https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ARKER,Volume USDT
1644537600,2022-02-11 00:00:00,ARKER/USDT,0.02844,0.02844,0.02318,0.02338,29068621.86288783,731166.4366801053525
1644451200,2022-02-10 00:00:00,ARKER/USDT,0.0307,0.031,0.02623,0.02845,24056545.16053394,701608.0774828849606
1644364800,2022-02-09 00:00:00,ARKER/USDT,0.03067,0.03378,0.03,0.0307,22636017.03576942,708712.4805056719878
1644278400,2022-02-08 00:00:00,ARKER/USDT,0.03357,0.03466,0.02801,0.03063,20437734.299565,633061.1030835978538
1644192000,2022-02-07 00:00:00,ARKER/USDT,0.03199,0.03984,0.02953,0.0335,24087418.26731172,779983.1723121182003
1644105600,2022-02-06 00:00:00,ARKER/USDT,0.0291,0.03402,0.028,0.03202,25113038.91163546,762257.6077546349606
1644019200,2022-02-05 00:00:00,ARKER/USDT,0.02961,0.03309,0.02719,0.0291,24121026.02815582,710758.8611511554923
1643932800,2022-02-04 00:00:00,ARKER/USDT,0.02749,0.03402,0.02728,0.02947,28463172.09121976,849357.1148388676922
1643846400,2022-02-03 00:00:00,ARKER/USDT,0.03299,0.03412,0.02374,0.02746,26307979.5915145,756721.6530101891564
1643760000,2022-02-02 00:00:00,ARKER/USDT,0.03902,0.04,0.03085,0.03298,22998732.21892942,798769.3683863775115
1643673600,2022-02-01 00:00:00,ARKER/USDT,0.02935,0.045,0.02739,0.03883,29353798.9969572,1054179.7244819928648
1643587200,2022-01-31 00:00:00,ARKER/USDT,0.03757,0.0435,0.02809,0.02932,25636849.68036252,892065.6058137231041
1643500800,2022-01-30 00:00:00,ARKER/USDT,0.03372,0.0445,0.03155,0.03759,27674389.19013614,947451.6289740857953
1643414400,2022-01-29 00:00:00,ARKER/USDT,0.03043,0.0459,0.03016,0.03369,30368461.44365523,1052441.7388352498259
1643328000,2022-01-28 00:00:00,ARKER/USDT,0.02895,0.03283,0.02697,0.03042,20387431.72523213,599833.1539015578884
1643241600,2022-01-27 00:00:00,ARKER/USDT,0.02938,0.03263,0.0271,0.02895,19894042.70596182,585564.3697324020784
1643155200,2022-01-26 00:00:00,ARKER/USDT,0.02632,0.03593,0.02509,0.02928,17786710.50891206,498226.6272461101901
1643068800,2022-01-25 00:00:00,ARKER/USDT,0.02752,0.02928,0.02547,0.02631,15852642.43765133,429323.9346649819722
1642982400,2022-01-24 00:00:00,ARKER/USDT,0.03082,0.03248,0.0246,0.02755,12867328.06849569,363182.179215657359
1642896000,2022-01-23 00:00:00,ARKER/USDT,0.02804,0.0324,0.02738,0.03082,16169189.42742145,484246.7085842016666
1642809600,2022-01-22 00:00:00,ARKER/USDT,0.03473,0.03596,0.02685,0.02816,11272728.16032162,348116.4269718718681
1642723200,2022-01-21 00:00:00,ARKER/USDT,0.03704,0.05,0.03377,0.03473,27156850.31610253,1055021.6926598102486
1642636800,2022-01-20 00:00:00,ARKER/USDT,0.0344,0.05525,0.03338,0.03711,32547409.24318312,1277837.941807808871
1642550400,2022-01-19 00:00:00,ARKER/USDT,0.03365,0.0399,0.03126,0.03435,19375733.48493629,673121.9488273576595
1642464000,2022-01-18 00:00:00,ARKER/USDT,0.03774,0.03818,0.03107,0.03376,15863659.05042103,553603.2469378280698
1642377600,2022-01-17 00:00:00,ARKER/USDT,0.04258,0.04547,0.03608,0.03763,15064663.3646062,604297.1512732623706
1642291200,2022-01-16 00:00:00,ARKER/USDT,0.04874,0.0585,0.04231,0.0426,17882304.05430832,902719.9712644537309
1642204800,2022-01-15 00:00:00,ARKER/USDT,0.05365,0.05981,0.03921,0.04879,28493058.32156584,1405611.5008922973929
1642118400,2022-01-14 00:00:00,ARKER/USDT,0.03584,0.075,0.03537,0.05335,30097426.8812922,1490224.5670914696917
1642032000,2022-01-13 00:00:00,ARKER/USDT,0.03628,0.03845,0.03416,0.03584,14726702.55938187,534055.6747279856387
1641945600,2022-01-12 00:00:00,ARKER/USDT,0.0367,0.03919,0.03484,0.03627,14056756.88607336,526916.5592251105897
1641859200,2022-01-11 00:00:00,ARKER/USDT,0.03617,0.03809,0.03483,0.03669,14167605.03965439,519236.3457173284689
1641772800,2022-01-10 00:00:00,ARKER/USDT,0.03829,0.04,0.034,0.03614,13300905.8300088,492753.3148927494147
1641686400,2022-01-09 00:00:00,ARKER/USDT,0.03758,0.03875,0.03636,0.03833,15424984.60844896,574991.9744237386218
1641600000,2022-01-08 00:00:00,ARKER/USDT,0.04118,0.04158,0.03543,0.03757,13823206.33458646,547942.5178278272508
1641513600,2022-01-07 00:00:00,ARKER/USDT,0.04428,0.04448,0.03754,0.04134,12254042.71161377,516912.7586339518173
1641427200,2022-01-06 00:00:00,ARKER/USDT,0.04747,0.04764,0.04319,0.04425,10782702.38625049,486867.547647817921
1641340800,2022-01-05 00:00:00,ARKER/USDT,0.05084,0.0518,0.04639,0.04745,10279078.39251687,519340.491155733614
1641254400,2022-01-04 00:00:00,ARKER/USDT,0.05139,0.05382,0.04942,0.05085,11058238.41968334,567172.4005882550334
1641168000,2022-01-03 00:00:00,ARKER/USDT,0.05076,0.05288,0.04931,0.05136,11253440.84848642,571989.1509117156105
1641081600,2022-01-02 00:00:00,ARKER/USDT,0.04833,0.06276,0.04794,0.05072,16095613.57388546,836406.345724393634
1640995200,2022-01-01 00:00:00,ARKER/USDT,0.04807,0.05021,0.04599,0.04836,12870198.59392263,623776.3803464944758
1640908800,2021-12-31 00:00:00,ARKER/USDT,0.05052,0.05198,0.04722,0.0481,11328358.07904459,558606.3696975745779
1640822400,2021-12-30 00:00:00,ARKER/USDT,0.04697,0.05103,0.046,0.05053,11527772.7503852,555642.1955325254969
1640736000,2021-12-29 00:00:00,ARKER/USDT,0.05422,0.05428,0.04536,0.04665,10718588.37140453,544604.8163972149242
1640649600,2021-12-28 00:00:00,ARKER/USDT,0.06213,0.0622,0.05162,0.05421,8556252.44819794,479953.0718839105307
