https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume USDT
1660914000,2022-08-19 13:00:00,ERG/USDT,2.9301,3.063,2.93,3.0417,11818.16481148,35578.698164977304
1660910400,2022-08-19 12:00:00,ERG/USDT,2.9137,2.9341,2.9,2.9341,4316.69211704,12558.893370060687
1660906800,2022-08-19 11:00:00,ERG/USDT,2.9058,2.9204,2.887,2.9138,6228.72924383,18111.303679904571
1660903200,2022-08-19 10:00:00,ERG/USDT,2.927,2.9709,2.84,2.9152,13579.77730637,39361.429245284085
1660899600,2022-08-19 09:00:00,ERG/USDT,3,3.0183,2.9196,2.927,9277.5827069,27467.847895321391
1660896000,2022-08-19 08:00:00,ERG/USDT,3.091,3.091,2.9928,3.0082,14120.62426796,42680.195675411373
1660892400,2022-08-19 07:00:00,ERG/USDT,3.0764,3.1445,3.0503,3.091,11428.93015454,35400.954278593696
1660888800,2022-08-19 06:00:00,ERG/USDT,3.23,3.2329,3.06,3.0765,12340.02027842,38543.175594739905
1660885200,2022-08-19 05:00:00,ERG/USDT,3.2783,3.2783,3.22,3.2276,2376.52690222,7702.105516981553
1660881600,2022-08-19 04:00:00,ERG/USDT,3.2785,3.2899,3.251,3.2826,2975.16492538,9728.090853103337
1660878000,2022-08-19 03:00:00,ERG/USDT,3.329,3.33,3.2246,3.2829,7807.24411037,25597.733958617288
1660874400,2022-08-19 02:00:00,ERG/USDT,3.33,3.3506,3.329,3.329,9628.31294538,32101.99173829295
1660870800,2022-08-19 01:00:00,ERG/USDT,3.3307,3.3499,3.329,3.329,6859.72129443,22848.090247278814
1660867200,2022-08-19 00:00:00,ERG/USDT,3.3676,3.385,3.3232,3.3307,5266.04534325,17618.007024461611
1660863600,2022-08-18 23:00:00,ERG/USDT,3.4033,3.4088,3.3637,3.3669,4451.60247114,15071.743293624917
1660860000,2022-08-18 22:00:00,ERG/USDT,3.4265,3.4504,3.4033,3.4033,6728.04868728,23000.207188017821
1660856400,2022-08-18 21:00:00,ERG/USDT,3.386,3.47,3.371,3.4161,5344.77375535,18219.837806398552
1660852800,2022-08-18 20:00:00,ERG/USDT,3.3972,3.4128,3.372,3.3948,1494.45405141,5065.608627253665
1660849200,2022-08-18 19:00:00,ERG/USDT,3.3976,3.4336,3.371,3.3972,2882.00129691,9772.743697228944
1660845600,2022-08-18 18:00:00,ERG/USDT,3.394,3.4551,3.3813,3.4026,6594.82558829,22486.880544810302
1660842000,2022-08-18 17:00:00,ERG/USDT,3.3435,3.5007,3.324,3.3962,9190.75472474,31391.851413096495
1660838400,2022-08-18 16:00:00,ERG/USDT,3.3139,3.3537,3.3023,3.3435,4391.77676617,14599.204090227606
1660834800,2022-08-18 15:00:00,ERG/USDT,3.3316,3.3392,3.3001,3.3024,4523.18079526,14992.250515409017
1660831200,2022-08-18 14:00:00,ERG/USDT,3.3507,3.3712,3.3285,3.3297,6608.58753252,22135.090846795485
1660827600,2022-08-18 13:00:00,ERG/USDT,3.392,3.42,3.3505,3.3505,4299.93563258,14575.195359801386
1660824000,2022-08-18 12:00:00,ERG/USDT,3.3671,3.43,3.346,3.3918,4485.0770098,15258.247592372636
1660820400,2022-08-18 11:00:00,ERG/USDT,3.341,3.3716,3.33,3.3565,3308.54418608,11085.492487245527
1660816800,2022-08-18 10:00:00,ERG/USDT,3.3608,3.3931,3.2904,3.341,6215.12901186,20694.016227243894
1660813200,2022-08-18 09:00:00,ERG/USDT,3.325,3.3972,3.322,3.3515,3613.74563743,12106.842970418424
1660809600,2022-08-18 08:00:00,ERG/USDT,3.3064,3.3238,3.3,3.3221,2957.0952657,9780.216746122362
1660806000,2022-08-18 07:00:00,ERG/USDT,3.3097,3.318,3.3001,3.311,808.84486981,2676.161442417821
1660802400,2022-08-18 06:00:00,ERG/USDT,3.2822,3.3284,3.2822,3.314,2286.86753406,7551.746814865588
1660798800,2022-08-18 05:00:00,ERG/USDT,3.275,3.2921,3.2651,3.2729,2715.27041799,8897.962592264451
1660795200,2022-08-18 04:00:00,ERG/USDT,3.2895,3.2916,3.2718,3.275,893.91549087,2933.733441061557
1660791600,2022-08-18 03:00:00,ERG/USDT,3.277,3.29,3.264,3.2896,1976.95680472,6491.20673492097
1660788000,2022-08-18 02:00:00,ERG/USDT,3.2629,3.2782,3.253,3.277,785.11221629,2566.600699476352
1660784400,2022-08-18 01:00:00,ERG/USDT,3.2606,3.29,3.2477,3.284,3855.3884261,12593.117406263206
1660780800,2022-08-18 00:00:00,ERG/USDT,3.265,3.2871,3.1789,3.26,7150.19433076,23234.786185578617
1660777200,2022-08-17 23:00:00,ERG/USDT,3.2377,3.2648,3.2241,3.2622,3277.91208403,10649.980710742427
1660773600,2022-08-17 22:00:00,ERG/USDT,3.2313,3.25,3.217,3.247,1534.78062737,4976.617541425921
1660770000,2022-08-17 21:00:00,ERG/USDT,3.2402,3.241,3.2141,3.233,1518.44105868,4903.135617324695
1660766400,2022-08-17 20:00:00,ERG/USDT,3.2743,3.2743,3.1819,3.2402,7366.05578555,23807.438477949985
1660762800,2022-08-17 19:00:00,ERG/USDT,3.2995,3.3019,3.2724,3.28,1819.56819914,5971.320562920548
1660759200,2022-08-17 18:00:00,ERG/USDT,3.2706,3.3128,3.251,3.2969,4440.84396654,14609.561905041118
1660755600,2022-08-17 17:00:00,ERG/USDT,3.28,3.285,3.2331,3.2706,2894.25266898,9432.828576580591
1660752000,2022-08-17 16:00:00,ERG/USDT,3.274,3.2849,3.2544,3.28,1630.71264867,5334.827150314668
1660748400,2022-08-17 15:00:00,ERG/USDT,3.2641,3.2887,3.2501,3.2741,2804.59946613,9184.918605546156
1660744800,2022-08-17 14:00:00,ERG/USDT,3.2982,3.3,3.21,3.273,12874.12303772,42098.708887447699
1660741200,2022-08-17 13:00:00,ERG/USDT,3.3778,3.3964,3.2899,3.2984,9430.35106645,31390.105188793211
1660737600,2022-08-17 12:00:00,ERG/USDT,3.3932,3.4086,3.3701,3.3778,4265.82438313,14415.891558885072
1660734000,2022-08-17 11:00:00,ERG/USDT,3.3972,3.48,3.3806,3.3806,3671.72414539,12549.360976845277
1660730400,2022-08-17 10:00:00,ERG/USDT,3.3966,3.43,3.375,3.4049,4210.28276267,14308.686877043206
1660726800,2022-08-17 09:00:00,ERG/USDT,3.375,3.4044,3.375,3.3971,2711.56056457,9196.370440099792
1660723200,2022-08-17 08:00:00,ERG/USDT,3.385,3.3964,3.3372,3.3899,3867.02197436,13044.402613445884
1660719600,2022-08-17 07:00:00,ERG/USDT,3.4225,3.457,3.3721,3.3905,4165.83572727,14208.628852599027
1660716000,2022-08-17 06:00:00,ERG/USDT,3.4268,3.49,3.4051,3.4288,7877.24091893,27248.004286696476
1660712400,2022-08-17 05:00:00,ERG/USDT,3.3505,3.4368,3.3504,3.4267,6031.49566037,20460.99826615453
1660708800,2022-08-17 04:00:00,ERG/USDT,3.3585,3.39,3.3347,3.3505,2181.61901163,7328.958812187946
1660705200,2022-08-17 03:00:00,ERG/USDT,3.3512,3.3749,3.3101,3.3712,1411.60514829,4726.039484739201
1660701600,2022-08-17 02:00:00,ERG/USDT,3.3759,3.385,3.3374,3.3596,1536.29065237,5160.430136675677
1660698000,2022-08-17 01:00:00,ERG/USDT,3.415,3.4274,3.2996,3.3655,21024.56568062,69899.974122510873
1660694400,2022-08-17 00:00:00,ERG/USDT,3.3057,3.4518,3.2945,3.415,17727.06016806,59740.287589676651
1660690800,2022-08-16 23:00:00,ERG/USDT,3.2859,3.315,3.2859,3.315,2976.00426925,9813.610662403698
1660687200,2022-08-16 22:00:00,ERG/USDT,3.2876,3.2877,3.2743,3.286,2855.96880631,9371.210062685402
1660683600,2022-08-16 21:00:00,ERG/USDT,3.2937,3.3105,3.2767,3.29,4343.3703637,14330.533983754179
1660680000,2022-08-16 20:00:00,ERG/USDT,3.3145,3.3273,3.2786,3.3096,4474.37330863,14781.43761853732
1660676400,2022-08-16 19:00:00,ERG/USDT,3.284,3.336,3.2776,3.3022,3146.24557683,10418.71723493166
1660672800,2022-08-16 18:00:00,ERG/USDT,3.2837,3.325,3.2633,3.2857,4914.53038353,16200.716556324055
1660669200,2022-08-16 17:00:00,ERG/USDT,3.3184,3.3229,3.264,3.2779,5699.89034215,18732.514863379052
1660665600,2022-08-16 16:00:00,ERG/USDT,3.2671,3.3656,3.2671,3.3283,7368.62455985,24477.471424218028
1660662000,2022-08-16 15:00:00,ERG/USDT,3.2831,3.3075,3.2518,3.2678,3304.12388257,10815.516333978941
1660658400,2022-08-16 14:00:00,ERG/USDT,3.4162,3.4299,3.2043,3.2925,13031.66610652,43110.279190284683
1660654800,2022-08-16 13:00:00,ERG/USDT,3.3808,3.43,3.369,3.4154,5888.1327293,20000.34270913689
1660651200,2022-08-16 12:00:00,ERG/USDT,3.3137,3.4247,3.2804,3.3836,7581.53029791,25532.573492659465
1660647600,2022-08-16 11:00:00,ERG/USDT,3.3712,3.3782,3.1666,3.3141,18312.36934498,60457.27183180257
1660644000,2022-08-16 10:00:00,ERG/USDT,3.395,3.4207,3.3374,3.3714,6896.17650734,23288.134790044184
1660640400,2022-08-16 09:00:00,ERG/USDT,3.2516,3.4126,3.2516,3.395,7699.85832012,25648.217611071728
1660636800,2022-08-16 08:00:00,ERG/USDT,3.25,3.25,3.25,3.25,0,0
1660633200,2022-08-16 07:00:00,ERG/USDT,3.25,3.25,3.25,3.25,0,0
1660629600,2022-08-16 06:00:00,ERG/USDT,3.1823,3.2686,3.1632,3.25,4819.11363418,15454.642053938259
1660626000,2022-08-16 05:00:00,ERG/USDT,3.3001,3.3127,3.1341,3.1823,12181.66045883,39202.458888742044
1660622400,2022-08-16 04:00:00,ERG/USDT,3.3045,3.3258,3.2851,3.3001,1591.65452056,5259.924238377252
1660618800,2022-08-16 03:00:00,ERG/USDT,3.3721,3.3752,3.2699,3.3045,5282.88930848,17501.620127572044
1660615200,2022-08-16 02:00:00,ERG/USDT,3.4681,3.55,3.3673,3.3838,10465.44441141,36343.844460090895
1660611600,2022-08-16 01:00:00,ERG/USDT,3.3311,3.4869,3.3311,3.4805,10095.26309716,34664.642055256826
1660608000,2022-08-16 00:00:00,ERG/USDT,3.2401,3.4783,3.1618,3.3427,38172.59652095,126005.68203705741
1660604400,2022-08-15 23:00:00,ERG/USDT,3.128,3.2558,3.1216,3.2455,14366.31048726,46006.294609049333
1660600800,2022-08-15 22:00:00,ERG/USDT,3.0651,3.1601,3.0591,3.1281,9520.31479141,29665.211046135739
1660597200,2022-08-15 21:00:00,ERG/USDT,3.0309,3.0673,3.0309,3.0593,1993.67793582,6091.82964966727
1660593600,2022-08-15 20:00:00,ERG/USDT,3.013,3.0428,3.0048,3.0353,1207.39591035,3648.673173910792
1660590000,2022-08-15 19:00:00,ERG/USDT,3.0187,3.0499,3.0048,3.0121,2931.93335662,8875.098567354496
1660586400,2022-08-15 18:00:00,ERG/USDT,3.032,3.0479,3,3.0176,4248.87867356,12823.565705199806
1660582800,2022-08-15 17:00:00,ERG/USDT,3.0311,3.0566,3.0085,3.0327,2461.61170483,7469.105378044506
1660579200,2022-08-15 16:00:00,ERG/USDT,3.0762,3.0763,3.031,3.04,3931.04103197,12048.293141693515
1660575600,2022-08-15 15:00:00,ERG/USDT,3.007,3.08,2.989,3.071,5741.27352359,17442.316611802816
1660572000,2022-08-15 14:00:00,ERG/USDT,2.9167,3.0305,2.9136,3.0071,4757.23512572,14161.823228527916
1660568400,2022-08-15 13:00:00,ERG/USDT,2.8921,2.9743,2.8856,2.9188,4902.73987813,14329.451383120257
1660564800,2022-08-15 12:00:00,ERG/USDT,2.9319,2.951,2.797,2.8872,10135.55839046,28972.738571957198
1660561200,2022-08-15 11:00:00,ERG/USDT,2.9612,3.0583,2.8901,2.9257,12974.44343797,38145.228621389884
1660557600,2022-08-15 10:00:00,ERG/USDT,3.0074,3.008,2.901,2.959,10094.34808879,29775.965453665355
1660554000,2022-08-15 09:00:00,ERG/USDT,3.0242,3.0242,2.987,3.003,4671.65042429,14082.760581296796
1660550400,2022-08-15 08:00:00,ERG/USDT,2.9133,3.0304,2.9133,3.0242,7347.10208679,21851.724099150339
1660546800,2022-08-15 07:00:00,ERG/USDT,2.94,2.9486,2.8102,2.9134,17801.87496208,51205.963056655176
1660543200,2022-08-15 06:00:00,ERG/USDT,3.0745,3.1163,2.94,2.9401,8632.98409302,25878.6758444089
1660539600,2022-08-15 05:00:00,ERG/USDT,3.0803,3.103,3.0734,3.0848,1008.78837519,3114.852546942145
1660536000,2022-08-15 04:00:00,ERG/USDT,3.1121,3.1452,3.0705,3.0803,2905.68752975,9009.065295804353
1660532400,2022-08-15 03:00:00,ERG/USDT,3.1226,3.1758,3.0523,3.0946,14315.12381818,44883.446318441894
1660528800,2022-08-15 02:00:00,ERG/USDT,3.0825,3.1424,3.055,3.1166,2957.8226553,9189.111621065345
1660525200,2022-08-15 01:00:00,ERG/USDT,3.0839,3.1038,3.05,3.084,1914.30695605,5870.839967010622
1660521600,2022-08-15 00:00:00,ERG/USDT,3.11,3.127,3.0602,3.0811,4381.52459452,13509.317065152504
1660518000,2022-08-14 23:00:00,ERG/USDT,3.117,3.117,3.1,3.1063,2473.21409061,7679.039372200875
1660514400,2022-08-14 22:00:00,ERG/USDT,3.1149,3.12,3.11,3.117,2168.28385223,6747.128298821555
1660510800,2022-08-14 21:00:00,ERG/USDT,3.1118,3.12,3.111,3.111,2203.57428649,6860.692723521448
1660507200,2022-08-14 20:00:00,ERG/USDT,3.1083,3.1181,3.1083,3.1165,1319.98402603,4109.097124351905
1660503600,2022-08-14 19:00:00,ERG/USDT,3.1,3.1167,3.09,3.1083,2843.17787961,8824.98447252569
1660500000,2022-08-14 18:00:00,ERG/USDT,3.1,3.121,3.0814,3.1,5111.04922949,15850.924376487948
1660496400,2022-08-14 17:00:00,ERG/USDT,3.1234,3.1424,3.058,3.1098,10153.17817192,31534.224700076701
1660492800,2022-08-14 16:00:00,ERG/USDT,3.1001,3.15,3.1001,3.1234,7913.21901196,24724.742896426341
1660489200,2022-08-14 15:00:00,ERG/USDT,3.11,3.1236,3.05,3.1,13330.61107044,41194.713985060304
1660485600,2022-08-14 14:00:00,ERG/USDT,3.1017,3.14,3.1001,3.11,2188.97290697,6814.462190977597
1660482000,2022-08-14 13:00:00,ERG/USDT,3.102,3.1297,3.0984,3.1075,6493.967114,20162.156556900263
1660478400,2022-08-14 12:00:00,ERG/USDT,3.1429,3.1429,3.1,3.102,6413.44506569,20035.151329603242
1660474800,2022-08-14 11:00:00,ERG/USDT,3.2199,3.2199,3.1286,3.1369,5747.1464461,18264.587853576125
1660471200,2022-08-14 10:00:00,ERG/USDT,3.304,3.3075,3.2193,3.2193,5696.01160839,18559.244761775159
1660467600,2022-08-14 09:00:00,ERG/USDT,3.3159,3.316,3.2722,3.3024,7849.91872194,25874.919084168592
1660464000,2022-08-14 08:00:00,ERG/USDT,3.3587,3.3673,3.3131,3.314,4822.64607502,16113.969015759067
1660460400,2022-08-14 07:00:00,ERG/USDT,3.3341,3.3645,3.3075,3.3587,6938.41326369,23147.080229505188
1660456800,2022-08-14 06:00:00,ERG/USDT,3.3823,3.3823,3.326,3.3369,2901.64426001,9710.509280101744
1660453200,2022-08-14 05:00:00,ERG/USDT,3.3594,3.4103,3.3592,3.3822,9937.30687402,33699.445731150273
1660449600,2022-08-14 04:00:00,ERG/USDT,3.3072,3.36,3.3051,3.3594,4054.73762112,13514.015755090894
1660446000,2022-08-14 03:00:00,ERG/USDT,3.2691,3.313,3.2413,3.3051,4352.7372336,14295.935369668791
1660442400,2022-08-14 02:00:00,ERG/USDT,3.2536,3.2776,3.239,3.2641,9920.65998835,32374.53932554049
1660438800,2022-08-14 01:00:00,ERG/USDT,3.242,3.262,3.2379,3.2497,3889.97433659,12617.104937178869
1660435200,2022-08-14 00:00:00,ERG/USDT,3.2426,3.2649,3.2125,3.2392,5664.21929358,18335.912350571924
1660431600,2022-08-13 23:00:00,ERG/USDT,3.2317,3.2755,3.196,3.2493,8542.4273849,27624.376713527674
1660428000,2022-08-13 22:00:00,ERG/USDT,3.2239,3.25,3.2178,3.2383,2885.31817816,9335.233432966513
1660424400,2022-08-13 21:00:00,ERG/USDT,3.2193,3.2278,3.2,3.22,3583.82920582,11506.031521326632
1660420800,2022-08-13 20:00:00,ERG/USDT,3.2599,3.2644,3.1898,3.2205,10864.28079445,34964.586351967453
1660417200,2022-08-13 19:00:00,ERG/USDT,3.2742,3.296,3.25,3.257,5334.28171928,17420.226805357681
1660413600,2022-08-13 18:00:00,ERG/USDT,3.2933,3.3062,3.2742,3.2742,5905.5259131,19412.285201105735
1660410000,2022-08-13 17:00:00,ERG/USDT,3.304,3.336,3.2899,3.2899,4129.95260821,13667.639468959282
1660406400,2022-08-13 16:00:00,ERG/USDT,3.4037,3.4037,3.3,3.3,18180.19636146,60844.273175918874
1660402800,2022-08-13 15:00:00,ERG/USDT,3.4315,3.487,3.4,3.4003,7920.90957161,27073.57001258399
1660399200,2022-08-13 14:00:00,ERG/USDT,3.4587,3.4639,3.4052,3.4281,5433.46798586,18666.273415268844
1660395600,2022-08-13 13:00:00,ERG/USDT,3.46,3.4955,3.438,3.452,9880.36958077,34370.540105855589
1660392000,2022-08-13 12:00:00,ERG/USDT,3.4461,3.4954,3.4444,3.4606,4688.92627715,16216.609753229016
1660388400,2022-08-13 11:00:00,ERG/USDT,3.4881,3.499,3.4271,3.4445,5164.33235,17829.927632684667
1660384800,2022-08-13 10:00:00,ERG/USDT,3.4773,3.5,3.4,3.4755,5922.82688406,20424.448462920416
1660381200,2022-08-13 09:00:00,ERG/USDT,3.4507,3.5,3.4324,3.479,12739.1296524,44377.169673471676
1660377600,2022-08-13 08:00:00,ERG/USDT,3.3826,3.4569,3.3625,3.454,6045.01494021,20574.212326752398
1660374000,2022-08-13 07:00:00,ERG/USDT,3.3481,3.5,3.3479,3.369,18223.02977233,62316.831590553975
1660370400,2022-08-13 06:00:00,ERG/USDT,3.3986,3.486,3.334,3.3459,8301.88105496,28217.768463713549
1660366800,2022-08-13 05:00:00,ERG/USDT,3.3302,3.48,3.325,3.3986,13787.78033257,46976.744347612219
1660363200,2022-08-13 04:00:00,ERG/USDT,3.274,3.5,3.26,3.3193,39914.89440358,135697.170371611132
1660359600,2022-08-13 03:00:00,ERG/USDT,3.4998,3.5105,3.25,3.274,22244.18040692,75006.041233451752
1660356000,2022-08-13 02:00:00,ERG/USDT,3.5892,3.6846,3.4922,3.4922,22849.77737202,81777.109311575703
1660352400,2022-08-13 01:00:00,ERG/USDT,3.6101,3.737,3.5614,3.5831,23384.71922207,84927.746327797749
1660348800,2022-08-13 00:00:00,ERG/USDT,3.5445,3.84,3.5416,3.6101,41929.56436791,152151.89473976612
1660345200,2022-08-12 23:00:00,ERG/USDT,3.548,3.693,3.401,3.5416,40567.93995946,143061.363900938063
1660341600,2022-08-12 22:00:00,ERG/USDT,3.2838,3.5478,3.25,3.5311,33632.33999196,113787.339863649691
1660338000,2022-08-12 21:00:00,ERG/USDT,3.166,3.53,3.1602,3.2837,68992.88073773,234004.902863401011
1660334400,2022-08-12 20:00:00,ERG/USDT,3.1015,3.1883,3.072,3.166,11344.16776126,35590.228424282846
1660330800,2022-08-12 19:00:00,ERG/USDT,3.1084,3.191,3.0601,3.1002,25873.64093628,80610.076947390068
1660327200,2022-08-12 18:00:00,ERG/USDT,3.12,3.1646,2.96,3.1238,31059.05535013,94921.936417180239
1660323600,2022-08-12 17:00:00,ERG/USDT,2.838,3.1306,2.838,3.1237,52809.67970095,159381.043022033717
1660320000,2022-08-12 16:00:00,ERG/USDT,2.6751,2.8846,2.6751,2.835,28648.32187512,79910.264889010464
1660316400,2022-08-12 15:00:00,ERG/USDT,2.6285,2.6751,2.6255,2.6751,6960.71855723,18423.610856731162
1660312800,2022-08-12 14:00:00,ERG/USDT,2.6343,2.65,2.6162,2.629,3612.72456258,9517.825923541602
1660309200,2022-08-12 13:00:00,ERG/USDT,2.5888,2.6344,2.5857,2.626,5520.96597214,14412.065319225017
1660305600,2022-08-12 12:00:00,ERG/USDT,2.5902,2.6131,2.5782,2.5889,3395.80491594,8783.921993614334
1660302000,2022-08-12 11:00:00,ERG/USDT,2.593,2.6199,2.581,2.5901,5429.96924024,14123.445188837127
1660298400,2022-08-12 10:00:00,ERG/USDT,2.5991,2.6085,2.5888,2.591,10333.10096315,26870.290458975623
1660294800,2022-08-12 09:00:00,ERG/USDT,2.5576,2.62,2.5575,2.5991,9679.32812165,25071.58479739475
1660291200,2022-08-12 08:00:00,ERG/USDT,2.5738,2.5772,2.551,2.558,5700.45111111,14602.789627278665
1660287600,2022-08-12 07:00:00,ERG/USDT,2.5411,2.5738,2.5351,2.5738,4989.08179475,12749.124863107889
1660284000,2022-08-12 06:00:00,ERG/USDT,2.5856,2.5856,2.527,2.5413,2358.95990343,6024.841802771707
1660280400,2022-08-12 05:00:00,ERG/USDT,2.5728,2.59,2.5709,2.578,3146.71816343,8113.289778340979
1660276800,2022-08-12 04:00:00,ERG/USDT,2.5573,2.5781,2.554,2.5729,2722.65931527,6996.537589217792
1660273200,2022-08-12 03:00:00,ERG/USDT,2.5477,2.5864,2.5293,2.5573,5243.94560866,13378.271572700862
1660269600,2022-08-12 02:00:00,ERG/USDT,2.5437,2.55,2.543,2.548,1730.12772998,4406.190139691178
1660266000,2022-08-12 01:00:00,ERG/USDT,2.516,2.5734,2.5147,2.5437,4616.8303592,11732.31868658715
1660262400,2022-08-12 00:00:00,ERG/USDT,2.5375,2.5375,2.5161,2.5165,2570.13125903,6494.020777829473
1660258800,2022-08-11 23:00:00,ERG/USDT,2.5635,2.5648,2.528,2.5317,2689.70322265,6845.112137067441
1660255200,2022-08-11 22:00:00,ERG/USDT,2.565,2.6307,2.56,2.5631,5295.65450187,13701.157832460729
1660251600,2022-08-11 21:00:00,ERG/USDT,2.5698,2.5936,2.5604,2.5604,2918.00522407,7503.326834106331
1660248000,2022-08-11 20:00:00,ERG/USDT,2.5629,2.6004,2.53,2.5688,8728.25132737,22424.546339780335
1660244400,2022-08-11 19:00:00,ERG/USDT,2.5782,2.5782,2.5449,2.563,4137.00537937,10585.792231223422
1660240800,2022-08-11 18:00:00,ERG/USDT,2.5793,2.6279,2.5693,2.576,6699.96630888,17388.841875189856
1660237200,2022-08-11 17:00:00,ERG/USDT,2.6003,2.6003,2.5208,2.576,14796.17165526,37800.708405338991
1660233600,2022-08-11 16:00:00,ERG/USDT,2.6128,2.6336,2.6,2.6066,5954.94372026,15549.359844067033
1660230000,2022-08-11 15:00:00,ERG/USDT,2.615,2.65,2.56,2.6133,10184.54546529,26460.673860500631
1660226400,2022-08-11 14:00:00,ERG/USDT,2.5699,2.7549,2.551,2.615,16893.20153324,44507.206478020794
1660222800,2022-08-11 13:00:00,ERG/USDT,2.7267,2.754,2.564,2.5642,19550.74229518,51727.323158609861
1660219200,2022-08-11 12:00:00,ERG/USDT,2.698,2.753,2.6715,2.7267,23851.83341638,64625.889887870739
1660215600,2022-08-11 11:00:00,ERG/USDT,2.476,2.7222,2.4588,2.698,39037.65573598,101015.849030301953
1660212000,2022-08-11 10:00:00,ERG/USDT,2.4706,2.5253,2.4642,2.4763,10623.62916143,26406.870551049201
1660208400,2022-08-11 09:00:00,ERG/USDT,2.3965,2.5125,2.3887,2.4707,15252.99912132,37451.915315996034
1660204800,2022-08-11 08:00:00,ERG/USDT,2.3679,2.4048,2.36,2.3961,5062.02115562,12062.819020643356
1660201200,2022-08-11 07:00:00,ERG/USDT,2.3792,2.3833,2.36,2.3679,4155.94387457,9835.518888378811
1660197600,2022-08-11 06:00:00,ERG/USDT,2.3717,2.3944,2.35,2.3782,7382.03191021,17471.536527370467
1660194000,2022-08-11 05:00:00,ERG/USDT,2.3639,2.4052,2.363,2.3634,3973.06515584,9459.22335427336
1660190400,2022-08-11 04:00:00,ERG/USDT,2.3894,2.4103,2.3533,2.3676,6138.7467648,14597.301240507365
1660186800,2022-08-11 03:00:00,ERG/USDT,2.3784,2.4083,2.305,2.375,13280.64096101,31237.532957565591
1660183200,2022-08-11 02:00:00,ERG/USDT,2.2668,2.4746,2.2607,2.378,22953.41402935,53549.125388827856
1660179600,2022-08-11 01:00:00,ERG/USDT,2.2373,2.2668,2.2354,2.2667,2953.72063469,6649.157581556394
1660176000,2022-08-11 00:00:00,ERG/USDT,2.22,2.2446,2.2161,2.2342,6233.67021942,13909.76491453079
1660172400,2022-08-10 23:00:00,ERG/USDT,2.2077,2.228,2.1976,2.2186,3858.28924565,8537.508414870935
1660168800,2022-08-10 22:00:00,ERG/USDT,2.2041,2.23,2.1965,2.2011,10266.86270004,22648.914780017058
1660165200,2022-08-10 21:00:00,ERG/USDT,2.1905,2.2152,2.1828,2.1974,8809.12869685,19384.014627855903
1660161600,2022-08-10 20:00:00,ERG/USDT,2.165,2.195,2.165,2.19,7692.0338068,16753.816866958225
1660158000,2022-08-10 19:00:00,ERG/USDT,2.1418,2.1735,2.1414,2.1651,8498.45547575,18324.716311927358
1660154400,2022-08-10 18:00:00,ERG/USDT,2.1253,2.142,2.11,2.142,5205.60793883,11060.467090298922
1660150800,2022-08-10 17:00:00,ERG/USDT,2.1406,2.1499,2.1152,2.1248,2136.31386306,4549.230242049767
1660147200,2022-08-10 16:00:00,ERG/USDT,2.1399,2.1487,2.1396,2.141,824.52670873,1766.516639353401
1660143600,2022-08-10 15:00:00,ERG/USDT,2.1391,2.1499,2.1001,2.1391,6259.70566886,13303.484827429932
1660140000,2022-08-10 14:00:00,ERG/USDT,2.1585,2.167,2.1343,2.1427,5526.08523195,11864.812756630894
1660136400,2022-08-10 13:00:00,ERG/USDT,2.1311,2.2,2.1286,2.1501,19005.3345982,41135.371332631498
1660132800,2022-08-10 12:00:00,ERG/USDT,2.0789,2.1457,2.07,2.1311,9224.17428154,19446.811330635431
1660129200,2022-08-10 11:00:00,ERG/USDT,2.0681,2.085,2.0681,2.0787,3993.23248503,8274.59844106013
1660125600,2022-08-10 10:00:00,ERG/USDT,2.0739,2.0739,2.068,2.07,429.43459083,888.602634846943
1660122000,2022-08-10 09:00:00,ERG/USDT,2.0746,2.0799,2.068,2.0681,2777.5176,5748.88572169
1660118400,2022-08-10 08:00:00,ERG/USDT,2.055,2.1012,2.05,2.0799,3473.84594543,7195.078664076057
1660114800,2022-08-10 07:00:00,ERG/USDT,2.0551,2.0558,2.0506,2.0507,388.26374774,796.60598947787
1660111200,2022-08-10 06:00:00,ERG/USDT,2.0507,2.0539,2.0464,2.0523,166.62929898,341.892567921333
1660107600,2022-08-10 05:00:00,ERG/USDT,2.0494,2.0508,2.041,2.0445,158.64249668,324.886813171832
1660104000,2022-08-10 04:00:00,ERG/USDT,2.0487,2.0529,2.0401,2.0481,2342.77024506,4796.102323648662
1660100400,2022-08-10 03:00:00,ERG/USDT,2.0487,2.0501,2.0487,2.0487,200.1857,410.12571205
1660096800,2022-08-10 02:00:00,ERG/USDT,2.0559,2.056,2.0487,2.0501,332.65171519,682.429188174572
1660093200,2022-08-10 01:00:00,ERG/USDT,2.06,2.068,2.0487,2.056,4092.53001134,8416.655932141306
1660089600,2022-08-10 00:00:00,ERG/USDT,2.0661,2.0708,2.06,2.06,2082.05078208,4295.549267390172
1660086000,2022-08-09 23:00:00,ERG/USDT,2.0679,2.0731,2.061,2.0619,1121.44867086,2314.450836845913
1660082400,2022-08-09 22:00:00,ERG/USDT,2.0774,2.0837,2.061,2.0647,1251.95252986,2595.249423550699
1660078800,2022-08-09 21:00:00,ERG/USDT,2.071,2.0788,2.0657,2.0728,928.08022347,1925.58803236751
1660075200,2022-08-09 20:00:00,ERG/USDT,2.0748,2.077,2.06,2.0661,1779.32782376,3674.493551974706
