https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FKX,Volume USDT
1644105600,2022-02-06 00:00:00,FKX/USDT,0.06277,0.06879,0.06257,0.06846,2936138.08977396,191331.9196439074358
1644019200,2022-02-05 00:00:00,FKX/USDT,0.06501,0.06622,0.06239,0.06252,3111290.74186835,200201.7699883136074
1643932800,2022-02-04 00:00:00,FKX/USDT,0.0628,0.071,0.06,0.06524,10232294.85444131,666484.4096310615361
1643846400,2022-02-03 00:00:00,FKX/USDT,0.05183,0.07,0.051,0.06239,9161795.15905886,553501.068199926088
1643760000,2022-02-02 00:00:00,FKX/USDT,0.05997,0.06109,0.05121,0.05183,10791078.68497032,618893.7386456076202
1643673600,2022-02-01 00:00:00,FKX/USDT,0.05892,0.06275,0.05752,0.06004,6009196.41899371,360192.2416778755294
1643587200,2022-01-31 00:00:00,FKX/USDT,0.05707,0.06289,0.05104,0.05929,7629749.62574416,439301.1530811783086
1643500800,2022-01-30 00:00:00,FKX/USDT,0.06493,0.06537,0.056,0.05707,6592101.92773016,401798.3746021550532
1643414400,2022-01-29 00:00:00,FKX/USDT,0.0706,0.07354,0.06484,0.06494,7583981.88528726,525496.1341943770651
1643328000,2022-01-28 00:00:00,FKX/USDT,0.09022,0.099,0.06852,0.07069,29249141.69096826,2380183.8106412291484
1643241600,2022-01-27 00:00:00,FKX/USDT,0.07769,0.099,0.0732,0.09037,25748799.46883065,2247646.9710962172231
1643155200,2022-01-26 00:00:00,FKX/USDT,0.0561,0.11,0.05577,0.0777,25388387.62075427,2091128.6641625156139
1643068800,2022-01-25 00:00:00,FKX/USDT,0.05564,0.06018,0.05329,0.05585,8135653.16878915,459684.7552843208444
1642982400,2022-01-24 00:00:00,FKX/USDT,0.05626,0.06358,0.04637,0.05577,7397214.63675295,399079.1549387118453
1642896000,2022-01-23 00:00:00,FKX/USDT,0.04555,0.06127,0.04473,0.05626,7250989.62107069,387537.1321121578734
1642809600,2022-01-22 00:00:00,FKX/USDT,0.05173,0.0544,0.04459,0.04554,4167736.56806272,206195.2075877193007
1642723200,2022-01-21 00:00:00,FKX/USDT,0.05923,0.07866,0.05,0.05219,20518653.51311432,1257205.9786720265623
1642636800,2022-01-20 00:00:00,FKX/USDT,0.05744,0.07726,0.05585,0.05959,31165419.90410883,2044103.7984078246866
1642550400,2022-01-19 00:00:00,FKX/USDT,0.05463,0.0585,0.05281,0.05747,3738599.81506918,206934.3485570858064
1642464000,2022-01-18 00:00:00,FKX/USDT,0.05733,0.05899,0.05291,0.05478,5118281.34259397,287523.5095961781196
1642377600,2022-01-17 00:00:00,FKX/USDT,0.05563,0.05999,0.05478,0.05732,5122471.54754589,293235.1523215019845
1642291200,2022-01-16 00:00:00,FKX/USDT,0.05084,0.06081,0.05028,0.05575,4674807.037737,253495.4356952810321
1642204800,2022-01-15 00:00:00,FKX/USDT,0.05469,0.05557,0.05003,0.05085,4788632.20439214,248149.9468328880875
1642118400,2022-01-14 00:00:00,FKX/USDT,0.05124,0.05545,0.04759,0.05469,4668047.56807777,240783.098564257097
1642032000,2022-01-13 00:00:00,FKX/USDT,0.05164,0.05488,0.05002,0.05097,3281182.95110821,171273.3367857117227
1641945600,2022-01-12 00:00:00,FKX/USDT,0.05319,0.05605,0.04495,0.05156,8186545.32806888,413974.3145627861989
1641859200,2022-01-11 00:00:00,FKX/USDT,0.04382,0.05594,0.04367,0.05327,5907972.86232472,300149.685336252438
1641772800,2022-01-10 00:00:00,FKX/USDT,0.04995,0.05125,0.04248,0.04385,5929625.23603891,270342.8141894917737
1641686400,2022-01-09 00:00:00,FKX/USDT,0.05251,0.05282,0.04733,0.04995,6903242.06125642,344307.9087515842892
1641600000,2022-01-08 00:00:00,FKX/USDT,0.05148,0.05609,0.05107,0.05253,3523537.80280674,186625.5256693855828
1641513600,2022-01-07 00:00:00,FKX/USDT,0.05816,0.05848,0.04911,0.05124,7529261.25161917,403114.6360216902599
1641427200,2022-01-06 00:00:00,FKX/USDT,0.05777,0.05899,0.05219,0.05816,5183068.93275688,288609.523016726162
1641340800,2022-01-05 00:00:00,FKX/USDT,0.06539,0.06772,0.05467,0.05777,6014822.14608146,379190.8681180583556
1641254400,2022-01-04 00:00:00,FKX/USDT,0.0702,0.07035,0.0651,0.06547,5202874.21864198,353219.5224577497918
1641168000,2022-01-03 00:00:00,FKX/USDT,0.07422,0.07765,0.06826,0.06968,4971809.15169151,365424.7148807087765
1641081600,2022-01-02 00:00:00,FKX/USDT,0.07865,0.07989,0.0742,0.07422,4582067.95892475,351189.8959979858763
1640995200,2022-01-01 00:00:00,FKX/USDT,0.07619,0.07922,0.07605,0.07869,4320605.62701882,334673.8717531572316
1640908800,2021-12-31 00:00:00,FKX/USDT,0.07712,0.07931,0.0758,0.0761,3775112.3333898,290579.1087452967523
1640822400,2021-12-30 00:00:00,FKX/USDT,0.07551,0.083,0.0735,0.07705,5641329.34517395,438884.3781187578854
1640736000,2021-12-29 00:00:00,FKX/USDT,0.07472,0.08098,0.07326,0.07551,7574364.98646632,582876.0625973677
1640649600,2021-12-28 00:00:00,FKX/USDT,0.07858,0.08379,0.073,0.07518,7587096.60122441,584218.7357439088879
