https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLMR,Volume USDT
1655668800,2022-06-19 20:00:00,GLMR/USDT,0.6482,0.6715,0.6471,0.6636,204112.60257575,135081.842588326119
1655665200,2022-06-19 19:00:00,GLMR/USDT,0.6422,0.6537,0.6374,0.6473,129360.48443872,83465.870786443252
1655661600,2022-06-19 18:00:00,GLMR/USDT,0.6265,0.6437,0.6255,0.6422,63887.71607887,40403.427529342334
1655658000,2022-06-19 17:00:00,GLMR/USDT,0.6282,0.63,0.6228,0.6265,60174.44378848,37654.52950787331
1655654400,2022-06-19 16:00:00,GLMR/USDT,0.6363,0.6386,0.6237,0.6257,192410.4779783,121214.473694313647
1655650800,2022-06-19 15:00:00,GLMR/USDT,0.6292,0.6382,0.6174,0.637,134379.04094543,84317.599723999801
1655647200,2022-06-19 14:00:00,GLMR/USDT,0.6235,0.633,0.6205,0.6279,65706.27936094,41096.150509445752
1655643600,2022-06-19 13:00:00,GLMR/USDT,0.6287,0.6391,0.6208,0.6222,75282.80753002,47589.765442338529
1655640000,2022-06-19 12:00:00,GLMR/USDT,0.6371,0.655,0.6206,0.6269,87980.0609993,55884.498136191973
1655636400,2022-06-19 11:00:00,GLMR/USDT,0.6375,0.6456,0.631,0.6365,145119.04624023,92577.029173107905
1655632800,2022-06-19 10:00:00,GLMR/USDT,0.6102,0.6423,0.6091,0.6377,174413.77357394,109288.852279825839
1655629200,2022-06-19 09:00:00,GLMR/USDT,0.5964,0.6176,0.5957,0.6119,147271.63796156,89367.131503342301
1655625600,2022-06-19 08:00:00,GLMR/USDT,0.586,0.599,0.583,0.5977,81773.92178648,48122.683160159856
1655622000,2022-06-19 07:00:00,GLMR/USDT,0.5861,0.5972,0.5841,0.5856,65179.06830052,38458.459387173109
1655618400,2022-06-19 06:00:00,GLMR/USDT,0.5859,0.5932,0.5826,0.586,92298.86865264,54214.527810614394
1655614800,2022-06-19 05:00:00,GLMR/USDT,0.5929,0.6018,0.5792,0.5878,156609.15176733,92250.912363775601
1655611200,2022-06-19 04:00:00,GLMR/USDT,0.597,0.607,0.5892,0.5926,426918.77231622,253273.661210463199
1655607600,2022-06-19 03:00:00,GLMR/USDT,0.6005,0.61,0.5966,0.5976,102219.36053658,61899.876511191077
1655604000,2022-06-19 02:00:00,GLMR/USDT,0.6075,0.6077,0.5912,0.5976,75874.64327495,45430.828026398086
1655600400,2022-06-19 01:00:00,GLMR/USDT,0.6164,0.6188,0.6047,0.6058,93684.22125758,57300.301139228202
1655596800,2022-06-19 00:00:00,GLMR/USDT,0.6115,0.6209,0.606,0.6166,139803.00762266,86153.691745260229
1655593200,2022-06-18 23:00:00,GLMR/USDT,0.6203,0.6246,0.6085,0.6104,68716.26542159,42220.444963297641
1655589600,2022-06-18 22:00:00,GLMR/USDT,0.6,0.6267,0.5988,0.6201,125858.32063416,77517.604120277282
1655586000,2022-06-18 21:00:00,GLMR/USDT,0.5795,0.6041,0.5747,0.6,248463.61661589,146678.408292111854
1655582400,2022-06-18 20:00:00,GLMR/USDT,0.5684,0.5891,0.55,0.5792,666555.30455964,384204.305721795084
1655578800,2022-06-18 19:00:00,GLMR/USDT,0.5956,0.5987,0.5637,0.5684,188811.36817362,110458.183700979366
1655575200,2022-06-18 18:00:00,GLMR/USDT,0.6004,0.6045,0.5917,0.597,146669.47504702,87523.875706844024
1655571600,2022-06-18 17:00:00,GLMR/USDT,0.6103,0.6154,0.5984,0.6011,140825.3402451,85346.291733099468
1655568000,2022-06-18 16:00:00,GLMR/USDT,0.6112,0.6209,0.6089,0.611,118375.7201514,72853.538763304595
1655564400,2022-06-18 15:00:00,GLMR/USDT,0.6097,0.6161,0.6087,0.6109,107127.83074486,65593.590183635008
1655560800,2022-06-18 14:00:00,GLMR/USDT,0.6248,0.6283,0.6078,0.6093,135256.18812478,83617.536371215713
1655557200,2022-06-18 13:00:00,GLMR/USDT,0.6208,0.6275,0.6163,0.6254,129998.35947405,81044.180793301058
1655553600,2022-06-18 12:00:00,GLMR/USDT,0.6231,0.6275,0.6192,0.6204,164473.95685158,102401.084338630644
1655550000,2022-06-18 11:00:00,GLMR/USDT,0.6338,0.6364,0.6223,0.6237,150159.9403593,94440.972482575069
1655546400,2022-06-18 10:00:00,GLMR/USDT,0.6293,0.645,0.6273,0.633,178906.47519909,113293.178770471179
1655542800,2022-06-18 09:00:00,GLMR/USDT,0.6151,0.63,0.6112,0.6294,168179.00733345,104976.29202351466
1655539200,2022-06-18 08:00:00,GLMR/USDT,0.6213,0.6246,0.5976,0.6155,230440.29496032,140697.111441965147
1655535600,2022-06-18 07:00:00,GLMR/USDT,0.6403,0.6455,0.61,0.6206,322157.20622877,201976.195032570275
1655532000,2022-06-18 06:00:00,GLMR/USDT,0.6732,0.6823,0.6354,0.639,249304.80500279,164399.864959263229
1655528400,2022-06-18 05:00:00,GLMR/USDT,0.6765,0.6782,0.6568,0.6732,175433.39159555,116854.777038692845
1655524800,2022-06-18 04:00:00,GLMR/USDT,0.6784,0.6849,0.673,0.6745,169582.69192675,115037.707292082763
1655521200,2022-06-18 03:00:00,GLMR/USDT,0.6823,0.6842,0.6757,0.6767,37752.57303701,25660.326272041329
1655517600,2022-06-18 02:00:00,GLMR/USDT,0.6794,0.6844,0.6749,0.683,50758.5082875,34467.648906983486
1655514000,2022-06-18 01:00:00,GLMR/USDT,0.7046,0.7081,0.6776,0.68,127603.96670589,88240.927457050607
1655510400,2022-06-18 00:00:00,GLMR/USDT,0.7046,0.7333,0.6968,0.7026,146694.91625824,103640.003200415062
1655506800,2022-06-17 23:00:00,GLMR/USDT,0.6857,0.7399,0.6851,0.7045,197932.40938923,138507.336125320313
1655503200,2022-06-17 22:00:00,GLMR/USDT,0.686,0.6901,0.6804,0.686,134704.76459214,92368.146730853765
1655499600,2022-06-17 21:00:00,GLMR/USDT,0.6882,0.6903,0.678,0.6876,169852.53289673,116194.077463662222
1655496000,2022-06-17 20:00:00,GLMR/USDT,0.6885,0.7011,0.6841,0.6877,150569.24621605,104050.554461993518
1655492400,2022-06-17 19:00:00,GLMR/USDT,0.6961,0.699,0.6844,0.6898,171303.55876302,118622.780975499502
1655488800,2022-06-17 18:00:00,GLMR/USDT,0.6777,0.7,0.6744,0.6931,209628.74945387,143517.630389338099
1655485200,2022-06-17 17:00:00,GLMR/USDT,0.6811,0.6892,0.6724,0.677,215729.00674043,146771.159656257356
1655481600,2022-06-17 16:00:00,GLMR/USDT,0.6898,0.7099,0.6812,0.6824,177563.4310404,122611.055666900713
1655478000,2022-06-17 15:00:00,GLMR/USDT,0.6915,0.7064,0.6837,0.69,181514.08767038,126033.840550661615
1655474400,2022-06-17 14:00:00,GLMR/USDT,0.7059,0.7059,0.6811,0.6937,201061.40027508,139099.769731574703
1655470800,2022-06-17 13:00:00,GLMR/USDT,0.696,0.7115,0.6918,0.704,144264.3618888,101009.292849296636
1655467200,2022-06-17 12:00:00,GLMR/USDT,0.7187,0.7253,0.6948,0.6972,217852.72621693,154467.097843546349
1655463600,2022-06-17 11:00:00,GLMR/USDT,0.7312,0.738,0.7165,0.7166,88337.56542341,64176.00671905036
1655460000,2022-06-17 10:00:00,GLMR/USDT,0.7196,0.7343,0.7175,0.7298,121424.65024959,88110.385637797055
1655456400,2022-06-17 09:00:00,GLMR/USDT,0.7404,0.7421,0.7156,0.7213,117740.50851373,85571.758006712875
1655452800,2022-06-17 08:00:00,GLMR/USDT,0.7555,0.7601,0.7385,0.7405,117874.78768295,88526.354782488085
1655449200,2022-06-17 07:00:00,GLMR/USDT,0.7522,0.7632,0.7411,0.756,134220.32758613,101111.236319500199
1655445600,2022-06-17 06:00:00,GLMR/USDT,0.7373,0.7813,0.7218,0.7527,368730.80471995,278869.045815843156
1655442000,2022-06-17 05:00:00,GLMR/USDT,0.7477,0.7919,0.7348,0.7377,267603.2896096,201322.033282598127
1655438400,2022-06-17 04:00:00,GLMR/USDT,0.77,0.795,0.746,0.7472,210058.05779096,158781.936286167911
1655434800,2022-06-17 03:00:00,GLMR/USDT,0.7883,0.8108,0.77,0.77,212576.12571653,167597.958973481193
1655431200,2022-06-17 02:00:00,GLMR/USDT,0.8098,0.8167,0.7859,0.7901,143845.7320891,114644.68367080864
1655427600,2022-06-17 01:00:00,GLMR/USDT,0.7934,0.8129,0.7895,0.8098,142301.00156408,113809.809698772249
1655424000,2022-06-17 00:00:00,GLMR/USDT,0.8102,0.8198,0.7895,0.7934,168486.65818691,135660.825387943075
1655420400,2022-06-16 23:00:00,GLMR/USDT,0.8281,0.8343,0.8068,0.8077,61650.96149268,50265.125045744476
1655416800,2022-06-16 22:00:00,GLMR/USDT,0.8636,0.87,0.8271,0.8291,73810.42865369,62723.477138984658
1655413200,2022-06-16 21:00:00,GLMR/USDT,0.8539,0.8983,0.8506,0.8605,98812.11116171,86221.135047017021
1655409600,2022-06-16 20:00:00,GLMR/USDT,0.8321,0.8567,0.8223,0.8536,132451.62512744,111567.665378768303
1655406000,2022-06-16 19:00:00,GLMR/USDT,0.8433,0.8457,0.8225,0.8313,70781.97246021,58837.74378333216
1655402400,2022-06-16 18:00:00,GLMR/USDT,0.8196,0.8462,0.8114,0.8437,146878.27828951,121511.920726301081
1655398800,2022-06-16 17:00:00,GLMR/USDT,0.8017,0.8254,0.7963,0.8203,181935.01791854,148182.403369634488
1655395200,2022-06-16 16:00:00,GLMR/USDT,0.7958,0.807,0.786,0.8014,97031.30762742,77534.677157856782
1655391600,2022-06-16 15:00:00,GLMR/USDT,0.7918,0.8095,0.7904,0.7955,89072.15857717,71312.523790944489
1655388000,2022-06-16 14:00:00,GLMR/USDT,0.7891,0.8036,0.7819,0.7913,69714.33948594,55206.736909608158
1655384400,2022-06-16 13:00:00,GLMR/USDT,0.8025,0.8126,0.7849,0.7906,86002.02886427,69111.925515913773
1655380800,2022-06-16 12:00:00,GLMR/USDT,0.7905,0.818,0.7905,0.8022,102329.59806495,82330.557773447095
1655377200,2022-06-16 11:00:00,GLMR/USDT,0.8044,0.8086,0.7863,0.7915,87825.64474279,70174.469890735227
1655373600,2022-06-16 10:00:00,GLMR/USDT,0.8057,0.8083,0.7831,0.8058,78375.8949829,62589.41902718
1655370000,2022-06-16 09:00:00,GLMR/USDT,0.8295,0.8314,0.7988,0.8057,72248.18569528,58548.07225647299
1655366400,2022-06-16 08:00:00,GLMR/USDT,0.8286,0.8358,0.8176,0.8296,35872.26526296,29675.577707558329
1655362800,2022-06-16 07:00:00,GLMR/USDT,0.838,0.842,0.8257,0.8293,64800.33112899,53930.217630163049
1655359200,2022-06-16 06:00:00,GLMR/USDT,0.8521,0.8551,0.8355,0.8391,83498.69608374,70505.42973181197
1655355600,2022-06-16 05:00:00,GLMR/USDT,0.8639,0.8679,0.8516,0.8533,38055.14157796,32702.504735552356
1655352000,2022-06-16 04:00:00,GLMR/USDT,0.8823,0.892,0.8619,0.8619,24622.98513406,21571.398380377934
1655348400,2022-06-16 03:00:00,GLMR/USDT,0.8848,0.8882,0.8753,0.8797,38583.41179374,33999.008324831156
1655344800,2022-06-16 02:00:00,GLMR/USDT,0.8799,0.8867,0.8728,0.8865,43105.69960852,37958.058041586644
1655341200,2022-06-16 01:00:00,GLMR/USDT,0.8959,0.9057,0.8734,0.8767,76232.74790152,68031.300829690771
1655337600,2022-06-16 00:00:00,GLMR/USDT,0.9001,0.9132,0.8881,0.8958,106288.27833191,95360.289394121631
1655334000,2022-06-15 23:00:00,GLMR/USDT,0.8905,0.9057,0.8862,0.9006,62636.78230143,56191.546623160382
1655330400,2022-06-15 22:00:00,GLMR/USDT,0.9082,0.9186,0.8875,0.8905,73121.7375216,66347.479876413896
1655326800,2022-06-15 21:00:00,GLMR/USDT,0.8821,0.91,0.8799,0.9068,72769.7305572,65108.374472909387
1655323200,2022-06-15 20:00:00,GLMR/USDT,0.871,0.8887,0.8669,0.8807,111478.9465796,97833.166786032493
1655319600,2022-06-15 19:00:00,GLMR/USDT,0.857,0.8934,0.855,0.871,189395.54809367,165997.127861153646
1655316000,2022-06-15 18:00:00,GLMR/USDT,0.8289,0.8766,0.793,0.8566,353622.98784737,293071.723489040354
1655312400,2022-06-15 17:00:00,GLMR/USDT,0.813,0.8341,0.8052,0.8281,165918.80062906,135463.058983243092
1655308800,2022-06-15 16:00:00,GLMR/USDT,0.8337,0.8368,0.8075,0.8132,188629.84110323,154894.916779664478
1655305200,2022-06-15 15:00:00,GLMR/USDT,0.8352,0.8402,0.8248,0.8337,124670.59627343,103733.781273970133
1655301600,2022-06-15 14:00:00,GLMR/USDT,0.8403,0.8522,0.8233,0.8334,107147.10021065,89725.841096709752
1655298000,2022-06-15 13:00:00,GLMR/USDT,0.8257,0.8474,0.8254,0.8391,61965.90313998,51929.669080361684
1655294400,2022-06-15 12:00:00,GLMR/USDT,0.8261,0.8397,0.8176,0.8264,75869.67067296,62749.045394573991
1655290800,2022-06-15 11:00:00,GLMR/USDT,0.8021,0.8302,0.7933,0.8285,98964.16744246,80689.577131335877
1655287200,2022-06-15 10:00:00,GLMR/USDT,0.7835,0.8087,0.7719,0.8036,125781.47678706,99686.200254348958
1655283600,2022-06-15 09:00:00,GLMR/USDT,0.7885,0.8,0.7814,0.7822,77972.17619293,61650.497330886053
1655280000,2022-06-15 08:00:00,GLMR/USDT,0.8114,0.8144,0.7869,0.787,178902.86469105,143222.420838114018
1655276400,2022-06-15 07:00:00,GLMR/USDT,0.8282,0.8341,0.8051,0.8125,87583.56986547,71663.808254955531
1655272800,2022-06-15 06:00:00,GLMR/USDT,0.8287,0.8767,0.8188,0.8318,89188.04618086,73946.795423965756
1655269200,2022-06-15 05:00:00,GLMR/USDT,0.8278,0.834,0.812,0.8292,77161.31501727,63493.131942426901
1655265600,2022-06-15 04:00:00,GLMR/USDT,0.8322,0.8416,0.812,0.8271,104577.13588331,86165.649711634936
1655262000,2022-06-15 03:00:00,GLMR/USDT,0.8524,0.8547,0.8296,0.8339,85296.21766688,71978.019484162468
1655258400,2022-06-15 02:00:00,GLMR/USDT,0.8601,0.8611,0.8443,0.8522,51930.57504136,44270.797584598913
1655254800,2022-06-15 01:00:00,GLMR/USDT,0.8474,0.8642,0.8405,0.8597,57909.43567932,49505.151291271943
1655251200,2022-06-15 00:00:00,GLMR/USDT,0.8666,0.868,0.8469,0.8475,96551.31087145,82717.909338651408
1655247600,2022-06-14 23:00:00,GLMR/USDT,0.8647,0.8835,0.8605,0.866,111997.36086087,97410.925336826938
1655244000,2022-06-14 22:00:00,GLMR/USDT,0.8693,0.8748,0.8581,0.8662,61174.0710721,52952.190157163034
1655240400,2022-06-14 21:00:00,GLMR/USDT,0.8772,0.8828,0.8642,0.8716,35534.82930696,31035.049324810107
1655236800,2022-06-14 20:00:00,GLMR/USDT,0.8832,0.8859,0.8685,0.8781,79881.96821342,70028.810269785858
1655233200,2022-06-14 19:00:00,GLMR/USDT,0.8924,0.8924,0.8778,0.8827,89592.84616621,79264.4593342557
1655229600,2022-06-14 18:00:00,GLMR/USDT,0.889,0.9014,0.8874,0.891,138138.88642214,123191.430129691424
1655226000,2022-06-14 17:00:00,GLMR/USDT,0.9076,0.9093,0.8826,0.8911,117767.31309299,105370.739535850523
1655222400,2022-06-14 16:00:00,GLMR/USDT,0.918,0.9221,0.8932,0.9068,186908.58468335,168995.999567413412
1655218800,2022-06-14 15:00:00,GLMR/USDT,0.9085,0.9209,0.8982,0.9194,120207.97038536,109423.327512105292
1655215200,2022-06-14 14:00:00,GLMR/USDT,0.9144,0.9199,0.8906,0.909,97794.98999051,88427.821356531565
1655211600,2022-06-14 13:00:00,GLMR/USDT,0.9028,0.9285,0.9014,0.9125,72925.01337095,66702.407774387958
1655208000,2022-06-14 12:00:00,GLMR/USDT,0.8963,0.9158,0.8874,0.9035,101579.09689624,91387.333017616679
1655204400,2022-06-14 11:00:00,GLMR/USDT,0.9007,0.9071,0.8873,0.8956,108520.23245621,96999.277231142218
1655200800,2022-06-14 10:00:00,GLMR/USDT,0.9021,0.9112,0.8975,0.9024,69067.81728318,62300.817156156658
1655197200,2022-06-14 09:00:00,GLMR/USDT,0.9113,0.9193,0.9004,0.9008,74146.90858202,67428.7694336036
1655193600,2022-06-14 08:00:00,GLMR/USDT,0.9312,0.934,0.9073,0.9138,225906.97979428,207192.393961755908
1655190000,2022-06-14 07:00:00,GLMR/USDT,0.9165,0.944,0.8993,0.9313,103495.75034854,94963.555352835409
1655186400,2022-06-14 06:00:00,GLMR/USDT,0.9196,0.9251,0.9021,0.9127,125044.40128138,114518.896051507221
1655182800,2022-06-14 05:00:00,GLMR/USDT,0.8716,0.9357,0.8703,0.9201,171277.36352922,155611.860701318727
1655179200,2022-06-14 04:00:00,GLMR/USDT,0.8829,0.8897,0.8593,0.873,125184.23392889,109626.442796489202
1655175600,2022-06-14 03:00:00,GLMR/USDT,0.8405,0.8829,0.8297,0.8787,166442.44132012,142925.477875893733
1655172000,2022-06-14 02:00:00,GLMR/USDT,0.8185,0.8438,0.8075,0.8402,211770.67590589,174914.773238792927
1655168400,2022-06-14 01:00:00,GLMR/USDT,0.8613,0.8677,0.816,0.8175,175811.99869325,147788.187388733658
1655164800,2022-06-14 00:00:00,GLMR/USDT,0.8651,0.8813,0.8572,0.8609,135671.62124062,118143.814760330942
1655161200,2022-06-13 23:00:00,GLMR/USDT,0.8439,0.8651,0.8401,0.8644,103225.27496191,87875.052451434458
1655157600,2022-06-13 22:00:00,GLMR/USDT,0.8795,0.8801,0.844,0.8457,56016.29680061,48141.014686006365
1655154000,2022-06-13 21:00:00,GLMR/USDT,0.8761,0.892,0.8723,0.8767,62130.23995071,54790.505290657947
1655150400,2022-06-13 20:00:00,GLMR/USDT,0.8685,0.9,0.8685,0.8748,150029.30960928,132894.551423157644
1655146800,2022-06-13 19:00:00,GLMR/USDT,0.8661,0.8711,0.8544,0.8676,169207.20462696,146238.829106672798
1655143200,2022-06-13 18:00:00,GLMR/USDT,0.8669,0.88,0.865,0.8654,249703.5878399,216730.235335936795
1655139600,2022-06-13 17:00:00,GLMR/USDT,0.8654,0.8701,0.846,0.8669,101233.30083295,86574.453863282018
1655136000,2022-06-13 16:00:00,GLMR/USDT,0.8527,0.8785,0.843,0.8656,179892.12422926,154941.367472632191
1655132400,2022-06-13 15:00:00,GLMR/USDT,0.8067,0.9085,0.8067,0.854,210684.9856087,177718.935036383423
1655128800,2022-06-13 14:00:00,GLMR/USDT,0.8278,0.8344,0.803,0.8059,333910.1949705,271718.623953114377
1655125200,2022-06-13 13:00:00,GLMR/USDT,0.8269,0.8368,0.811,0.8283,289613.6913186,237448.362064615997
1655121600,2022-06-13 12:00:00,GLMR/USDT,0.826,0.867,0.822,0.8271,237120.27050628,200391.298802498356
1655118000,2022-06-13 11:00:00,GLMR/USDT,0.8471,0.8543,0.8125,0.8267,307183.83148167,255434.750695783971
1655114400,2022-06-13 10:00:00,GLMR/USDT,0.8553,0.8825,0.8399,0.8483,228840.39009308,196867.381522963071
1655110800,2022-06-13 09:00:00,GLMR/USDT,0.8432,0.9023,0.831,0.8563,295865.31054816,250579.426684533462
1655107200,2022-06-13 08:00:00,GLMR/USDT,0.8753,0.8822,0.8406,0.8437,394746.59741601,340926.758550978535
1655103600,2022-06-13 07:00:00,GLMR/USDT,0.9167,0.928,0.8681,0.8735,120400.2917542,107948.885184799322
1655100000,2022-06-13 06:00:00,GLMR/USDT,0.9054,0.9323,0.9,0.9164,110330.81286021,101271.08150633648
1655096400,2022-06-13 05:00:00,GLMR/USDT,0.9148,0.9308,0.9031,0.9062,114314.66701929,104663.881749468674
1655092800,2022-06-13 04:00:00,GLMR/USDT,0.9124,0.9451,0.9097,0.9163,138818.07747279,129121.33499505104
1655089200,2022-06-13 03:00:00,GLMR/USDT,0.9158,0.9253,0.9008,0.913,188912.73677286,172434.906030200352
1655085600,2022-06-13 02:00:00,GLMR/USDT,0.9443,0.957,0.9119,0.9159,91661.33098217,85704.008350849806
1655082000,2022-06-13 01:00:00,GLMR/USDT,0.953,0.9666,0.9278,0.9445,186549.32546476,176240.110240088307
1655078400,2022-06-13 00:00:00,GLMR/USDT,0.9744,0.9969,0.9513,0.9535,182532.05643016,178435.522820446687
1655074800,2022-06-12 23:00:00,GLMR/USDT,0.9948,1.0081,0.9712,0.9758,179409.86072835,178046.720230661791
1655071200,2022-06-12 22:00:00,GLMR/USDT,1.0143,1.0143,0.99,0.9944,98763.46666286,98846.058001518581
1655067600,2022-06-12 21:00:00,GLMR/USDT,1.0079,1.0208,1.0051,1.0142,47367.34825893,48078.971950841709
1655064000,2022-06-12 20:00:00,GLMR/USDT,1.0289,1.0358,1.0041,1.008,128650.86500388,130445.107636840647
1655060400,2022-06-12 19:00:00,GLMR/USDT,1.0439,1.0467,1.0266,1.0266,69424.53235333,71741.104572167406
1655056800,2022-06-12 18:00:00,GLMR/USDT,1.0538,1.0539,1.0361,1.0434,51758.28894803,53935.379603545988
1655053200,2022-06-12 17:00:00,GLMR/USDT,1.0281,1.059,1.0276,1.0572,70929.70692203,74050.415869757118
1655049600,2022-06-12 16:00:00,GLMR/USDT,1.0642,1.0827,1.0284,1.0284,122344.87404731,128935.912100483018
1655046000,2022-06-12 15:00:00,GLMR/USDT,1.0439,1.1295,1.0435,1.0655,164400.03932994,175556.956916665713
1655042400,2022-06-12 14:00:00,GLMR/USDT,1.0095,1.0533,1,1.0422,189190.04338861,193145.622359130266
1655038800,2022-06-12 13:00:00,GLMR/USDT,1.0206,1.0259,1.0041,1.011,137104.3524911,139166.260896250845
1655035200,2022-06-12 12:00:00,GLMR/USDT,1.03,1.0374,1.019,1.0209,82277.31817687,84491.148483037038
1655031600,2022-06-12 11:00:00,GLMR/USDT,1.018,1.0336,1.014,1.0299,55895.63292905,57196.240936758397
1655028000,2022-06-12 10:00:00,GLMR/USDT,1.023,1.0298,1.0147,1.018,45416.34238414,46436.552212560552
1655024400,2022-06-12 09:00:00,GLMR/USDT,1.0363,1.0456,1.0214,1.0247,102007.95624618,105493.449034988902
1655020800,2022-06-12 08:00:00,GLMR/USDT,1.0382,1.0651,1.0324,1.0368,106488.71089204,111245.086886148803
1655017200,2022-06-12 07:00:00,GLMR/USDT,1.0333,1.0444,1.0204,1.0395,86164.63140763,88631.826357530481
1655013600,2022-06-12 06:00:00,GLMR/USDT,1.0109,1.0382,1.0107,1.0322,67755.35525769,69585.751619652624
1655010000,2022-06-12 05:00:00,GLMR/USDT,1.0191,1.0317,1.0001,1.0108,128516.82438732,130902.619644977442
1655006400,2022-06-12 04:00:00,GLMR/USDT,1.02,1.0431,1.0121,1.0216,87733.90360353,89872.096035563744
1655002800,2022-06-12 03:00:00,GLMR/USDT,1.012,1.0601,1.012,1.0205,124345.98326626,127632.201645624136
1654999200,2022-06-12 02:00:00,GLMR/USDT,1.0549,1.0646,1.007,1.014,121100.53629999,124722.882961906316
1654995600,2022-06-12 01:00:00,GLMR/USDT,1.0706,1.0762,1.0444,1.0548,98921.0963912,105003.534284676043
1654992000,2022-06-12 00:00:00,GLMR/USDT,1.0707,1.0816,1.061,1.0724,44067.4568621,47232.962121860503
1654988400,2022-06-11 23:00:00,GLMR/USDT,1.08,1.0801,1.0563,1.0701,75780.66678462,80959.676110852652
1654984800,2022-06-11 22:00:00,GLMR/USDT,1.0737,1.0865,1.0727,1.081,16875.64410878,18244.097424647041
1654981200,2022-06-11 21:00:00,GLMR/USDT,1.0545,1.0794,1.0524,1.0736,39326.85468157,41659.473234173245
1654977600,2022-06-11 20:00:00,GLMR/USDT,1.0694,1.0761,1.0528,1.0567,41014.77732599,43638.329882840674
1654974000,2022-06-11 19:00:00,GLMR/USDT,1.0824,1.0892,1.0677,1.0693,24470.4737712,26344.092597265839
1654970400,2022-06-11 18:00:00,GLMR/USDT,1.0809,1.1045,1.0656,1.0817,64096.02582274,69176.275683853791
1654966800,2022-06-11 17:00:00,GLMR/USDT,1.0728,1.0937,1.0694,1.0836,56958.29799764,61670.722899683581
1654963200,2022-06-11 16:00:00,GLMR/USDT,1.0568,1.089,1.045,1.0727,108995.61334008,116542.303029031804
1654959600,2022-06-11 15:00:00,GLMR/USDT,1.0922,1.1007,1.043,1.0565,190500.27726818,202960.208690370563
1654956000,2022-06-11 14:00:00,GLMR/USDT,1.113,1.1143,1.0896,1.0915,122367.94497187,134656.283700810998
1654952400,2022-06-11 13:00:00,GLMR/USDT,1.1,1.1279,1.1,1.1135,129639.3207583,144223.445165002173
1654948800,2022-06-11 12:00:00,GLMR/USDT,1.1134,1.1218,1.1,1.1006,53572.78752719,59287.645880660321
1654945200,2022-06-11 11:00:00,GLMR/USDT,1.155,1.1573,1.1025,1.1148,126079.34416978,142020.974019594351
1654941600,2022-06-11 10:00:00,GLMR/USDT,1.159,1.1678,1.1525,1.1541,33093.12489047,38372.371483239686
1654938000,2022-06-11 09:00:00,GLMR/USDT,1.16,1.1691,1.1552,1.16,56172.21279328,65248.048412618886
1654934400,2022-06-11 08:00:00,GLMR/USDT,1.1877,1.1887,1.1601,1.1601,64594.18399018,75795.426730364611
1654930800,2022-06-11 07:00:00,GLMR/USDT,1.1889,1.1913,1.1854,1.1881,2536.0197043,3011.136662021949
1654927200,2022-06-11 06:00:00,GLMR/USDT,1.1892,1.1928,1.1872,1.1881,24592.29255038,29253.634000887149
1654923600,2022-06-11 05:00:00,GLMR/USDT,1.1943,1.1974,1.1852,1.1882,26243.87873644,31323.477844264008
1654920000,2022-06-11 04:00:00,GLMR/USDT,1.1831,1.195,1.1809,1.1941,43939.75713582,52305.256704932683
1654916400,2022-06-11 03:00:00,GLMR/USDT,1.1864,1.1873,1.1798,1.1822,13516.96001656,15971.068862087046
1654912800,2022-06-11 02:00:00,GLMR/USDT,1.186,1.19,1.1836,1.1876,22790.18354868,27047.297833582281
1654909200,2022-06-11 01:00:00,GLMR/USDT,1.1953,1.1985,1.186,1.187,10079.49482502,12000.807958522708
1654905600,2022-06-11 00:00:00,GLMR/USDT,1.1666,1.1985,1.1663,1.1951,32452.6922927,38342.544252508707
1654902000,2022-06-10 23:00:00,GLMR/USDT,1.1894,1.1939,1.163,1.1666,49143.51794678,57779.197575434053
1654898400,2022-06-10 22:00:00,GLMR/USDT,1.1948,1.1987,1.1849,1.1891,28624.83236466,34042.15109123648
1654894800,2022-06-10 21:00:00,GLMR/USDT,1.1917,1.1983,1.1845,1.1969,18303.37519656,21797.571684655766
1654891200,2022-06-10 20:00:00,GLMR/USDT,1.1896,1.2053,1.1872,1.1927,74723.15384438,89421.789738706045
1654887600,2022-06-10 19:00:00,GLMR/USDT,1.1885,1.2107,1.1744,1.19,98927.86044536,118224.668851585981
1654884000,2022-06-10 18:00:00,GLMR/USDT,1.197,1.2002,1.1822,1.1885,36413.66483504,43363.447785535193
1654880400,2022-06-10 17:00:00,GLMR/USDT,1.1972,1.2427,1.1803,1.1963,110470.65941868,133016.762119096552
1654876800,2022-06-10 16:00:00,GLMR/USDT,1.2111,1.2178,1.1825,1.1975,132811.71652955,159469.186170167738
1654873200,2022-06-10 15:00:00,GLMR/USDT,1.2251,1.2264,1.1998,1.212,53411.98824328,64724.183013334809
1654869600,2022-06-10 14:00:00,GLMR/USDT,1.1799,1.2451,1.1727,1.2262,93552.8015402,114357.750927826894
1654866000,2022-06-10 13:00:00,GLMR/USDT,1.1991,1.2082,1.1685,1.1818,147922.01674233,175574.062775771606
1654862400,2022-06-10 12:00:00,GLMR/USDT,1.2462,1.2584,1.196,1.204,150060.10445961,183620.853082341431
1654858800,2022-06-10 11:00:00,GLMR/USDT,1.2491,1.2536,1.2441,1.2462,39050.97619251,48763.476101191117
1654855200,2022-06-10 10:00:00,GLMR/USDT,1.2349,1.2513,1.2333,1.2493,34755.21920473,43238.297792868833
