https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LITH,Volume USDT
1644278400,2022-02-08 00:00:00,LITH/USDT,0.00818,0.00828,0.00754,0.00766,9196391.11464737,72993.4856687874496
1644192000,2022-02-07 00:00:00,LITH/USDT,0.008,0.0084,0.008,0.00818,8572354.1755271,69621.8252625520405
1644105600,2022-02-06 00:00:00,LITH/USDT,0.00831,0.00842,0.0079,0.008,7501385.74542203,60457.6108135932068
1644019200,2022-02-05 00:00:00,LITH/USDT,0.00839,0.00874,0.00831,0.00831,5358685.54014561,45684.6742200630595
1643932800,2022-02-04 00:00:00,LITH/USDT,0.00834,0.00871,0.0083,0.00839,9459071.28752051,79869.2246474641148
1643846400,2022-02-03 00:00:00,LITH/USDT,0.00882,0.00923,0.0083,0.0083,9652049.0459566,83797.6721763760753
1643760000,2022-02-02 00:00:00,LITH/USDT,0.00756,0.01039,0.00746,0.00885,48724740.62478374,443115.9872957161638
1643673600,2022-02-01 00:00:00,LITH/USDT,0.00723,0.00762,0.00712,0.00757,4996119.037897,36580.7593534226939
1643587200,2022-01-31 00:00:00,LITH/USDT,0.00724,0.00735,0.00715,0.00723,2451059.50629366,17697.5967876840542
1643500800,2022-01-30 00:00:00,LITH/USDT,0.00744,0.00747,0.0072,0.00721,2806359.53449913,20488.9323542224792
1643414400,2022-01-29 00:00:00,LITH/USDT,0.00755,0.00759,0.00735,0.00747,3735226.84041806,27949.88839483255
1643328000,2022-01-28 00:00:00,LITH/USDT,0.00774,0.00776,0.00747,0.00756,2488049.46859796,18948.0658129554982
1643241600,2022-01-27 00:00:00,LITH/USDT,0.00814,0.00819,0.0076,0.00774,4646208.51564799,36618.3648120935411
1643155200,2022-01-26 00:00:00,LITH/USDT,0.0082,0.00859,0.00808,0.00814,7912852.79835668,65585.8769478982198
1643068800,2022-01-25 00:00:00,LITH/USDT,0.00808,0.00828,0.008,0.00822,4617244.27685254,37440.0153548628629
1642982400,2022-01-24 00:00:00,LITH/USDT,0.0088,0.00888,0.00802,0.00809,5845711.58121719,48635.3481537442706
1642896000,2022-01-23 00:00:00,LITH/USDT,0.00869,0.00901,0.00858,0.00879,2447735.38237248,21517.3854129058992
1642809600,2022-01-22 00:00:00,LITH/USDT,0.00923,0.00942,0.00818,0.00869,6155699.4519024,54196.5972679456537
1642723200,2022-01-21 00:00:00,LITH/USDT,0.01061,0.0107,0.00915,0.00923,8279793.38040267,82162.790708753662
1642636800,2022-01-20 00:00:00,LITH/USDT,0.01092,0.011,0.01046,0.01054,2617532.52912233,28059.1315875481689
1642550400,2022-01-19 00:00:00,LITH/USDT,0.01136,0.01139,0.01057,0.01085,3387432.28056395,36885.325419017933
1642464000,2022-01-18 00:00:00,LITH/USDT,0.01163,0.01169,0.011,0.01136,3532660.60228772,39569.0507806604976
1642377600,2022-01-17 00:00:00,LITH/USDT,0.01194,0.01199,0.01121,0.01163,2283904.53924011,26378.780244748635
1642291200,2022-01-16 00:00:00,LITH/USDT,0.01168,0.012,0.01155,0.01194,2725381.60830337,32048.9029955304044
1642204800,2022-01-15 00:00:00,LITH/USDT,0.01205,0.01214,0.01155,0.01174,4940140.98908648,58446.5948104202535
1642118400,2022-01-14 00:00:00,LITH/USDT,0.012,0.01213,0.01148,0.01205,4262785.57441441,50539.1198128061587
1642032000,2022-01-13 00:00:00,LITH/USDT,0.01159,0.0129,0.0114,0.012,7461685.23425623,90191.9505864735043
1641945600,2022-01-12 00:00:00,LITH/USDT,0.01131,0.01199,0.01064,0.01159,6896159.10602866,77289.609987536454
1641859200,2022-01-11 00:00:00,LITH/USDT,0.01089,0.01158,0.01048,0.01132,5840809.03177742,62921.0999229993504
1641772800,2022-01-10 00:00:00,LITH/USDT,0.01124,0.0121,0.01072,0.01081,7034414.51187813,79523.7717112765796
1641686400,2022-01-09 00:00:00,LITH/USDT,0.01128,0.01226,0.01062,0.01127,7352065.91285494,82711.0186804799623
1641600000,2022-01-08 00:00:00,LITH/USDT,0.0111,0.01203,0.0108,0.01128,5022595.09330384,57287.1567956582048
1641513600,2022-01-07 00:00:00,LITH/USDT,0.01192,0.01201,0.01103,0.0111,2426693.09738128,27669.9725269977126
1641427200,2022-01-06 00:00:00,LITH/USDT,0.01159,0.0123,0.01142,0.012,4193367.1184157,49677.0510354617207
1641340800,2022-01-05 00:00:00,LITH/USDT,0.01273,0.01327,0.01137,0.01166,23306452.76158431,286785.9425084371336
1641254400,2022-01-04 00:00:00,LITH/USDT,0.01332,0.01349,0.01258,0.01273,4944452.3407938,64471.2938241332259
1641168000,2022-01-03 00:00:00,LITH/USDT,0.01381,0.01393,0.0131,0.01324,3624159.86588128,49052.1617591750365
1641081600,2022-01-02 00:00:00,LITH/USDT,0.01387,0.01402,0.01342,0.01382,5666842.35375801,77667.4907825040676
1640995200,2022-01-01 00:00:00,LITH/USDT,0.01383,0.01408,0.0137,0.01389,2789189.99589252,38725.693346652677
1640908800,2021-12-31 00:00:00,LITH/USDT,0.01351,0.01454,0.01351,0.01381,6647453.40125288,92711.1134091488389
1640822400,2021-12-30 00:00:00,LITH/USDT,0.01419,0.01477,0.0132,0.01349,13531773.04207783,188957.6494895912697
1640736000,2021-12-29 00:00:00,LITH/USDT,0.0146,0.01488,0.01394,0.01418,10135903.89356322,145649.8163600821593
1640649600,2021-12-28 00:00:00,LITH/USDT,0.01649,0.0165,0.01425,0.0146,23357355.45400329,351505.9134316966008
