https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume USDT
1660539600000,2022-08-15 05:00:00,USDT/PLN,4.560832,4.596204,4.560832,4.595282,1622.134546,353.0
1660536000000,2022-08-15 04:00:00,USDT/PLN,4.56372,4.567039,4.560778,4.562783,2628.1630079999995,576.0
1660532400000,2022-08-15 03:00:00,USDT/PLN,4.574676,4.576433,4.555,4.567617,6004.753529835106,1314.63595346
1660528800000,2022-08-15 02:00:00,USDT/PLN,4.565,4.575914,4.565,4.571047,3824.993470908005,836.78716734
1660525200000,2022-08-15 01:00:00,USDT/PLN,4.577023,4.577366,4.57,4.575016,4062.7972086399996,888.04
1660521600000,2022-08-15 00:00:00,USDT/PLN,4.573829,4.578754,4.573829,4.577407,2810.527898,614.0
1660518000000,2022-08-14 23:00:00,USDT/PLN,4.576749,4.578877,4.57397,4.576757,1922.23794,420.0
1660514400000,2022-08-14 22:00:00,USDT/PLN,4.576422,4.57875,4.573896,4.578254,1744.3147740000002,381.0
1660510800000,2022-08-14 21:00:00,USDT/PLN,4.576315,4.578382,4.57,4.577997,1835.59367712,400.96
1660507200000,2022-08-14 20:00:00,USDT/PLN,4.578531,4.578561,4.574094,4.576182,1986.0629880000001,434.0
1660503600000,2022-08-14 19:00:00,USDT/PLN,4.578284,4.582757,4.574253,4.577476,3368.953229661729,735.98490296
1660500000000,2022-08-14 18:00:00,USDT/PLN,4.582757,4.582757,4.575,4.578553,3114.00556496089,680.12875792
1660496400000,2022-08-14 17:00:00,USDT/PLN,4.574145,4.582757,4.574054,4.579221,2956.7340192307006,645.6849362
1660492800000,2022-08-14 16:00:00,USDT/PLN,4.571125,4.582757,4.570475,4.574278,3096.712476277684,676.98388167
1660489200000,2022-08-14 15:00:00,USDT/PLN,4.556781,4.570957,4.556781,4.566878,1433.999692,314.0
1660485600000,2022-08-14 14:00:00,USDT/PLN,4.557693,4.570373,4.556431,4.570373,1604.200923,351.0
1660482000000,2022-08-14 13:00:00,USDT/PLN,4.565959,4.569255,4.553188,4.560734,2248.441862,493.0
1660478400000,2022-08-14 12:00:00,USDT/PLN,4.550229,4.56907,4.550229,4.56907,1813.92079,397.0
1660474800000,2022-08-14 11:00:00,USDT/PLN,4.561696,4.563554,4.54358,4.552007,1110.6897079999999,244.0
1660471200000,2022-08-14 10:00:00,USDT/PLN,4.542929,4.566265,4.538098,4.551084,1861.393356,409.0
1660467600000,2022-08-14 09:00:00,USDT/PLN,4.557472,4.558685,4.54185,4.544064,1885.7865599999998,415.0
1660464000000,2022-08-14 08:00:00,USDT/PLN,4.555145,4.558672,4.543141,4.558672,2507.2695999999996,550.0
1660460400000,2022-08-14 07:00:00,USDT/PLN,4.550908,4.55567,4.535909,4.544652,1749.69102,385.0
1660456800000,2022-08-14 06:00:00,USDT/PLN,4.551957,4.552849,4.535718,4.541216,2402.303264,529.0
1660453200000,2022-08-14 05:00:00,USDT/PLN,4.543878,4.553785,4.535275,4.541349,1766.584761,389.0
1660449600000,2022-08-14 04:00:00,USDT/PLN,4.536645,4.554879,4.536645,4.554879,2268.329742,498.0
1660446000000,2022-08-14 03:00:00,USDT/PLN,4.552249,4.555366,4.535674,4.544796,2517.816984,554.0
1660442400000,2022-08-14 02:00:00,USDT/PLN,4.548422,4.558017,4.541803,4.550366,2106.819458,463.0
1660438800000,2022-08-14 01:00:00,USDT/PLN,4.55047,4.554989,4.539575,4.541257,1680.2650899999999,370.0
1660435200000,2022-08-14 00:00:00,USDT/PLN,4.55604,4.55604,4.542094,4.547964,1828.2815280000002,402.0
1660431600000,2022-08-13 23:00:00,USDT/PLN,4.553302,4.556814,4.542634,4.55277,1716.39429,377.0
1660428000000,2022-08-13 22:00:00,USDT/PLN,4.547249,4.558173,4.538379,4.552704,1980.4262400000002,435.0
1660424400000,2022-08-13 21:00:00,USDT/PLN,4.536401,4.557071,4.536312,4.541539,1516.874026,334.0
1660420800000,2022-08-13 20:00:00,USDT/PLN,4.543933,4.555672,4.538089,4.538089,2704.7010440000004,596.0
1660417200000,2022-08-13 19:00:00,USDT/PLN,4.543098,4.557607,4.536312,4.556488,2109.653944,463.0
1660413600000,2022-08-13 18:00:00,USDT/PLN,4.549203,4.5582,4.541504,4.543729,2253.6895839999997,496.0
1660410000000,2022-08-13 17:00:00,USDT/PLN,4.553552,4.553809,4.541895,4.550784,2434.66944,535.0
1660406400000,2022-08-13 16:00:00,USDT/PLN,4.543126,4.571648,4.543126,4.55254,2430.7378089882386,533.93002785
1660402800000,2022-08-13 15:00:00,USDT/PLN,4.543496,4.557445,4.541377,4.557271,2966.783421,651.0
1660399200000,2022-08-13 14:00:00,USDT/PLN,4.547146,4.559693,4.528334,4.559693,2090.52804664,458.48
1660395600000,2022-08-13 13:00:00,USDT/PLN,4.538133,4.557814,4.538133,4.554712,1790.0018160000002,393.0
1660392000000,2022-08-13 12:00:00,USDT/PLN,4.544258,4.558128,4.542617,4.553309,2554.406349,561.0
1660388400000,2022-08-13 11:00:00,USDT/PLN,4.545626,4.557949,4.540706,4.5484,1450.9396,319.0
1660384800000,2022-08-13 10:00:00,USDT/PLN,4.536929,4.56195,4.536929,4.56195,2303.7847500000003,505.0
1660381200000,2022-08-13 09:00:00,USDT/PLN,4.5447,4.548944,4.530541,4.536211,2218.207179,489.0
1660377600000,2022-08-13 08:00:00,USDT/PLN,4.554668,4.554668,4.531301,4.534522,1872.757586,413.0
1660374000000,2022-08-13 07:00:00,USDT/PLN,4.532864,4.554037,4.532864,4.533641,2185.214962,482.0
1660370400000,2022-08-13 06:00:00,USDT/PLN,4.553952,4.553952,4.531162,4.535319,1746.097815,385.0
1660366800000,2022-08-13 05:00:00,USDT/PLN,4.54922,4.567842,4.518747,4.538459,1526.2543474933748,336.2935189
1660363200000,2022-08-13 04:00:00,USDT/PLN,4.554148,4.554709,4.518747,4.536001,1809.5074157212998,398.9213
1660359600000,2022-08-13 03:00:00,USDT/PLN,4.561029,4.561927,4.520095,4.520095,1799.710563892132,398.1576856
1660356000000,2022-08-13 02:00:00,USDT/PLN,4.552897,4.562676,4.54,4.54,3169.1815259282,698.05760483
1660352400000,2022-08-13 01:00:00,USDT/PLN,4.550327,4.562748,4.549846,4.559762,2097.49052,460.0
1660348800000,2022-08-13 00:00:00,USDT/PLN,4.556269,4.568553,4.554048,4.556112,2059.362624,452.0
1660345200000,2022-08-12 23:00:00,USDT/PLN,4.565821,4.569697,4.554322,4.554322,1767.076936,388.0
1660341600000,2022-08-12 22:00:00,USDT/PLN,4.564306,4.568211,4.554158,4.561096,2695.607736,591.0
1660338000000,2022-08-12 21:00:00,USDT/PLN,4.554674,4.569016,4.554674,4.568737,2097.050283,459.0
1660334400000,2022-08-12 20:00:00,USDT/PLN,4.569906,4.569906,4.552912,4.563968,2843.352064,623.0
1660330800000,2022-08-12 19:00:00,USDT/PLN,4.555477,4.582996,4.554195,4.557694,2959.757540994179,649.39803791
1660327200000,2022-08-12 18:00:00,USDT/PLN,4.555975,4.56659,4.54,4.558202,2703.9161885654985,593.19797336
1660323600000,2022-08-12 17:00:00,USDT/PLN,4.547223,4.582997,4.54718,4.558546,2256.6679448373798,495.04116989
1660320000000,2022-08-12 16:00:00,USDT/PLN,4.555129,4.582528,4.540001,4.549312,1792.6662022806167,394.05215608
1660316400000,2022-08-12 15:00:00,USDT/PLN,4.556759,4.580182,4.553186,4.553186,2872.224424271649,630.8164051
1660312800000,2022-08-12 14:00:00,USDT/PLN,4.550327,4.568147,4.550327,4.560521,1732.9979799999999,380.0
1660309200000,2022-08-12 13:00:00,USDT/PLN,4.537664,4.568166,4.537664,4.557652,1611.359350394552,353.550326
1660305600000,2022-08-12 12:00:00,USDT/PLN,4.559956,4.581629,4.552105,4.55831,2995.751667188385,657.20665492
1660302000000,2022-08-12 11:00:00,USDT/PLN,4.561383,4.572857,4.543958,4.552288,1928.6723435129613,423.67098556
1660298400000,2022-08-12 10:00:00,USDT/PLN,4.549691,4.567937,4.545966,4.559349,2106.419238,462.0
1660294800000,2022-08-12 09:00:00,USDT/PLN,4.555154,4.581894,4.527007,4.547632,2482.949260728439,545.98728761
1660291200000,2022-08-12 08:00:00,USDT/PLN,4.540548,4.559151,4.540548,4.548584,1887.66236,415.0
1660287600000,2022-08-12 07:00:00,USDT/PLN,4.554001,4.563065,4.53986,4.549094,2074.2216315347864,455.96367794
1660284000000,2022-08-12 06:00:00,USDT/PLN,4.56619,4.584711,4.54164,4.545792,2409.2697599999997,530.0
1660280400000,2022-08-12 05:00:00,USDT/PLN,4.547307,4.580545,4.528656,4.571187,2893.5613710000002,633.0
1660276800000,2022-08-12 04:00:00,USDT/PLN,4.552032,4.583498,4.543636,4.560764,2492.1614249648,546.43507644
1660273200000,2022-08-12 03:00:00,USDT/PLN,4.562774,4.563521,4.543483,4.545024,1918.000128,422.0
1660269600000,2022-08-12 02:00:00,USDT/PLN,4.550732,4.56153,4.54178,4.552372,2203.348048,484.0
1660266000000,2022-08-12 01:00:00,USDT/PLN,4.549797,4.560717,4.541703,4.545511,2145.481192,472.0
1660262400000,2022-08-12 00:00:00,USDT/PLN,4.54604,4.561574,4.544432,4.558577,1964.7466869999998,431.0
1660258800000,2022-08-11 23:00:00,USDT/PLN,4.556667,4.56269,4.542186,4.542186,2007.646212,442.0
1660255200000,2022-08-11 22:00:00,USDT/PLN,4.542125,4.55629,4.540577,4.555781,1585.411788,348.0
1660251600000,2022-08-11 21:00:00,USDT/PLN,4.552138,4.556395,4.515,4.556395,1553.730695,341.0
1660248000000,2022-08-11 20:00:00,USDT/PLN,4.538521,4.550134,4.531817,4.544105,1894.891785,417.0
1660244400000,2022-08-11 19:00:00,USDT/PLN,4.529505,4.548413,4.529505,4.54446,2199.51864,484.0
1660240800000,2022-08-11 18:00:00,USDT/PLN,4.549853,4.551885,4.5353,4.540446,1616.398776,356.0
1660237200000,2022-08-11 17:00:00,USDT/PLN,4.533295,4.542129,4.529721,4.535324,1700.7465,375.0
1660233600000,2022-08-11 16:00:00,USDT/PLN,4.546084,4.562654,4.53345,4.538305,1956.2628916052065,431.05584389
1660226400000,2022-08-11 14:00:00,USDT/PLN,4.517252,4.517252,4.517252,4.517252,49.689772,11.0
1660222800000,2022-08-11 13:00:00,USDT/PLN,4.530037,4.557358,4.503686,4.523509,2977.4385211360996,658.21434668
1660219200000,2022-08-11 12:00:00,USDT/PLN,4.540746,4.548015,4.522898,4.529603,2803.8242569999998,619.0
1660215600000,2022-08-11 11:00:00,USDT/PLN,4.540254,4.548791,4.524287,4.526893,2761.40473,610.0
1660212000000,2022-08-11 10:00:00,USDT/PLN,4.538779,4.54253,4.524977,4.529906,1336.3222700000001,295.0
1660208400000,2022-08-11 09:00:00,USDT/PLN,4.526533,4.540156,4.524977,4.527846,1254.213342,277.0
1660204800000,2022-08-11 08:00:00,USDT/PLN,4.527607,4.542095,4.522688,4.537435,2200.655975,485.0
1660201200000,2022-08-11 07:00:00,USDT/PLN,4.55819,4.572908,4.528371,4.532029,2461.4863288559895,543.13119551
1660197600000,2022-08-11 06:00:00,USDT/PLN,4.549147,4.564508,4.526722,4.543679,2277.0647308499997,501.15
1660194000000,2022-08-11 05:00:00,USDT/PLN,4.533574,4.591176,4.533574,4.55744,2014.3884799999998,442.0
1660190400000,2022-08-11 04:00:00,USDT/PLN,4.536973,4.552487,4.531789,4.541853,1639.608933,361.0
1660186800000,2022-08-11 03:00:00,USDT/PLN,4.55628,4.558655,4.533594,4.553242,1775.76438,390.0
1660183200000,2022-08-11 02:00:00,USDT/PLN,4.532213,4.563459,4.532213,4.539609,1725.0514199999998,380.0
1660179600000,2022-08-11 01:00:00,USDT/PLN,4.533027,4.54757,4.531037,4.54757,1300.6050200000002,286.0
1660176000000,2022-08-11 00:00:00,USDT/PLN,4.536108,4.552081,4.531559,4.535384,1714.3751519999998,378.0
1660172400000,2022-08-10 23:00:00,USDT/PLN,4.540434,4.554243,4.536628,4.542368,2189.421376,482.0
1660168800000,2022-08-10 22:00:00,USDT/PLN,4.548503,4.55532,4.537581,4.55532,1676.35776,368.0
1660165200000,2022-08-10 21:00:00,USDT/PLN,4.542091,4.551096,4.513769,4.532014,2376.937848160811,524.47716361
1660161600000,2022-08-10 20:00:00,USDT/PLN,4.541748,4.549697,4.533131,4.539389,2142.5916079999997,472.0
1660158000000,2022-08-10 19:00:00,USDT/PLN,4.541136,4.554048,4.534618,4.537098,2713.184604,598.0
1660154400000,2022-08-10 18:00:00,USDT/PLN,4.534856,4.55526,4.533436,4.55526,1835.7697799999999,403.0
1660150800000,2022-08-10 17:00:00,USDT/PLN,4.54004,4.54777,4.531612,4.547655,1964.5869599999999,432.0
1660147200000,2022-08-10 16:00:00,USDT/PLN,4.529651,4.540091,4.521817,4.533849,1677.52413,370.0
1660143600000,2022-08-10 15:00:00,USDT/PLN,4.523234,4.544135,4.517136,4.525048,2054.371792,454.0
1660140000000,2022-08-10 14:00:00,USDT/PLN,4.5448,4.5448,4.520976,4.523641,2153.253116,476.0
1660136400000,2022-08-10 13:00:00,USDT/PLN,4.55226,4.5795,4.537997,4.552575,3663.217428000756,804.64735408
1660132800000,2022-08-10 12:00:00,USDT/PLN,4.603084,4.612245,4.547318,4.547318,3926.5621221153433,863.48967064
1660129200000,2022-08-10 11:00:00,USDT/PLN,4.61531,4.61531,4.604925,4.606248,1593.761808,346.0
1660125600000,2022-08-10 10:00:00,USDT/PLN,4.614147,4.642411,4.605048,4.605858,6758.180830872102,1467.3011697
1660122000000,2022-08-10 09:00:00,USDT/PLN,4.615634,4.642411,4.605806,4.609296,3167.368854251758,687.16976611
1660118400000,2022-08-10 08:00:00,USDT/PLN,4.62347,4.634719,4.613449,4.623147,2334.6892350000003,505.0
1660114800000,2022-08-10 07:00:00,USDT/PLN,4.614526,4.627159,4.606448,4.618348,2142.913472,464.0
1660111200000,2022-08-10 06:00:00,USDT/PLN,4.62673,4.643398,4.590003,4.614413,3253.1535514031266,704.99835004
1660107600000,2022-08-10 05:00:00,USDT/PLN,4.615683,4.647415,4.602612,4.647415,1473.2305549999999,317.0
1660104000000,2022-08-10 04:00:00,USDT/PLN,4.648945,4.650871,4.608669,4.618045,1603.9835704674174,347.32956705
1660006800000,2022-08-09 01:00:00,USDT/PLN,4.611545,4.618062,4.611545,4.615726,424.64679200000006,92.0
1660003200000,2022-08-09 00:00:00,USDT/PLN,4.637058,4.637287,4.603419,4.603419,2505.3325195072557,544.23299715
1659999600000,2022-08-08 23:00:00,USDT/PLN,4.636313,4.637141,4.634293,4.636818,2272.04082,490.0
1659996000000,2022-08-08 22:00:00,USDT/PLN,4.636996,4.636996,4.63419,4.636879,1562.6282230000002,337.0
1659992400000,2022-08-08 21:00:00,USDT/PLN,4.635943,4.637342,4.634292,4.635026,2609.5196379999998,563.0
1659988800000,2022-08-08 20:00:00,USDT/PLN,4.63476,4.637164,4.631059,4.631059,2038.30532400554,440.13806
1659985200000,2022-08-08 19:00:00,USDT/PLN,4.613192,4.636545,4.602404,4.636247,2621.078448601296,565.34486808
1659981600000,2022-08-08 18:00:00,USDT/PLN,4.607117,4.618306,4.603528,4.613527,2002.2707180000002,434.0
1659978000000,2022-08-08 17:00:00,USDT/PLN,4.610232,4.631059,4.590001,4.616251,2503.893858086517,542.4085168
1659974400000,2022-08-08 16:00:00,USDT/PLN,4.600558,4.612547,4.596552,4.60652,1814.96888,394.0
1659970800000,2022-08-08 15:00:00,USDT/PLN,4.599528,4.613099,4.595312,4.595642,1847.4480839999999,402.0
1659967200000,2022-08-08 14:00:00,USDT/PLN,4.611731,4.618108,4.600528,4.618108,1584.011044,343.0
1659963600000,2022-08-08 13:00:00,USDT/PLN,4.614852,4.633518,4.600139,4.616024,2233.1442967487483,483.78091118
1659960000000,2022-08-08 12:00:00,USDT/PLN,4.614244,4.63361,4.584001,4.605678,4019.1555075890524,872.6523017
1659956400000,2022-08-08 11:00:00,USDT/PLN,4.608156,4.635571,4.589308,4.613585,3787.8729178426574,821.02593056
1659952800000,2022-08-08 10:00:00,USDT/PLN,4.6188,4.640037,4.603638,4.609295,4550.7304411117175,987.29424806
1659949200000,2022-08-08 09:00:00,USDT/PLN,4.60452,4.619792,4.603594,4.608397,1755.7992570000001,381.0
1659945600000,2022-08-08 08:00:00,USDT/PLN,4.605272,4.62273,4.601221,4.62273,2311.365,500.0
1659942000000,2022-08-08 07:00:00,USDT/PLN,4.633761,4.64443,4.584211,4.619399,3308.478170991578,716.21398606
1659938400000,2022-08-08 06:00:00,USDT/PLN,4.636479,4.664364,4.615255,4.622797,3568.0265133998478,771.83283484
1659934800000,2022-08-08 05:00:00,USDT/PLN,4.623422,4.647655,4.613981,4.630083,2523.395235,545.0
1659931200000,2022-08-08 04:00:00,USDT/PLN,4.639984,4.640316,4.620504,4.635197,2354.680076,508.0
1659927600000,2022-08-08 03:00:00,USDT/PLN,4.636355,4.640005,4.621447,4.639007,2685.9850530000003,579.0
1659924000000,2022-08-08 02:00:00,USDT/PLN,4.623581,4.639859,4.617166,4.635519,2651.516868,572.0
1659920400000,2022-08-08 01:00:00,USDT/PLN,4.622989,4.640686,4.622989,4.637645,1952.448545,421.0
1659916800000,2022-08-08 00:00:00,USDT/PLN,4.636539,4.640107,4.621337,4.630244,2472.5502960000003,534.0
1659913200000,2022-08-07 23:00:00,USDT/PLN,4.624299,4.638434,4.616516,4.635957,2146.448091,463.0
1659909600000,2022-08-07 22:00:00,USDT/PLN,4.634052,4.637956,4.616825,4.620218,2628.904042,569.0
1659906000000,2022-08-07 21:00:00,USDT/PLN,4.621906,4.638258,4.61654,4.617487,1722.322651,373.0
1659902400000,2022-08-07 20:00:00,USDT/PLN,4.621461,4.637138,4.616228,4.630189,2092.8454279999996,452.0
1659898800000,2022-08-07 19:00:00,USDT/PLN,4.631109,4.638741,4.616235,4.638741,1864.7738819999997,402.0
1659895200000,2022-08-07 18:00:00,USDT/PLN,4.62459,4.638874,4.617248,4.629672,2268.53928,490.0
1659891600000,2022-08-07 17:00:00,USDT/PLN,4.626102,4.638896,4.617914,4.626109,1707.034221,369.0
1659888000000,2022-08-07 16:00:00,USDT/PLN,4.649907,4.651935,4.620746,4.636178,2539.008359437031,547.65118152
1659884400000,2022-08-07 15:00:00,USDT/PLN,4.648415,4.652563,4.648415,4.65106,2660.40632,572.0
1659880800000,2022-08-07 14:00:00,USDT/PLN,4.651463,4.652633,4.645,4.652633,2105.572961329299,452.55513627
1659877200000,2022-08-07 13:00:00,USDT/PLN,4.650462,4.652541,4.64872,4.64883,2496.42171,537.0
1659873600000,2022-08-07 12:00:00,USDT/PLN,4.653262,4.653262,4.648532,4.652468,2489.07038,535.0
1659870000000,2022-08-07 11:00:00,USDT/PLN,4.652733,4.65749,4.645,4.648925,2604.6663228797693,560.27282068
1659866400000,2022-08-07 10:00:00,USDT/PLN,4.65166,4.653594,4.64875,4.650382,1990.3634959999997,428.0
1659862800000,2022-08-07 09:00:00,USDT/PLN,4.651551,4.653434,4.645,4.651784,2336.3689273441087,502.25223857
1659859200000,2022-08-07 08:00:00,USDT/PLN,4.65263,4.65749,4.650115,4.651408,1928.3445317550568,414.57221808
1659855600000,2022-08-07 07:00:00,USDT/PLN,4.651151,4.653596,4.647285,4.650131,2292.514583,493.0
1659852000000,2022-08-07 06:00:00,USDT/PLN,4.652171,4.652171,4.645368,4.651159,2320.928341,499.0
1659848400000,2022-08-07 05:00:00,USDT/PLN,4.647233,4.650977,4.63907,4.650581,2808.9509239999998,604.0
1659844800000,2022-08-07 04:00:00,USDT/PLN,4.646518,4.649191,4.640925,4.646328,1849.2385439999998,398.0
1659841200000,2022-08-07 03:00:00,USDT/PLN,4.641503,4.647774,4.638329,4.638698,1391.6093999999998,300.0
1659837600000,2022-08-07 02:00:00,USDT/PLN,4.64089,4.648563,4.639897,4.640864,1693.91536,365.0
1659834000000,2022-08-07 01:00:00,USDT/PLN,4.646197,4.647981,4.638523,4.638523,1966.733752,424.0
1659830400000,2022-08-07 00:00:00,USDT/PLN,4.640165,4.65749,4.639811,4.647751,2411.6812593774666,518.89209628
1659826800000,2022-08-06 23:00:00,USDT/PLN,4.642658,4.648606,4.639867,4.64023,1582.31843,341.0
1659823200000,2022-08-06 22:00:00,USDT/PLN,4.64808,4.649141,4.638264,4.638264,2008.368312,433.0
1659819600000,2022-08-06 21:00:00,USDT/PLN,4.641653,4.657486,4.63,4.64193,1854.1608672594107,399.43748985
1659816000000,2022-08-06 20:00:00,USDT/PLN,4.641484,4.649094,4.638833,4.64263,1689.9173199999998,364.0
1659812400000,2022-08-06 19:00:00,USDT/PLN,4.648192,4.648517,4.639345,4.64611,1770.1679100000001,381.0
1659808800000,2022-08-06 18:00:00,USDT/PLN,4.641471,4.649168,4.638287,4.638532,2690.34856,580.0
1659805200000,2022-08-06 17:00:00,USDT/PLN,4.646433,4.648604,4.638785,4.640287,2408.3089529999997,519.0
1659801600000,2022-08-06 16:00:00,USDT/PLN,4.645124,4.65749,4.639553,4.65749,1589.720793235018,341.3256482
1659798000000,2022-08-06 15:00:00,USDT/PLN,4.645191,4.647486,4.63904,4.64285,1416.06925,305.0
1659794400000,2022-08-06 14:00:00,USDT/PLN,4.63735,4.646461,4.630992,4.646461,2021.2105350000002,435.0
1659790800000,2022-08-06 13:00:00,USDT/PLN,4.639727,4.645538,4.631473,4.638748,1999.3003879999999,431.0
1659787200000,2022-08-06 12:00:00,USDT/PLN,4.620001,4.643888,4.620001,4.631011,2109.8453249381514,455.59065287
1659783600000,2022-08-06 11:00:00,USDT/PLN,4.639437,4.645297,4.631654,4.635162,2053.3767660000003,443.0
1659780000000,2022-08-06 10:00:00,USDT/PLN,4.63805,4.645014,4.631579,4.641553,2074.774191,447.0
1659776400000,2022-08-06 09:00:00,USDT/PLN,4.633767,4.644338,4.632933,4.638037,1609.398839,347.0
1659772800000,2022-08-06 08:00:00,USDT/PLN,4.633455,4.64392,4.633455,4.637934,1850.5356659999998,399.0
1659769200000,2022-08-06 07:00:00,USDT/PLN,4.638107,4.640705,4.631406,4.639551,2185.228521,471.0
1659765600000,2022-08-06 06:00:00,USDT/PLN,4.631176,4.644899,4.631176,4.640286,2440.7904359999998,526.0
1659762000000,2022-08-06 05:00:00,USDT/PLN,4.634975,4.644696,4.633235,4.636001,2484.896536,536.0
1659758400000,2022-08-06 04:00:00,USDT/PLN,4.633943,4.645056,4.631522,4.634962,2757.80239,595.0
1659754800000,2022-08-06 03:00:00,USDT/PLN,4.635415,4.645499,4.63196,4.63196,2218.7088400000002,479.0
1659751200000,2022-08-06 02:00:00,USDT/PLN,4.645031,4.645031,4.631288,4.643173,2781.260627,599.0
1659747600000,2022-08-06 01:00:00,USDT/PLN,4.644813,4.644813,4.631343,4.638952,2551.4236,550.0
1659744000000,2022-08-06 00:00:00,USDT/PLN,4.638974,4.643897,4.632865,4.640293,1883.958958,406.0
1659740400000,2022-08-05 23:00:00,USDT/PLN,4.643096,4.643237,4.63146,4.641984,2887.3140479999997,622.0
1659736800000,2022-08-05 22:00:00,USDT/PLN,4.638429,4.645214,4.632014,4.632831,2107.938105,455.0
1659733200000,2022-08-05 21:00:00,USDT/PLN,4.641815,4.64558,4.631205,4.636809,2550.2449500000002,550.0
1659729600000,2022-08-05 20:00:00,USDT/PLN,4.635969,4.64444,4.632746,4.642149,2279.295159,491.0
1659726000000,2022-08-05 19:00:00,USDT/PLN,4.638842,4.644964,4.631263,4.634108,2511.686536,542.0
1659722400000,2022-08-05 18:00:00,USDT/PLN,4.621307,4.64515,4.621307,4.631828,1676.721736,362.0
1659718800000,2022-08-05 17:00:00,USDT/PLN,4.656442,4.656442,4.622047,4.626443,1918.4557109474108,414.67185718
1659715200000,2022-08-05 16:00:00,USDT/PLN,4.628378,4.642741,4.622996,4.623972,2307.362028,499.0
1659711600000,2022-08-05 15:00:00,USDT/PLN,4.64149,4.64149,4.622067,4.640948,2144.117976,462.0
1659708000000,2022-08-05 14:00:00,USDT/PLN,4.634415,4.664858,4.622991,4.634053,4471.048321630839,964.82459774
1659704400000,2022-08-05 13:00:00,USDT/PLN,4.630982,4.644215,4.621222,4.630611,1643.866905,355.0
1659700800000,2022-08-05 12:00:00,USDT/PLN,4.631646,4.65,4.602527,4.629743,14601.335715003335,3153.81128391
1659697200000,2022-08-05 11:00:00,USDT/PLN,4.610477,4.65,4.588011,4.609729,7262.529881544079,1575.47870635
1659693600000,2022-08-05 10:00:00,USDT/PLN,4.618771,4.625319,4.602044,4.612206,2200.022262,477.0
1659690000000,2022-08-05 09:00:00,USDT/PLN,4.6053,4.61891,4.602122,4.614716,2565.782096,556.0
1659686400000,2022-08-05 08:00:00,USDT/PLN,4.61264,4.617841,4.60279,4.610057,2226.6575310000003,483.0
1659682800000,2022-08-05 07:00:00,USDT/PLN,4.606801,4.627344,4.606801,4.620793,2301.154914,498.0
1659679200000,2022-08-05 06:00:00,USDT/PLN,4.58801,4.634103,4.58801,4.616168,1442.824649508081,312.55895572
1659675600000,2022-08-05 05:00:00,USDT/PLN,4.609348,4.640794,4.602682,4.616457,2248.214559,487.0
1659672000000,2022-08-05 04:00:00,USDT/PLN,4.608886,4.61934,4.6021,4.616827,2322.263981,503.0
1659668400000,2022-08-05 03:00:00,USDT/PLN,4.614307,4.621026,4.606041,4.615097,2238.322045,485.0
1659664800000,2022-08-05 02:00:00,USDT/PLN,4.614633,4.617446,4.588011,4.614854,1929.8747186104,418.1876
1659661200000,2022-08-05 01:00:00,USDT/PLN,4.612281,4.61872,4.601886,4.609329,1428.8919899999999,310.0
1659657600000,2022-08-05 00:00:00,USDT/PLN,4.611455,4.633283,4.602349,4.609255,1899.342251655416,412.07141971
1659654000000,2022-08-04 23:00:00,USDT/PLN,4.61393,4.617887,4.602218,4.611468,1812.3069240000002,393.0
1659650400000,2022-08-04 22:00:00,USDT/PLN,4.622399,4.622399,4.601687,4.619487,3095.0562900000004,670.0
1659646800000,2022-08-04 21:00:00,USDT/PLN,4.618141,4.625826,4.608912,4.625826,2821.75386,610.0
1659643200000,2022-08-04 20:00:00,USDT/PLN,4.612907,4.642049,4.588015,4.623164,2644.2929351690054,571.96606808
1659639600000,2022-08-04 19:00:00,USDT/PLN,4.621686,4.625312,4.604306,4.607677,2700.0987219999997,586.0
1659636000000,2022-08-04 18:00:00,USDT/PLN,4.616661,4.649008,4.605158,4.612014,2524.1183280388846,547.29199175
1659632400000,2022-08-04 17:00:00,USDT/PLN,4.61912,4.638264,4.614874,4.617106,2437.831968,528.0
1659628800000,2022-08-04 16:00:00,USDT/PLN,4.643802,4.657866,4.625473,4.635212,2101.8174859116116,453.44581562
1659625200000,2022-08-04 15:00:00,USDT/PLN,4.65514,4.657201,4.625407,4.648632,2249.937888,484.0
1659621600000,2022-08-04 14:00:00,USDT/PLN,4.649666,4.654271,4.634405,4.654209,2234.02032,480.0
1659618000000,2022-08-04 13:00:00,USDT/PLN,4.648626,4.657814,4.634494,4.646815,1542.74258,332.0
1659614400000,2022-08-04 12:00:00,USDT/PLN,4.635158,4.653544,4.635158,4.650219,1883.338695,405.0
1659610800000,2022-08-04 11:00:00,USDT/PLN,4.636355,4.673146,4.636355,4.639436,2878.1558473786044,620.36761524
1659607200000,2022-08-04 10:00:00,USDT/PLN,4.637769,4.649565,4.633484,4.637325,2026.5110249999998,437.0
1659603600000,2022-08-04 09:00:00,USDT/PLN,4.637151,4.671839,4.632469,4.63374,2101.730405360735,453.57106902
1659600000000,2022-08-04 08:00:00,USDT/PLN,4.641616,4.646259,4.630433,4.636609,2666.050175,575.0
1659596400000,2022-08-04 07:00:00,USDT/PLN,4.622497,4.639219,4.61803,4.623422,1904.8498639999998,412.0
