https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NULS,Volume BTC
1644969600,2022-02-16 00:00:00,NULS/BTC,0.000011,0.00001112,0.00001054,0.00001085,3417.5128527,0.0370153553139066
1644883200,2022-02-15 00:00:00,NULS/BTC,0.0000109,0.00001115,0.00001083,0.00001083,18291.51018151,0.1998207772744704
1644796800,2022-02-14 00:00:00,NULS/BTC,0.000011,0.00001135,0.00001083,0.00001086,14468.66490757,0.1575896272827646
1644710400,2022-02-13 00:00:00,NULS/BTC,0.0000109,0.00001337,0.00001084,0.00001086,109976.13278605,1.3391906056530004
1644624000,2022-02-12 00:00:00,NULS/BTC,0.00001101,0.0000115,0.00001084,0.00001084,10075.54500108,0.1117395328117694
1644537600,2022-02-11 00:00:00,NULS/BTC,0.00001163,0.00001182,0.00001081,0.00001101,28205.38910286,0.3179013957348646
1644451200,2022-02-10 00:00:00,NULS/BTC,0.00001311,0.00001314,0.00001146,0.00001165,16624.10214371,0.2015929239906414
1644364800,2022-02-09 00:00:00,NULS/BTC,0.00001479,0.00001487,0.00001314,0.00001314,59709.0463222,0.8443491523873326
1644278400,2022-02-08 00:00:00,NULS/BTC,0.00001259,0.00001563,0.00001157,0.00001467,287988.01710241,4.0229332653132615
1644192000,2022-02-07 00:00:00,NULS/BTC,0.00001158,0.0000128,0.00001158,0.00001246,7039.22537075,0.0867621246466878
1644105600,2022-02-06 00:00:00,NULS/BTC,0.0000113,0.00001206,0.0000108,0.0000116,11691.65230084,0.135978042915701
1644019200,2022-02-05 00:00:00,NULS/BTC,0.00001076,0.00001155,0.0000107,0.00001155,5067.7951041,0.0559097841251503
1643932800,2022-02-04 00:00:00,NULS/BTC,0.00001129,0.00001179,0.00001076,0.00001076,5007.04778365,0.0568389130655411
1643846400,2022-02-03 00:00:00,NULS/BTC,0.00001134,0.000012,0.00001098,0.00001129,8342.06834697,0.096389054609726
1643760000,2022-02-02 00:00:00,NULS/BTC,0.00001134,0.00001165,0.00001112,0.00001118,7738.585542,0.08635933493961
1643673600,2022-02-01 00:00:00,NULS/BTC,0.00001152,0.00001188,0.00001112,0.00001128,15356.52084605,0.1758679459501022
1643587200,2022-01-31 00:00:00,NULS/BTC,0.00001105,0.00001209,0.00001051,0.00001165,14167.59425514,0.160194002163471
1643500800,2022-01-30 00:00:00,NULS/BTC,0.00001361,0.00001365,0.00001071,0.00001105,12651.47998,0.1589699491601823
1643414400,2022-01-29 00:00:00,NULS/BTC,0.00001368,0.00001368,0.00001348,0.00001357,1600.86834473,0.0217216597881372
1643328000,2022-01-28 00:00:00,NULS/BTC,0.00001401,0.00001447,0.00001348,0.00001368,24744.04963334,0.3443678581898304
1643241600,2022-01-27 00:00:00,NULS/BTC,0.00001402,0.00001433,0.00001401,0.00001408,10755.80031955,0.152058492811663
1643155200,2022-01-26 00:00:00,NULS/BTC,0.00001408,0.00001421,0.00001401,0.00001402,18888.77914868,0.2648370534882502
1643068800,2022-01-25 00:00:00,NULS/BTC,0.00001411,0.00001433,0.00001401,0.00001401,9488.49870842,0.1335553874000037
1642982400,2022-01-24 00:00:00,NULS/BTC,0.00001411,0.0000142,0.00001401,0.00001411,13621.10653302,0.1913147686153918
1642896000,2022-01-23 00:00:00,NULS/BTC,0.00001402,0.00001412,0.00001401,0.00001401,7644.38766661,0.1073581543939204
1642809600,2022-01-22 00:00:00,NULS/BTC,0.00001401,0.00001413,0.00001401,0.00001402,9639.229167,0.13517235401712
1642723200,2022-01-21 00:00:00,NULS/BTC,0.00001406,0.00001414,0.00001401,0.00001412,28021.09557717,0.3936091948485316
1642636800,2022-01-20 00:00:00,NULS/BTC,0.00001405,0.00001415,0.00001405,0.00001406,3006.70693241,0.0423253579184579
1642550400,2022-01-19 00:00:00,NULS/BTC,0.00001406,0.00001409,0.00001405,0.00001405,14924.933493,0.20971556671706
1642464000,2022-01-18 00:00:00,NULS/BTC,0.00001411,0.00001412,0.00001402,0.00001411,19184.84045944,0.2696391220807846
1642377600,2022-01-17 00:00:00,NULS/BTC,0.00001412,0.0000142,0.00001402,0.00001411,13637.48693083,0.1914382399248011
1642291200,2022-01-16 00:00:00,NULS/BTC,0.00001497,0.00001501,0.00001403,0.00001414,49257.94160052,0.719997391857762
1642204800,2022-01-15 00:00:00,NULS/BTC,0.00001432,0.00001582,0.00001427,0.00001503,143083.8972278,2.1470952864084975
1642118400,2022-01-14 00:00:00,NULS/BTC,0.00001437,0.00001479,0.0000142,0.00001432,58847.85145825,0.8549839357521632
1642032000,2022-01-13 00:00:00,NULS/BTC,0.00001485,0.00001513,0.00001427,0.00001447,41200.74803352,0.6030728746094156
1641945600,2022-01-12 00:00:00,NULS/BTC,0.0000149,0.00001521,0.00001468,0.00001485,44149.6243537,0.6588314347643438
1641859200,2022-01-11 00:00:00,NULS/BTC,0.00001481,0.0000151,0.00001459,0.00001488,46446.22245379,0.6898448944363334
1641772800,2022-01-10 00:00:00,NULS/BTC,0.00001604,0.00001662,0.00001471,0.00001483,101932.49286525,1.5905820148507801
1641686400,2022-01-09 00:00:00,NULS/BTC,0.00001625,0.00001753,0.00001556,0.00001603,240023.28041678,3.9525726224842889
1641600000,2022-01-08 00:00:00,NULS/BTC,0.00001446,0.00001842,0.00001431,0.00001627,573105.32035455,9.5904315016593099
1641513600,2022-01-07 00:00:00,NULS/BTC,0.00001535,0.00001544,0.00001422,0.00001438,142709.39679113,2.0907471116338471
1641427200,2022-01-06 00:00:00,NULS/BTC,0.00001563,0.00001601,0.00001491,0.00001536,177642.04480556,2.717703623787885
1641340800,2022-01-05 00:00:00,NULS/BTC,0.00001633,0.00001693,0.00001552,0.00001572,131402.46657161,2.1112901502405577
1641254400,2022-01-04 00:00:00,NULS/BTC,0.00001658,0.00001681,0.00001611,0.00001621,71383.68478854,1.177954730083654
1641168000,2022-01-03 00:00:00,NULS/BTC,0.00001679,0.00001762,0.00001652,0.00001662,172567.65143004,2.9361756114173988
1641081600,2022-01-02 00:00:00,NULS/BTC,0.00001684,0.00001716,0.00001661,0.00001691,33144.78940947,0.5602012781498322
1640995200,2022-01-01 00:00:00,NULS/BTC,0.00001757,0.0000176,0.00001672,0.00001695,42605.08520688,0.7321031989726074
1640908800,2021-12-31 00:00:00,NULS/BTC,0.00001743,0.00001791,0.00001717,0.00001762,39868.84571256,0.695455871464884
1640822400,2021-12-30 00:00:00,NULS/BTC,0.00001777,0.00001908,0.00001745,0.0000175,148467.70654164,2.7035988384008219
1640736000,2021-12-29 00:00:00,NULS/BTC,0.00001714,0.00001996,0.00001701,0.00001783,277387.00697557,5.0382474803173844
1640649600,2021-12-28 00:00:00,NULS/BTC,0.0000176,0.00001868,0.00001699,0.00001713,92831.6934204,1.6394367624969937
