https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume USDT
1644624000,2022-02-12 00:00:00,MANA/USDT,2.91723,3.01888,2.82001,2.90956,6518241.09079366,19068410.6416018339223
1644537600,2022-02-11 00:00:00,MANA/USDT,3.13536,3.27179,2.85432,2.91766,6683511.89895062,20828214.9819236288474
1644451200,2022-02-10 00:00:00,MANA/USDT,3.3439,3.3651,3.08673,3.13449,8870938.33982083,28829658.47274711822
1644364800,2022-02-09 00:00:00,MANA/USDT,3.46908,3.54934,3.25362,3.34312,7562875.74609214,25566117.375667057174
1644278400,2022-02-08 00:00:00,MANA/USDT,3.28573,3.49022,3.11104,3.4662,9123387.52910595,29852259.3699029147159
1644192000,2022-02-07 00:00:00,MANA/USDT,3.29964,3.45538,3.2178,3.285,9322597.30090969,30916832.8962689414035
1644105600,2022-02-06 00:00:00,MANA/USDT,3.0133,3.39062,3.01329,3.29948,10823696.88884437,34558563.4845157665994
1644019200,2022-02-05 00:00:00,MANA/USDT,2.81227,3.1,2.77183,3.0126,10364750.36407313,30901068.4746536312933
1643932800,2022-02-04 00:00:00,MANA/USDT,2.68131,2.8199,2.57655,2.81204,7042587.3075385,19044896.0009240949353
1643846400,2022-02-03 00:00:00,MANA/USDT,2.53968,2.68489,2.44,2.68304,5912972.05630478,15222238.6000650726619
1643760000,2022-02-02 00:00:00,MANA/USDT,2.68125,2.74,2.48717,2.53898,6433731.22256272,16905057.4849843621188
1643673600,2022-02-01 00:00:00,MANA/USDT,2.82169,2.89503,2.6559,2.68288,8971070.46906165,24781068.0137432160202
1643587200,2022-01-31 00:00:00,MANA/USDT,2.50497,2.85781,2.36503,2.82194,13507422.26166069,35393243.9837353191362
1643500800,2022-01-30 00:00:00,MANA/USDT,2.37027,2.5626,2.35476,2.50453,7711753.09154302,19070122.4153153320605
1643414400,2022-01-29 00:00:00,MANA/USDT,2.28348,2.418,2.27289,2.37,6262209.48506534,14697690.1832005226994
1643328000,2022-01-28 00:00:00,MANA/USDT,2.25163,2.31379,2.16547,2.28217,5475900.44180865,12295418.8480624575789
1643241600,2022-01-27 00:00:00,MANA/USDT,2.16038,2.34876,2.03,2.25393,9265907.31220846,20425491.0501349561068
1643155200,2022-01-26 00:00:00,MANA/USDT,2.10341,2.366,2.06288,2.16119,9654587.05219743,21313686.9189029642734
1643068800,2022-01-25 00:00:00,MANA/USDT,2.0839,2.17151,2.01814,2.1003,4641393.75355915,9662325.5765292707995
1642982400,2022-01-24 00:00:00,MANA/USDT,2.11821,2.14155,1.8087,2.08223,7277459.76109144,14229464.3435645121788
1642896000,2022-01-23 00:00:00,MANA/USDT,2.0379,2.16,1.99247,2.11739,4860754.3474,10077175.3537850937541
1642809600,2022-01-22 00:00:00,MANA/USDT,2.21668,2.26579,1.70444,2.03685,8795761.72634212,17539302.2401828324679
1642723200,2022-01-21 00:00:00,MANA/USDT,2.6301,2.70187,2.13001,2.21697,6777590.02897442,16377052.1104811090822
1642636800,2022-01-20 00:00:00,MANA/USDT,2.73094,2.8902,2.61579,2.63199,3609067.85937685,10029355.5829622289546
1642550400,2022-01-19 00:00:00,MANA/USDT,2.8568,2.8963,2.70398,2.7323,3193983.59639109,8932862.899023840982
1642464000,2022-01-18 00:00:00,MANA/USDT,2.90198,2.92666,2.77265,2.85595,3932536.62244924,11184154.4543171281643
1642377600,2022-01-17 00:00:00,MANA/USDT,3.11871,3.18402,2.86201,2.90183,5555170.31582994,16652101.8669456890773
1642291200,2022-01-16 00:00:00,MANA/USDT,2.98944,3.19533,2.92456,3.11859,5105359.43465148,15667017.5179067557028
1642204800,2022-01-15 00:00:00,MANA/USDT,2.95716,3.06316,2.9146,2.99019,3330896.61321599,9990402.1909696084945
1642118400,2022-01-14 00:00:00,MANA/USDT,2.89783,3.01753,2.81222,2.95716,3579753.6337209,10417606.4276173437365
1642032000,2022-01-13 00:00:00,MANA/USDT,3.08591,3.09948,2.88247,2.89959,4594726.16743204,13766460.0088232491192
1641945600,2022-01-12 00:00:00,MANA/USDT,2.92717,3.10686,2.91021,3.08513,5282218.54871388,15900994.3882510736758
1641859200,2022-01-11 00:00:00,MANA/USDT,2.81132,2.9456,2.75025,2.9273,7433342.94461067,21168503.3753626591792
1641772800,2022-01-10 00:00:00,MANA/USDT,2.9397,2.97273,2.62443,2.80943,7064636.19314191,19720647.8667759512713
1641686400,2022-01-09 00:00:00,MANA/USDT,2.93533,3.05083,2.84,2.93885,6196606.54579025,18336037.393158490493
1641600000,2022-01-08 00:00:00,MANA/USDT,3.05772,3.13525,2.83649,2.93447,6240177.09256834,18671070.2983153681892
1641513600,2022-01-07 00:00:00,MANA/USDT,3.39125,3.43724,3.01151,3.05679,11584093.93718167,36878230.7321718766518
1641427200,2022-01-06 00:00:00,MANA/USDT,2.91699,3.44426,2.78726,3.39,15625084.28191921,49865513.7074850374753
1641340800,2022-01-05 00:00:00,MANA/USDT,3.17464,3.26652,2.6652,2.91656,5932567.81737922,17927508.1649551093422
1641254400,2022-01-04 00:00:00,MANA/USDT,3.25087,3.30529,3.12677,3.17464,2970977.27029618,9581725.8782486476448
1641168000,2022-01-03 00:00:00,MANA/USDT,3.33778,3.36231,3.21099,3.24961,2567410.82453645,8424903.798551517623
1641081600,2022-01-02 00:00:00,MANA/USDT,3.34648,3.38292,3.26959,3.33758,2293178.59622649,7615854.7301937187273
1640995200,2022-01-01 00:00:00,MANA/USDT,3.26877,3.35753,3.26193,3.347,2057567.15853277,6809381.6736080754236
1640908800,2021-12-31 00:00:00,MANA/USDT,3.28598,3.419,3.19011,3.26695,4657925.92805415,15475107.0188566906238
1640822400,2021-12-30 00:00:00,MANA/USDT,3.25693,3.36703,3.16271,3.28814,4010546.43967115,13123087.0125086723706
1640736000,2021-12-29 00:00:00,MANA/USDT,3.34156,3.46457,3.20554,3.25856,6692101.36301595,22397146.4581604007408
1640649600,2021-12-28 00:00:00,MANA/USDT,3.74325,3.74325,3.2934,3.34156,11044889.55554195,38898904.145638251795
