https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XED,Volume USDT
1643414400,2022-01-29 00:00:00,XED/USDT,0.2927,0.3228,0.2835,0.2885,243514.42505377,72120.802947609217
1643328000,2022-01-28 00:00:00,XED/USDT,0.2968,0.303,0.2783,0.2905,117829.31753926,34163.658894443241
1643241600,2022-01-27 00:00:00,XED/USDT,0.3042,0.3043,0.2843,0.2945,140403.01038864,41439.483980724973
1643155200,2022-01-26 00:00:00,XED/USDT,0.3219,0.3315,0.2939,0.3042,222253.89922026,69420.749354334329
1643068800,2022-01-25 00:00:00,XED/USDT,0.3128,0.3395,0.3024,0.3245,184648.27443355,59005.716757317895
1642982400,2022-01-24 00:00:00,XED/USDT,0.3086,0.3278,0.2606,0.3131,268285.10743235,77616.182490174831
1642896000,2022-01-23 00:00:00,XED/USDT,0.3042,0.3303,0.2926,0.3087,212117.60658184,66253.650470749013
1642809600,2022-01-22 00:00:00,XED/USDT,0.3285,0.3395,0.2896,0.3038,308395.02125327,98726.276084186265
1642723200,2022-01-21 00:00:00,XED/USDT,0.4149,0.4239,0.3252,0.3277,307628.58429863,114819.873708543577
1642636800,2022-01-20 00:00:00,XED/USDT,0.4109,0.4414,0.4082,0.4163,140948.69345146,59961.8504436754
1642550400,2022-01-19 00:00:00,XED/USDT,0.4435,0.4435,0.4088,0.4113,139504.57567167,59197.915349632242
1642464000,2022-01-18 00:00:00,XED/USDT,0.4468,0.4636,0.4132,0.4435,488488.91144658,211363.8944482922
1642377600,2022-01-17 00:00:00,XED/USDT,0.4777,0.5002,0.4412,0.4467,225059.75040078,104572.683757806884
1642291200,2022-01-16 00:00:00,XED/USDT,0.5123,0.5139,0.4686,0.4795,139575.81930836,68323.194977566956
1642204800,2022-01-15 00:00:00,XED/USDT,0.5089,0.5486,0.5023,0.5124,199794.74765888,104359.118093862869
1642118400,2022-01-14 00:00:00,XED/USDT,0.5314,0.5314,0.4873,0.5116,198401.40664188,101692.819227783635
1642032000,2022-01-13 00:00:00,XED/USDT,0.5215,0.5486,0.5044,0.5314,230574.2872443,122580.958100726406
1641945600,2022-01-12 00:00:00,XED/USDT,0.4684,0.56,0.46,0.5209,389775.85787683,198799.918921767751
1641859200,2022-01-11 00:00:00,XED/USDT,0.426,0.499,0.4222,0.469,241086.55593738,110381.718986178561
1641772800,2022-01-10 00:00:00,XED/USDT,0.4528,0.4957,0.4063,0.4279,336048.3101883,151304.088746619185
1641686400,2022-01-09 00:00:00,XED/USDT,0.4324,0.48,0.4235,0.4528,455207.14142436,205146.383551158284
1641600000,2022-01-08 00:00:00,XED/USDT,0.3835,0.4408,0.3709,0.4324,676998.78112596,271370.776765559698
1641513600,2022-01-07 00:00:00,XED/USDT,0.3857,0.45,0.35,0.3855,1856642.39569625,740226.170516958503
1641427200,2022-01-06 00:00:00,XED/USDT,0.306,0.4874,0.2802,0.3857,671834.67680983,244914.905230165308
1641340800,2022-01-05 00:00:00,XED/USDT,0.3395,0.3786,0.294,0.3071,246135.02400247,80391.561985629245
1641254400,2022-01-04 00:00:00,XED/USDT,0.3553,0.3584,0.3342,0.3395,167423.54476455,57583.677083809786
1641168000,2022-01-03 00:00:00,XED/USDT,0.3639,0.3687,0.3443,0.3556,128001.77146304,45347.08085879788
1641081600,2022-01-02 00:00:00,XED/USDT,0.3578,0.3699,0.3331,0.3655,187867.72748936,65987.552128286491
1640995200,2022-01-01 00:00:00,XED/USDT,0.3591,0.3667,0.3493,0.356,115131.63507961,41307.725872765835
1640908800,2021-12-31 00:00:00,XED/USDT,0.3596,0.3728,0.3493,0.3594,266951.68382467,96329.699407319025
1640822400,2021-12-30 00:00:00,XED/USDT,0.3618,0.365,0.3472,0.3596,252651.96802274,90474.131342387306
1640736000,2021-12-29 00:00:00,XED/USDT,0.376,0.3941,0.3568,0.3617,210996.99934898,79083.613899769507
1640649600,2021-12-28 00:00:00,XED/USDT,0.4255,0.4269,0.3669,0.3746,262636.99314312,104336.321865805062
