https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZIL
1661414400000,2022-08-25 08:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.06950210882159999,38187.97188
1661403600000,2022-08-25 05:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.16654904318579003,92016.04595900001
1661400000000,2022-08-25 04:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0248356502749929,13721.35374309
1661396400000,2022-08-25 03:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0228665052567224,12564.01387732
1661392800000,2022-08-25 02:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.011423431529018601,6276.610730230001
1661385600000,2022-08-25 00:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,8.0141428822e-05,44.0337521
1661371200000,2022-08-24 20:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0795708603135601,43961.80127821
1661364000000,2022-08-24 18:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.007650438035011101,4226.76134531
1661360400000,2022-08-24 17:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,7.835605887060001e-05,43.29064026
1661356800000,2022-08-24 16:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.79e-06,1.82e-06,0.0087274417021428,4795.29763854
1661353200000,2022-08-24 15:00:00,ZIL/BTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.033760334943150005,18248.829699
1661349600000,2022-08-24 14:00:00,ZIL/BTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.00019733369716050001,106.66686333
1661346000000,2022-08-24 13:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.86e-06,1.87e-06,0.0795793118411775,42555.78173325
1661342400000,2022-08-24 12:00:00,ZIL/BTC,1.82e-06,1.92e-06,1.82e-06,1.92e-06,0.0087534656301312,4559.09668236
1661338800000,2022-08-24 11:00:00,ZIL/BTC,1.76e-06,1.82e-06,1.76e-06,1.82e-06,0.267231181779744,146830.3196592
1661331600000,2022-08-24 09:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.179353069739624,101905.15326115
1661306400000,2022-08-24 02:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.0001185753791376,67.37237451
1661295600000,2022-08-23 23:00:00,ZIL/BTC,1.76e-06,1.77e-06,1.76e-06,1.77e-06,0.1470998580295065,83107.26442345
1661270400000,2022-08-23 16:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.00046816,266.0
1661266800000,2022-08-23 15:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.02017759953475,11530.056876999999
1661263200000,2022-08-23 14:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.07997777833849999,45701.587622
1661252400000,2022-08-23 11:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.5077118084237501,290121.033385
1661245200000,2022-08-23 09:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,0.0781022528916,45145.81092
1661234400000,2022-08-23 06:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,0.0001806138502004,104.40106948
1661187600000,2022-08-22 17:00:00,ZIL/BTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0342,20000.0
1661155200000,2022-08-22 08:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.0002459666969748,143.00389359
1661151600000,2022-08-22 07:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,0.00017696969922590002,102.29462383
1661119200000,2022-08-21 22:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.00011438771185600001,64.9930181
1661112000000,2022-08-21 20:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.017895710764749998,10226.120437
1661108400000,2022-08-21 19:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.0557012862804825,31829.30644599
1661094000000,2022-08-21 15:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.07468844090351,42679.10908772
1661072400000,2022-08-21 09:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.03842401144032,21831.824682
1661068800000,2022-08-21 08:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.1796859075922935,101517.46191655
1661029200000,2022-08-20 21:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.0530104741859175,30291.69953481
1661025600000,2022-08-20 20:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.74e-06,1.74e-06,0.0131634043695,7565.174925
1661022000000,2022-08-20 19:00:00,ZIL/BTC,1.73e-06,1.73e-06,1.73e-06,1.73e-06,0.06691371016485999,38678.445181999996
1661014800000,2022-08-20 17:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.0001632112209175,93.26355481
1661007600000,2022-08-20 15:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.15353888075504002,87238.000429
1660978800000,2022-08-20 07:00:00,ZIL/BTC,1.78e-06,1.78e-06,1.78e-06,1.78e-06,0.18035107618929738,101320.82931983
1660950000000,2022-08-19 23:00:00,ZIL/BTC,1.77e-06,1.77e-06,1.75e-06,1.75e-06,0.050373158974915,28784.66227138
1660935600000,2022-08-19 19:00:00,ZIL/BTC,1.76e-06,1.76e-06,1.76e-06,1.76e-06,0.0558528816636912,31734.59185437
1660924800000,2022-08-19 16:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.313924035107935,179385.16291882
1660917600000,2022-08-19 14:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,9.03133361375e-05,51.60762065
1660910400000,2022-08-19 12:00:00,ZIL/BTC,1.74e-06,1.74e-06,1.74e-06,1.74e-06,0.0037243424033988,2140.42666862
1660906800000,2022-08-19 11:00:00,ZIL/BTC,1.72e-06,1.74e-06,1.72e-06,1.74e-06,0.0035181653510868,2021.93410982
1660899600000,2022-08-19 09:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.001318130112638,766.35471665
1660896000000,2022-08-19 08:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.72e-06,1.72e-06,0.3156956183940204,183543.96418257
1660892400000,2022-08-19 07:00:00,ZIL/BTC,1.72e-06,1.72e-06,1.7e-06,1.7e-06,0.022253113562074,13090.06680122
1660888800000,2022-08-19 06:00:00,ZIL/BTC,1.72e-06,1.74e-06,1.71e-06,1.71e-06,0.1794884160429855,104963.98599005
1660874400000,2022-08-19 02:00:00,ZIL/BTC,1.75e-06,1.75e-06,1.75e-06,1.75e-06,0.000145021091565,82.86919518
1660867200000,2022-08-19 00:00:00,ZIL/BTC,1.75e-06,1.76e-06,1.75e-06,1.76e-06,0.013278921699736,7544.84187485
1660863600000,2022-08-18 23:00:00,ZIL/BTC,1.76e-06,1.78e-06,1.76e-06,1.78e-06,0.025431154516450397,14287.16545868
1660852800000,2022-08-18 20:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.12697034763191997,69005.623713
1660845600000,2022-08-18 18:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.0001038327254112,55.82404592
1660827600000,2022-08-18 13:00:00,ZIL/BTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.12689651131145002,68592.708817
1660802400000,2022-08-18 06:00:00,ZIL/BTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.20768570596340002,112262.543764
1660780800000,2022-08-18 00:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.0032413383144,1761.59691
1660759200000,2022-08-17 18:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.01900785213426,10219.275341
1660755600000,2022-08-17 17:00:00,ZIL/BTC,1.85e-06,1.86e-06,1.85e-06,1.86e-06,0.0774566014323612,41643.33410342
1660744800000,2022-08-17 14:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.14708753201338082,80375.70055376
1660741200000,2022-08-17 13:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.84e-06,1.86e-06,0.0297546013894506,15997.09752121
1660737600000,2022-08-17 12:00:00,ZIL/BTC,1.87e-06,1.88e-06,1.87e-06,1.88e-06,0.0033019475103936,1756.35505872
1660726800000,2022-08-17 09:00:00,ZIL/BTC,1.91e-06,1.92e-06,1.91e-06,1.92e-06,0.00030784647767039995,160.33670712
1660723200000,2022-08-17 08:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.0001052768775164,55.11878404
1660719600000,2022-08-17 07:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.89e-06,1.89e-06,0.22636885025311201,119771.8784408
1660690800000,2022-08-16 23:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,7.755778409399999e-05,41.0358646
1660680000000,2022-08-16 20:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.88e-06,1.88e-06,0.11968978524944,63664.779388
1660672800000,2022-08-16 18:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.0225656341915725,11939.48899025
1660662000000,2022-08-16 15:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.00011773800944079999,61.64293688
1660658400000,2022-08-16 14:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.29861401414697997,157996.832882
1660615200000,2022-08-16 02:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.060195375919929996,31515.903623
1660604400000,2022-08-15 23:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.0446175501751665,23607.16940485
1660582800000,2022-08-15 17:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.9e-06,1.9e-06,0.046757638379573,24609.28335767
1660579200000,2022-08-15 16:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.12117247882430789,63441.08838969
1660568400000,2022-08-15 13:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.005730336359999999,3031.924
1660557600000,2022-08-15 10:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.9e-06,1.9e-06,0.00041475315809599996,218.29113583999998
1660550400000,2022-08-15 08:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.9e-06,1.9e-06,0.0027451627823,1444.822517
1660546800000,2022-08-15 07:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.19398325104224037,101561.91154043999
1660543200000,2022-08-15 06:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.0015462498021584,809.55487024
1660532400000,2022-08-15 03:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.004193253266058,2161.4707557
1660528800000,2022-08-15 02:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,0.000156328289442,80.16835356
1660521600000,2022-08-15 00:00:00,ZIL/BTC,1.96e-06,2.03e-06,1.96e-06,2.03e-06,0.0285957153263215,14086.55927405
1660514400000,2022-08-14 22:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.01804380057528,9447.016008
1660507200000,2022-08-14 20:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.9e-06,1.9e-06,0.0664917657458,34995.666182
1660503600000,2022-08-14 19:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.058953328107099995,30865.61681
1660500000000,2022-08-14 18:00:00,ZIL/BTC,1.92e-06,1.92e-06,1.92e-06,1.92e-06,0.00022046442503039998,114.82522137
1660496400000,2022-08-14 17:00:00,ZIL/BTC,1.89e-06,1.9e-06,1.89e-06,1.9e-06,0.004401678938336,2316.67312544
1660492800000,2022-08-14 16:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.9e-06,1.9e-06,0.056050000000019,29500.00000001
1660482000000,2022-08-14 13:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.93e-06,1.93e-06,0.0515280268543,26698.45951
1660471200000,2022-08-14 10:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,0.04214553325125,21613.093975
1660464000000,2022-08-14 08:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.93e-06,1.93e-06,0.25614105181191005,132715.570887
1660460400000,2022-08-14 07:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.93e-06,1.93e-06,0.00028162893112210007,145.92172597
1660453200000,2022-08-14 05:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.0030725367502,1583.78183
1660435200000,2022-08-14 00:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.00742754283438,3828.630327
1660406400000,2022-08-13 16:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.009526055739400002,4910.33801
1660402800000,2022-08-13 15:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.94e-06,1.94e-06,0.03737491472822,19265.419963
1660395600000,2022-08-13 13:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.07101778317426,36607.104729
1660384800000,2022-08-13 10:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,9.9124671204e-05,50.83316472
1660381200000,2022-08-13 09:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.06778190294426,34939.125229
1660370400000,2022-08-13 06:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.93e-06,1.93e-06,0.14223342470947,73696.074979
1660341600000,2022-08-12 22:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.0200834905910408,10246.67887298
1660330800000,2022-08-12 19:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,0.056067094008900004,28752.355902000003
1660327200000,2022-08-12 18:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,0.024999251099549997,12820.128768999999
1660316400000,2022-08-12 15:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.012777572513999998,6519.16965
1660312800000,2022-08-12 14:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.023919750514239998,12203.954344
1660302000000,2022-08-12 11:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.94e-06,1.94e-06,0.13070347591990542,67372.92573191
1660287600000,2022-08-12 07:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,8.42510260844e-05,42.98521739
1660284000000,2022-08-12 06:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.01718933688444,8770.069839
1660276800000,2022-08-12 04:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.12028121295036,61367.965791
1660269600000,2022-08-12 02:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,0.0037840624575,1940.54485
1660248000000,2022-08-11 20:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.93e-06,1.93e-06,0.04848003597046,25119.189621999998
1660240800000,2022-08-11 18:00:00,ZIL/BTC,1.92e-06,1.92e-06,1.92e-06,1.92e-06,0.035202868455705597,18334.82732068
1660233600000,2022-08-11 16:00:00,ZIL/BTC,1.94e-06,1.95e-06,1.93e-06,1.93e-06,0.0144176899628825,7470.30568025
1660230000000,2022-08-11 15:00:00,ZIL/BTC,1.96e-06,1.99e-06,1.93e-06,1.93e-06,0.18817167845203173,97498.27899069
1660226400000,2022-08-11 14:00:00,ZIL/BTC,1.87e-06,1.87e-06,1.87e-06,1.87e-06,0.10042303116692881,53702.15570424
1660219200000,2022-08-11 12:00:00,ZIL/BTC,1.87e-06,1.87e-06,1.87e-06,1.87e-06,0.010770597301992,5759.6777016
1660201200000,2022-08-11 07:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.88e-06,1.88e-06,0.0553848,29460.0
1660161600000,2022-08-10 20:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.9e-06,1.9e-06,0.014238036786914002,7493.703572060001
1660158000000,2022-08-10 19:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.9e-06,1.9e-06,0.020385013094000003,10728.95426
1660154400000,2022-08-10 18:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.041518080177209996,21967.238189
1660150800000,2022-08-10 17:00:00,ZIL/BTC,1.89e-06,1.9e-06,1.89e-06,1.9e-06,0.071046108878973,37392.68888367
1660147200000,2022-08-10 16:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.88e-06,1.88e-06,0.00408058573852,2170.524329
1660143600000,2022-08-10 15:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.024339343971555898,12877.95977331
1660136400000,2022-08-10 13:00:00,ZIL/BTC,1.87e-06,1.87e-06,1.87e-06,1.87e-06,0.022599698034894204,12085.40001866
1660132800000,2022-08-10 12:00:00,ZIL/BTC,1.87e-06,1.89e-06,1.87e-06,1.89e-06,0.0705989494967085,37353.94153265
1660118400000,2022-08-10 08:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.88e-06,1.88e-06,0.01669220582192,8878.832884
1660114800000,2022-08-10 07:00:00,ZIL/BTC,1.87e-06,1.87e-06,1.87e-06,1.87e-06,0.07120925713924,38079.816652
1660107600000,2022-08-10 05:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.14439556466046,77632.024011
1660075200000,2022-08-09 20:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.014549178791100001,7822.139135
1660071600000,2022-08-09 19:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.12402396289948558,66679.54994596
1660057200000,2022-08-09 15:00:00,ZIL/BTC,1.86e-06,1.86e-06,1.86e-06,1.86e-06,0.008488738029744002,4563.837650400001
1660053600000,2022-08-09 14:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.85e-06,1.85e-06,0.030936017784527002,16722.17177542
1660046400000,2022-08-09 12:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.01991720740842,10538.204978
1660042800000,2022-08-09 11:00:00,ZIL/BTC,1.89e-06,1.9e-06,1.89e-06,1.9e-06,0.040230731526816,21174.06922464
1660039200000,2022-08-09 10:00:00,ZIL/BTC,1.9e-06,1.9e-06,1.9e-06,1.9e-06,0.000103870066533,54.66845607
1660035600000,2022-08-09 09:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.0518783653276119,27448.87054371
1660024800000,2022-08-09 06:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.14642236548367,76660.924337
1659988800000,2022-08-08 20:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.02219111409704,11618.384344
1659985200000,2022-08-08 19:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.08039522611411,42091.741421
1659974400000,2022-08-08 16:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.9e-06,1.9e-06,0.057240258955363,30126.45208177
1659952800000,2022-08-08 10:00:00,ZIL/BTC,1.91e-06,1.93e-06,1.91e-06,1.93e-06,0.054206412615039105,28086.22415287
1659942000000,2022-08-08 07:00:00,ZIL/BTC,1.93e-06,1.93e-06,1.93e-06,1.93e-06,0.16363164137875003,84783.233875
1659913200000,2022-08-07 23:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.0001067047556652,54.44120187
1659898800000,2022-08-07 19:00:00,ZIL/BTC,1.97e-06,1.97e-06,1.97e-06,1.97e-06,0.020032069113940003,10168.563002
1659895200000,2022-08-07 18:00:00,ZIL/BTC,1.97e-06,1.97e-06,1.97e-06,1.97e-06,0.05004998594098001,25406.084234
1659891600000,2022-08-07 17:00:00,ZIL/BTC,1.98e-06,1.98e-06,1.98e-06,1.98e-06,0.017025111049320002,8598.540934
1659880800000,2022-08-07 14:00:00,ZIL/BTC,1.97e-06,1.97e-06,1.97e-06,1.97e-06,0.0868773407509,44100.17297
1659866400000,2022-08-07 10:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.0768478620954856,39208.09290586
1659852000000,2022-08-07 06:00:00,ZIL/BTC,1.96e-06,1.96e-06,1.96e-06,1.96e-06,0.1308880439460916,66779.61425821
1659837600000,2022-08-07 02:00:00,ZIL/BTC,1.98e-06,1.98e-06,1.98e-06,1.98e-06,0.000202734427599,102.39112505
1659830400000,2022-08-07 00:00:00,ZIL/BTC,1.95e-06,1.95e-06,1.95e-06,1.95e-06,0.0016730734382309998,857.98637858
1659816000000,2022-08-06 20:00:00,ZIL/BTC,2e-06,2e-06,2e-06,2e-06,0.020925414735139997,10462.70736757
1659812400000,2022-08-06 19:00:00,ZIL/BTC,1.98e-06,1.98e-06,1.98e-06,1.98e-06,0.0210129004231938,10612.57597131
1659805200000,2022-08-06 17:00:00,ZIL/BTC,1.99e-06,2e-06,1.99e-06,2e-06,0.09840063581781999,49200.31790891
1659783600000,2022-08-06 11:00:00,ZIL/BTC,2.02e-06,2.02e-06,2.01e-06,2.01e-06,0.06745710781462529,33560.75015653
1659776400000,2022-08-06 09:00:00,ZIL/BTC,2.03e-06,2.03e-06,2.03e-06,2.03e-06,0.041263036012886806,20326.61872556
1659769200000,2022-08-06 07:00:00,ZIL/BTC,2.03e-06,2.03e-06,2.03e-06,2.03e-06,0.1827595743454054,90029.34696818
1659758400000,2022-08-06 04:00:00,ZIL/BTC,2.02e-06,2.03e-06,2.02e-06,2.03e-06,0.0026319722673216,1296.53806272
1659754800000,2022-08-06 03:00:00,ZIL/BTC,2.05e-06,2.05e-06,2.04e-06,2.04e-06,0.012677174401488,6214.3011772
1659751200000,2022-08-06 02:00:00,ZIL/BTC,2.09e-06,2.09e-06,2.09e-06,2.09e-06,0.010482553255636,5015.5757204
1659744000000,2022-08-06 00:00:00,ZIL/BTC,1.97e-06,2.1e-06,1.97e-06,2.09e-06,0.015513944770126,7422.9400814
1659729600000,2022-08-05 20:00:00,ZIL/BTC,1.94e-06,1.94e-06,1.94e-06,1.94e-06,0.00013168660636,67.879694
1659726000000,2022-08-05 19:00:00,ZIL/BTC,1.92e-06,1.92e-06,1.92e-06,1.92e-06,0.12431903736195839,64749.49862602
1659718800000,2022-08-05 17:00:00,ZIL/BTC,1.92e-06,1.92e-06,1.92e-06,1.92e-06,0.053213017703347194,27715.11338716
1659700800000,2022-08-05 12:00:00,ZIL/BTC,1.9e-06,1.91e-06,1.89e-06,1.89e-06,0.0188036242455915,9949.00753735
1659690000000,2022-08-05 09:00:00,ZIL/BTC,1.91e-06,1.91e-06,1.91e-06,1.91e-06,0.0164824786708916,8629.56998476
1659675600000,2022-08-05 05:00:00,ZIL/BTC,1.9e-06,1.91e-06,1.9e-06,1.91e-06,0.0146453704934806,7667.7332426600005
1659672000000,2022-08-05 04:00:00,ZIL/BTC,1.92e-06,1.92e-06,1.92e-06,1.92e-06,0.0658957389242304,34320.69735637
1659650400000,2022-08-04 22:00:00,ZIL/BTC,1.89e-06,1.89e-06,1.89e-06,1.89e-06,0.06920382745647,36615.781723
1659639600000,2022-08-04 19:00:00,ZIL/BTC,1.89e-06,1.91e-06,1.89e-06,1.91e-06,0.0003273117254623,171.36739553
1659636000000,2022-08-04 18:00:00,ZIL/BTC,1.88e-06,1.88e-06,1.88e-06,1.88e-06,0.00011484645880959999,61.08854192
1659632400000,2022-08-04 17:00:00,ZIL/BTC,1.87e-06,1.87e-06,1.87e-06,1.87e-06,0.0001335324861607,71.40774661
1659628800000,2022-08-04 16:00:00,ZIL/BTC,1.86e-06,1.87e-06,1.86e-06,1.87e-06,0.0002633247029479,140.81534917
1659625200000,2022-08-04 15:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.09095244234592,49430.675188
1659621600000,2022-08-04 14:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.01086745574432,5906.225948
1659614400000,2022-08-04 12:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.00012439150838550002,67.97350185
1659607200000,2022-08-04 10:00:00,ZIL/BTC,1.84e-06,1.84e-06,1.84e-06,1.84e-06,0.14221706139867119,77291.88119493
1659571200000,2022-08-04 00:00:00,ZIL/BTC,1.83e-06,1.83e-06,1.83e-06,1.83e-06,0.00011792546476440001,64.44014468
1659567600000,2022-08-03 23:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0002538170719266,139.45992963
1659560400000,2022-08-03 21:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.04692517799606,25783.064833
1659556800000,2022-08-03 20:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.012138606472447,6669.56399585
1659553200000,2022-08-03 19:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.81e-06,1.81e-06,0.04167246322318301,23023.4603443
1659546000000,2022-08-03 17:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0019377080850929,1070.55695309
1659528000000,2022-08-03 12:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.1034923049628163,57178.06904023
1659495600000,2022-08-03 03:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.021732978369591403,12007.17036994
1659488400000,2022-08-03 01:00:00,ZIL/BTC,1.79e-06,1.79e-06,1.79e-06,1.79e-06,0.0002012306193339,112.41934041
1659474000000,2022-08-02 21:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0411418766055641,22730.31856661
1659459600000,2022-08-02 17:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.026984427707493,14908.5235953
1659452400000,2022-08-02 15:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.82e-06,1.82e-06,0.0331567548219908,18217.99715494
1659448800000,2022-08-02 14:00:00,ZIL/BTC,1.8e-06,1.82e-06,1.8e-06,1.8e-06,0.054551819513879996,30306.5663966
1659445200000,2022-08-02 13:00:00,ZIL/BTC,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0037629784885990997,2078.99364011
1659434400000,2022-08-02 10:00:00,ZIL/BTC,1.8e-06,1.81e-06,1.8e-06,1.81e-06,0.0517515253884786,28592.00297706
1659430800000,2022-08-02 09:00:00,ZIL/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.004460969826,2478.31657
1659409200000,2022-08-02 03:00:00,ZIL/BTC,1.78e-06,1.79e-06,1.77e-06,1.79e-06,0.0987994776607498,55195.23891662
1659405600000,2022-08-02 02:00:00,ZIL/BTC,1.82e-06,1.82e-06,1.79e-06,1.8e-06,0.004673377226916,2596.32068162
