https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GNY
1663203600000,2022-09-15 01:00:00,GNY/BTC,7.4e-07,7.4e-07,7.2e-07,7.3e-07,0.05906576,80912.0
1663200000000,2022-09-15 00:00:00,GNY/BTC,7.7e-07,7.7e-07,7.2e-07,7.2e-07,0.072562622000004,100781.41944445
1663196400000,2022-09-14 23:00:00,GNY/BTC,7.7e-07,7.7e-07,7.5e-07,7.7e-07,0.09012542,117046.0
1663192800000,2022-09-14 22:00:00,GNY/BTC,7.6e-07,7.7e-07,7.4e-07,7.6e-07,0.08102968,106618.0
1663189200000,2022-09-14 21:00:00,GNY/BTC,7.7e-07,7.9e-07,7.4e-07,7.6e-07,0.1121188364556912,147524.78481012
1663185600000,2022-09-14 20:00:00,GNY/BTC,7.5e-07,7.9e-07,7.4e-07,7.4e-07,0.1137639,153735.0
1663182000000,2022-09-14 19:00:00,GNY/BTC,7.8e-07,7.9e-07,7e-07,7.4e-07,0.014951695856,20204.9944
1663174800000,2022-09-14 17:00:00,GNY/BTC,7e-07,7.9e-07,7e-07,7.9e-07,0.0431624358415032,54635.99473608
1663171200000,2022-09-14 16:00:00,GNY/BTC,7.2e-07,7.8e-07,7.1e-07,7.3e-07,0.09552480134497471,130855.89225339
1663167600000,2022-09-14 15:00:00,GNY/BTC,7.3e-07,7.6e-07,7.1e-07,7.2e-07,0.0991236335999976,137671.71333333
1663164000000,2022-09-14 14:00:00,GNY/BTC,6.9e-07,7.6e-07,6.7e-07,7.3e-07,0.0936812973060916,128330.54425492
1663160400000,2022-09-14 13:00:00,GNY/BTC,6.2e-07,7.4e-07,6.2e-07,7e-07,0.05389057910576899,76986.54157967
1663149600000,2022-09-14 10:00:00,GNY/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.00032496804,524.142
1663142400000,2022-09-14 08:00:00,GNY/BTC,6.2e-07,6.2e-07,6.2e-07,6.2e-07,0.0007862138346,1268.08683
1663110000000,2022-09-13 23:00:00,GNY/BTC,6.1e-07,6.2e-07,6.1e-07,6.2e-07,0.01955361954666,31538.096043
1663095600000,2022-09-13 19:00:00,GNY/BTC,6.1e-07,6.1e-07,6.1e-07,6.1e-07,0.03053477,50057.0
1663092000000,2022-09-13 18:00:00,GNY/BTC,6.2e-07,6.2e-07,6.1e-07,6.1e-07,0.061464819999999996,100762.0
1663088400000,2022-09-13 17:00:00,GNY/BTC,6.2e-07,6.2e-07,6.1e-07,6.1e-07,0.07776402,127482.0
1663084800000,2022-09-13 16:00:00,GNY/BTC,6.2e-07,6.3e-07,6.1e-07,6.1e-07,0.0716217266666626,117412.66666666
1663081200000,2022-09-13 15:00:00,GNY/BTC,6.1e-07,6.2e-07,6.1e-07,6.1e-07,0.09406871,154211.0
1663077600000,2022-09-13 14:00:00,GNY/BTC,6.1e-07,6.2e-07,6.1e-07,6.2e-07,0.07590163999999999,122422.0
1663074000000,2022-09-13 13:00:00,GNY/BTC,6.2e-07,6.2e-07,6.1e-07,6.2e-07,0.0773016,124680.0
1663070400000,2022-09-13 12:00:00,GNY/BTC,5.9e-07,6.2e-07,5.9e-07,6.1e-07,0.0634460288333374,104009.88333334
1663066800000,2022-09-13 11:00:00,GNY/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.06764703999999999,114656.0
1663063200000,2022-09-13 10:00:00,GNY/BTC,5.9e-07,5.9e-07,5.9e-07,5.9e-07,0.06465219999999999,109580.0
1663059600000,2022-09-13 09:00:00,GNY/BTC,6.2e-07,6.2e-07,5.9e-07,5.9e-07,0.0706932788333294,119819.11666666
1663056000000,2022-09-13 08:00:00,GNY/BTC,6.1e-07,6.2e-07,6.1e-07,6.1e-07,0.0824842,135220.0
1663052400000,2022-09-13 07:00:00,GNY/BTC,6.1e-07,6.2e-07,6.1e-07,6.1e-07,0.07002678,114798.0
1663048800000,2022-09-13 06:00:00,GNY/BTC,6.2e-07,6.2e-07,6.1e-07,6.1e-07,0.08034798,131718.0
1663045200000,2022-09-13 05:00:00,GNY/BTC,6.4e-07,6.4e-07,6.1e-07,6.1e-07,0.0863731763731655,141595.37110355
1663041600000,2022-09-13 04:00:00,GNY/BTC,6.4e-07,6.4e-07,6.3e-07,6.4e-07,0.07443392,116303.0
1663038000000,2022-09-13 03:00:00,GNY/BTC,6.4e-07,6.4e-07,6.3e-07,6.4e-07,0.08071232,126113.0
1663034400000,2022-09-13 02:00:00,GNY/BTC,6.4e-07,6.4e-07,6.3e-07,6.4e-07,0.09283008,145047.0
1663030800000,2022-09-13 01:00:00,GNY/BTC,6.3e-07,6.4e-07,6.3e-07,6.4e-07,0.07435008,116172.0
1663027200000,2022-09-13 00:00:00,GNY/BTC,6.3e-07,6.4e-07,6.3e-07,6.3e-07,0.07550487,119849.0
1663023600000,2022-09-12 23:00:00,GNY/BTC,6.4e-07,6.4e-07,6.3e-07,6.3e-07,0.0725445,115150.0
1663020000000,2022-09-12 22:00:00,GNY/BTC,6.3e-07,6.4e-07,6.3e-07,6.4e-07,0.07890176,123284.0
1663016400000,2022-09-12 21:00:00,GNY/BTC,6.3e-07,6.4e-07,6.3e-07,6.3e-07,0.08685306,137862.0
1663012800000,2022-09-12 20:00:00,GNY/BTC,6.3e-07,6.4e-07,6.3e-07,6.4e-07,0.1020896,159515.0
1663009200000,2022-09-12 19:00:00,GNY/BTC,6.4e-07,6.4e-07,6.3e-07,6.3e-07,0.06511176,103352.0
1663005600000,2022-09-12 18:00:00,GNY/BTC,6.4e-07,6.4e-07,6.3e-07,6.3e-07,0.07383915,117205.0
1663002000000,2022-09-12 17:00:00,GNY/BTC,6.5e-07,6.5e-07,6.2e-07,6.3e-07,0.0603892887635835,95856.01391045
1662998400000,2022-09-12 16:00:00,GNY/BTC,6.5e-07,6.5e-07,6.3e-07,6.5e-07,0.07102030000000001,109262.0
1662994800000,2022-09-12 15:00:00,GNY/BTC,6.3e-07,6.5e-07,6.3e-07,6.5e-07,0.0863798,132892.0
1662991200000,2022-09-12 14:00:00,GNY/BTC,6.5e-07,6.5e-07,6.4e-07,6.4e-07,0.09353984,146156.0
1662987600000,2022-09-12 13:00:00,GNY/BTC,6.4e-07,6.6e-07,6.3e-07,6.4e-07,0.0591663030302976,92447.34848484
1662984000000,2022-09-12 12:00:00,GNY/BTC,6.3e-07,6.5e-07,6.3e-07,6.5e-07,0.0838773,129042.0
1662980400000,2022-09-12 11:00:00,GNY/BTC,6.4e-07,6.5e-07,6.3e-07,6.4e-07,0.07492672,117073.0
1662976800000,2022-09-12 10:00:00,GNY/BTC,6.3e-07,6.5e-07,6.3e-07,6.4e-07,0.0718816,112315.0
1662973200000,2022-09-12 09:00:00,GNY/BTC,6.6e-07,6.6e-07,6.4e-07,6.4e-07,0.027720804848480003,43313.75757575
1662969600000,2022-09-12 08:00:00,GNY/BTC,6.3e-07,6.5e-07,6.2e-07,6.5e-07,0.055704780752166,85699.66269564
1662966000000,2022-09-12 07:00:00,GNY/BTC,6.3e-07,6.4e-07,6.2e-07,6.4e-07,0.06450496,100789.0
1662962400000,2022-09-12 06:00:00,GNY/BTC,6.2e-07,6.4e-07,6.2e-07,6.4e-07,0.08600448000000001,134382.0
1662958800000,2022-09-12 05:00:00,GNY/BTC,6.4e-07,6.5e-07,6.2e-07,6.3e-07,0.07658910000000001,121570.0
1662955200000,2022-09-12 04:00:00,GNY/BTC,6.4e-07,6.4e-07,6.2e-07,6.4e-07,0.0948448,148195.0
1662951600000,2022-09-12 03:00:00,GNY/BTC,6.4e-07,6.5e-07,6.2e-07,6.3e-07,0.07941969,126063.0
1662948000000,2022-09-12 02:00:00,GNY/BTC,6.3e-07,6.4e-07,6.2e-07,6.4e-07,0.07912576,123634.0
1662944400000,2022-09-12 01:00:00,GNY/BTC,6.3e-07,6.5e-07,6.3e-07,6.4e-07,0.0861504,134610.0
1662940800000,2022-09-12 00:00:00,GNY/BTC,6.4e-07,6.5e-07,6.3e-07,6.5e-07,0.0647868,99672.0
1662937200000,2022-09-11 23:00:00,GNY/BTC,6.4e-07,6.4e-07,6.2e-07,6.4e-07,0.08001856,125029.0
1662933600000,2022-09-11 22:00:00,GNY/BTC,6.4e-07,6.5e-07,6.2e-07,6.3e-07,0.08256402,131054.0
1662930000000,2022-09-11 21:00:00,GNY/BTC,6.3e-07,6.4e-07,6.3e-07,6.4e-07,0.0626432,97880.0
1662926400000,2022-09-11 20:00:00,GNY/BTC,6.3e-07,6.5e-07,6.2e-07,6.4e-07,0.07111616,111119.0
1662922800000,2022-09-11 19:00:00,GNY/BTC,6.3e-07,6.4e-07,6.2e-07,6.2e-07,0.0939269,151495.0
1662919200000,2022-09-11 18:00:00,GNY/BTC,6.3e-07,6.4e-07,6.2e-07,6.2e-07,0.07396662,119301.0
1662915600000,2022-09-11 17:00:00,GNY/BTC,6.3e-07,6.4e-07,6.2e-07,6.4e-07,0.08930112,139533.0
1662912000000,2022-09-11 16:00:00,GNY/BTC,6.5e-07,6.6e-07,6e-07,6.4e-07,0.0722046305472,112819.73523
1662908400000,2022-09-11 15:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.07660185,117849.0
1662904800000,2022-09-11 14:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.06716255,103327.0
1662901200000,2022-09-11 13:00:00,GNY/BTC,6.5e-07,6.6e-07,6.5e-07,6.5e-07,0.0649571,99934.0
1662897600000,2022-09-11 12:00:00,GNY/BTC,6.5e-07,6.6e-07,6.5e-07,6.5e-07,0.09964630000000001,153302.0
1662894000000,2022-09-11 11:00:00,GNY/BTC,6.6e-07,6.6e-07,6.4e-07,6.5e-07,0.0778336,119744.0
1662890400000,2022-09-11 10:00:00,GNY/BTC,6.5e-07,6.6e-07,6.4e-07,6.4e-07,0.07671936,119874.0
1662886800000,2022-09-11 09:00:00,GNY/BTC,6.5e-07,6.6e-07,6.4e-07,6.5e-07,0.09393215,144511.0
1662883200000,2022-09-11 08:00:00,GNY/BTC,6.6e-07,6.7e-07,6.4e-07,6.5e-07,0.080170738059698,123339.59701492
1662879600000,2022-09-11 07:00:00,GNY/BTC,6.5e-07,6.6e-07,6.3e-07,6.6e-07,0.1003068,151980.0
1662876000000,2022-09-11 06:00:00,GNY/BTC,6.5e-07,6.6e-07,6.4e-07,6.4e-07,0.07047296,110114.0
1662872400000,2022-09-11 05:00:00,GNY/BTC,6.5e-07,6.6e-07,6.4e-07,6.5e-07,0.07171125,110325.0
1662868800000,2022-09-11 04:00:00,GNY/BTC,6.5e-07,6.5e-07,6.3e-07,6.5e-07,0.07265245000000001,111773.0
1662865200000,2022-09-11 03:00:00,GNY/BTC,6.4e-07,6.6e-07,6.3e-07,6.6e-07,0.09539442000000001,144537.0
1662861600000,2022-09-11 02:00:00,GNY/BTC,6.5e-07,6.6e-07,6.4e-07,6.4e-07,0.07232896,113014.0
1662858000000,2022-09-11 01:00:00,GNY/BTC,6.6e-07,6.7e-07,6.4e-07,6.5e-07,0.07440290000000001,114466.0
1662854400000,2022-09-11 00:00:00,GNY/BTC,6.6e-07,6.6e-07,6.3e-07,6.5e-07,0.09166105000000001,141017.0
1662850800000,2022-09-10 23:00:00,GNY/BTC,6.6e-07,6.7e-07,6.4e-07,6.4e-07,0.08452928,132077.0
1662847200000,2022-09-10 22:00:00,GNY/BTC,6.5e-07,6.7e-07,6.4e-07,6.4e-07,0.08439872,131873.0
1662843600000,2022-09-10 21:00:00,GNY/BTC,6.6e-07,6.6e-07,6.4e-07,6.6e-07,0.09657252000000001,146322.0
1662840000000,2022-09-10 20:00:00,GNY/BTC,6.5e-07,6.7e-07,6.3e-07,6.6e-07,0.06659355238713541,100899.32179869
1662836400000,2022-09-10 19:00:00,GNY/BTC,6.6e-07,6.7e-07,6.4e-07,6.4e-07,0.08036928,125577.0
1662832800000,2022-09-10 18:00:00,GNY/BTC,6.5e-07,6.7e-07,6.4e-07,6.6e-07,0.09024972,136742.0
1662829200000,2022-09-10 17:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.6e-07,0.07866606000000001,119191.0
1662825600000,2022-09-10 16:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.09488505,145977.0
1662822000000,2022-09-10 15:00:00,GNY/BTC,6.5e-07,6.6e-07,6.5e-07,6.5e-07,0.07716150000000001,118710.0
1662818400000,2022-09-10 14:00:00,GNY/BTC,6.5e-07,6.8e-07,6.5e-07,6.5e-07,0.0866425953099395,133296.30047683
1662814800000,2022-09-10 13:00:00,GNY/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.05285995,81323.0
1662811200000,2022-09-10 12:00:00,GNY/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.07645690000000001,117626.0
1662807600000,2022-09-10 11:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.0919698,141492.0
1662804000000,2022-09-10 10:00:00,GNY/BTC,6.5e-07,6.6e-07,6.5e-07,6.6e-07,0.0906807,137395.0
1662800400000,2022-09-10 09:00:00,GNY/BTC,6.5e-07,6.6e-07,6.5e-07,6.6e-07,0.0800382,121270.0
1662796800000,2022-09-10 08:00:00,GNY/BTC,6.5e-07,6.6e-07,6.5e-07,6.5e-07,0.08536450000000001,131330.0
1662793200000,2022-09-10 07:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.061391850000000005,94449.0
1662789600000,2022-09-10 06:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.6e-07,0.05828262,88307.0
1662786000000,2022-09-10 05:00:00,GNY/BTC,6.7e-07,6.8e-07,6.5e-07,6.5e-07,0.0722370930000005,111133.98923077
1662782400000,2022-09-10 04:00:00,GNY/BTC,6.7e-07,6.7e-07,6.5e-07,6.6e-07,0.0811041,122885.0
1662778800000,2022-09-10 03:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.7e-07,0.0910932,135960.0
1662775200000,2022-09-10 02:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.5e-07,0.06808165000000001,104741.0
1662771600000,2022-09-10 01:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.6e-07,0.07753812,117482.0
1662768000000,2022-09-10 00:00:00,GNY/BTC,6.5e-07,6.7e-07,6.5e-07,6.7e-07,0.09298997,138791.0
1662764400000,2022-09-09 23:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.06717685,103349.0
1662760800000,2022-09-09 22:00:00,GNY/BTC,6.6e-07,6.6e-07,6.5e-07,6.6e-07,0.10138326,153611.0
1662757200000,2022-09-09 21:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.6e-07,0.08109222,122867.0
1662753600000,2022-09-09 20:00:00,GNY/BTC,6.6e-07,6.7e-07,6.6e-07,6.6e-07,0.07992600000000001,121100.0
1662750000000,2022-09-09 19:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.6e-07,0.09667020000000001,146470.0
1662746400000,2022-09-09 18:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.6e-07,0.07598778,115133.0
1662742800000,2022-09-09 17:00:00,GNY/BTC,6.6e-07,6.7e-07,6.5e-07,6.6e-07,0.06333096,95956.0
1662739200000,2022-09-09 16:00:00,GNY/BTC,6.7e-07,6.7e-07,6.5e-07,6.6e-07,0.06363126000000001,96411.0
1662735600000,2022-09-09 15:00:00,GNY/BTC,6.5e-07,6.8e-07,6.5e-07,6.6e-07,0.07420780835896561,112436.07327116
