https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSD,Volume USDT
1660701600,2022-08-17 02:00:00,CUSD/USDT,0.9944,0.9944,0.9944,0.9944,0.1012,0.10063328
1660698000,2022-08-17 01:00:00,CUSD/USDT,0.9945,0.9945,0.9945,0.9945,0.1065,0.10591425
1660694400,2022-08-17 00:00:00,CUSD/USDT,0.9945,0.9945,0.9945,0.9945,309.2128,307.5121296
1660690800,2022-08-16 23:00:00,CUSD/USDT,0.9944,0.9944,0.9942,0.9942,513.6556,510.71675749
1660687200,2022-08-16 22:00:00,CUSD/USDT,0.9943,0.9943,0.9942,0.9942,8.1546,8.1074121
1660683600,2022-08-16 21:00:00,CUSD/USDT,0.9945,0.9945,0.9943,0.9945,23044.5306,22917.08181135
1660680000,2022-08-16 20:00:00,CUSD/USDT,0.995,0.995,0.9935,0.9945,589.6554,586.0672017
1660676400,2022-08-16 19:00:00,CUSD/USDT,0.9944,0.9946,0.9942,0.9946,9082.067,9031.41864493
1660672800,2022-08-16 18:00:00,CUSD/USDT,0.9944,0.9944,0.9944,0.9944,0.1242,0.12350448
1660669200,2022-08-16 17:00:00,CUSD/USDT,0.9952,0.9952,0.9951,0.9951,1.14072412,1.135148151812
1660665600,2022-08-16 16:00:00,CUSD/USDT,0.9946,0.9952,0.9933,0.9933,9580.63234718,9526.68012144115
1660662000,2022-08-16 15:00:00,CUSD/USDT,0.9944,0.9947,0.9941,0.9946,53948.73258815,53655.201480949874
1660658400,2022-08-16 14:00:00,CUSD/USDT,0.9944,0.9946,0.9935,0.9935,11047.2617,10984.10123907168
1660654800,2022-08-16 13:00:00,CUSD/USDT,0.993,0.9945,0.993,0.9943,25316.2704314,25165.97704150306
1660651200,2022-08-16 12:00:00,CUSD/USDT,0.9937,0.9937,0.9923,0.993,1364.00544761,1354.310604477996
1660647600,2022-08-16 11:00:00,CUSD/USDT,0.9939,0.9939,0.9884,0.9931,41463.2469,41081.02949386
1660644000,2022-08-16 10:00:00,CUSD/USDT,0.9939,0.994,0.9932,0.9932,5661.4327,5625.84871586
1660640400,2022-08-16 09:00:00,CUSD/USDT,0.9941,0.9941,0.9939,0.9939,3160.4668,3141.73073078
1660636800,2022-08-16 08:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660633200,2022-08-16 07:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660629600,2022-08-16 06:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660626000,2022-08-16 05:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660622400,2022-08-16 04:00:00,CUSD/USDT,0.9941,0.9941,0.9939,0.9939,1203.1239,1195.92484421
1660618800,2022-08-16 03:00:00,CUSD/USDT,0.9935,0.994,0.9935,0.994,1391.1678,1382.70035889
1660615200,2022-08-16 02:00:00,CUSD/USDT,0.994,0.994,0.9938,0.9939,1807.0598,1795.99653031
1660611600,2022-08-16 01:00:00,CUSD/USDT,0.9939,0.994,0.9939,0.994,1421.6467,1413.02495322
1660608000,2022-08-16 00:00:00,CUSD/USDT,0.9936,0.9939,0.9936,0.9939,2209.2777,2195.49923819
1660604400,2022-08-15 23:00:00,CUSD/USDT,0.9935,0.9935,0.9935,0.9935,0,0
1660600800,2022-08-15 22:00:00,CUSD/USDT,0.9935,0.9935,0.9935,0.9935,5.9211,5.88261285
1660597200,2022-08-15 21:00:00,CUSD/USDT,0.9942,0.9942,0.9932,0.9935,2717.6582,2700.16026467
1660593600,2022-08-15 20:00:00,CUSD/USDT,0.994,0.9941,0.9938,0.9939,141,140.135
1660590000,2022-08-15 19:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660586400,2022-08-15 18:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660582800,2022-08-15 17:00:00,CUSD/USDT,0.994,0.9943,0.9939,0.9939,406.7456,404.36653626
1660579200,2022-08-15 16:00:00,CUSD/USDT,0.9942,0.9943,0.9942,0.9943,274.9161,273.33887823
1660575600,2022-08-15 15:00:00,CUSD/USDT,0.9943,0.9943,0.9943,0.9943,12.4991,12.42785513
1660572000,2022-08-15 14:00:00,CUSD/USDT,0.9943,0.9944,0.9936,0.9936,605.4645,601.77461186
1660568400,2022-08-15 13:00:00,CUSD/USDT,0.9942,0.9943,0.9936,0.9942,984.8,979.08383755
1660564800,2022-08-15 12:00:00,CUSD/USDT,0.9942,0.9944,0.9936,0.9942,1171.50046057,1164.773998744751
1660561200,2022-08-15 11:00:00,CUSD/USDT,0.9943,0.9943,0.9943,0.9943,0,0
1660557600,2022-08-15 10:00:00,CUSD/USDT,0.9943,0.9943,0.9943,0.9943,2704.8596,2689.44190028
1660554000,2022-08-15 09:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,0,0
1660550400,2022-08-15 08:00:00,CUSD/USDT,0.9939,0.9939,0.9939,0.9939,221.6165,220.26463935
1660546800,2022-08-15 07:00:00,CUSD/USDT,0.9936,0.9936,0.9936,0.9936,157.6593,156.65028048
1660543200,2022-08-15 06:00:00,CUSD/USDT,0.9937,0.9937,0.9936,0.9936,43.1382,42.86214101
1660539600,2022-08-15 05:00:00,CUSD/USDT,0.9943,0.9943,0.9943,0.9943,0.1417,0.14089231
1660536000,2022-08-15 04:00:00,CUSD/USDT,0.9945,0.9945,0.9945,0.9945,0,0
1660532400,2022-08-15 03:00:00,CUSD/USDT,0.9944,0.9946,0.9944,0.9945,2208.024,2195.8690656
1660528800,2022-08-15 02:00:00,CUSD/USDT,0.9943,0.9947,0.9943,0.9944,10925.3498,10865.39275805
1660525200,2022-08-15 01:00:00,CUSD/USDT,0.9941,0.9943,0.9941,0.9942,1814.3386,1803.95541412
1660521600,2022-08-15 00:00:00,CUSD/USDT,0.9939,0.9942,0.9939,0.9942,5512.85562578,5480.23788677532
1660518000,2022-08-14 23:00:00,CUSD/USDT,0.9938,0.9939,0.9938,0.9939,2161.8286,2148.5761572
1660514400,2022-08-14 22:00:00,CUSD/USDT,0.9938,0.9939,0.9938,0.9939,1902.9817,1891.32321346
1660510800,2022-08-14 21:00:00,CUSD/USDT,0.9938,0.994,0.9938,0.994,998.28380247,992.213347954933
1660507200,2022-08-14 20:00:00,CUSD/USDT,0.9939,0.9939,0.9938,0.9938,648.3376,644.34491007
1660503600,2022-08-14 19:00:00,CUSD/USDT,0.9939,0.9939,0.9936,0.9936,959.74269753,953.711221715067
1660500000,2022-08-14 18:00:00,CUSD/USDT,0.9939,0.9939,0.9936,0.9936,756.936,752.21456838
1660496400,2022-08-14 17:00:00,CUSD/USDT,0.9936,0.9938,0.9936,0.9936,1806.5357,1795.20433228
1660492800,2022-08-14 16:00:00,CUSD/USDT,0.9937,0.9938,0.9936,0.9936,1920.32302792,1908.246547036896
1660489200,2022-08-14 15:00:00,CUSD/USDT,0.9936,0.9936,0.9936,0.9936,503.0928,499.87300608
1660485600,2022-08-14 14:00:00,CUSD/USDT,0.9937,0.9937,0.9935,0.9935,69.2977,68.85677655
1660482000,2022-08-14 13:00:00,CUSD/USDT,0.993,0.9937,0.993,0.9934,1150.0753,1142.58970563
1660478400,2022-08-14 12:00:00,CUSD/USDT,0.993,0.9934,0.993,0.9931,31.08289507,30.873819132538
1660474800,2022-08-14 11:00:00,CUSD/USDT,0.9934,0.9934,0.9932,0.9932,70.7188,70.23931216
1660471200,2022-08-14 10:00:00,CUSD/USDT,0.9933,0.9933,0.9932,0.9932,1019.7737,1012.90914184
1660467600,2022-08-14 09:00:00,CUSD/USDT,0.9933,0.9933,0.9933,0.9933,0.97,0.963501
1660464000,2022-08-14 08:00:00,CUSD/USDT,0.993,0.9935,0.993,0.9933,1105.9994,1098.67760799
1660460400,2022-08-14 07:00:00,CUSD/USDT,0.9934,0.994,0.9933,0.9933,7597.09394363,7548.147515470456
1660456800,2022-08-14 06:00:00,CUSD/USDT,0.9936,0.9936,0.9932,0.9932,26.43913059,26.269408914224
1660453200,2022-08-14 05:00:00,CUSD/USDT,0.9934,0.9937,0.9932,0.9935,3709.8147,3685.8702265
1660449600,2022-08-14 04:00:00,CUSD/USDT,0.9935,0.9938,0.9933,0.9933,2134.2801,2120.63040081
1660446000,2022-08-14 03:00:00,CUSD/USDT,0.9934,0.9934,0.9934,0.9934,0,0
1660442400,2022-08-14 02:00:00,CUSD/USDT,0.9934,0.9937,0.9931,0.9934,4492.0215,4463.03667891
1660438800,2022-08-14 01:00:00,CUSD/USDT,0.9934,0.9935,0.9932,0.9934,513.3293,509.99125137
1660435200,2022-08-14 00:00:00,CUSD/USDT,0.9933,0.9938,0.9931,0.9932,9793.3798,9730.66573801
1660431600,2022-08-13 23:00:00,CUSD/USDT,0.9934,0.9936,0.992,0.9935,6284.4354,6241.04747349
1660428000,2022-08-13 22:00:00,CUSD/USDT,0.9934,0.9935,0.9931,0.9933,1519.1737,1509.19708321
1660424400,2022-08-13 21:00:00,CUSD/USDT,0.9934,0.9934,0.9934,0.9934,0,0
1660420800,2022-08-13 20:00:00,CUSD/USDT,0.9931,0.9934,0.993,0.9934,7.5192,7.46772068
1660417200,2022-08-13 19:00:00,CUSD/USDT,0.9926,0.9926,0.9921,0.9922,2345.7376,2327.82918833
1660413600,2022-08-13 18:00:00,CUSD/USDT,0.9931,0.9931,0.9931,0.9931,626,621.6806
1660410000,2022-08-13 17:00:00,CUSD/USDT,0.9937,0.9937,0.9926,0.9929,1889.9877,1876.47567721
1660406400,2022-08-13 16:00:00,CUSD/USDT,0.9938,0.9938,0.9938,0.9938,100.62386798,99.999999998524
1660402800,2022-08-13 15:00:00,CUSD/USDT,0.9942,0.9943,0.9937,0.9937,21220.5533,21092.18398066
1660399200,2022-08-13 14:00:00,CUSD/USDT,0.994,0.9942,0.9935,0.9942,11064.4462,10997.37682245
1660395600,2022-08-13 13:00:00,CUSD/USDT,0.9934,0.994,0.9933,0.994,13698.975,13612.45730236
1660392000,2022-08-13 12:00:00,CUSD/USDT,0.9931,0.9939,0.9931,0.9935,10296.2631,10230.79166769
1660388400,2022-08-13 11:00:00,CUSD/USDT,0.9935,0.9938,0.9932,0.9935,6311.5018,6271.06759603
1660384800,2022-08-13 10:00:00,CUSD/USDT,0.9935,0.9935,0.9929,0.9935,6010.0073,5970.71779713
1660381200,2022-08-13 09:00:00,CUSD/USDT,0.9927,0.9936,0.9927,0.9935,21420.6994,21280.22692307
1660377600,2022-08-13 08:00:00,CUSD/USDT,0.9933,0.9933,0.9921,0.9926,686.2407,680.97941202
1660374000,2022-08-13 07:00:00,CUSD/USDT,0.9933,0.9935,0.993,0.9932,8159.0492,8105.20571724
1660370400,2022-08-13 06:00:00,CUSD/USDT,0.9931,0.9944,0.9928,0.9933,23854.7339,23704.48622813
1660366800,2022-08-13 05:00:00,CUSD/USDT,0.9935,0.9935,0.992,0.9932,13752.0704,13651.41113109
1660363200,2022-08-13 04:00:00,CUSD/USDT,0.9937,0.9939,0.993,0.9935,21022.0404,20888.41164857
1660359600,2022-08-13 03:00:00,CUSD/USDT,0.9935,0.9937,0.9934,0.9937,11932.7649,11855.87392476
1660356000,2022-08-13 02:00:00,CUSD/USDT,0.9936,0.9939,0.9933,0.9934,20015.9881,19886.2643555
1660352400,2022-08-13 01:00:00,CUSD/USDT,0.9938,0.994,0.9933,0.9936,35602.7319,35373.34136716
1660348800,2022-08-13 00:00:00,CUSD/USDT,0.9934,0.9939,0.9933,0.9938,7282.1932,7236.18571455
1660345200,2022-08-12 23:00:00,CUSD/USDT,0.9935,0.995,0.9933,0.9933,32138.31673634,31948.58091283379
1660341600,2022-08-12 22:00:00,CUSD/USDT,0.9934,0.9935,0.9934,0.9935,157.95296366,156.91705815621
1660338000,2022-08-12 21:00:00,CUSD/USDT,0.9935,0.9935,0.9935,0.9935,0,0
1660334400,2022-08-12 20:00:00,CUSD/USDT,0.9932,0.9935,0.9932,0.9935,1209.0767,1201.16602612
1660330800,2022-08-12 19:00:00,CUSD/USDT,0.9934,0.9936,0.9931,0.9932,7358.549,7309.77127198
1660327200,2022-08-12 18:00:00,CUSD/USDT,0.9933,0.9937,0.9931,0.9933,5024.604,4991.99764466
1660323600,2022-08-12 17:00:00,CUSD/USDT,0.9933,0.9934,0.9932,0.9932,1272.8206,1264.39361295
1660320000,2022-08-12 16:00:00,CUSD/USDT,0.9936,0.9936,0.993,0.9935,3611.3958,3587.43296938
1660316400,2022-08-12 15:00:00,CUSD/USDT,0.9933,0.9937,0.9932,0.9937,2009.2831,1996.12856324
1660312800,2022-08-12 14:00:00,CUSD/USDT,0.9932,0.9936,0.993,0.9931,4043.6017,4017.04213357
1660309200,2022-08-12 13:00:00,CUSD/USDT,0.9933,0.9941,0.9929,0.993,13834.7383,13744.21558507
1660305600,2022-08-12 12:00:00,CUSD/USDT,0.9942,0.9943,0.9933,0.9936,6172.2586,6132.81921204
1660302000,2022-08-12 11:00:00,CUSD/USDT,0.9938,0.9939,0.9933,0.9938,1234.7047,1226.50535131
1660298400,2022-08-12 10:00:00,CUSD/USDT,0.9948,0.9948,0.9945,0.9945,0.2691,0.26766135
1660294800,2022-08-12 09:00:00,CUSD/USDT,0.9961,0.9961,0.9949,0.995,3481.5002,3465.47631232
1660291200,2022-08-12 08:00:00,CUSD/USDT,0.9956,0.9965,0.9956,0.9956,1132.6403,1128.11477117
1660287600,2022-08-12 07:00:00,CUSD/USDT,0.9937,0.9965,0.9936,0.9965,6195.45033299,6171.196286694535
1660284000,2022-08-12 06:00:00,CUSD/USDT,0.9944,0.9944,0.9944,0.9944,0.1529,0.15204376
1660280400,2022-08-12 05:00:00,CUSD/USDT,0.995,0.9956,0.9941,0.9941,510.4194,507.51214093
1660276800,2022-08-12 04:00:00,CUSD/USDT,0.995,0.995,0.9943,0.9943,1051.7235,1045.87539676
1660273200,2022-08-12 03:00:00,CUSD/USDT,0.9943,0.9943,0.9943,0.9943,0.1115,0.11086445
1660269600,2022-08-12 02:00:00,CUSD/USDT,0.9952,0.9959,0.9952,0.9959,65.9983,65.72673754
1660266000,2022-08-12 01:00:00,CUSD/USDT,0.995,0.995,0.9934,0.9934,7397.2583,7352.49073649
1660262400,2022-08-12 00:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,0.3219,0.32025831
1660258800,2022-08-11 23:00:00,CUSD/USDT,0.9943,0.9992,0.9943,0.9959,13786.43732915,13755.196709112201
1660255200,2022-08-11 22:00:00,CUSD/USDT,0.9942,0.9942,0.9938,0.9938,581.7029,578.27866904
1660251600,2022-08-11 21:00:00,CUSD/USDT,0.994,0.994,0.994,0.994,258.6169,257.0651986
1660248000,2022-08-11 20:00:00,CUSD/USDT,0.9938,0.9947,0.9936,0.9947,2022.2715,2010.290833
1660244400,2022-08-11 19:00:00,CUSD/USDT,0.9941,0.9943,0.9936,0.9938,5.6385,5.60432054
1660240800,2022-08-11 18:00:00,CUSD/USDT,0.9942,0.9946,0.994,0.9942,197.0366,195.96937244
1660237200,2022-08-11 17:00:00,CUSD/USDT,0.9945,0.9945,0.9935,0.9935,2259.5004661,2245.50642504645
1660233600,2022-08-11 16:00:00,CUSD/USDT,0.995,0.995,0.9941,0.9941,486.4319,483.73622168
1660230000,2022-08-11 15:00:00,CUSD/USDT,0.9944,0.9948,0.9937,0.9948,789.8898,785.1937788
1660226400,2022-08-11 14:00:00,CUSD/USDT,0.9942,0.9949,0.9941,0.9944,757.3008,752.83446365
1660222800,2022-08-11 13:00:00,CUSD/USDT,0.9943,0.9947,0.9939,0.9939,2519.9578,2505.11697703
1660219200,2022-08-11 12:00:00,CUSD/USDT,0.9943,0.9953,0.9935,0.9945,3552.2787,3531.66215183
1660215600,2022-08-11 11:00:00,CUSD/USDT,0.9947,0.9969,0.9947,0.9954,2510.7331,2500.34426024
1660212000,2022-08-11 10:00:00,CUSD/USDT,0.9947,0.9947,0.9933,0.9942,1718.1775,1707.07362136
1660208400,2022-08-11 09:00:00,CUSD/USDT,0.9965,0.9966,0.9948,0.9948,3218.9622,3204.14878364
1660204800,2022-08-11 08:00:00,CUSD/USDT,0.9951,0.9964,0.9951,0.9964,89.0901,88.76906129
1660201200,2022-08-11 07:00:00,CUSD/USDT,0.9949,1,0.9943,0.9949,107626.5832,107518.03985397
1660197600,2022-08-11 06:00:00,CUSD/USDT,0.9953,0.9953,0.995,0.995,1226.8696,1220.93903534
1660194000,2022-08-11 05:00:00,CUSD/USDT,0.9956,0.9961,0.9956,0.9957,576.1959661,573.71846638221
1660190400,2022-08-11 04:00:00,CUSD/USDT,0.9953,0.9968,0.9953,0.9955,4613.11470839,4596.182814643152
1660186800,2022-08-11 03:00:00,CUSD/USDT,0.9952,0.9954,0.995,0.9953,1165.4028,1159.96309663
1660183200,2022-08-11 02:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,1.3007,1.29497692
1660179600,2022-08-11 01:00:00,CUSD/USDT,0.9957,0.9959,0.9957,0.9959,7.8068,7.77414154
1660176000,2022-08-11 00:00:00,CUSD/USDT,0.9955,0.9955,0.9953,0.9953,10.1839,10.13802161
1660172400,2022-08-10 23:00:00,CUSD/USDT,0.9937,0.9939,0.9929,0.9934,1157.138,1149.61090377
1660168800,2022-08-10 22:00:00,CUSD/USDT,0.9937,0.9948,0.9914,0.9932,25624.1888,25458.25005757
1660165200,2022-08-10 21:00:00,CUSD/USDT,0.9937,0.9941,0.9919,0.9937,25238.9418,25063.05907928
1660161600,2022-08-10 20:00:00,CUSD/USDT,0.9913,0.9939,0.9909,0.9935,25411.9838,25215.3356514
1660158000,2022-08-10 19:00:00,CUSD/USDT,0.9935,0.9949,0.9892,0.9912,57187.4204,56724.39730602
1660154400,2022-08-10 18:00:00,CUSD/USDT,0.9951,0.9951,0.9913,0.9944,64899.3686,64472.91008293
1660150800,2022-08-10 17:00:00,CUSD/USDT,0.9979,0.9981,0.9949,0.9951,24870.7962,24759.77502974
1660147200,2022-08-10 16:00:00,CUSD/USDT,0.9979,0.9988,0.9977,0.9988,117.00604484,116.854512856192
1660143600,2022-08-10 15:00:00,CUSD/USDT,0.9977,0.9983,0.9977,0.9981,312.4687,311.75125897
1660140000,2022-08-10 14:00:00,CUSD/USDT,0.9979,0.9983,0.9977,0.9977,349.0921,348.29094375
1660136400,2022-08-10 13:00:00,CUSD/USDT,0.9983,0.9988,0.9977,0.9977,671.56490913,670.095402999044
1660132800,2022-08-10 12:00:00,CUSD/USDT,0.9989,0.9989,0.9977,0.9987,3186.2948,3181.08703616
1660129200,2022-08-10 11:00:00,CUSD/USDT,0.9966,0.9966,0.996,0.9966,1127.4046,1123.52532907
1660125600,2022-08-10 10:00:00,CUSD/USDT,0.9966,0.9971,0.9965,0.9971,100.00025356,99.650859824676
1660122000,2022-08-10 09:00:00,CUSD/USDT,0.9986,0.9986,0.9977,0.9978,770,768.29035142
1660118400,2022-08-10 08:00:00,CUSD/USDT,0.999,0.999,0.9972,0.9972,1000.4215,998.16804937
1660114800,2022-08-10 07:00:00,CUSD/USDT,0.9972,0.9997,0.9972,0.9986,9974.3815,9960.70348565
1660111200,2022-08-10 06:00:00,CUSD/USDT,0.9965,0.9965,0.9965,0.9965,0,0
1660107600,2022-08-10 05:00:00,CUSD/USDT,0.9971,0.9971,0.9963,0.9965,895.1267,891.87918561
1660104000,2022-08-10 04:00:00,CUSD/USDT,0.9977,0.998,0.9977,0.998,24.5057,24.45632863
1660100400,2022-08-10 03:00:00,CUSD/USDT,0.9965,0.9968,0.9965,0.9968,55.7701,55.59127571
1660096800,2022-08-10 02:00:00,CUSD/USDT,0.9963,0.997,0.995,0.997,2565.6177,2553.85994911
1660093200,2022-08-10 01:00:00,CUSD/USDT,0.9966,0.997,0.9966,0.997,169.6788,169.16880368
1660089600,2022-08-10 00:00:00,CUSD/USDT,0.9986,0.9986,0.9977,0.9977,587.2052,585.91235726
1660086000,2022-08-09 23:00:00,CUSD/USDT,0.996,0.9971,0.9959,0.9967,205.0331,204.30614392
1660082400,2022-08-09 22:00:00,CUSD/USDT,0.9961,0.9961,0.9961,0.9961,0.3394,0.33807634
1660078800,2022-08-09 21:00:00,CUSD/USDT,0.9934,1,0.9932,0.9963,108115.9495,108021.89643922
1660075200,2022-08-09 20:00:00,CUSD/USDT,0.9943,0.9946,0.9932,0.9932,1872.0584,1859.7537409
1660071600,2022-08-09 19:00:00,CUSD/USDT,0.9943,0.9947,0.9939,0.9942,669.2568,665.39912977
1660068000,2022-08-09 18:00:00,CUSD/USDT,0.9941,0.9945,0.9941,0.9943,190.876,189.77446751
1660064400,2022-08-09 17:00:00,CUSD/USDT,0.9945,0.9945,0.9937,0.9941,668.3531,664.51687627
1660060800,2022-08-09 16:00:00,CUSD/USDT,0.994,0.9945,0.9932,0.9945,1219.5575,1212.49598425
1660057200,2022-08-09 15:00:00,CUSD/USDT,0.9944,0.9945,0.9932,0.9941,6618.8147,6577.74011128
1660053600,2022-08-09 14:00:00,CUSD/USDT,0.9946,0.9946,0.9941,0.9945,1664.6971,1655.14475693
1660050000,2022-08-09 13:00:00,CUSD/USDT,0.9945,0.9958,0.993,0.9946,4335.8614,4314.83326598
1660046400,2022-08-09 12:00:00,CUSD/USDT,0.9945,0.9948,0.99,0.9945,21579.8007,21389.73557701
1660042800,2022-08-09 11:00:00,CUSD/USDT,0.9944,0.9948,0.9941,0.9948,1310.419,1302.89372152
1660039200,2022-08-09 10:00:00,CUSD/USDT,0.9945,0.9948,0.9941,0.9943,168.0501,167.07193224
1660035600,2022-08-09 09:00:00,CUSD/USDT,0.9948,0.9948,0.9937,0.9945,525.1478,522.35776502
1660032000,2022-08-09 08:00:00,CUSD/USDT,0.9955,0.9958,0.9949,0.9949,71.0746,70.77558118
1660028400,2022-08-09 07:00:00,CUSD/USDT,0.9949,0.9949,0.9949,0.9949,55.3305,55.04831445
1660024800,2022-08-09 06:00:00,CUSD/USDT,0.995,0.995,0.995,0.995,0,0
1660021200,2022-08-09 05:00:00,CUSD/USDT,0.9955,0.996,0.995,0.995,57.9498,57.7172255
1660017600,2022-08-09 04:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,0,0
1660014000,2022-08-09 03:00:00,CUSD/USDT,0.9958,0.9958,0.9949,0.9956,5324.6608,5299.04866995
1660010400,2022-08-09 02:00:00,CUSD/USDT,0.9951,0.9962,0.9949,0.9962,3526.3233,3509.90275857
1660006800,2022-08-09 01:00:00,CUSD/USDT,0.9961,0.9963,0.9961,0.9963,3.6974,3.68347314
1660003200,2022-08-09 00:00:00,CUSD/USDT,0.9952,0.9962,0.9952,0.9962,68.0381,67.76578795
1659999600,2022-08-08 23:00:00,CUSD/USDT,0.9962,0.9964,0.9956,0.9956,131.1944,130.71283942
1659996000,2022-08-08 22:00:00,CUSD/USDT,0.9957,0.9957,0.9951,0.9957,630.2825,627.42936592
1659992400,2022-08-08 21:00:00,CUSD/USDT,0.996,0.9963,0.9957,0.9957,1706.8015,1700.14502635
1659988800,2022-08-08 20:00:00,CUSD/USDT,0.9961,0.9961,0.996,0.9961,924.2903,920.67556783
1659985200,2022-08-08 19:00:00,CUSD/USDT,0.9963,0.9964,0.9958,0.9963,738.9297,736.17175371
1659981600,2022-08-08 18:00:00,CUSD/USDT,0.9974,0.9976,0.9949,0.9961,9882.0866,9839.61540598
1659978000,2022-08-08 17:00:00,CUSD/USDT,0.9979,0.9987,0.9965,0.9981,4533.7986,4521.02534718
1659974400,2022-08-08 16:00:00,CUSD/USDT,0.9989,0.9989,0.9979,0.9979,990.2186,988.23598166
1659970800,2022-08-08 15:00:00,CUSD/USDT,0.9991,0.9991,0.998,0.998,49.0429,48.94731201
1659967200,2022-08-08 14:00:00,CUSD/USDT,1.001,1.0016,1.001,1.0016,2.5842,2.58701483
1659963600,2022-08-08 13:00:00,CUSD/USDT,0.9967,1.0023,0.9967,1.0011,101146.91251035,101117.611801519965
1659960000,2022-08-08 12:00:00,CUSD/USDT,0.9972,0.9972,0.9972,0.9972,0,0
1659956400,2022-08-08 11:00:00,CUSD/USDT,0.9963,0.9972,0.9961,0.9972,2135.1562,2127.05717653
1659952800,2022-08-08 10:00:00,CUSD/USDT,0.9965,0.9965,0.9965,0.9965,0,0
1659949200,2022-08-08 09:00:00,CUSD/USDT,0.9961,0.9967,0.9961,0.9965,2327.066,2319.22138564
1659945600,2022-08-08 08:00:00,CUSD/USDT,0.9961,0.9961,0.9956,0.9956,8095.2728,8062.62202133
1659942000,2022-08-08 07:00:00,CUSD/USDT,0.996,0.997,0.996,0.9962,2365.1094,2357.1362027
1659938400,2022-08-08 06:00:00,CUSD/USDT,0.9961,0.9967,0.9961,0.9967,302.4751,301.42832566
1659934800,2022-08-08 05:00:00,CUSD/USDT,0.9964,0.9964,0.9964,0.9964,0,0
1659931200,2022-08-08 04:00:00,CUSD/USDT,0.9964,0.9966,0.9964,0.9964,2288.9026,2281.00372435
1659927600,2022-08-08 03:00:00,CUSD/USDT,0.9966,0.9966,0.9966,0.9966,0,0
1659924000,2022-08-08 02:00:00,CUSD/USDT,0.9966,0.9966,0.9966,0.9966,0,0
1659920400,2022-08-08 01:00:00,CUSD/USDT,0.9959,0.9966,0.9959,0.9966,2102.5495,2094.95662484
1659916800,2022-08-08 00:00:00,CUSD/USDT,0.9953,0.9953,0.9953,0.9953,0.1076,0.10709428
1659913200,2022-08-07 23:00:00,CUSD/USDT,0.9951,0.9955,0.9951,0.9955,10.4811,10.42980085
1659909600,2022-08-07 22:00:00,CUSD/USDT,0.9955,0.9955,0.9953,0.9953,1176.3703,1171.00147958
1659906000,2022-08-07 21:00:00,CUSD/USDT,0.996,0.9962,0.9957,0.9962,22.2604,22.17546274
1659902400,2022-08-07 20:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,0,0
1659898800,2022-08-07 19:00:00,CUSD/USDT,0.9959,0.996,0.9956,0.9956,545.4374,543.05552774
1659895200,2022-08-07 18:00:00,CUSD/USDT,0.9956,0.9956,0.9956,0.9956,98.0198,97.58851288
1659891600,2022-08-07 17:00:00,CUSD/USDT,0.9957,0.996,0.9957,0.9958,69.4003,69.12230509
1659888000,2022-08-07 16:00:00,CUSD/USDT,0.9952,0.9952,0.9952,0.9952,0,0
1659884400,2022-08-07 15:00:00,CUSD/USDT,0.9955,0.9955,0.9951,0.9952,3498.9406,3482.86535087
1659880800,2022-08-07 14:00:00,CUSD/USDT,0.9957,0.9957,0.9955,0.9955,735.936,732.67180374
1659877200,2022-08-07 13:00:00,CUSD/USDT,0.9958,0.9958,0.9958,0.9958,20.2772,20.19203576
1659873600,2022-08-07 12:00:00,CUSD/USDT,0.996,0.996,0.9956,0.9956,1387.2217,1381.47516497
1659870000,2022-08-07 11:00:00,CUSD/USDT,0.9964,0.9965,0.9964,0.9965,23.6089,23.52614632
1659866400,2022-08-07 10:00:00,CUSD/USDT,0.9957,0.9957,0.9957,0.9957,0,0
1659862800,2022-08-07 09:00:00,CUSD/USDT,0.9957,0.9957,0.9957,0.9957,0,0
1659859200,2022-08-07 08:00:00,CUSD/USDT,0.9958,0.9958,0.9957,0.9957,1.0026,0.99829889
1659855600,2022-08-07 07:00:00,CUSD/USDT,0.9963,0.9963,0.9963,0.9963,1.0037,0.99998631
1659852000,2022-08-07 06:00:00,CUSD/USDT,0.9963,0.9964,0.9963,0.9964,76.7711,76.49460164
1659848400,2022-08-07 05:00:00,CUSD/USDT,0.9971,0.9971,0.9971,0.9971,0,0
1659844800,2022-08-07 04:00:00,CUSD/USDT,0.9961,0.9971,0.9961,0.9971,5433.92265679,5416.582760708519
1659841200,2022-08-07 03:00:00,CUSD/USDT,0.9959,0.9959,0.9956,0.9956,129.1286,128.56047274
