https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BRWL,Volume USDT
1658966400,2022-07-28 00:00:00,BRWL/USDT,0.00714,0.0098,0.00674,0.00875,26369762.4410407,216794.959496078891
1658880000,2022-07-27 00:00:00,BRWL/USDT,0.00684,0.0075,0.00645,0.00713,9178963.4085,62498.367774798
1658793600,2022-07-26 00:00:00,BRWL/USDT,0.00726,0.00764,0.00636,0.00684,9030220.3505,61379.645047825
1658707200,2022-07-25 00:00:00,BRWL/USDT,0.00734,0.00771,0.007,0.00728,5566986.8607,40196.758021839
1658620800,2022-07-24 00:00:00,BRWL/USDT,0.00707,0.00788,0.00701,0.00738,4522811.7917,33387.988082375
1658534400,2022-07-23 00:00:00,BRWL/USDT,0.00722,0.0073,0.00701,0.00714,1580082.2351,11290.932911463
1658448000,2022-07-22 00:00:00,BRWL/USDT,0.00747,0.00819,0.007,0.00728,10400800.9609,77105.196214217
1658361600,2022-07-21 00:00:00,BRWL/USDT,0.00756,0.00808,0.00707,0.0075,8759287.9602,66042.398058147
1658275200,2022-07-20 00:00:00,BRWL/USDT,0.00773,0.00798,0.00739,0.00756,1229920.83682153,9408.1356244128396
1658188800,2022-07-19 00:00:00,BRWL/USDT,0.00784,0.00792,0.00738,0.0077,1138541.51968517,8694.4399556582968
1658102400,2022-07-18 00:00:00,BRWL/USDT,0.00762,0.00932,0.00753,0.00778,6963224.3119754,55410.895351555789
1658016000,2022-07-17 00:00:00,BRWL/USDT,0.00755,0.00762,0.00726,0.00762,1081428.62609078,8046.0693352620314
1657929600,2022-07-16 00:00:00,BRWL/USDT,0.00747,0.0077,0.00709,0.00755,1643442.75953442,12192.184610853201
1657843200,2022-07-15 00:00:00,BRWL/USDT,0.00753,0.00798,0.00727,0.00742,2086825.20788374,15779.9245909106722
1657756800,2022-07-14 00:00:00,BRWL/USDT,0.00784,0.00804,0.00723,0.00753,3444396.14416561,26298.9278296063682
1657670400,2022-07-13 00:00:00,BRWL/USDT,0.00736,0.00821,0.007,0.0078,14039537.37474236,105475.4251192970519
1657584000,2022-07-12 00:00:00,BRWL/USDT,0.00919,0.01222,0.00725,0.00732,31057154.22152755,295985.1051093096347
1657497600,2022-07-11 00:00:00,BRWL/USDT,0.00795,0.00972,0.00757,0.00919,9024264.73976817,78245.1893937575277
1657411200,2022-07-10 00:00:00,BRWL/USDT,0.00892,0.00892,0.00769,0.00783,4149796.43497167,33706.1453249118153
1657324800,2022-07-09 00:00:00,BRWL/USDT,0.00907,0.00919,0.00863,0.00892,2935239.55181935,25948.1173433286954
1657238400,2022-07-08 00:00:00,BRWL/USDT,0.00951,0.00985,0.009,0.00913,3804161.45437481,35698.8624524843059
1657152000,2022-07-07 00:00:00,BRWL/USDT,0.00936,0.011,0.00919,0.00952,14333032.40080174,140565.7910335616085
1657065600,2022-07-06 00:00:00,BRWL/USDT,0.00972,0.00991,0.00893,0.00943,5708171.01473394,53981.9886106538555
1656979200,2022-07-05 00:00:00,BRWL/USDT,0.01018,0.0102,0.00924,0.00972,2557651.97976025,24850.1984891074988
1656892800,2022-07-04 00:00:00,BRWL/USDT,0.0098,0.01077,0.0095,0.01018,3645209.21287977,36507.6160453139917
1656806400,2022-07-03 00:00:00,BRWL/USDT,0.01033,0.01033,0.00966,0.00983,2332941.02399899,23192.2588993504833
1656720000,2022-07-02 00:00:00,BRWL/USDT,0.01027,0.0104,0.00934,0.01033,3016328.81083622,29975.6163580980429
1656633600,2022-07-01 00:00:00,BRWL/USDT,0.01047,0.01186,0.01022,0.01036,2913795.95620452,31109.0560797088588
1656547200,2022-06-30 00:00:00,BRWL/USDT,0.01151,0.01151,0.00991,0.01042,3663979.02466358,38765.02776242432
1656460800,2022-06-29 00:00:00,BRWL/USDT,0.0124,0.0124,0.01112,0.01143,6045183.43998721,69880.2466108469282
1656374400,2022-06-28 00:00:00,BRWL/USDT,0.01311,0.01318,0.0122,0.0124,2627094.23779389,33048.6911562297154
1656288000,2022-06-27 00:00:00,BRWL/USDT,0.01286,0.0148,0.01249,0.01311,8307350.67713712,110550.7545133046919
1656201600,2022-06-26 00:00:00,BRWL/USDT,0.01298,0.0138,0.01276,0.01293,4749609.50355343,62936.6639684704117
1656115200,2022-06-25 00:00:00,BRWL/USDT,0.0137,0.0139,0.01278,0.01305,4977857.56379695,66256.8945155961626
1656028800,2022-06-24 00:00:00,BRWL/USDT,0.01278,0.01542,0.01274,0.01371,9213169.06931939,125834.1440579893032
1655942400,2022-06-23 00:00:00,BRWL/USDT,0.01261,0.01385,0.01245,0.01278,4476156.39572499,58388.3432505291938
1655856000,2022-06-22 00:00:00,BRWL/USDT,0.01325,0.01328,0.01223,0.01271,3729832.8716274,46912.503717791498
1655769600,2022-06-21 00:00:00,BRWL/USDT,0.01303,0.01822,0.01279,0.01325,8869785.56796051,125342.1733571081251
1655683200,2022-06-20 00:00:00,BRWL/USDT,0.01336,0.01426,0.01207,0.01303,5167994.09726289,67172.1157403466856
1655596800,2022-06-19 00:00:00,BRWL/USDT,0.0119,0.01385,0.01128,0.01336,5168938.64161403,64820.0420845312293
1655510400,2022-06-18 00:00:00,BRWL/USDT,0.01254,0.01385,0.01137,0.01189,2834170.66927095,34906.8014178295708
1655424000,2022-06-17 00:00:00,BRWL/USDT,0.0121,0.01343,0.01205,0.01254,2895772.67549235,36491.0545680810452
1655337600,2022-06-16 00:00:00,BRWL/USDT,0.0136,0.01432,0.012,0.01223,2584037.27926361,33491.2154678119067
1655251200,2022-06-15 00:00:00,BRWL/USDT,0.0128,0.01451,0.0112,0.0135,6372257.48997813,80418.7614634668522
1655164800,2022-06-14 00:00:00,BRWL/USDT,0.012,0.0144,0.0115,0.013,13350196.88762228,173642.469203164167
1655078400,2022-06-13 00:00:00,BRWL/USDT,0.0133,0.0146,0.0114,0.0119,7624665.36862534,95920.241103767032
1654992000,2022-06-12 00:00:00,BRWL/USDT,0.0169,0.0173,0.0131,0.0134,10208781.44725821,149662.906548942747
1654905600,2022-06-11 00:00:00,BRWL/USDT,0.0143,0.0213,0.0129,0.0169,23144941.59572947,385777.616212638893
1654819200,2022-06-10 00:00:00,BRWL/USDT,0.0163,0.0168,0.0138,0.0143,5643790.94886382,84783.589972566007
1654732800,2022-06-09 00:00:00,BRWL/USDT,0.0168,0.018,0.0158,0.0163,8213521.81088459,137692.728297454342
1654646400,2022-06-08 00:00:00,BRWL/USDT,0.0204,0.0204,0.0167,0.0169,8431339.30555097,153264.198080457498
1654560000,2022-06-07 00:00:00,BRWL/USDT,0.0213,0.022,0.0182,0.0202,17311007.45103687,340987.274494171371
1654473600,2022-06-06 00:00:00,BRWL/USDT,0.0181,0.0232,0.0177,0.0214,17161416.54944846,351517.702701185413
1654387200,2022-06-05 00:00:00,BRWL/USDT,0.0189,0.019,0.0171,0.018,8593111.95298186,157298.993465618826
1654300800,2022-06-04 00:00:00,BRWL/USDT,0.0189,0.0205,0.0179,0.0189,14198436.06830272,274971.339629989554
1654214400,2022-06-03 00:00:00,BRWL/USDT,0.0202,0.0212,0.0178,0.0189,15636275.15918906,304487.734200295454
1654128000,2022-06-02 00:00:00,BRWL/USDT,0.018,0.024,0.0176,0.0202,28085887.36282839,571845.365303951504
1654041600,2022-06-01 00:00:00,BRWL/USDT,0.0209,0.0248,0.0174,0.018,34879867.22517856,722750.029374037334
1653955200,2022-05-31 00:00:00,BRWL/USDT,0.0396,0.044,0.0203,0.021,165171178.34851753,4404139.632659139759
1653868800,2022-05-30 00:00:00,BRWL/USDT,0.0131,0.05,0.0128,0.0396,23390696.28363706,640714.173996104764
1653782400,2022-05-29 00:00:00,BRWL/USDT,0.0136,0.0138,0.0115,0.013,2161538.70914514,27719.394576726318
1653696000,2022-05-28 00:00:00,BRWL/USDT,0.0132,0.015,0.0126,0.0136,3044480.91542405,41645.183740954579
1653609600,2022-05-27 00:00:00,BRWL/USDT,0.0137,0.0143,0.0127,0.0134,2546528.27329604,33779.069442251757
1653523200,2022-05-26 00:00:00,BRWL/USDT,0.0174,0.0174,0.0133,0.0138,4915043.32214404,73322.129419753226
1653436800,2022-05-25 00:00:00,BRWL/USDT,0.018,0.0192,0.0162,0.0174,5521174.78810757,95781.545982650668
1653350400,2022-05-24 00:00:00,BRWL/USDT,0.0179,0.0196,0.016,0.0179,7666430.21878179,134706.040523115891
1653264000,2022-05-23 00:00:00,BRWL/USDT,0.0186,0.0291,0.0176,0.0179,24944684.99976693,531116.115749785152
1653177600,2022-05-22 00:00:00,BRWL/USDT,0.0164,0.0248,0.0156,0.0186,12473372.28482304,244540.021583688982
1653091200,2022-05-21 00:00:00,BRWL/USDT,0.0181,0.0188,0.0158,0.0164,3593527.6843742,62348.194089825594
1653004800,2022-05-20 00:00:00,BRWL/USDT,0.0208,0.0215,0.017,0.0184,5244184.12761181,98713.630420486549
1652918400,2022-05-19 00:00:00,BRWL/USDT,0.019,0.0246,0.0183,0.0209,6880484.62872286,144018.981407743255
1652832000,2022-05-18 00:00:00,BRWL/USDT,0.0239,0.0246,0.016,0.0189,5472193.81903561,109467.696250019137
1652745600,2022-05-17 00:00:00,BRWL/USDT,0.0246,0.0252,0.0213,0.0239,2841586.48841896,65811.953270474359
1652659200,2022-05-16 00:00:00,BRWL/USDT,0.0273,0.0277,0.0187,0.0245,6558373.50048108,149579.503625311311
1652572800,2022-05-15 00:00:00,BRWL/USDT,0.031,0.0312,0.0237,0.0274,5506189.58856919,149649.134594294562
1652486400,2022-05-14 00:00:00,BRWL/USDT,0.0373,0.0609,0.0214,0.0314,18888702.9277918,721348.652150182544
1652400000,2022-05-13 00:00:00,BRWL/USDT,0.0081,0.0592,0.0075,0.0372,43121888.11395742,1526062.744491104679
1652313600,2022-05-12 00:00:00,BRWL/USDT,0.0124,0.0149,0.006,0.0081,2264827.06865087,18509.835364092535
1652227200,2022-05-11 00:00:00,BRWL/USDT,0.0298,0.0319,0.011,0.0124,1601825.42683532,26836.607528018475
1652140800,2022-05-10 00:00:00,BRWL/USDT,0.0364,0.0413,0.0275,0.0298,699028.70761295,24303.367059433014
1652054400,2022-05-09 00:00:00,BRWL/USDT,0.0524,0.0532,0.0352,0.0364,341809.78094075,14554.065913785689
1651968000,2022-05-08 00:00:00,BRWL/USDT,0.0599,0.0599,0.052,0.0527,120815.62126237,6650.320292188799
1651881600,2022-05-07 00:00:00,BRWL/USDT,0.0606,0.0684,0.057,0.0599,135430.53630453,8371.043099537313
1651795200,2022-05-06 00:00:00,BRWL/USDT,0.0682,0.072,0.0581,0.0635,294086.8038013,18265.129906467915
1651708800,2022-05-05 00:00:00,BRWL/USDT,0.0811,0.086,0.0641,0.0682,267249.41428735,19358.834656475069
1651622400,2022-05-04 00:00:00,BRWL/USDT,0.077,0.0899,0.0685,0.0811,513936.04115907,38707.940598674051
1651536000,2022-05-03 00:00:00,BRWL/USDT,0.0848,0.09,0.0744,0.0776,199744.40301336,16568.856035723422
1651449600,2022-05-02 00:00:00,BRWL/USDT,0.0808,0.1,0.076,0.0844,310319.04450751,25677.804744482369
1651363200,2022-05-01 00:00:00,BRWL/USDT,0.0708,0.1048,0.0703,0.0811,851381.53089852,71706.176746687792
1651276800,2022-04-30 00:00:00,BRWL/USDT,0.1005,0.1015,0.0701,0.0701,334677.7914493,29273.03476449866
1651190400,2022-04-29 00:00:00,BRWL/USDT,0.123,0.127,0.0962,0.1004,978107.11396568,116272.730924217864
1651104000,2022-04-28 00:00:00,BRWL/USDT,0.1342,0.1412,0.12,0.123,872525.1841991,111999.276093986936
1651017600,2022-04-27 00:00:00,BRWL/USDT,0.1246,0.1644,0.1235,0.1353,1339039.73642428,186740.771502350282
1650931200,2022-04-26 00:00:00,BRWL/USDT,0.1592,0.1627,0.1241,0.1246,885810.13700715,127375.818504428579
1650844800,2022-04-25 00:00:00,BRWL/USDT,0.1908,0.1934,0.1418,0.1581,3875527.56692464,648475.996607843428
1650758400,2022-04-24 00:00:00,BRWL/USDT,0.1154,0.2237,0.1152,0.1914,10758244.90662943,1941862.422855851303
1650672000,2022-04-23 00:00:00,BRWL/USDT,0.1385,0.144,0.1042,0.1158,1603847.19434119,204678.910884058891
1650585600,2022-04-22 00:00:00,BRWL/USDT,0.11,0.1862,0.11,0.1379,5093117.51734704,842925.112514120524
