https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND,Volume USDT
1659178800,2022-07-30 11:00:00,SAND/USDT,1.33377,1.35366,1.333,1.34871,106716.97557187,143593.4530659964804
1659175200,2022-07-30 10:00:00,SAND/USDT,1.34318,1.34318,1.31973,1.33267,123831.93202786,164745.9085035666456
1659171600,2022-07-30 09:00:00,SAND/USDT,1.35084,1.35504,1.33568,1.3428,147457.70434509,198949.5653377529696
1659168000,2022-07-30 08:00:00,SAND/USDT,1.34539,1.35502,1.33936,1.35037,133985.37273467,180793.8503762875345
1659164400,2022-07-30 07:00:00,SAND/USDT,1.34461,1.35138,1.34116,1.345,81937.79408426,110337.693660589828
1659160800,2022-07-30 06:00:00,SAND/USDT,1.33033,1.34785,1.32503,1.345,125425.03224501,167968.453381814798
1659157200,2022-07-30 05:00:00,SAND/USDT,1.31915,1.33127,1.3163,1.33032,83867.11603129,111107.271680133358
1659153600,2022-07-30 04:00:00,SAND/USDT,1.32459,1.32954,1.30734,1.31767,145877.49087531,192386.9469966088809
1659150000,2022-07-30 03:00:00,SAND/USDT,1.33644,1.33644,1.31716,1.32376,181360.09023977,240367.7139075313335
1659146400,2022-07-30 02:00:00,SAND/USDT,1.34225,1.34225,1.32567,1.33606,245791.36363745,327896.7319083229475
1659142800,2022-07-30 01:00:00,SAND/USDT,1.34466,1.35266,1.31917,1.34198,345673.24753142,462464.4706434486255
1659139200,2022-07-30 00:00:00,SAND/USDT,1.32851,1.35615,1.3272,1.34508,318571.67347465,427334.9948200647445
1659135600,2022-07-29 23:00:00,SAND/USDT,1.34812,1.36236,1.32221,1.32804,193888.83316036,261051.0609585767182
1659132000,2022-07-29 22:00:00,SAND/USDT,1.33298,1.35381,1.32894,1.34864,90948.3556605,122242.6278404305595
1659128400,2022-07-29 21:00:00,SAND/USDT,1.34108,1.34878,1.31859,1.33319,76043.33072834,101427.083661646412
1659124800,2022-07-29 20:00:00,SAND/USDT,1.333,1.34567,1.32934,1.34063,109585.79690385,146523.0448159950712
1659121200,2022-07-29 19:00:00,SAND/USDT,1.33408,1.34177,1.32227,1.33376,97055.75706763,129259.6857643059464
1659117600,2022-07-29 18:00:00,SAND/USDT,1.31773,1.34513,1.31518,1.33384,189097.94346866,252214.5783243635727
1659114000,2022-07-29 17:00:00,SAND/USDT,1.31812,1.32383,1.29716,1.31808,164197.94660024,215703.9009957951221
1659110400,2022-07-29 16:00:00,SAND/USDT,1.33288,1.33288,1.30018,1.31838,227236.47635055,298069.2157841950503
1659106800,2022-07-29 15:00:00,SAND/USDT,1.33758,1.34424,1.32977,1.33222,172656.03053587,230798.996558226502
1659103200,2022-07-29 14:00:00,SAND/USDT,1.33069,1.36,1.3298,1.33757,383822.60952291,516496.9246038657886
1659099600,2022-07-29 13:00:00,SAND/USDT,1.30687,1.33521,1.30394,1.33128,148389.35855337,195739.1247818180744
1659096000,2022-07-29 12:00:00,SAND/USDT,1.31765,1.32313,1.2912,1.30612,282951.67143771,370051.5535543579861
1659092400,2022-07-29 11:00:00,SAND/USDT,1.36807,1.37086,1.30323,1.31794,376509.27999844,500441.1976482332219
1659088800,2022-07-29 10:00:00,SAND/USDT,1.37171,1.37672,1.3641,1.36842,64567.99637013,88458.1126075296292
1659085200,2022-07-29 09:00:00,SAND/USDT,1.35771,1.37285,1.35,1.37205,69120.11040832,93996.8256550638075
1659081600,2022-07-29 08:00:00,SAND/USDT,1.36649,1.36738,1.34186,1.35758,156867.69796076,212501.4158588846215
1659078000,2022-07-29 07:00:00,SAND/USDT,1.37118,1.3758,1.35734,1.36591,152760.20418489,209086.4534582779942
1659074400,2022-07-29 06:00:00,SAND/USDT,1.39646,1.409,1.36685,1.37137,272368.66733381,379010.845806896035
1659070800,2022-07-29 05:00:00,SAND/USDT,1.38506,1.40471,1.37588,1.39666,282435.71707443,393272.330644180181
1659067200,2022-07-29 04:00:00,SAND/USDT,1.38029,1.39172,1.37592,1.38584,122516.71821787,169447.7553596238024
1659063600,2022-07-29 03:00:00,SAND/USDT,1.36146,1.38291,1.35789,1.38176,99667.50232257,136519.0033708668151
1659060000,2022-07-29 02:00:00,SAND/USDT,1.37335,1.38157,1.36,1.362,134279.55484632,183980.4577119811594
1659056400,2022-07-29 01:00:00,SAND/USDT,1.38557,1.38842,1.3629,1.37442,333083.45740212,457263.9978456167438
1659052800,2022-07-29 00:00:00,SAND/USDT,1.35768,1.39616,1.33433,1.38482,565602.23476013,775989.4356683755814
1659049200,2022-07-28 23:00:00,SAND/USDT,1.36421,1.36615,1.34738,1.35537,120712.47917532,163472.6381807273474
1659045600,2022-07-28 22:00:00,SAND/USDT,1.3724,1.37348,1.3593,1.3644,140678.06318355,192125.4407209350198
1659042000,2022-07-28 21:00:00,SAND/USDT,1.37937,1.38345,1.36321,1.37193,143735.64315906,197242.3087952010761
1659038400,2022-07-28 20:00:00,SAND/USDT,1.35909,1.39126,1.35873,1.37926,285834.68088775,392733.1574313840617
1659034800,2022-07-28 19:00:00,SAND/USDT,1.35511,1.36783,1.34534,1.35939,148647.73506297,201817.8709165251127
1659031200,2022-07-28 18:00:00,SAND/USDT,1.3702,1.3702,1.34396,1.356,242050.00630871,327800.0218535675987
1659027600,2022-07-28 17:00:00,SAND/USDT,1.34612,1.37924,1.34508,1.36986,256683.28875755,350921.8760180722142
1659024000,2022-07-28 16:00:00,SAND/USDT,1.34522,1.36745,1.3384,1.34599,350137.58553403,473666.3448431991547
1659020400,2022-07-28 15:00:00,SAND/USDT,1.30787,1.35633,1.30218,1.34476,416578.01255165,554767.6375998784224
1659016800,2022-07-28 14:00:00,SAND/USDT,1.28703,1.30871,1.28151,1.30743,182753.26521267,236503.7138319662894
1659013200,2022-07-28 13:00:00,SAND/USDT,1.29207,1.31965,1.27583,1.28535,645011.44023576,838625.2797563154579
1659009600,2022-07-28 12:00:00,SAND/USDT,1.31531,1.32434,1.26219,1.29357,842400.72493305,1085876.3132800822072
1659006000,2022-07-28 11:00:00,SAND/USDT,1.2979,1.31714,1.29691,1.31517,97177.44181785,126941.4879747685863
1659002400,2022-07-28 10:00:00,SAND/USDT,1.29441,1.303,1.29153,1.29776,77895.70290555,101106.6880239191616
1658998800,2022-07-28 09:00:00,SAND/USDT,1.29241,1.29847,1.28337,1.29446,77669.24545581,100183.6077683656528
1658995200,2022-07-28 08:00:00,SAND/USDT,1.28578,1.29449,1.28239,1.29296,94513.56180701,121708.4650765695425
1658991600,2022-07-28 07:00:00,SAND/USDT,1.29907,1.3,1.28311,1.28572,74716.10236808,96426.3896589589188
1658988000,2022-07-28 06:00:00,SAND/USDT,1.3053,1.30591,1.29307,1.29964,67269.83815072,87445.5767553533826
1658984400,2022-07-28 05:00:00,SAND/USDT,1.2889,1.30558,1.28575,1.3049,107240.87747245,138932.2954606845134
1658980800,2022-07-28 04:00:00,SAND/USDT,1.3,1.30368,1.28849,1.28849,95269.0921934,123451.1962397305932
1658977200,2022-07-28 03:00:00,SAND/USDT,1.31674,1.31724,1.29612,1.29823,172025.40212489,224803.2831987711986
1658973600,2022-07-28 02:00:00,SAND/USDT,1.29008,1.32524,1.28446,1.31654,192785.6219021,252029.7382173502653
1658970000,2022-07-28 01:00:00,SAND/USDT,1.30046,1.30095,1.28562,1.29,137702.51573492,177748.1690840913033
1658966400,2022-07-28 00:00:00,SAND/USDT,1.31399,1.31741,1.28423,1.29983,174207.47179634,226384.7015784219701
1658962800,2022-07-27 23:00:00,SAND/USDT,1.30701,1.31838,1.29956,1.31338,116901.53083168,152981.1981973690052
1658959200,2022-07-27 22:00:00,SAND/USDT,1.29283,1.31255,1.29283,1.30786,148786.861892,194056.0727704853949
1658955600,2022-07-27 21:00:00,SAND/USDT,1.29415,1.29819,1.28505,1.29222,87445.94500091,112899.3359963403619
1658952000,2022-07-27 20:00:00,SAND/USDT,1.2827,1.30326,1.28182,1.29468,217958.19214894,281210.1747024527283
1658948400,2022-07-27 19:00:00,SAND/USDT,1.25999,1.2877,1.2589,1.28218,425613.41038873,542474.3215977670935
1658944800,2022-07-27 18:00:00,SAND/USDT,1.20843,1.26453,1.20843,1.25839,765253.92185955,951473.0985535704743
1658941200,2022-07-27 17:00:00,SAND/USDT,1.19345,1.2146,1.18896,1.20837,187857.68482537,225834.8048077316114
1658937600,2022-07-27 16:00:00,SAND/USDT,1.2073,1.22319,1.18912,1.19344,254074.1016039,306495.7491701033472
1658934000,2022-07-27 15:00:00,SAND/USDT,1.20999,1.21271,1.20323,1.20759,69145.99542286,83497.4792556221484
1658930400,2022-07-27 14:00:00,SAND/USDT,1.21536,1.21676,1.20602,1.21086,76789.78086492,93069.6543147216395
1658926800,2022-07-27 13:00:00,SAND/USDT,1.20924,1.21885,1.19978,1.21521,115031.04406232,138980.8926117443914
1658923200,2022-07-27 12:00:00,SAND/USDT,1.19284,1.21368,1.18751,1.20941,121398.80658968,145870.4552732926124
1658919600,2022-07-27 11:00:00,SAND/USDT,1.19113,1.20467,1.1876,1.19265,100329.30030048,119999.8470646399593
1658916000,2022-07-27 10:00:00,SAND/USDT,1.19338,1.19857,1.1888,1.19123,76327.54211698,91100.1502558979962
1658912400,2022-07-27 09:00:00,SAND/USDT,1.20455,1.2058,1.1919,1.19341,92385.94382707,110711.2854118162038
1658908800,2022-07-27 08:00:00,SAND/USDT,1.19899,1.22099,1.19824,1.20465,128510.23388177,155703.4721753785098
1658905200,2022-07-27 07:00:00,SAND/USDT,1.19038,1.2062,1.19004,1.19959,138610.22848284,166329.4446149632452
1658901600,2022-07-27 06:00:00,SAND/USDT,1.1939,1.19579,1.18163,1.19017,76014.43436256,90287.0118410366472
1658898000,2022-07-27 05:00:00,SAND/USDT,1.16667,1.19398,1.16495,1.19398,87505.62329413,103632.3386064204532
1658894400,2022-07-27 04:00:00,SAND/USDT,1.15472,1.16856,1.15408,1.16641,76994.36901352,89553.8411932973826
1658890800,2022-07-27 03:00:00,SAND/USDT,1.16661,1.16747,1.15278,1.15417,116807.78740412,134891.6988959739614
1658887200,2022-07-27 02:00:00,SAND/USDT,1.16698,1.16732,1.15748,1.1656,36569.76780783,42531.8770435905433
1658883600,2022-07-27 01:00:00,SAND/USDT,1.1748,1.17832,1.16511,1.16664,139385.00498158,163176.6462657457343
1658880000,2022-07-27 00:00:00,SAND/USDT,1.18321,1.18622,1.16805,1.17528,48045.77000472,56511.4578352322615
1658876400,2022-07-26 23:00:00,SAND/USDT,1.16737,1.1844,1.16431,1.18296,68620.53930258,80676.7970888195549
1658872800,2022-07-26 22:00:00,SAND/USDT,1.14821,1.17155,1.14756,1.16838,64556.94014495,75030.7321467180281
1658869200,2022-07-26 21:00:00,SAND/USDT,1.14566,1.15959,1.14195,1.14804,81351.16103651,93628.2879501636818
1658865600,2022-07-26 20:00:00,SAND/USDT,1.13659,1.15015,1.13058,1.14547,102009.61972107,116269.8637178080009
1658862000,2022-07-26 19:00:00,SAND/USDT,1.14081,1.14296,1.12872,1.13733,214131.8863751,242982.7077885725747
1658858400,2022-07-26 18:00:00,SAND/USDT,1.15402,1.15853,1.13736,1.14148,165397.72722188,189199.9529822847383
1658854800,2022-07-26 17:00:00,SAND/USDT,1.15792,1.16467,1.15256,1.15452,53747.73876955,62279.7651651255302
1658851200,2022-07-26 16:00:00,SAND/USDT,1.14127,1.15902,1.14093,1.15841,52037.55672446,59870.2987700940069
1658847600,2022-07-26 15:00:00,SAND/USDT,1.16732,1.16732,1.14122,1.14203,105140.39714982,120931.8374325829653
1658844000,2022-07-26 14:00:00,SAND/USDT,1.17095,1.17792,1.15677,1.16639,75621.55951536,88208.4699022288637
1658840400,2022-07-26 13:00:00,SAND/USDT,1.16899,1.17535,1.1553,1.17079,105602.82819208,123070.6972890264778
1658836800,2022-07-26 12:00:00,SAND/USDT,1.17355,1.18481,1.16339,1.16807,198158.68564538,232921.4087122344332
1658833200,2022-07-26 11:00:00,SAND/USDT,1.17285,1.17875,1.1624,1.17384,49162.17845931,57569.0428262570059
1658829600,2022-07-26 10:00:00,SAND/USDT,1.18464,1.18633,1.17111,1.1732,33689.23187084,39591.9764061793572
1658826000,2022-07-26 09:00:00,SAND/USDT,1.17423,1.18557,1.17407,1.18466,33138.21108263,39103.4208850793193
1658822400,2022-07-26 08:00:00,SAND/USDT,1.17091,1.1779,1.16863,1.17407,72635.3626479,85238.7899689665953
1658818800,2022-07-26 07:00:00,SAND/USDT,1.1779,1.18286,1.169,1.17077,71618.68345552,84274.0557600648533
1658815200,2022-07-26 06:00:00,SAND/USDT,1.18866,1.18939,1.1749,1.17809,138569.03982901,163524.5461187868361
1658811600,2022-07-26 05:00:00,SAND/USDT,1.18836,1.1898,1.18125,1.18716,174846.08468135,207339.992858492741
1658808000,2022-07-26 04:00:00,SAND/USDT,1.188,1.1953,1.18551,1.1884,42238.99606837,50245.6026524698492
1658804400,2022-07-26 03:00:00,SAND/USDT,1.18173,1.18907,1.16129,1.1869,198915.36411267,233507.9183045905003
1658800800,2022-07-26 02:00:00,SAND/USDT,1.17835,1.18482,1.177,1.18061,64093.08413695,75670.0214913891785
1658797200,2022-07-26 01:00:00,SAND/USDT,1.1813,1.19156,1.1706,1.17896,125258.76920928,147885.8567823336764
1658793600,2022-07-26 00:00:00,SAND/USDT,1.20225,1.20687,1.17833,1.18115,264287.84135709,315194.2782067468563
1658790000,2022-07-25 23:00:00,SAND/USDT,1.2464,1.24674,1.1999,1.2016,186398.02475642,227261.2657081729079
1658786400,2022-07-25 22:00:00,SAND/USDT,1.2568,1.25767,1.23717,1.24447,114085.58976861,141830.6473339479307
1658782800,2022-07-25 21:00:00,SAND/USDT,1.2645,1.26867,1.25683,1.25683,31371.00127614,39631.6464276582348
1658779200,2022-07-25 20:00:00,SAND/USDT,1.24307,1.26678,1.24276,1.26349,170848.65179973,215079.9664716098275
1658775600,2022-07-25 19:00:00,SAND/USDT,1.25553,1.25632,1.22418,1.2444,365032.10989989,450520.6156682486891
1658772000,2022-07-25 18:00:00,SAND/USDT,1.24881,1.26024,1.2476,1.25464,62328.02890663,78137.9908075423444
1658768400,2022-07-25 17:00:00,SAND/USDT,1.25692,1.26328,1.24799,1.2482,134069.21065536,168007.2798241268169
1658764800,2022-07-25 16:00:00,SAND/USDT,1.26119,1.26746,1.25085,1.25678,99613.57663005,125467.1444398506714
1658761200,2022-07-25 15:00:00,SAND/USDT,1.25799,1.26274,1.252,1.26196,57418.87580616,72221.3541096623089
1658757600,2022-07-25 14:00:00,SAND/USDT,1.26743,1.26988,1.2424,1.25955,181738.1222314,227585.7641916218646
1658754000,2022-07-25 13:00:00,SAND/USDT,1.27296,1.27414,1.2569,1.2674,118141.68322434,149542.2102462562659
1658750400,2022-07-25 12:00:00,SAND/USDT,1.27485,1.27523,1.26408,1.27284,58960.43017738,74875.7326777806242
1658746800,2022-07-25 11:00:00,SAND/USDT,1.27996,1.28318,1.2738,1.2747,32275.86992174,41256.2059215873759
1658743200,2022-07-25 10:00:00,SAND/USDT,1.27611,1.28381,1.2739,1.2804,51442.77945933,65878.6365082568578
1658739600,2022-07-25 09:00:00,SAND/USDT,1.27798,1.28577,1.27579,1.2763,33673.10421621,43102.7855161850496
1658736000,2022-07-25 08:00:00,SAND/USDT,1.27423,1.28491,1.26364,1.27818,145005.82054489,184399.0166094904151
1658732400,2022-07-25 07:00:00,SAND/USDT,1.27189,1.27833,1.26847,1.27371,39965.38834766,50926.2048088751832
1658728800,2022-07-25 06:00:00,SAND/USDT,1.2765,1.27961,1.267,1.2713,68154.38399805,86705.3493510921092
1658725200,2022-07-25 05:00:00,SAND/USDT,1.27717,1.28283,1.27275,1.27652,60759.61155196,77566.0791811321232
1658721600,2022-07-25 04:00:00,SAND/USDT,1.26219,1.2775,1.2592,1.27744,110260.87626561,139761.661595850729
1658718000,2022-07-25 03:00:00,SAND/USDT,1.26718,1.2684,1.25541,1.26447,99330.37182027,125330.2488241792754
1658714400,2022-07-25 02:00:00,SAND/USDT,1.27636,1.27866,1.25713,1.26916,259910.74939197,330144.4454625848306
1658710800,2022-07-25 01:00:00,SAND/USDT,1.28977,1.29042,1.27056,1.27688,157873.42759281,202244.9803400567875
1658707200,2022-07-25 00:00:00,SAND/USDT,1.33805,1.34619,1.28409,1.28862,286510.69409692,375424.1885549043448
1658703600,2022-07-24 23:00:00,SAND/USDT,1.34765,1.35199,1.335,1.3386,70476.31475781,94691.9247546348625
1658700000,2022-07-24 22:00:00,SAND/USDT,1.36187,1.37538,1.3398,1.34846,151923.94809317,206669.9199724093444
1658696400,2022-07-24 21:00:00,SAND/USDT,1.34984,1.36229,1.34803,1.36184,46555.18516149,63128.4017030711358
1658692800,2022-07-24 20:00:00,SAND/USDT,1.34106,1.35755,1.33911,1.35007,74909.51438201,100891.0844934742897
1658689200,2022-07-24 19:00:00,SAND/USDT,1.34213,1.35072,1.3375,1.34261,40949.42782004,54994.8160722219941
1658685600,2022-07-24 18:00:00,SAND/USDT,1.34733,1.35018,1.33985,1.34306,31470.47225532,42326.0923119884434
1658682000,2022-07-24 17:00:00,SAND/USDT,1.34279,1.35225,1.33761,1.34757,49102.17310622,66126.8196749024577
1658678400,2022-07-24 16:00:00,SAND/USDT,1.35455,1.35471,1.3375,1.34369,66079.1350358,88735.9823701815072
1658674800,2022-07-24 15:00:00,SAND/USDT,1.34379,1.35652,1.33892,1.35454,59378.48839359,80191.8566719045798
1658671200,2022-07-24 14:00:00,SAND/USDT,1.33071,1.34567,1.32627,1.344,66083.48474756,88463.9974113340184
1658667600,2022-07-24 13:00:00,SAND/USDT,1.33271,1.33406,1.32048,1.33092,235734.42968445,312326.2895002687133
1658664000,2022-07-24 12:00:00,SAND/USDT,1.34513,1.35162,1.32721,1.33127,72668.82999838,97469.6618372577987
1658660400,2022-07-24 11:00:00,SAND/USDT,1.33771,1.35939,1.33771,1.34597,93893.62164674,127111.8621489456017
1658656800,2022-07-24 10:00:00,SAND/USDT,1.34726,1.34983,1.33178,1.33818,53413.82577058,71649.8561008956956
1658653200,2022-07-24 09:00:00,SAND/USDT,1.35301,1.35916,1.34532,1.34753,34904.58708078,47218.2340397112668
1658649600,2022-07-24 08:00:00,SAND/USDT,1.35722,1.35854,1.34828,1.3531,58731.13984149,79437.6677842591182
1658646000,2022-07-24 07:00:00,SAND/USDT,1.35818,1.36685,1.35615,1.3571,82562.07376353,112254.2100621335764
1658642400,2022-07-24 06:00:00,SAND/USDT,1.36188,1.37057,1.35466,1.35751,367186.34456673,500334.6433168754063
1658638800,2022-07-24 05:00:00,SAND/USDT,1.33923,1.36245,1.33868,1.36162,110336.0822532,149504.3618029940628
1658635200,2022-07-24 04:00:00,SAND/USDT,1.32868,1.34024,1.324,1.33985,87386.66220769,116201.7291816534061
1658631600,2022-07-24 03:00:00,SAND/USDT,1.34808,1.34948,1.32666,1.32816,374421.19516505,499368.3322655383467
1658628000,2022-07-24 02:00:00,SAND/USDT,1.34548,1.35284,1.33659,1.34874,104313.71484735,140164.8136586105713
1658624400,2022-07-24 01:00:00,SAND/USDT,1.3588,1.36214,1.33784,1.34532,171483.40676812,230802.3239477797998
1658620800,2022-07-24 00:00:00,SAND/USDT,1.34622,1.38363,1.34563,1.35834,705176.69167865,959195.9965748941082
1658617200,2022-07-23 23:00:00,SAND/USDT,1.34666,1.35025,1.34055,1.34507,83276.54558364,112125.0079054028084
1658613600,2022-07-23 22:00:00,SAND/USDT,1.3243,1.34999,1.32268,1.34756,96445.73231781,129684.2161886409908
1658610000,2022-07-23 21:00:00,SAND/USDT,1.32955,1.33023,1.32258,1.32386,37437.11851101,49650.6371542403163
1658606400,2022-07-23 20:00:00,SAND/USDT,1.31992,1.33073,1.31921,1.32911,49437.82203952,65481.6569976810331
1658602800,2022-07-23 19:00:00,SAND/USDT,1.30457,1.32299,1.30011,1.31957,73785.30020038,96708.1897396888559
1658599200,2022-07-23 18:00:00,SAND/USDT,1.30224,1.31409,1.29315,1.30556,115126.63738024,150463.7095026226347
1658595600,2022-07-23 17:00:00,SAND/USDT,1.31985,1.32678,1.301,1.30322,121125.90707006,158934.2168234615846
1658592000,2022-07-23 16:00:00,SAND/USDT,1.3314,1.33571,1.31842,1.31842,63256.82898811,84006.7680436291765
1658588400,2022-07-23 15:00:00,SAND/USDT,1.32124,1.33439,1.32074,1.33081,76857.41397543,102041.3729784869993
1658584800,2022-07-23 14:00:00,SAND/USDT,1.33611,1.33621,1.31246,1.32102,96083.05260073,127483.7700461517017
1658581200,2022-07-23 13:00:00,SAND/USDT,1.32428,1.33967,1.32345,1.33679,50533.06182669,67265.0711750803012
1658577600,2022-07-23 12:00:00,SAND/USDT,1.31815,1.32826,1.29839,1.32465,117901.79319995,155136.5130683848009
1658574000,2022-07-23 11:00:00,SAND/USDT,1.33617,1.33737,1.31301,1.31713,137321.83001916,181608.1241119805485
1658570400,2022-07-23 10:00:00,SAND/USDT,1.35154,1.359,1.32684,1.33587,126275.86730996,169096.938204729148
1658566800,2022-07-23 09:00:00,SAND/USDT,1.3387,1.35241,1.33677,1.35028,65500.28853218,88117.4026000007932
1658563200,2022-07-23 08:00:00,SAND/USDT,1.35564,1.37403,1.33371,1.33843,126410.09091599,170722.1116389401719
1658559600,2022-07-23 07:00:00,SAND/USDT,1.36159,1.36647,1.34845,1.35466,61987.40149439,83961.0563741125546
1658556000,2022-07-23 06:00:00,SAND/USDT,1.36058,1.36948,1.35722,1.36213,32550.42563726,44349.2171035893045
1658552400,2022-07-23 05:00:00,SAND/USDT,1.36608,1.37769,1.35806,1.36049,127593.56691281,174534.187459709391
1658548800,2022-07-23 04:00:00,SAND/USDT,1.3459,1.37436,1.34442,1.36529,172749.51008585,234865.6587534971812
1658545200,2022-07-23 03:00:00,SAND/USDT,1.35456,1.35529,1.34116,1.3454,83536.93623958,112812.6873136570635
1658541600,2022-07-23 02:00:00,SAND/USDT,1.34985,1.36189,1.3477,1.3532,73401.63144096,99565.0320213579842
1658538000,2022-07-23 01:00:00,SAND/USDT,1.35945,1.36955,1.34999,1.35049,195409.31160629,265569.3516632733423
1658534400,2022-07-23 00:00:00,SAND/USDT,1.32637,1.36145,1.30669,1.35901,244384.34030059,325210.1196439762427
1658530800,2022-07-22 23:00:00,SAND/USDT,1.33835,1.33902,1.32279,1.3264,72760.91993591,96727.8069952646409
1658527200,2022-07-22 22:00:00,SAND/USDT,1.3375,1.34178,1.32843,1.33871,53745.56786652,71804.8536670177937
1658523600,2022-07-22 21:00:00,SAND/USDT,1.32738,1.33848,1.32501,1.3375,76199.7582005,101655.9624398225362
1658520000,2022-07-22 20:00:00,SAND/USDT,1.32473,1.33005,1.31817,1.32801,112521.50468313,148917.4209237147782
1658516400,2022-07-22 19:00:00,SAND/USDT,1.3609,1.36461,1.32063,1.32548,200974.55992495,268764.4420051245668
1658512800,2022-07-22 18:00:00,SAND/USDT,1.3533,1.36322,1.34709,1.36187,39654.51124106,53709.1034846224273
1658509200,2022-07-22 17:00:00,SAND/USDT,1.36262,1.36694,1.34106,1.35292,161775.19644787,218889.2066820226506
1658505600,2022-07-22 16:00:00,SAND/USDT,1.35565,1.36586,1.35016,1.36262,160731.25409242,218425.3554523295744
1658502000,2022-07-22 15:00:00,SAND/USDT,1.38988,1.39197,1.34782,1.35469,260077.19326355,354746.1042248280267
1658498400,2022-07-22 14:00:00,SAND/USDT,1.3861,1.39236,1.3728,1.39022,178769.72981694,247021.7933927683002
1658494800,2022-07-22 13:00:00,SAND/USDT,1.40004,1.40353,1.38273,1.38707,143557.1188992,199833.140319287163
1658491200,2022-07-22 12:00:00,SAND/USDT,1.41759,1.4201,1.39498,1.39948,104996.57462797,147885.5860279890053
1658487600,2022-07-22 11:00:00,SAND/USDT,1.42005,1.42067,1.41202,1.41932,67897.85212827,96231.8793149743798
1658484000,2022-07-22 10:00:00,SAND/USDT,1.42293,1.43,1.41913,1.42009,42860.47619265,61082.0579734078981
1658480400,2022-07-22 09:00:00,SAND/USDT,1.41986,1.43209,1.41846,1.42263,94738.81216402,135081.4705866445766
1658476800,2022-07-22 08:00:00,SAND/USDT,1.40916,1.42106,1.4026,1.41933,81763.29723139,115584.0069935481793
1658473200,2022-07-22 07:00:00,SAND/USDT,1.41422,1.42421,1.40256,1.40832,85998.91095684,121609.4932256777433
1658469600,2022-07-22 06:00:00,SAND/USDT,1.41029,1.42087,1.40787,1.414,76416.43700887,108103.0468261842333
1658466000,2022-07-22 05:00:00,SAND/USDT,1.39269,1.41217,1.38363,1.41002,108175.78226396,151215.8105816304445
1658462400,2022-07-22 04:00:00,SAND/USDT,1.39964,1.40319,1.38095,1.39269,122684.35630755,170862.4757304695675
1658458800,2022-07-22 03:00:00,SAND/USDT,1.401,1.40603,1.38726,1.39905,134962.11124932,188802.7992695099041
1658455200,2022-07-22 02:00:00,SAND/USDT,1.40228,1.40739,1.39442,1.40046,109892.10913617,153855.9665304476491
1658451600,2022-07-22 01:00:00,SAND/USDT,1.42119,1.4355,1.39887,1.40114,151463.23312596,214386.5609639934287
1658448000,2022-07-22 00:00:00,SAND/USDT,1.38279,1.42444,1.37136,1.42109,247926.39616123,348748.5153673284181
1658444400,2022-07-21 23:00:00,SAND/USDT,1.37054,1.3893,1.36891,1.38041,78341.56758239,108250.2478762046991
1658440800,2022-07-21 22:00:00,SAND/USDT,1.38043,1.38043,1.35562,1.37064,131453.1738577,179483.5593395083936
1658437200,2022-07-21 21:00:00,SAND/USDT,1.374,1.38325,1.37165,1.37902,67164.90078167,92441.0063493134359
1658433600,2022-07-21 20:00:00,SAND/USDT,1.38844,1.398,1.3713,1.37296,131040.8922207,180936.0922264378408
1658430000,2022-07-21 19:00:00,SAND/USDT,1.3753,1.39001,1.37202,1.38916,87768.11773629,121230.0040882521608
1658426400,2022-07-21 18:00:00,SAND/USDT,1.37054,1.38329,1.36953,1.37438,58161.91436654,80021.3475962462477
1658422800,2022-07-21 17:00:00,SAND/USDT,1.391,1.39677,1.36725,1.37083,232281.94914179,320861.7043064426193
1658419200,2022-07-21 16:00:00,SAND/USDT,1.3566,1.39329,1.35554,1.39,256466.85385863,353744.1956144462006
1658415600,2022-07-21 15:00:00,SAND/USDT,1.34918,1.36252,1.34789,1.3558,86538.02486566,117323.8843492764664
1658412000,2022-07-21 14:00:00,SAND/USDT,1.3697,1.37276,1.32731,1.3501,130950.12647177,176297.7145780290851
1658408400,2022-07-21 13:00:00,SAND/USDT,1.3646,1.37157,1.34839,1.36938,139954.36188478,190178.4301501289707
1658404800,2022-07-21 12:00:00,SAND/USDT,1.34919,1.37502,1.3375,1.36326,155585.90054851,211713.1657967040192
1658401200,2022-07-21 11:00:00,SAND/USDT,1.34266,1.36513,1.33789,1.34899,148549.10304196,200902.8615026478331
1658397600,2022-07-21 10:00:00,SAND/USDT,1.36504,1.36646,1.34207,1.34223,76859.53718532,103996.3941056947582
1658394000,2022-07-21 09:00:00,SAND/USDT,1.35246,1.37033,1.34901,1.36437,99473.61946297,135247.4332103642643
1658390400,2022-07-21 08:00:00,SAND/USDT,1.32375,1.36224,1.31636,1.35238,75284.18771838,100712.040914805759
1658386800,2022-07-21 07:00:00,SAND/USDT,1.30176,1.33735,1.301,1.32316,139796.81258284,185492.1505462729859
1658383200,2022-07-21 06:00:00,SAND/USDT,1.31293,1.31661,1.29833,1.30152,70635.84577101,92502.5958952854043
1658379600,2022-07-21 05:00:00,SAND/USDT,1.30253,1.3172,1.30246,1.31238,73811.33916316,96606.5876413152155
1658376000,2022-07-21 04:00:00,SAND/USDT,1.28804,1.30643,1.27341,1.3019,131511.19563314,169718.6041687621289
1658372400,2022-07-21 03:00:00,SAND/USDT,1.29778,1.30516,1.28666,1.28824,314273.0552039,407596.5419824672817
