https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AIOZ,Volume USDT
1644710400,2022-02-13 00:00:00,AIOZ/USDT,0.1903,0.2058,0.18,0.1823,1289134.20119068,243799.47279194263
1644624000,2022-02-12 00:00:00,AIOZ/USDT,0.1819,0.1915,0.1779,0.1911,1023582.36091379,188955.939495509739
1644537600,2022-02-11 00:00:00,AIOZ/USDT,0.1975,0.2087,0.1739,0.1819,1764864.97623947,341749.574172590579
1644451200,2022-02-10 00:00:00,AIOZ/USDT,0.2294,0.2414,0.1966,0.1974,1846702.3269099,398562.802498164624
1644364800,2022-02-09 00:00:00,AIOZ/USDT,0.2156,0.23,0.2092,0.2291,1271974.18789376,278061.818545623949
1644278400,2022-02-08 00:00:00,AIOZ/USDT,0.2211,0.2603,0.2066,0.2151,2289941.89576715,513039.775416953396
1644192000,2022-02-07 00:00:00,AIOZ/USDT,0.203,0.23,0.2001,0.2205,1444079.24911935,312671.799597511001
1644105600,2022-02-06 00:00:00,AIOZ/USDT,0.1976,0.207,0.196,0.2037,1302597.49328808,260716.578004128816
1644019200,2022-02-05 00:00:00,AIOZ/USDT,0.1961,0.216,0.1932,0.1973,1326249.29715363,268757.595964589907
1643932800,2022-02-04 00:00:00,AIOZ/USDT,0.1815,0.2106,0.1735,0.1958,2089041.13120968,385044.471665268815
1643846400,2022-02-03 00:00:00,AIOZ/USDT,0.189,0.1911,0.1751,0.1817,1084771.93441851,197002.633007288603
1643760000,2022-02-02 00:00:00,AIOZ/USDT,0.1963,0.2012,0.1801,0.1889,969395.66966453,183634.796058541577
1643673600,2022-02-01 00:00:00,AIOZ/USDT,0.1896,0.2033,0.1887,0.1965,1242883.86615802,240104.494208380405
1643587200,2022-01-31 00:00:00,AIOZ/USDT,0.1902,0.1998,0.181,0.1893,1104475.02588772,208691.573461996809
1643500800,2022-01-30 00:00:00,AIOZ/USDT,0.1942,0.1985,0.1891,0.1908,872926.38066335,168665.697361473326
1643414400,2022-01-29 00:00:00,AIOZ/USDT,0.2001,0.2148,0.1887,0.195,1300281.38453057,257869.554813238013
1643328000,2022-01-28 00:00:00,AIOZ/USDT,0.2084,0.2093,0.19,0.1998,1027064.61747723,202510.487732860866
1643241600,2022-01-27 00:00:00,AIOZ/USDT,0.2015,0.2345,0.19,0.2087,1345704.09214158,274537.98755255162
1643155200,2022-01-26 00:00:00,AIOZ/USDT,0.2077,0.234,0.1964,0.2004,1796317.86286031,377389.682556039962
1643068800,2022-01-25 00:00:00,AIOZ/USDT,0.1911,0.2289,0.1833,0.2081,2314251.83157151,483156.081073799627
1642982400,2022-01-24 00:00:00,AIOZ/USDT,0.192,0.1979,0.162,0.1914,1599421.93417241,285968.87739421795
1642896000,2022-01-23 00:00:00,AIOZ/USDT,0.1929,0.2059,0.1763,0.1925,1076719.86563819,209577.391064746626
1642809600,2022-01-22 00:00:00,AIOZ/USDT,0.2119,0.214,0.1742,0.1933,1276652.70478211,247509.014391302693
1642723200,2022-01-21 00:00:00,AIOZ/USDT,0.245,0.2527,0.21,0.2119,1394931.17116022,312502.827741681167
1642636800,2022-01-20 00:00:00,AIOZ/USDT,0.2507,0.2976,0.2451,0.246,1211379.51568755,316211.388318620291
1642550400,2022-01-19 00:00:00,AIOZ/USDT,0.2731,0.2747,0.2465,0.2513,794340.21736031,203185.8045419649
1642464000,2022-01-18 00:00:00,AIOZ/USDT,0.2761,0.2858,0.2553,0.2727,862958.49095921,230039.746543796083
1642377600,2022-01-17 00:00:00,AIOZ/USDT,0.2961,0.3004,0.271,0.2769,862250.04812661,242424.747241888518
1642291200,2022-01-16 00:00:00,AIOZ/USDT,0.3099,0.3125,0.2916,0.2961,740630.57073877,222234.130257897275
1642204800,2022-01-15 00:00:00,AIOZ/USDT,0.3175,0.3194,0.295,0.309,912465.22152181,277091.172384296366
1642118400,2022-01-14 00:00:00,AIOZ/USDT,0.3194,0.321,0.2937,0.3183,919762.57884827,284373.642450829075
1642032000,2022-01-13 00:00:00,AIOZ/USDT,0.3539,0.3558,0.307,0.3208,1451415.68877083,478706.685827669646
1641945600,2022-01-12 00:00:00,AIOZ/USDT,0.3054,0.3621,0.3031,0.3535,2099678.60296349,704557.109710878625
1641859200,2022-01-11 00:00:00,AIOZ/USDT,0.2745,0.312,0.2644,0.3055,1538023.8343501,439912.373194172418
1641772800,2022-01-10 00:00:00,AIOZ/USDT,0.3111,0.3158,0.25,0.2746,2003828.89047466,560214.156007909191
1641686400,2022-01-09 00:00:00,AIOZ/USDT,0.3003,0.3286,0.2948,0.3106,703287.79648918,217777.694882653355
1641600000,2022-01-08 00:00:00,AIOZ/USDT,0.3258,0.3338,0.2946,0.2995,890813.49328005,280119.677886036374
1641513600,2022-01-07 00:00:00,AIOZ/USDT,0.368,0.369,0.3126,0.3258,1274732.35213015,429515.002216820747
1641427200,2022-01-06 00:00:00,AIOZ/USDT,0.3775,0.3839,0.35,0.3689,1217770.31681462,440891.708109950446
1641340800,2022-01-05 00:00:00,AIOZ/USDT,0.4152,0.4795,0.36,0.3776,2290329.23528493,941962.74099129742
1641254400,2022-01-04 00:00:00,AIOZ/USDT,0.4564,0.4598,0.4,0.4159,1419350.18787532,608127.089647396616
1641168000,2022-01-03 00:00:00,AIOZ/USDT,0.4813,0.4822,0.438,0.4561,1011193.9629017,468413.748418951652
1641081600,2022-01-02 00:00:00,AIOZ/USDT,0.5044,0.5178,0.4605,0.4823,860606.54245119,421813.739582254502
1640995200,2022-01-01 00:00:00,AIOZ/USDT,0.4621,0.5099,0.4602,0.5044,703909.13120219,336722.419193968275
1640908800,2021-12-31 00:00:00,AIOZ/USDT,0.503,0.5123,0.459,0.4637,1323459.59183265,641034.620309615188
1640822400,2021-12-30 00:00:00,AIOZ/USDT,0.5012,0.52,0.49,0.504,891018.09670224,450240.480771465484
1640736000,2021-12-29 00:00:00,AIOZ/USDT,0.5366,0.5652,0.5001,0.5012,971537.87021379,514773.122789978551
1640649600,2021-12-28 00:00:00,AIOZ/USDT,0.6002,0.6008,0.5251,0.5362,1867434.91315324,1041725.955629911362
