https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REAP,Volume USDT
1644105600,2022-02-06 00:00:00,REAP/USDT,0.184352,0.188199,0.18,0.187348,3211791.12660401,598362.34537023175174
1644019200,2022-02-05 00:00:00,REAP/USDT,0.183539,0.1876,0.180345,0.18443,2923262.01707031,539944.58835714814831
1643932800,2022-02-04 00:00:00,REAP/USDT,0.156248,0.2,0.152126,0.183512,7627617.03583319,1373619.22627121817193
1643846400,2022-02-03 00:00:00,REAP/USDT,0.147271,0.157,0.146323,0.156577,7040853.63945385,1074295.67122819950724
1643760000,2022-02-02 00:00:00,REAP/USDT,0.150147,0.152565,0.144252,0.14735,6187045.95029241,918208.86794192105392
1643673600,2022-02-01 00:00:00,REAP/USDT,0.147023,0.152569,0.141956,0.150259,2849821.53886194,423913.1537575627006
1643587200,2022-01-31 00:00:00,REAP/USDT,0.140365,0.15051,0.139982,0.146885,5510265.58073421,803954.27690051747944
1643500800,2022-01-30 00:00:00,REAP/USDT,0.142783,0.14697,0.139903,0.14048,2917566.65514734,418841.96410667126617
1643414400,2022-01-29 00:00:00,REAP/USDT,0.143569,0.147802,0.1425,0.143027,2935782.28031994,423448.61660582842441
1643328000,2022-01-28 00:00:00,REAP/USDT,0.155109,0.156531,0.1399,0.143343,6150860.69973077,890935.99056439510046
1643241600,2022-01-27 00:00:00,REAP/USDT,0.154385,0.1659,0.1525,0.155025,6338738.84151954,1004533.94884720708746
1643155200,2022-01-26 00:00:00,REAP/USDT,0.153663,0.160525,0.148024,0.15412,5287488.81408439,820605.22071532319858
1643068800,2022-01-25 00:00:00,REAP/USDT,0.150704,0.161937,0.143745,0.153684,7081224.95267607,1086802.59665492802658
1642982400,2022-01-24 00:00:00,REAP/USDT,0.136414,0.15455,0.135397,0.15074,9775989.80045729,1417063.89532821131453
1642896000,2022-01-23 00:00:00,REAP/USDT,0.133738,0.13671,0.133132,0.136412,6129916.36204176,823240.6059248752292
1642809600,2022-01-22 00:00:00,REAP/USDT,0.13144,0.139282,0.13,0.133745,5262578.30237703,710827.18570698320027
1642723200,2022-01-21 00:00:00,REAP/USDT,0.145122,0.153449,0.1308,0.131314,10115823.30000442,1462007.12961636991821
1642636800,2022-01-20 00:00:00,REAP/USDT,0.137249,0.1495,0.136414,0.145132,9098776.31983256,1315179.67457209443055
1642550400,2022-01-19 00:00:00,REAP/USDT,0.141352,0.1465,0.1356,0.137357,8082102.00526078,1156657.67947549801704
1642464000,2022-01-18 00:00:00,REAP/USDT,0.138285,0.143,0.136172,0.141541,1873086.84928369,263530.85777680537039
1642377600,2022-01-17 00:00:00,REAP/USDT,0.144215,0.147365,0.1351,0.138061,2736761.87295658,382011.2155687610785
1642291200,2022-01-16 00:00:00,REAP/USDT,0.137572,0.146,0.13719,0.144292,1772610.40563207,250231.85382081752266
1642204800,2022-01-15 00:00:00,REAP/USDT,0.129001,0.142,0.128284,0.137601,1990639.70903782,266431.27010637415718
1642118400,2022-01-14 00:00:00,REAP/USDT,0.120797,0.135,0.120786,0.129492,2285711.08899237,295848.03657420758257
1642032000,2022-01-13 00:00:00,REAP/USDT,0.130274,0.143233,0.120724,0.120794,2614728.30455951,339183.64214742668336
1641945600,2022-01-12 00:00:00,REAP/USDT,0.121125,0.130687,0.119509,0.130313,2088359.82454941,261243.76137366208176
1641859200,2022-01-11 00:00:00,REAP/USDT,0.136653,0.149,0.116116,0.121165,2551466.18137013,319131.33281825886255
1641772800,2022-01-10 00:00:00,REAP/USDT,0.119237,0.137,0.113969,0.136443,2481577.73239396,304352.47880948543297
1641686400,2022-01-09 00:00:00,REAP/USDT,0.115474,0.12419,0.115358,0.118911,1667428.43149822,199473.1697962812458
1641600000,2022-01-08 00:00:00,REAP/USDT,0.119427,0.1206,0.11299,0.115624,1171559.03244231,136071.62715800657323
1641513600,2022-01-07 00:00:00,REAP/USDT,0.126845,0.127006,0.117111,0.119246,1915215.4357859,231936.64710258902065
1641427200,2022-01-06 00:00:00,REAP/USDT,0.131776,0.153933,0.12,0.126603,1965384.56377098,255148.53782088630011
1641340800,2022-01-05 00:00:00,REAP/USDT,0.13766,0.142151,0.129998,0.131581,2353438.03906102,324762.47581048905358
1641254400,2022-01-04 00:00:00,REAP/USDT,0.1392,0.140647,0.132914,0.137581,6491047.93461432,902456.93318012817745
1641168000,2022-01-03 00:00:00,REAP/USDT,0.150499,0.150567,0.1342,0.13855,8826748.93196969,1247897.27111396355545
1641081600,2022-01-02 00:00:00,REAP/USDT,0.128942,0.161937,0.124,0.150499,9803934.71315818,1328802.37663003585876
1640995200,2022-01-01 00:00:00,REAP/USDT,0.125509,0.1305,0.108767,0.128947,8254668.64728846,999577.31508958270064
1640908800,2021-12-31 00:00:00,REAP/USDT,0.127147,0.13524,0.122105,0.125509,7205512.81195491,939251.80042290693925
1640822400,2021-12-30 00:00:00,REAP/USDT,0.13583,0.13967,0.120724,0.127111,8103198.41704592,1043144.79889083749991
1640736000,2021-12-29 00:00:00,REAP/USDT,0.155468,0.170136,0.134842,0.135837,6446222.4804724,950274.87350172011909
1640649600,2021-12-28 00:00:00,REAP/USDT,0.151232,0.17,0.147701,0.155566,6716859.78225434,1025379.14161798610107
