https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AGIX,Volume BTC
1645315200,2022-02-20 00:00:00,AGIX/BTC,0.00000284,0.00000295,0.00000278,0.00000283,407539.05122944,1.1613541604259648
1645228800,2022-02-19 00:00:00,AGIX/BTC,0.00000281,0.00000292,0.00000278,0.00000286,309165.22154102,0.8802591097279351
1645142400,2022-02-18 00:00:00,AGIX/BTC,0.00000286,0.00000294,0.00000277,0.00000281,198387.09734444,0.5671965877049872
1645056000,2022-02-17 00:00:00,AGIX/BTC,0.00000283,0.00000292,0.0000028,0.00000286,338891.36643751,0.9683898237209463
1644969600,2022-02-16 00:00:00,AGIX/BTC,0.00000287,0.00000292,0.00000279,0.00000283,207539.36048588,0.5916895707158963
1644883200,2022-02-15 00:00:00,AGIX/BTC,0.00000291,0.00000298,0.00000283,0.00000287,273005.62787182,0.7897612144019962
1644796800,2022-02-14 00:00:00,AGIX/BTC,0.00000286,0.00000293,0.00000277,0.00000293,317155.70749614,0.9020858423532092
1644710400,2022-02-13 00:00:00,AGIX/BTC,0.000003,0.00000303,0.00000282,0.00000287,187020.05601901,0.5459935911719131
1644624000,2022-02-12 00:00:00,AGIX/BTC,0.00000301,0.00000305,0.00000289,0.000003,422910.37778054,1.2625106922040638
1644537600,2022-02-11 00:00:00,AGIX/BTC,0.00000315,0.00000329,0.00000297,0.00000303,549362.3793939,1.7233453886629313
1644451200,2022-02-10 00:00:00,AGIX/BTC,0.00000317,0.00000338,0.00000309,0.00000315,676868.97541866,2.157395652079969
1644364800,2022-02-09 00:00:00,AGIX/BTC,0.00000317,0.00000322,0.00000309,0.00000316,279421.45198316,0.8791429305338972
1644278400,2022-02-08 00:00:00,AGIX/BTC,0.00000337,0.00000339,0.00000313,0.00000319,488820.56877549,1.6013827575950235
1644192000,2022-02-07 00:00:00,AGIX/BTC,0.0000034,0.00000352,0.00000333,0.00000337,718882.55772794,2.4572272046447638
1644105600,2022-02-06 00:00:00,AGIX/BTC,0.00000338,0.0000035,0.00000335,0.00000339,258976.0202,0.882101770729
1644019200,2022-02-05 00:00:00,AGIX/BTC,0.0000034,0.00000355,0.00000331,0.00000339,544350.24720439,1.8699489948316407
1643932800,2022-02-04 00:00:00,AGIX/BTC,0.00000357,0.0000037,0.0000034,0.0000034,601813.93373393,2.1156324316958401
1643846400,2022-02-03 00:00:00,AGIX/BTC,0.00000354,0.00000362,0.0000034,0.00000356,466664.60787879,1.6416254027658343
1643760000,2022-02-02 00:00:00,AGIX/BTC,0.00000357,0.00000361,0.00000348,0.00000356,194202.98081104,0.6911106929579717
1643673600,2022-02-01 00:00:00,AGIX/BTC,0.00000354,0.00000376,0.00000349,0.00000355,459451.05011502,1.6579837276658663
1643587200,2022-01-31 00:00:00,AGIX/BTC,0.00000365,0.00000372,0.00000344,0.00000353,479535.51709917,1.7262381213559857
1643500800,2022-01-30 00:00:00,AGIX/BTC,0.00000351,0.00000372,0.00000338,0.00000366,523800.26838338,1.842539970609999
1643414400,2022-01-29 00:00:00,AGIX/BTC,0.00000353,0.0000036,0.00000347,0.00000351,290694.86399023,1.0274930955228472
1643328000,2022-01-28 00:00:00,AGIX/BTC,0.00000357,0.00000368,0.00000346,0.00000351,306351.58841111,1.0836805596739348
1643241600,2022-01-27 00:00:00,AGIX/BTC,0.00000346,0.00000379,0.00000343,0.00000357,672041.36816077,2.4181074007249916
1643155200,2022-01-26 00:00:00,AGIX/BTC,0.00000361,0.00000369,0.00000341,0.00000346,410077.58484102,1.4636272699329704
1643068800,2022-01-25 00:00:00,AGIX/BTC,0.00000363,0.00000379,0.00000356,0.00000361,625265.81978797,2.2862863064079702
1642982400,2022-01-24 00:00:00,AGIX/BTC,0.00000394,0.00000397,0.00000344,0.00000363,941273.46447445,3.3998821427048945
1642896000,2022-01-23 00:00:00,AGIX/BTC,0.0000039,0.00000411,0.00000383,0.0000039,315155.66270197,1.2417251045088557
1642809600,2022-01-22 00:00:00,AGIX/BTC,0.00000368,0.0000045,0.00000333,0.00000392,2767041.95599769,10.8456752135083184
1642723200,2022-01-21 00:00:00,AGIX/BTC,0.00000376,0.00000398,0.00000354,0.00000363,908457.36445137,3.39299409979188
1642636800,2022-01-20 00:00:00,AGIX/BTC,0.00000388,0.000004,0.00000368,0.00000377,216631.65178874,0.8332732239398179
1642550400,2022-01-19 00:00:00,AGIX/BTC,0.000004,0.0000043,0.00000386,0.00000389,853071.58182966,3.4510111862773256
1642464000,2022-01-18 00:00:00,AGIX/BTC,0.00000422,0.00000435,0.00000393,0.00000401,442525.64831057,1.8131609189046303
1642377600,2022-01-17 00:00:00,AGIX/BTC,0.0000044,0.00000443,0.00000405,0.00000422,545033.70683106,2.3064321995570639
1642291200,2022-01-16 00:00:00,AGIX/BTC,0.00000412,0.00000456,0.00000409,0.00000443,904546.33124695,3.9377632150369108
1642204800,2022-01-15 00:00:00,AGIX/BTC,0.00000412,0.00000427,0.00000408,0.00000411,280928.10331402,1.1669740422787832
1642118400,2022-01-14 00:00:00,AGIX/BTC,0.0000043,0.00000488,0.000004,0.00000412,1408856.32410936,6.0634260762430475
1642032000,2022-01-13 00:00:00,AGIX/BTC,0.00000442,0.00000457,0.00000425,0.00000426,258130.01526888,1.1273813443329769
1641945600,2022-01-12 00:00:00,AGIX/BTC,0.00000445,0.00000465,0.00000442,0.00000444,444943.96972773,2.0153685825907779
1641859200,2022-01-11 00:00:00,AGIX/BTC,0.0000045,0.00000483,0.00000441,0.00000445,578137.73663303,2.6639395279817901
1641772800,2022-01-10 00:00:00,AGIX/BTC,0.00000445,0.00000486,0.00000426,0.00000449,607345.82680264,2.7385963742047864
1641686400,2022-01-09 00:00:00,AGIX/BTC,0.00000413,0.00000449,0.00000411,0.00000444,324729.77352881,1.3973852742579327
1641600000,2022-01-08 00:00:00,AGIX/BTC,0.00000423,0.00000432,0.0000041,0.00000413,723647.68576987,3.0761471547408224
1641513600,2022-01-07 00:00:00,AGIX/BTC,0.00000418,0.00000431,0.00000409,0.00000421,744011.79721849,3.1156783372079301
1641427200,2022-01-06 00:00:00,AGIX/BTC,0.00000426,0.00000437,0.00000406,0.00000419,1012296.04324784,4.2273371270956654
1641340800,2022-01-05 00:00:00,AGIX/BTC,0.00000453,0.00000464,0.00000412,0.00000426,704014.12617117,3.0937754471647505
1641254400,2022-01-04 00:00:00,AGIX/BTC,0.00000429,0.00000454,0.00000423,0.00000454,449427.29602541,1.9856613912949403
1641168000,2022-01-03 00:00:00,AGIX/BTC,0.00000442,0.00000449,0.00000427,0.0000043,382707.73237251,1.6685646655229072
1641081600,2022-01-02 00:00:00,AGIX/BTC,0.00000449,0.00000455,0.00000436,0.0000044,268301.07111717,1.1929756781429061
1640995200,2022-01-01 00:00:00,AGIX/BTC,0.00000438,0.00000459,0.00000425,0.00000447,289615.32353694,1.2791385213597917
1640908800,2021-12-31 00:00:00,AGIX/BTC,0.0000043,0.00000447,0.00000421,0.00000438,504408.07856714,2.1842747946622729
1640822400,2021-12-30 00:00:00,AGIX/BTC,0.00000416,0.00000432,0.00000411,0.00000432,360639.30509313,1.5177676476780048
1640736000,2021-12-29 00:00:00,AGIX/BTC,0.00000427,0.00000437,0.00000411,0.00000416,334391.74696502,1.4275354661945647
1640649600,2021-12-28 00:00:00,AGIX/BTC,0.00000419,0.00000432,0.00000404,0.00000427,562047.84842257,2.3523239814877756
