https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCHBULL,Volume USDT
1646697600000.0,2022-03-08 00:00:00,BCHBULL/USDT,0.000557,0.00063675,0.000557,0.00060875,1066763.9835728952,649.392575
1646611200000.0,2022-03-07 00:00:00,BCHBULL/USDT,0.000612,0.000654,0.00054175,0.000557,5210532.271095153,2902.266475
1646524800000.0,2022-03-06 00:00:00,BCHBULL/USDT,0.0006925,0.00069625,0.000612,0.000612,1636068.954248366,1001.2742
1646438400000.0,2022-03-05 00:00:00,BCHBULL/USDT,0.000672,0.0006925,0.00063175,0.0006925,3378053.2129963897,2339.30185
1646352000000.0,2022-03-04 00:00:00,BCHBULL/USDT,0.00089125,0.00089125,0.0006585,0.000672,9288344.791666668,6241.7677
1646265600000.0,2022-03-03 00:00:00,BCHBULL/USDT,0.000937,0.00095025,0.000805,0.00089125,25585997.812061712,22803.52055
1646179200000.0,2022-03-02 00:00:00,BCHBULL/USDT,0.001003,0.0010315,0.0009185,0.000937,17251895.197438635,16165.0258
1646092800000.0,2022-03-01 00:00:00,BCHBULL/USDT,0.0011155,0.001148,0.000937,0.001003,19793576.620139584,19852.95735
1646006400000.0,2022-02-28 00:00:00,BCHBULL/USDT,0.000846,0.001116,0.00081875,0.0011155,10149913.312415957,11322.2283
1645920000000.0,2022-02-27 00:00:00,BCHBULL/USDT,0.0009375,0.00098625,0.000805,0.000846,6977590.218676124,5903.041325
1645833600000.0,2022-02-26 00:00:00,BCHBULL/USDT,0.00089075,0.00100625,0.0008655,0.0009375,14682511.946666667,13764.85495
1645747200000.0,2022-02-25 00:00:00,BCHBULL/USDT,0.00081925,0.0009065,0.00074,0.00089075,4959831.686780803,4417.970075
1645660800000.0,2022-02-24 00:00:00,BCHBULL/USDT,0.00073325,0.0008765,0.000526,0.00081925,6781164.235581324,5555.4688
1645574400000.0,2022-02-23 00:00:00,BCHBULL/USDT,0.00077875,0.0008475,0.00073075,0.00073325,3123787.5554040233,2290.517225
1645488000000.0,2022-02-22 00:00:00,BCHBULL/USDT,0.00069325,0.0007825,0.00065575,0.00077875,2870063.7239165325,2235.062125
1645401600000.0,2022-02-21 00:00:00,BCHBULL/USDT,0.00086125,0.000922,0.00069325,0.00069325,7818901.947349441,5420.453775
1645315200000.0,2022-02-20 00:00:00,BCHBULL/USDT,0.0009515,0.00095175,0.000815,0.00086125,7804403.0478955,6721.542125
1645228800000.0,2022-02-19 00:00:00,BCHBULL/USDT,0.0009435,0.00096975,0.00089,0.0009515,1366152.4960588545,1299.8941
1645142400000.0,2022-02-18 00:00:00,BCHBULL/USDT,0.000953,0.001003,0.000906,0.0009435,7405418.627450981,6987.012475
1645056000000.0,2022-02-17 00:00:00,BCHBULL/USDT,0.0011865,0.00122,0.000927,0.000953,6989451.993704093,6660.94775
1644969600000.0,2022-02-16 00:00:00,BCHBULL/USDT,0.001292,0.001292,0.001138,0.0011865,1707080.4888327012,2025.451
1644883200000.0,2022-02-15 00:00:00,BCHBULL/USDT,0.001159,0.001304,0.001141,0.001292,4544075.425696595,5870.94545
1644796800000.0,2022-02-14 00:00:00,BCHBULL/USDT,0.001195,0.001231,0.001033,0.001159,10839869.715271784,12563.409
1644710400000.0,2022-02-13 00:00:00,BCHBULL/USDT,0.001159,0.001255,0.001099,0.001195,9190453.870292887,10982.592375
1644624000000.0,2022-02-12 00:00:00,BCHBULL/USDT,0.001072,0.001159,0.000985,0.001159,8553329.896462467,9913.30935
1644537600000.0,2022-02-11 00:00:00,BCHBULL/USDT,0.00131,0.00131,0.00102,0.001072,10797459.79477612,11574.8769
1644451200000.0,2022-02-10 00:00:00,BCHBULL/USDT,0.001347,0.001539,0.001262,0.00131,3623138.93129771,4746.312
1644364800000.0,2022-02-09 00:00:00,BCHBULL/USDT,0.001256,0.0013705,0.0011635,0.001347,2508202.524127691,3378.5488
1644278400000.0,2022-02-08 00:00:00,BCHBULL/USDT,0.0013205,0.0014555,0.001126,0.001256,960780.4538216562,1206.74025
1644192000000.0,2022-02-07 00:00:00,BCHBULL/USDT,0.001137,0.001328,0.0010825,0.0013205,1654685.838697463,2185.01265
1644105600000.0,2022-02-06 00:00:00,BCHBULL/USDT,0.001109,0.0011655,0.00101325,0.001137,931361.1037818821,1058.957575
1644019200000.0,2022-02-05 00:00:00,BCHBULL/USDT,0.0009575,0.001157,0.0009315,0.001109,1603820.1082055906,1778.6365
1643932800000.0,2022-02-04 00:00:00,BCHBULL/USDT,0.00075625,0.000964,0.00073025,0.0009575,1356415.8224543082,1298.76815
1643846400000.0,2022-02-03 00:00:00,BCHBULL/USDT,0.00074375,0.00075925,0.00068775,0.00075625,569024.0991735538,430.324475
1643760000000.0,2022-02-02 00:00:00,BCHBULL/USDT,0.000817,0.00089225,0.00074325,0.00074375,2043670.588235294,1519.98
1643673600000.0,2022-02-01 00:00:00,BCHBULL/USDT,0.00080125,0.00084275,0.00077675,0.000817,1259192.135862913,1028.759975
1643587200000.0,2022-01-31 00:00:00,BCHBULL/USDT,0.0008345,0.0008345,0.000755,0.00080125,3138924.8673946955,2515.06355
1643500800000.0,2022-01-30 00:00:00,BCHBULL/USDT,0.00094075,0.000947,0.00082925,0.0008345,269518.7537447573,224.9134
1643414400000.0,2022-01-29 00:00:00,BCHBULL/USDT,0.00090625,0.00094525,0.0008645,0.00094075,193943.210204624,182.452075
1643328000000.0,2022-01-28 00:00:00,BCHBULL/USDT,0.00081175,0.00090625,0.000768,0.00090625,1361412.9655172415,1233.7805
1643241600000.0,2022-01-27 00:00:00,BCHBULL/USDT,0.000851,0.00088375,0.00074375,0.00081175,551819.2485371112,447.939275
1643155200000.0,2022-01-26 00:00:00,BCHBULL/USDT,0.0008455,0.0010485,0.00081275,0.000851,3892336.368977674,3312.37825
1643068800000.0,2022-01-25 00:00:00,BCHBULL/USDT,0.0008485,0.0008755,0.0008,0.0008455,3811343.672383205,3222.491075
1642982400000.0,2022-01-24 00:00:00,BCHBULL/USDT,0.0010135,0.0010135,0.000618,0.0008485,13568840.689451974,11513.161325
1642896000000.0,2022-01-23 00:00:00,BCHBULL/USDT,0.0009525,0.00103075,0.00087575,0.0010135,6285820.448939319,6370.679025
1642809600000.0,2022-01-22 00:00:00,BCHBULL/USDT,0.0012625,0.0013025,0.00072,0.0009525,4633053.202099738,4412.983175
1642723200000.0,2022-01-21 00:00:00,BCHBULL/USDT,0.0019415,0.001954,0.001185,0.0012625,5788088.316831684,7307.4615
1642636800000.0,2022-01-20 00:00:00,BCHBULL/USDT,0.0021695,0.00238,0.0019415,0.0019415,1492016.1730620654,2896.7494
1642550400000.0,2022-01-19 00:00:00,BCHBULL/USDT,0.0023755,0.002425,0.0020985,0.0021695,36486104.4480295,79156.6036
1642464000000.0,2022-01-18 00:00:00,BCHBULL/USDT,0.002341,0.002647,0.002256,0.0023755,6087184.571669122,14460.10695
1642377600000.0,2022-01-17 00:00:00,BCHBULL/USDT,0.002543,0.002557,0.002238,0.002341,4577631.225971807,10716.2347
1642291200000.0,2022-01-16 00:00:00,BCHBULL/USDT,0.002544,0.002589,0.002425,0.002543,1113466.1423515533,2831.5444
1642204800000.0,2022-01-15 00:00:00,BCHBULL/USDT,0.002494,0.002585,0.002432,0.002544,829138.2075471699,2109.3276
1642118400000.0,2022-01-14 00:00:00,BCHBULL/USDT,0.002299,0.0026135,0.002276,0.002494,671285.2245388933,1674.18535
1642032000000.0,2022-01-13 00:00:00,BCHBULL/USDT,0.002412,0.002612,0.002299,0.002299,1431040.4088734232,3289.9619
1641945600000.0,2022-01-12 00:00:00,BCHBULL/USDT,0.002171,0.0025055,0.0021385,0.002413,2138063.8002486527,5159.14795
1641859200000.0,2022-01-11 00:00:00,BCHBULL/USDT,0.0021225,0.002281,0.002091,0.0021675,840006.1130334486,1820.71325
1641772800000.0,2022-01-10 00:00:00,BCHBULL/USDT,0.002375,0.00254,0.001793,0.0021225,7975193.828032981,16927.3489
1641686400000.0,2022-01-09 00:00:00,BCHBULL/USDT,0.002249,0.0024205,0.002189,0.002375,1177207.094736842,2795.86685
1641600000000.0,2022-01-08 00:00:00,BCHBULL/USDT,0.002575,0.002645,0.002119,0.002249,2195539.515340151,4937.76837
1641513600000.0,2022-01-07 00:00:00,BCHBULL/USDT,0.002866,0.002866,0.002364,0.002575,1165073.3980582524,3000.064
1641427200000.0,2022-01-06 00:00:00,BCHBULL/USDT,0.002798,0.002866,0.002607,0.002866,254690.26517794837,729.9423
1641340800000.0,2022-01-05 00:00:00,BCHBULL/USDT,0.00358,0.003624,0.002738,0.002798,243866.79771265187,682.3393
1641254400000.0,2022-01-04 00:00:00,BCHBULL/USDT,0.003785,0.003892,0.003539,0.00358,111028.08659217878,397.48055
1641168000000.0,2022-01-03 00:00:00,BCHBULL/USDT,0.00405,0.004051,0.003692,0.003785,594827.7463672392,2251.42302
1641081600000.0,2022-01-02 00:00:00,BCHBULL/USDT,0.004059,0.004167,0.003997,0.00405,48577.02716049383,196.73696
1640995200000.0,2022-01-01 00:00:00,BCHBULL/USDT,0.003631,0.004073,0.003631,0.004059,43159.433357969945,175.18414
1640908800000.0,2021-12-31 00:00:00,BCHBULL/USDT,0.003637,0.003839,0.003401,0.003631,246715.8523822638,895.82526
1640822400000.0,2021-12-30 00:00:00,BCHBULL/USDT,0.003634,0.00391,0.003548,0.003637,372401.67720648885,1354.4249
1640736000000.0,2021-12-29 00:00:00,BCHBULL/USDT,0.003955,0.004109,0.003566,0.003634,567686.320858558,2062.97209
1640649600000.0,2021-12-28 00:00:00,BCHBULL/USDT,0.004776,0.004791,0.003879,0.003955,148988.45764854614,589.24935
1640563200000.0,2021-12-27 00:00:00,BCHBULL/USDT,0.004368,0.004968,0.00425,0.004776,1285568.082077052,6139.87316
1640476800000.0,2021-12-26 00:00:00,BCHBULL/USDT,0.004481,0.004513,0.004175,0.004368,45483.98809523809,198.67406
1640390400000.0,2021-12-25 00:00:00,BCHBULL/USDT,0.004282,0.004617,0.004265,0.004481,593241.4126311091,2658.31477
1640304000000.0,2021-12-24 00:00:00,BCHBULL/USDT,0.004401,0.004651,0.004265,0.004295,904747.9534342258,3885.89246
1640217600000.0,2021-12-23 00:00:00,BCHBULL/USDT,0.003926,0.00447,0.003896,0.004401,249887.7641445126,1099.75605
1640131200000.0,2021-12-22 00:00:00,BCHBULL/USDT,0.003966,0.00417,0.003896,0.003926,14876.51553744269,58.4052
1640044800000.0,2021-12-21 00:00:00,BCHBULL/USDT,0.003747,0.004007,0.003645,0.003966,221176.3943519919,877.18558
1639958400000.0,2021-12-20 00:00:00,BCHBULL/USDT,0.003908,0.003988,0.003543,0.003747,35119.071257005606,131.59116
1639872000000.0,2021-12-19 00:00:00,BCHBULL/USDT,0.00396,0.004198,0.00386,0.003908,341713.41351074714,1335.41602
1639785600000.0,2021-12-18 00:00:00,BCHBULL/USDT,0.003724,0.00406,0.00357,0.00396,596249.7398989899,2361.14897
1639699200000.0,2021-12-17 00:00:00,BCHBULL/USDT,0.004099,0.004209,0.003512,0.003724,235730.45381310422,877.86021
1639612800000.0,2021-12-16 00:00:00,BCHBULL/USDT,0.004248,0.00446,0.004068,0.004099,163228.7679921932,669.07472
1639526400000.0,2021-12-15 00:00:00,BCHBULL/USDT,0.004056,0.0043,0.003519,0.004248,366714.277306968,1557.80225
1639440000000.0,2021-12-14 00:00:00,BCHBULL/USDT,0.003706,0.004084,0.003607,0.004056,2367662.887080868,9603.24067
1639353600000.0,2021-12-13 00:00:00,BCHBULL/USDT,0.004872,0.004937,0.00348,0.003706,1503055.6395035079,5570.3242
1639267200000.0,2021-12-12 00:00:00,BCHBULL/USDT,0.004729,0.004953,0.004334,0.004872,329715.24835796386,1606.37269
1639180800000.0,2021-12-11 00:00:00,BCHBULL/USDT,0.004345,0.004842,0.004148,0.004729,80088.97652780716,378.74077
1639094400000.0,2021-12-10 00:00:00,BCHBULL/USDT,0.00465,0.005048,0.004288,0.004324,732538.038852914,3167.49448
1639008000000.0,2021-12-09 00:00:00,BCHBULL/USDT,0.0057925,0.0058325,0.004625,0.00465,945290.6666666667,4395.6016
1638921600000.0,2021-12-08 00:00:00,BCHBULL/USDT,0.0056025,0.0058175,0.0051475,0.0057925,62319.35692706086,360.984875
1638835200000.0,2021-12-07 00:00:00,BCHBULL/USDT,0.005376,0.0062075,0.005115,0.0056025,214103.29317269076,1199.5137
1638748800000.0,2021-12-06 00:00:00,BCHBULL/USDT,0.0049825,0.005506,0.003891,0.005376,96425.65662202382,518.38433
1638662400000.0,2021-12-05 00:00:00,BCHBULL/USDT,0.005788,0.005788,0.0041025,0.0049825,117958.43953838435,587.727925
1638576000000.0,2021-12-04 00:00:00,BCHBULL/USDT,0.011975,0.01232,0.003363,0.005788,519253.9996544575,3005.44215
1638489600000.0,2021-12-03 00:00:00,BCHBULL/USDT,0.014845,0.016025,0.01163,0.011975,122134.44676409186,1462.56
1638403200000.0,2021-12-02 00:00:00,BCHBULL/USDT,0.01527,0.0155,0.014195,0.014845,76771.46850791512,1139.67245
1638316800000.0,2021-12-01 00:00:00,BCHBULL/USDT,0.015155,0.016275,0.01487,0.01527,217915.0294695481,3327.5625
1638230400000.0,2021-11-30 00:00:00,BCHBULL/USDT,0.015095,0.016795,0.014685,0.015155,90604.74100956779,1373.11485
1638144000000.0,2021-11-29 00:00:00,BCHBULL/USDT,0.014025,0.01597,0.014015,0.015095,54473.868830738655,822.28305
1638057600000.0,2021-11-28 00:00:00,BCHBULL/USDT,0.01449,0.01467,0.01285,0.01402,9507.482168330956,133.2949
1637971200000.0,2021-11-27 00:00:00,BCHBULL/USDT,0.014055,0.01608,0.014055,0.01449,25457.65010351967,368.88135
1637884800000.0,2021-11-26 00:00:00,BCHBULL/USDT,0.0213,0.0213,0.01326,0.014055,34558.86517253646,485.72485
1637798400000.0,2021-11-25 00:00:00,BCHBULL/USDT,0.02055,0.02258,0.018525,0.0213,166251.2488262911,3541.1516
1637712000000.0,2021-11-24 00:00:00,BCHBULL/USDT,0.0164,0.02055,0.015375,0.02055,169106.20437956206,3475.1325
1637625600000.0,2021-11-23 00:00:00,BCHBULL/USDT,0.015465,0.01643,0.014655,0.0164,12288.881097560976,201.53765
1637539200000.0,2021-11-22 00:00:00,BCHBULL/USDT,0.017135,0.0173,0.0145,0.015465,160556.64080181054,2483.00845
1637452800000.0,2021-11-21 00:00:00,BCHBULL/USDT,0.0175,0.017755,0.016575,0.017135,53107.75897286256,910.00145
1637366400000.0,2021-11-20 00:00:00,BCHBULL/USDT,0.01691,0.018325,0.016305,0.0175,298710.5314285714,5227.4343
1637280000000.0,2021-11-19 00:00:00,BCHBULL/USDT,0.0155,0.01704,0.014785,0.01691,11095.381431105852,187.6229
1637193600000.0,2021-11-18 00:00:00,BCHBULL/USDT,0.01887,0.01942,0.0144,0.0155,234372.67096774196,3632.7764
1637107200000.0,2021-11-17 00:00:00,BCHBULL/USDT,0.01934,0.019985,0.017925,0.01887,152164.4568097509,2871.3433
1637020800000.0,2021-11-16 00:00:00,BCHBULL/USDT,0.02873,0.02873,0.017685,0.01934,905495.5806618409,17512.28453
1636934400000.0,2021-11-15 00:00:00,BCHBULL/USDT,0.03022,0.03156,0.02818,0.02873,222691.0198398886,6397.913
1636848000000.0,2021-11-14 00:00:00,BCHBULL/USDT,0.02875,0.03022,0.02788,0.03022,77473.09397749834,2341.2369
1636761600000.0,2021-11-13 00:00:00,BCHBULL/USDT,0.0291,0.02937,0.02771,0.02875,47609.18608695652,1368.7641
1636675200000.0,2021-11-12 00:00:00,BCHBULL/USDT,0.03046,0.03129,0.02652,0.0291,154701.14570446737,4501.80334
1636588800000.0,2021-11-11 00:00:00,BCHBULL/USDT,0.02885,0.03107,0.02824,0.03046,355204.0705843729,10819.51599
1636502400000.0,2021-11-10 00:00:00,BCHBULL/USDT,0.03734,0.03897,0.0266,0.02885,684082.3483535529,19735.77575
1636416000000.0,2021-11-09 00:00:00,BCHBULL/USDT,0.02727,0.03937,0.02706,0.03734,372661.42876272096,13915.17775
1636329600000.0,2021-11-08 00:00:00,BCHBULL/USDT,0.02282,0.02774,0.02282,0.02727,262800.1136780345,7166.5591
1636243200000.0,2021-11-07 00:00:00,BCHBULL/USDT,0.021575,0.023025,0.02139,0.02282,67760.27607361964,1546.2895
1636156800000.0,2021-11-06 00:00:00,BCHBULL/USDT,0.02282,0.02331,0.02061,0.021575,127221.72421784473,2744.8087
1636070400000.0,2021-11-05 00:00:00,BCHBULL/USDT,0.022515,0.026675,0.022035,0.02282,632872.3926380367,14442.148
1635984000000.0,2021-11-04 00:00:00,BCHBULL/USDT,0.02442,0.02508,0.021575,0.022515,250525.73173439928,5640.58685
1635897600000.0,2021-11-03 00:00:00,BCHBULL/USDT,0.023115,0.0254,0.02159,0.02442,484186.4312039312,11823.83265
1635811200000.0,2021-11-02 00:00:00,BCHBULL/USDT,0.02185,0.024225,0.02139,0.023115,151033.5453168938,3491.1404
1635724800000.0,2021-11-01 00:00:00,BCHBULL/USDT,0.022665,0.02321,0.02118,0.02185,200781.20594965672,4387.06935
1635638400000.0,2021-10-31 00:00:00,BCHBULL/USDT,0.021445,0.023495,0.020755,0.022665,99553.28038826384,2256.3751
1635552000000.0,2021-10-30 00:00:00,BCHBULL/USDT,0.022465,0.023225,0.02072,0.021445,11817.915598041503,253.4352
1635465600000.0,2021-10-29 00:00:00,BCHBULL/USDT,0.021425,0.02285,0.02085,0.022465,77954.61829512577,1751.2505
1635379200000.0,2021-10-28 00:00:00,BCHBULL/USDT,0.018655,0.02241,0.01798,0.021425,795405.5589264877,17041.5641
1635292800000.0,2021-10-27 00:00:00,BCHBULL/USDT,0.02593,0.0269,0.018,0.018655,679152.2782095952,12669.58575
1635206400000.0,2021-10-26 00:00:00,BCHBULL/USDT,0.02772,0.02902,0.02484,0.02593,123908.45931353644,3212.94635
1635120000000.0,2021-10-25 00:00:00,BCHBULL/USDT,0.02781,0.0283,0.02723,0.02772,20037.860750360745,555.4495
1635033600000.0,2021-10-24 00:00:00,BCHBULL/USDT,0.02791,0.02973,0.02593,0.02781,243938.76303487952,6783.937
1634947200000.0,2021-10-23 00:00:00,BCHBULL/USDT,0.02796,0.0301,0.02716,0.02791,239873.52203511287,6694.87
1634860800000.0,2021-10-22 00:00:00,BCHBULL/USDT,0.02857,0.02971,0.02685,0.02796,13931.226752503579,389.5171
1634774400000.0,2021-10-21 00:00:00,BCHBULL/USDT,0.031,0.03262,0.02797,0.02857,365167.4014700735,10432.83266
1634688000000.0,2021-10-20 00:00:00,BCHBULL/USDT,0.02748,0.03225,0.02644,0.031,447778.5096774193,13881.1338
1634601600000.0,2021-10-19 00:00:00,BCHBULL/USDT,0.02661,0.02847,0.02588,0.02748,90915.97525473071,2498.371
1634515200000.0,2021-10-18 00:00:00,BCHBULL/USDT,0.02679,0.02788,0.02492,0.02661,56106.27583615182,1492.988
1634428800000.0,2021-10-17 00:00:00,BCHBULL/USDT,0.02942,0.02977,0.02444,0.02679,275392.53452780884,7377.766
1634342400000.0,2021-10-16 00:00:00,BCHBULL/USDT,0.02929,0.03218,0.02916,0.02942,633631.9415363698,18641.45172
1634256000000.0,2021-10-15 00:00:00,BCHBULL/USDT,0.02536,0.03061,0.02438,0.02929,296112.82348924543,8673.1446
1634169600000.0,2021-10-14 00:00:00,BCHBULL/USDT,0.02496,0.02671,0.02483,0.02536,209996.39589905363,5325.5086
1634083200000.0,2021-10-13 00:00:00,BCHBULL/USDT,0.02432,0.02545,0.02266,0.02496,403785.5408653846,10078.4871
1633996800000.0,2021-10-12 00:00:00,BCHBULL/USDT,0.0265,0.0265,0.02209,0.02432,357454.0460526316,8693.2824
1633910400000.0,2021-10-11 00:00:00,BCHBULL/USDT,0.02446,0.02792,0.02367,0.0265,144015.40754716983,3816.4083
1633824000000.0,2021-10-10 00:00:00,BCHBULL/USDT,0.02825,0.0291,0.02376,0.02446,1349124.7179067868,32999.5906
1633737600000.0,2021-10-09 00:00:00,BCHBULL/USDT,0.026,0.02949,0.02587,0.02825,1068399.1398230088,30182.2757
1633651200000.0,2021-10-08 00:00:00,BCHBULL/USDT,0.02854,0.0289,0.02549,0.026,298677.0076923077,7765.6022
1633564800000.0,2021-10-07 00:00:00,BCHBULL/USDT,0.02882,0.03123,0.02678,0.02854,675712.1793973371,19284.8256
1633478400000.0,2021-10-06 00:00:00,BCHBULL/USDT,0.026325,0.03024,0.0216,0.02882,1547277.3265093686,44592.53255
1633392000000.0,2021-10-05 00:00:00,BCHBULL/USDT,0.021225,0.026395,0.02106,0.026325,925990.3437796772,24376.6958
1633305600000.0,2021-10-04 00:00:00,BCHBULL/USDT,0.023845,0.023845,0.01906,0.021225,301366.21672555944,6396.49795
1633219200000.0,2021-10-03 00:00:00,BCHBULL/USDT,0.021255,0.024235,0.020805,0.023845,144262.5036695324,3439.9394
1633132800000.0,2021-10-02 00:00:00,BCHBULL/USDT,0.02021,0.02237,0.019575,0.021255,160775.09056692544,3417.27455
1633046400000.0,2021-10-01 00:00:00,BCHBULL/USDT,0.01657,0.02024,0.0164,0.02021,438354.2998515587,8859.1404
1632960000000.0,2021-09-30 00:00:00,BCHBULL/USDT,0.014585,0.01657,0.014275,0.01657,146295.91430295716,2424.1233
1632873600000.0,2021-09-29 00:00:00,BCHBULL/USDT,0.014055,0.015765,0.01379,0.014585,427373.3356187864,6233.2401
1632787200000.0,2021-09-28 00:00:00,BCHBULL/USDT,0.01514,0.01595,0.013895,0.014055,248202.03486303808,3488.4796
1632700800000.0,2021-09-27 00:00:00,BCHBULL/USDT,0.01647,0.01764,0.01514,0.01514,333095.4887714663,5043.0657
1632614400000.0,2021-09-26 00:00:00,BCHBULL/USDT,0.01832,0.01848,0.014525,0.01647,653144.4656952034,10757.28935
1632528000000.0,2021-09-25 00:00:00,BCHBULL/USDT,0.01789,0.01887,0.016895,0.01832,197259.59061135372,3613.7957
1632441600000.0,2021-09-24 00:00:00,BCHBULL/USDT,0.02345,0.024095,0.01432,0.01789,299844.558412521,5364.21915
1632355200000.0,2021-09-23 00:00:00,BCHBULL/USDT,0.022485,0.02373,0.021255,0.02345,13869.326226012794,325.2357
1632268800000.0,2021-09-22 00:00:00,BCHBULL/USDT,0.01811,0.02266,0.017735,0.022485,165329.34178341116,3717.43025
1632182400000.0,2021-09-21 00:00:00,BCHBULL/USDT,0.022755,0.02447,0.017735,0.01811,1233499.8729983435,22338.6827
1632096000000.0,2021-09-20 00:00:00,BCHBULL/USDT,0.03517,0.03519,0.02195,0.022755,863536.560316414,19649.77443
1632009600000.0,2021-09-19 00:00:00,BCHBULL/USDT,0.0384,0.0416,0.0336,0.03517,326531.0207563264,11484.096
1631923200000.0,2021-09-18 00:00:00,BCHBULL/USDT,0.0368,0.04,0.036,0.0384,123370.20104166667,4737.41572
1631836800000.0,2021-09-17 00:00:00,BCHBULL/USDT,0.0412,0.04233,0.036,0.0368,6872.237228260869,252.89833
1631750400000.0,2021-09-16 00:00:00,BCHBULL/USDT,0.0432,0.0432,0.0384,0.0412,148268.90315533982,6108.67881
1631664000000.0,2021-09-15 00:00:00,BCHBULL/USDT,0.04083,0.044,0.03999,0.0432,10919.40949074074,471.71849
1631577600000.0,2021-09-14 00:00:00,BCHBULL/USDT,0.0368,0.04153,0.03578,0.04083,340047.7403869704,13884.14924
1631491200000.0,2021-09-13 00:00:00,BCHBULL/USDT,0.0432,0.04519,0.0325,0.0368,424033.76086956525,15604.4424
1631404800000.0,2021-09-12 00:00:00,BCHBULL/USDT,0.0408,0.044,0.03897,0.0432,83381.7449074074,3602.09138
1631318400000.0,2021-09-11 00:00:00,BCHBULL/USDT,0.0392,0.04251,0.0392,0.0408,5065.527450980392,206.67352
1631232000000.0,2021-09-10 00:00:00,BCHBULL/USDT,0.0464,0.0488,0.0376,0.0392,352957.0117346939,13835.91486
1631145600000.0,2021-09-09 00:00:00,BCHBULL/USDT,0.0464,0.04896,0.0456,0.0464,879279.817025862,40798.58351
1631059200000.0,2021-09-08 00:00:00,BCHBULL/USDT,0.0488,0.04996,0.0432,0.0464,15547.405172413793,721.3996
1630972800000.0,2021-09-07 00:00:00,BCHBULL/USDT,0.09925,0.1,0.03267,0.0488,1220294.688114754,59550.38078
1630886400000.0,2021-09-06 00:00:00,BCHBULL/USDT,0.09205,0.106025,0.084,0.09925,508710.36070528964,50489.5033
1630800000000.0,2021-09-05 00:00:00,BCHBULL/USDT,0.0744,0.0924,0.071525,0.09205,245125.68929929385,22563.8197
1630713600000.0,2021-09-04 00:00:00,BCHBULL/USDT,0.076,0.08265,0.070775,0.0744,329881.7483198925,24543.202075
1630627200000.0,2021-09-03 00:00:00,BCHBULL/USDT,0.062175,0.0781,0.058325,0.076,386389.79210526316,29365.6242
1630540800000.0,2021-09-02 00:00:00,BCHBULL/USDT,0.059575,0.0644,0.058925,0.062175,192199.07398472054,11949.977425
1630454400000.0,2021-09-01 00:00:00,BCHBULL/USDT,0.0555,0.059825,0.0528,0.059575,121159.9634913974,7218.104825
1630368000000.0,2021-08-31 00:00:00,BCHBULL/USDT,0.0536,0.058575,0.052,0.0555,47730.3954954955,2649.03695
1630281600000.0,2021-08-30 00:00:00,BCHBULL/USDT,0.0616,0.0632,0.0536,0.0536,113497.84235074626,6083.48435
1630195200000.0,2021-08-29 00:00:00,BCHBULL/USDT,0.05795,0.070575,0.05795,0.0616,199937.14732142855,12316.128275
1630108800000.0,2021-08-28 00:00:00,BCHBULL/USDT,0.0552,0.05795,0.052,0.05795,28742.658671268335,1665.63707
1630022400000.0,2021-08-27 00:00:00,BCHBULL/USDT,0.0488,0.05567,0.046,0.0552,151862.69583333333,8382.82081
1629936000000.0,2021-08-26 00:00:00,BCHBULL/USDT,0.0608,0.062175,0.048,0.0488,195270.50481557375,9529.200635
1629849600000.0,2021-08-25 00:00:00,BCHBULL/USDT,0.0569,0.062625,0.0544,0.0608,238935.24342105264,14527.2628
1629763200000.0,2021-08-24 00:00:00,BCHBULL/USDT,0.070075,0.071325,0.056425,0.0569,203584.1036906854,11583.9355
1629676800000.0,2021-08-23 00:00:00,BCHBULL/USDT,0.068075,0.074925,0.0664,0.070075,260652.1619693186,18265.20025
1629590400000.0,2021-08-22 00:00:00,BCHBULL/USDT,0.06905,0.0731,0.062125,0.068075,79923.27873668748,5440.7772
1629504000000.0,2021-08-21 00:00:00,BCHBULL/USDT,0.075125,0.076775,0.068075,0.06905,99264.33707458363,6854.202475
1629417600000.0,2021-08-20 00:00:00,BCHBULL/USDT,0.06485,0.07645,0.0629,0.075125,133509.17304492515,10029.876625
1629331200000.0,2021-08-19 00:00:00,BCHBULL/USDT,0.058575,0.06485,0.0546,0.06485,73435.28720123362,4762.278375
1629244800000.0,2021-08-18 00:00:00,BCHBULL/USDT,0.059275,0.0635,0.0547,0.058575,106915.32565087495,6262.5652
1629158400000.0,2021-08-17 00:00:00,BCHBULL/USDT,0.070975,0.076425,0.059275,0.059275,274450.5571488823,16268.056775
1629072000000.0,2021-08-16 00:00:00,BCHBULL/USDT,0.0816,0.084775,0.070975,0.070975,62924.939415287074,4466.097575
1628985600000.0,2021-08-15 00:00:00,BCHBULL/USDT,0.0775,0.083225,0.070975,0.0816,57517.322916666664,4693.41355
1628899200000.0,2021-08-14 00:00:00,BCHBULL/USDT,0.066225,0.0775,0.063,0.0775,55389.5344516129,4292.68892
1628812800000.0,2021-08-13 00:00:00,BCHBULL/USDT,0.05335,0.066225,0.05255,0.066225,55294.919290298225,3661.90603
1628726400000.0,2021-08-12 00:00:00,BCHBULL/USDT,0.05795,0.06531,0.05,0.05335,147774.893814433,7883.790585
1628640000000.0,2021-08-11 00:00:00,BCHBULL/USDT,0.05025,0.06048,0.05025,0.05795,252599.1475409836,14638.1206
