https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX3L,Volume USDT
1645142400,2022-02-18 00:00:00,AVAX3L/USDT,1.1451,1.2202,0.9255,0.9699,3121873.02646054,3338994.051749834186
1645056000,2022-02-17 00:00:00,AVAX3L/USDT,1.467,1.6363,1.0693,1.1475,3289346.01268449,4320966.74902517252
1644969600,2022-02-16 00:00:00,AVAX3L/USDT,1.3671,1.5685,1.3013,1.4644,3454785.97762923,4898696.302103770311
1644883200,2022-02-15 00:00:00,AVAX3L/USDT,0.9803,1.3976,0.9648,1.3671,3701798.87794728,4339953.341558541963
1644796800,2022-02-14 00:00:00,AVAX3L/USDT,0.848,1.0101,0.7894,0.9776,2890120.53999265,2632099.231710086381
1644710400,2022-02-13 00:00:00,AVAX3L/USDT,0.9657,1.0356,0.8234,0.8457,2523855.79905612,2419002.032450836548
1644624000,2022-02-12 00:00:00,AVAX3L/USDT,0.9929,1.0994,0.8826,0.9689,3312443.83889571,3291733.334278949138
1644537600,2022-02-11 00:00:00,AVAX3L/USDT,1.4255,1.496,0.9021,0.9982,3444909.40152489,4313793.091726377814
1644451200,2022-02-10 00:00:00,AVAX3L/USDT,1.3813,1.6074,1.1394,1.4253,3309963.09307405,4596270.887048017409
1644364800,2022-02-09 00:00:00,AVAX3L/USDT,1.2245,1.4792,1.1438,1.3847,3028626.99535712,4045067.760057190724
1644278400,2022-02-08 00:00:00,AVAX3L/USDT,1.0887,1.4532,1.0273,1.2245,3646041.08433896,4471663.51211497999
1644192000,2022-02-07 00:00:00,AVAX3L/USDT,0.9461,1.1735,0.8832,1.0884,2888637.062246,3086211.135939259106
1644105600,2022-02-06 00:00:00,AVAX3L/USDT,0.8815,0.9562,0.7832,0.9458,1948959.6750435,1708584.892653786972
1644019200,2022-02-05 00:00:00,AVAX3L/USDT,0.8954,1.0037,0.8018,0.8782,2344872.57875444,2140824.047159609657
1643932800,2022-02-04 00:00:00,AVAX3L/USDT,0.6365,0.9007,0.6113,0.8995,2793689.49107799,2101505.584233445485
1643846400,2022-02-03 00:00:00,AVAX3L/USDT,0.6162,0.6527,0.5448,0.6364,2282891.06130786,1379605.50263752105
1643760000,2022-02-02 00:00:00,AVAX3L/USDT,0.7994,0.8455,0.6075,0.6199,3305484.5207803,2433619.222591822364
1643673600,2022-02-01 00:00:00,AVAX3L/USDT,0.6952,0.8145,0.6544,0.7986,1948063.05536734,1405514.680945480962
1643587200,2022-01-31 00:00:00,AVAX3L/USDT,0.6385,0.7152,0.5339,0.6926,1929669.27075263,1216621.964692557613
1643500800,2022-01-30 00:00:00,AVAX3L/USDT,0.7704,0.7777,0.6025,0.6391,1862790.91282028,1293568.291727916625
1643414400,2022-01-29 00:00:00,AVAX3L/USDT,0.6238,0.8069,0.6134,0.7699,2171225.30173625,1567066.755705423091
1643328000,2022-01-28 00:00:00,AVAX3L/USDT,0.5626,0.6368,0.4913,0.6242,2040681.03811703,1166712.937200033833
1643241600,2022-01-27 00:00:00,AVAX3L/USDT,0.5931,0.6529,0.4691,0.5639,2506661.00172016,1369861.400283468838
1643155200,2022-01-26 00:00:00,AVAX3L/USDT,0.6552,0.8201,0.55,0.5927,2903475.09638239,1966886.345192934284
1643068800,2022-01-25 00:00:00,AVAX3L/USDT,0.5285,0.7366,0.4865,0.6549,3097625.12365339,1880654.372532914415
1642982400,2022-01-24 00:00:00,AVAX3L/USDT,0.6585,0.6603,0.37,0.5303,2361825.04781542,1150431.255088175064
1642896000,2022-01-23 00:00:00,AVAX3L/USDT,0.5195,0.7112,0.5036,0.6609,2024802.16052146,1219773.909182542058
1642809600,2022-01-22 00:00:00,AVAX3L/USDT,0.7877,0.848,0.3618,0.5205,1627672.45827283,898626.999434742334
1642723200,2022-01-21 00:00:00,AVAX3L/USDT,1.4895,1.5591,0.7,0.7822,1010606.13892184,1095752.499727295206
1642636800,2022-01-20 00:00:00,AVAX3L/USDT,1.6982,2.0015,1.4537,1.5,388020.01233972,684521.956656224105
1642550400,2022-01-19 00:00:00,AVAX3L/USDT,1.922,1.9415,1.6053,1.6943,327678.94677844,578868.317742264612
1642464000,2022-01-18 00:00:00,AVAX3L/USDT,1.9775,2.0262,1.77,1.9172,261487.3023376,495226.531356876053
1642377600,2022-01-17 00:00:00,AVAX3L/USDT,2.4043,2.4154,1.8792,1.9726,418885.76150697,879083.964885276608
1642291200,2022-01-16 00:00:00,AVAX3L/USDT,2.4734,2.6123,2.3691,2.403,292831.18475623,726333.27428248702
1642204800,2022-01-15 00:00:00,AVAX3L/USDT,2.2843,2.5748,2.192,2.4734,325272.7749664,773381.528239509092
1642118400,2022-01-14 00:00:00,AVAX3L/USDT,2.2095,2.3737,2.0414,2.282,344068.52496966,765442.381777488649
1642032000,2022-01-13 00:00:00,AVAX3L/USDT,2.7417,2.8737,2.1636,2.2095,513794.38372203,1297377.166462005338
1641945600,2022-01-12 00:00:00,AVAX3L/USDT,2.2668,2.8357,2.1815,2.7343,536516.10623723,1382100.345987971741
1641859200,2022-01-11 00:00:00,AVAX3L/USDT,1.9281,2.3756,1.8337,2.2648,529688.31146001,1114611.587928025407
1641772800,2022-01-10 00:00:00,AVAX3L/USDT,2.3036,2.4431,1.62,1.9244,758818.51422405,1521039.137736949079
1641686400,2022-01-09 00:00:00,AVAX3L/USDT,1.9215,2.554,1.8278,2.3105,543749.83093749,1193562.736905238957
1641600000,2022-01-08 00:00:00,AVAX3L/USDT,2.1539,2.3607,1.5803,1.9273,438278.74914564,866325.395933583904
1641513600,2022-01-07 00:00:00,AVAX3L/USDT,2.9167,2.9445,2.01,2.1528,525616.90436681,1246140.770688391018
1641427200,2022-01-06 00:00:00,AVAX3L/USDT,3.1894,3.2129,2.5264,2.9176,398050.90395762,1146032.42871202752
1641340800,2022-01-05 00:00:00,AVAX3L/USDT,3.8162,4.1399,2.3955,3.18,581582.3085499,2100514.936211390071
1641254400,2022-01-04 00:00:00,AVAX3L/USDT,4.3801,4.581,3.7717,3.8162,421352.07973052,1761602.396080903297
1641168000,2022-01-03 00:00:00,AVAX3L/USDT,5.0208,5.1543,4.1505,4.3897,413205.51047389,1946218.559106561011
1641081600,2022-01-02 00:00:00,AVAX3L/USDT,5.2084,5.6194,4.8959,5.0181,407545.52955185,2148055.165863189913
1640995200,2022-01-01 00:00:00,AVAX3L/USDT,4.5636,5.2517,4.457,5.2084,406010.26941592,1946289.138538937502
1640908800,2021-12-31 00:00:00,AVAX3L/USDT,3.7642,4.8736,3.6364,4.5662,593086.95128478,2518601.648429162928
1640822400,2021-12-30 00:00:00,AVAX3L/USDT,3.9306,4.2399,3.4309,3.7653,403254.23883986,1571319.007889774309
1640736000,2021-12-29 00:00:00,AVAX3L/USDT,4.479,4.9336,3.8304,3.9316,416462.87319767,1845662.76773383041
1640649600,2021-12-28 00:00:00,AVAX3L/USDT,5.3637,5.8287,4.0224,4.4744,514400.55154843,2576770.697657685094
