https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume PAX
1654232400,2022-06-03 05:00:00,USDT/PAX,0.9997,0.9997,0.9991,0.9991,1715.69575481,1714.160223541757
1654228800,2022-06-03 04:00:00,USDT/PAX,0.9997,0.9997,0.9997,0.9997,0.102448,0.1024172656
1654225200,2022-06-03 03:00:00,USDT/PAX,0.9997,0.9997,0.9996,0.9996,1258.033707,1257.536156088
1654221600,2022-06-03 02:00:00,USDT/PAX,0.9995,0.9997,0.9989,0.9997,264.30863544,264.213597726726
1654218000,2022-06-03 01:00:00,USDT/PAX,0.9995,1,0.9995,1,12333.55650907,12330.262312163065
1654214400,2022-06-03 00:00:00,USDT/PAX,0.9995,0.9995,0.9991,0.9993,1936.4636985,1935.32682413075
1654210800,2022-06-02 23:00:00,USDT/PAX,0.9993,0.9996,0.9991,0.9996,1794.625099,1793.2062583437
1654207200,2022-06-02 22:00:00,USDT/PAX,0.9995,0.9996,0.9989,0.9993,4871.7251905,4868.459266844193
1654203600,2022-06-02 21:00:00,USDT/PAX,0.9992,0.9993,0.999,0.999,679.779943,679.2397344715
1654200000,2022-06-02 20:00:00,USDT/PAX,0.9992,0.9992,0.9989,0.9992,120.003554,119.9056719133
1654196400,2022-06-02 19:00:00,USDT/PAX,0.9992,0.9992,0.9987,0.9987,1127.364295,1126.273703737
1654192800,2022-06-02 18:00:00,USDT/PAX,0.999,0.9992,0.999,0.9992,286.89422008,286.650069056236
1654189200,2022-06-02 17:00:00,USDT/PAX,0.9992,0.9993,0.999,0.9991,2473.7816607,2471.59158103704
1654185600,2022-06-02 16:00:00,USDT/PAX,0.9992,0.9993,0.9992,0.9993,263.50608896,263.308107291528
1654182000,2022-06-02 15:00:00,USDT/PAX,0.999,0.9993,0.999,0.9993,147.065646,146.93511877
1654178400,2022-06-02 14:00:00,USDT/PAX,0.9988,0.9993,0.9987,0.9993,1628.88368793,1627.702608871698
1654174800,2022-06-02 13:00:00,USDT/PAX,0.9991,0.9992,0.9988,0.9988,2872.94642649,2870.250019137608
1654171200,2022-06-02 12:00:00,USDT/PAX,0.9988,0.9991,0.9987,0.9987,2411.035576,2408.4683232143
1654167600,2022-06-02 11:00:00,USDT/PAX,0.9989,0.9989,0.9984,0.9984,888.694675,887.7170071819
1654164000,2022-06-02 10:00:00,USDT/PAX,0.9991,0.9992,0.9989,0.9989,3462.592035,3459.0097491521
1654160400,2022-06-02 09:00:00,USDT/PAX,0.999,0.9992,0.999,0.9992,140.739156,140.6047793958
1654156800,2022-06-02 08:00:00,USDT/PAX,0.9989,0.9993,0.9989,0.9993,4140.14951852,4137.129888211436
1654153200,2022-06-02 07:00:00,USDT/PAX,0.9993,0.9993,0.9984,0.9989,10073.94114114,10060.728722994602
1654149600,2022-06-02 06:00:00,USDT/PAX,0.9987,0.9987,0.9987,0.9987,4.691503,4.6854040461
1654146000,2022-06-02 05:00:00,USDT/PAX,0.9996,0.9997,0.9987,0.9987,1886.45148241,1885.163639816603
1654142400,2022-06-02 04:00:00,USDT/PAX,0.9998,0.9998,0.9991,0.9991,542.239882,541.9652695034
1654138800,2022-06-02 03:00:00,USDT/PAX,0.9995,0.9998,0.9989,0.9998,1329.379835,1328.5051084795
1654135200,2022-06-02 02:00:00,USDT/PAX,0.9995,0.9995,0.9988,0.9995,19085.35598041,19074.866650311608
1654131600,2022-06-02 01:00:00,USDT/PAX,0.9993,0.9995,0.9987,0.9995,12166.13630595,12158.774908198625
1654128000,2022-06-02 00:00:00,USDT/PAX,0.9988,0.9993,0.9988,0.9991,69.183328,69.1303050993
1654124400,2022-06-01 23:00:00,USDT/PAX,0.9988,0.9993,0.9988,0.9993,1490.641167,1489.1070932204
1654120800,2022-06-01 22:00:00,USDT/PAX,0.9993,0.9994,0.9988,0.9988,469.6957288,469.32176443311
1654117200,2022-06-01 21:00:00,USDT/PAX,0.9989,0.9994,0.9986,0.9993,3765.5408969,3762.28439089087
1654113600,2022-06-01 20:00:00,USDT/PAX,0.9989,0.9994,0.9985,0.9992,7968.22520168,7960.055887977992
1654110000,2022-06-01 19:00:00,USDT/PAX,0.9989,0.999,0.9982,0.9982,394.107203,393.4260139871
1654106400,2022-06-01 18:00:00,USDT/PAX,0.9985,0.9992,0.9985,0.9987,3441.543754,3437.7031045781
1654102800,2022-06-01 17:00:00,USDT/PAX,0.9992,0.9992,0.998,0.9989,2590.69528618,2587.485916054984
1654099200,2022-06-01 16:00:00,USDT/PAX,0.9991,0.9991,0.9982,0.9987,8574.836424,8562.3502413647
1654095600,2022-06-01 15:00:00,USDT/PAX,0.999,0.9991,0.9987,0.999,7115.47217455,7108.865589915205
1654092000,2022-06-01 14:00:00,USDT/PAX,0.9992,0.9995,0.9986,0.999,24600.6217895,24577.453406671842
1654088400,2022-06-01 13:00:00,USDT/PAX,0.9993,0.9994,0.9992,0.9992,2605.65119461,2603.873796849834
1654084800,2022-06-01 12:00:00,USDT/PAX,0.9996,0.9996,0.9992,0.9993,989.77123517,989.183345075432
1654081200,2022-06-01 11:00:00,USDT/PAX,0.9992,0.9996,0.9992,0.9995,14.906652,14.8948058478
1654077600,2022-06-01 10:00:00,USDT/PAX,0.9992,0.9994,0.9992,0.9994,1137.35723582,1136.604797364508
1654074000,2022-06-01 09:00:00,USDT/PAX,0.9994,0.9994,0.9992,0.9992,317.94563591,317.750687303254
1654070400,2022-06-01 08:00:00,USDT/PAX,0.9995,0.9995,0.9992,0.9992,51.88480502,51.85723699369
1654066800,2022-06-01 07:00:00,USDT/PAX,0.9996,0.9996,0.9994,0.9995,425.07085178,424.816808389388
1654063200,2022-06-01 06:00:00,USDT/PAX,0.9994,0.9998,0.9994,0.9998,249.55918427,249.502885344346
1654059600,2022-06-01 05:00:00,USDT/PAX,0.9994,1,0.9993,0.9997,6448.38227511,6446.322359094104
1654056000,2022-06-01 04:00:00,USDT/PAX,0.9994,0.9994,0.9992,0.9992,282.04297813,281.818302521109
1654052400,2022-06-01 03:00:00,USDT/PAX,0.9992,0.9996,0.9992,0.9994,936.02851701,935.457864160994
1654048800,2022-06-01 02:00:00,USDT/PAX,0.9996,0.9996,0.9996,0.9996,0.975728,0.9753377088
1654045200,2022-06-01 01:00:00,USDT/PAX,0.9991,0.9993,0.9991,0.9992,2946.601796,2944.2073606875
1654041600,2022-06-01 00:00:00,USDT/PAX,0.9995,0.9995,0.9991,0.9991,595.748122,595.286814279
1654038000,2022-05-31 23:00:00,USDT/PAX,0.9991,0.9993,0.9991,0.9993,191.888721,191.7529569518
1654034400,2022-05-31 22:00:00,USDT/PAX,0.9993,0.9994,0.9991,0.9991,3469.60339143,3466.602035563142
1654030800,2022-05-31 21:00:00,USDT/PAX,0.9991,0.9996,0.9991,0.9993,948.70856053,948.169227779974
1654027200,2022-05-31 20:00:00,USDT/PAX,0.9995,0.9995,0.9993,0.9993,1808.97716,1807.8875513126
1654023600,2022-05-31 19:00:00,USDT/PAX,0.9992,0.9995,0.9991,0.9995,443.826954,443.5492949604
1654020000,2022-05-31 18:00:00,USDT/PAX,0.9994,0.9994,0.9992,0.9992,2881.77987604,2879.761682657872
1654016400,2022-05-31 17:00:00,USDT/PAX,0.9996,0.9996,0.9991,0.9993,116.56922,116.4809782539
1654012800,2022-05-31 16:00:00,USDT/PAX,0.9993,0.9996,0.9991,0.9996,2378.886162,2377.2403450231
1654009200,2022-05-31 15:00:00,USDT/PAX,0.9995,0.9995,0.9993,0.9994,607.17797247,606.756998792465
1654005600,2022-05-31 14:00:00,USDT/PAX,0.9992,0.9996,0.9992,0.9995,47.7382,47.703312149
1654002000,2022-05-31 13:00:00,USDT/PAX,0.9993,0.9997,0.9991,0.9992,2708.620517,2706.8939242394
1653998400,2022-05-31 12:00:00,USDT/PAX,0.9991,0.9996,0.9991,0.9995,11441.03443118,11432.80116947303
1653994800,2022-05-31 11:00:00,USDT/PAX,0.9993,0.9994,0.9991,0.9993,2249.36520194,2247.662332657036
1653991200,2022-05-31 10:00:00,USDT/PAX,0.9992,0.9994,0.9991,0.9992,623.65834329,623.137051757826
1653987600,2022-05-31 09:00:00,USDT/PAX,0.9993,0.9993,0.9991,0.9991,408.454594,408.1058649754
1653984000,2022-05-31 08:00:00,USDT/PAX,0.9995,0.9995,0.9993,0.9993,887.44529767,886.839137524831
1653980400,2022-05-31 07:00:00,USDT/PAX,0.9996,0.9996,0.9993,0.9996,270.582122,270.4410939015
1653976800,2022-05-31 06:00:00,USDT/PAX,0.9996,0.9997,0.9992,0.9996,2576.656676,2575.3632861712
1653973200,2022-05-31 05:00:00,USDT/PAX,0.9993,0.9997,0.9991,0.9996,25149.85052813,25130.919131147535
1653969600,2022-05-31 04:00:00,USDT/PAX,0.9992,0.9996,0.9992,0.9995,2106.36623502,2105.098793902892
1653966000,2022-05-31 03:00:00,USDT/PAX,0.9991,0.9996,0.9991,0.9992,1082.12381716,1081.531815233465
1653962400,2022-05-31 02:00:00,USDT/PAX,0.9994,0.9994,0.9991,0.9993,3403.34878443,3400.671017674099
1653958800,2022-05-31 01:00:00,USDT/PAX,1,1,0.9991,0.9996,3543.70341138,3541.660175338486
1653955200,2022-05-31 00:00:00,USDT/PAX,0.9994,1.0005,0.9991,0.9994,63317.37554254,63294.226973644246
1653951600,2022-05-30 23:00:00,USDT/PAX,0.9994,0.9998,0.9994,0.9994,3306.69776405,3305.86673769339
1653948000,2022-05-30 22:00:00,USDT/PAX,0.9995,0.9998,0.9993,0.9995,3173.5180924,3171.94947740772
1653944400,2022-05-30 21:00:00,USDT/PAX,0.9994,1.0004,0.9992,0.9993,13738.97842336,13732.522594403475
1653940800,2022-05-30 20:00:00,USDT/PAX,0.9996,0.9997,0.9991,0.9993,6670.31095855,6665.746876686133
1653937200,2022-05-30 19:00:00,USDT/PAX,0.9995,0.9996,0.9993,0.9996,414.23958216,414.00790398852
1653933600,2022-05-30 18:00:00,USDT/PAX,0.9995,0.9995,0.9995,0.9995,0.103292,0.103240354
1653930000,2022-05-30 17:00:00,USDT/PAX,0.9993,0.9995,0.9993,0.9995,68.40595287,68.368952681365
1653926400,2022-05-30 16:00:00,USDT/PAX,0.9998,0.9998,0.9993,0.9995,564.16290848,563.985343448529
1653922800,2022-05-30 15:00:00,USDT/PAX,0.9995,1.0002,0.9993,0.9993,20808.01410199,20797.467166990905
1653919200,2022-05-30 14:00:00,USDT/PAX,0.9998,1.0005,0.9994,0.9996,116041.07655799,116053.807062460898
1653915600,2022-05-30 13:00:00,USDT/PAX,0.9996,0.9998,0.9994,0.9994,5423.20140366,5420.934855302802
1653912000,2022-05-30 12:00:00,USDT/PAX,0.9997,1.0004,0.9991,0.9996,17541.06598813,17536.460658723226
1653908400,2022-05-30 11:00:00,USDT/PAX,0.9997,0.9998,0.9992,0.9997,2174.87723903,2173.772263964391
1653904800,2022-05-30 10:00:00,USDT/PAX,0.9996,0.9997,0.9994,0.9996,2163.39430312,2162.450764582364
1653901200,2022-05-30 09:00:00,USDT/PAX,0.9995,0.9997,0.9992,0.9994,2817.13063365,2815.823127821039
1653897600,2022-05-30 08:00:00,USDT/PAX,0.9992,0.9995,0.9992,0.9995,10.647865,10.6424409278
1653894000,2022-05-30 07:00:00,USDT/PAX,0.9994,0.9995,0.9992,0.9995,1237.045275,1236.3184075091
1653890400,2022-05-30 06:00:00,USDT/PAX,0.9992,0.9996,0.9991,0.9995,4073.109676,4070.3379454401
1653886800,2022-05-30 05:00:00,USDT/PAX,0.9991,0.9992,0.9991,0.9992,1631.356067,1630.0084766341
1653883200,2022-05-30 04:00:00,USDT/PAX,0.9991,0.9996,0.999,0.9992,74986.74256503,74950.936919225688
1653879600,2022-05-30 03:00:00,USDT/PAX,0.9984,0.9988,0.9984,0.9986,1422.722023,1420.9935981931
1653876000,2022-05-30 02:00:00,USDT/PAX,0.9985,0.9994,0.9983,0.9984,2680.206553,2676.3803803846
1653872400,2022-05-30 01:00:00,USDT/PAX,0.9991,0.9991,0.999,0.999,2356.079797,2353.8424045777
1653868800,2022-05-30 00:00:00,USDT/PAX,0.9994,0.9995,0.9991,0.9994,5071.7697418,5068.02065004082
1653865200,2022-05-29 23:00:00,USDT/PAX,0.999,0.9993,0.999,0.9991,114.885699,114.7827328937
1653861600,2022-05-29 22:00:00,USDT/PAX,0.9994,0.9994,0.999,0.9993,1127.57649924,1126.630135840556
1653858000,2022-05-29 21:00:00,USDT/PAX,0.9988,0.9993,0.9988,0.9988,48.617051,48.5640602058
1653854400,2022-05-29 20:00:00,USDT/PAX,0.9986,0.9993,0.9985,0.9993,512.15455337,511.795219176141
1653850800,2022-05-29 19:00:00,USDT/PAX,0.9994,0.9994,0.9991,0.9992,1232.48065647,1231.498414637618
1653847200,2022-05-29 18:00:00,USDT/PAX,0.9987,0.9994,0.9987,0.9994,214.58089699,214.416552304406
1653843600,2022-05-29 17:00:00,USDT/PAX,0.9994,0.9996,0.9987,0.9988,257.90632534,257.630495040364
1653840000,2022-05-29 16:00:00,USDT/PAX,0.9994,0.9994,0.999,0.999,9.643161,9.6354467894
1653836400,2022-05-29 15:00:00,USDT/PAX,0.9993,0.9995,0.9987,0.9989,1564.60755911,1563.351514732845
1653832800,2022-05-29 14:00:00,USDT/PAX,0.9992,0.9994,0.9992,0.9994,1684.237202,1682.890259679
1653829200,2022-05-29 13:00:00,USDT/PAX,0.9993,0.9997,0.9989,0.999,17647.2206564,17639.060693259627
1653825600,2022-05-29 12:00:00,USDT/PAX,0.9985,0.9993,0.9982,0.9993,4635.5003209,4629.13318841607
1653822000,2022-05-29 11:00:00,USDT/PAX,0.9985,0.9985,0.9985,0.9985,159.88318,159.64335523
1653818400,2022-05-29 10:00:00,USDT/PAX,0.999,0.9991,0.9985,0.9985,1249.1035065,1247.56401200345
1653814800,2022-05-29 09:00:00,USDT/PAX,0.9992,0.9992,0.9987,0.9989,1540.81681759,1538.924156377787
1653811200,2022-05-29 08:00:00,USDT/PAX,0.9987,0.9991,0.9985,0.9985,1513.048991,1511.2610905975
1653807600,2022-05-29 07:00:00,USDT/PAX,0.9987,0.9987,0.9987,0.9987,141.228087,141.0444904869
1653804000,2022-05-29 06:00:00,USDT/PAX,0.9987,0.9994,0.9987,0.9994,65.36884849,65.292624231006
1653800400,2022-05-29 05:00:00,USDT/PAX,0.9993,0.9993,0.9987,0.9987,437.384586,436.8188769456
1653796800,2022-05-29 04:00:00,USDT/PAX,0.9991,0.9993,0.9991,0.9993,381.78464767,381.517326271045
1653793200,2022-05-29 03:00:00,USDT/PAX,0.9992,0.9992,0.9987,0.9987,1425.119154,1423.686278642
1653789600,2022-05-29 02:00:00,USDT/PAX,0.9992,0.9993,0.999,0.9993,1068.35443108,1067.437683796144
1653786000,2022-05-29 01:00:00,USDT/PAX,0.9993,0.9994,0.9989,0.999,1130.472373,1129.6309057339
1653782400,2022-05-29 00:00:00,USDT/PAX,0.9993,0.9994,0.9987,0.9987,4037.95307514,4034.815289946802
1653778800,2022-05-28 23:00:00,USDT/PAX,0.9989,0.9993,0.9987,0.9987,397.243616,396.8063262688
1653775200,2022-05-28 22:00:00,USDT/PAX,0.9989,0.9993,0.9988,0.9992,708.41421936,707.713317883234
1653771600,2022-05-28 21:00:00,USDT/PAX,0.9991,0.9991,0.9988,0.9988,584.24082,583.6981262991
1653768000,2022-05-28 20:00:00,USDT/PAX,0.9991,0.9991,0.9991,0.9991,45.11390871,45.073306192161
1653764400,2022-05-28 19:00:00,USDT/PAX,0.9991,0.9991,0.9987,0.9987,75.27160422,75.202893661802
1653760800,2022-05-28 18:00:00,USDT/PAX,0.9992,0.9992,0.9987,0.9992,637.928785,637.169693443
1653757200,2022-05-28 17:00:00,USDT/PAX,0.9993,0.9995,0.9987,0.9987,4964.26263193,4959.307768002772
1653753600,2022-05-28 16:00:00,USDT/PAX,0.999,0.9994,0.9988,0.9993,2519.60559346,2517.20730312931
1653750000,2022-05-28 15:00:00,USDT/PAX,0.9993,0.9993,0.9988,0.999,757.171989,756.2897333095
1653746400,2022-05-28 14:00:00,USDT/PAX,0.9991,0.9997,0.9989,0.9993,2751.82570455,2749.808045073695
1653742800,2022-05-28 13:00:00,USDT/PAX,0.999,0.9999,0.999,0.9998,3033.46453825,3031.800632284825
1653739200,2022-05-28 12:00:00,USDT/PAX,0.9989,0.9999,0.9989,0.9999,2100.7634309,2099.46470106377
1653735600,2022-05-28 11:00:00,USDT/PAX,0.9992,0.9992,0.9985,0.9989,1413.08453861,1411.244452804129
1653732000,2022-05-28 10:00:00,USDT/PAX,0.9995,0.9995,0.9989,0.9993,779.529659,778.9692074156
1653728400,2022-05-28 09:00:00,USDT/PAX,0.9992,0.9994,0.9992,0.9992,3049.722301,3047.5461612444
1653724800,2022-05-28 08:00:00,USDT/PAX,0.9991,0.9992,0.9988,0.9992,1531.64099353,1530.104755038976
1653721200,2022-05-28 07:00:00,USDT/PAX,0.9986,0.9993,0.9986,0.9987,197.75456177,197.610392483792
1653717600,2022-05-28 06:00:00,USDT/PAX,0.9984,0.9991,0.9984,0.9991,2185.86780689,2183.522965440099
1653714000,2022-05-28 05:00:00,USDT/PAX,0.9994,0.9994,0.9985,0.999,2748.040214,2744.982760883
1653710400,2022-05-28 04:00:00,USDT/PAX,0.9986,0.9994,0.9983,0.9993,1403.54048524,1402.224409149784
1653706800,2022-05-28 03:00:00,USDT/PAX,0.9988,0.9991,0.9983,0.9983,1696.038288,1693.6459245727
1653703200,2022-05-28 02:00:00,USDT/PAX,0.9987,0.9988,0.9984,0.9988,1012.630652,1011.2769555142
1653699600,2022-05-28 01:00:00,USDT/PAX,0.9984,0.9991,0.9983,0.9987,7573.702576,7562.6828711294
1653696000,2022-05-28 00:00:00,USDT/PAX,0.9989,0.999,0.9984,0.9984,69.273585,69.2036111615
1653692400,2022-05-27 23:00:00,USDT/PAX,0.9989,0.9991,0.9984,0.9989,1339.481332,1338.0394038636
1653688800,2022-05-27 22:00:00,USDT/PAX,0.9995,0.9995,0.9984,0.9988,620.24126973,619.794947794535
1653685200,2022-05-27 21:00:00,USDT/PAX,0.9986,0.9995,0.9986,0.9995,720.66492024,720.298495263482
1653681600,2022-05-27 20:00:00,USDT/PAX,0.9989,0.9993,0.9986,0.9992,1279.25019195,1277.962590432135
1653678000,2022-05-27 19:00:00,USDT/PAX,0.999,0.999,0.9986,0.9986,2029.48714474,2027.049544581231
1653674400,2022-05-27 18:00:00,USDT/PAX,0.9986,0.9991,0.9986,0.9991,10.11365558,10.102019562478
1653670800,2022-05-27 17:00:00,USDT/PAX,0.9987,0.9999,0.9985,0.999,17792.03336581,17777.881038807374
1653667200,2022-05-27 16:00:00,USDT/PAX,0.9993,0.9993,0.9986,0.999,7295.08352607,7286.983036563737
1653663600,2022-05-27 15:00:00,USDT/PAX,0.9992,0.9998,0.9989,0.9992,12212.1599137,12203.97312402711
1653660000,2022-05-27 14:00:00,USDT/PAX,0.9993,0.9997,0.9991,0.9992,15442.235526,15432.9965584305
1653656400,2022-05-27 13:00:00,USDT/PAX,0.9994,0.9997,0.9991,0.9992,3743.20533245,3740.292110121375
1653652800,2022-05-27 12:00:00,USDT/PAX,0.9996,0.9996,0.9989,0.9992,10954.773256,10947.1849265972
1653649200,2022-05-27 11:00:00,USDT/PAX,0.9989,0.9996,0.9989,0.9991,9679.60680911,9672.460681214134
1653645600,2022-05-27 10:00:00,USDT/PAX,0.999,0.9998,0.9989,0.9996,16642.118406,16632.2827215603
1653642000,2022-05-27 09:00:00,USDT/PAX,0.9994,0.9994,0.9989,0.9994,3845.052162,3842.0475554024
1653638400,2022-05-27 08:00:00,USDT/PAX,0.9988,1.0003,0.9988,0.999,24409.240204,24396.570237628
1653634800,2022-05-27 07:00:00,USDT/PAX,0.9991,0.9994,0.9988,0.9989,1368.974999,1367.7781206763
1653631200,2022-05-27 06:00:00,USDT/PAX,0.9997,0.9998,0.9987,0.9995,12530.226955,12522.421996716
1653627600,2022-05-27 05:00:00,USDT/PAX,0.9995,1.0005,0.9989,0.9997,29080.95288365,29065.577922923346
1653624000,2022-05-27 04:00:00,USDT/PAX,0.9989,1.0002,0.9987,0.999,23760.576449,23749.3656736905
1653620400,2022-05-27 03:00:00,USDT/PAX,0.9994,0.9994,0.9986,0.9991,3608.270347,3604.22353815195
1653616800,2022-05-27 02:00:00,USDT/PAX,1.0003,1.0005,0.9991,0.9992,20391.98572417,20387.068035278638
1653613200,2022-05-27 01:00:00,USDT/PAX,0.9992,1.0003,0.9991,0.9991,22542.85528254,22531.498326725362
1653609600,2022-05-27 00:00:00,USDT/PAX,0.999,0.9992,0.9987,0.9992,4501.611894,4496.5218755525
1653606000,2022-05-26 23:00:00,USDT/PAX,0.999,0.9993,0.9989,0.9992,2116.59342181,2114.664681754833
1653602400,2022-05-26 22:00:00,USDT/PAX,0.9994,0.9994,0.9994,0.9994,19.9920152,19.98001999088
1653598800,2022-05-26 21:00:00,USDT/PAX,0.9988,0.9993,0.9988,0.999,1119.115983,1118.0448710593
1653595200,2022-05-26 20:00:00,USDT/PAX,0.9991,0.9991,0.9975,0.9987,24776.55046766,24738.578582876906
1653591600,2022-05-26 19:00:00,USDT/PAX,0.9996,0.9996,0.9991,0.9992,549.229188,548.7973056584
1653588000,2022-05-26 18:00:00,USDT/PAX,0.9987,1.0004,0.9985,0.9995,15447.94780183,15435.786668516632
1653584400,2022-05-26 17:00:00,USDT/PAX,0.9988,0.9993,0.9987,0.9993,549.777108,549.1990354652
1653580800,2022-05-26 16:00:00,USDT/PAX,0.9993,0.9993,0.9987,0.9992,4273.60774205,4269.54675786396
1653577200,2022-05-26 15:00:00,USDT/PAX,0.9988,0.9993,0.9987,0.9993,2118.71958464,2116.866114879788
1653573600,2022-05-26 14:00:00,USDT/PAX,0.9995,0.9995,0.9985,0.9992,4039.94101309,4035.777953270855
1653570000,2022-05-26 13:00:00,USDT/PAX,0.9989,0.9997,0.9987,0.9995,30333.68723779,30310.660683276026
1653566400,2022-05-26 12:00:00,USDT/PAX,0.9988,0.9996,0.9988,0.999,1891.663039,1889.9432648264
1653562800,2022-05-26 11:00:00,USDT/PAX,0.9989,0.9998,0.9985,0.9988,4328.40795597,4325.729201704729
1653559200,2022-05-26 10:00:00,USDT/PAX,0.9992,0.9992,0.9984,0.9989,1340.94369,1339.5235041786
1653555600,2022-05-26 09:00:00,USDT/PAX,0.9997,0.9997,0.9984,0.9991,5620.2244867,5613.90701401187
1653552000,2022-05-26 08:00:00,USDT/PAX,0.9988,1.0005,0.9985,1.0004,30138.31798933,30130.975214800804
1653548400,2022-05-26 07:00:00,USDT/PAX,0.9992,0.9993,0.9988,0.9988,1855.946228,1853.8786529795
1653544800,2022-05-26 06:00:00,USDT/PAX,0.9992,0.9993,0.9988,0.9992,2878.727918,2876.133508824
1653541200,2022-05-26 05:00:00,USDT/PAX,0.9988,0.9995,0.9988,0.999,3712.114783,3708.8036216612
1653537600,2022-05-26 04:00:00,USDT/PAX,0.9988,0.9988,0.9988,0.9988,589.69934835,588.99170913198
1653534000,2022-05-26 03:00:00,USDT/PAX,0.9987,0.9989,0.9983,0.9983,1794.49003574,1792.158846789612
1653530400,2022-05-26 02:00:00,USDT/PAX,0.9985,0.9987,0.9983,0.9983,5144.670705,5137.1700374578
1653526800,2022-05-26 01:00:00,USDT/PAX,0.9985,0.999,0.9985,0.9989,583.209007,582.4028675004
1653523200,2022-05-26 00:00:00,USDT/PAX,0.9994,0.9994,0.9984,0.9989,2114.301104,2111.3281272886
1653519600,2022-05-25 23:00:00,USDT/PAX,0.9992,0.9992,0.9987,0.9992,5355.207656,5349.9141658498
1653516000,2022-05-25 22:00:00,USDT/PAX,0.9987,0.9995,0.9985,0.9995,2763.419396,2761.2487280158
1653512400,2022-05-25 21:00:00,USDT/PAX,0.999,0.9992,0.9987,0.9987,2010.287995,2008.294159576
1653508800,2022-05-25 20:00:00,USDT/PAX,0.9991,0.9991,0.9985,0.999,99.235328,99.1234845796
1653505200,2022-05-25 19:00:00,USDT/PAX,0.9986,0.9992,0.9986,0.9992,205.24325771,204.977953427432
1653501600,2022-05-25 18:00:00,USDT/PAX,0.9988,0.9992,0.9987,0.9988,353.643864,353.2677128809
1653498000,2022-05-25 17:00:00,USDT/PAX,0.9988,0.9988,0.9985,0.9985,268.828792,268.5027241451
1653494400,2022-05-25 16:00:00,USDT/PAX,0.9993,0.9994,0.999,0.9991,3409.78673767,3406.753973760253
1653490800,2022-05-25 15:00:00,USDT/PAX,0.9991,0.9993,0.9989,0.9993,723.39280005,722.811598436534
1653487200,2022-05-25 14:00:00,USDT/PAX,0.9988,0.9992,0.9987,0.9988,635.99674088,635.414500506796
1653483600,2022-05-25 13:00:00,USDT/PAX,0.9986,0.9995,0.9984,0.999,20479.16731805,20455.985282259541
1653480000,2022-05-25 12:00:00,USDT/PAX,0.999,0.9993,0.999,0.9993,2259.59671602,2257.782035791386
1653476400,2022-05-25 11:00:00,USDT/PAX,0.9993,0.9993,0.9988,0.999,4297.85076346,4293.993137545978
1653472800,2022-05-25 10:00:00,USDT/PAX,0.9988,0.9993,0.9987,0.9993,618.004545,617.3289130632
1653469200,2022-05-25 09:00:00,USDT/PAX,0.9984,0.9988,0.9982,0.9988,1178.21840121,1176.713786774748
1653465600,2022-05-25 08:00:00,USDT/PAX,0.9992,0.9992,0.9985,0.9987,2238.09959,2235.1662847147
1653462000,2022-05-25 07:00:00,USDT/PAX,0.9992,0.9993,0.999,0.999,363.061021,362.7170190998
1653458400,2022-05-25 06:00:00,USDT/PAX,0.9993,0.9993,0.9989,0.9992,401.587854,401.1834314063
1653454800,2022-05-25 05:00:00,USDT/PAX,0.9991,0.9995,0.9991,0.9991,4531.259735,4527.4208238435
1653451200,2022-05-25 04:00:00,USDT/PAX,1,1,0.9991,0.9991,4763.88486094,4760.865437802512
1653447600,2022-05-25 03:00:00,USDT/PAX,0.9991,0.9999,0.9991,0.9999,10779.61679062,10774.04934611839
1653444000,2022-05-25 02:00:00,USDT/PAX,0.9992,0.9992,0.999,0.999,590.917098,590.4366278559
1653440400,2022-05-25 01:00:00,USDT/PAX,0.9992,0.9992,0.9987,0.9987,1373.245785,1371.5427888965
1653436800,2022-05-25 00:00:00,USDT/PAX,0.999,0.9992,0.9987,0.9992,565.1437376,564.67354606862
1653433200,2022-05-24 23:00:00,USDT/PAX,0.999,0.9992,0.9989,0.9989,1272.58735,1271.3928273317
1653429600,2022-05-24 22:00:00,USDT/PAX,0.9989,0.9992,0.9989,0.9992,722.116585,721.3224893462
1653426000,2022-05-24 21:00:00,USDT/PAX,0.9985,0.9988,0.9985,0.9988,2694.222202,2690.703882002
1653422400,2022-05-24 20:00:00,USDT/PAX,0.9989,0.9989,0.9985,0.9988,1401.564706,1399.7141472913
1653418800,2022-05-24 19:00:00,USDT/PAX,0.9984,0.9991,0.9983,0.9985,1429.902427,1428.1914953851
1653415200,2022-05-24 18:00:00,USDT/PAX,0.999,0.9991,0.9941,0.9991,15246.994125,15214.6619421635
1653411600,2022-05-24 17:00:00,USDT/PAX,0.9991,0.9991,0.999,0.999,278.38591802,278.124310532882
1653408000,2022-05-24 16:00:00,USDT/PAX,0.9989,0.9991,0.9989,0.999,696.95837857,696.302604817587
1653404400,2022-05-24 15:00:00,USDT/PAX,0.9994,0.9997,0.999,0.999,23310.53483273,23299.279948274623
1653400800,2022-05-24 14:00:00,USDT/PAX,0.9992,1.0001,0.999,0.9994,15527.326698,15522.3160989677
1653397200,2022-05-24 13:00:00,USDT/PAX,0.9992,1.0005,0.999,0.9991,23194.91372691,23187.396301188075
1653393600,2022-05-24 12:00:00,USDT/PAX,0.999,0.9996,0.9989,0.9989,13936.233562,13927.0565920654
