https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERSDL,Volume USDT
1661378400,2022-08-24 22:00:00,ERSDL/USDT,0.00712,0.00712,0.00712,0.00712,1445.9845,10.29540964
1661374800,2022-08-24 21:00:00,ERSDL/USDT,0.00725,0.00731,0.0071,0.00712,177146.8611,1265.906894494
1661371200,2022-08-24 20:00:00,ERSDL/USDT,0.00689,0.00734,0.00689,0.00734,877975.5911,6279.193261845
1661367600,2022-08-24 19:00:00,ERSDL/USDT,0.00689,0.00689,0.00689,0.00689,245.8258,1.693739762
1661364000,2022-08-24 18:00:00,ERSDL/USDT,0.00692,0.00697,0.00688,0.0069,39281.7786,272.346321377
1661360400,2022-08-24 17:00:00,ERSDL/USDT,0.00692,0.00692,0.00688,0.00688,39596.8373,272.535307612
1661356800,2022-08-24 16:00:00,ERSDL/USDT,0.0069,0.00692,0.0069,0.0069,27207.7851,188.053879294
1661353200,2022-08-24 15:00:00,ERSDL/USDT,0.00688,0.00699,0.00688,0.00692,144930.2119,1009.393540737
1661349600,2022-08-24 14:00:00,ERSDL/USDT,0.00684,0.00688,0.00684,0.00688,137.079,0.940896964
1661346000,2022-08-24 13:00:00,ERSDL/USDT,0.0069,0.0069,0.0067,0.00684,1086504.0768,7381.155844041
1661342400,2022-08-24 12:00:00,ERSDL/USDT,0.00683,0.00692,0.00683,0.0069,86190.987,594.491027143
1661338800,2022-08-24 11:00:00,ERSDL/USDT,0.00688,0.00688,0.00682,0.00683,180.9964,1.240502617
1661335200,2022-08-24 10:00:00,ERSDL/USDT,0.00681,0.00681,0.00681,0.00681,112.5,0.766125
1661331600,2022-08-24 09:00:00,ERSDL/USDT,0.00675,0.00715,0.00675,0.00681,1604793.3179,11208.263717071
1661328000,2022-08-24 08:00:00,ERSDL/USDT,0.00675,0.00682,0.00675,0.00682,4457.0582,30.106502932
1661324400,2022-08-24 07:00:00,ERSDL/USDT,0.00676,0.00682,0.00675,0.00675,11730.5785,79.247969961
1661320800,2022-08-24 06:00:00,ERSDL/USDT,0.00682,0.00684,0.00675,0.00676,32965.9486,224.589234357
1661317200,2022-08-24 05:00:00,ERSDL/USDT,0.00682,0.00682,0.00673,0.00675,15697.6292,106.926152962
1661313600,2022-08-24 04:00:00,ERSDL/USDT,0.00685,0.00685,0.00672,0.00672,33144.0977,224.190894616
1661310000,2022-08-24 03:00:00,ERSDL/USDT,0.00683,0.00685,0.00683,0.00685,22554.0528,154.49405768
1661306400,2022-08-24 02:00:00,ERSDL/USDT,0.00682,0.00682,0.00682,0.00682,0,0
1661302800,2022-08-24 01:00:00,ERSDL/USDT,0.00682,0.00682,0.00682,0.00682,2397.4694,16.350741308
1661299200,2022-08-24 00:00:00,ERSDL/USDT,0.00683,0.00685,0.00682,0.00682,2476.4694,16.928879768
1661295600,2022-08-23 23:00:00,ERSDL/USDT,0.00682,0.00682,0.00682,0.00682,246.8457,1.683487674
1661292000,2022-08-23 22:00:00,ERSDL/USDT,0.00682,0.00682,0.00682,0.00682,1346.6481,9.184140042
1661288400,2022-08-23 21:00:00,ERSDL/USDT,0.00682,0.00683,0.00682,0.00682,3680.7722,25.131182301
1661284800,2022-08-23 20:00:00,ERSDL/USDT,0.00682,0.00683,0.00682,0.00683,9193.2986,62.699758238
1661281200,2022-08-23 19:00:00,ERSDL/USDT,0.00682,0.00682,0.00673,0.00673,6516.0333,44.429285601
1661277600,2022-08-23 18:00:00,ERSDL/USDT,0.00673,0.00682,0.00673,0.00682,415.083,2.820275004
1661274000,2022-08-23 17:00:00,ERSDL/USDT,0.00673,0.00673,0.00673,0.00673,1754.2636,11.806194028
1661270400,2022-08-23 16:00:00,ERSDL/USDT,0.00682,0.00682,0.00672,0.00672,12559.8633,84.698152407
1661266800,2022-08-23 15:00:00,ERSDL/USDT,0.00677,0.00677,0.00673,0.00673,25990.0021,175.395386324
1661263200,2022-08-23 14:00:00,ERSDL/USDT,0.00677,0.00677,0.00677,0.00677,281.7325,1.907329025
1661259600,2022-08-23 13:00:00,ERSDL/USDT,0.00685,0.00685,0.00677,0.00677,49315.3928,337.708149984
1661256000,2022-08-23 12:00:00,ERSDL/USDT,0.00669,0.00685,0.00665,0.00677,113526.1077,773.475403554
1661252400,2022-08-23 11:00:00,ERSDL/USDT,0.0067,0.0067,0.00669,0.00669,160.0867,1.071828677
1661248800,2022-08-23 10:00:00,ERSDL/USDT,0.0066,0.00676,0.0066,0.00676,75365.2417,507.039801694
1661245200,2022-08-23 09:00:00,ERSDL/USDT,0.0066,0.0066,0.0066,0.0066,7256.7488,47.89454208
1661241600,2022-08-23 08:00:00,ERSDL/USDT,0.00662,0.00668,0.0066,0.00668,2668.2932,17.63218787
1661238000,2022-08-23 07:00:00,ERSDL/USDT,0.00655,0.00669,0.00655,0.00669,165966.0162,1105.934414594
1661234400,2022-08-23 06:00:00,ERSDL/USDT,0.00655,0.00655,0.00655,0.00655,186.7172,1.22299766
1661230800,2022-08-23 05:00:00,ERSDL/USDT,0.00655,0.00655,0.00655,0.00655,512.4123,3.356300565
1661227200,2022-08-23 04:00:00,ERSDL/USDT,0.0066,0.0066,0.00655,0.00655,15185.2014,99.797494402
1661223600,2022-08-23 03:00:00,ERSDL/USDT,0.0066,0.0066,0.0066,0.0066,10683.7469,70.51272954
1661220000,2022-08-23 02:00:00,ERSDL/USDT,0.0066,0.0066,0.0066,0.0066,0,0
1661216400,2022-08-23 01:00:00,ERSDL/USDT,0.00657,0.00668,0.00657,0.0066,1381.6844,9.186675542
1661212800,2022-08-23 00:00:00,ERSDL/USDT,0.00658,0.00658,0.00657,0.00657,241.305,1.586222504
1661209200,2022-08-22 23:00:00,ERSDL/USDT,0.00635,0.00667,0.00631,0.00667,224553.1396,1468.530653266
1661205600,2022-08-22 22:00:00,ERSDL/USDT,0.0064,0.0064,0.00635,0.00635,31663.4265,201.763228242
1661202000,2022-08-22 21:00:00,ERSDL/USDT,0.00646,0.00646,0.00646,0.00646,0,0
1661198400,2022-08-22 20:00:00,ERSDL/USDT,0.00641,0.00646,0.00639,0.00646,20271.518,130.713058552
1661194800,2022-08-22 19:00:00,ERSDL/USDT,0.00641,0.00641,0.00641,0.00641,267.3739,1.713866699
1661191200,2022-08-22 18:00:00,ERSDL/USDT,0.00641,0.00641,0.00641,0.00641,281.4463,1.804070783
1661187600,2022-08-22 17:00:00,ERSDL/USDT,0.00649,0.00649,0.0064,0.0064,29501.2068,189.182404056
1661184000,2022-08-22 16:00:00,ERSDL/USDT,0.00649,0.00649,0.00649,0.00649,26314.9831,170.784240319
1661180400,2022-08-22 15:00:00,ERSDL/USDT,0.0064,0.00648,0.0064,0.00648,40391.1797,261.352359497
1661176800,2022-08-22 14:00:00,ERSDL/USDT,0.00647,0.00647,0.00647,0.00647,234.9448,1.520092856
1661173200,2022-08-22 13:00:00,ERSDL/USDT,0.00648,0.00648,0.0064,0.00642,32482.4348,209.501190459
1661169600,2022-08-22 12:00:00,ERSDL/USDT,0.0067,0.0067,0.0065,0.0065,258599.4217,1701.637798963
1661166000,2022-08-22 11:00:00,ERSDL/USDT,0.00675,0.00676,0.00675,0.00676,1931.6262,13.053599841
1661162400,2022-08-22 10:00:00,ERSDL/USDT,0.00666,0.00666,0.00666,0.00666,20883.6616,139.085186256
1661158800,2022-08-22 09:00:00,ERSDL/USDT,0.0067,0.0067,0.00666,0.00666,828.2651,5.536245566
1661155200,2022-08-22 08:00:00,ERSDL/USDT,0.00668,0.00668,0.00666,0.00666,11497.2378,76.578647716
1661151600,2022-08-22 07:00:00,ERSDL/USDT,0.00672,0.00672,0.00668,0.00668,66864.8297,448.468348793
1661148000,2022-08-22 06:00:00,ERSDL/USDT,0.00671,0.00694,0.00666,0.00672,311804.0635,2119.567288377
1661144400,2022-08-22 05:00:00,ERSDL/USDT,0.00683,0.00683,0.00671,0.00671,28314.3841,191.79987237
1661140800,2022-08-22 04:00:00,ERSDL/USDT,0.00675,0.00683,0.00675,0.00683,2530.8523,17.248437412
1661137200,2022-08-22 03:00:00,ERSDL/USDT,0.00676,0.00676,0.00675,0.00675,340.0246,2.296014704
1661133600,2022-08-22 02:00:00,ERSDL/USDT,0.00676,0.00683,0.00676,0.00683,46244.8484,314.774295729
1661130000,2022-08-22 01:00:00,ERSDL/USDT,0.00686,0.00686,0.0067,0.0067,181264.4985,1232.445496251
1661126400,2022-08-22 00:00:00,ERSDL/USDT,0.0068,0.00687,0.0068,0.00686,273729.7829,1877.795917525
1661122800,2022-08-21 23:00:00,ERSDL/USDT,0.0067,0.00686,0.0067,0.00679,124977.0801,852.579188271
1661119200,2022-08-21 22:00:00,ERSDL/USDT,0.0067,0.0067,0.0067,0.0067,0,0
1661115600,2022-08-21 21:00:00,ERSDL/USDT,0.0067,0.0067,0.0067,0.0067,0,0
1661112000,2022-08-21 20:00:00,ERSDL/USDT,0.00677,0.00677,0.0067,0.0067,146008.5586,978.391771145
1661108400,2022-08-21 19:00:00,ERSDL/USDT,0.00679,0.00696,0.0067,0.0067,737016.9332,5044.329732011
1661104800,2022-08-21 18:00:00,ERSDL/USDT,0.00662,0.00679,0.00662,0.0067,374951.2051,2524.524313166
1661101200,2022-08-21 17:00:00,ERSDL/USDT,0.00657,0.00662,0.0065,0.00662,33706.1026,221.911319995
1661097600,2022-08-21 16:00:00,ERSDL/USDT,0.00655,0.00656,0.0065,0.0065,70267.2421,457.960099437
1661094000,2022-08-21 15:00:00,ERSDL/USDT,0.00658,0.00665,0.00655,0.00655,26013.507,170.649148557
1661090400,2022-08-21 14:00:00,ERSDL/USDT,0.00667,0.00667,0.00667,0.00667,150,1.0005
1661086800,2022-08-21 13:00:00,ERSDL/USDT,0.00669,0.00669,0.00657,0.00667,81481.3957,539.172685692
1661083200,2022-08-21 12:00:00,ERSDL/USDT,0.00655,0.0068,0.00655,0.0067,336451.6991,2247.857510411
1661079600,2022-08-21 11:00:00,ERSDL/USDT,0.00655,0.00662,0.00655,0.00662,10499.3827,69.338113387
1661076000,2022-08-21 10:00:00,ERSDL/USDT,0.00655,0.00655,0.00655,0.00655,3868.1097,25.336118535
1661072400,2022-08-21 09:00:00,ERSDL/USDT,0.00662,0.00663,0.00655,0.00655,20154.2216,132.553441759
1661068800,2022-08-21 08:00:00,ERSDL/USDT,0.00652,0.00662,0.0065,0.00662,129341.9378,852.965920139
1661065200,2022-08-21 07:00:00,ERSDL/USDT,0.00647,0.00657,0.0064,0.00646,239465.126,1543.009257208
1661061600,2022-08-21 06:00:00,ERSDL/USDT,0.0064,0.0064,0.0064,0.0064,2060.3015,13.1859296
1661058000,2022-08-21 05:00:00,ERSDL/USDT,0.00647,0.00647,0.0064,0.0064,17000,109.43
1661054400,2022-08-21 04:00:00,ERSDL/USDT,0.0064,0.0064,0.0064,0.0064,0,0
1661050800,2022-08-21 03:00:00,ERSDL/USDT,0.0064,0.0064,0.0064,0.0064,0,0
1661047200,2022-08-21 02:00:00,ERSDL/USDT,0.0064,0.00651,0.0064,0.0064,70847.8041,456.842574834
1661043600,2022-08-21 01:00:00,ERSDL/USDT,0.00642,0.00647,0.0064,0.0064,65817.8446,423.726627006
1661040000,2022-08-21 00:00:00,ERSDL/USDT,0.00638,0.00642,0.00638,0.00642,118386.1122,757.97673646
1661036400,2022-08-20 23:00:00,ERSDL/USDT,0.00631,0.00631,0.0063,0.0063,26686.2614,168.28826457
1661032800,2022-08-20 22:00:00,ERSDL/USDT,0.00638,0.00638,0.00638,0.00638,0,0
1661029200,2022-08-20 21:00:00,ERSDL/USDT,0.0063,0.00638,0.0063,0.00638,2743.9031,17.460451023
1661025600,2022-08-20 20:00:00,ERSDL/USDT,0.00637,0.00637,0.00637,0.00637,156.7346,0.998399402
1661022000,2022-08-20 19:00:00,ERSDL/USDT,0.0064,0.00645,0.0063,0.0063,197951.8993,1255.967142445
1661018400,2022-08-20 18:00:00,ERSDL/USDT,0.00646,0.00646,0.00646,0.00646,0,0
1661014800,2022-08-20 17:00:00,ERSDL/USDT,0.00652,0.00652,0.0064,0.00646,152216.055,982.838263301
1661011200,2022-08-20 16:00:00,ERSDL/USDT,0.00654,0.00654,0.00651,0.00651,42676.4802,278.615709217
1661007600,2022-08-20 15:00:00,ERSDL/USDT,0.0066,0.0066,0.00653,0.0066,19755.379,129.854670125
1661004000,2022-08-20 14:00:00,ERSDL/USDT,0.00661,0.00671,0.00652,0.00661,276835.7176,1826.941360286
1661000400,2022-08-20 13:00:00,ERSDL/USDT,0.00658,0.0066,0.00652,0.00652,20018.909,130.921589372
1660996800,2022-08-20 12:00:00,ERSDL/USDT,0.00643,0.00662,0.00643,0.00652,291954.8422,1906.231479639
1660993200,2022-08-20 11:00:00,ERSDL/USDT,0.00643,0.00643,0.00637,0.00637,16938.8109,108.398805213
1660989600,2022-08-20 10:00:00,ERSDL/USDT,0.00639,0.00641,0.00637,0.00641,41573.2513,264.927761214
1660986000,2022-08-20 09:00:00,ERSDL/USDT,0.00637,0.00637,0.00637,0.00637,8971.2661,57.146965057
1660982400,2022-08-20 08:00:00,ERSDL/USDT,0.00637,0.00639,0.00637,0.00639,2156.2441,13.738399799
1660978800,2022-08-20 07:00:00,ERSDL/USDT,0.00638,0.00639,0.00638,0.00639,9830.7009,62.724483384
1660975200,2022-08-20 06:00:00,ERSDL/USDT,0.00637,0.00638,0.00637,0.00638,9362.7039,59.725919776
1660971600,2022-08-20 05:00:00,ERSDL/USDT,0.00637,0.00637,0.00637,0.00637,2897.1725,18.454988825
1660968000,2022-08-20 04:00:00,ERSDL/USDT,0.00634,0.00643,0.0063,0.0063,54449.9598,344.274932126
1660964400,2022-08-20 03:00:00,ERSDL/USDT,0.0064,0.00642,0.0064,0.00642,7789.6738,49.999999989
1660960800,2022-08-20 02:00:00,ERSDL/USDT,0.00633,0.0064,0.00632,0.00632,2190.9876,13.882224205
1660957200,2022-08-20 01:00:00,ERSDL/USDT,0.00625,0.00643,0.00625,0.00633,83227.5328,530.473951132
1660953600,2022-08-20 00:00:00,ERSDL/USDT,0.00625,0.00625,0.00623,0.00625,5147.336,32.150581179
1660950000,2022-08-19 23:00:00,ERSDL/USDT,0.00646,0.00646,0.00625,0.00625,375569.4577,2377.371963654
1660946400,2022-08-19 22:00:00,ERSDL/USDT,0.00654,0.00656,0.00647,0.00647,25905.0498,168.472998606
1660942800,2022-08-19 21:00:00,ERSDL/USDT,0.00646,0.00646,0.00646,0.00646,50,0.323
1660939200,2022-08-19 20:00:00,ERSDL/USDT,0.00654,0.00654,0.00654,0.00654,152.6605,0.99839967
1660935600,2022-08-19 19:00:00,ERSDL/USDT,0.0065,0.0065,0.00646,0.00646,49817.9053,323.371052323
1660932000,2022-08-19 18:00:00,ERSDL/USDT,0.00657,0.00657,0.00651,0.00651,58591.8875,382.113186134
1660928400,2022-08-19 17:00:00,ERSDL/USDT,0.0066,0.0066,0.00657,0.00657,980.7828,6.455851808
1660924800,2022-08-19 16:00:00,ERSDL/USDT,0.0066,0.00666,0.0066,0.00666,46428.7102,307.535450994
1660921200,2022-08-19 15:00:00,ERSDL/USDT,0.00647,0.0066,0.0064,0.0066,151264.2755,986.933052752
1660917600,2022-08-19 14:00:00,ERSDL/USDT,0.00671,0.00679,0.00648,0.00648,207606.5983,1371.935798136
1660914000,2022-08-19 13:00:00,ERSDL/USDT,0.00652,0.0067,0.00652,0.0067,59906.0267,396.771378931
1660910400,2022-08-19 12:00:00,ERSDL/USDT,0.0064,0.0066,0.0064,0.0066,99083.832,651.862542895
1660906800,2022-08-19 11:00:00,ERSDL/USDT,0.00647,0.00649,0.0064,0.0064,15429.4728,99.822172788
1660903200,2022-08-19 10:00:00,ERSDL/USDT,0.00636,0.00657,0.00636,0.00646,607257.5846,3934.067104805
1660899600,2022-08-19 09:00:00,ERSDL/USDT,0.00658,0.00668,0.0063,0.00636,442578.6677,2818.521803589
1660896000,2022-08-19 08:00:00,ERSDL/USDT,0.0069,0.0069,0.00646,0.00667,812731.11427603,5364.2604605947568
1660892400,2022-08-19 07:00:00,ERSDL/USDT,0.00693,0.00701,0.00689,0.00689,74833.7088,518.172695977
1660888800,2022-08-19 06:00:00,ERSDL/USDT,0.00748,0.00749,0.00692,0.00692,387076.8304,2751.010310207
1660885200,2022-08-19 05:00:00,ERSDL/USDT,0.00734,0.0075,0.00734,0.0075,21818.4644,162.671094226
1660881600,2022-08-19 04:00:00,ERSDL/USDT,0.00733,0.00733,0.00732,0.00732,36887.7849,270.031404902
1660878000,2022-08-19 03:00:00,ERSDL/USDT,0.0074,0.0074,0.00733,0.00733,110833.5083,819.692451227
1660874400,2022-08-19 02:00:00,ERSDL/USDT,0.00742,0.00742,0.0074,0.0074,10549.8425,78.070531808
1660870800,2022-08-19 01:00:00,ERSDL/USDT,0.0074,0.00749,0.0074,0.00749,61117.3179,452.307655534
1660867200,2022-08-19 00:00:00,ERSDL/USDT,0.00749,0.00756,0.0074,0.0074,225151.7595,1674.364872268
1660863600,2022-08-18 23:00:00,ERSDL/USDT,0.00756,0.0076,0.00748,0.00749,305287.0991,2285.416530303
1660860000,2022-08-18 22:00:00,ERSDL/USDT,0.0076,0.0076,0.00748,0.00748,30105.9171,227.348222172
1660856400,2022-08-18 21:00:00,ERSDL/USDT,0.00759,0.00759,0.00759,0.00759,238.5477,1.810577043
1660852800,2022-08-18 20:00:00,ERSDL/USDT,0.00756,0.00766,0.00756,0.00766,9877.6248,75.200199198
1660849200,2022-08-18 19:00:00,ERSDL/USDT,0.00759,0.0076,0.00749,0.00749,69650.3309,522.87913808
1660845600,2022-08-18 18:00:00,ERSDL/USDT,0.00767,0.00767,0.00749,0.00751,184068.8722,1384.974728241
1660842000,2022-08-18 17:00:00,ERSDL/USDT,0.00754,0.00773,0.00745,0.00767,630109.2219,4730.02550006
1660838400,2022-08-18 16:00:00,ERSDL/USDT,0.00757,0.00775,0.0075,0.00762,96880.2745,738.559554648
1660834800,2022-08-18 15:00:00,ERSDL/USDT,0.0077,0.00778,0.00751,0.00759,262289.8485,1984.997663683
1660831200,2022-08-18 14:00:00,ERSDL/USDT,0.00777,0.00786,0.0075,0.0077,580598.9534,4484.232633473
1660827600,2022-08-18 13:00:00,ERSDL/USDT,0.0077,0.00807,0.00764,0.00768,1078937.4316,8436.059923633
1660824000,2022-08-18 12:00:00,ERSDL/USDT,0.00768,0.00777,0.00764,0.00777,13419.3186,103.723545679
1660820400,2022-08-18 11:00:00,ERSDL/USDT,0.00756,0.00779,0.00756,0.00768,73305.0412,564.978777266
1660816800,2022-08-18 10:00:00,ERSDL/USDT,0.0075,0.00754,0.0075,0.00754,15581.3191,117.026013848
1660813200,2022-08-18 09:00:00,ERSDL/USDT,0.0075,0.00752,0.0075,0.00752,5359.5725,40.29679375
1660809600,2022-08-18 08:00:00,ERSDL/USDT,0.0075,0.00751,0.0075,0.00751,511.44,3.837129427
1660806000,2022-08-18 07:00:00,ERSDL/USDT,0.00751,0.00751,0.00751,0.00751,134,1.00634
1660802400,2022-08-18 06:00:00,ERSDL/USDT,0.00761,0.00761,0.0075,0.0075,338061.1787,2551.24688367
1660798800,2022-08-18 05:00:00,ERSDL/USDT,0.00769,0.00769,0.0076,0.00767,31180.0737,237.624666252
1660795200,2022-08-18 04:00:00,ERSDL/USDT,0.00769,0.00769,0.00769,0.00769,0,0
1660791600,2022-08-18 03:00:00,ERSDL/USDT,0.00767,0.00778,0.00764,0.00769,27766.1499,214.821821203
1660788000,2022-08-18 02:00:00,ERSDL/USDT,0.00773,0.00774,0.00767,0.00767,6587.755,50.893208786
1660784400,2022-08-18 01:00:00,ERSDL/USDT,0.00767,0.00773,0.00767,0.00773,16266.4158,125.604540236
1660780800,2022-08-18 00:00:00,ERSDL/USDT,0.0076,0.00773,0.0076,0.00767,50837.9063,391.438994284
1660777200,2022-08-17 23:00:00,ERSDL/USDT,0.0076,0.00766,0.0076,0.00766,3390.8179,25.967584462
1660773600,2022-08-17 22:00:00,ERSDL/USDT,0.0076,0.0076,0.0076,0.0076,4797.663,36.4622388
1660770000,2022-08-17 21:00:00,ERSDL/USDT,0.00784,0.00791,0.00759,0.00759,212566.1919,1632.310388459
1660766400,2022-08-17 20:00:00,ERSDL/USDT,0.00757,0.0079,0.00752,0.0079,344744.2214,2657.621868697
1660762800,2022-08-17 19:00:00,ERSDL/USDT,0.00758,0.00758,0.00756,0.00756,4763.6988,36.101924866
1660759200,2022-08-17 18:00:00,ERSDL/USDT,0.00765,0.00778,0.00758,0.00758,63130.5907,483.441990706
1660755600,2022-08-17 17:00:00,ERSDL/USDT,0.00765,0.00787,0.00758,0.00764,150206.0982,1152.03694197
1660752000,2022-08-17 16:00:00,ERSDL/USDT,0.00766,0.00782,0.00764,0.00772,170897.1796,1319.379736876
1660748400,2022-08-17 15:00:00,ERSDL/USDT,0.00769,0.00773,0.00755,0.00766,51453.5185,393.770257269
1660744800,2022-08-17 14:00:00,ERSDL/USDT,0.00759,0.00769,0.0075,0.00769,158753.2218,1195.783353312
1660741200,2022-08-17 13:00:00,ERSDL/USDT,0.00762,0.00762,0.0075,0.0075,329916.4743,2480.659941265
1660737600,2022-08-17 12:00:00,ERSDL/USDT,0.00773,0.0078,0.00762,0.00762,69540.8792,533.315829937
1660734000,2022-08-17 11:00:00,ERSDL/USDT,0.00766,0.0078,0.00764,0.0078,107607.4379,829.169658167
1660730400,2022-08-17 10:00:00,ERSDL/USDT,0.00763,0.00763,0.00763,0.00763,0,0
1660726800,2022-08-17 09:00:00,ERSDL/USDT,0.00781,0.00781,0.00763,0.00763,192929.4484,1483.726657263
1660723200,2022-08-17 08:00:00,ERSDL/USDT,0.00785,0.00788,0.00781,0.00788,6367.9477,50.140293098
1660719600,2022-08-17 07:00:00,ERSDL/USDT,0.00777,0.00784,0.00777,0.00784,254.1288,1.980521354
1660716000,2022-08-17 06:00:00,ERSDL/USDT,0.00777,0.00787,0.00776,0.00778,53223.4516,413.422678316
1660712400,2022-08-17 05:00:00,ERSDL/USDT,0.00798,0.00798,0.00776,0.00776,228915.4502,1792.664541754
1660708800,2022-08-17 04:00:00,ERSDL/USDT,0.00787,0.00798,0.00787,0.00798,135367.207,1078.335034851
1660705200,2022-08-17 03:00:00,ERSDL/USDT,0.00778,0.00788,0.00777,0.00787,26724.6591,209.489889835
1660701600,2022-08-17 02:00:00,ERSDL/USDT,0.00777,0.00798,0.00764,0.00777,397672.5003,3117.422845208
1660698000,2022-08-17 01:00:00,ERSDL/USDT,0.00766,0.00795,0.00763,0.00778,169328.1377,1324.5399372
1660694400,2022-08-17 00:00:00,ERSDL/USDT,0.00763,0.00772,0.0076,0.00772,21798.3565,166.301446726
1660690800,2022-08-16 23:00:00,ERSDL/USDT,0.00767,0.00771,0.00767,0.00771,14949.4327,114.823992537
1660687200,2022-08-16 22:00:00,ERSDL/USDT,0.0077,0.00783,0.0076,0.00767,162549.9563,1242.629833052
1660683600,2022-08-16 21:00:00,ERSDL/USDT,0.00785,0.00794,0.0077,0.0077,104983.1918,817.065742587
1660680000,2022-08-16 20:00:00,ERSDL/USDT,0.00793,0.00793,0.00792,0.00793,4925.6887,39.060519715
1660676400,2022-08-16 19:00:00,ERSDL/USDT,0.0079,0.00794,0.00778,0.00794,138223.5431,1081.474805724
1660672800,2022-08-16 18:00:00,ERSDL/USDT,0.00797,0.00804,0.00781,0.0079,149412.7723,1182.189842589
1660669200,2022-08-16 17:00:00,ERSDL/USDT,0.0077,0.00808,0.0077,0.008,406969.5178,3205.684395516
1660665600,2022-08-16 16:00:00,ERSDL/USDT,0.00767,0.00807,0.0076,0.00769,479696.4753,3774.848969725
1660662000,2022-08-16 15:00:00,ERSDL/USDT,0.00801,0.0081,0.00766,0.00774,1075306.766,8430.626267965
1660658400,2022-08-16 14:00:00,ERSDL/USDT,0.00765,0.00998,0.00765,0.00801,8825961.9078,73079.286938974
1660654800,2022-08-16 13:00:00,ERSDL/USDT,0.00766,0.00766,0.00759,0.00759,20620.3983,157.353550453
1660651200,2022-08-16 12:00:00,ERSDL/USDT,0.00777,0.00783,0.00766,0.00766,54609.42,420.969380871
1660647600,2022-08-16 11:00:00,ERSDL/USDT,0.00787,0.008,0.00769,0.00769,135269.2294,1065.851208413
1660644000,2022-08-16 10:00:00,ERSDL/USDT,0.00746,0.00805,0.00745,0.0078,1273743.9813,10053.484653119
1660640400,2022-08-16 09:00:00,ERSDL/USDT,0.0075,0.0075,0.00744,0.0075,29474.4229,219.670478766
1660636800,2022-08-16 08:00:00,ERSDL/USDT,0.00744,0.00744,0.00744,0.00744,0,0
1660633200,2022-08-16 07:00:00,ERSDL/USDT,0.00744,0.00744,0.00744,0.00744,0,0
1660629600,2022-08-16 06:00:00,ERSDL/USDT,0.00744,0.00744,0.00744,0.00744,22950.1083,170.748805752
1660626000,2022-08-16 05:00:00,ERSDL/USDT,0.00743,0.00743,0.00743,0.00743,0,0
1660622400,2022-08-16 04:00:00,ERSDL/USDT,0.00745,0.0075,0.00743,0.00743,19993.4556,149.38459271
1660618800,2022-08-16 03:00:00,ERSDL/USDT,0.00744,0.00745,0.00744,0.00745,2104.9692,15.678949331
1660615200,2022-08-16 02:00:00,ERSDL/USDT,0.00739,0.00744,0.00733,0.00744,15380.5783,113.574409256
1660611600,2022-08-16 01:00:00,ERSDL/USDT,0.00731,0.00732,0.00731,0.00732,12526.7253,91.692625513
1660608000,2022-08-16 00:00:00,ERSDL/USDT,0.00732,0.00732,0.00731,0.00731,63092.1102,461.612132238
1660604400,2022-08-15 23:00:00,ERSDL/USDT,0.00742,0.00748,0.00731,0.0074,68762.9546,503.861365293
1660600800,2022-08-15 22:00:00,ERSDL/USDT,0.00757,0.00765,0.00737,0.00748,174657.2849,1308.81579538
1660597200,2022-08-15 21:00:00,ERSDL/USDT,0.0077,0.00772,0.00757,0.00757,76625.7875,581.992640565
1660593600,2022-08-15 20:00:00,ERSDL/USDT,0.00765,0.00771,0.00761,0.00771,30150.4936,232.290995597
1660590000,2022-08-15 19:00:00,ERSDL/USDT,0.00765,0.00771,0.00756,0.00771,66435.1714,505.127266264
1660586400,2022-08-15 18:00:00,ERSDL/USDT,0.00765,0.00771,0.00759,0.00771,16571.1955,127.310554538
1660582800,2022-08-15 17:00:00,ERSDL/USDT,0.00768,0.00772,0.00757,0.00765,30746.7687,234.616217855
1660579200,2022-08-15 16:00:00,ERSDL/USDT,0.00761,0.00761,0.00761,0.00761,525.0234,3.995428074
1660575600,2022-08-15 15:00:00,ERSDL/USDT,0.00767,0.00767,0.00767,0.00767,0,0
1660572000,2022-08-15 14:00:00,ERSDL/USDT,0.00773,0.00773,0.00756,0.00767,73772.6939,563.393754166
1660568400,2022-08-15 13:00:00,ERSDL/USDT,0.00761,0.0078,0.00756,0.0078,47101.8258,362.591544965
1660564800,2022-08-15 12:00:00,ERSDL/USDT,0.00757,0.00759,0.00755,0.00755,14341.7255,108.811092109
1660561200,2022-08-15 11:00:00,ERSDL/USDT,0.00755,0.00759,0.00755,0.00759,22857.5758,172.743559122
1660557600,2022-08-15 10:00:00,ERSDL/USDT,0.00754,0.00767,0.00754,0.00755,73740.7077,560.357695347
1660554000,2022-08-15 09:00:00,ERSDL/USDT,0.00766,0.00766,0.00753,0.00753,74947.1106,567.409449876
1660550400,2022-08-15 08:00:00,ERSDL/USDT,0.00783,0.00783,0.00767,0.00773,137589.9984,1063.77172107
1660546800,2022-08-15 07:00:00,ERSDL/USDT,0.0079,0.0079,0.00783,0.00783,109477.9729,857.672834027
1660543200,2022-08-15 06:00:00,ERSDL/USDT,0.00789,0.00801,0.00783,0.00791,84137.8879,668.772555377
1660539600,2022-08-15 05:00:00,ERSDL/USDT,0.0079,0.00794,0.00783,0.00783,10047.2844,79.005436834
