https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATTER,Volume USDT
1643760000,2022-02-02 00:00:00,MATTER/USDT,0.4441,0.4446,0.4365,0.4377,259429.45840477,114598.972631916687
1643673600,2022-02-01 00:00:00,MATTER/USDT,0.436,0.4454,0.4352,0.4435,254700.76103908,112134.456626696848
1643587200,2022-01-31 00:00:00,MATTER/USDT,0.4301,0.477,0.4207,0.4365,402955.80835935,172864.956756501018
1643500800,2022-01-30 00:00:00,MATTER/USDT,0.4309,0.4317,0.4278,0.4295,143922.15783863,61777.189081078845
1643414400,2022-01-29 00:00:00,MATTER/USDT,0.4293,0.4315,0.4267,0.43,184898.61335167,79286.917804615695
1643328000,2022-01-28 00:00:00,MATTER/USDT,0.4283,0.4336,0.418,0.4285,191302.39771298,81864.488855995145
1643241600,2022-01-27 00:00:00,MATTER/USDT,0.4378,0.4405,0.4229,0.4291,319746.24705749,137539.353785003134
1643155200,2022-01-26 00:00:00,MATTER/USDT,0.4347,0.477,0.43,0.436,342776.65464004,149911.251167064667
1643068800,2022-01-25 00:00:00,MATTER/USDT,0.432,0.4701,0.4151,0.4348,457743.26862266,194750.054390372038
1642982400,2022-01-24 00:00:00,MATTER/USDT,0.4366,0.4451,0.4011,0.432,235402.47393778,101503.900161382087
1642896000,2022-01-23 00:00:00,MATTER/USDT,0.442,0.4449,0.432,0.4374,328315.0547557,143932.15814730631
1642809600,2022-01-22 00:00:00,MATTER/USDT,0.4735,0.4784,0.4038,0.4419,445943.22984198,204808.87767617927
1642723200,2022-01-21 00:00:00,MATTER/USDT,0.5152,0.5162,0.4271,0.4735,624967.6309574,308498.116649516984
1642636800,2022-01-20 00:00:00,MATTER/USDT,0.5073,0.5339,0.5061,0.5152,529183.18435599,271715.736894290485
1642550400,2022-01-19 00:00:00,MATTER/USDT,0.5251,0.5285,0.503,0.5096,502203.99815804,259989.461796751824
1642464000,2022-01-18 00:00:00,MATTER/USDT,0.5398,0.5436,0.5225,0.526,520578.27332741,278882.214782309123
1642377600,2022-01-17 00:00:00,MATTER/USDT,0.5413,0.5599,0.5346,0.5398,125765.79110259,68481.123082578914
1642291200,2022-01-16 00:00:00,MATTER/USDT,0.5379,0.5438,0.5376,0.5413,47539.67358301,25703.676247583026
1642204800,2022-01-15 00:00:00,MATTER/USDT,0.5392,0.5505,0.5348,0.54,80721.6729525,43872.676430648486
1642118400,2022-01-14 00:00:00,MATTER/USDT,0.5233,0.5499,0.5176,0.5392,121022.83253082,64380.977506361036
1642032000,2022-01-13 00:00:00,MATTER/USDT,0.5055,0.5406,0.5037,0.5196,167480.65196453,86657.869044659628
1641945600,2022-01-12 00:00:00,MATTER/USDT,0.471,0.5158,0.4685,0.5036,189940.96844345,92912.035697417879
1641859200,2022-01-11 00:00:00,MATTER/USDT,0.4709,0.471,0.4684,0.4685,11952.04512966,5617.35446596986
1641772800,2022-01-10 00:00:00,MATTER/USDT,0.4843,0.4843,0.4671,0.471,55197.29490517,26402.511167599996
1641686400,2022-01-09 00:00:00,MATTER/USDT,0.4838,0.4845,0.4772,0.4843,33168.29075229,15973.83479981288
1641600000,2022-01-08 00:00:00,MATTER/USDT,0.503,0.5038,0.4038,0.4845,91777.39678763,44591.86027011808
1641513600,2022-01-07 00:00:00,MATTER/USDT,0.5327,0.5342,0.4998,0.5023,228728.99749602,117802.140850441294
1641427200,2022-01-06 00:00:00,MATTER/USDT,0.5487,0.5503,0.5219,0.5327,199153.65626822,106107.545166892264
1641340800,2022-01-05 00:00:00,MATTER/USDT,0.5055,0.6,0.5026,0.5493,493039.63689569,272201.447004510423
1641254400,2022-01-04 00:00:00,MATTER/USDT,0.4945,0.5065,0.4902,0.5035,71751.01841262,35835.1172813737
1641168000,2022-01-03 00:00:00,MATTER/USDT,0.4915,0.4972,0.4883,0.4949,39514.79745028,19492.630483237232
1641081600,2022-01-02 00:00:00,MATTER/USDT,0.4709,0.5,0.47,0.4902,115913.58889378,56088.458293747909
1640995200,2022-01-01 00:00:00,MATTER/USDT,0.462,0.4712,0.462,0.4709,29661.9661107,13873.453319283464
1640908800,2021-12-31 00:00:00,MATTER/USDT,0.4614,0.4628,0.4517,0.462,107828.17070329,49362.963127754229
1640822400,2021-12-30 00:00:00,MATTER/USDT,0.4573,0.4854,0.4524,0.4614,78056.79428609,35802.68652256919
1640736000,2021-12-29 00:00:00,MATTER/USDT,0.469,0.469,0.4502,0.4573,36781.72639954,16949.561181642435
1640649600,2021-12-28 00:00:00,MATTER/USDT,0.48,0.4821,0.4652,0.4662,91703.71924948,43657.31862954747
