https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WIN,Volume USDT
1646265600,2022-03-03 00:00:00,WIN/USDT,0.00027889,0.0002811,0.00027017,0.0002735,15893929875.16855553,4374361.2295013825616007
1646179200,2022-03-02 00:00:00,WIN/USDT,0.00028459,0.00028789,0.00027588,0.00027894,20291616186.41746809,5716967.7275729759820317
1646092800,2022-03-01 00:00:00,WIN/USDT,0.00027943,0.00028876,0.00027587,0.00028498,15635588283.90326582,4404626.5644801192203961
1646006400,2022-02-28 00:00:00,WIN/USDT,0.00025719,0.00028006,0.00025473,0.00027933,14779004744.20569679,3930261.7900034937718912
1645920000,2022-02-27 00:00:00,WIN/USDT,0.00027182,0.0002728,0.00025512,0.00025714,13549980540.81351606,3591535.1750120149737102
1645833600,2022-02-26 00:00:00,WIN/USDT,0.00027308,0.00028039,0.000268,0.00027192,10298557430.63245133,2803305.0675708063467687
1645747200,2022-02-25 00:00:00,WIN/USDT,0.00026117,0.00027567,0.0002597,0.00027308,12654192534.4994701,3388301.0589988671556885
1645660800,2022-02-24 00:00:00,WIN/USDT,0.00027486,0.00027624,0.00024257,0.00026118,18800314766.55970987,4825429.1855711753604744
1645574400,2022-02-23 00:00:00,WIN/USDT,0.00027702,0.00031,0.00027486,0.00027515,24320725190.45520669,6875960.7502187686351771
1645488000,2022-02-22 00:00:00,WIN/USDT,0.00027603,0.0003017,0.00027028,0.00027714,22744523707.67808933,6236011.8465393042875923
1645401600,2022-02-21 00:00:00,WIN/USDT,0.00028534,0.0002979,0.00027273,0.00027615,18793926779.84195089,5359196.4689486180486123
1645315200,2022-02-20 00:00:00,WIN/USDT,0.00029767,0.00029805,0.00027973,0.00028534,17298278724.26380773,4946881.3386158552472308
1645228800,2022-02-19 00:00:00,WIN/USDT,0.00029974,0.00030486,0.00029306,0.00029778,15191739068.98708862,4544921.7171572091891741
1645142400,2022-02-18 00:00:00,WIN/USDT,0.00030471,0.00031688,0.0002977,0.00029977,16976921900.69147358,5188541.931014973576858
1645056000,2022-02-17 00:00:00,WIN/USDT,0.00032734,0.00033275,0.00030311,0.00030509,18945874184.01585147,6042235.2374533806800987
1644969600,2022-02-16 00:00:00,WIN/USDT,0.00033393,0.00033461,0.00032178,0.00032736,15792372121.02004664,5195571.156689795527262
1644883200,2022-02-15 00:00:00,WIN/USDT,0.00031617,0.0003381,0.00031491,0.00033417,16520759131.65864852,5448721.9467101218713458
1644796800,2022-02-14 00:00:00,WIN/USDT,0.00031721,0.00032048,0.00030807,0.000316,7819761080.07827068,2455737.2523310295131695
1644710400,2022-02-13 00:00:00,WIN/USDT,0.00032305,0.00032825,0.00031718,0.00031725,8158427320.47316689,2631744.4795925189156701
1644624000,2022-02-12 00:00:00,WIN/USDT,0.00032601,0.00033533,0.00031669,0.00032297,8470317070.56732373,2758704.2193615945205093
1644537600,2022-02-11 00:00:00,WIN/USDT,0.00034526,0.0003502,0.00032145,0.00032601,31137057465.5528056,10728189.2653778459448842
1644451200,2022-02-10 00:00:00,WIN/USDT,0.00036422,0.00037765,0.00034448,0.00034557,36931394842.14219091,13215075.8482483123827907
1644364800,2022-02-09 00:00:00,WIN/USDT,0.00035533,0.00037274,0.00034379,0.00036421,6773104263.49514671,2424415.2357764860783273
1644278400,2022-02-08 00:00:00,WIN/USDT,0.00036702,0.00038194,0.00034352,0.00035512,8303727137.934441,2974985.5662633022795556
1644192000,2022-02-07 00:00:00,WIN/USDT,0.00034285,0.0003863,0.00033564,0.00036702,6658168985.07866181,2383561.7731031779822142
1644105600,2022-02-06 00:00:00,WIN/USDT,0.0003234,0.00034324,0.00032326,0.00034284,19953325961.73279529,6605261.9901469034013321
1644019200,2022-02-05 00:00:00,WIN/USDT,0.00032031,0.00033459,0.00031837,0.00032349,31983782489.12519225,10520160.6424243894607403
1643932800,2022-02-04 00:00:00,WIN/USDT,0.00030245,0.00032058,0.00030047,0.00032041,46182860489.39600813,14428777.2362778083753512
1643846400,2022-02-03 00:00:00,WIN/USDT,0.00029527,0.0003027,0.00029266,0.0003024,5727936930.60532145,1699360.2129547087295396
1643760000,2022-02-02 00:00:00,WIN/USDT,0.00030624,0.00031186,0.0002946,0.00029535,12627835780.74278052,3858419.6563270114632703
1643673600,2022-02-01 00:00:00,WIN/USDT,0.00030502,0.00031241,0.00030386,0.00030641,10045204430.37386173,3092549.0932465834542718
1643587200,2022-01-31 00:00:00,WIN/USDT,0.00029936,0.00030873,0.00028996,0.00030497,4948976244.47398699,1479284.6872079509010137
1643500800,2022-01-30 00:00:00,WIN/USDT,0.00030733,0.00031364,0.00029555,0.00029963,2470542854.32451186,753107.9133480778647592
1643414400,2022-01-29 00:00:00,WIN/USDT,0.00029978,0.00031,0.00029972,0.00030734,1695199893.4422007,515925.0460174481723383
1643328000,2022-01-28 00:00:00,WIN/USDT,0.00029753,0.00031097,0.00029091,0.00030004,5001270515.61146624,1480235.5955055722435734
1643241600,2022-01-27 00:00:00,WIN/USDT,0.00030805,0.00031146,0.00028651,0.00029731,3039267705.61995658,894457.1544179666884602
1643155200,2022-01-26 00:00:00,WIN/USDT,0.00029,0.00034096,0.00028666,0.00030808,5781933347.55551412,1799670.6070196622752777
1643068800,2022-01-25 00:00:00,WIN/USDT,0.00028989,0.00029395,0.00027776,0.00029005,2493769169.8747811,711806.0762481467643715
1642982400,2022-01-24 00:00:00,WIN/USDT,0.00030385,0.00030385,0.00026359,0.00028962,2722192061.91490038,770697.9786186920028863
1642896000,2022-01-23 00:00:00,WIN/USDT,0.00030262,0.000315,0.0002916,0.00030355,1499915728.83555357,452075.316523098028593
1642809600,2022-01-22 00:00:00,WIN/USDT,0.00032767,0.00033313,0.00027271,0.00030251,3626534338.76800045,1086391.8251655568823325
1642723200,2022-01-21 00:00:00,WIN/USDT,0.0003801,0.00038632,0.00031912,0.00032766,3270630136.21909622,1163771.9490674418205532
1642636800,2022-01-20 00:00:00,WIN/USDT,0.00039516,0.00040999,0.00037937,0.00038214,1743201597.30179424,694350.6930339372839744
1642550400,2022-01-19 00:00:00,WIN/USDT,0.00040542,0.00040926,0.00038922,0.00039425,2123057919.60875738,847163.1590521042441931
1642464000,2022-01-18 00:00:00,WIN/USDT,0.00040786,0.00044254,0.00039787,0.00040522,5632993174.82142164,2347490.7838799351622132
1642377600,2022-01-17 00:00:00,WIN/USDT,0.00041723,0.00041919,0.0003955,0.00040845,2677170136.61754398,1088692.3886553769991824
1642291200,2022-01-16 00:00:00,WIN/USDT,0.00042334,0.0004758,0.00041388,0.00041694,18348578624.76847111,8176805.331663132410132
1642204800,2022-01-15 00:00:00,WIN/USDT,0.00038894,0.0004329,0.00038269,0.00042381,3502517197.54018517,1429538.3170641359683446
1642118400,2022-01-14 00:00:00,WIN/USDT,0.00038613,0.00039604,0.00037851,0.00038894,1652211845.4819185,640820.4896945236067715
1642032000,2022-01-13 00:00:00,WIN/USDT,0.00040686,0.00040941,0.00038348,0.00038613,1510293673.60488995,600483.4193097420077324
1641945600,2022-01-12 00:00:00,WIN/USDT,0.00037838,0.00040882,0.00037727,0.00040642,1642088581.64029242,647121.6174057116197318
1641859200,2022-01-11 00:00:00,WIN/USDT,0.0003614,0.00037962,0.00035812,0.00037831,1398903886.868674,515839.8300206927289664
1641772800,2022-01-10 00:00:00,WIN/USDT,0.00037856,0.00038651,0.00035006,0.00036071,1548547483.09259855,566045.4589623024951689
1641686400,2022-01-09 00:00:00,WIN/USDT,0.00037579,0.00038732,0.0003676,0.00037878,1847301245.50940422,695313.7103624309493703
1641600000,2022-01-08 00:00:00,WIN/USDT,0.00039224,0.00040065,0.00036276,0.0003758,1551238839.6290938,591594.3288567997705734
1641513600,2022-01-07 00:00:00,WIN/USDT,0.00041386,0.00041454,0.00038532,0.00039214,1585892536.21222571,627328.9009165285436145
1641427200,2022-01-06 00:00:00,WIN/USDT,0.00041478,0.00042048,0.000403,0.00041392,1642924192.06396912,676535.4392935478931046
1641340800,2022-01-05 00:00:00,WIN/USDT,0.00044215,0.00046768,0.00040167,0.00041483,2388302109.49866898,1056477.9706014348913611
1641254400,2022-01-04 00:00:00,WIN/USDT,0.00045014,0.00045703,0.00044115,0.00044224,1444005381.96757279,648438.2529202445884212
1641168000,2022-01-03 00:00:00,WIN/USDT,0.00046032,0.00046492,0.00044473,0.00045029,1407328775.02207168,641468.0863969310913696
1641081600,2022-01-02 00:00:00,WIN/USDT,0.00046468,0.00046655,0.00045519,0.00046009,946813004.26108856,436053.3780601444935464
1640995200,2022-01-01 00:00:00,WIN/USDT,0.00045362,0.00046567,0.00045,0.00046449,1335773838.8372594,610029.6596944934817647
1640908800,2021-12-31 00:00:00,WIN/USDT,0.00047335,0.00047556,0.00044498,0.00045394,1183981965.57290024,546420.077388574181113
1640822400,2021-12-30 00:00:00,WIN/USDT,0.00046124,0.0004776,0.00045488,0.00047342,1410993409.5481945,661075.0827661222293504
1640736000,2021-12-29 00:00:00,WIN/USDT,0.00046645,0.00049321,0.00045393,0.00046144,1390836216.15739531,657812.6723758714516451
1640649600,2021-12-28 00:00:00,WIN/USDT,0.0005105,0.00051095,0.00046098,0.00046599,2308881267.23058863,1117867.8719272564587184
