https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DATA,Volume USDT
1643673600,2022-02-01 00:00:00,DATA/USDT,0.0729,0.0896,0.072,0.0785,5608387.42029344,441504.16943419276
1643587200,2022-01-31 00:00:00,DATA/USDT,0.0747,0.0747,0.0703,0.0731,157624.25591517,11342.531978306848
1643500800,2022-01-30 00:00:00,DATA/USDT,0.076,0.0773,0.0723,0.0748,404613.9472323,30261.757606640566
1643414400,2022-01-29 00:00:00,DATA/USDT,0.0751,0.08,0.0749,0.0759,294779.13289629,22647.790523450685
1643328000,2022-01-28 00:00:00,DATA/USDT,0.0726,0.078,0.0718,0.0751,346982.77142583,25922.670507621744
1643241600,2022-01-27 00:00:00,DATA/USDT,0.071,0.0806,0.0679,0.0726,1540083.76385593,113841.022305677934
1643155200,2022-01-26 00:00:00,DATA/USDT,0.0701,0.0771,0.0694,0.0714,627306.55811971,46485.363409248391
1643068800,2022-01-25 00:00:00,DATA/USDT,0.0704,0.0732,0.0682,0.0705,795202.59049025,56182.562685419607
1642982400,2022-01-24 00:00:00,DATA/USDT,0.077,0.077,0.0628,0.0709,1084200.37954739,74175.591205227137
1642896000,2022-01-23 00:00:00,DATA/USDT,0.071,0.0801,0.0701,0.077,823594.41722869,62009.791861811876
1642809600,2022-01-22 00:00:00,DATA/USDT,0.079,0.0796,0.0634,0.071,1155731.46621288,81145.472355348101
1642723200,2022-01-21 00:00:00,DATA/USDT,0.0913,0.0923,0.0759,0.0785,906134.48667988,76079.743953246128
1642636800,2022-01-20 00:00:00,DATA/USDT,0.0956,0.0992,0.0913,0.0913,268420.56845296,25460.285021666477
1642550400,2022-01-19 00:00:00,DATA/USDT,0.0974,0.098,0.0947,0.0957,314796.82934579,30256.221603209477
1642464000,2022-01-18 00:00:00,DATA/USDT,0.0984,0.0986,0.0948,0.0974,137935.87864119,13348.752542046627
1642377600,2022-01-17 00:00:00,DATA/USDT,0.1024,0.1027,0.0967,0.0982,148099.93355443,14763.04019451289
1642291200,2022-01-16 00:00:00,DATA/USDT,0.103,0.1067,0.1001,0.1018,567401.71738958,58834.853959723438
1642204800,2022-01-15 00:00:00,DATA/USDT,0.1014,0.1055,0.0993,0.1037,642459.82127456,65953.5073301932
1642118400,2022-01-14 00:00:00,DATA/USDT,0.0979,0.1017,0.0957,0.1014,189502.58575965,18632.562233920075
1642032000,2022-01-13 00:00:00,DATA/USDT,0.1039,0.1067,0.0975,0.098,307202.1641905,31586.080808283988
1641945600,2022-01-12 00:00:00,DATA/USDT,0.0976,0.1079,0.0973,0.1036,364531.20519715,37171.993042655451
1641859200,2022-01-11 00:00:00,DATA/USDT,0.093,0.104,0.0925,0.0972,490590.20941932,48113.160375529879
1641772800,2022-01-10 00:00:00,DATA/USDT,0.1002,0.1005,0.0898,0.0929,995984.10082933,93595.861936261292
1641686400,2022-01-09 00:00:00,DATA/USDT,0.0943,0.1123,0.0937,0.1003,1759308.55489009,179563.965478297979
1641600000,2022-01-08 00:00:00,DATA/USDT,0.098,0.1013,0.0926,0.0944,207960.89092045,20289.878595546165
1641513600,2022-01-07 00:00:00,DATA/USDT,0.1064,0.1065,0.0969,0.0977,474983.21734645,47744.732099867704
1641427200,2022-01-06 00:00:00,DATA/USDT,0.1076,0.1081,0.1033,0.1063,193140.38104644,20494.249937088775
1641340800,2022-01-05 00:00:00,DATA/USDT,0.1192,0.1222,0.1015,0.1076,795856.26475945,90759.854788286739
1641254400,2022-01-04 00:00:00,DATA/USDT,0.12,0.1246,0.1191,0.1191,340042.30566801,41311.582324845685
1641168000,2022-01-03 00:00:00,DATA/USDT,0.12,0.124,0.1175,0.12,689413.82926193,83667.323486420809
1641081600,2022-01-02 00:00:00,DATA/USDT,0.1181,0.1236,0.1177,0.12,298726.52880251,36043.141315703514
1640995200,2022-01-01 00:00:00,DATA/USDT,0.1159,0.1207,0.1159,0.1186,206230.27199606,24373.147961287203
1640908800,2021-12-31 00:00:00,DATA/USDT,0.1214,0.1232,0.1147,0.1156,207434.71283054,24674.006765731565
1640822400,2021-12-30 00:00:00,DATA/USDT,0.1224,0.1241,0.1187,0.1209,347454.43188031,42115.828051899991
1640736000,2021-12-29 00:00:00,DATA/USDT,0.1212,0.129,0.1175,0.1226,475583.0887165,58226.117336647704
1640649600,2021-12-28 00:00:00,DATA/USDT,0.1309,0.1309,0.1196,0.1212,725980.69766848,90800.164009887781
