https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EXRD,Volume USDT
1644105600,2022-02-06 00:00:00,EXRD/USDT,0.1715,0.1724,0.165,0.1687,1587392.36310004,266371.651180529536
1644019200,2022-02-05 00:00:00,EXRD/USDT,0.1736,0.1768,0.1669,0.1715,2599322.75044546,445744.388576512737
1643932800,2022-02-04 00:00:00,EXRD/USDT,0.1626,0.176,0.1601,0.174,3891675.41079256,650180.900675127868
1643846400,2022-02-03 00:00:00,EXRD/USDT,0.166,0.1662,0.1586,0.1621,1954866.90596435,317628.461120626077
1643760000,2022-02-02 00:00:00,EXRD/USDT,0.1757,0.1781,0.1635,0.1659,2126970.30831626,360670.965764094425
1643673600,2022-02-01 00:00:00,EXRD/USDT,0.1735,0.18,0.1672,0.1755,2168482.42786465,376184.900897872736
1643587200,2022-01-31 00:00:00,EXRD/USDT,0.1679,0.1774,0.1637,0.1736,2158261.82352049,368868.740212438712
1643500800,2022-01-30 00:00:00,EXRD/USDT,0.1719,0.18,0.1651,0.1676,2723869.62707744,467957.165794432416
1643414400,2022-01-29 00:00:00,EXRD/USDT,0.1654,0.1727,0.1606,0.1721,2664466.83072927,441231.531771639899
1643328000,2022-01-28 00:00:00,EXRD/USDT,0.1618,0.1678,0.1563,0.1655,1365128.82867049,219517.382104251381
1643241600,2022-01-27 00:00:00,EXRD/USDT,0.1627,0.1727,0.159,0.161,1609450.77318087,265626.481036886682
1643155200,2022-01-26 00:00:00,EXRD/USDT,0.159,0.1744,0.1583,0.1627,4426016.84249014,732909.862123052032
1643068800,2022-01-25 00:00:00,EXRD/USDT,0.1675,0.1693,0.151,0.159,3153161.58238425,507464.731553623774
1642982400,2022-01-24 00:00:00,EXRD/USDT,0.1773,0.1777,0.141,0.1675,6389297.96316767,1014395.84967083772
1642896000,2022-01-23 00:00:00,EXRD/USDT,0.1631,0.1945,0.1614,0.1773,3625366.0024919,626948.521508365218
1642809600,2022-01-22 00:00:00,EXRD/USDT,0.1629,0.1792,0.152,0.1621,5102452.75916756,840136.280256120013
1642723200,2022-01-21 00:00:00,EXRD/USDT,0.2057,0.2061,0.1577,0.1629,8014730.69090212,1473186.79067168615
1642636800,2022-01-20 00:00:00,EXRD/USDT,0.2076,0.212,0.2028,0.2057,2432712.78908576,505112.547806464387
1642550400,2022-01-19 00:00:00,EXRD/USDT,0.2056,0.2079,0.199,0.2073,1742450.22937344,354433.767434808487
1642464000,2022-01-18 00:00:00,EXRD/USDT,0.2188,0.2231,0.2005,0.2059,3768477.44785837,790140.790065395564
1642377600,2022-01-17 00:00:00,EXRD/USDT,0.244,0.2441,0.2114,0.2187,5368953.02284653,1190308.833224250016
1642291200,2022-01-16 00:00:00,EXRD/USDT,0.2407,0.25,0.2374,0.2436,2912795.83094858,708705.911664625438
1642204800,2022-01-15 00:00:00,EXRD/USDT,0.2316,0.2471,0.2308,0.2408,2019016.40727176,482931.177405200883
1642118400,2022-01-14 00:00:00,EXRD/USDT,0.2263,0.2369,0.224,0.2316,1992515.4181678,458472.36586903256
1642032000,2022-01-13 00:00:00,EXRD/USDT,0.2345,0.2399,0.2223,0.2262,3469837.6500662,802020.34215041135
1641945600,2022-01-12 00:00:00,EXRD/USDT,0.2119,0.2381,0.2114,0.2342,3864960.70492266,877569.611900405041
1641859200,2022-01-11 00:00:00,EXRD/USDT,0.2102,0.2226,0.205,0.212,4082863.4210842,869186.029786087569
1641772800,2022-01-10 00:00:00,EXRD/USDT,0.2163,0.2199,0.2,0.2102,3492718.81582405,735404.69516086905
1641686400,2022-01-09 00:00:00,EXRD/USDT,0.2061,0.2175,0.2049,0.2162,2284796.48605776,479860.025039326944
1641600000,2022-01-08 00:00:00,EXRD/USDT,0.212,0.2164,0.1961,0.2064,4155064.38084123,857020.47468408873
1641513600,2022-01-07 00:00:00,EXRD/USDT,0.237,0.237,0.2,0.2128,5630206.56946898,1214185.02540096086
1641427200,2022-01-06 00:00:00,EXRD/USDT,0.2223,0.238,0.22,0.237,4632884.31749707,1060487.488044562439
1641340800,2022-01-05 00:00:00,EXRD/USDT,0.2491,0.2539,0.22,0.2222,7055459.27757109,1652140.125113866357
1641254400,2022-01-04 00:00:00,EXRD/USDT,0.2471,0.2606,0.2415,0.2492,6064576.13902059,1522664.543477040664
1641168000,2022-01-03 00:00:00,EXRD/USDT,0.2575,0.2631,0.2432,0.2471,5685787.13997815,1434113.721220698796
1641081600,2022-01-02 00:00:00,EXRD/USDT,0.2637,0.2698,0.2546,0.2579,2105601.43246817,554241.440131477842
1640995200,2022-01-01 00:00:00,EXRD/USDT,0.2458,0.2707,0.2457,0.2641,3326068.58545152,866836.240830226907
1640908800,2021-12-31 00:00:00,EXRD/USDT,0.2552,0.268,0.2412,0.2458,6197761.53779641,1579959.748423889328
1640822400,2021-12-30 00:00:00,EXRD/USDT,0.278,0.2782,0.2443,0.2549,8303632.74288537,2128535.940815137978
1640736000,2021-12-29 00:00:00,EXRD/USDT,0.2899,0.2931,0.2712,0.2775,3967959.533249,1125299.115951352166
1640649600,2021-12-28 00:00:00,EXRD/USDT,0.3156,0.3156,0.2785,0.2896,7261530.83097317,2176403.633467575823
