https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENJ,Volume BTC
1645228800,2022-02-19 00:00:00,ENJ/BTC,0.00004185,0.0000424,0.00004042,0.00004142,49094.07241412,2.0276669720059104
1645142400,2022-02-18 00:00:00,ENJ/BTC,0.00004299,0.00004398,0.00004166,0.00004187,18573.48391219,0.7955899472027172
1645056000,2022-02-17 00:00:00,ENJ/BTC,0.00004453,0.00004534,0.00004251,0.00004293,105092.04800528,4.6231117357584723
1644969600,2022-02-16 00:00:00,ENJ/BTC,0.00004436,0.00004556,0.00004342,0.00004441,85599.98098434,3.8368897057263976
1644883200,2022-02-15 00:00:00,ENJ/BTC,0.00004117,0.00004435,0.00004102,0.00004435,61176.97564105,2.5715289773783881
1644796800,2022-02-14 00:00:00,ENJ/BTC,0.00004126,0.00004157,0.00003987,0.00004117,60764.62454438,2.4781396096228117
1644710400,2022-02-13 00:00:00,ENJ/BTC,0.00004294,0.00004339,0.00004064,0.00004132,32162.09207307,1.3440466841864176
1644624000,2022-02-12 00:00:00,ENJ/BTC,0.00004308,0.00004407,0.00004189,0.00004293,63554.93191076,2.7186781742905645
1644537600,2022-02-11 00:00:00,ENJ/BTC,0.00004561,0.00004698,0.00004259,0.00004315,80154.60484577,3.6331061271990563
1644451200,2022-02-10 00:00:00,ENJ/BTC,0.00004865,0.00004865,0.00004524,0.00004571,79892.80583489,3.7383045499666379
1644364800,2022-02-09 00:00:00,ENJ/BTC,0.00004805,0.00004942,0.00004658,0.00004861,115419.32627508,5.5730221567096265
1644278400,2022-02-08 00:00:00,ENJ/BTC,0.00004779,0.00004867,0.00004457,0.00004804,165945.33184926,7.6891237973251994
1644192000,2022-02-07 00:00:00,ENJ/BTC,0.0000487,0.00004972,0.00004759,0.00004771,100076.40597908,4.8843762760675143
1644105600,2022-02-06 00:00:00,ENJ/BTC,0.00004629,0.00004967,0.00004629,0.00004869,181557.79422906,8.7275104637218967
1644019200,2022-02-05 00:00:00,ENJ/BTC,0.00004376,0.00004784,0.00004363,0.00004633,126233.47514979,5.8560058443699763
1643932800,2022-02-04 00:00:00,ENJ/BTC,0.00004546,0.00004566,0.00004367,0.00004382,31139.31379878,1.3935600603670686
1643846400,2022-02-03 00:00:00,ENJ/BTC,0.00004585,0.0000461,0.0000422,0.00004546,131160.79689611,5.9309914217587993
1643760000,2022-02-02 00:00:00,ENJ/BTC,0.00004754,0.00004807,0.0000455,0.0000459,77913.7613176,3.6487191899029268
1643673600,2022-02-01 00:00:00,ENJ/BTC,0.00004897,0.00004959,0.00004714,0.00004754,91096.92664722,4.3789937173779494
1643587200,2022-01-31 00:00:00,ENJ/BTC,0.00004711,0.00004998,0.00004568,0.00004897,215736.91237702,10.3375757004147684
1643500800,2022-01-30 00:00:00,ENJ/BTC,0.00004603,0.00004939,0.00004597,0.00004712,192175.70935714,9.1328152345528074
1643414400,2022-01-29 00:00:00,ENJ/BTC,0.00004336,0.00004618,0.00004332,0.00004618,100839.48462896,4.5401714887802181
1643328000,2022-01-28 00:00:00,ENJ/BTC,0.00004246,0.00004507,0.00004233,0.00004344,149064.41680759,6.5228361021844716
1643241600,2022-01-27 00:00:00,ENJ/BTC,0.00004211,0.00004495,0.00004084,0.0000425,183941.83775172,7.8952036756117775
1643155200,2022-01-26 00:00:00,ENJ/BTC,0.00004138,0.00004499,0.00004114,0.00004209,258145.58225717,11.1493417818257357
1643068800,2022-01-25 00:00:00,ENJ/BTC,0.00004092,0.00004177,0.00003991,0.00004137,116164.90522496,4.7442386207640924
1642982400,2022-01-24 00:00:00,ENJ/BTC,0.00004436,0.00004457,0.00003891,0.0000409,307131.60448742,12.7842912957008538
1642896000,2022-01-23 00:00:00,ENJ/BTC,0.00004293,0.00004678,0.00004274,0.00004444,66598.19637807,2.9842819971001525
1642809600,2022-01-22 00:00:00,ENJ/BTC,0.00004758,0.00004792,0.00003957,0.00004308,222602.79409969,9.6711052115265524
1642723200,2022-01-21 00:00:00,ENJ/BTC,0.00005183,0.00005212,0.00004672,0.00004763,161267.19831443,8.0744662980770809
1642636800,2022-01-20 00:00:00,ENJ/BTC,0.00005333,0.00005491,0.00005163,0.00005189,30763.52450062,1.639511283411242
1642550400,2022-01-19 00:00:00,ENJ/BTC,0.00005372,0.00005602,0.00005316,0.00005332,78364.42014089,4.2828748209255979
1642464000,2022-01-18 00:00:00,ENJ/BTC,0.00005511,0.00005548,0.00005304,0.00005381,33137.04887002,1.7929747400966694
1642377600,2022-01-17 00:00:00,ENJ/BTC,0.00005829,0.00005918,0.00005487,0.00005505,55474.69820509,3.1374133954350099
1642291200,2022-01-16 00:00:00,ENJ/BTC,0.00005697,0.00005857,0.00005688,0.00005824,36743.1559668,2.1237475376072416
1642204800,2022-01-15 00:00:00,ENJ/BTC,0.00005599,0.00005893,0.00005506,0.00005693,48726.99591952,2.7760829879008657
1642118400,2022-01-14 00:00:00,ENJ/BTC,0.00005583,0.00005727,0.00005524,0.00005591,47069.27072738,2.6423311112684325
1642032000,2022-01-13 00:00:00,ENJ/BTC,0.00005735,0.00005934,0.00005558,0.00005592,71669.94654873,4.1189022356341639
1641945600,2022-01-12 00:00:00,ENJ/BTC,0.00005409,0.00005943,0.00005409,0.00005746,77210.38734168,4.3624031572495902
1641859200,2022-01-11 00:00:00,ENJ/BTC,0.00005194,0.00005473,0.00005146,0.0000541,42230.23942285,2.25675853430936
1641772800,2022-01-10 00:00:00,ENJ/BTC,0.0000549,0.00005565,0.00005156,0.00005183,48952.80048122,2.6176604789831979
1641686400,2022-01-09 00:00:00,ENJ/BTC,0.00005415,0.00005601,0.00005387,0.00005489,48760.30054812,2.6787875299105059
1641600000,2022-01-08 00:00:00,ENJ/BTC,0.00005653,0.00005788,0.00005355,0.00005415,53114.57798245,2.9543361012723568
1641513600,2022-01-07 00:00:00,ENJ/BTC,0.00005965,0.00005996,0.00005596,0.00005649,125292.06963827,7.2061668328501209
1641427200,2022-01-06 00:00:00,ENJ/BTC,0.00005612,0.00006089,0.00005451,0.00005966,200576.383763,11.551872410936842
1641340800,2022-01-05 00:00:00,ENJ/BTC,0.00005858,0.00005955,0.00005233,0.00005618,125849.376962,7.0885985496214953
1641254400,2022-01-04 00:00:00,ENJ/BTC,0.00006018,0.0000609,0.00005801,0.00005859,76901.28732153,4.582764073532981
1641168000,2022-01-03 00:00:00,ENJ/BTC,0.00006052,0.00006266,0.0000589,0.00006019,97249.88379957,5.8813003998423818
1641081600,2022-01-02 00:00:00,ENJ/BTC,0.0000562,0.00006236,0.00005608,0.00006037,102831.83200738,6.0926232972864373
1640995200,2022-01-01 00:00:00,ENJ/BTC,0.00005572,0.00005661,0.00005485,0.00005621,29223.52902712,1.6269023244791919
1640908800,2021-12-31 00:00:00,ENJ/BTC,0.00005614,0.00005672,0.00005494,0.00005577,56764.60988522,3.1712442311386348
1640822400,2021-12-30 00:00:00,ENJ/BTC,0.00005699,0.00005765,0.00005496,0.00005614,65607.98224249,3.6915802595539762
1640736000,2021-12-29 00:00:00,ENJ/BTC,0.00005802,0.00005954,0.000056,0.00005685,98689.48171414,5.6790515850143267
1640649600,2021-12-28 00:00:00,ENJ/BTC,0.00006072,0.0000611,0.00005724,0.00005798,140970.89906662,8.3355981836562259
