https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERN,Volume USDT
1642809600,2022-01-22 00:00:00,ERN/USDT,5.778,5.888,4.709,4.962,79689.40609999,410726.60690589095
1642723200,2022-01-21 00:00:00,ERN/USDT,6.654,6.762,5.6,5.775,50999.73180498,313686.76088815672
1642636800,2022-01-20 00:00:00,ERN/USDT,7.046,7.379,6.641,6.673,21969.8870104,155930.22152948171
1642550400,2022-01-19 00:00:00,ERN/USDT,7.293,7.373,6.965,7.042,16793.96596813,119793.64677010072
1642464000,2022-01-18 00:00:00,ERN/USDT,7.806,7.868,7.071,7.314,21269.36499857,156000.03564249947
1642377600,2022-01-17 00:00:00,ERN/USDT,8.147,8.171,7.712,7.803,15082.73491882,120347.17326868657
1642291200,2022-01-16 00:00:00,ERN/USDT,8.31,8.332,8.069,8.147,10208.44569001,83586.98732350726
1642204800,2022-01-15 00:00:00,ERN/USDT,8.409,8.463,8.229,8.319,8572.016536,71324.87286769071
1642118400,2022-01-14 00:00:00,ERN/USDT,7.951,8.455,7.9,8.428,20815.67996049,169948.38492192476
1642032000,2022-01-13 00:00:00,ERN/USDT,8.615,9.018,7.897,7.947,51921.7638805,445772.1460097541
1641945600,2022-01-12 00:00:00,ERN/USDT,8.14,8.724,8.1,8.591,23523.44380941,198184.82244164708
1641859200,2022-01-11 00:00:00,ERN/USDT,7.677,8.589,7.629,8.101,31103.61390164,252472.14441275895
1641772800,2022-01-10 00:00:00,ERN/USDT,8.295,8.338,7.46,7.693,17798.50073797,139039.66891849022
1641686400,2022-01-09 00:00:00,ERN/USDT,8.184,8.521,7.974,8.295,11930.42572847,98598.28282280013
1641600000,2022-01-08 00:00:00,ERN/USDT,8.623,8.911,7.978,8.202,18584.98517093,156753.88485359036
1641513600,2022-01-07 00:00:00,ERN/USDT,9.371,9.372,7.972,8.651,27047.84311216,237431.43218029051
1641427200,2022-01-06 00:00:00,ERN/USDT,10.174,10.265,9.18,9.369,24801.98245684,239281.85551131616
1641340800,2022-01-05 00:00:00,ERN/USDT,10.306,12.09,9.783,10.188,105866.43325047,1132652.78300799015
1641254400,2022-01-04 00:00:00,ERN/USDT,9.476,11.482,9.409,10.343,103879.65107375,1057848.72494522511
1641168000,2022-01-03 00:00:00,ERN/USDT,9.163,9.672,9.125,9.486,19000.54782327,178766.0638576511
1641081600,2022-01-02 00:00:00,ERN/USDT,9.179,9.906,8.965,9.137,26372.8971841,245935.30803900791
1640995200,2022-01-01 00:00:00,ERN/USDT,8.969,9.254,8.954,9.164,6764.6498604,61683.87568252204
1640908800,2021-12-31 00:00:00,ERN/USDT,9.019,9.3,8.68,8.979,16953.34383658,152916.44957904601
1640822400,2021-12-30 00:00:00,ERN/USDT,9.118,9.409,8.904,9.026,17212.05941613,156420.17620447294
1640736000,2021-12-29 00:00:00,ERN/USDT,9.187,9.576,9.063,9.116,17955.02917061,167396.24161232521
1640649600,2021-12-28 00:00:00,ERN/USDT,10.126,10.15,9.056,9.151,29659.57309873,282561.76697299125
