https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume USDT
1660294800000,2022-08-12 09:00:00,USDT/GBP,0.820855,0.8252514,0.820855,0.82451405,582.93143335,707.0
1660291200000,2022-08-12 08:00:00,USDT/GBP,0.82225132,0.82437936,0.81979196,0.82338544,623.30277808,757.0
1660287600000,2022-08-12 07:00:00,USDT/GBP,0.82291904,0.8268098,0.81889983,0.81982564,540.6962805874956,659.52594577
1660284000000,2022-08-12 06:00:00,USDT/GBP,0.8198953,0.82563349,0.81826311,0.82231605,456.2145939082701,554.79227714
1660280400000,2022-08-12 05:00:00,USDT/GBP,0.82178585,0.82354128,0.81869538,0.81967066,512.2941625,625.0
1660276800000,2022-08-12 04:00:00,USDT/GBP,0.82201311,0.82341898,0.81914258,0.82184845,492.28722154999997,599.0
1660273200000,2022-08-12 03:00:00,USDT/GBP,0.81898486,0.82333186,0.81879152,0.82190783,513.69239375,625.0
1660269600000,2022-08-12 02:00:00,USDT/GBP,0.82142409,0.8233857,0.81858309,0.8221617,584.5569687,711.0
1660266000000,2022-08-12 01:00:00,USDT/GBP,0.81964291,0.82314493,0.81854016,0.8219219,552.3315168,672.0
1660262400000,2022-08-12 00:00:00,USDT/GBP,0.8228006,0.82283286,0.81880752,0.82280298,557.86042044,678.0
1660258800000,2022-08-11 23:00:00,USDT/GBP,0.82279539,0.82284896,0.81869792,0.81913458,500.49122837999994,611.0
1660255200000,2022-08-11 22:00:00,USDT/GBP,0.81861904,0.82287417,0.81842911,0.81842911,500.06018621,611.0
1660251600000,2022-08-11 21:00:00,USDT/GBP,0.82217725,0.82279928,0.81850281,0.82120568,551.0290112800001,671.0
1660248000000,2022-08-11 20:00:00,USDT/GBP,0.82121773,0.82634105,0.81845163,0.81985991,570.7864199700363,696.19993978
1660244400000,2022-08-11 19:00:00,USDT/GBP,0.81988856,0.8229378,0.81849189,0.82234457,557.54961846,678.0
1660240800000,2022-08-11 18:00:00,USDT/GBP,0.82126854,0.82279159,0.81829507,0.82000111,580.56078588,708.0
1660237200000,2022-08-11 17:00:00,USDT/GBP,0.81613054,0.82226381,0.81613054,0.82226381,555.02807175,675.0
1660233600000,2022-08-11 16:00:00,USDT/GBP,0.81783869,0.82090523,0.8161004,0.8161004,461.9128264,566.0
1660226400000,2022-08-11 14:00:00,USDT/GBP,0.81847732,0.81847732,0.81742472,0.81742472,30.244714639999998,37.0
1660222800000,2022-08-11 13:00:00,USDT/GBP,0.81808085,0.8206658,0.81594491,0.81835725,547.4810002500001,669.0
1660219200000,2022-08-11 12:00:00,USDT/GBP,0.82119722,0.82173785,0.81210847,0.81850282,527.4965111052542,644.46511144
1660215600000,2022-08-11 11:00:00,USDT/GBP,0.82000344,0.82192276,0.81791614,0.82168631,550.5298277,670.0
1660212000000,2022-08-11 10:00:00,USDT/GBP,0.81725934,0.82146898,0.81701544,0.82146061,492.876366,600.0
1660208400000,2022-08-11 09:00:00,USDT/GBP,0.81685413,0.82117449,0.81604029,0.81857907,438.75838152,536.0
1660204800000,2022-08-11 08:00:00,USDT/GBP,0.81734628,0.82127357,0.81603231,0.82038541,531.60974568,648.0
1660201200000,2022-08-11 07:00:00,USDT/GBP,0.82029996,0.82555009,0.81725364,0.81950281,409.33679890952374,499.49407606
1660197600000,2022-08-11 06:00:00,USDT/GBP,0.82161391,0.82335924,0.818088,0.81853865,425.640098,520.0
1660194000000,2022-08-11 05:00:00,USDT/GBP,0.82209146,0.82324038,0.81892075,0.81937475,588.3110705,718.0
1660190400000,2022-08-11 04:00:00,USDT/GBP,0.82033916,0.82348681,0.81912856,0.82133374,537.15226596,654.0
1660186800000,2022-08-11 03:00:00,USDT/GBP,0.82075385,0.82352694,0.81920942,0.82352694,557.5277383800001,677.0
1660183200000,2022-08-11 02:00:00,USDT/GBP,0.81881594,0.82311549,0.81881594,0.82183742,609.80336564,742.0
1660179600000,2022-08-11 01:00:00,USDT/GBP,0.81809263,0.82282253,0.81505631,0.81904272,542.8028091100014,662.728324
1660176000000,2022-08-11 00:00:00,USDT/GBP,0.81786109,0.82158058,0.81735855,0.81868572,576.35474688,704.0
1660172400000,2022-08-10 23:00:00,USDT/GBP,0.8201569,0.82141786,0.81712542,0.82131484,524.82018276,639.0
1660168800000,2022-08-10 22:00:00,USDT/GBP,0.82060932,0.82164599,0.81707705,0.81946212,626.06905968,764.0
1660165200000,2022-08-10 21:00:00,USDT/GBP,0.82004509,0.82148253,0.81690991,0.81810001,600.4854073399999,734.0
1660161600000,2022-08-10 20:00:00,USDT/GBP,0.82034905,0.8217681,0.81736565,0.82155203,519.22088296,632.0
1660158000000,2022-08-10 19:00:00,USDT/GBP,0.81677926,0.82117761,0.81669144,0.82017444,512.609025,625.0
1660154400000,2022-08-10 18:00:00,USDT/GBP,0.8154559,0.82000062,0.81500456,0.81846151,510.71998224,624.0
1660150800000,2022-08-10 17:00:00,USDT/GBP,0.81676744,0.81945802,0.81479276,0.81932734,589.0963574599999,719.0
1660147200000,2022-08-10 16:00:00,USDT/GBP,0.8195796,0.8195796,0.81514275,0.81622132,554.21427628,679.0
1660143600000,2022-08-10 15:00:00,USDT/GBP,0.81539387,0.81910372,0.81391421,0.81688718,510.55448750000005,625.0
1660140000000,2022-08-10 14:00:00,USDT/GBP,0.81768373,0.82043852,0.8160892,0.81780411,570.0094646699999,697.0
1660136400000,2022-08-10 13:00:00,USDT/GBP,0.82058211,0.82156953,0.81540527,0.81846739,571.8088734063226,698.63366628
1660132800000,2022-08-10 12:00:00,USDT/GBP,0.82556903,0.8288873,0.81499963,0.81594077,612.609032241192,750.80086051
1660129200000,2022-08-10 11:00:00,USDT/GBP,0.82831672,0.83011243,0.82584041,0.82852621,556.76961312,672.0
1660125600000,2022-08-10 10:00:00,USDT/GBP,0.82626451,0.83058957,0.82626451,0.82941373,468.61875745,565.0
1660122000000,2022-08-10 09:00:00,USDT/GBP,0.82853966,0.82988217,0.82608279,0.82634794,589.18608122,713.0
1660118400000,2022-08-10 08:00:00,USDT/GBP,0.83039247,0.83070719,0.82646036,0.82719385,521.95931935,631.0
1660114800000,2022-08-10 07:00:00,USDT/GBP,0.82962789,0.83071398,0.82655051,0.82840189,515.26597558,622.0
1660111200000,2022-08-10 06:00:00,USDT/GBP,0.82790837,0.834,0.82652925,0.8302771,561.2976863539219,676.03657424
1660107600000,2022-08-10 05:00:00,USDT/GBP,0.82792088,0.83052464,0.82639766,0.8288625,549.5358375,663.0
1660104000000,2022-08-10 04:00:00,USDT/GBP,0.82684323,0.8306828,0.82641919,0.82883497,353.08369722,426.0
1660006800000,2022-08-09 01:00:00,USDT/GBP,0.82757553,0.83091537,0.82701687,0.83075253,154.51997058,186.0
1660003200000,2022-08-09 00:00:00,USDT/GBP,0.82765383,0.8307973,0.82697892,0.82789386,492.5968467,595.0
1659999600000,2022-08-08 23:00:00,USDT/GBP,0.82927421,0.83084961,0.8270804,0.83018121,478.18437696,576.0
1659996000000,2022-08-08 22:00:00,USDT/GBP,0.8309288,0.8309288,0.8270588,0.82828693,519.33590511,627.0
1659992400000,2022-08-08 21:00:00,USDT/GBP,0.83050264,0.83096518,0.82702306,0.82914581,548.06538041,661.0
1659988800000,2022-08-08 20:00:00,USDT/GBP,0.82759146,0.83096455,0.82725428,0.82725428,578.25074172,699.0
1659985200000,2022-08-08 19:00:00,USDT/GBP,0.82948366,0.83088315,0.8270108,0.82783859,459.45041745000003,555.0
1659981600000,2022-08-08 18:00:00,USDT/GBP,0.82940586,0.83097625,0.82706016,0.83082298,609.82406732,734.0
1659978000000,2022-08-08 17:00:00,USDT/GBP,0.83007711,0.83089406,0.82724699,0.82881342,485.68466412000004,586.0
1659974400000,2022-08-08 16:00:00,USDT/GBP,0.82822978,0.83391661,0.82701994,0.82880483,509.4556018381017,614.68705707
1659970800000,2022-08-08 15:00:00,USDT/GBP,0.82838125,0.829703,0.82649259,0.82921515,435.33795375,525.0
1659967200000,2022-08-08 14:00:00,USDT/GBP,0.82670014,0.83069949,0.82604093,0.82733697,528.2658949576652,638.51358529
1659963600000,2022-08-08 13:00:00,USDT/GBP,0.82798262,0.82977101,0.82653029,0.82837333,499.50911799,603.0
1659960000000,2022-08-08 12:00:00,USDT/GBP,0.82758054,0.82977671,0.82652211,0.82894469,571.1428914100001,689.0
1659956400000,2022-08-08 11:00:00,USDT/GBP,0.82960356,0.83021092,0.8266486,0.82855773,464.82088653,561.0
1659952800000,2022-08-08 10:00:00,USDT/GBP,0.8292764,0.83072726,0.8270719,0.82829344,586.43175552,708.0
1659949200000,2022-08-08 09:00:00,USDT/GBP,0.83015599,0.83105707,0.82713667,0.8294938,471.15247839999995,568.0
1659945600000,2022-08-08 08:00:00,USDT/GBP,0.82910119,0.83106504,0.82400001,0.82978868,477.9069005921709,575.93808172
1659942000000,2022-08-08 07:00:00,USDT/GBP,0.82757298,0.83111226,0.82665305,0.82956115,433.86048145,523.0
1659938400000,2022-08-08 06:00:00,USDT/GBP,0.83098691,0.83133662,0.82746953,0.82900601,541.3409245299999,653.0
1659934800000,2022-08-08 05:00:00,USDT/GBP,0.82786589,0.83125947,0.82718475,0.8307969,572.4190641,689.0
1659931200000,2022-08-08 04:00:00,USDT/GBP,0.83000938,0.83139432,0.82732409,0.82737395,466.6389078,564.0
1659927600000,2022-08-08 03:00:00,USDT/GBP,0.827266,0.83115481,0.82717131,0.8272991,464.9420942,562.0
1659924000000,2022-08-08 02:00:00,USDT/GBP,0.83132906,0.8316302,0.82744555,0.82791574,498.40527548,602.0
1659920400000,2022-08-08 01:00:00,USDT/GBP,0.830617,0.83295108,0.82834181,0.83040975,611.181576,736.0
1659916800000,2022-08-08 00:00:00,USDT/GBP,0.82823159,0.83292014,0.82812645,0.83232244,508.54901084,611.0
1659913200000,2022-08-07 23:00:00,USDT/GBP,0.82995489,0.83146234,0.82747282,0.82989525,522.8340075,630.0
1659909600000,2022-08-07 22:00:00,USDT/GBP,0.82763038,0.83154092,0.82726692,0.82876083,479.85252057,579.0
1659906000000,2022-08-07 21:00:00,USDT/GBP,0.829694,0.8314132,0.82744178,0.8277528,522.3120167999999,631.0
1659902400000,2022-08-07 20:00:00,USDT/GBP,0.82876941,0.83164118,0.82745811,0.83098736,443.74725023999997,534.0
1659898800000,2022-08-07 19:00:00,USDT/GBP,0.82901391,0.83162368,0.82705425,0.83019915,595.25279055,717.0
1659895200000,2022-08-07 18:00:00,USDT/GBP,0.83041747,0.83142943,0.8269141,0.8302516,442.5241028,533.0
1659891600000,2022-08-07 17:00:00,USDT/GBP,0.82966671,0.83136644,0.82706301,0.83029026,463.30196507999995,558.0
1659888000000,2022-08-07 16:00:00,USDT/GBP,0.82803549,0.83136067,0.8270526,0.82814788,510.96724195999997,617.0
1659884400000,2022-08-07 15:00:00,USDT/GBP,0.82996556,0.83135062,0.82715543,0.82793049,536.49895752,648.0
1659880800000,2022-08-07 14:00:00,USDT/GBP,0.82918204,0.83140316,0.82691398,0.82955682,486.94985334,587.0
1659877200000,2022-08-07 13:00:00,USDT/GBP,0.82796732,0.83139192,0.82689769,0.82830248,505.2645128,610.0
1659873600000,2022-08-07 12:00:00,USDT/GBP,0.83044672,0.83479771,0.82685666,0.82707884,553.0189129651785,668.64110919
1659870000000,2022-08-07 11:00:00,USDT/GBP,0.83014787,0.83131274,0.82679819,0.82991646,481.3515468,580.0
1659866400000,2022-08-07 10:00:00,USDT/GBP,0.82722293,0.83121014,0.82678727,0.83087655,536.7462513,646.0
1659862800000,2022-08-07 09:00:00,USDT/GBP,0.82762962,0.83131075,0.82697302,0.8297543,514.4476659999999,620.0
1659859200000,2022-08-07 08:00:00,USDT/GBP,0.82851704,0.83143918,0.82683786,0.83079301,530.04594038,638.0
1659855600000,2022-08-07 07:00:00,USDT/GBP,0.82751566,0.8314128,0.82687069,0.82751001,441.06283533,533.0
1659852000000,2022-08-07 06:00:00,USDT/GBP,0.82776619,0.83116552,0.82690229,0.82943399,591.38643487,713.0
1659848400000,2022-08-07 05:00:00,USDT/GBP,0.83072366,0.83143029,0.82683407,0.82790962,526.55051832,636.0
1659844800000,2022-08-07 04:00:00,USDT/GBP,0.82727795,0.83136355,0.82692608,0.82747194,446.8348476,540.0
1659841200000,2022-08-07 03:00:00,USDT/GBP,0.82952763,0.83133214,0.82690759,0.82707669,430.07987879999996,520.0
1659837600000,2022-08-07 02:00:00,USDT/GBP,0.83058426,0.83084247,0.8269672,0.82885763,564.45204603,681.0
1659834000000,2022-08-07 01:00:00,USDT/GBP,0.83110446,0.83124106,0.82685113,0.82924587,393.06254238,474.0
1659830400000,2022-08-07 00:00:00,USDT/GBP,0.82911792,0.83118537,0.82697051,0.83017908,470.71153835999996,567.0
1659826800000,2022-08-06 23:00:00,USDT/GBP,0.83015442,0.83138916,0.82691779,0.8287547,561.0669319,677.0
1659823200000,2022-08-06 22:00:00,USDT/GBP,0.82719584,0.83128964,0.82694651,0.83011568,488.93813552,589.0
1659819600000,2022-08-06 21:00:00,USDT/GBP,0.82784579,0.83137644,0.82703797,0.82874058,595.86447702,719.0
1659816000000,2022-08-06 20:00:00,USDT/GBP,0.82886727,0.83133555,0.82727966,0.82907031,553.81896708,668.0
1659812400000,2022-08-06 19:00:00,USDT/GBP,0.82771021,0.83144244,0.82691434,0.82956378,470.36266326,567.0
1659808800000,2022-08-06 18:00:00,USDT/GBP,0.82853413,0.83143386,0.82683694,0.82782879,594.38107122,718.0
1659805200000,2022-08-06 17:00:00,USDT/GBP,0.82918114,0.83136314,0.82685469,0.82962203,476.20304522,574.0
1659801600000,2022-08-06 16:00:00,USDT/GBP,0.82921987,0.83132125,0.82682704,0.82719765,530.23369365,641.0
1659798000000,2022-08-06 15:00:00,USDT/GBP,0.82910376,0.83124413,0.82697363,0.83058509,467.61940567,563.0
1659794400000,2022-08-06 14:00:00,USDT/GBP,0.83105945,0.83150035,0.8270776,0.82818619,475.37887306000005,574.0
1659790800000,2022-08-06 13:00:00,USDT/GBP,0.83086792,0.8312315,0.82688592,0.8312315,566.0686515,681.0
1659787200000,2022-08-06 12:00:00,USDT/GBP,0.82830991,0.83132511,0.82688879,0.8297108,568.351898,685.0
1659783600000,2022-08-06 11:00:00,USDT/GBP,0.82946802,0.83147873,0.82697302,0.8299784,569.3651824,686.0
1659780000000,2022-08-06 10:00:00,USDT/GBP,0.82935193,0.83132132,0.82704246,0.8274769,606.5405677,733.0
1659776400000,2022-08-06 09:00:00,USDT/GBP,0.82833489,0.83132654,0.82689377,0.82825963,443.94716168,536.0
1659772800000,2022-08-06 08:00:00,USDT/GBP,0.83097902,0.83497616,0.82695318,0.82902391,551.1877399863012,664.86350193
1659769200000,2022-08-06 07:00:00,USDT/GBP,0.82936883,0.83121477,0.82691303,0.82756009,529.6384576,640.0
1659765600000,2022-08-06 06:00:00,USDT/GBP,0.83025864,0.83144596,0.82692452,0.82768151,528.06080338,638.0
1659762000000,2022-08-06 05:00:00,USDT/GBP,0.83010795,0.83143757,0.82697758,0.82942508,398.1240384,480.0
1659758400000,2022-08-06 04:00:00,USDT/GBP,0.82838472,0.83113593,0.82704492,0.82974835,590.7808252,712.0
1659754800000,2022-08-06 03:00:00,USDT/GBP,0.82954965,0.8314853,0.8270467,0.82994854,516.22799188,622.0
1659751200000,2022-08-06 02:00:00,USDT/GBP,0.83129215,0.83129215,0.827401,0.8286702,488.0867478,589.0
1659747600000,2022-08-06 01:00:00,USDT/GBP,0.82729484,0.83106428,0.82340236,0.82835823,539.4150144448777,651.18567657
1659744000000,2022-08-06 00:00:00,USDT/GBP,0.82958465,0.83494377,0.82695604,0.82911864,556.1743287165474,670.80186343
1659740400000,2022-08-05 23:00:00,USDT/GBP,0.82854009,0.83147444,0.82336985,0.82844854,593.464827923926,716.3569
1659736800000,2022-08-05 22:00:00,USDT/GBP,0.82870844,0.83145043,0.82709147,0.83145043,474.75819552999997,571.0
1659733200000,2022-08-05 21:00:00,USDT/GBP,0.82760319,0.831556,0.82715576,0.83091015,519.31884375,625.0
1659729600000,2022-08-05 20:00:00,USDT/GBP,0.82710328,0.83133055,0.82696937,0.82882031,504.75156879,609.0
1659726000000,2022-08-05 19:00:00,USDT/GBP,0.83165639,0.83518568,0.8275637,0.82984465,536.0996012240148,646.02404947
1659722400000,2022-08-05 18:00:00,USDT/GBP,0.83019846,0.83543931,0.82680529,0.82831182,504.64486433006573,609.24503568
1659718800000,2022-08-05 17:00:00,USDT/GBP,0.8284479,0.83123558,0.82575763,0.82749499,522.97683368,632.0
1659715200000,2022-08-05 16:00:00,USDT/GBP,0.82981185,0.83223341,0.82423562,0.83086916,647.0626495152452,778.77803229
1659711600000,2022-08-05 15:00:00,USDT/GBP,0.82811418,0.83249101,0.82772934,0.83120316,577.6861962,695.0
1659708000000,2022-08-05 14:00:00,USDT/GBP,0.83065582,0.83326452,0.8277672,0.82917246,538.962099,650.0
1659704400000,2022-08-05 13:00:00,USDT/GBP,0.83060508,0.83956755,0.82959066,0.83000333,538.2140135995973,648.44801719
1659700800000,2022-08-05 12:00:00,USDT/GBP,0.82261788,0.83136378,0.822339,0.82996321,531.1764544,640.0
1659697200000,2022-08-05 11:00:00,USDT/GBP,0.82433067,0.82668738,0.82246096,0.82604732,432.84879568,524.0
1659693600000,2022-08-05 10:00:00,USDT/GBP,0.82349224,0.8264616,0.81891417,0.82408952,561.7196653048509,681.62457072
1659690000000,2022-08-05 09:00:00,USDT/GBP,0.82631559,0.82649655,0.81842232,0.82414572,553.1257919087386,671.15047556
1659686400000,2022-08-05 08:00:00,USDT/GBP,0.82129878,0.82622446,0.8210974,0.82403454,430.97006441999997,523.0
1659682800000,2022-08-05 07:00:00,USDT/GBP,0.82102508,0.82500578,0.82102508,0.82458307,433.73069482,526.0
1659679200000,2022-08-05 06:00:00,USDT/GBP,0.82608616,0.82638043,0.82203922,0.82355779,558.37218162,678.0
1659675600000,2022-08-05 05:00:00,USDT/GBP,0.82561021,0.82686797,0.8222662,0.82363853,483.47581711,587.0
1659672000000,2022-08-05 04:00:00,USDT/GBP,0.82476304,0.82917931,0.82098263,0.82381592,442.38914904,537.0
1659668400000,2022-08-05 03:00:00,USDT/GBP,0.82394757,0.82653531,0.82221639,0.8231812,510.37234399999994,620.0
1659664800000,2022-08-05 02:00:00,USDT/GBP,0.82303082,0.82582108,0.82180845,0.82374473,457.17832515000003,555.0
1659661200000,2022-08-05 01:00:00,USDT/GBP,0.82459517,0.82586619,0.81880994,0.82468273,585.44693815184,709.90566051
1659657600000,2022-08-05 00:00:00,USDT/GBP,0.82536254,0.82557395,0.82113072,0.82242925,463.850097,564.0
1659654000000,2022-08-04 23:00:00,USDT/GBP,0.82277822,0.82525647,0.8209599,0.82141332,542.1327912,660.0
1659650400000,2022-08-04 22:00:00,USDT/GBP,0.82531118,0.82561789,0.82110981,0.82254928,564.26880608,686.0
1659646800000,2022-08-04 21:00:00,USDT/GBP,0.82091638,0.82898563,0.82091638,0.825667,521.0414760701257,631.05522695
1659643200000,2022-08-04 20:00:00,USDT/GBP,0.83201961,0.83201961,0.81673983,0.82093156,739.2446557659068,900.49486679
1659639600000,2022-08-04 19:00:00,USDT/GBP,0.82322791,0.83437958,0.82014336,0.83209035,639.87747915,769.0
1659636000000,2022-08-04 18:00:00,USDT/GBP,0.82367336,0.82851014,0.82047493,0.82269133,489.62006449526245,595.14431068
1659632400000,2022-08-04 17:00:00,USDT/GBP,0.82318681,0.82617135,0.82145584,0.82275203,541.37083574,658.0
1659628800000,2022-08-04 16:00:00,USDT/GBP,0.82495719,0.82946051,0.82119835,0.8216997,1349.388967080976,1642.19235699
1659625200000,2022-08-04 15:00:00,USDT/GBP,0.82684215,0.82885877,0.82405627,0.82716844,527.73346472,638.0
1659621600000,2022-08-04 14:00:00,USDT/GBP,0.82866938,0.83183003,0.82456733,0.82500234,498.1261224398126,603.78752676
1659618000000,2022-08-04 13:00:00,USDT/GBP,0.82738766,0.8323397,0.82128039,0.82930953,722.9298067741718,871.72494783
1659614400000,2022-08-04 12:00:00,USDT/GBP,0.82735289,0.83139039,0.82488302,0.82538148,540.6248694,655.0
1659610800000,2022-08-04 11:00:00,USDT/GBP,0.82154772,0.83028116,0.82154772,0.82961642,521.82872818,629.0
1659607200000,2022-08-04 10:00:00,USDT/GBP,0.82463237,0.82463237,0.81955256,0.82143367,577.46787001,703.0
1659603600000,2022-08-04 09:00:00,USDT/GBP,0.82446977,0.82464253,0.82058586,0.82252365,515.72232855,627.0
1659600000000,2022-08-04 08:00:00,USDT/GBP,0.82404817,0.82531261,0.82067317,0.82206419,523.6548890299999,637.0
1659596400000,2022-08-04 07:00:00,USDT/GBP,0.82494545,0.82562347,0.8203025,0.82131081,561.77659404,684.0
1659592800000,2022-08-04 06:00:00,USDT/GBP,0.82531641,0.82688742,0.82122401,0.82270436,541.33946888,658.0
1659589200000,2022-08-04 05:00:00,USDT/GBP,0.82479957,0.82538473,0.8207923,0.82536337,494.39265863,599.0
1659585600000,2022-08-04 04:00:00,USDT/GBP,0.82253427,0.82950527,0.81708077,0.82353612,503.96701480610807,611.95496174
1659582000000,2022-08-04 03:00:00,USDT/GBP,0.82516445,0.82582216,0.82094365,0.82214478,445.60247076,542.0
1659578400000,2022-08-04 02:00:00,USDT/GBP,0.82390079,0.82572289,0.82082726,0.8224954,463.0649102,563.0
1659574800000,2022-08-04 01:00:00,USDT/GBP,0.8217646,0.82566377,0.81797571,0.8224737,472.412624750214,574.38022
1659571200000,2022-08-04 00:00:00,USDT/GBP,0.82229171,0.83004694,0.82226537,0.82411644,501.7968707366513,608.89074211
1659567600000,2022-08-03 23:00:00,USDT/GBP,0.82371956,0.83004694,0.82214788,0.82391142,523.0375949552993,634.82260624
1659564000000,2022-08-03 22:00:00,USDT/GBP,0.82241298,0.82994757,0.82179418,0.82464084,593.8508558079984,720.13272567
1659560400000,2022-08-03 21:00:00,USDT/GBP,0.82512562,0.82634011,0.822093,0.8242574,517.6336472,628.0
1659556800000,2022-08-03 20:00:00,USDT/GBP,0.82600987,0.82606866,0.82186704,0.82563206,591.15255496,716.0
1659553200000,2022-08-03 19:00:00,USDT/GBP,0.82355477,0.82632752,0.82181754,0.82325483,475.84129174,578.0
1659549600000,2022-08-03 18:00:00,USDT/GBP,0.82630594,0.83026926,0.82194469,0.82256019,581.7796154971535,707.2790813
1659546000000,2022-08-03 17:00:00,USDT/GBP,0.82246078,0.82671769,0.81851609,0.82226383,571.8172659182817,695.41824054
1659542400000,2022-08-03 16:00:00,USDT/GBP,0.82458241,0.82735502,0.82231977,0.82609342,479.1341836,580.0
1659538800000,2022-08-03 15:00:00,USDT/GBP,0.82368058,0.82934697,0.82368058,0.82795927,565.49618141,683.0
1659535200000,2022-08-03 14:00:00,USDT/GBP,0.82143641,0.83124854,0.82143641,0.82712945,551.2897423333825,666.50962837
1659531600000,2022-08-03 13:00:00,USDT/GBP,0.82433639,0.82518149,0.82052163,0.82510071,509.91223878,618.0
1659528000000,2022-08-03 12:00:00,USDT/GBP,0.82145586,0.82418826,0.81882697,0.82153886,533.17872014,649.0
1659524400000,2022-08-03 11:00:00,USDT/GBP,0.82078794,0.82330856,0.81912614,0.82062962,521.0998086999999,635.0
1659520800000,2022-08-03 10:00:00,USDT/GBP,0.8219223,0.82411172,0.81930493,0.82243749,436.71430719,531.0
1659517200000,2022-08-03 09:00:00,USDT/GBP,0.82221558,0.8239257,0.81928343,0.82363777,471.12080444000003,572.0
1659513600000,2022-08-03 08:00:00,USDT/GBP,0.82116319,0.82331057,0.81639026,0.82331057,526.8388106241493,639.90288698
1659510000000,2022-08-03 07:00:00,USDT/GBP,0.82369356,0.824015,0.818464,0.81907739,572.53509561,699.0
1659506400000,2022-08-03 06:00:00,USDT/GBP,0.82012099,0.82452999,0.82012099,0.8210628,468.82685879999997,571.0
1659502800000,2022-08-03 05:00:00,USDT/GBP,0.8220361,0.82753875,0.8191358,0.82017118,494.2500177110372,602.61812383
1659499200000,2022-08-03 04:00:00,USDT/GBP,0.82270666,0.82354385,0.81875309,0.82302075,524.26421775,637.0
1659495600000,2022-08-03 03:00:00,USDT/GBP,0.822502,0.82439735,0.81997224,0.82130111,546.98653926,666.0
1659492000000,2022-08-03 02:00:00,USDT/GBP,0.82343777,0.82580559,0.82155589,0.82267826,478.79874732,582.0
1659488400000,2022-08-03 01:00:00,USDT/GBP,0.82505579,0.82568505,0.82135923,0.82568505,441.74150175,535.0
1659484800000,2022-08-03 00:00:00,USDT/GBP,0.82166188,0.82943728,0.82121993,0.82555863,533.068661543156,645.70660662
1659481200000,2022-08-02 23:00:00,USDT/GBP,0.82261842,0.82566621,0.82111052,0.82291846,543.1261836,660.0
1659477600000,2022-08-02 22:00:00,USDT/GBP,0.82373422,0.82816909,0.8162372,0.8215308,476.0586119881587,579.47749736
1659474000000,2022-08-02 21:00:00,USDT/GBP,0.82111301,0.82435948,0.8198233,0.82260182,500.96450838000004,609.0
1659470400000,2022-08-02 20:00:00,USDT/GBP,0.82178297,0.82422382,0.82002869,0.82422382,542.33927356,658.0
1659466800000,2022-08-02 19:00:00,USDT/GBP,0.82295298,0.82794112,0.8162372,0.82031808,476.24107694451004,580.55660183
1659463200000,2022-08-02 18:00:00,USDT/GBP,0.81984689,0.82391584,0.81875078,0.82391584,602.28247904,731.0
1659459600000,2022-08-02 17:00:00,USDT/GBP,0.8172012,0.82239925,0.81714768,0.82103426,558.3032968,680.0
1659456000000,2022-08-02 16:00:00,USDT/GBP,0.81941531,0.82136776,0.81649972,0.81921198,466.95082859999997,570.0
1659452400000,2022-08-02 15:00:00,USDT/GBP,0.81896785,0.82177605,0.81719516,0.8173286,590.1112492,722.0
1659448800000,2022-08-02 14:00:00,USDT/GBP,0.82006794,0.82322861,0.816746,0.81688535,459.0895667,562.0
1659445200000,2022-08-02 13:00:00,USDT/GBP,0.81738267,0.82165673,0.81605658,0.81799957,464.62375576,568.0
1659441600000,2022-08-02 12:00:00,USDT/GBP,0.81755285,0.82178078,0.81723065,0.81870414,621.3964422600001,759.0
1659438000000,2022-08-02 11:00:00,USDT/GBP,0.81958404,0.82175052,0.81717917,0.81973966,493.48327531999996,602.0
1659434400000,2022-08-02 10:00:00,USDT/GBP,0.8181476,0.82182656,0.81723265,0.81769966,475.90120212000005,582.0
1659430800000,2022-08-02 09:00:00,USDT/GBP,0.8185385,0.8257764,0.81716541,0.8215935,466.90809450767114,568.29575028
1659427200000,2022-08-02 08:00:00,USDT/GBP,0.81915483,0.82248724,0.81821878,0.81833025,523.73136,640.0
1659423600000,2022-08-02 07:00:00,USDT/GBP,0.81684058,0.82208185,0.81684058,0.82108013,573.93501087,699.0
1659420000000,2022-08-02 06:00:00,USDT/GBP,0.81633881,0.82111305,0.81591357,0.82044229,470.11343217,573.0
1659416400000,2022-08-02 05:00:00,USDT/GBP,0.81732755,0.81891174,0.81473513,0.81478263,497.83218693,611.0
1659412800000,2022-08-02 04:00:00,USDT/GBP,0.81668802,0.81890976,0.81446125,0.81673136,513.72402544,629.0
1659409200000,2022-08-02 03:00:00,USDT/GBP,0.81655975,0.82240991,0.81457717,0.81822363,671.7538929806994,820.99058051
1659405600000,2022-08-02 02:00:00,USDT/GBP,0.8161416,0.82252982,0.81090949,0.81784403,1301.479782934547,1591.35450672
1659402000000,2022-08-02 01:00:00,USDT/GBP,0.81708305,0.82135311,0.81424714,0.81763374,427.44094187719526,522.7780129
1659398400000,2022-08-02 00:00:00,USDT/GBP,0.8170458,0.8188844,0.81433069,0.81650491,501.33401474000004,614.0
1659394800000,2022-08-01 23:00:00,USDT/GBP,0.81728018,0.8190726,0.81447024,0.81804421,415.56645868000004,508.0
