https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FALCONS,Volume USDT
1644624000,2022-02-12 00:00:00,FALCONS/USDT,0.1124,0.1245,0.107,0.112,9615777.6525985,1095271.381571971231
1644537600,2022-02-11 00:00:00,FALCONS/USDT,0.1442,0.1527,0.1078,0.1126,7744231.90372075,1057961.417018809849
1644451200,2022-02-10 00:00:00,FALCONS/USDT,0.1528,0.1582,0.1422,0.1438,6717644.99572348,993230.791630607666
1644364800,2022-02-09 00:00:00,FALCONS/USDT,0.1647,0.169,0.15,0.1527,6711965.30675066,1056830.437680547918
1644278400,2022-02-08 00:00:00,FALCONS/USDT,0.1631,0.2059,0.15,0.1645,6212352.12552459,1032143.843518674873
1644192000,2022-02-07 00:00:00,FALCONS/USDT,0.158,0.1677,0.153,0.1626,5238992.96444493,847446.525020456587
1644105600,2022-02-06 00:00:00,FALCONS/USDT,0.1669,0.1779,0.156,0.157,5337452.6243306,882927.217638358348
1644019200,2022-02-05 00:00:00,FALCONS/USDT,0.1608,0.1749,0.1575,0.1664,5620710.13572341,925098.444019480662
1643932800,2022-02-04 00:00:00,FALCONS/USDT,0.1489,0.173,0.1485,0.1607,6093182.86675623,966621.411266764326
1643846400,2022-02-03 00:00:00,FALCONS/USDT,0.1599,0.16,0.1422,0.1487,5938316.05030425,909385.908903745546
1643760000,2022-02-02 00:00:00,FALCONS/USDT,0.1772,0.18,0.152,0.1599,5375271.97371503,902265.076386355019
1643673600,2022-02-01 00:00:00,FALCONS/USDT,0.1864,0.1883,0.1709,0.1779,4992457.02658982,887772.806648682644
1643587200,2022-01-31 00:00:00,FALCONS/USDT,0.1616,0.2038,0.1601,0.1864,5401243.46737538,953333.577305482413
1643500800,2022-01-30 00:00:00,FALCONS/USDT,0.1764,0.1795,0.1601,0.1617,5974203.64902998,1003259.136426451925
1643414400,2022-01-29 00:00:00,FALCONS/USDT,0.1588,0.2027,0.1578,0.1758,6179562.16117438,1053202.016811459727
1643328000,2022-01-28 00:00:00,FALCONS/USDT,0.1537,0.16,0.1524,0.1588,4919203.01081652,766535.924684031654
1643241600,2022-01-27 00:00:00,FALCONS/USDT,0.1509,0.1679,0.15,0.1544,4936187.42191134,762494.833347159875
1643155200,2022-01-26 00:00:00,FALCONS/USDT,0.1562,0.1656,0.15,0.1508,3229344.81099258,505796.984196951188
1643068800,2022-01-25 00:00:00,FALCONS/USDT,0.1591,0.1701,0.1509,0.1565,2981706.5634661,478298.485150969555
1642982400,2022-01-24 00:00:00,FALCONS/USDT,0.1543,0.1723,0.15,0.1594,2686073.19590679,418589.63584594778
1642896000,2022-01-23 00:00:00,FALCONS/USDT,0.1574,0.1764,0.1501,0.1543,3410057.50929187,550252.868423193578
1642809600,2022-01-22 00:00:00,FALCONS/USDT,0.1925,0.2513,0.15,0.1556,3002297.26550115,577850.540833212445
1642723200,2022-01-21 00:00:00,FALCONS/USDT,0.1901,0.2588,0.184,0.1925,3101494.12608716,638288.415516145835
1642636800,2022-01-20 00:00:00,FALCONS/USDT,0.1899,0.2171,0.1818,0.1904,3278642.75506105,631246.988051478758
1642550400,2022-01-19 00:00:00,FALCONS/USDT,0.2072,0.2081,0.1865,0.1899,3102955.08706555,606142.540908617817
1642464000,2022-01-18 00:00:00,FALCONS/USDT,0.222,0.2404,0.201,0.2076,2746488.42106525,595483.15660098879
1642377600,2022-01-17 00:00:00,FALCONS/USDT,0.2341,0.261,0.22,0.2214,3201367.49785571,737177.087797040258
1642291200,2022-01-16 00:00:00,FALCONS/USDT,0.3021,0.33,0.2275,0.2352,14483627.53148442,3608745.619507325979
1642204800,2022-01-15 00:00:00,FALCONS/USDT,0.163,0.35,0.163,0.3022,13377692.32431708,3600212.919225781747
1642118400,2022-01-14 00:00:00,FALCONS/USDT,0.1529,0.1772,0.1417,0.1636,3963942.21980439,602554.335403883786
1642032000,2022-01-13 00:00:00,FALCONS/USDT,0.1563,0.164,0.1515,0.1528,3825455.55206219,600296.401306479272
1641945600,2022-01-12 00:00:00,FALCONS/USDT,0.1572,0.1839,0.1479,0.1563,3896225.29758907,628998.955216021277
1641859200,2022-01-11 00:00:00,FALCONS/USDT,0.1498,0.1867,0.1399,0.1572,4316662.01497419,656047.371088405817
1641772800,2022-01-10 00:00:00,FALCONS/USDT,0.1628,0.167,0.1457,0.1494,3636469.75954069,573008.634730850746
1641686400,2022-01-09 00:00:00,FALCONS/USDT,0.1652,0.168,0.157,0.1628,3842087.12030024,622387.208588018946
1641600000,2022-01-08 00:00:00,FALCONS/USDT,0.1565,0.1919,0.1557,0.1658,3849482.91125632,650328.144296658542
1641513600,2022-01-07 00:00:00,FALCONS/USDT,0.1597,0.2203,0.1484,0.1559,4483534.95065194,757404.654556970877
1641427200,2022-01-06 00:00:00,FALCONS/USDT,0.1693,0.1725,0.1433,0.1592,3498914.38621427,562862.093400889956
1641340800,2022-01-05 00:00:00,FALCONS/USDT,0.1869,0.2059,0.1684,0.1703,3391344.11161861,632892.168895827714
1641254400,2022-01-04 00:00:00,FALCONS/USDT,0.2014,0.2084,0.1841,0.1873,3644070.16172444,716955.063138616401
1641168000,2022-01-03 00:00:00,FALCONS/USDT,0.2253,0.228,0.1964,0.2018,3178408.60713315,681077.864185868032
1641081600,2022-01-02 00:00:00,FALCONS/USDT,0.2641,0.2643,0.2222,0.2242,3573290.51339212,862214.648101182074
1640995200,2022-01-01 00:00:00,FALCONS/USDT,0.278,0.354,0.248,0.2646,6304855.08000931,1877643.000792022024
1640908800,2021-12-31 00:00:00,FALCONS/USDT,0.1934,0.3214,0.1929,0.278,5276677.38362546,1339776.628154553815
1640822400,2021-12-30 00:00:00,FALCONS/USDT,0.205,0.2059,0.18,0.1935,3169078.9034499,619690.258746817034
1640736000,2021-12-29 00:00:00,FALCONS/USDT,0.2117,0.214,0.1932,0.2054,2990599.04350416,610222.73765997953
1640649600,2021-12-28 00:00:00,FALCONS/USDT,0.2495,0.2499,0.209,0.2115,2262083.82605091,519743.400465814446
