https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LPT,Volume USDT
1660694400,2022-08-17 00:00:00,LPT/USDT,12.3602,12.7459,12.3602,12.5153,2352.7755112,29650.39992509928
1660690800,2022-08-16 23:00:00,LPT/USDT,12.1639,12.3662,12.1639,12.3306,303.6946,3728.43301256
1660687200,2022-08-16 22:00:00,LPT/USDT,12.2394,12.247,12.1062,12.1921,538.43246207,6575.473827678167
1660683600,2022-08-16 21:00:00,LPT/USDT,12.2603,12.2668,12.1514,12.2314,87.3375035,1066.570806483982
1660680000,2022-08-16 20:00:00,LPT/USDT,12.1836,12.2661,12.1378,12.2661,74.66164304,911.723236885078
1660676400,2022-08-16 19:00:00,LPT/USDT,12.1575,12.1936,12.0893,12.1505,72.2319223,877.23644063485
1660672800,2022-08-16 18:00:00,LPT/USDT,12.1786,12.3151,12.0386,12.2008,649.02723883,7885.544698561285
1660669200,2022-08-16 17:00:00,LPT/USDT,12.203,12.2807,12.1353,12.1877,352.45341507,4311.540284379844
1660665600,2022-08-16 16:00:00,LPT/USDT,12.2797,12.3153,12.0543,12.1788,561.0783,6840.60637935
1660662000,2022-08-16 15:00:00,LPT/USDT,11.9455,12.2874,11.9455,12.2829,280.2306,3407.58577984
1660658400,2022-08-16 14:00:00,LPT/USDT,12.0733,12.0733,11.925,11.9551,225.8052,2706.86996481
1660654800,2022-08-16 13:00:00,LPT/USDT,12.1562,12.1737,11.969,12.064,322.85244928,3915.409750867536
1660651200,2022-08-16 12:00:00,LPT/USDT,12.3744,12.3939,12.1287,12.1492,289.30082958,3561.899650501562
1660647600,2022-08-16 11:00:00,LPT/USDT,12.3115,12.419,12.3065,12.3231,249.55423936,3082.890662477216
1660644000,2022-08-16 10:00:00,LPT/USDT,12.4375,12.4438,12.2929,12.3068,95.4379,1179.63827691
1660640400,2022-08-16 09:00:00,LPT/USDT,12.0484,12.4862,12.0484,12.3693,811.2110897,9996.999764680948
1660636800,2022-08-16 08:00:00,LPT/USDT,12.0544,12.0544,12.0544,12.0544,0,0
1660633200,2022-08-16 07:00:00,LPT/USDT,12.0544,12.0544,12.0544,12.0544,0,0
1660629600,2022-08-16 06:00:00,LPT/USDT,11.9733,12.0566,11.929,12.0544,264.61178812,3176.719260514907
1660626000,2022-08-16 05:00:00,LPT/USDT,12.0335,12.0432,11.9146,11.9834,405.41719833,4852.598340573744
1660622400,2022-08-16 04:00:00,LPT/USDT,12.0721,12.2886,12.0096,12.0275,971.56569123,11780.499637885458
1660618800,2022-08-16 03:00:00,LPT/USDT,11.9233,12.1224,11.7836,12.0473,553.79556139,6610.295696945663
1660615200,2022-08-16 02:00:00,LPT/USDT,12.0301,12.0423,11.8781,11.9083,373.16614397,4455.216990531699
1660611600,2022-08-16 01:00:00,LPT/USDT,11.9607,12.1417,11.9607,12.0199,286.4844,3461.00374587
1660608000,2022-08-16 00:00:00,LPT/USDT,11.9487,12.0135,11.8168,11.9606,288.63085492,3443.503539486319
1660604400,2022-08-15 23:00:00,LPT/USDT,11.7831,11.9556,11.68,11.9103,258.15452442,3038.734940854432
1660600800,2022-08-15 22:00:00,LPT/USDT,11.8766,12.0064,11.767,11.767,709.47050541,8434.664425344663
1660597200,2022-08-15 21:00:00,LPT/USDT,11.8977,11.9788,11.8173,11.8567,241.99276527,2877.681994644434
1660593600,2022-08-15 20:00:00,LPT/USDT,11.846,11.9351,11.8319,11.8979,92.03668728,1095.814835402322
1660590000,2022-08-15 19:00:00,LPT/USDT,11.8478,11.98,11.8032,11.8367,307.3729,3652.94405152
1660586400,2022-08-15 18:00:00,LPT/USDT,11.7669,11.8919,11.7469,11.8608,244.69172059,2893.482614436621
1660582800,2022-08-15 17:00:00,LPT/USDT,11.9183,11.9183,11.7579,11.7632,99.07493472,1170.185744006256
1660579200,2022-08-15 16:00:00,LPT/USDT,11.8377,11.9113,11.7498,11.899,193.32112503,2288.41613013251
1660575600,2022-08-15 15:00:00,LPT/USDT,11.8056,11.8662,11.7735,11.8235,109.63528049,1296.77535699747
1660572000,2022-08-15 14:00:00,LPT/USDT,11.8274,11.9081,11.7765,11.8112,237.5980003,2812.62244890596
1660568400,2022-08-15 13:00:00,LPT/USDT,11.6164,11.8533,11.6164,11.8341,562.4372957,6610.989957034545
1660564800,2022-08-15 12:00:00,LPT/USDT,11.7125,11.7959,11.5667,11.6128,426.76611465,4994.903437239588
1660561200,2022-08-15 11:00:00,LPT/USDT,11.8224,11.8284,11.7028,11.7332,832.90849595,9812.117597686043
1660557600,2022-08-15 10:00:00,LPT/USDT,11.8092,11.8444,11.7425,11.8093,71.70623051,843.651214472406
1660554000,2022-08-15 09:00:00,LPT/USDT,11.6949,11.8117,11.6445,11.8034,82.64159918,966.349211215799
1660550400,2022-08-15 08:00:00,LPT/USDT,11.685,11.7351,11.5495,11.6933,231.00060211,2691.01519276037
1660546800,2022-08-15 07:00:00,LPT/USDT,11.6365,11.848,11.5694,11.7344,284.26685912,3311.485293781639
1660543200,2022-08-15 06:00:00,LPT/USDT,12.1454,12.1587,11.6045,11.6404,809.57732024,9589.111054764
1660539600,2022-08-15 05:00:00,LPT/USDT,12.0736,12.1662,12.017,12.1662,222.73635503,2690.863816015372
1660536000,2022-08-15 04:00:00,LPT/USDT,12.0507,12.0988,12.0061,12.0526,159.7479371,1925.254244665919
1660532400,2022-08-15 03:00:00,LPT/USDT,12.1555,12.2074,12.0217,12.0635,180.61239906,2182.300792252296
1660528800,2022-08-15 02:00:00,LPT/USDT,12.0128,12.1837,11.9564,12.1659,4824.98687654,58492.368609724682
1660525200,2022-08-15 01:00:00,LPT/USDT,11.9791,12.042,11.9203,12.026,462.43300322,5551.614848099786
1660521600,2022-08-15 00:00:00,LPT/USDT,11.8072,11.9965,11.7811,11.9965,445.05195131,5284.090632897671
1660518000,2022-08-14 23:00:00,LPT/USDT,11.8735,11.96,11.8023,11.8023,333.72443361,3969.75029669726
1660514400,2022-08-14 22:00:00,LPT/USDT,11.8481,11.9269,11.7587,11.8623,201.16038557,2375.860570756462
1660510800,2022-08-14 21:00:00,LPT/USDT,11.8674,11.9493,11.8457,11.8542,185.1515349,2199.936291804467
1660507200,2022-08-14 20:00:00,LPT/USDT,11.8324,11.8925,11.8078,11.8785,101.65099745,1203.372085701248
1660503600,2022-08-14 19:00:00,LPT/USDT,11.8236,11.9317,11.8236,11.895,215.588,2557.97094754
1660500000,2022-08-14 18:00:00,LPT/USDT,11.7263,11.8719,11.7263,11.8455,134.78137861,1591.881138008781
1660496400,2022-08-14 17:00:00,LPT/USDT,11.7923,11.8265,11.6994,11.7455,818.47232035,9630.423647563933
1660492800,2022-08-14 16:00:00,LPT/USDT,12.1637,12.2337,11.784,11.784,619.18959419,7440.609400100466
1660489200,2022-08-14 15:00:00,LPT/USDT,12.1307,12.18,12.1058,12.1446,97.19278853,1180.744741334965
1660485600,2022-08-14 14:00:00,LPT/USDT,12.0927,12.1756,12.0656,12.1469,140.67884031,1707.017052807314
1660482000,2022-08-14 13:00:00,LPT/USDT,12.3372,12.3372,12.0274,12.0712,548.69953434,6635.406004936753
1660478400,2022-08-14 12:00:00,LPT/USDT,12.3241,12.3466,12.2655,12.3312,135.26269417,1663.265873686348
1660474800,2022-08-14 11:00:00,LPT/USDT,12.4055,12.4295,12.295,12.3135,55.71794407,687.997219127302
1660471200,2022-08-14 10:00:00,LPT/USDT,12.4759,12.484,12.3684,12.3684,372.29733951,4612.400902461314
1660467600,2022-08-14 09:00:00,LPT/USDT,12.4383,12.4929,12.4123,12.462,128.49434947,1600.28123990782
1660464000,2022-08-14 08:00:00,LPT/USDT,12.3945,12.492,12.3259,12.4474,201.45309051,2494.973672781941
1660460400,2022-08-14 07:00:00,LPT/USDT,12.5205,12.5259,12.3809,12.3859,98.69391473,1230.811353700025
1660456800,2022-08-14 06:00:00,LPT/USDT,12.4693,12.5678,12.4636,12.5265,108.31896136,1353.65234426907
1660453200,2022-08-14 05:00:00,LPT/USDT,12.4546,12.4939,12.4072,12.438,258.43389893,3216.273840978424
1660449600,2022-08-14 04:00:00,LPT/USDT,12.4112,12.4644,12.3447,12.4625,300.42936442,3731.315068147049
1660446000,2022-08-14 03:00:00,LPT/USDT,12.3564,12.4135,12.3279,12.3885,172.63807047,2134.665230140082
1660442400,2022-08-14 02:00:00,LPT/USDT,12.3268,12.3769,12.3081,12.3516,220.58221727,2723.80506343916
1660438800,2022-08-14 01:00:00,LPT/USDT,12.3116,12.3375,12.1478,12.3097,136.71439809,1680.706048703854
1660435200,2022-08-14 00:00:00,LPT/USDT,12.1775,12.3057,12.1395,12.2379,141.1138,1723.69783109
1660431600,2022-08-13 23:00:00,LPT/USDT,12.2218,12.244,12.1523,12.1753,42.9539,523.57686048
1660428000,2022-08-13 22:00:00,LPT/USDT,12.259,12.2736,12.174,12.174,35.76367055,437.676474780291
1660424400,2022-08-13 21:00:00,LPT/USDT,12.2897,12.2934,12.2171,12.2211,86.10972821,1054.524256776257
1660420800,2022-08-13 20:00:00,LPT/USDT,12.1397,12.3182,12.1129,12.2896,141.05718334,1714.645104904436
1660417200,2022-08-13 19:00:00,LPT/USDT,12.2111,12.2222,12.1201,12.158,153.70751834,1875.415846493526
1660413600,2022-08-13 18:00:00,LPT/USDT,12.2871,12.2871,12.1725,12.2124,263.36759971,3227.329044502341
1660410000,2022-08-13 17:00:00,LPT/USDT,12.2105,12.314,12.2088,12.2889,66.43564185,816.159401548
1660406400,2022-08-13 16:00:00,LPT/USDT,12.2127,12.3468,12.1872,12.2181,327.559,4015.89366744
1660402800,2022-08-13 15:00:00,LPT/USDT,12.2024,12.2827,12.1556,12.2158,48.87877997,596.635994367625
1660399200,2022-08-13 14:00:00,LPT/USDT,12.1613,12.2486,12.1613,12.2004,672.4303525,8217.094460547339
1660395600,2022-08-13 13:00:00,LPT/USDT,12.1255,12.2501,12.1255,12.1767,475.95102788,5808.232694255648
1660392000,2022-08-13 12:00:00,LPT/USDT,12.1243,12.1434,11.9941,12.1122,105.13905183,1267.330862034306
1660388400,2022-08-13 11:00:00,LPT/USDT,12.2009,12.2009,12.0217,12.1414,108.93628997,1319.486998168169
1660384800,2022-08-13 10:00:00,LPT/USDT,12.2829,12.2829,12.1812,12.1898,33.64714275,412.032241611958
1660381200,2022-08-13 09:00:00,LPT/USDT,12.1696,12.2798,12.1239,12.2798,275.1188589,3357.540293213606
1660377600,2022-08-13 08:00:00,LPT/USDT,12.2578,12.3116,12.1348,12.1669,444.93311788,5412.947297994443
1660374000,2022-08-13 07:00:00,LPT/USDT,12.3602,12.3756,12.2565,12.2566,160.16996652,1971.12282827985
1660370400,2022-08-13 06:00:00,LPT/USDT,12.3738,12.4405,12.3441,12.3651,260.01420109,3224.421136510846
1660366800,2022-08-13 05:00:00,LPT/USDT,12.3157,12.3595,12.2952,12.3533,186.48844324,2295.988147052323
1660363200,2022-08-13 04:00:00,LPT/USDT,12.4236,12.4939,12.2973,12.3355,290.85629839,3603.845045752411
1660359600,2022-08-13 03:00:00,LPT/USDT,12.5307,12.5459,12.4095,12.4231,284.04480034,3547.217134493274
1660356000,2022-08-13 02:00:00,LPT/USDT,12.4515,12.549,12.4508,12.4941,2515.21028551,31507.336251084246
1660352400,2022-08-13 01:00:00,LPT/USDT,12.3767,12.5679,12.3767,12.4693,345.25868454,4314.563965735772
1660348800,2022-08-13 00:00:00,LPT/USDT,12.363,12.4224,12.3278,12.3928,163.35802347,2022.745101045909
1660345200,2022-08-12 23:00:00,LPT/USDT,12.388,12.4555,12.3418,12.3887,733.74481532,9106.806695734887
1660341600,2022-08-12 22:00:00,LPT/USDT,12.3602,12.4275,12.3358,12.4121,166.96437194,2064.454721130883
1660338000,2022-08-12 21:00:00,LPT/USDT,12.3727,12.3939,12.3228,12.3228,53.17406931,657.335873976187
1660334400,2022-08-12 20:00:00,LPT/USDT,12.2876,12.376,12.2564,12.3571,260.41415636,3203.381466384067
1660330800,2022-08-12 19:00:00,LPT/USDT,12.3074,12.3674,12.2863,12.328,1399.96698814,17276.076105526156
1660327200,2022-08-12 18:00:00,LPT/USDT,12.2279,12.3177,12.1759,12.2959,85.78356563,1051.925977659416
1660323600,2022-08-12 17:00:00,LPT/USDT,12.3161,12.3486,12.2083,12.257,229.68245878,2818.160265074817
1660320000,2022-08-12 16:00:00,LPT/USDT,12.5422,12.5923,12.2695,12.3088,1055.33746453,13059.144456523106
1660316400,2022-08-12 15:00:00,LPT/USDT,12.7212,12.7626,12.5149,12.5433,519.10579975,6548.746047231111
1660312800,2022-08-12 14:00:00,LPT/USDT,13.1499,13.2514,12.7185,12.7347,2405.40348917,30954.26154049581
1660309200,2022-08-12 13:00:00,LPT/USDT,11.9552,15.1502,11.9552,13.164,35706.62137759,494596.570825301266
1660305600,2022-08-12 12:00:00,LPT/USDT,11.7056,11.9577,11.7056,11.9393,43.54011227,517.266115847303
1660302000,2022-08-12 11:00:00,LPT/USDT,11.8833,11.9647,11.6896,11.7062,259.17417093,3062.79634397644
1660298400,2022-08-12 10:00:00,LPT/USDT,12.0918,12.1453,11.8733,11.8733,70.48614613,843.074234091112
1660294800,2022-08-12 09:00:00,LPT/USDT,12.0727,12.1315,12.0489,12.0489,86.80511483,1048.627687215125
1660291200,2022-08-12 08:00:00,LPT/USDT,12.2124,12.2124,12.0434,12.0809,169.99544457,2062.037531631473
1660287600,2022-08-12 07:00:00,LPT/USDT,12.013,12.3703,11.9782,12.154,296.6747,3618.64430465
1660284000,2022-08-12 06:00:00,LPT/USDT,11.9434,12.007,11.9101,12.007,38.4254718,460.230714366152
1660280400,2022-08-12 05:00:00,LPT/USDT,11.8445,12.0758,11.8267,11.9626,125.11070965,1496.858599815703
1660276800,2022-08-12 04:00:00,LPT/USDT,11.9125,11.9549,11.8233,11.8443,54.88361761,653.213836515237
1660273200,2022-08-12 03:00:00,LPT/USDT,11.8612,11.9234,11.8512,11.9013,15.59119342,185.275205212874
1660269600,2022-08-12 02:00:00,LPT/USDT,11.7781,11.9444,11.6846,11.8911,45.58897464,540.660678540956
1660266000,2022-08-12 01:00:00,LPT/USDT,11.704,11.7817,11.704,11.7607,7.76920234,91.284087579688
1660262400,2022-08-12 00:00:00,LPT/USDT,11.8316,11.8316,11.3728,11.7276,1000.27829043,11492.649352639985
1660258800,2022-08-11 23:00:00,LPT/USDT,11.6779,11.7931,11.6085,11.7931,23.4715,274.43365358
1660255200,2022-08-11 22:00:00,LPT/USDT,11.758,11.7702,11.678,11.678,7.00170308,81.984925168792
1660251600,2022-08-11 21:00:00,LPT/USDT,11.7412,11.7946,11.6899,11.763,104.97659707,1233.731579918958
1660248000,2022-08-11 20:00:00,LPT/USDT,11.7729,11.8018,11.7021,11.7731,25.42223511,299.394652769737
1660244400,2022-08-11 19:00:00,LPT/USDT,11.7519,11.7933,11.7265,11.7729,108.2522541,1272.145514461522
1660240800,2022-08-11 18:00:00,LPT/USDT,11.8009,11.8074,11.6777,11.7554,72.60075208,851.8667520471
1660237200,2022-08-11 17:00:00,LPT/USDT,11.8697,11.8697,11.7783,11.816,112.86917204,1333.36677040339
1660233600,2022-08-11 16:00:00,LPT/USDT,11.7708,11.8628,11.7708,11.853,9.03377779,106.592121633721
1660230000,2022-08-11 15:00:00,LPT/USDT,11.904,11.9305,11.784,11.784,19.7605,233.44016641
1660226400,2022-08-11 14:00:00,LPT/USDT,11.95,12.0042,11.8622,11.9167,159.6498,1903.95001229
1660222800,2022-08-11 13:00:00,LPT/USDT,11.9861,11.9934,11.8808,11.9209,73.6159,879.06805734
1660219200,2022-08-11 12:00:00,LPT/USDT,11.9657,12.0394,11.9485,11.9987,90.5679,1087.85774565
1660215600,2022-08-11 11:00:00,LPT/USDT,11.9766,11.9977,11.9725,11.9832,153.0803,1833.09037004
1660212000,2022-08-11 10:00:00,LPT/USDT,11.957,11.9803,11.9119,11.9792,42.41840315,507.782332382597
1660208400,2022-08-11 09:00:00,LPT/USDT,12.0105,12.02,11.9574,11.9574,358.47278833,4299.521483559478
1660204800,2022-08-11 08:00:00,LPT/USDT,11.9698,12.0331,11.9012,12.0331,542.61673986,6512.429052475067
1660201200,2022-08-11 07:00:00,LPT/USDT,12.1263,12.151,11.9317,11.9847,271.35662945,3271.583682958391
1660197600,2022-08-11 06:00:00,LPT/USDT,12.1666,12.1937,12.0897,12.1122,46.89669318,569.823078803022
1660194000,2022-08-11 05:00:00,LPT/USDT,12.2142,12.2471,12.151,12.1543,96.78003633,1181.813288564626
1660190400,2022-08-11 04:00:00,LPT/USDT,12.2465,12.2566,12.1669,12.2165,37.77504464,461.055238736863
1660186800,2022-08-11 03:00:00,LPT/USDT,12.1435,12.228,12.0319,12.207,49.67142429,603.244045200636
1660183200,2022-08-11 02:00:00,LPT/USDT,12.1737,12.2019,12.0544,12.1371,67.38340129,816.087291164739
1660179600,2022-08-11 01:00:00,LPT/USDT,12.1536,12.2071,12.0567,12.1868,133.28761651,1619.514562164964
1660176000,2022-08-11 00:00:00,LPT/USDT,12.1423,12.1818,12.0821,12.1458,478.96889224,5826.247995840911
1660172400,2022-08-10 23:00:00,LPT/USDT,12.2124,12.2317,12.1015,12.1436,127.67970761,1550.715386066391
1660168800,2022-08-10 22:00:00,LPT/USDT,12.0234,12.6271,11.9682,12.2567,1289.52331184,15854.569421847244
1660165200,2022-08-10 21:00:00,LPT/USDT,12.0135,12.0501,11.9331,12.0011,37.47252507,449.628452001936
1660161600,2022-08-10 20:00:00,LPT/USDT,11.9369,12.0235,11.9108,12.0026,50.13581265,601.18551713156
1660158000,2022-08-10 19:00:00,LPT/USDT,11.897,11.9578,11.8677,11.913,107.77401762,1280.553239505174
1660154400,2022-08-10 18:00:00,LPT/USDT,11.9951,11.9951,11.8266,11.8612,200.39555409,2386.495479896262
1660150800,2022-08-10 17:00:00,LPT/USDT,11.945,11.9907,11.9141,11.9526,148.2221499,1772.110650966299
1660147200,2022-08-10 16:00:00,LPT/USDT,11.9696,12.0312,11.8284,11.9119,192.67420004,2299.3849311661
1660143600,2022-08-10 15:00:00,LPT/USDT,11.9522,12.3826,11.8955,11.9575,1990.08654566,23921.336457291241
1660140000,2022-08-10 14:00:00,LPT/USDT,11.9325,11.951,11.7786,11.9362,610.95641757,7274.43315353496
1660136400,2022-08-10 13:00:00,LPT/USDT,11.9252,11.9534,11.7727,11.9065,688.36065696,8167.722784856944
1660132800,2022-08-10 12:00:00,LPT/USDT,11.3614,11.9359,11.3614,11.8467,2295.94294795,26722.686454602962
1660129200,2022-08-10 11:00:00,LPT/USDT,11.2875,11.3896,11.232,11.3525,46.46331171,524.080241552051
1660125600,2022-08-10 10:00:00,LPT/USDT,11.3642,11.3807,11.3173,11.3372,116.13404976,1315.712348300064
1660122000,2022-08-10 09:00:00,LPT/USDT,11.3519,11.3921,11.3073,11.3921,117.5509295,1333.508941711036
1660118400,2022-08-10 08:00:00,LPT/USDT,11.1631,11.3443,11.1592,11.3443,12.24921244,138.084569888646
1660114800,2022-08-10 07:00:00,LPT/USDT,11.1297,11.1895,11.1269,11.1634,328.09680387,3662.592711657197
1660111200,2022-08-10 06:00:00,LPT/USDT,11.1484,11.1565,11.0799,11.1563,84.04946945,935.35427326383
1660107600,2022-08-10 05:00:00,LPT/USDT,11.1685,11.1981,11.1521,11.1619,19.71678558,220.168340067511
1660104000,2022-08-10 04:00:00,LPT/USDT,11.0982,11.1989,11.0982,11.1881,19.14113311,213.523083582398
1660100400,2022-08-10 03:00:00,LPT/USDT,11.1234,11.1302,11.0655,11.0655,16.53320494,183.497520993188
1660096800,2022-08-10 02:00:00,LPT/USDT,11.2131,11.2131,11.0571,11.1,70.6677,783.14769925
1660093200,2022-08-10 01:00:00,LPT/USDT,11.123,11.2508,11.123,11.2129,10.4351,116.95798686
1660089600,2022-08-10 00:00:00,LPT/USDT,11.2982,11.3688,10.9901,11.0408,574.0237,6395.5029449
1660086000,2022-08-09 23:00:00,LPT/USDT,11.325,11.3594,11.2932,11.3272,165.7096,1877.9767523
1660082400,2022-08-09 22:00:00,LPT/USDT,11.3424,11.4128,11.2324,11.3136,837.89900013,9480.040739069275
1660078800,2022-08-09 21:00:00,LPT/USDT,11.3346,11.3793,11.3018,11.3356,127.10375257,1440.784808603482
1660075200,2022-08-09 20:00:00,LPT/USDT,11.1957,11.3605,11.19,11.35,358.85627103,4067.797987840355
1660071600,2022-08-09 19:00:00,LPT/USDT,11.2536,11.2927,11.2161,11.2267,2.32527695,26.173855024408
1660068000,2022-08-09 18:00:00,LPT/USDT,11.2868,11.3036,11.1994,11.2845,146.63839638,1645.949798438035
1660064400,2022-08-09 17:00:00,LPT/USDT,11.2343,11.356,11.2343,11.2926,6.69792541,75.76344643911
1660060800,2022-08-09 16:00:00,LPT/USDT,11.2334,11.2839,11.1921,11.262,54.1701534,607.911936464163
1660057200,2022-08-09 15:00:00,LPT/USDT,11.1952,11.2532,11.1596,11.1782,8.57887072,96.165482318437
1660053600,2022-08-09 14:00:00,LPT/USDT,11.4496,11.4496,11.0176,11.1667,2912.54494997,32652.485056862295
1660050000,2022-08-09 13:00:00,LPT/USDT,11.3848,12.0399,11.3802,11.451,531.37039087,6183.789590822385
1660046400,2022-08-09 12:00:00,LPT/USDT,11.3023,11.3848,11.2231,11.374,158.75967352,1788.104198445512
1660042800,2022-08-09 11:00:00,LPT/USDT,11.5116,11.5499,11.3038,11.3067,262.40513226,3010.400397698874
1660039200,2022-08-09 10:00:00,LPT/USDT,11.6468,11.7264,11.5229,11.5229,188.1396,2187.71193469
1660035600,2022-08-09 09:00:00,LPT/USDT,11.6703,11.7652,11.6431,11.6484,383.75255325,4484.149889564569
1660032000,2022-08-09 08:00:00,LPT/USDT,11.8202,11.8269,11.6797,11.7076,43.57241724,511.965352345756
1660028400,2022-08-09 07:00:00,LPT/USDT,11.8529,11.9303,11.7613,11.8326,51.36404432,609.036225763321
1660024800,2022-08-09 06:00:00,LPT/USDT,11.8833,11.8833,11.7213,11.7831,25.79749116,304.079227753614
1660021200,2022-08-09 05:00:00,LPT/USDT,11.9116,11.9261,11.8602,11.9004,67.01528389,797.579048920514
1660017600,2022-08-09 04:00:00,LPT/USDT,11.8228,11.8609,11.7742,11.8589,49.2171,580.81637047
1660014000,2022-08-09 03:00:00,LPT/USDT,11.7251,11.8487,11.6973,11.8214,100.72100452,1187.411810116116
1660010400,2022-08-09 02:00:00,LPT/USDT,11.608,11.7073,11.5716,11.6955,2.06065672,24.007961714296
1660006800,2022-08-09 01:00:00,LPT/USDT,11.6918,11.6983,11.5532,11.5878,67.86488615,790.42912319004
1660003200,2022-08-09 00:00:00,LPT/USDT,11.7087,11.7725,11.5738,11.7131,149.95500053,1754.423731265927
1659999600,2022-08-08 23:00:00,LPT/USDT,11.7283,11.7876,11.6971,11.7216,29.86357044,350.203769971002
1659996000,2022-08-08 22:00:00,LPT/USDT,11.792,11.7981,11.601,11.7069,41.82354608,486.541067716015
1659992400,2022-08-08 21:00:00,LPT/USDT,11.9331,11.9331,11.6975,11.7539,39.96619782,470.894877928531
1659988800,2022-08-08 20:00:00,LPT/USDT,11.8227,11.9334,11.8179,11.9334,68.36576879,810.562106343225
1659985200,2022-08-08 19:00:00,LPT/USDT,11.788,11.8797,11.7621,11.8283,15.30568978,180.90041857585
1659981600,2022-08-08 18:00:00,LPT/USDT,11.5914,11.881,11.5535,11.7803,100.74907636,1190.536953593026
1659978000,2022-08-08 17:00:00,LPT/USDT,11.5359,11.6017,11.5151,11.6017,20.08045017,232.081851144343
1659974400,2022-08-08 16:00:00,LPT/USDT,11.5994,11.5994,11.4673,11.5446,29.53152758,340.14534972111
1659970800,2022-08-08 15:00:00,LPT/USDT,11.795,11.8433,11.5315,11.635,145.22497999,1689.195284099752
1659967200,2022-08-08 14:00:00,LPT/USDT,11.8893,11.9217,11.7814,11.8122,14.65227815,173.594772929462
1659963600,2022-08-08 13:00:00,LPT/USDT,11.967,11.967,11.8954,11.9427,14.66105919,174.895026903763
1659960000,2022-08-08 12:00:00,LPT/USDT,12.0381,12.0566,11.9282,11.971,168.90130214,2025.282093042376
1659956400,2022-08-08 11:00:00,LPT/USDT,11.983,12.0634,11.9693,12.0091,99.99287421,1201.650231312562
1659952800,2022-08-08 10:00:00,LPT/USDT,12.0135,12.0524,11.9536,11.9625,206.46384857,2474.431819519202
1659949200,2022-08-08 09:00:00,LPT/USDT,12.05,12.0822,12.0057,12.0075,25.566,307.07410532
1659945600,2022-08-08 08:00:00,LPT/USDT,11.9511,12.063,11.9358,12.055,221.5764,2650.27679749
1659942000,2022-08-08 07:00:00,LPT/USDT,12.0489,12.0787,11.9578,11.9578,76.3623,917.58315599
1659938400,2022-08-08 06:00:00,LPT/USDT,11.9417,12.0936,11.9417,12.0758,200.4151,2417.67749114
1659934800,2022-08-08 05:00:00,LPT/USDT,11.9731,11.9834,11.9384,11.9753,18.20321042,217.381681992626
1659931200,2022-08-08 04:00:00,LPT/USDT,11.9237,11.9602,11.92,11.9555,82.29117207,982.43197726378
1659927600,2022-08-08 03:00:00,LPT/USDT,11.9182,11.9534,11.9001,11.9433,240.1991,2861.166835
1659924000,2022-08-08 02:00:00,LPT/USDT,11.8099,11.9392,11.8099,11.919,769.03891582,9142.39100949863
1659920400,2022-08-08 01:00:00,LPT/USDT,11.8399,11.8631,11.7682,11.7946,3.44800729,40.715098956517
1659916800,2022-08-08 00:00:00,LPT/USDT,11.7293,11.8824,11.7072,11.8199,107.85575872,1271.651566551216
1659913200,2022-08-07 23:00:00,LPT/USDT,11.7268,11.7268,11.6592,11.7128,34.42488604,401.837241714732
1659909600,2022-08-07 22:00:00,LPT/USDT,11.8361,11.9157,11.75,11.75,35.8402,424.82257987
1659906000,2022-08-07 21:00:00,LPT/USDT,11.9099,11.9099,11.8231,11.8365,87.3505,1038.22903784
1659902400,2022-08-07 20:00:00,LPT/USDT,11.8259,11.8898,11.8259,11.8675,3.5674,42.33748489
1659898800,2022-08-07 19:00:00,LPT/USDT,11.8367,11.8651,11.8137,11.8137,20.0187,236.60871776
1659895200,2022-08-07 18:00:00,LPT/USDT,11.8081,11.8332,11.7791,11.8273,0.4087,4.82105647
1659891600,2022-08-07 17:00:00,LPT/USDT,11.7287,11.8103,11.7287,11.8103,12.65353211,149.089794629009
1659888000,2022-08-07 16:00:00,LPT/USDT,11.6429,11.7337,11.6412,11.7238,3.18673575,37.284245380125
1659884400,2022-08-07 15:00:00,LPT/USDT,11.7117,11.7117,11.6596,11.6804,19.7289,230.50759459
1659880800,2022-08-07 14:00:00,LPT/USDT,11.7477,11.7726,11.6826,11.6981,52.7264338,620.62871049206
1659877200,2022-08-07 13:00:00,LPT/USDT,11.698,11.8722,11.6772,11.7444,168.97091883,1986.175214588642
1659873600,2022-08-07 12:00:00,LPT/USDT,11.6467,11.6574,11.6171,11.6235,0.7961,9.26355277
1659870000,2022-08-07 11:00:00,LPT/USDT,11.6125,11.6322,11.5925,11.6322,0.6578,7.63565516
1659866400,2022-08-07 10:00:00,LPT/USDT,11.5951,11.6528,11.5951,11.6329,1.75886308,20.451026453332
1659862800,2022-08-07 09:00:00,LPT/USDT,11.5985,11.6018,11.5371,11.58,34.76949669,402.915826728965
1659859200,2022-08-07 08:00:00,LPT/USDT,11.6869,11.6869,11.5699,11.5699,92.13235012,1068.644855452936
1659855600,2022-08-07 07:00:00,LPT/USDT,11.711,11.711,11.6673,11.6673,7.49160882,87.448685021342
1659852000,2022-08-07 06:00:00,LPT/USDT,11.672,11.6887,11.6639,11.6887,8.8505,103.23627736
1659848400,2022-08-07 05:00:00,LPT/USDT,11.6429,11.7279,11.6429,11.6848,60.4504,705.46519588
1659844800,2022-08-07 04:00:00,LPT/USDT,11.6747,11.6934,11.6475,11.6475,18.8196,219.63232755
