https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NGL,Volume BTC
1644451200,2022-02-10 00:00:00,NGL/BTC,0.00003907,0.00004006,0.00003602,0.00003678,905.59637111,0.0337484412265317
1644364800,2022-02-09 00:00:00,NGL/BTC,0.00003908,0.00004084,0.00003764,0.00003891,113.11770695,0.0044491372336485
1644278400,2022-02-08 00:00:00,NGL/BTC,0.000041,0.00004428,0.00003806,0.00003884,538.0104,0.022109556603
1644192000,2022-02-07 00:00:00,NGL/BTC,0.00004061,0.00004903,0.00004051,0.00004275,2268.27022348,0.10453581247192
1644105600,2022-02-06 00:00:00,NGL/BTC,0.0000392,0.00004649,0.00003669,0.00003924,1137.89492802,0.0435302441858208
1644019200,2022-02-05 00:00:00,NGL/BTC,0.00003849,0.00004404,0.00003711,0.00003974,1608.15572829,0.0632171849004562
1643932800,2022-02-04 00:00:00,NGL/BTC,0.00003758,0.00004658,0.00003679,0.00003994,1376.18308911,0.053340005928599
1643846400,2022-02-03 00:00:00,NGL/BTC,0.0000432,0.00004361,0.00003743,0.0000383,515.19063446,0.0211902866614801
1643760000,2022-02-02 00:00:00,NGL/BTC,0.00004375,0.00004506,0.00004133,0.00004445,1241.72403649,0.0536492444925852
1643673600,2022-02-01 00:00:00,NGL/BTC,0.00004365,0.00004504,0.00004236,0.00004375,7018.14945844,0.3082442066101298
1643587200,2022-01-31 00:00:00,NGL/BTC,0.00004606,0.00004701,0.00004349,0.0000439,18808.02925766,0.8456311474835998
1643500800,2022-01-30 00:00:00,NGL/BTC,0.00005521,0.00005547,0.00004333,0.00004655,45661.60515355,2.2034167040273476
1643414400,2022-01-29 00:00:00,NGL/BTC,0.00005336,0.00005645,0.00005243,0.00005539,15844.7006,0.858275503709
1643328000,2022-01-28 00:00:00,NGL/BTC,0.00005631,0.00005711,0.00005099,0.00005266,17758.22039785,0.955346645526459
1643241600,2022-01-27 00:00:00,NGL/BTC,0.00005499,0.00005846,0.00005285,0.0000563,19641.95458046,1.091454175485593
1643155200,2022-01-26 00:00:00,NGL/BTC,0.00005477,0.00005847,0.00005212,0.00005507,28749.6436611,1.5896792814572405
1643068800,2022-01-25 00:00:00,NGL/BTC,0.00005368,0.00005552,0.00005149,0.00005491,17687.9916639,0.949710394441882
1642982400,2022-01-24 00:00:00,NGL/BTC,0.00007163,0.00007313,0.00005207,0.00005277,41463.92557533,2.6676597581658829
1642896000,2022-01-23 00:00:00,NGL/BTC,0.00007287,0.00007629,0.00006818,0.00007163,35022.59693616,2.5551156622018906
1642809600,2022-01-22 00:00:00,NGL/BTC,0.00007891,0.0000806,0.00006857,0.00007382,43559.5216295,3.2018885557068153
1642723200,2022-01-21 00:00:00,NGL/BTC,0.00008352,0.00008601,0.00007569,0.00007912,36216.85061813,2.9035789265190149
1642636800,2022-01-20 00:00:00,NGL/BTC,0.00008109,0.00008623,0.00007773,0.00008326,17141.95420412,1.4074416516449926
1642550400,2022-01-19 00:00:00,NGL/BTC,0.00007762,0.00008326,0.00007711,0.00008253,383.56172052,0.0314747263619556
1642464000,2022-01-18 00:00:00,NGL/BTC,0.00008098,0.0000815,0.00007339,0.00007831,2853.37918404,0.22143142412926
1642377600,2022-01-17 00:00:00,NGL/BTC,0.00007872,0.00008972,0.00007832,0.00008122,1991.85139908,0.1628202312189206
1642291200,2022-01-16 00:00:00,NGL/BTC,0.0000839,0.00008571,0.00007896,0.00007898,2239.08308416,0.1791405297566729
1642204800,2022-01-15 00:00:00,NGL/BTC,0.00008132,0.00008533,0.00008117,0.00008222,189.72725256,0.0160036562529448
1642118400,2022-01-14 00:00:00,NGL/BTC,0.00008914,0.00008914,0.00008027,0.00008038,252.21197391,0.021343579250696
1642032000,2022-01-13 00:00:00,NGL/BTC,0.00008685,0.00009071,0.00008474,0.00008762,752.9579338,0.0664710734133776
1641945600,2022-01-12 00:00:00,NGL/BTC,0.00008939,0.00009172,0.00008634,0.00008686,125.41704535,0.0112424223972941
1641859200,2022-01-11 00:00:00,NGL/BTC,0.00008088,0.00008939,0.00008033,0.00008939,8351.4443,0.693352996343
1641772800,2022-01-10 00:00:00,NGL/BTC,0.00008184,0.00008411,0.00007837,0.0000808,23468.42906549,1.9041609455164582
1641686400,2022-01-09 00:00:00,NGL/BTC,0.00008043,0.00008286,0.00007789,0.00008184,15360.34316837,1.2449862266231706
1641600000,2022-01-08 00:00:00,NGL/BTC,0.00009026,0.00009279,0.00007847,0.00008038,21078.55573274,1.8314593999518066
1641513600,2022-01-07 00:00:00,NGL/BTC,0.00010187,0.00010188,0.00008834,0.00009001,18792.50424329,1.7836172300936627
1641427200,2022-01-06 00:00:00,NGL/BTC,0.00009658,0.00010238,0.00008732,0.00010147,22018.81047021,2.070469151501424
1641340800,2022-01-05 00:00:00,NGL/BTC,0.00009244,0.00011531,0.00008956,0.00009658,31017.0050677,3.0618454578673236
1641254400,2022-01-04 00:00:00,NGL/BTC,0.00009032,0.00009465,0.00008478,0.00009207,21720.10529899,1.9606178199828966
1641168000,2022-01-03 00:00:00,NGL/BTC,0.00007699,0.00009918,0.00007509,0.00009067,36844.5360614,3.2269157911285311
1641081600,2022-01-02 00:00:00,NGL/BTC,0.00006937,0.00007937,0.00006937,0.00007665,15821.89948465,1.1663007245296143
1640995200,2022-01-01 00:00:00,NGL/BTC,0.00006705,0.00007579,0.00006463,0.00006911,15546.59313391,1.052423895360444
1640908800,2021-12-31 00:00:00,NGL/BTC,0.00006562,0.00006758,0.00006347,0.00006705,19686.28252921,1.3020801191606566
1640822400,2021-12-30 00:00:00,NGL/BTC,0.00006591,0.00006799,0.00006258,0.00006552,13214.03293487,0.8651936850933489
1640736000,2021-12-29 00:00:00,NGL/BTC,0.00006444,0.00006896,0.00006272,0.00006471,346.40217416,0.0225765421947786
1640649600,2021-12-28 00:00:00,NGL/BTC,0.00006908,0.00006909,0.00006316,0.00006478,1119.44758186,0.075256564705551
