https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATH,Volume USDT
1644364800000.0,2022-02-09 00:00:00,MATH/USDT,0.2399,0.2436,0.2348,0.2433,76351.09728729964,18576.22197
1644278400000.0,2022-02-08 00:00:00,MATH/USDT,0.233,0.2432,0.2296,0.2399,143412.7045018758,34404.70781
1644192000000.0,2022-02-07 00:00:00,MATH/USDT,0.2276,0.2386,0.2248,0.233,43762.44042918455,10196.64862
1644105600000.0,2022-02-06 00:00:00,MATH/USDT,0.2168,0.23,0.2167,0.2276,470335.8587873462,107048.44146
1644019200000.0,2022-02-05 00:00:00,MATH/USDT,0.2136,0.2194,0.2118,0.2168,99119.73113468634,21489.15771
1643932800000.0,2022-02-04 00:00:00,MATH/USDT,0.2041,0.2138,0.2033,0.2136,103547.30187265917,22117.70368
1643846400000.0,2022-02-03 00:00:00,MATH/USDT,0.2104,0.2127,0.2032,0.2041,116678.92376286135,23814.16834
1643760000000.0,2022-02-02 00:00:00,MATH/USDT,0.2129,0.2144,0.2101,0.2104,112421.85698669202,23653.55871
1643673600000.0,2022-02-01 00:00:00,MATH/USDT,0.213,0.2158,0.2114,0.2129,106065.98774072333,22581.44879
1643587200000.0,2022-01-31 00:00:00,MATH/USDT,0.2151,0.2234,0.2068,0.213,119778.23713615024,25512.76451
1643500800000.0,2022-01-30 00:00:00,MATH/USDT,0.2146,0.23,0.204,0.2151,73742.07517433751,15861.92037
1643414400000.0,2022-01-29 00:00:00,MATH/USDT,0.2644,0.2661,0.2125,0.2146,659638.4940820129,141558.42083
1643328000000.0,2022-01-28 00:00:00,MATH/USDT,0.2698,0.2721,0.2537,0.2644,86954.69534795763,22990.82145
1643241600000.0,2022-01-27 00:00:00,MATH/USDT,0.2676,0.2721,0.2639,0.2698,82885.87038547073,22362.60783
1643155200000.0,2022-01-26 00:00:00,MATH/USDT,0.2782,0.2826,0.2642,0.2676,97469.92705530643,26082.95248
1643068800000.0,2022-01-25 00:00:00,MATH/USDT,0.2738,0.279,0.2683,0.2782,78421.49047447878,21816.85865
1642982400000.0,2022-01-24 00:00:00,MATH/USDT,0.2806,0.2823,0.2734,0.2738,106165.93425858291,29068.2328
1642896000000.0,2022-01-23 00:00:00,MATH/USDT,0.2841,0.2859,0.2788,0.2806,83658.40263720599,23474.54778
1642809600000.0,2022-01-22 00:00:00,MATH/USDT,0.2998,0.3015,0.2792,0.2841,103093.21510031678,29288.78241
1642723200000.0,2022-01-21 00:00:00,MATH/USDT,0.3055,0.308,0.2972,0.2998,96282.56030687124,28865.51158
1642636800000.0,2022-01-20 00:00:00,MATH/USDT,0.31,0.3182,0.3055,0.3055,107975.19482815058,32986.42202
1642550400000.0,2022-01-19 00:00:00,MATH/USDT,0.3161,0.3176,0.3085,0.31,82963.97151612904,25718.83117
1642464000000.0,2022-01-18 00:00:00,MATH/USDT,0.3289,0.3292,0.3152,0.3161,71979.52983233155,22752.72938
1642377600000.0,2022-01-17 00:00:00,MATH/USDT,0.3296,0.3317,0.2676,0.3289,77832.78388567953,25599.20262
1642291200000.0,2022-01-16 00:00:00,MATH/USDT,0.3294,0.331,0.3261,0.3296,63691.25194174757,20992.63664
1642204800000.0,2022-01-15 00:00:00,MATH/USDT,0.3295,0.3306,0.3256,0.3294,65249.01739526411,21493.02633
1642118400000.0,2022-01-14 00:00:00,MATH/USDT,0.326,0.332,0.3229,0.3295,73958.2939908953,24369.25787
1642032000000.0,2022-01-13 00:00:00,MATH/USDT,0.3276,0.3305,0.3229,0.326,66740.13411042944,21757.28372
1641945600000.0,2022-01-12 00:00:00,MATH/USDT,0.3358,0.3394,0.3247,0.3276,79798.98324175824,26142.14691
1641859200000.0,2022-01-11 00:00:00,MATH/USDT,0.3404,0.3422,0.3334,0.3358,39194.453841572365,13161.4976
1641772800000.0,2022-01-10 00:00:00,MATH/USDT,0.3444,0.348,0.3333,0.3404,119536.58466509989,40690.25342
1641686400000.0,2022-01-09 00:00:00,MATH/USDT,0.3504,0.3542,0.3444,0.3444,61706.64965156795,21251.77014
1641600000000.0,2022-01-08 00:00:00,MATH/USDT,0.3561,0.3637,0.35,0.3504,59903.912842465754,20990.33106
1641513600000.0,2022-01-07 00:00:00,MATH/USDT,0.3631,0.3656,0.353,0.3561,92935.40101095197,33094.2963
1641427200000.0,2022-01-06 00:00:00,MATH/USDT,0.3759,0.3783,0.362,0.3631,65211.53588543101,23678.30868
1641340800000.0,2022-01-05 00:00:00,MATH/USDT,0.3836,0.3842,0.374,0.3759,57463.5114924182,21600.53397
1641254400000.0,2022-01-04 00:00:00,MATH/USDT,0.3869,0.3889,0.3817,0.3836,63459.78143899895,24343.17216
1641168000000.0,2022-01-03 00:00:00,MATH/USDT,0.3858,0.3942,0.3818,0.3869,62044.07012147841,24004.85073
1641081600000.0,2022-01-02 00:00:00,MATH/USDT,0.3862,0.3868,0.3817,0.3858,53431.11757387248,20613.72516
1640995200000.0,2022-01-01 00:00:00,MATH/USDT,0.3853,0.3894,0.3802,0.3862,59608.142206110824,23020.66452
1640908800000.0,2021-12-31 00:00:00,MATH/USDT,0.3978,0.4004,0.3829,0.3853,68647.33745133663,26449.81912
1640822400000.0,2021-12-30 00:00:00,MATH/USDT,0.3948,0.4,0.3933,0.3978,57043.15548014078,22691.76725
1640736000000.0,2021-12-29 00:00:00,MATH/USDT,0.4,0.4032,0.3944,0.3948,61764.513753799394,24384.63003
1640649600000.0,2021-12-28 00:00:00,MATH/USDT,0.4106,0.4109,0.3986,0.4,56881.612475,22752.64499
1640563200000.0,2021-12-27 00:00:00,MATH/USDT,0.4144,0.4211,0.4104,0.4106,82873.73156356551,34027.95418
1640476800000.0,2021-12-26 00:00:00,MATH/USDT,0.4149,0.4185,0.4132,0.4144,45765.98950289575,18965.42605
1640390400000.0,2021-12-25 00:00:00,MATH/USDT,0.3965,0.4176,0.3965,0.4149,86365.13485177151,35832.89445
1640304000000.0,2021-12-24 00:00:00,MATH/USDT,0.3851,0.4027,0.3833,0.3965,182072.75084489278,72191.84571
1640217600000.0,2021-12-23 00:00:00,MATH/USDT,0.3625,0.4345,0.361,0.3851,312995.93687353935,120534.73529
1640131200000.0,2021-12-22 00:00:00,MATH/USDT,0.3622,0.3698,0.361,0.3625,72423.47622068966,26253.51013
1640044800000.0,2021-12-21 00:00:00,MATH/USDT,0.3644,0.3697,0.3597,0.3622,63736.20786858089,23085.25449
1639958400000.0,2021-12-20 00:00:00,MATH/USDT,0.368,0.3697,0.3598,0.3644,66777.24862788145,24333.6294
1639872000000.0,2021-12-19 00:00:00,MATH/USDT,0.3655,0.3722,0.3613,0.368,68893.64831521739,25352.86258
1639785600000.0,2021-12-18 00:00:00,MATH/USDT,0.3482,0.4167,0.345,0.3655,125266.85031463749,45785.03379
1639699200000.0,2021-12-17 00:00:00,MATH/USDT,0.3564,0.358,0.3412,0.3482,86730.34350947732,30199.50561
1639612800000.0,2021-12-16 00:00:00,MATH/USDT,0.346,0.3581,0.3437,0.3564,63278.19065656566,22552.34715
1639526400000.0,2021-12-15 00:00:00,MATH/USDT,0.3468,0.3493,0.3391,0.346,63913.783554913294,22114.16911
1639440000000.0,2021-12-14 00:00:00,MATH/USDT,0.3656,0.366,0.3424,0.3468,93709.66260092272,32498.51099
1639353600000.0,2021-12-13 00:00:00,MATH/USDT,0.4378,0.4388,0.3372,0.3656,171639.08339715537,62751.24889
1639267200000.0,2021-12-12 00:00:00,MATH/USDT,0.5439,0.5464,0.4328,0.4378,61519.43816811329,26933.21003
1639180800000.0,2021-12-11 00:00:00,MATH/USDT,0.6238,0.632,0.536,0.5439,165509.23381136236,90020.47227
1639094400000.0,2021-12-10 00:00:00,MATH/USDT,0.6638,0.6659,0.6217,0.6238,45258.44464571978,28232.21777
1639008000000.0,2021-12-09 00:00:00,MATH/USDT,0.6998,0.7002,0.6533,0.6638,95944.36053028022,63687.86652
1638921600000.0,2021-12-08 00:00:00,MATH/USDT,0.7027,0.7112,0.6883,0.6998,48257.07820805945,33770.30333
1638835200000.0,2021-12-07 00:00:00,MATH/USDT,0.7115,0.7164,0.7,0.7027,39266.84324747403,27592.81075
1638748800000.0,2021-12-06 00:00:00,MATH/USDT,0.7114,0.7148,0.7001,0.7115,34806.51212930428,24764.83338
1638662400000.0,2021-12-05 00:00:00,MATH/USDT,0.7067,0.7199,0.6975,0.7114,32655.61571549058,23231.20502
1638576000000.0,2021-12-04 00:00:00,MATH/USDT,0.7989,0.7994,0.6997,0.7067,80162.84365360125,56651.08161
1638489600000.0,2021-12-03 00:00:00,MATH/USDT,0.829,0.8296,0.7933,0.7989,34691.84100638377,27715.31178
1638403200000.0,2021-12-02 00:00:00,MATH/USDT,0.8205,0.8505,0.8123,0.829,101801.11297949337,84393.12266
1638316800000.0,2021-12-01 00:00:00,MATH/USDT,0.8497,0.8566,0.8153,0.8205,75399.09347958562,61864.9562
1638230400000.0,2021-11-30 00:00:00,MATH/USDT,0.8832,0.8859,0.8365,0.8497,75290.40986230434,63974.26126
1638144000000.0,2021-11-29 00:00:00,MATH/USDT,0.8777,0.889,0.8652,0.8832,13492.823697916667,11916.86189
1638057600000.0,2021-11-28 00:00:00,MATH/USDT,0.8727,0.8865,0.868,0.8777,13506.487000113933,11854.64364
1637971200000.0,2021-11-27 00:00:00,MATH/USDT,0.8736,0.8963,0.8688,0.8727,33452.40065314541,29193.91005
1637884800000.0,2021-11-26 00:00:00,MATH/USDT,0.9126,0.915,0.8601,0.8736,12545.846886446885,10960.05184
1637798400000.0,2021-11-25 00:00:00,MATH/USDT,0.8808,0.9201,0.8608,0.9126,3977.209818102126,3629.60168
1637712000000.0,2021-11-24 00:00:00,MATH/USDT,0.903,0.916,0.8502,0.8808,7991.238385558583,7038.68277
1637625600000.0,2021-11-23 00:00:00,MATH/USDT,0.8837,0.9089,0.8743,0.903,15457.117220376522,13957.77685
1637539200000.0,2021-11-22 00:00:00,MATH/USDT,0.8919,0.9089,0.8835,0.8837,5691.86858662442,5029.90427
1637452800000.0,2021-11-21 00:00:00,MATH/USDT,0.9028,0.9089,0.8481,0.8919,18888.078719587396,16846.27741
1637366400000.0,2021-11-20 00:00:00,MATH/USDT,0.9015,0.9124,0.8755,0.9028,16614.705161719095,14999.75582
1637280000000.0,2021-11-19 00:00:00,MATH/USDT,0.8773,0.9169,0.8603,0.9015,22546.097082640044,20325.30652
1637193600000.0,2021-11-18 00:00:00,MATH/USDT,0.8883,0.9004,0.8689,0.8773,21111.86149549755,18521.43609
1637107200000.0,2021-11-17 00:00:00,MATH/USDT,1.0671,1.0759,0.8336,0.8883,1037861.0556343577,921931.97572
1637020800000.0,2021-11-16 00:00:00,MATH/USDT,1.0981,1.1116,1.0495,1.0671,53532.6267266423,57124.66598
1636934400000.0,2021-11-15 00:00:00,MATH/USDT,1.1043,1.1116,1.0609,1.0981,32752.770758583003,35965.81757
1636848000000.0,2021-11-14 00:00:00,MATH/USDT,1.0937,1.1115,1.057,1.1043,46479.81817440913,51327.66321
1636761600000.0,2021-11-13 00:00:00,MATH/USDT,1.0947,1.1002,1.0571,1.0937,9443.797778184145,10328.68163
1636675200000.0,2021-11-12 00:00:00,MATH/USDT,1.091,1.106,1.0612,1.0947,34287.85608842606,37534.91606
1636588800000.0,2021-11-11 00:00:00,MATH/USDT,1.065,1.1057,1.0451,1.091,79153.27948670945,86356.22792
1636502400000.0,2021-11-10 00:00:00,MATH/USDT,1.0641,1.1,1.0236,1.065,174450.08312676058,185789.33853
1636416000000.0,2021-11-09 00:00:00,MATH/USDT,1.0615,1.0744,1.0236,1.0641,71276.30160699182,75845.11254
1636329600000.0,2021-11-08 00:00:00,MATH/USDT,1.0463,1.0695,1.0379,1.0615,11982.384305228448,12719.30094
1636243200000.0,2021-11-07 00:00:00,MATH/USDT,1.066,1.0663,1.0394,1.0463,19414.496014527384,20313.38718
1636156800000.0,2021-11-06 00:00:00,MATH/USDT,1.0668,1.0817,1.05,1.066,38128.387617260785,40644.8612
1636070400000.0,2021-11-05 00:00:00,MATH/USDT,1.0941,1.0955,1.0668,1.0668,7184.3560461192355,7664.27103
1635984000000.0,2021-11-04 00:00:00,MATH/USDT,1.0989,1.1031,1.0581,1.0941,27124.77112695366,29677.21209
1635897600000.0,2021-11-03 00:00:00,MATH/USDT,1.0892,1.1104,1.0,1.0989,45077.38119028119,49535.53419
1635811200000.0,2021-11-02 00:00:00,MATH/USDT,1.0858,1.1142,1.0758,1.0892,40659.69237972824,44286.53694
1635724800000.0,2021-11-01 00:00:00,MATH/USDT,1.1055,1.1305,1.0543,1.0858,99859.21822619266,108427.13915
1635638400000.0,2021-10-31 00:00:00,MATH/USDT,1.1262,1.1431,1.0844,1.1055,78319.5005156038,86582.20782
1635552000000.0,2021-10-30 00:00:00,MATH/USDT,1.1351,1.1654,1.1196,1.1262,19197.28412360149,21619.98138
1635465600000.0,2021-10-29 00:00:00,MATH/USDT,1.1574,1.1787,1.1235,1.1351,21455.507232842923,24354.14626
1635379200000.0,2021-10-28 00:00:00,MATH/USDT,1.1543,1.1574,1.092,1.1574,8609.777000172802,9964.9559
1635292800000.0,2021-10-27 00:00:00,MATH/USDT,1.1795,1.203,1.1208,1.1543,140809.12530537986,162535.97334
1635206400000.0,2021-10-26 00:00:00,MATH/USDT,1.1922,1.2036,1.1551,1.1795,84316.73817719372,99451.59268
1635120000000.0,2021-10-25 00:00:00,MATH/USDT,1.1877,1.2316,1.1786,1.1922,61402.29668679751,73203.81811
1635033600000.0,2021-10-24 00:00:00,MATH/USDT,1.2089,1.2091,1.1635,1.1877,15099.424366422496,17933.58632
1634947200000.0,2021-10-23 00:00:00,MATH/USDT,1.2147,1.2341,1.1855,1.2089,28451.92766151046,34395.53535
1634860800000.0,2021-10-22 00:00:00,MATH/USDT,1.2086,1.2496,1.1968,1.2147,16353.419264015809,19864.49838
1634774400000.0,2021-10-21 00:00:00,MATH/USDT,1.2673,1.2776,1.1803,1.2086,57033.681780572566,68930.9078
1634688000000.0,2021-10-20 00:00:00,MATH/USDT,1.2846,1.2936,1.2431,1.2673,18145.802146295275,22996.17506
1634601600000.0,2021-10-19 00:00:00,MATH/USDT,1.2742,1.2969,1.2512,1.2846,11755.979262027091,15101.73096
1634515200000.0,2021-10-18 00:00:00,MATH/USDT,1.2896,1.3017,1.2712,1.2742,26359.918254591117,33587.80784
1634428800000.0,2021-10-17 00:00:00,MATH/USDT,1.2913,1.2919,1.2533,1.2896,17750.102558933002,22890.53226
1634342400000.0,2021-10-16 00:00:00,MATH/USDT,1.2839,1.3114,1.2348,1.2913,14143.203136374199,18263.11821
1634256000000.0,2021-10-15 00:00:00,MATH/USDT,1.3135,1.3135,1.275,1.2839,37984.890380870784,48768.80076
1634169600000.0,2021-10-14 00:00:00,MATH/USDT,1.316,1.3401,1.2788,1.3135,75788.1963760944,99547.79594
1634083200000.0,2021-10-13 00:00:00,MATH/USDT,1.2241,1.341,1.2049,1.316,190478.75487082067,250670.04141
1633996800000.0,2021-10-12 00:00:00,MATH/USDT,1.2502,1.2639,1.1892,1.2241,42508.47055796095,52034.61881
1633910400000.0,2021-10-11 00:00:00,MATH/USDT,1.2113,1.2682,1.2113,1.2502,97350.00673492241,121706.97842
1633824000000.0,2021-10-10 00:00:00,MATH/USDT,1.2255,1.246,1.1841,1.2113,29847.41689919921,36154.17609
1633737600000.0,2021-10-09 00:00:00,MATH/USDT,1.2297,1.23,1.2245,1.2255,3292.0744838841288,4034.43728
1633651200000.0,2021-10-08 00:00:00,MATH/USDT,1.2265,1.2497,1.2259,1.2297,2272.0243799300642,2793.90838
1633564800000.0,2021-10-07 00:00:00,MATH/USDT,1.2337,1.2492,1.2181,1.2265,17286.319037912763,21201.6703
1633478400000.0,2021-10-06 00:00:00,MATH/USDT,1.2341,1.2701,1.2265,1.2337,15397.663564886114,18996.09754
1633392000000.0,2021-10-05 00:00:00,MATH/USDT,1.2358,1.2843,1.2,1.2341,40561.455651892065,50056.89242
1633305600000.0,2021-10-04 00:00:00,MATH/USDT,1.2426,1.245,1.2278,1.2358,17196.87663052274,21251.90014
1633219200000.0,2021-10-03 00:00:00,MATH/USDT,1.2664,1.2843,1.239,1.2426,24781.778593272174,30793.83808
1633132800000.0,2021-10-02 00:00:00,MATH/USDT,1.2665,1.2741,1.2394,1.2664,31664.69771004422,40100.17318
1633046400000.0,2021-10-01 00:00:00,MATH/USDT,1.252,1.2688,1.2309,1.2665,24537.253012238452,31076.43094
1632960000000.0,2021-09-30 00:00:00,MATH/USDT,1.2366,1.2587,1.2302,1.252,17604.955047923322,22041.40372
1632873600000.0,2021-09-29 00:00:00,MATH/USDT,1.2472,1.255,1.2302,1.2366,14412.249822092836,17822.18813
1632787200000.0,2021-09-28 00:00:00,MATH/USDT,1.257,1.2778,1.242,1.2472,67875.7151619628,84654.59195
1632700800000.0,2021-09-27 00:00:00,MATH/USDT,1.2679,1.2899,1.2415,1.257,128050.79424025459,160959.84836
1632614400000.0,2021-09-26 00:00:00,MATH/USDT,1.3516,1.3677,1.2677,1.2679,376948.61116807314,477933.1441
1632528000000.0,2021-09-25 00:00:00,MATH/USDT,1.3709,1.4081,1.3478,1.3516,168964.27952056823,228372.1202
1632441600000.0,2021-09-24 00:00:00,MATH/USDT,1.4999,1.4999,1.3485,1.3709,189247.45885914363,259439.34135
1632355200000.0,2021-09-23 00:00:00,MATH/USDT,1.5058,1.52,1.4785,1.4999,202919.95355690378,304359.63834
1632268800000.0,2021-09-22 00:00:00,MATH/USDT,1.4086,1.5129,1.3952,1.5058,501246.265719219,754776.62692
1632182400000.0,2021-09-21 00:00:00,MATH/USDT,1.4422,1.4518,1.4064,1.4086,141245.4905934971,198958.39805
1632096000000.0,2021-09-20 00:00:00,MATH/USDT,1.4804,1.4911,1.4266,1.4422,104799.09733046734,151141.25817
1632009600000.0,2021-09-19 00:00:00,MATH/USDT,1.4852,1.5,1.48,1.4804,40616.48704404215,60128.64742
1631923200000.0,2021-09-18 00:00:00,MATH/USDT,1.512,1.5242,1.4836,1.4852,46841.89206840829,69569.5781
1631836800000.0,2021-09-17 00:00:00,MATH/USDT,1.5144,1.5243,1.4655,1.512,98679.61406746032,149203.57647
1631750400000.0,2021-09-16 00:00:00,MATH/USDT,1.5173,1.5173,1.4916,1.5144,98112.55423269942,148581.65213
1631664000000.0,2021-09-15 00:00:00,MATH/USDT,1.5107,1.5247,1.4879,1.5173,112143.24163316416,170154.94053
1631577600000.0,2021-09-14 00:00:00,MATH/USDT,1.5135,1.5142,1.4729,1.5107,159669.03797577284,241212.01567
1631491200000.0,2021-09-13 00:00:00,MATH/USDT,1.55,1.5538,1.4867,1.5135,163594.52412289396,247600.31226
1631404800000.0,2021-09-12 00:00:00,MATH/USDT,1.5572,1.5871,1.5155,1.55,148684.74876774193,230461.36059
1631318400000.0,2021-09-11 00:00:00,MATH/USDT,1.5575,1.5756,1.533,1.5572,26023.91030053943,40524.43312
1631232000000.0,2021-09-10 00:00:00,MATH/USDT,1.5733,1.596,1.5511,1.5575,71103.1286035313,110743.1228
1631145600000.0,2021-09-09 00:00:00,MATH/USDT,1.5908,1.6246,1.561,1.5733,163328.91332231616,256965.37933
1631059200000.0,2021-09-08 00:00:00,MATH/USDT,1.6603,1.6636,1.56,1.5908,249997.46739376415,397695.97113
1630972800000.0,2021-09-07 00:00:00,MATH/USDT,1.7215,1.7485,1.6261,1.6603,388856.6192736252,645618.64498
1630886400000.0,2021-09-06 00:00:00,MATH/USDT,1.7197,1.7407,1.7149,1.7215,179183.55434214347,308464.4888
1630800000000.0,2021-09-05 00:00:00,MATH/USDT,1.7237,1.7292,1.7149,1.7197,120628.33561086236,207444.54875
1630713600000.0,2021-09-04 00:00:00,MATH/USDT,1.7149,1.7444,1.7149,1.7237,164697.5203921796,283889.1159
1630627200000.0,2021-09-03 00:00:00,MATH/USDT,1.7001,1.7445,1.65,1.7149,333951.76991078194,572693.89022
1630540800000.0,2021-09-02 00:00:00,MATH/USDT,1.504,1.7543,1.5,1.7001,522720.89146520797,888677.78758
1630454400000.0,2021-09-01 00:00:00,MATH/USDT,1.359,1.5093,1.3302,1.504,764318.4539361702,1149534.95472
1630368000000.0,2021-08-31 00:00:00,MATH/USDT,1.365,1.3783,1.358,1.359,151894.8920603385,206425.15831
1630281600000.0,2021-08-30 00:00:00,MATH/USDT,1.3775,1.3973,1.3581,1.365,99924.92527472526,136397.523
1630195200000.0,2021-08-29 00:00:00,MATH/USDT,1.4241,1.4263,1.3737,1.3775,98256.56535027223,135348.41877
1630108800000.0,2021-08-28 00:00:00,MATH/USDT,1.42,1.47,1.4005,1.4241,97252.09608173583,138496.71003
1630022400000.0,2021-08-27 00:00:00,MATH/USDT,1.3971,1.4356,1.3806,1.42,116367.36265492959,165241.65497
1629936000000.0,2021-08-26 00:00:00,MATH/USDT,1.3672,1.4062,1.3591,1.3971,89714.21095841385,125339.72413
1629849600000.0,2021-08-25 00:00:00,MATH/USDT,1.3228,1.3891,1.3089,1.3672,166414.96713721476,227522.54307
1629763200000.0,2021-08-24 00:00:00,MATH/USDT,1.3373,1.345,1.3203,1.3228,115508.82900665255,152795.07901
1629676800000.0,2021-08-23 00:00:00,MATH/USDT,1.3364,1.3463,1.306,1.3373,86489.81835788529,115662.83409
1629590400000.0,2021-08-22 00:00:00,MATH/USDT,1.3165,1.346,1.3071,1.3364,182820.39273421132,244321.17285
1629504000000.0,2021-08-21 00:00:00,MATH/USDT,1.2923,1.3215,1.2786,1.3165,138915.28273452335,182881.96972
1629417600000.0,2021-08-20 00:00:00,MATH/USDT,1.2506,1.3024,1.24,1.2923,241675.28529753155,312316.97119
1629331200000.0,2021-08-19 00:00:00,MATH/USDT,1.2389,1.2599,1.2175,1.2506,147280.487006237,184188.97705
1629244800000.0,2021-08-18 00:00:00,MATH/USDT,1.2547,1.2899,1.2326,1.2389,131223.26881104207,162572.50773
1629158400000.0,2021-08-17 00:00:00,MATH/USDT,1.2411,1.2784,1.2111,1.2547,145704.73542679526,182815.73154
1629072000000.0,2021-08-16 00:00:00,MATH/USDT,1.2399,1.2604,1.2258,1.2411,115689.08993634678,143581.72952
1628985600000.0,2021-08-15 00:00:00,MATH/USDT,1.2,1.3,1.2,1.2399,196499.0673280103,243639.19358
1628899200000.0,2021-08-14 00:00:00,MATH/USDT,1.1959,1.2213,1.193,1.2,107129.82821666668,128555.79386
1628812800000.0,2021-08-13 00:00:00,MATH/USDT,1.2008,1.2141,1.1911,1.1959,193769.4999414667,231728.94498
1628726400000.0,2021-08-12 00:00:00,MATH/USDT,1.1999,1.2203,1.1792,1.2008,181485.9329113924,217928.30824
1628640000000.0,2021-08-11 00:00:00,MATH/USDT,1.1337,1.2093,1.1194,1.1999,159585.14923743648,191486.22057
1628553600000.0,2021-08-10 00:00:00,MATH/USDT,1.1137,1.1441,1.1104,1.1337,120529.19032371881,136643.94307
1628467200000.0,2021-08-09 00:00:00,MATH/USDT,1.1165,1.1327,1.11,1.1137,153209.7215048936,170629.66684
1628380800000.0,2021-08-08 00:00:00,MATH/USDT,1.1179,1.1425,1.1038,1.1165,185930.30071652486,207591.18075
1628294400000.0,2021-08-07 00:00:00,MATH/USDT,1.1115,1.1201,1.1,1.1179,179978.68170677166,201198.16828
1628208000000.0,2021-08-06 00:00:00,MATH/USDT,1.1078,1.1317,1.1,1.1115,145177.57814664868,161364.87811
1628121600000.0,2021-08-05 00:00:00,MATH/USDT,1.0936,1.12,1.0922,1.1078,250147.2916591443,277113.1697
1628035200000.0,2021-08-04 00:00:00,MATH/USDT,1.0871,1.0944,1.0769,1.0936,172816.27945318216,188991.88321
1627948800000.0,2021-08-03 00:00:00,MATH/USDT,1.0966,1.099,1.078,1.0871,159103.655045534,172961.5834
1627862400000.0,2021-08-02 00:00:00,MATH/USDT,1.0918,1.1016,1.0748,1.0966,180797.36861207368,198262.39442
1627776000000.0,2021-08-01 00:00:00,MATH/USDT,1.0842,1.1071,1.0612,1.0918,246405.5456585455,269025.57475
1627689600000.0,2021-07-31 00:00:00,MATH/USDT,1.0914,1.0966,1.0736,1.0842,177977.09999999998,192962.77182
1627603200000.0,2021-07-30 00:00:00,MATH/USDT,1.0162,1.1127,1.0018,1.0946,510378.9800018272,558660.83151
1627516800000.0,2021-07-29 00:00:00,MATH/USDT,0.9851,1.02,0.983,1.0162,125087.4730269632,127113.89009
1627430400000.0,2021-07-28 00:00:00,MATH/USDT,0.9982,1.0067,0.9702,0.9851,175382.87941325756,172769.67451
1627344000000.0,2021-07-27 00:00:00,MATH/USDT,0.9828,0.9982,0.9722,0.9982,15463.340042075737,15435.50603
1627257600000.0,2021-07-26 00:00:00,MATH/USDT,0.981,1.0103,0.9801,0.9828,19640.920940170938,19303.0971
1627171200000.0,2021-07-25 00:00:00,MATH/USDT,0.9806,0.9969,0.9801,0.981,7853.566605504587,7704.34884
1627084800000.0,2021-07-24 00:00:00,MATH/USDT,0.9979,0.998,0.9801,0.9806,12517.227238425452,12274.39303
1626998400000.0,2021-07-23 00:00:00,MATH/USDT,0.9836,0.998,0.9817,0.9979,10580.181080268563,10557.9627
1626912000000.0,2021-07-22 00:00:00,MATH/USDT,0.985,0.985,0.9836,0.9836,2738.12875152501,2693.22344
1626825600000.0,2021-07-21 00:00:00,MATH/USDT,0.9905,0.9905,0.985,0.985,11145.506720812182,10978.32412
1626739200000.0,2021-07-20 00:00:00,MATH/USDT,1.003,1.003,0.9894,0.9905,31750.988419989902,31449.35403
1626652800000.0,2021-07-19 00:00:00,MATH/USDT,1.0082,1.0095,0.9784,1.003,26413.539940179464,26492.78056
1626566400000.0,2021-07-18 00:00:00,MATH/USDT,1.0112,1.0247,1.0015,1.0082,2296.8293195794486,2315.66332
1626480000000.0,2021-07-17 00:00:00,MATH/USDT,1.0264,1.0264,1.0108,1.0112,2912.151878955696,2944.76798
1626393600000.0,2021-07-16 00:00:00,MATH/USDT,1.0172,1.0264,1.0112,1.0264,972.7192907248636,998.39908
1626307200000.0,2021-07-15 00:00:00,MATH/USDT,1.0217,1.0217,1.0172,1.0172,10756.131714510419,10941.13718
1626220800000.0,2021-07-14 00:00:00,MATH/USDT,1.0305,1.0305,1.0147,1.0217,30675.392346089848,31341.04836
1626134400000.0,2021-07-13 00:00:00,MATH/USDT,1.0309,1.0325,1.0305,1.0305,7965.791538088308,8208.74818
1626048000000.0,2021-07-12 00:00:00,MATH/USDT,1.047,1.047,1.0253,1.0309,26987.74220583956,27821.66344
1625961600000.0,2021-07-11 00:00:00,MATH/USDT,1.0424,1.047,1.0403,1.047,5808.989856733525,6082.01238
1625875200000.0,2021-07-10 00:00:00,MATH/USDT,1.0646,1.0646,1.0424,1.0424,27845.50679201842,29026.15628
1625788800000.0,2021-07-09 00:00:00,MATH/USDT,1.0508,1.0646,1.0445,1.0646,12806.819105767425,13634.13962
1625702400000.0,2021-07-08 00:00:00,MATH/USDT,1.0606,1.0743,1.0253,1.0508,34792.24441377998,36559.69043
1625616000000.0,2021-07-07 00:00:00,MATH/USDT,1.0801,1.0801,1.0564,1.0606,41669.869149538,44195.06322
1625529600000.0,2021-07-06 00:00:00,MATH/USDT,1.068,1.0876,1.0586,1.0801,35812.61697065086,38681.20759
1625443200000.0,2021-07-05 00:00:00,MATH/USDT,1.0826,1.0826,1.066,1.068,4630.759119850187,4945.65074
1625356800000.0,2021-07-04 00:00:00,MATH/USDT,1.0758,1.0826,1.0588,1.0826,9404.49208387216,10181.30313
1625270400000.0,2021-07-03 00:00:00,MATH/USDT,1.0663,1.0758,1.0663,1.0758,100.69999999999999,108.33306
1625184000000.0,2021-07-02 00:00:00,MATH/USDT,1.0778,1.078,1.0663,1.0663,14696.75928913064,15671.15443
