https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HORD,Volume USDT
1643932800,2022-02-04 00:00:00,HORD/USDT,0.06178,0.06774,0.0612,0.06381,501666.75263721,32380.1179465846498
1643846400,2022-02-03 00:00:00,HORD/USDT,0.06011,0.07031,0.05942,0.06178,873539.84438478,54657.7999218156945
1643760000,2022-02-02 00:00:00,HORD/USDT,0.06206,0.063,0.0595,0.06011,168438.76856621,10380.6580388562922
1643673600,2022-02-01 00:00:00,HORD/USDT,0.06265,0.0651,0.06082,0.06206,213720.95840966,13285.0681175894494
1643587200,2022-01-31 00:00:00,HORD/USDT,0.065,0.06706,0.06059,0.063,319623.75450471,20338.6889582092743
1643500800,2022-01-30 00:00:00,HORD/USDT,0.06985,0.07142,0.06173,0.065,456516.00518439,30548.8871269618206
1643414400,2022-01-29 00:00:00,HORD/USDT,0.07271,0.07305,0.06754,0.07057,642930.26721396,44966.489404160208
1643328000,2022-01-28 00:00:00,HORD/USDT,0.0833,0.0884,0.07018,0.07271,1721720.80614946,133929.4458927760881
1643241600,2022-01-27 00:00:00,HORD/USDT,0.05732,0.092,0.05557,0.08376,7604147.41934314,568626.0220739731323
1643155200,2022-01-26 00:00:00,HORD/USDT,0.05433,0.06331,0.05411,0.05673,1335626.8053019,77250.0121099587099
1643068800,2022-01-25 00:00:00,HORD/USDT,0.05275,0.05634,0.05275,0.0549,394172.27922658,21681.6075412384519
1642982400,2022-01-24 00:00:00,HORD/USDT,0.06487,0.06487,0.04779,0.05275,2335735.53772856,125207.8060626600042
1642896000,2022-01-23 00:00:00,HORD/USDT,0.07175,0.07356,0.06372,0.06487,1167365.08555328,78880.3825934068863
1642809600,2022-01-22 00:00:00,HORD/USDT,0.07502,0.07861,0.06862,0.07118,589660.40935966,42940.2650024292797
1642723200,2022-01-21 00:00:00,HORD/USDT,0.0876,0.0876,0.07333,0.07502,842034.34988877,67987.9015325233294
1642636800,2022-01-20 00:00:00,HORD/USDT,0.09028,0.09345,0.0876,0.0876,611362.30911177,55717.4142952786049
1642550400,2022-01-19 00:00:00,HORD/USDT,0.0945,0.09493,0.0901,0.0901,890683.71701567,83065.4951207600286
1642464000,2022-01-18 00:00:00,HORD/USDT,0.10023,0.10023,0.09195,0.09444,435786.09431003,42332.5478478396356
1642377600,2022-01-17 00:00:00,HORD/USDT,0.09522,0.1038,0.09507,0.10023,614758.99165213,60846.9267262460922
1642291200,2022-01-16 00:00:00,HORD/USDT,0.09978,0.10225,0.09503,0.09522,207645.48162189,20102.5022556822584
1642204800,2022-01-15 00:00:00,HORD/USDT,0.0958,0.10156,0.094,0.0996,221166.56296632,21611.3587389538651
1642118400,2022-01-14 00:00:00,HORD/USDT,0.09512,0.09812,0.0935,0.096,249450.75333743,23942.679185848393
1642032000,2022-01-13 00:00:00,HORD/USDT,0.1,0.10006,0.09426,0.09512,194614.15342078,18759.4862904359245
1641945600,2022-01-12 00:00:00,HORD/USDT,0.09426,0.101,0.09347,0.10006,634425.26238087,60525.1931798983161
1641859200,2022-01-11 00:00:00,HORD/USDT,0.09605,0.09714,0.09216,0.09474,1458483.70176942,138466.6548219070162
1641772800,2022-01-10 00:00:00,HORD/USDT,0.11014,0.11074,0.09285,0.09605,1564459.42951312,151758.8810789772395
1641686400,2022-01-09 00:00:00,HORD/USDT,0.10922,0.11239,0.10837,0.11063,435265.58225969,48195.0368775590937
1641600000,2022-01-08 00:00:00,HORD/USDT,0.10924,0.11449,0.108,0.10837,700577.29992649,77464.230649990294
1641513600,2022-01-07 00:00:00,HORD/USDT,0.11356,0.11373,0.10507,0.10991,237502.27462391,25858.4848685927488
1641427200,2022-01-06 00:00:00,HORD/USDT,0.12298,0.12992,0.11,0.11285,477920.40667171,56236.677334810937
1641340800,2022-01-05 00:00:00,HORD/USDT,0.123,0.13434,0.1159,0.12369,701872.33758739,88069.2094305385241
1641254400,2022-01-04 00:00:00,HORD/USDT,0.12417,0.136,0.12142,0.12282,929032.92807003,117545.6569025552093
1641168000,2022-01-03 00:00:00,HORD/USDT,0.11651,0.13399,0.11631,0.12432,996852.33402249,124955.4990671005707
1641081600,2022-01-02 00:00:00,HORD/USDT,0.11516,0.12087,0.113,0.11659,225294.35982858,26551.108449847746
1640995200,2022-01-01 00:00:00,HORD/USDT,0.1142,0.11868,0.11202,0.11427,459824.40988494,52966.190054866401
1640908800,2021-12-31 00:00:00,HORD/USDT,0.11997,0.1216,0.112,0.11332,594373.51448626,70584.9291421155646
1640822400,2021-12-30 00:00:00,HORD/USDT,0.1223,0.13975,0.11479,0.11996,921584.80653588,113251.036310564631
1640736000,2021-12-29 00:00:00,HORD/USDT,0.12381,0.12543,0.119,0.12274,425064.06322281,51989.3389715468238
1640649600,2021-12-28 00:00:00,HORD/USDT,0.13651,0.13779,0.1224,0.12381,839416.13851796,109094.3909413245909
