https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DCR,Volume BTC
1644624000,2022-02-12 00:00:00,DCR/BTC,0.00152748,0.00156697,0.00151305,0.0015487,336.54133866,0.5179770564340989
1644537600,2022-02-11 00:00:00,DCR/BTC,0.00155775,0.00162037,0.00152052,0.00152417,348.86333087,0.5473953561777859
1644451200,2022-02-10 00:00:00,DCR/BTC,0.00155575,0.00156653,0.00146162,0.00155775,1521.0357444,2.3135130431217941
1644364800,2022-02-09 00:00:00,DCR/BTC,0.00155508,0.00156336,0.00150154,0.00156336,168.85002306,0.2593178509924417
1644278400,2022-02-08 00:00:00,DCR/BTC,0.00161072,0.0016382,0.00151754,0.00156009,625.09922439,0.9826357895934185
1644192000,2022-02-07 00:00:00,DCR/BTC,0.00158642,0.00164542,0.00157894,0.00161146,719.54325658,1.1623075473631638
1644105600,2022-02-06 00:00:00,DCR/BTC,0.00164314,0.00169626,0.00157608,0.00159441,440.43775722,0.7125276554895792
1644019200,2022-02-05 00:00:00,DCR/BTC,0.00160192,0.00164659,0.00159003,0.0016382,510.56480322,0.8308679988988896
1643932800,2022-02-04 00:00:00,DCR/BTC,0.00171001,0.00172416,0.00159639,0.00160245,918.29317802,1.5427276244828206
1643846400,2022-02-03 00:00:00,DCR/BTC,0.00169706,0.0017201,0.00163821,0.0017112,490.24571251,0.8224591349579377
1643760000,2022-02-02 00:00:00,DCR/BTC,0.0016205,0.00171469,0.00161874,0.00169331,462.31074193,0.7654475462965645
1643673600,2022-02-01 00:00:00,DCR/BTC,0.0016583,0.00179269,0.0016027,0.00162393,2539.11179211,4.1823697729843313
1643587200,2022-01-31 00:00:00,DCR/BTC,0.00159882,0.00167803,0.0015711,0.00165699,604.00457115,0.9805778648731001
1643500800,2022-01-30 00:00:00,DCR/BTC,0.00165598,0.00169609,0.0015811,0.00159882,384.92912401,0.6206072314658076
1643414400,2022-01-29 00:00:00,DCR/BTC,0.00160643,0.00181871,0.00158682,0.00165133,173.69215183,0.2858550955973021
1643328000,2022-01-28 00:00:00,DCR/BTC,0.00160272,0.0016382,0.00158682,0.00160685,324.053,0.524521417679
1643241600,2022-01-27 00:00:00,DCR/BTC,0.00165698,0.0019796,0.00160003,0.0016107,3315.44483345,5.7850782960779616
1643155200,2022-01-26 00:00:00,DCR/BTC,0.00148152,0.00169211,0.00145091,0.00164598,1515.89734002,2.4276882821597542
1643068800,2022-01-25 00:00:00,DCR/BTC,0.00149707,0.00151649,0.00143367,0.00148446,839.23730069,1.2474494274390759
1642982400,2022-01-24 00:00:00,DCR/BTC,0.00155819,0.00160584,0.00148744,0.00148744,825.95290811,1.2798206914434119
1642896000,2022-01-23 00:00:00,DCR/BTC,0.00156156,0.00171326,0.00154022,0.00156077,2122.28235766,3.3803932095218612
1642809600,2022-01-22 00:00:00,DCR/BTC,0.00147542,0.00161391,0.00142232,0.00156196,1802.08169453,2.7000186941030837
1642723200,2022-01-21 00:00:00,DCR/BTC,0.001635,0.00167217,0.00143656,0.0014783,682.79207117,1.0573269143635765
1642636800,2022-01-20 00:00:00,DCR/BTC,0.00162106,0.00169623,0.00158,0.001635,1649.00666936,2.7038211891215892
1642550400,2022-01-19 00:00:00,DCR/BTC,0.00157655,0.00166283,0.00156816,0.00162206,817.21274704,1.3103219193852898
1642464000,2022-01-18 00:00:00,DCR/BTC,0.00163008,0.00163696,0.00151736,0.00157655,565.58921398,0.9010195345752883
1642377600,2022-01-17 00:00:00,DCR/BTC,0.00158061,0.00170108,0.00147273,0.00163008,1311.29308958,2.0910137687747155
1642291200,2022-01-16 00:00:00,DCR/BTC,0.00161991,0.00164337,0.00155733,0.0015806,482.99186469,0.770707015514655
1642204800,2022-01-15 00:00:00,DCR/BTC,0.00171755,0.00184607,0.00158682,0.00162461,1407.38079998,2.4162314769333411
1642118400,2022-01-14 00:00:00,DCR/BTC,0.00135419,0.00212055,0.00132009,0.0017168,4648.57625526,7.9108877816403182
1642032000,2022-01-13 00:00:00,DCR/BTC,0.00141647,0.0014228,0.0013399,0.00135619,396.01567557,0.5397216162301332
1641945600,2022-01-12 00:00:00,DCR/BTC,0.00133149,0.00150532,0.00129117,0.00141158,926.62067825,1.2587527428104556
1641859200,2022-01-11 00:00:00,DCR/BTC,0.00129094,0.00136129,0.0012562,0.00133149,2057.46716062,2.7126793736030649
1641772800,2022-01-10 00:00:00,DCR/BTC,0.00135215,0.00135943,0.00123,0.00128896,777.25184862,0.9985430147681634
1641686400,2022-01-09 00:00:00,DCR/BTC,0.00134961,0.00140841,0.00127951,0.00135104,3162.05250074,4.2314058593725879
1641600000,2022-01-08 00:00:00,DCR/BTC,0.0014074,0.00143733,0.00131991,0.00134446,1042.7264708,1.425842291638862
1641513600,2022-01-07 00:00:00,DCR/BTC,0.00148379,0.00148488,0.00138,0.00142069,1248.58690602,1.7878388863298314
1641427200,2022-01-06 00:00:00,DCR/BTC,0.00153029,0.00153366,0.00139275,0.00148124,3308.34937405,4.8669419064039232
1641340800,2022-01-05 00:00:00,DCR/BTC,0.00152603,0.00154409,0.00146222,0.00153365,689.15646681,1.0431885887259353
1641254400,2022-01-04 00:00:00,DCR/BTC,0.00153301,0.00155569,0.00146223,0.00152451,1077.45011182,1.6268693710170295
1641168000,2022-01-03 00:00:00,DCR/BTC,0.00155345,0.00157818,0.0015002,0.00153349,393.33050973,0.6080775002160632
1641081600,2022-01-02 00:00:00,DCR/BTC,0.00157175,0.00167021,0.00154087,0.00155248,440.67199471,0.6933730558045332
1640995200,2022-01-01 00:00:00,DCR/BTC,0.00151075,0.00158102,0.00149589,0.00157175,636.50591264,0.9757490526639528
1640908800,2021-12-31 00:00:00,DCR/BTC,0.00151837,0.00154725,0.00144774,0.00151076,366.30385889,0.5491455025434698
1640822400,2021-12-30 00:00:00,DCR/BTC,0.00148739,0.00154693,0.00142449,0.00152101,1521.43129735,2.2908643524763898
1640736000,2021-12-29 00:00:00,DCR/BTC,0.00151354,0.00153519,0.00143779,0.0014854,916.73728355,1.3671020780104289
1640649600,2021-12-28 00:00:00,DCR/BTC,0.00155357,0.00155669,0.00143841,0.00152431,547.19592493,0.8244198710203053
