https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume ETH
1642377600,2022-01-17 00:00:00,MKR/ETH,0.6727,0.6834,0.6496,0.6532,0.442,0.29344231
1642291200,2022-01-16 00:00:00,MKR/ETH,0.6632,0.675,0.6573,0.668,0.0558,0.03704866
1642204800,2022-01-15 00:00:00,MKR/ETH,0.6607,0.6702,0.6551,0.6649,0.53602524,0.357115405848
1642118400,2022-01-14 00:00:00,MKR/ETH,0.6473,0.6662,0.6452,0.6606,0.21890001,0.143736966614
1642032000,2022-01-13 00:00:00,MKR/ETH,0.6451,0.6528,0.6366,0.6436,21.8273,14.05243153
1641945600,2022-01-12 00:00:00,MKR/ETH,0.6399,0.6441,0.6319,0.6388,1.1091878,0.7053481576
1641859200,2022-01-11 00:00:00,MKR/ETH,0.6469,0.6611,0.6317,0.6417,2.30997255,1.50107066711
1641772800,2022-01-10 00:00:00,MKR/ETH,0.6736,0.6784,0.6406,0.6406,0.6267,0.40943149
1641686400,2022-01-09 00:00:00,MKR/ETH,0.6631,0.6785,0.6631,0.6677,0.67168086,0.45262656964
1641600000,2022-01-08 00:00:00,MKR/ETH,0.6646,0.6779,0.6593,0.6628,5.00550155,3.344953739815
1641513600,2022-01-07 00:00:00,MKR/ETH,0.657,0.7097,0.6561,0.6687,13.34960242,9.182084056847
1641427200,2022-01-06 00:00:00,MKR/ETH,0.63,0.6979,0.6273,0.6677,8.10233515,5.378177868785
1641340800,2022-01-05 00:00:00,MKR/ETH,0.6467,0.6595,0.6324,0.6419,22.8424,14.96596018
1641254400,2022-01-04 00:00:00,MKR/ETH,0.6346,0.6544,0.6324,0.6476,22.90468358,14.673998688046
1641168000,2022-01-03 00:00:00,MKR/ETH,0.6516,0.6781,0.636,0.636,31.67986287,20.639616754657
1641081600,2022-01-02 00:00:00,MKR/ETH,0.6363,0.6639,0.6241,0.6433,8.06,5.15170879
1640995200,2022-01-01 00:00:00,MKR/ETH,0.6332,0.6496,0.6262,0.6411,1.3792,0.88898401
1640908800,2021-12-31 00:00:00,MKR/ETH,0.6449,0.6454,0.6268,0.6342,1.1099,0.70278469
1640822400,2021-12-30 00:00:00,MKR/ETH,0.6478,0.6559,0.6286,0.6483,2.08335424,1.345315993792
1640736000,2021-12-29 00:00:00,MKR/ETH,0.6581,0.671,0.6429,0.6429,3.1531,2.0777242
