https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CARD,Volume USDT
1644364800,2022-02-09 00:00:00,CARD/USDT,0.00495,0.00533,0.00491,0.0053,7251874.4384667,36908.5697727113812
1644278400,2022-02-08 00:00:00,CARD/USDT,0.0053,0.00545,0.00455,0.00495,23371388.19544613,116259.3791737493158
1644192000,2022-02-07 00:00:00,CARD/USDT,0.00433,0.00591,0.00421,0.00531,47453922.01844135,244607.049707830856
1644105600,2022-02-06 00:00:00,CARD/USDT,0.00411,0.00446,0.00394,0.00435,19793070.49528587,82491.6956486405349
1644019200,2022-02-05 00:00:00,CARD/USDT,0.00412,0.0047,0.0038,0.00413,21583758.59303018,90607.7653337980294
1643932800,2022-02-04 00:00:00,CARD/USDT,0.00328,0.00412,0.00322,0.00412,24776626.64180405,92164.0375774651068
1643846400,2022-02-03 00:00:00,CARD/USDT,0.00352,0.00363,0.00323,0.00328,11814795.82646517,40436.3412230859243
1643760000,2022-02-02 00:00:00,CARD/USDT,0.00403,0.00436,0.00348,0.00352,18699208.81974392,71788.2374447150533
1643673600,2022-02-01 00:00:00,CARD/USDT,0.00424,0.00442,0.00397,0.00404,22799099.55210601,94167.0114190319162
1643587200,2022-01-31 00:00:00,CARD/USDT,0.00431,0.0045,0.00401,0.00422,17412366.47085707,73773.2075380130529
1643500800,2022-01-30 00:00:00,CARD/USDT,0.00433,0.00469,0.00423,0.00431,12506510.54984851,54569.1375166318155
1643414400,2022-01-29 00:00:00,CARD/USDT,0.00451,0.00462,0.00423,0.0043,12284203.85353849,54310.3923186704392
1643328000,2022-01-28 00:00:00,CARD/USDT,0.00434,0.00471,0.00416,0.00454,21811235.12321505,95591.2976063113207
1643241600,2022-01-27 00:00:00,CARD/USDT,0.00454,0.00478,0.00415,0.00436,19681330.61082268,88739.6055868269766
1643155200,2022-01-26 00:00:00,CARD/USDT,0.00457,0.0054,0.00427,0.00454,24966811.39904319,118676.0109333656169
1643068800,2022-01-25 00:00:00,CARD/USDT,0.00492,0.00506,0.00451,0.00454,21808366.14186833,105145.4030433388168
1642982400,2022-01-24 00:00:00,CARD/USDT,0.00507,0.00531,0.00447,0.00493,27113030.42722613,131149.2064046801947
1642896000,2022-01-23 00:00:00,CARD/USDT,0.00508,0.00555,0.00494,0.00508,14226895.57999738,74119.5491457971925
1642809600,2022-01-22 00:00:00,CARD/USDT,0.00569,0.0058,0.00506,0.0051,16487178.24635577,88884.3744123344521
1642723200,2022-01-21 00:00:00,CARD/USDT,0.00676,0.00679,0.00558,0.00572,35277570.9000575,220793.292268647118
1642636800,2022-01-20 00:00:00,CARD/USDT,0.00727,0.00734,0.00673,0.00679,43377258.0134158,305517.5720917451348
1642550400,2022-01-19 00:00:00,CARD/USDT,0.00756,0.00767,0.00726,0.0073,28278349.39901838,209528.8729089531062
1642464000,2022-01-18 00:00:00,CARD/USDT,0.00747,0.00824,0.00735,0.00758,63084778.19588531,477954.3441980249487
1642377600,2022-01-17 00:00:00,CARD/USDT,0.00814,0.00817,0.00725,0.00748,66587289.66546384,507858.543040930457
1642291200,2022-01-16 00:00:00,CARD/USDT,0.0081,0.0084,0.008,0.0081,60325215.69525165,493358.8524835544164
1642204800,2022-01-15 00:00:00,CARD/USDT,0.0082,0.00833,0.00766,0.00812,66168452.75558581,526754.9070876286523
1642118400,2022-01-14 00:00:00,CARD/USDT,0.00737,0.00845,0.00729,0.00823,64241463.4972956,512011.6735809419209
1642032000,2022-01-13 00:00:00,CARD/USDT,0.00748,0.00794,0.00724,0.00741,29307916.80685815,220452.9474050348234
1641945600,2022-01-12 00:00:00,CARD/USDT,0.00734,0.00794,0.0072,0.0075,24187097.18830332,180371.9464734196946
1641859200,2022-01-11 00:00:00,CARD/USDT,0.00743,0.00772,0.00686,0.00736,30711922.38878711,223474.4999435827106
1641772800,2022-01-10 00:00:00,CARD/USDT,0.00752,0.00798,0.00739,0.00746,16652245.20257916,126988.6109204704274
1641686400,2022-01-09 00:00:00,CARD/USDT,0.00723,0.00806,0.00705,0.00755,17786355.41459913,132661.0422171764341
1641600000,2022-01-08 00:00:00,CARD/USDT,0.00728,0.00769,0.00698,0.0072,19221166.74055595,140230.0659396105136
1641513600,2022-01-07 00:00:00,CARD/USDT,0.00796,0.008,0.00711,0.00731,27818862.98609292,207333.3870449948156
1641427200,2022-01-06 00:00:00,CARD/USDT,0.00793,0.00802,0.00757,0.00799,17484030.54603642,136795.9965929307353
1641340800,2022-01-05 00:00:00,CARD/USDT,0.00851,0.00918,0.00772,0.00797,26772381.7596733,226717.8991125416367
1641254400,2022-01-04 00:00:00,CARD/USDT,0.00792,0.00895,0.00766,0.00855,31915561.9760704,267268.6420630686019
1641168000,2022-01-03 00:00:00,CARD/USDT,0.00793,0.00857,0.00781,0.00796,17056346.70921583,137611.0783324615239
1641081600,2022-01-02 00:00:00,CARD/USDT,0.00796,0.0081,0.00744,0.00793,18736562.21556017,145532.3434990052894
1640995200,2022-01-01 00:00:00,CARD/USDT,0.00833,0.00842,0.00766,0.008,16889472.85934952,136510.1736086935465
1640908800,2021-12-31 00:00:00,CARD/USDT,0.00798,0.00837,0.00786,0.00836,15660367.18790604,126452.6658022729198
1640822400,2021-12-30 00:00:00,CARD/USDT,0.00814,0.0086,0.00752,0.00802,21091100.92192327,168136.566475046394
1640736000,2021-12-29 00:00:00,CARD/USDT,0.00856,0.00869,0.00803,0.0081,13905921.46952191,116864.9688227438552
1640649600,2021-12-28 00:00:00,CARD/USDT,0.00934,0.00938,0.00851,0.00857,13239592.32458093,117265.2982341744536
