https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SFUND,Volume USDT
1644278400,2022-02-08 00:00:00,SFUND/USDT,8.1702,8.4999,7.473,7.8201,230514.52411257,1819991.959630872515
1644192000,2022-02-07 00:00:00,SFUND/USDT,7.251,8.4,7.1075,8.1452,205333.56328058,1606507.801911045484
1644105600,2022-02-06 00:00:00,SFUND/USDT,6.7276,7.2894,6.5724,7.255,276991.99228111,1896986.567190289453
1644019200,2022-02-05 00:00:00,SFUND/USDT,6.4624,7.2,6.27,6.7276,268463.42813113,1784017.90786418021
1643932800,2022-02-04 00:00:00,SFUND/USDT,5.9232,6.5998,5.7655,6.4975,286979.66980137,1734516.312460622766
1643846400,2022-02-03 00:00:00,SFUND/USDT,5.8739,6.1651,5.7314,5.909,305151.54345298,1803827.76154888219
1643760000,2022-02-02 00:00:00,SFUND/USDT,6.3381,6.54,5.7305,5.8803,295983.58158412,1810715.798854505006
1643673600,2022-02-01 00:00:00,SFUND/USDT,6.2586,6.5768,6.1222,6.3636,275984.09019665,1740769.655601141809
1643587200,2022-01-31 00:00:00,SFUND/USDT,6.158,6.5999,5.9,6.2528,280618.30594027,1719185.371168888257
1643500800,2022-01-30 00:00:00,SFUND/USDT,6.2356,6.67,5.942,6.1556,298549.32551452,1835697.535152639743
1643414400,2022-01-29 00:00:00,SFUND/USDT,6.1963,6.4,6.1054,6.2356,289782.49659514,1816575.535068781824
1643328000,2022-01-28 00:00:00,SFUND/USDT,6.125,6.5,5.7239,6.1963,295379.29553183,1794508.777129186335
1643241600,2022-01-27 00:00:00,SFUND/USDT,6.2119,6.84,5.7,6.125,315997.13312488,1926122.338123952786
1643155200,2022-01-26 00:00:00,SFUND/USDT,5.9622,7.388,5.8048,6.2333,285999.63252735,1782531.818069898261
1643068800,2022-01-25 00:00:00,SFUND/USDT,5.7694,6.1886,5.5635,5.91,304858.72809522,1759815.957464533561
1642982400,2022-01-24 00:00:00,SFUND/USDT,6.2115,6.3074,5.202,5.7741,312710.51855588,1808672.803331917304
1642896000,2022-01-23 00:00:00,SFUND/USDT,5.5211,6.8666,5.4051,6.2545,287705.48540251,1681542.51696946721
1642809600,2022-01-22 00:00:00,SFUND/USDT,5.833,5.9995,4.85,5.4852,307532.69674875,1689932.924491555429
1642723200,2022-01-21 00:00:00,SFUND/USDT,7.1758,7.2952,5.565,5.8022,314345.81086059,2063972.082889006219
1642636800,2022-01-20 00:00:00,SFUND/USDT,7.9999,8.0605,7.07,7.2028,246726.87865142,1900492.641213593705
1642550400,2022-01-19 00:00:00,SFUND/USDT,7.7878,8.2999,7.6117,7.97,204890.1941335,1630774.082559725232
1642464000,2022-01-18 00:00:00,SFUND/USDT,7.7147,8.2071,7.611,7.8279,221025.26073603,1734636.382221056785
1642377600,2022-01-17 00:00:00,SFUND/USDT,8.3272,8.3391,7.3837,7.7338,224869.99494802,1758069.083178478455
1642291200,2022-01-16 00:00:00,SFUND/USDT,8.5534,8.6226,8.1818,8.3325,216108.45168767,1812225.187309993996
1642204800,2022-01-15 00:00:00,SFUND/USDT,8.2127,8.79,8.1001,8.6097,208840.38133967,1758338.602255800003
1642118400,2022-01-14 00:00:00,SFUND/USDT,8.0027,8.5085,7.9963,8.2879,217735.82225476,1796920.334189836997
1642032000,2022-01-13 00:00:00,SFUND/USDT,8.3999,8.4551,7.85,8.0097,225721.08233607,1828046.403221446338
1641945600,2022-01-12 00:00:00,SFUND/USDT,7.91,8.7,7.7524,8.3999,177656.47329048,1461625.883759244174
1641859200,2022-01-11 00:00:00,SFUND/USDT,7.4095,8.19,7.2286,7.91,235752.77791017,1843984.221160976157
1641772800,2022-01-10 00:00:00,SFUND/USDT,7.78,7.94,7.1,7.42,238586.73928058,1797467.893682978746
1641686400,2022-01-09 00:00:00,SFUND/USDT,7.447,8,7.234,7.7804,229311.61343002,1728296.143143233166
1641600000,2022-01-08 00:00:00,SFUND/USDT,7.7085,7.78,6.9,7.4175,243978.70286922,1808338.064452342571
1641513600,2022-01-07 00:00:00,SFUND/USDT,8.9299,8.9449,7.5,7.7672,232542.80021492,1873557.386385850731
1641427200,2022-01-06 00:00:00,SFUND/USDT,8.9801,9.3051,8.3306,8.9462,198213.5345663,1742915.886088561076
1641340800,2022-01-05 00:00:00,SFUND/USDT,9.2598,10,8.5661,9.0196,220225.43493209,2062688.929628534223
1641254400,2022-01-04 00:00:00,SFUND/USDT,8.9972,10.4859,8.8552,9.2672,194548.67335689,1823829.844353888932
1641168000,2022-01-03 00:00:00,SFUND/USDT,8.8871,9.99,8.5489,9,227858.03732016,2098734.307227213879
1641081600,2022-01-02 00:00:00,SFUND/USDT,8.5664,8.9319,8.2051,8.9257,191672.15374543,1624104.389594089897
1640995200,2022-01-01 00:00:00,SFUND/USDT,8.4307,8.8932,8.2,8.5831,174749.48323432,1491031.600486988009
1640908800,2021-12-31 00:00:00,SFUND/USDT,7.9825,8.7,7.8669,8.4321,212481.42802658,1761443.3170498401
1640822400,2021-12-30 00:00:00,SFUND/USDT,8.1001,8.68,7.8403,7.9787,224718.06809865,1825028.856220414817
1640736000,2021-12-29 00:00:00,SFUND/USDT,8.5601,8.9868,8.1002,8.1003,223241.82873425,1882789.4667890471
1640649600,2021-12-28 00:00:00,SFUND/USDT,9.62,9.7498,8.4,8.56,207473.01151192,1863640.623443221897
