https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume EUR
1661112000,2022-08-21 20:00:00,ALGO/EUR,0.30474,0.30798,0.30394,0.30678,3244.27342672,995.2782018491615
1661108400,2022-08-21 19:00:00,ALGO/EUR,0.30519,0.30519,0.30519,0.30519,229.93936931,70.1751961197189
1661104800,2022-08-21 18:00:00,ALGO/EUR,0.30479,0.30479,0.30464,0.30477,3442.86181936,1049.2809966863472
1661101200,2022-08-21 17:00:00,ALGO/EUR,0.30544,0.30579,0.30415,0.30415,3313.84703849,1007.9065767567334
1661097600,2022-08-21 16:00:00,ALGO/EUR,0.30275,0.30421,0.30275,0.30421,1754.15277521,533.6308157466341
1661094000,2022-08-21 15:00:00,ALGO/EUR,0.30303,0.30338,0.30303,0.30321,3411.32703988,1034.3484717620147
1661090400,2022-08-21 14:00:00,ALGO/EUR,0.30232,0.30270,0.30215,0.30270,2030.64628632,614.6766308690641
1661086800,2022-08-21 13:00:00,ALGO/EUR,0.30320,0.30331,0.30214,0.30214,24432.93631498,7382.167378208058
1661083200,2022-08-21 12:00:00,ALGO/EUR,0.30429,0.30429,0.30326,0.30326,19636.81116602,5955.059354207225
1661079600,2022-08-21 11:00:00,ALGO/EUR,0.30420,0.30438,0.30420,0.30438,686.71223171,209.02146908788978
1661076000,2022-08-21 10:00:00,ALGO/EUR,0.30322,0.30435,0.30322,0.30356,1970.26848075,598.09470001647
1661072400,2022-08-21 09:00:00,ALGO/EUR,0.30267,0.30445,0.30227,0.30445,6842.33245498,2083.148115918661
1661068800,2022-08-21 08:00:00,ALGO/EUR,0.30606,0.30622,0.30130,0.30190,6547.88668632,1976.806990600008
1661065200,2022-08-21 07:00:00,ALGO/EUR,0.29773,0.29987,0.29773,0.29987,3521.07897163,1055.8659512226882
1661061600,2022-08-21 06:00:00,ALGO/EUR,0.29843,0.29891,0.29666,0.29667,17682.36290145,5245.826601973172
1661058000,2022-08-21 05:00:00,ALGO/EUR,0.29857,0.29895,0.29857,0.29895,835.05681888,249.64023600417602
1661054400,2022-08-21 04:00:00,ALGO/EUR,0.29821,0.29884,0.29821,0.29884,1315.25925360,393.052075345824
1661050800,2022-08-21 03:00:00,ALGO/EUR,0.29873,0.29873,0.29873,0.29873,0.00000000,0.0
1661047200,2022-08-21 02:00:00,ALGO/EUR,0.29873,0.29873,0.29873,0.29873,522.41038341,156.0596538360693
1661043600,2022-08-21 01:00:00,ALGO/EUR,0.29874,0.30049,0.29847,0.30049,3082.91976603,926.3865604943546
1661040000,2022-08-21 00:00:00,ALGO/EUR,0.29987,0.29987,0.29814,0.29820,733.10842555,218.61293249901001
1661036400,2022-08-20 23:00:00,ALGO/EUR,0.29720,0.29905,0.29720,0.29868,9655.02763399,2883.763653720133
1661032800,2022-08-20 22:00:00,ALGO/EUR,0.29758,0.29847,0.29692,0.29847,4067.43221900,1214.00649440493
1661029200,2022-08-20 21:00:00,ALGO/EUR,0.29306,0.29828,0.29306,0.29769,83685.75597793,24912.412697069984
1661025600,2022-08-20 20:00:00,ALGO/EUR,0.29730,0.29938,0.29500,0.29500,1217.02447676,359.0222206442
1661022000,2022-08-20 19:00:00,ALGO/EUR,0.29854,0.29975,0.29666,0.29710,11093.99417616,3296.025669737136
1661018400,2022-08-20 18:00:00,ALGO/EUR,0.30424,0.30430,0.29918,0.29918,2448.66376458,732.5912250870444
1661014800,2022-08-20 17:00:00,ALGO/EUR,0.30287,0.30420,0.30287,0.30420,720.55152973,219.191775343866
1661011200,2022-08-20 16:00:00,ALGO/EUR,0.30651,0.30651,0.30603,0.30603,131.00000000,40.08993
1661007600,2022-08-20 15:00:00,ALGO/EUR,0.30765,0.30765,0.30765,0.30765,0.00000000,0.0
1661004000,2022-08-20 14:00:00,ALGO/EUR,0.30896,0.30896,0.30765,0.30765,578.52736968,177.983945282052
1661000400,2022-08-20 13:00:00,ALGO/EUR,0.30765,0.30769,0.30739,0.30742,1662.66711407,511.13712420739944
1660996800,2022-08-20 12:00:00,ALGO/EUR,0.30858,0.30933,0.30764,0.30933,2945.79839748,911.2238182924883
1660993200,2022-08-20 11:00:00,ALGO/EUR,0.30851,0.30887,0.30851,0.30887,2173.04798876,671.1893322883011
1660989600,2022-08-20 10:00:00,ALGO/EUR,0.30861,0.30873,0.30804,0.30854,1869.35902754,576.7720343571915
1660986000,2022-08-20 09:00:00,ALGO/EUR,0.30860,0.30863,0.30860,0.30863,611.91003577,188.85379433969513
1660982400,2022-08-20 08:00:00,ALGO/EUR,0.31051,0.31051,0.30794,0.30794,3141.10066864,967.2705399010016
1660978800,2022-08-20 07:00:00,ALGO/EUR,0.31102,0.31119,0.31021,0.31054,4572.41977491,1419.9192369005514
1660975200,2022-08-20 06:00:00,ALGO/EUR,0.30679,0.30851,0.30679,0.30815,4334.42433342,1335.6528583433728
1660971600,2022-08-20 05:00:00,ALGO/EUR,0.30886,0.30886,0.30886,0.30886,33.55000000,10.362252999999999
1660968000,2022-08-20 04:00:00,ALGO/EUR,0.30720,0.30795,0.30719,0.30765,1647.05677338,506.717016330357
1660964400,2022-08-20 03:00:00,ALGO/EUR,0.30726,0.30726,0.30726,0.30726,0.00000000,0.0
1660960800,2022-08-20 02:00:00,ALGO/EUR,0.30725,0.30726,0.30707,0.30726,5482.66604356,1684.6039685442454
1660957200,2022-08-20 01:00:00,ALGO/EUR,0.30158,0.30158,0.30158,0.30158,0.00000000,0.0
1660953600,2022-08-20 00:00:00,ALGO/EUR,0.30158,0.30158,0.30158,0.30158,0.00000000,0.0
1660950000,2022-08-19 23:00:00,ALGO/EUR,0.30158,0.30158,0.30158,0.30158,0.00000000,0.0
1660946400,2022-08-19 22:00:00,ALGO/EUR,0.30053,0.30158,0.30046,0.30158,3389.30697440,1022.147197339552
1660942800,2022-08-19 21:00:00,ALGO/EUR,0.30701,0.30701,0.29990,0.29990,22373.80588604,6709.904385223396
1660939200,2022-08-19 20:00:00,ALGO/EUR,0.30835,0.30835,0.30549,0.30552,2758.66180078,842.8263533743055
1660935600,2022-08-19 19:00:00,ALGO/EUR,0.30990,0.30990,0.30990,0.30990,10000.00000000,3099.0
1660932000,2022-08-19 18:00:00,ALGO/EUR,0.30980,0.30980,0.30980,0.30980,0.00000000,0.0
1660928400,2022-08-19 17:00:00,ALGO/EUR,0.31246,0.31253,0.30979,0.30980,5469.21999661,1694.364354949778
1660924800,2022-08-19 16:00:00,ALGO/EUR,0.30986,0.31456,0.30986,0.31350,22235.40113815,6970.798256810024
1660921200,2022-08-19 15:00:00,ALGO/EUR,0.30714,0.30719,0.30692,0.30719,443.61324810,136.27355368383903
1660917600,2022-08-19 14:00:00,ALGO/EUR,0.30714,0.30977,0.30714,0.30845,2467.48281427,761.0950740615815
1660914000,2022-08-19 13:00:00,ALGO/EUR,0.30653,0.30795,0.30596,0.30604,2806.30084807,858.8403115433428
1660910400,2022-08-19 12:00:00,ALGO/EUR,0.30463,0.30687,0.30358,0.30687,11192.67889764,3434.6973733187865
1660906800,2022-08-19 11:00:00,ALGO/EUR,0.30450,0.30573,0.30345,0.30573,11571.11055267,3537.635629267799
1660903200,2022-08-19 10:00:00,ALGO/EUR,0.30595,0.30716,0.30522,0.30522,604.17211576,184.4054131722672
1660899600,2022-08-19 09:00:00,ALGO/EUR,0.30538,0.30776,0.30478,0.30749,6408.15624877,1970.4439649342874
1660896000,2022-08-19 08:00:00,ALGO/EUR,0.30530,0.30675,0.30355,0.30500,28805.17923429,8785.57966645845
1660892400,2022-08-19 07:00:00,ALGO/EUR,0.30565,0.30900,0.30400,0.30595,48204.77196983,14748.249984169488
1660888800,2022-08-19 06:00:00,ALGO/EUR,0.31746,0.31831,0.29990,0.30514,46696.45698383,14248.956884045887
1660885200,2022-08-19 05:00:00,ALGO/EUR,0.31896,0.31896,0.31759,0.31784,1348.39663826,428.5743875045584
1660881600,2022-08-19 04:00:00,ALGO/EUR,0.31587,0.31864,0.31550,0.31864,10452.53537467,3330.5958717848484
1660878000,2022-08-19 03:00:00,ALGO/EUR,0.31665,0.31665,0.31606,0.31606,320.32563514,101.24212024234839
1660874400,2022-08-19 02:00:00,ALGO/EUR,0.31893,0.31913,0.31769,0.31795,4889.27288787,1554.5443146982666
1660870800,2022-08-19 01:00:00,ALGO/EUR,0.31905,0.31905,0.31769,0.31769,1584.44264440,503.361583699436
1660867200,2022-08-19 00:00:00,ALGO/EUR,0.32413,0.32421,0.32335,0.32335,2180.60305701,705.0979984841836
1660863600,2022-08-18 23:00:00,ALGO/EUR,0.33757,0.33757,0.31454,0.33136,25983.35101521,8609.843192399985
1660860000,2022-08-18 22:00:00,ALGO/EUR,0.33940,0.33940,0.33857,0.33903,6186.65009901,2097.4599830673606
1660856400,2022-08-18 21:00:00,ALGO/EUR,0.33998,0.33998,0.33977,0.33977,2126.23999578,722.4325633661706
1660852800,2022-08-18 20:00:00,ALGO/EUR,0.34094,0.34094,0.34094,0.34094,0.00000000,0.0
1660849200,2022-08-18 19:00:00,ALGO/EUR,0.33998,0.34094,0.33978,0.34094,925.74669023,315.62407656701623
1660845600,2022-08-18 18:00:00,ALGO/EUR,0.33850,0.33850,0.33756,0.33756,430.99063614,145.4851991354184
1660842000,2022-08-18 17:00:00,ALGO/EUR,0.34125,0.34125,0.33923,0.33923,5250.44145489,1781.1072547423348
1660838400,2022-08-18 16:00:00,ALGO/EUR,0.34089,0.34091,0.33868,0.33868,3030.45028775,1026.35290345517
1660834800,2022-08-18 15:00:00,ALGO/EUR,0.34182,0.34182,0.34180,0.34180,487.67666982,166.68788574447598
1660831200,2022-08-18 14:00:00,ALGO/EUR,0.33974,0.34088,0.33974,0.34088,1855.89239518,632.6365996689584
1660827600,2022-08-18 13:00:00,ALGO/EUR,0.33996,0.34038,0.33974,0.33974,8385.99999999,2849.059639996602
1660824000,2022-08-18 12:00:00,ALGO/EUR,0.34071,0.34169,0.34071,0.34169,980.96075188,335.1844793098772
1660820400,2022-08-18 11:00:00,ALGO/EUR,0.33972,0.33994,0.33972,0.33987,545.63496922,185.4449569888014
1660816800,2022-08-18 10:00:00,ALGO/EUR,0.33932,0.34131,0.33868,0.33896,9760.40458037,3308.3867365622145
1660813200,2022-08-18 09:00:00,ALGO/EUR,0.33694,0.33931,0.33661,0.33931,3773.82013621,1280.494910417415
1660809600,2022-08-18 08:00:00,ALGO/EUR,0.33662,0.33669,0.33596,0.33596,1784.04455736,599.3676094906656
1660806000,2022-08-18 07:00:00,ALGO/EUR,0.33615,0.33783,0.33615,0.33756,1503.74528082,507.6042569935993
1660802400,2022-08-18 06:00:00,ALGO/EUR,0.33641,0.33641,0.33641,0.33641,86.95260800,29.251726857279998
1660798800,2022-08-18 05:00:00,ALGO/EUR,0.33576,0.33772,0.33576,0.33772,8399.15292644,2836.5619263173166
1660795200,2022-08-18 04:00:00,ALGO/EUR,0.33743,0.33743,0.33743,0.33743,0.00000000,0.0
1660791600,2022-08-18 03:00:00,ALGO/EUR,0.33743,0.33743,0.33743,0.33743,436.74545340,147.371018340762
1660788000,2022-08-18 02:00:00,ALGO/EUR,0.33507,0.33507,0.33507,0.33507,0.00000000,0.0
1660784400,2022-08-18 01:00:00,ALGO/EUR,0.33507,0.33507,0.33507,0.33507,228.60000000,76.59700199999999
1660780800,2022-08-18 00:00:00,ALGO/EUR,0.33047,0.33061,0.33047,0.33061,1601.18579727,529.3680364354348
1660777200,2022-08-17 23:00:00,ALGO/EUR,0.33454,0.33454,0.33454,0.33454,440.57247947,147.38911728189382
1660773600,2022-08-17 22:00:00,ALGO/EUR,0.33341,0.33410,0.33288,0.33410,2371.48250975,792.3123065074751
1660770000,2022-08-17 21:00:00,ALGO/EUR,0.33793,0.33793,0.33373,0.33373,45992.15149806,15348.960719447565
1660766400,2022-08-17 20:00:00,ALGO/EUR,0.33635,0.33805,0.33635,0.33778,647.46348954,218.7002174968212
1660762800,2022-08-17 19:00:00,ALGO/EUR,0.33940,0.33940,0.33647,0.33647,6291.36159288,2116.8544351563337
1660759200,2022-08-17 18:00:00,ALGO/EUR,0.33798,0.34017,0.33782,0.34017,3749.44304543,1275.448040763923
1660755600,2022-08-17 17:00:00,ALGO/EUR,0.33802,0.33930,0.33774,0.33930,2230.73015098,756.886740227514
1660752000,2022-08-17 16:00:00,ALGO/EUR,0.33548,0.33846,0.33535,0.33846,5711.61909409,1933.1545985857013
1660748400,2022-08-17 15:00:00,ALGO/EUR,0.33800,0.33828,0.33662,0.33662,2102.00870487,707.5781702333394
1660744800,2022-08-17 14:00:00,ALGO/EUR,0.33640,0.33640,0.33469,0.33474,3018.05660776,1010.2642688815824
1660741200,2022-08-17 13:00:00,ALGO/EUR,0.34209,0.34209,0.33463,0.33512,60955.11314186,20427.27751610012
1660737600,2022-08-17 12:00:00,ALGO/EUR,0.34567,0.34567,0.33999,0.34275,3429.86129944,1175.58496038306
1660734000,2022-08-17 11:00:00,ALGO/EUR,0.34732,0.34732,0.34723,0.34723,450.29847361,156.3571389916003
1660730400,2022-08-17 10:00:00,ALGO/EUR,0.34991,0.34991,0.34991,0.34991,421.23906903,147.3957626442873
1660726800,2022-08-17 09:00:00,ALGO/EUR,0.34989,0.34989,0.34964,0.34969,4026.67711821,1408.0887214668548
1660723200,2022-08-17 08:00:00,ALGO/EUR,0.34850,0.35058,0.34850,0.34866,11500.92020879,4009.9108399967213
1660719600,2022-08-17 07:00:00,ALGO/EUR,0.35643,0.35643,0.34779,0.34779,15109.19178936,5254.8258124215145
1660716000,2022-08-17 06:00:00,ALGO/EUR,0.35794,0.35812,0.35783,0.35801,564.06828282,201.9420859323882
1660712400,2022-08-17 05:00:00,ALGO/EUR,0.35480,0.35694,0.35480,0.35694,28968.06787604,10339.862147673717
1660708800,2022-08-17 04:00:00,ALGO/EUR,0.35421,0.35421,0.35421,0.35421,416.40736950,147.495654350595
1660705200,2022-08-17 03:00:00,ALGO/EUR,0.35165,0.35241,0.35165,0.35241,509.15485588,179.43126276067082
1660701600,2022-08-17 02:00:00,ALGO/EUR,0.34941,0.35094,0.34941,0.35078,1846.41581021,647.6857379054637
1660698000,2022-08-17 01:00:00,ALGO/EUR,0.34567,0.34567,0.34567,0.34567,0.00000000,0.0
1660694400,2022-08-17 00:00:00,ALGO/EUR,0.34567,0.34567,0.34567,0.34567,0.00000000,0.0
1660690800,2022-08-16 23:00:00,ALGO/EUR,0.34567,0.34567,0.34567,0.34567,0.00000000,0.0
1660687200,2022-08-16 22:00:00,ALGO/EUR,0.34567,0.34567,0.34567,0.34567,189.00000000,65.33162999999999
1660683600,2022-08-16 21:00:00,ALGO/EUR,0.34929,0.34929,0.34653,0.34653,1099.43882897,380.9885374029741
1660680000,2022-08-16 20:00:00,ALGO/EUR,0.34847,0.34866,0.34847,0.34866,232.00000000,80.88912
1660676400,2022-08-16 19:00:00,ALGO/EUR,0.34694,0.34821,0.34694,0.34746,5947.65772957,2066.5731547163923
1660672800,2022-08-16 18:00:00,ALGO/EUR,0.34916,0.34971,0.34574,0.34611,1229.68968160,425.607895698576
1660669200,2022-08-16 17:00:00,ALGO/EUR,0.34764,0.34764,0.34764,0.34764,108.79554588,37.821683569723206
1660665600,2022-08-16 16:00:00,ALGO/EUR,0.34966,0.34980,0.34738,0.34766,6920.16242213,2405.863667677716
1660662000,2022-08-16 15:00:00,ALGO/EUR,0.34431,0.34958,0.34431,0.34956,2575.60049655,900.326909574018
1660658400,2022-08-16 14:00:00,ALGO/EUR,0.34602,0.34665,0.34442,0.34588,1810.72838296,626.2947330982049
1660654800,2022-08-16 13:00:00,ALGO/EUR,0.34784,0.34784,0.34712,0.34712,15572.11641882,5405.393051300798
1660651200,2022-08-16 12:00:00,ALGO/EUR,0.35300,0.35300,0.34863,0.34879,6970.24501192,2431.151757707577
1660647600,2022-08-16 11:00:00,ALGO/EUR,0.35041,0.35449,0.35041,0.35226,1770.44761300,623.65787615538
1660644000,2022-08-16 10:00:00,ALGO/EUR,0.35184,0.35184,0.35184,0.35184,277.95379700,97.79526393648
1660640400,2022-08-16 09:00:00,ALGO/EUR,0.34908,0.35287,0.34908,0.35287,10800.52966062,3811.1829013429797
1660636800,2022-08-16 08:00:00,ALGO/EUR,0.34832,0.34953,0.34761,0.34953,11535.22066775,4031.9056799986574
1660633200,2022-08-16 07:00:00,ALGO/EUR,0.34834,0.34841,0.34834,0.34841,5676.85310481,1977.872390246852
1660629600,2022-08-16 06:00:00,ALGO/EUR,0.34500,0.34700,0.34488,0.34700,26925.82778760,9343.2622422972
1660626000,2022-08-16 05:00:00,ALGO/EUR,0.34598,0.34671,0.34547,0.34547,4547.02290178,1570.8600018779366
1660622400,2022-08-16 04:00:00,ALGO/EUR,0.35471,0.35471,0.35471,0.35471,0.00000000,0.0
1660618800,2022-08-16 03:00:00,ALGO/EUR,0.35471,0.35471,0.35471,0.35471,0.00000000,0.0
1660615200,2022-08-16 02:00:00,ALGO/EUR,0.35471,0.35471,0.35471,0.35471,0.00000000,0.0
1660611600,2022-08-16 01:00:00,ALGO/EUR,0.35471,0.35471,0.35471,0.35471,104.58898446,37.09875867780661
1660608000,2022-08-16 00:00:00,ALGO/EUR,0.34609,0.34609,0.34609,0.34609,0.00000000,0.0
1660604400,2022-08-15 23:00:00,ALGO/EUR,0.34633,0.34633,0.34609,0.34609,776.95308025,268.8956915437225
1660600800,2022-08-15 22:00:00,ALGO/EUR,0.35195,0.35195,0.34900,0.34900,273.61145177,95.49039666772998
1660597200,2022-08-15 21:00:00,ALGO/EUR,0.35273,0.35400,0.35263,0.35263,5744.56162492,2025.7047657955397
1660593600,2022-08-15 20:00:00,ALGO/EUR,0.35085,0.35130,0.35085,0.35130,680.87670900,239.1919878717
1660590000,2022-08-15 19:00:00,ALGO/EUR,0.35095,0.35300,0.35046,0.35144,13802.77770042,4850.8481950356045
1660586400,2022-08-15 18:00:00,ALGO/EUR,0.35093,0.35254,0.35089,0.35185,11257.15342109,3960.8294312105168
1660582800,2022-08-15 17:00:00,ALGO/EUR,0.35401,0.35413,0.35401,0.35413,749.57402798,265.44665052855737
1660579200,2022-08-15 16:00:00,ALGO/EUR,0.35338,0.35359,0.35319,0.35359,746.20833885,263.8518065339715
1660575600,2022-08-15 15:00:00,ALGO/EUR,0.34895,0.34895,0.34895,0.34895,0.00000000,0.0
1660572000,2022-08-15 14:00:00,ALGO/EUR,0.34889,0.35049,0.34889,0.34895,5812.29616978,2028.2007484447308
1660568400,2022-08-15 13:00:00,ALGO/EUR,0.34648,0.34648,0.34605,0.34605,2693.16723388,931.9705212841741
1660564800,2022-08-15 12:00:00,ALGO/EUR,0.34444,0.34444,0.34444,0.34444,1422.68458952,490.0294800142688
1660561200,2022-08-15 11:00:00,ALGO/EUR,0.35158,0.35249,0.35037,0.35037,9881.83611336,3462.298919037943
1660557600,2022-08-15 10:00:00,ALGO/EUR,0.35052,0.35099,0.35020,0.35099,1768.86742797,620.8547785431904
1660554000,2022-08-15 09:00:00,ALGO/EUR,0.34923,0.35007,0.34923,0.35007,2090.29568349,731.7498099193443
1660550400,2022-08-15 08:00:00,ALGO/EUR,0.34500,0.34787,0.34496,0.34787,55488.36898976,19302.73892046781
1660546800,2022-08-15 07:00:00,ALGO/EUR,0.34767,0.34767,0.34767,0.34767,108.44507596,37.7030995590132
1660543200,2022-08-15 06:00:00,ALGO/EUR,0.35679,0.35679,0.34945,0.34952,53774.97279467,18795.42849119306
1660539600,2022-08-15 05:00:00,ALGO/EUR,0.36261,0.36271,0.36236,0.36245,1258.71625189,456.2217054975305
1660536000,2022-08-15 04:00:00,ALGO/EUR,0.36171,0.36383,0.36171,0.36383,3150.88346767,1146.385932042376
1660532400,2022-08-15 03:00:00,ALGO/EUR,0.36483,0.36623,0.36326,0.36326,6083.81171112,2210.005442181451
1660528800,2022-08-15 02:00:00,ALGO/EUR,0.36084,0.36493,0.36084,0.36493,120.64427532,44.0267153925276
1660525200,2022-08-15 01:00:00,ALGO/EUR,0.35952,0.35952,0.35952,0.35952,406.50792482,146.1477291312864
1660521600,2022-08-15 00:00:00,ALGO/EUR,0.35380,0.35380,0.35380,0.35380,0.00000000,0.0
1660518000,2022-08-14 23:00:00,ALGO/EUR,0.35380,0.35380,0.35380,0.35380,290.30333935,102.70932146202999
1660514400,2022-08-14 22:00:00,ALGO/EUR,0.35337,0.35681,0.35337,0.35681,745.79836327,266.1083139983687
1660510800,2022-08-14 21:00:00,ALGO/EUR,0.35693,0.35708,0.35538,0.35538,8386.47645809,2980.386003676024
1660507200,2022-08-14 20:00:00,ALGO/EUR,0.35424,0.35552,0.35424,0.35433,19008.14344904,6735.155468298342
1660503600,2022-08-14 19:00:00,ALGO/EUR,0.35527,0.35533,0.35445,0.35445,6481.01444490,2297.195569994805
1660500000,2022-08-14 18:00:00,ALGO/EUR,0.35257,0.35438,0.35257,0.35438,2309.59378198,818.4738444580723
1660496400,2022-08-14 17:00:00,ALGO/EUR,0.35207,0.35349,0.35053,0.35173,6714.36278214,2361.642821362102
1660492800,2022-08-14 16:00:00,ALGO/EUR,0.36458,0.36458,0.35584,0.35584,7531.37941269,2679.9660502116094
1660489200,2022-08-14 15:00:00,ALGO/EUR,0.36203,0.36486,0.36203,0.36486,952.63463888,347.5782743417568
1660485600,2022-08-14 14:00:00,ALGO/EUR,0.36213,0.36213,0.36150,0.36191,5547.57881251,2007.7242480354942
1660482000,2022-08-14 13:00:00,ALGO/EUR,0.36518,0.36552,0.35903,0.36199,7750.82386070,2805.720729334793
1660478400,2022-08-14 12:00:00,ALGO/EUR,0.36580,0.36612,0.36400,0.36528,7706.06939227,2814.8730276083857
1660474800,2022-08-14 11:00:00,ALGO/EUR,0.37115,0.37207,0.37115,0.37207,4849.98335220,1804.5333058530541
1660471200,2022-08-14 10:00:00,ALGO/EUR,0.37201,0.37201,0.36934,0.36994,8418.00967182,3114.158497993091
1660467600,2022-08-14 09:00:00,ALGO/EUR,0.37105,0.37363,0.37075,0.37363,10342.42378133,3864.239797418328
1660464000,2022-08-14 08:00:00,ALGO/EUR,0.36800,0.36856,0.36782,0.36782,17687.04884789,6505.6503072309
1660460400,2022-08-14 07:00:00,ALGO/EUR,0.36902,0.37103,0.36879,0.36956,5451.06828227,2014.4967943957013
1660456800,2022-08-14 06:00:00,ALGO/EUR,0.37053,0.37053,0.36767,0.36841,14429.05145154,5315.806845261851
1660453200,2022-08-14 05:00:00,ALGO/EUR,0.37107,0.37136,0.36959,0.36959,770.79780057,284.8791591126663
1660449600,2022-08-14 04:00:00,ALGO/EUR,0.36633,0.36672,0.36628,0.36672,4070.76768091,1492.8319239433151
1660446000,2022-08-14 03:00:00,ALGO/EUR,0.36469,0.37000,0.36469,0.36983,4429.03490023,1637.9899771520609
1660442400,2022-08-14 02:00:00,ALGO/EUR,0.36326,0.36326,0.36326,0.36326,2372.68887549,861.9029609104975
1660438800,2022-08-14 01:00:00,ALGO/EUR,0.35762,0.36142,0.35762,0.36134,224.58088722,81.15005778807479
1660435200,2022-08-14 00:00:00,ALGO/EUR,0.35932,0.36254,0.35689,0.36063,1038.92054050,374.665914520515
1660431600,2022-08-13 23:00:00,ALGO/EUR,0.36059,0.36113,0.35964,0.35964,11096.30225840,3990.674144210976
1660428000,2022-08-13 22:00:00,ALGO/EUR,0.36213,0.36213,0.36207,0.36207,532.61723457,192.8447221207599
1660424400,2022-08-13 21:00:00,ALGO/EUR,0.36109,0.36165,0.36099,0.36164,5307.14422187,1919.275636397067
1660420800,2022-08-13 20:00:00,ALGO/EUR,0.35917,0.36080,0.35901,0.35950,2123.28711836,763.32171905042
1660417200,2022-08-13 19:00:00,ALGO/EUR,0.35916,0.35918,0.35838,0.35838,1028.36854486,368.54671910692673
1660413600,2022-08-13 18:00:00,ALGO/EUR,0.36095,0.36114,0.35804,0.35880,2499.48725371,896.816026631148
1660410000,2022-08-13 17:00:00,ALGO/EUR,0.36012,0.36212,0.36012,0.36212,1406.06555814,509.16445991365674
1660406400,2022-08-13 16:00:00,ALGO/EUR,0.36051,0.36106,0.36049,0.36106,6490.93525259,2343.6170823001453
1660402800,2022-08-13 15:00:00,ALGO/EUR,0.36276,0.36276,0.35972,0.36015,1915.86907672,690.0002479807081
1660399200,2022-08-13 14:00:00,ALGO/EUR,0.36035,0.36143,0.36035,0.36143,6408.60209639,2316.2610556982377
1660395600,2022-08-13 13:00:00,ALGO/EUR,0.36071,0.36474,0.35962,0.35962,2037.52924880,732.736268453456
1660392000,2022-08-13 12:00:00,ALGO/EUR,0.35765,0.35802,0.35765,0.35802,2042.06591426,731.1004386233652
1660388400,2022-08-13 11:00:00,ALGO/EUR,0.35911,0.35911,0.35670,0.35670,487.52125475,173.898831569325
1660384800,2022-08-13 10:00:00,ALGO/EUR,0.36025,0.36161,0.35905,0.35929,16392.99649064,5889.839709122045
1660381200,2022-08-13 09:00:00,ALGO/EUR,0.35815,0.35905,0.35747,0.35905,1818.48845172,652.9282785900659
1660377600,2022-08-13 08:00:00,ALGO/EUR,0.35910,0.35910,0.35696,0.35699,2377.78633932,848.8459452738467
1660374000,2022-08-13 07:00:00,ALGO/EUR,0.36008,0.36016,0.35905,0.35905,3555.56653744,1276.626165267832
1660370400,2022-08-13 06:00:00,ALGO/EUR,0.36325,0.36459,0.35959,0.36140,14564.94424801,5263.7708512308145
1660366800,2022-08-13 05:00:00,ALGO/EUR,0.35913,0.36364,0.35913,0.36364,2231.26419721,811.3769126734444
1660363200,2022-08-13 04:00:00,ALGO/EUR,0.35885,0.36188,0.35885,0.36016,3292.12548767,1185.691915639227
1660359600,2022-08-13 03:00:00,ALGO/EUR,0.36111,0.36111,0.36077,0.36077,466.57817105,168.3274067697085
1660356000,2022-08-13 02:00:00,ALGO/EUR,0.35968,0.35968,0.35967,0.35967,1760.65742186,633.2556549203862
1660352400,2022-08-13 01:00:00,ALGO/EUR,0.35986,0.36124,0.35888,0.35935,10835.08436590,3893.587566886165
1660348800,2022-08-13 00:00:00,ALGO/EUR,0.35621,0.35731,0.35564,0.35731,4334.28394819,1548.682997527769
1660345200,2022-08-12 23:00:00,ALGO/EUR,0.35453,0.35601,0.35453,0.35601,981.97682106,349.5935680655706
1660341600,2022-08-12 22:00:00,ALGO/EUR,0.35359,0.35359,0.35307,0.35339,9009.80898028,3183.976395541149
1660338000,2022-08-12 21:00:00,ALGO/EUR,0.35419,0.35450,0.35316,0.35316,51831.47308821,18304.803035832243
1660334400,2022-08-12 20:00:00,ALGO/EUR,0.35266,0.35530,0.35187,0.35530,1560.92250455,554.595765866615
1660330800,2022-08-12 19:00:00,ALGO/EUR,0.35273,0.35406,0.35255,0.35406,3819.06054051,1352.1765749729705
1660327200,2022-08-12 18:00:00,ALGO/EUR,0.35299,0.35299,0.35256,0.35256,308.03880742,108.6021619439952
1660323600,2022-08-12 17:00:00,ALGO/EUR,0.35100,0.35100,0.34986,0.34986,3066.44324596,1072.8258340315656
1660320000,2022-08-12 16:00:00,ALGO/EUR,0.35129,0.35129,0.35129,0.35129,123.58172825,43.413025316942495
1660316400,2022-08-12 15:00:00,ALGO/EUR,0.35127,0.35182,0.35126,0.35140,1766.51109628,620.751999232792
1660312800,2022-08-12 14:00:00,ALGO/EUR,0.34946,0.35033,0.34806,0.34922,3593.87777341,1255.0539960302401
1660309200,2022-08-12 13:00:00,ALGO/EUR,0.35152,0.35152,0.35152,0.35152,73.24617997,25.7474971830544
1660305600,2022-08-12 12:00:00,ALGO/EUR,0.34963,0.34963,0.34891,0.34891,50418.14406213,17591.394644717777
1660302000,2022-08-12 11:00:00,ALGO/EUR,0.34668,0.34668,0.34437,0.34437,576.58947027,198.5601158768799
1660298400,2022-08-12 10:00:00,ALGO/EUR,0.35204,0.35225,0.34700,0.34700,39335.58213725,13649.44700162575
