https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTZBEAR,Volume USDT
1646438400000.0,2022-03-05 00:00:00,XTZBEAR/USDT,7.4e-07,8e-07,6.6e-07,6.7e-07,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,XTZBEAR/USDT,6e-07,7.5e-07,5.9e-07,7.4e-07,0.0,0.0
1646265600000.0,2022-03-03 00:00:00,XTZBEAR/USDT,5.3e-07,6.2e-07,5.1e-07,6e-07,627876666.6666667,376.726
1646179200000.0,2022-03-02 00:00:00,XTZBEAR/USDT,5.5e-07,5.8e-07,4.8e-07,5.3e-07,654007547.1698114,346.624
1646092800000.0,2022-03-01 00:00:00,XTZBEAR/USDT,5.3e-07,5.7e-07,4.8e-07,5.5e-07,829890909.090909,456.44
1646006400000.0,2022-02-28 00:00:00,XTZBEAR/USDT,8.1e-07,8.6e-07,5.2e-07,5.3e-07,201747169.81132075,106.926
1645920000000.0,2022-02-27 00:00:00,XTZBEAR/USDT,6.6e-07,8.4e-07,6.4e-07,8.1e-07,21807407.40740741,17.664
1645833600000.0,2022-02-26 00:00:00,XTZBEAR/USDT,8.1e-07,8.1e-07,6.2e-07,6.6e-07,168339393.93939394,111.104
1645747200000.0,2022-02-25 00:00:00,XTZBEAR/USDT,1.02e-06,1.11e-06,8e-07,8.1e-07,363016049.38271606,294.043
1645660800000.0,2022-02-24 00:00:00,XTZBEAR/USDT,1.12e-06,1.58e-06,9.7e-07,1.02e-06,1016344117.6470588,1036.671
1645574400000.0,2022-02-23 00:00:00,XTZBEAR/USDT,1.01e-06,1.12e-06,8.5e-07,1.12e-06,610191964.2857143,683.415
1645488000000.0,2022-02-22 00:00:00,XTZBEAR/USDT,1.12e-06,1.26e-06,1e-06,1.01e-06,1471233663.3663363,1485.946
1645401600000.0,2022-02-21 00:00:00,XTZBEAR/USDT,9.5e-07,1.13e-06,7.6e-07,1.12e-06,840650892.8571428,941.529
1645315200000.0,2022-02-20 00:00:00,XTZBEAR/USDT,7.4e-07,9.8e-07,7.4e-07,9.5e-07,64756842.10526316,61.519
1645228800000.0,2022-02-19 00:00:00,XTZBEAR/USDT,7.3e-07,8.2e-07,6.9e-07,7.4e-07,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,XTZBEAR/USDT,7.1e-07,7.5e-07,6.1e-07,7.3e-07,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,XTZBEAR/USDT,5.8e-07,7.3e-07,5.7e-07,7.1e-07,2029577.4647887326,1.441
1644969600000.0,2022-02-16 00:00:00,XTZBEAR/USDT,5.1e-07,6e-07,5e-07,5.8e-07,2241379.310344828,1.3
1644883200000.0,2022-02-15 00:00:00,XTZBEAR/USDT,6.1e-07,6.3e-07,5e-07,5.1e-07,2254901.9607843137,1.15
1644796800000.0,2022-02-14 00:00:00,XTZBEAR/USDT,6.6e-07,7.2e-07,5.8e-07,6.1e-07,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,XTZBEAR/USDT,5.6e-07,6.8e-07,5.5e-07,6.6e-07,17557575.757575754,11.588
1644624000000.0,2022-02-12 00:00:00,XTZBEAR/USDT,5.1e-07,5.7e-07,4.7e-07,5.6e-07,40775000.0,22.834
1644537600000.0,2022-02-11 00:00:00,XTZBEAR/USDT,5.9e-07,6.2e-07,4.6e-07,5.1e-07,163617647.05882353,83.445
1644451200000.0,2022-02-10 00:00:00,XTZBEAR/USDT,4.8e-07,5.9e-07,4.6e-07,5.9e-07,455932.20338983054,0.269
1644364800000.0,2022-02-09 00:00:00,XTZBEAR/USDT,5e-07,5.2e-07,4.5e-07,4.8e-07,2350000.0,1.128
1644278400000.0,2022-02-08 00:00:00,XTZBEAR/USDT,6.3e-07,6.8e-07,5e-07,5e-07,140788000.00000003,70.394
1644192000000.0,2022-02-07 00:00:00,XTZBEAR/USDT,7.8e-07,8e-07,6.3e-07,6.3e-07,267268253.96825394,168.379
1644105600000.0,2022-02-06 00:00:00,XTZBEAR/USDT,7.6e-07,8.6e-07,7.4e-07,7.8e-07,90734615.38461538,70.773
1644019200000.0,2022-02-05 00:00:00,XTZBEAR/USDT,7.3e-07,7.9e-07,7e-07,7.6e-07,28653947.36842105,21.777
1643932800000.0,2022-02-04 00:00:00,XTZBEAR/USDT,8.3e-07,9.2e-07,7.1e-07,7.3e-07,104730136.98630138,76.453
1643846400000.0,2022-02-03 00:00:00,XTZBEAR/USDT,9e-07,9.7e-07,7.6e-07,8.3e-07,9736144.578313252,8.081
1643760000000.0,2022-02-02 00:00:00,XTZBEAR/USDT,9.1e-07,1e-06,8.1e-07,9e-07,130981111.11111112,117.883
1643673600000.0,2022-02-01 00:00:00,XTZBEAR/USDT,1.14e-06,1.15e-06,9e-07,9.1e-07,55419780.21978022,50.432
1643587200000.0,2022-01-31 00:00:00,XTZBEAR/USDT,1.42e-06,1.66e-06,1.13e-06,1.14e-06,527233333.3333333,601.046
1643500800000.0,2022-01-30 00:00:00,XTZBEAR/USDT,1.76e-06,1.76e-06,1.18e-06,1.42e-06,500114084.5070423,710.162
1643414400000.0,2022-01-29 00:00:00,XTZBEAR/USDT,1.95e-06,2.02e-06,1.67e-06,1.76e-06,111168181.81818181,195.656
1643328000000.0,2022-01-28 00:00:00,XTZBEAR/USDT,2.35e-06,2.38e-06,1.9e-06,1.95e-06,122797948.71794872,239.456
1643241600000.0,2022-01-27 00:00:00,XTZBEAR/USDT,2.13e-06,2.46e-06,2.03e-06,2.35e-06,2706808.510638298,6.361
1643155200000.0,2022-01-26 00:00:00,XTZBEAR/USDT,2.22e-06,2.31e-06,1.66e-06,2.13e-06,63917840.37558686,136.145
1643068800000.0,2022-01-25 00:00:00,XTZBEAR/USDT,2.26e-06,2.44e-06,2.08e-06,2.22e-06,119127477.47747749,264.463
1642982400000.0,2022-01-24 00:00:00,XTZBEAR/USDT,1.95e-06,3.02e-06,1.95e-06,2.26e-06,811678318.5840708,1834.393
1642896000000.0,2022-01-23 00:00:00,XTZBEAR/USDT,2.39e-06,2.39e-06,1.86e-06,1.95e-06,148109743.5897436,288.814
1642809600000.0,2022-01-22 00:00:00,XTZBEAR/USDT,1.77e-06,2.64e-06,1.65e-06,2.39e-06,764653974.8953974,1827.523
1642723200000.0,2022-01-21 00:00:00,XTZBEAR/USDT,1.33e-06,1.8e-06,1.25e-06,1.77e-06,36770621.46892656,65.084
1642636800000.0,2022-01-20 00:00:00,XTZBEAR/USDT,1.18e-06,1.36e-06,1.01e-06,1.33e-06,221138345.86466163,294.114
1642550400000.0,2022-01-19 00:00:00,XTZBEAR/USDT,1.01e-06,1.22e-06,1.01e-06,1.18e-06,196803389.8305085,232.228
1642464000000.0,2022-01-18 00:00:00,XTZBEAR/USDT,1.04e-06,1.14e-06,9.6e-07,1.01e-06,944554.4554455444,0.954
1642377600000.0,2022-01-17 00:00:00,XTZBEAR/USDT,8.9e-07,1.08e-06,8.8e-07,1.04e-06,0.0,0.0
1642291200000.0,2022-01-16 00:00:00,XTZBEAR/USDT,9.1e-07,9.5e-07,8.8e-07,8.9e-07,0.0,0.0
1642204800000.0,2022-01-15 00:00:00,XTZBEAR/USDT,9.3e-07,9.3e-07,8.8e-07,9.1e-07,10250549.45054945,9.328
1642118400000.0,2022-01-14 00:00:00,XTZBEAR/USDT,1.04e-06,1.06e-06,9.1e-07,9.3e-07,10713978.494623657,9.964
1642032000000.0,2022-01-13 00:00:00,XTZBEAR/USDT,9.1e-07,1.05e-06,8.9e-07,1.04e-06,58571153.84615385,60.914
1641945600000.0,2022-01-12 00:00:00,XTZBEAR/USDT,1.09e-06,1.09e-06,9e-07,9.1e-07,148719780.21978024,135.335
1641859200000.0,2022-01-11 00:00:00,XTZBEAR/USDT,1.23e-06,1.26e-06,1.05e-06,1.09e-06,18400000.000000004,20.056
1641772800000.0,2022-01-10 00:00:00,XTZBEAR/USDT,1.05e-06,1.39e-06,1.05e-06,1.23e-06,124534146.3414634,153.177
1641686400000.0,2022-01-09 00:00:00,XTZBEAR/USDT,1.3e-06,1.32e-06,9.9e-07,1.05e-06,1209015238.0952382,1269.466
1641600000000.0,2022-01-08 00:00:00,XTZBEAR/USDT,1.09e-06,1.36e-06,1.02e-06,1.3e-06,54221538.46153846,70.488
1641513600000.0,2022-01-07 00:00:00,XTZBEAR/USDT,9.8e-07,1.29e-06,9.6e-07,1.09e-06,68733027.52293578,74.919
1641427200000.0,2022-01-06 00:00:00,XTZBEAR/USDT,9.5e-07,1.1e-06,9.2e-07,9.8e-07,147120408.16326532,144.178
1641340800000.0,2022-01-05 00:00:00,XTZBEAR/USDT,7e-07,1.02e-06,6.1e-07,9.5e-07,115776842.10526316,109.988
1641254400000.0,2022-01-04 00:00:00,XTZBEAR/USDT,8.2e-07,9.4e-07,5.9e-07,7e-07,1914721428.5714288,1340.305
1641168000000.0,2022-01-03 00:00:00,XTZBEAR/USDT,9.8e-07,1.03e-06,7.5e-07,8.2e-07,40075609.75609756,32.862
1641081600000.0,2022-01-02 00:00:00,XTZBEAR/USDT,9.3e-07,9.9e-07,9e-07,9.8e-07,10904081.632653061,10.686
1640995200000.0,2022-01-01 00:00:00,XTZBEAR/USDT,1.23e-06,1.23e-06,9.3e-07,9.3e-07,88404301.0752688,82.216
1640908800000.0,2021-12-31 00:00:00,XTZBEAR/USDT,1.21e-06,1.33e-06,1.1e-06,1.23e-06,27999999.999999996,34.44
1640822400000.0,2021-12-30 00:00:00,XTZBEAR/USDT,1.21e-06,1.3e-06,1.11e-06,1.21e-06,205227272.72727272,248.325
1640736000000.0,2021-12-29 00:00:00,XTZBEAR/USDT,1.14e-06,1.31e-06,1.1e-06,1.21e-06,40838842.975206606,49.415
1640649600000.0,2021-12-28 00:00:00,XTZBEAR/USDT,8.3e-07,1.15e-06,8.2e-07,1.14e-06,45675438.596491225,52.07
1640563200000.0,2021-12-27 00:00:00,XTZBEAR/USDT,9.4e-07,9.8e-07,7.8e-07,8.3e-07,15966265.060240965,13.252
1640476800000.0,2021-12-26 00:00:00,XTZBEAR/USDT,1.17e-06,1.23e-06,9.2e-07,9.4e-07,109638297.87234043,103.06
1640390400000.0,2021-12-25 00:00:00,XTZBEAR/USDT,1.23e-06,1.26e-06,1.07e-06,1.17e-06,0.0,0.0
1640304000000.0,2021-12-24 00:00:00,XTZBEAR/USDT,1.07e-06,1.26e-06,1.05e-06,1.23e-06,266016260.1626016,327.2
1640217600000.0,2021-12-23 00:00:00,XTZBEAR/USDT,1.22e-06,1.29e-06,1.05e-06,1.07e-06,187437383.1775701,200.558
1640131200000.0,2021-12-22 00:00:00,XTZBEAR/USDT,1.66e-06,1.66e-06,1.13e-06,1.22e-06,760384426.2295082,927.669
1640044800000.0,2021-12-21 00:00:00,XTZBEAR/USDT,1.86e-06,1.91e-06,1.63e-06,1.66e-06,2048192.7710843373,3.4
1639958400000.0,2021-12-20 00:00:00,XTZBEAR/USDT,1.74e-06,2.14e-06,1.66e-06,1.86e-06,20773118.27956989,38.638
1639872000000.0,2021-12-19 00:00:00,XTZBEAR/USDT,1.67e-06,1.77e-06,1.59e-06,1.74e-06,1359770.1149425288,2.366
1639785600000.0,2021-12-18 00:00:00,XTZBEAR/USDT,1.75e-06,1.83e-06,1.56e-06,1.67e-06,385344311.3772455,643.525
1639699200000.0,2021-12-17 00:00:00,XTZBEAR/USDT,1.57e-06,1.83e-06,1.46e-06,1.75e-06,24092000.0,42.161
1639612800000.0,2021-12-16 00:00:00,XTZBEAR/USDT,1.46e-06,1.58e-06,1.25e-06,1.57e-06,383094904.4585987,601.459
1639526400000.0,2021-12-15 00:00:00,XTZBEAR/USDT,1.39e-06,1.81e-06,1.39e-06,1.46e-06,464380821.91780823,677.996
1639440000000.0,2021-12-14 00:00:00,XTZBEAR/USDT,2.01e-06,2.03e-06,1.34e-06,1.39e-06,1045783453.23741,1453.639
1639353600000.0,2021-12-13 00:00:00,XTZBEAR/USDT,1.53e-06,2.16e-06,1.53e-06,2.01e-06,150390049.7512438,302.284
1639267200000.0,2021-12-12 00:00:00,XTZBEAR/USDT,1.57e-06,1.73e-06,1.41e-06,1.5e-06,77819333.33333333,116.729
1639180800000.0,2021-12-11 00:00:00,XTZBEAR/USDT,1.73e-06,1.84e-06,1.45e-06,1.57e-06,843467515.9235668,1324.244
1639094400000.0,2021-12-10 00:00:00,XTZBEAR/USDT,1.34e-06,1.75e-06,1.28e-06,1.73e-06,1234955491.3294797,2136.473
1639008000000.0,2021-12-09 00:00:00,XTZBEAR/USDT,9.8e-07,1.35e-06,7.7e-07,1.34e-06,1132208955.2238805,1517.16
1638921600000.0,2021-12-08 00:00:00,XTZBEAR/USDT,1.1e-06,1.27e-06,8.7e-07,9.8e-07,2779814285.714286,2724.218
1638835200000.0,2021-12-07 00:00:00,XTZBEAR/USDT,2.71e-06,3.59e-06,1.09e-06,1.1e-06,5361144272.727273,5897.2587
1638748800000.0,2021-12-06 00:00:00,XTZBEAR/USDT,4.67e-06,4.94e-06,2.71e-06,2.71e-06,236553247.23247233,641.0593
1638662400000.0,2021-12-05 00:00:00,XTZBEAR/USDT,3.23e-06,4.82e-06,3.23e-06,4.67e-06,395840256.95931476,1848.574
1638576000000.0,2021-12-04 00:00:00,XTZBEAR/USDT,2.03e-06,4.16e-06,2.03e-06,3.23e-06,286234674.9226006,924.538
1638489600000.0,2021-12-03 00:00:00,XTZBEAR/USDT,1.85e-06,2.03e-06,1.6e-06,2.03e-06,228588669.95073894,464.035
1638403200000.0,2021-12-02 00:00:00,XTZBEAR/USDT,1.68e-06,1.88e-06,1.68e-06,1.85e-06,450168108.1081081,832.811
1638316800000.0,2021-12-01 00:00:00,XTZBEAR/USDT,1.49e-06,1.76e-06,1.49e-06,1.68e-06,152523214.28571427,256.239
1638230400000.0,2021-11-30 00:00:00,XTZBEAR/USDT,1.53e-06,1.66e-06,1.25e-06,1.49e-06,662828187.9194632,987.614
1638144000000.0,2021-11-29 00:00:00,XTZBEAR/USDT,3.14e-06,3.14e-06,1.42e-06,1.53e-06,2018415032.6797388,3088.175
1638057600000.0,2021-11-28 00:00:00,XTZBEAR/USDT,2.71e-06,3.52e-06,2.71e-06,3.14e-06,32473248.40764331,101.966
1637971200000.0,2021-11-27 00:00:00,XTZBEAR/USDT,2.59e-06,2.77e-06,2.58e-06,2.71e-06,119452029.5202952,323.715
1637884800000.0,2021-11-26 00:00:00,XTZBEAR/USDT,2.13e-06,3.15e-06,2.13e-06,2.59e-06,178170270.27027026,461.461
1637798400000.0,2021-11-25 00:00:00,XTZBEAR/USDT,2.9e-06,2.92e-06,2.13e-06,2.13e-06,283970422.53521127,604.857
1637712000000.0,2021-11-24 00:00:00,XTZBEAR/USDT,2.23e-06,2.94e-06,2.23e-06,2.9e-06,186118620.68965518,539.744
1637625600000.0,2021-11-23 00:00:00,XTZBEAR/USDT,2.44e-06,2.56e-06,2.14e-06,2.23e-06,97318385.65022422,217.02
1637539200000.0,2021-11-22 00:00:00,XTZBEAR/USDT,2.12e-06,2.51e-06,2.12e-06,2.44e-06,61277049.18032787,149.516
1637452800000.0,2021-11-21 00:00:00,XTZBEAR/USDT,1.83e-06,2.13e-06,1.82e-06,2.12e-06,120807075.4716981,256.111
1637366400000.0,2021-11-20 00:00:00,XTZBEAR/USDT,2.19e-06,2.19e-06,1.78e-06,1.83e-06,145071038.25136614,265.48
1637280000000.0,2021-11-19 00:00:00,XTZBEAR/USDT,2.98e-06,3.03e-06,2.13e-06,2.19e-06,54594520.5479452,119.562
1637193600000.0,2021-11-18 00:00:00,XTZBEAR/USDT,2.46e-06,3.15e-06,2.36e-06,2.98e-06,129047651.00671142,384.562
1637107200000.0,2021-11-17 00:00:00,XTZBEAR/USDT,2.38e-06,2.69e-06,2.3e-06,2.46e-06,46761382.113821134,115.033
1637020800000.0,2021-11-16 00:00:00,XTZBEAR/USDT,1.91e-06,2.59e-06,1.91e-06,2.38e-06,1108442857.142857,2638.094
1636934400000.0,2021-11-15 00:00:00,XTZBEAR/USDT,1.82e-06,1.93e-06,1.7e-06,1.91e-06,15308900.52356021,29.24
1636848000000.0,2021-11-14 00:00:00,XTZBEAR/USDT,1.72e-06,1.89e-06,1.61e-06,1.82e-06,250481868.13186815,455.877
1636761600000.0,2021-11-13 00:00:00,XTZBEAR/USDT,1.86e-06,1.97e-06,1.68e-06,1.72e-06,228976744.18604648,393.84
1636675200000.0,2021-11-12 00:00:00,XTZBEAR/USDT,1.75e-06,2.07e-06,1.68e-06,1.86e-06,645462903.2258065,1200.561
1636588800000.0,2021-11-11 00:00:00,XTZBEAR/USDT,1.9e-06,1.95e-06,1.61e-06,1.75e-06,117397714.28571428,205.446
1636502400000.0,2021-11-10 00:00:00,XTZBEAR/USDT,1.48e-06,2.13e-06,1.39e-06,1.9e-06,246225263.15789473,467.828
1636416000000.0,2021-11-09 00:00:00,XTZBEAR/USDT,1.38e-06,1.51e-06,1.3e-06,1.48e-06,98566216.2162162,145.878
1636329600000.0,2021-11-08 00:00:00,XTZBEAR/USDT,1.46e-06,1.5e-06,1.33e-06,1.38e-06,109355072.46376812,150.91
1636243200000.0,2021-11-07 00:00:00,XTZBEAR/USDT,1.41e-06,1.5e-06,1.39e-06,1.46e-06,0.0,0.0
1636156800000.0,2021-11-06 00:00:00,XTZBEAR/USDT,1.35e-06,1.5e-06,1.16e-06,1.41e-06,304995035.4609929,430.043
1636070400000.0,2021-11-05 00:00:00,XTZBEAR/USDT,1.52e-06,1.57e-06,1.17e-06,1.35e-06,1454928148.148148,1964.153
1635984000000.0,2021-11-04 00:00:00,XTZBEAR/USDT,1.53e-06,1.65e-06,1.41e-06,1.52e-06,1343183552.631579,2041.639
1635897600000.0,2021-11-03 00:00:00,XTZBEAR/USDT,1.56e-06,1.68e-06,1.39e-06,1.53e-06,133287581.69934641,203.93
1635811200000.0,2021-11-02 00:00:00,XTZBEAR/USDT,1.56e-06,1.62e-06,1.48e-06,1.56e-06,0.0,0.0
1635724800000.0,2021-11-01 00:00:00,XTZBEAR/USDT,1.5e-06,1.66e-06,1.47e-06,1.56e-06,23250000.0,36.27
1635638400000.0,2021-10-31 00:00:00,XTZBEAR/USDT,1.48e-06,1.69e-06,1.34e-06,1.5e-06,69720666.66666667,104.581
1635552000000.0,2021-10-30 00:00:00,XTZBEAR/USDT,1.36e-06,1.56e-06,1.21e-06,1.48e-06,992186486.4864864,1468.436
1635465600000.0,2021-10-29 00:00:00,XTZBEAR/USDT,1.7e-06,1.72e-06,1.26e-06,1.36e-06,899183823.5294119,1222.89
1635379200000.0,2021-10-28 00:00:00,XTZBEAR/USDT,1.91e-06,1.98e-06,1.59e-06,1.7e-06,200939411.76470587,341.597
1635292800000.0,2021-10-27 00:00:00,XTZBEAR/USDT,1.38e-06,1.95e-06,1.34e-06,1.91e-06,740743455.4973822,1414.82
1635206400000.0,2021-10-26 00:00:00,XTZBEAR/USDT,1.56e-06,1.57e-06,1.2e-06,1.38e-06,454179710.14492756,626.768
1635120000000.0,2021-10-25 00:00:00,XTZBEAR/USDT,1.68e-06,1.68e-06,1.48e-06,1.56e-06,121302564.1025641,189.232
1635033600000.0,2021-10-24 00:00:00,XTZBEAR/USDT,1.53e-06,1.76e-06,1.5e-06,1.68e-06,136552976.19047618,229.409
1634947200000.0,2021-10-23 00:00:00,XTZBEAR/USDT,1.5e-06,1.53e-06,1.38e-06,1.53e-06,441783006.53594774,675.928
1634860800000.0,2021-10-22 00:00:00,XTZBEAR/USDT,1.52e-06,1.57e-06,1.35e-06,1.5e-06,508990000.0,763.485
1634774400000.0,2021-10-21 00:00:00,XTZBEAR/USDT,1.3e-06,1.53e-06,1.23e-06,1.52e-06,13652290789.473684,20751.482
1634688000000.0,2021-10-20 00:00:00,XTZBEAR/USDT,1.46e-06,1.57e-06,1.24e-06,1.3e-06,1021399230.7692307,1327.819
1634601600000.0,2021-10-19 00:00:00,XTZBEAR/USDT,1.6e-06,1.63e-06,1.38e-06,1.46e-06,164486301.369863,240.15
1634515200000.0,2021-10-18 00:00:00,XTZBEAR/USDT,1.57e-06,1.72e-06,1.53e-06,1.6e-06,84051250.0,134.482
1634428800000.0,2021-10-17 00:00:00,XTZBEAR/USDT,1.37e-06,1.69e-06,1.35e-06,1.57e-06,141965605.0955414,222.886
1634342400000.0,2021-10-16 00:00:00,XTZBEAR/USDT,1.4e-06,1.4e-06,1.24e-06,1.37e-06,276476642.33576643,378.773
1634256000000.0,2021-10-15 00:00:00,XTZBEAR/USDT,1.27e-06,1.44e-06,1.26e-06,1.4e-06,129673571.42857143,181.543
1634169600000.0,2021-10-14 00:00:00,XTZBEAR/USDT,1.19e-06,1.29e-06,1.13e-06,1.27e-06,1105684251.968504,1404.219
1634083200000.0,2021-10-13 00:00:00,XTZBEAR/USDT,1.29e-06,1.41e-06,1.18e-06,1.19e-06,153744537.81512603,182.956
1633996800000.0,2021-10-12 00:00:00,XTZBEAR/USDT,1.41e-06,1.55e-06,1.2e-06,1.29e-06,1777689922.4806201,2293.22
1633910400000.0,2021-10-11 00:00:00,XTZBEAR/USDT,1.32e-06,1.53e-06,1.12e-06,1.41e-06,1791509219.8581557,2526.028
1633824000000.0,2021-10-10 00:00:00,XTZBEAR/USDT,1.09e-06,1.33e-06,8.7e-07,1.32e-06,879331818.1818182,1160.718
1633737600000.0,2021-10-09 00:00:00,XTZBEAR/USDT,1.24e-06,1.27e-06,1.09e-06,1.09e-06,314874311.9266055,343.213
1633651200000.0,2021-10-08 00:00:00,XTZBEAR/USDT,1.12e-06,1.24e-06,1.04e-06,1.24e-06,127888709.67741935,158.582
1633564800000.0,2021-10-07 00:00:00,XTZBEAR/USDT,1.02e-06,1.16e-06,9.4e-07,1.12e-06,649038392.8571428,726.923
1633478400000.0,2021-10-06 00:00:00,XTZBEAR/USDT,1.04e-06,1.33e-06,8.3e-07,1.02e-06,1261983333.3333333,1287.223
1633392000000.0,2021-10-05 00:00:00,XTZBEAR/USDT,9.1e-07,1.09e-06,8.5e-07,1.04e-06,964738461.5384616,1003.328
1633305600000.0,2021-10-04 00:00:00,XTZBEAR/USDT,8.1e-07,9.3e-07,6.8e-07,9.1e-07,1177949450.5494506,1071.934
1633219200000.0,2021-10-03 00:00:00,XTZBEAR/USDT,1.39e-06,1.39e-06,7.5e-07,8.1e-07,1083156790.1234567,877.357
1633132800000.0,2021-10-02 00:00:00,XTZBEAR/USDT,2.02e-06,2.15e-06,1.21e-06,1.39e-06,698708633.0935252,971.205
1633046400000.0,2021-10-01 00:00:00,XTZBEAR/USDT,2.82e-06,2.89e-06,1.86e-06,2.02e-06,1176909752.4752474,2377.3577
1632960000000.0,2021-09-30 00:00:00,XTZBEAR/USDT,3.67e-06,3.69e-06,2.8e-06,2.82e-06,339822304.964539,958.2989
1632873600000.0,2021-09-29 00:00:00,XTZBEAR/USDT,4.11e-06,4.34e-06,2.96e-06,3.67e-06,395291907.3569482,1450.7213
1632787200000.0,2021-09-28 00:00:00,XTZBEAR/USDT,3.18e-06,4.14e-06,2.89e-06,4.11e-06,588973576.6423358,2420.6814
1632700800000.0,2021-09-27 00:00:00,XTZBEAR/USDT,2.68e-06,3.25e-06,2.49e-06,3.18e-06,314435534.5911949,999.905
1632614400000.0,2021-09-26 00:00:00,XTZBEAR/USDT,2.28e-06,2.74e-06,2.1e-06,2.68e-06,304443656.7164179,815.909
1632528000000.0,2021-09-25 00:00:00,XTZBEAR/USDT,2.14e-06,2.4e-06,1.77e-06,2.28e-06,568136842.1052631,1295.352
1632441600000.0,2021-09-24 00:00:00,XTZBEAR/USDT,3.33e-06,4.03e-06,1.87e-06,2.14e-06,8842412102.80374,18922.7619
1632355200000.0,2021-09-23 00:00:00,XTZBEAR/USDT,5.03e-06,5.15e-06,2.82e-06,3.33e-06,232269879.8798799,773.4587
1632268800000.0,2021-09-22 00:00:00,XTZBEAR/USDT,9e-06,9.68e-06,4.86e-06,5.03e-06,239944035.78528827,1206.9185
1632182400000.0,2021-09-21 00:00:00,XTZBEAR/USDT,6.63e-06,9.52e-06,5.85e-06,9e-06,112844555.55555555,1015.601
1632096000000.0,2021-09-20 00:00:00,XTZBEAR/USDT,4.27e-06,7.06e-06,4.25e-06,6.63e-06,200834796.38009048,1331.5347
1632009600000.0,2021-09-19 00:00:00,XTZBEAR/USDT,4.69e-06,5.4e-06,3.72e-06,4.27e-06,446491288.0562061,1906.5178
1631923200000.0,2021-09-18 00:00:00,XTZBEAR/USDT,5.74e-06,6.1e-06,4.16e-06,4.69e-06,46269552.23880597,217.0042
1631836800000.0,2021-09-17 00:00:00,XTZBEAR/USDT,4.09e-06,5.79e-06,4.08e-06,5.77e-06,204271403.81282496,1178.646
1631750400000.0,2021-09-16 00:00:00,XTZBEAR/USDT,4.13e-06,4.95e-06,4.02e-06,4.09e-06,116998728.60635698,478.5248
1631664000000.0,2021-09-15 00:00:00,XTZBEAR/USDT,3.88e-06,4.36e-06,3.1e-06,4.13e-06,153218716.7070218,632.7933
1631577600000.0,2021-09-14 00:00:00,XTZBEAR/USDT,3.91e-06,4.44e-06,2.76e-06,3.88e-06,843997551.5463917,3274.7105
1631491200000.0,2021-09-13 00:00:00,XTZBEAR/USDT,4.38e-06,4.85e-06,3.08e-06,3.91e-06,522664578.00511515,2043.6185
1631404800000.0,2021-09-12 00:00:00,XTZBEAR/USDT,6.85e-06,7.58e-06,4.05e-06,4.38e-06,308762876.71232873,1352.3814
1631318400000.0,2021-09-11 00:00:00,XTZBEAR/USDT,7.38e-06,7.82e-06,4.98e-06,6.85e-06,246963182.48175183,1691.6978
1631232000000.0,2021-09-10 00:00:00,XTZBEAR/USDT,1.107e-05,1.118e-05,5.37e-06,7.38e-06,1414952791.3279133,10442.3516
1631145600000.0,2021-09-09 00:00:00,XTZBEAR/USDT,2.688e-05,2.747e-05,1.05e-05,1.107e-05,702349990.9665763,7775.0144
1631059200000.0,2021-09-08 00:00:00,XTZBEAR/USDT,2.552e-05,3.329e-05,2.456e-05,2.688e-05,19962250.744047616,536.5853
1630972800000.0,2021-09-07 00:00:00,XTZBEAR/USDT,1.55e-05,2.91e-05,1.484e-05,2.555e-05,529897103.71819955,13538.871
1630886400000.0,2021-09-06 00:00:00,XTZBEAR/USDT,1.595e-05,1.716e-05,1.421e-05,1.55e-05,52269064.516129024,810.1705
1630800000000.0,2021-09-05 00:00:00,XTZBEAR/USDT,1.713e-05,1.843e-05,1.565e-05,1.595e-05,12063498.43260188,192.4128
1630713600000.0,2021-09-04 00:00:00,XTZBEAR/USDT,1.834e-05,1.877e-05,1.536e-05,1.713e-05,17984401.63455925,308.0728
1630627200000.0,2021-09-03 00:00:00,XTZBEAR/USDT,1.836e-05,1.979e-05,1.659e-05,1.834e-05,79677802.61723009,1461.2909
1630540800000.0,2021-09-02 00:00:00,XTZBEAR/USDT,1.708e-05,1.877e-05,1.662e-05,1.836e-05,21846105.664488018,401.0945
1630454400000.0,2021-09-01 00:00:00,XTZBEAR/USDT,2.048e-05,2.167e-05,1.64e-05,1.708e-05,28356481.264637005,484.3287
1630368000000.0,2021-08-31 00:00:00,XTZBEAR/USDT,1.823e-05,2.148e-05,1.601e-05,2.048e-05,265313657.2265625,5433.6237
1630281600000.0,2021-08-30 00:00:00,XTZBEAR/USDT,1.42e-05,1.844e-05,1.361e-05,1.823e-05,578689292.3752058,10549.5058
1630195200000.0,2021-08-29 00:00:00,XTZBEAR/USDT,1.655e-05,1.881e-05,1.274e-05,1.42e-05,1936471704.225352,27497.8982
1630108800000.0,2021-08-28 00:00:00,XTZBEAR/USDT,2.132e-05,2.415e-05,1.634e-05,1.655e-05,654178646.5256798,10826.6566
1630022400000.0,2021-08-27 00:00:00,XTZBEAR/USDT,3.882e-05,4.29e-05,1.855e-05,2.132e-05,35360200990.15009,753879.48511
