https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMT,Volume USDT
1655834400,2022-06-21 18:00:00,GMT/USDT,0.8098,0.8163,0.805,0.809,345297.55458592,279185.169585562772
1655830800,2022-06-21 17:00:00,GMT/USDT,0.8161,0.8209,0.807,0.8102,478478.11753392,389841.942038462623
1655827200,2022-06-21 16:00:00,GMT/USDT,0.8195,0.824,0.814,0.8163,205226.57348976,168070.796025788961
1655823600,2022-06-21 15:00:00,GMT/USDT,0.8288,0.8289,0.8164,0.8184,280603.73314023,230594.944741318975
1655820000,2022-06-21 14:00:00,GMT/USDT,0.8396,0.8437,0.8259,0.8284,562478.05097018,468710.246176726589
1655816400,2022-06-21 13:00:00,GMT/USDT,0.8122,0.8435,0.8062,0.8393,613500.69794158,508566.955305902319
1655812800,2022-06-21 12:00:00,GMT/USDT,0.8014,0.8178,0.7974,0.8125,451413.89408794,365245.525907234195
1655809200,2022-06-21 11:00:00,GMT/USDT,0.8187,0.8221,0.7949,0.8016,284310.36896934,230200.906568322967
1655805600,2022-06-21 10:00:00,GMT/USDT,0.8149,0.8209,0.805,0.8191,249053.64513887,202541.336878015841
1655802000,2022-06-21 09:00:00,GMT/USDT,0.8363,0.8383,0.8074,0.8155,497960.00991476,409232.720859992917
1655798400,2022-06-21 08:00:00,GMT/USDT,0.8207,0.8439,0.8157,0.8359,455234.92005769,377718.960392706106
1655794800,2022-06-21 07:00:00,GMT/USDT,0.8455,0.8477,0.8157,0.8217,728071.48608956,605405.389699898008
1655791200,2022-06-21 06:00:00,GMT/USDT,0.8227,0.86,0.8225,0.8453,812131.37401889,683130.071682605295
1655787600,2022-06-21 05:00:00,GMT/USDT,0.7994,0.8291,0.7972,0.8221,615131.00955629,500253.934633099291
1655784000,2022-06-21 04:00:00,GMT/USDT,0.8156,0.8248,0.7911,0.7987,509669.40723492,411928.070899962052
1655780400,2022-06-21 03:00:00,GMT/USDT,0.7809,0.819,0.7766,0.8156,598859.62406701,478360.670480804885
1655776800,2022-06-21 02:00:00,GMT/USDT,0.7785,0.7988,0.7773,0.7811,624211.70765239,490678.156793340218
1655773200,2022-06-21 01:00:00,GMT/USDT,0.7634,0.7832,0.7609,0.7787,362958.88764464,280153.761505912626
1655769600,2022-06-21 00:00:00,GMT/USDT,0.7592,0.7682,0.7438,0.7635,312628.65198416,236362.199360038768
1655766000,2022-06-20 23:00:00,GMT/USDT,0.7555,0.7668,0.7425,0.7594,318970.76364191,240732.070294908622
1655762400,2022-06-20 22:00:00,GMT/USDT,0.7558,0.7566,0.7414,0.7545,274629.45218364,205903.333752484883
1655758800,2022-06-20 21:00:00,GMT/USDT,0.7666,0.7681,0.7482,0.7571,175593.47041922,133543.918550566077
1655755200,2022-06-20 20:00:00,GMT/USDT,0.7554,0.7712,0.7523,0.7673,370879.55609968,283407.623330981106
1655751600,2022-06-20 19:00:00,GMT/USDT,0.7657,0.7658,0.7495,0.7564,538469.93512049,407986.377869285442
1655748000,2022-06-20 18:00:00,GMT/USDT,0.7758,0.7877,0.7588,0.7666,324218.46313083,250564.106962969588
1655744400,2022-06-20 17:00:00,GMT/USDT,0.7722,0.7946,0.7679,0.7759,459860.1835593,359463.386415780951
1655740800,2022-06-20 16:00:00,GMT/USDT,0.7821,0.7842,0.7638,0.7725,484633.0053903,374550.637967530786
1655737200,2022-06-20 15:00:00,GMT/USDT,0.7982,0.8023,0.7721,0.7818,464309.63148262,363951.041010098143
1655733600,2022-06-20 14:00:00,GMT/USDT,0.7797,0.8026,0.7783,0.7981,507178.42133902,399973.971108222944
1655730000,2022-06-20 13:00:00,GMT/USDT,0.7959,0.7966,0.774,0.7808,657495.39220725,516790.73862082785
1655726400,2022-06-20 12:00:00,GMT/USDT,0.8124,0.8148,0.7875,0.7956,796861.61131339,636664.461424393783
1655722800,2022-06-20 11:00:00,GMT/USDT,0.7906,0.8311,0.7832,0.812,1629069.21855279,1322118.938770192978
1655719200,2022-06-20 10:00:00,GMT/USDT,0.7537,0.8035,0.7531,0.7894,1405556.59080509,1095865.567020718568
1655715600,2022-06-20 09:00:00,GMT/USDT,0.7436,0.7682,0.7424,0.7538,778110.74448314,588546.858306635007
1655712000,2022-06-20 08:00:00,GMT/USDT,0.7319,0.7543,0.728,0.7439,512061.13931442,379346.583600962871
1655708400,2022-06-20 07:00:00,GMT/USDT,0.7376,0.7376,0.7177,0.7318,289267.88139274,210598.624327763619
1655704800,2022-06-20 06:00:00,GMT/USDT,0.7234,0.75,0.7178,0.7372,513153.08541418,377312.840528787736
1655701200,2022-06-20 05:00:00,GMT/USDT,0.7153,0.7264,0.7094,0.7237,253232.59107823,181522.697013555433
1655697600,2022-06-20 04:00:00,GMT/USDT,0.7229,0.7301,0.7112,0.7155,283845.24027897,205036.751682306016
1655694000,2022-06-20 03:00:00,GMT/USDT,0.7218,0.732,0.7156,0.7229,340620.22658009,246869.102719121583
1655690400,2022-06-20 02:00:00,GMT/USDT,0.7143,0.7369,0.7094,0.7221,583948.85690274,421300.021941020626
1655686800,2022-06-20 01:00:00,GMT/USDT,0.7393,0.742,0.7074,0.7146,649431.535964,466444.996799928935
1655683200,2022-06-20 00:00:00,GMT/USDT,0.7489,0.76,0.7351,0.7398,596230.64255238,444680.985568619693
1655679600,2022-06-19 23:00:00,GMT/USDT,0.7658,0.7753,0.7433,0.7491,482011.84280001,363227.590540754499
1655676000,2022-06-19 22:00:00,GMT/USDT,0.744,0.7733,0.7379,0.7645,677364.50438611,512088.039852345866
1655672400,2022-06-19 21:00:00,GMT/USDT,0.7451,0.7531,0.7324,0.7437,355232.35277299,263491.804814383456
1655668800,2022-06-19 20:00:00,GMT/USDT,0.6776,0.7899,0.6752,0.7456,1753088.32369234,1299299.989058373235
1655665200,2022-06-19 19:00:00,GMT/USDT,0.6671,0.6937,0.6596,0.6764,792807.047004,535998.920337045568
1655661600,2022-06-19 18:00:00,GMT/USDT,0.6368,0.6679,0.6349,0.6677,414163.75763085,268344.806939051227
1655658000,2022-06-19 17:00:00,GMT/USDT,0.6395,0.6425,0.6337,0.637,210537.50578889,134198.060755641237
1655654400,2022-06-19 16:00:00,GMT/USDT,0.645,0.6465,0.6328,0.6391,323608.89600463,206841.400090746462
1655650800,2022-06-19 15:00:00,GMT/USDT,0.6313,0.6465,0.6284,0.6451,373877.27554833,238109.041848107411
1655647200,2022-06-19 14:00:00,GMT/USDT,0.6229,0.6314,0.621,0.631,299473.10374871,187751.756715402011
1655643600,2022-06-19 13:00:00,GMT/USDT,0.6275,0.6324,0.621,0.6233,319626.25829058,200798.979192772515
1655640000,2022-06-19 12:00:00,GMT/USDT,0.6319,0.6397,0.6242,0.6275,444344.39156151,280216.006048366086
1655636400,2022-06-19 11:00:00,GMT/USDT,0.642,0.6425,0.6297,0.6316,536225.846609,340316.371336095906
1655632800,2022-06-19 10:00:00,GMT/USDT,0.6152,0.6489,0.6133,0.641,785940.48882325,497319.924694248328
1655629200,2022-06-19 09:00:00,GMT/USDT,0.6075,0.6272,0.6046,0.6152,740030.86772426,456760.956173459864
1655625600,2022-06-19 08:00:00,GMT/USDT,0.604,0.6095,0.5953,0.608,375269.90772809,226343.260715463282
1655622000,2022-06-19 07:00:00,GMT/USDT,0.6035,0.6141,0.6012,0.6037,509156.20270069,309289.332645749255
1655618400,2022-06-19 06:00:00,GMT/USDT,0.5975,0.6121,0.5933,0.603,341699.74845154,206064.442413385965
1655614800,2022-06-19 05:00:00,GMT/USDT,0.6132,0.6198,0.591,0.5978,820278.88220198,495441.487447100181
1655611200,2022-06-19 04:00:00,GMT/USDT,0.5961,0.6199,0.5951,0.6138,397712.06265822,242366.584514899593
1655607600,2022-06-19 03:00:00,GMT/USDT,0.5929,0.6029,0.5929,0.596,363840.33804114,217643.202621079991
1655604000,2022-06-19 02:00:00,GMT/USDT,0.5925,0.5937,0.5851,0.593,294526.60388764,173603.445019394835
1655600400,2022-06-19 01:00:00,GMT/USDT,0.5953,0.5998,0.5904,0.5926,481444.62226046,285886.794637183512
1655596800,2022-06-19 00:00:00,GMT/USDT,0.6008,0.6093,0.5948,0.595,563647.2788512,339449.065981991506
1655593200,2022-06-18 23:00:00,GMT/USDT,0.6083,0.6123,0.5982,0.6006,380992.9755323,230244.781886098245
1655589600,2022-06-18 22:00:00,GMT/USDT,0.5819,0.6181,0.5783,0.6082,780759.41907417,468239.150006851609
1655586000,2022-06-18 21:00:00,GMT/USDT,0.5625,0.5909,0.554,0.5817,686512.80213948,393056.195533558518
1655582400,2022-06-18 20:00:00,GMT/USDT,0.5792,0.5812,0.5534,0.5634,979632.78346144,553284.564463803113
1655578800,2022-06-18 19:00:00,GMT/USDT,0.5887,0.5964,0.5782,0.5793,574924.4519729,336924.967615335018
1655575200,2022-06-18 18:00:00,GMT/USDT,0.5741,0.609,0.5714,0.5889,880989.54651204,518369.823141451287
1655571600,2022-06-18 17:00:00,GMT/USDT,0.5737,0.577,0.5643,0.5741,454885.48395902,260161.525976075731
1655568000,2022-06-18 16:00:00,GMT/USDT,0.5705,0.5796,0.5677,0.5734,341910.3501554,195917.096845024198
1655564400,2022-06-18 15:00:00,GMT/USDT,0.5726,0.5759,0.5682,0.5703,359358.91303117,205682.664288831598
1655560800,2022-06-18 14:00:00,GMT/USDT,0.5746,0.5888,0.5721,0.5721,382863.66212437,220997.000391338953
1655557200,2022-06-18 13:00:00,GMT/USDT,0.5724,0.5769,0.5697,0.5744,241288.16211049,138172.472255541796
1655553600,2022-06-18 12:00:00,GMT/USDT,0.5733,0.5741,0.5679,0.5721,305716.38029845,174836.858111212672
1655550000,2022-06-18 11:00:00,GMT/USDT,0.5753,0.5788,0.5714,0.5729,378920.34908221,217930.673320365501
1655546400,2022-06-18 10:00:00,GMT/USDT,0.5686,0.5809,0.5683,0.575,551716.11618888,317534.815281752827
1655542800,2022-06-18 09:00:00,GMT/USDT,0.563,0.5703,0.5598,0.5684,436964.91840637,247061.291156264574
1655539200,2022-06-18 08:00:00,GMT/USDT,0.5648,0.5728,0.5503,0.5634,877826.22743513,492846.48187406241
1655535600,2022-06-18 07:00:00,GMT/USDT,0.587,0.5901,0.5596,0.565,1428975.34084602,818468.660368588563
1655532000,2022-06-18 06:00:00,GMT/USDT,0.6131,0.614,0.5794,0.5869,837002.24184006,496897.210785782899
1655528400,2022-06-18 05:00:00,GMT/USDT,0.6154,0.618,0.6112,0.6129,224428.31667318,137767.323442451429
1655524800,2022-06-18 04:00:00,GMT/USDT,0.612,0.6154,0.6097,0.6154,201994.7969963,123888.837482713419
1655521200,2022-06-18 03:00:00,GMT/USDT,0.61,0.6124,0.6077,0.6116,128370.00607043,78348.580762519503
1655517600,2022-06-18 02:00:00,GMT/USDT,0.6078,0.61,0.6015,0.6096,270261.72101508,163845.994536870552
1655514000,2022-06-18 01:00:00,GMT/USDT,0.6203,0.6211,0.6075,0.608,327018.48391346,200443.669754110188
1655510400,2022-06-18 00:00:00,GMT/USDT,0.6163,0.6288,0.6143,0.6193,460618.72661789,286615.052454202091
1655506800,2022-06-17 23:00:00,GMT/USDT,0.611,0.6242,0.6097,0.6164,319951.15248158,197495.350934473513
1655503200,2022-06-17 22:00:00,GMT/USDT,0.6154,0.6178,0.6064,0.6101,249724.13192929,152637.437826535963
1655499600,2022-06-17 21:00:00,GMT/USDT,0.6155,0.6168,0.6108,0.6149,108639.66643391,66715.134521445497
1655496000,2022-06-17 20:00:00,GMT/USDT,0.6098,0.6176,0.6098,0.6151,153458.78085749,94316.412081093966
1655492400,2022-06-17 19:00:00,GMT/USDT,0.6139,0.6161,0.6043,0.6102,249079.07795627,151756.053535547526
1655488800,2022-06-17 18:00:00,GMT/USDT,0.6126,0.6177,0.6106,0.6138,277879.16468782,170686.130124440591
1655485200,2022-06-17 17:00:00,GMT/USDT,0.6111,0.6152,0.6074,0.6122,224362.13329397,137216.109637642274
1655481600,2022-06-17 16:00:00,GMT/USDT,0.6161,0.6172,0.607,0.6116,349384.67171543,214268.532897234155
1655478000,2022-06-17 15:00:00,GMT/USDT,0.616,0.62,0.609,0.6163,295827.02147244,181875.088465409029
1655474400,2022-06-17 14:00:00,GMT/USDT,0.627,0.6292,0.6117,0.6161,409455.69950397,253437.881170607238
1655470800,2022-06-17 13:00:00,GMT/USDT,0.6208,0.6313,0.6142,0.6268,447977.48921833,279230.851348711893
1655467200,2022-06-17 12:00:00,GMT/USDT,0.6249,0.6269,0.6122,0.6206,325926.05584612,201938.238818358335
1655463600,2022-06-17 11:00:00,GMT/USDT,0.6308,0.6392,0.6232,0.6252,331107.86044122,208259.101941705723
1655460000,2022-06-17 10:00:00,GMT/USDT,0.6207,0.6328,0.619,0.6308,326448.72099785,204235.475207697784
1655456400,2022-06-17 09:00:00,GMT/USDT,0.6161,0.6231,0.6095,0.6203,408720.92137748,251903.600084803251
1655452800,2022-06-17 08:00:00,GMT/USDT,0.6173,0.6262,0.6133,0.6165,403967.825532,250135.011354201958
1655449200,2022-06-17 07:00:00,GMT/USDT,0.6176,0.6379,0.6113,0.6175,609405.42203204,378918.052571210767
1655445600,2022-06-17 06:00:00,GMT/USDT,0.6106,0.6221,0.606,0.6171,308368.76920568,189177.593043451025
1655442000,2022-06-17 05:00:00,GMT/USDT,0.6052,0.6161,0.605,0.6105,294056.21873225,179767.581735370453
1655438400,2022-06-17 04:00:00,GMT/USDT,0.5986,0.6086,0.5961,0.6048,208294.05238093,125700.698152551979
1655434800,2022-06-17 03:00:00,GMT/USDT,0.6037,0.6095,0.5952,0.5979,317886.89928069,191729.595372365254
1655431200,2022-06-17 02:00:00,GMT/USDT,0.6135,0.6172,0.6025,0.6037,421668.85998918,256457.473561283437
1655427600,2022-06-17 01:00:00,GMT/USDT,0.592,0.6165,0.5912,0.6125,574211.51309388,346287.881153806126
1655424000,2022-06-17 00:00:00,GMT/USDT,0.5945,0.6084,0.5854,0.5925,520462.98037502,310241.24217456995
1655420400,2022-06-16 23:00:00,GMT/USDT,0.5917,0.5979,0.5842,0.594,409249.90787538,241442.835852976611
1655416800,2022-06-16 22:00:00,GMT/USDT,0.6032,0.6037,0.5901,0.5916,374818.70741713,224082.932315196831
1655413200,2022-06-16 21:00:00,GMT/USDT,0.6097,0.6171,0.6007,0.6021,179888.41595244,110047.564934206743
1655409600,2022-06-16 20:00:00,GMT/USDT,0.6074,0.6168,0.6017,0.6095,443495.94898014,270335.373040478558
1655406000,2022-06-16 19:00:00,GMT/USDT,0.6156,0.6192,0.5992,0.6071,534234.26469412,323875.455878625119
1655402400,2022-06-16 18:00:00,GMT/USDT,0.6154,0.6185,0.6111,0.6156,268637.26721934,165009.879088372331
1655398800,2022-06-16 17:00:00,GMT/USDT,0.6219,0.6295,0.6154,0.6157,489948.19746891,305129.096126450968
1655395200,2022-06-16 16:00:00,GMT/USDT,0.6153,0.6272,0.606,0.6216,635670.72466107,392851.629657874503
1655391600,2022-06-16 15:00:00,GMT/USDT,0.604,0.6228,0.604,0.6153,617211.1355349,379263.068906870227
1655388000,2022-06-16 14:00:00,GMT/USDT,0.6037,0.6135,0.5965,0.6039,583622.94083243,352996.422904835973
1655384400,2022-06-16 13:00:00,GMT/USDT,0.613,0.6231,0.5993,0.6047,612841.90772776,375507.48578428759
1655380800,2022-06-16 12:00:00,GMT/USDT,0.6146,0.6333,0.608,0.6132,829510.14800958,514586.950547958687
1655377200,2022-06-16 11:00:00,GMT/USDT,0.6236,0.6257,0.6073,0.6143,628270.46726473,388339.318286730112
1655373600,2022-06-16 10:00:00,GMT/USDT,0.6268,0.628,0.6099,0.6242,847966.37898796,525337.03802494886
1655370000,2022-06-16 09:00:00,GMT/USDT,0.6446,0.6457,0.6213,0.627,599356.78038724,376135.813798654908
1655366400,2022-06-16 08:00:00,GMT/USDT,0.6398,0.6495,0.6336,0.6454,607520.92034291,390338.526975078326
1655362800,2022-06-16 07:00:00,GMT/USDT,0.6512,0.6546,0.6367,0.6403,1044855.17512175,673540.849415312516
1655359200,2022-06-16 06:00:00,GMT/USDT,0.6554,0.6577,0.6477,0.6499,331219.66168411,216613.427150310904
1655355600,2022-06-16 05:00:00,GMT/USDT,0.6597,0.6671,0.6541,0.656,459050.41372306,303730.155406942592
1655352000,2022-06-16 04:00:00,GMT/USDT,0.6663,0.676,0.6542,0.6597,734741.45712069,489063.863965407613
1655348400,2022-06-16 03:00:00,GMT/USDT,0.6748,0.677,0.6639,0.6665,358663.19573397,240352.88054781427
1655344800,2022-06-16 02:00:00,GMT/USDT,0.6705,0.6777,0.6674,0.6739,436458.65533164,293752.504458638723
1655341200,2022-06-16 01:00:00,GMT/USDT,0.6802,0.6921,0.6696,0.671,470361.5529615,320175.929819259589
1655337600,2022-06-16 00:00:00,GMT/USDT,0.6813,0.6968,0.673,0.6814,684914.54484045,468588.828145152385
1655334000,2022-06-15 23:00:00,GMT/USDT,0.6682,0.6868,0.6635,0.6812,569143.27182814,384954.393977917284
1655330400,2022-06-15 22:00:00,GMT/USDT,0.6631,0.682,0.6631,0.6683,679610.72886994,457316.952653838075
1655326800,2022-06-15 21:00:00,GMT/USDT,0.6497,0.6748,0.6476,0.6624,177844.14716181,117349.72080334551
1655323200,2022-06-15 20:00:00,GMT/USDT,0.6503,0.6566,0.6419,0.6488,506104.57480282,329527.178849960952
1655319600,2022-06-15 19:00:00,GMT/USDT,0.6402,0.6764,0.6358,0.6496,1184816.56338732,776571.785868526667
1655316000,2022-06-15 18:00:00,GMT/USDT,0.6118,0.6788,0.5716,0.6394,2095514.06960929,1300456.261795350886
1655312400,2022-06-15 17:00:00,GMT/USDT,0.5877,0.6147,0.5827,0.6106,738351.02936862,439980.090860465022
1655308800,2022-06-15 16:00:00,GMT/USDT,0.6053,0.61,0.5842,0.5879,534554.71214322,318482.040301989535
1655305200,2022-06-15 15:00:00,GMT/USDT,0.6018,0.6085,0.5947,0.6053,385910.16607079,232275.349264000787
1655301600,2022-06-15 14:00:00,GMT/USDT,0.6158,0.6249,0.5965,0.6024,724520.64792593,441611.317829573998
1655298000,2022-06-15 13:00:00,GMT/USDT,0.6067,0.6235,0.6042,0.6154,574269.30982689,351853.670494106707
1655294400,2022-06-15 12:00:00,GMT/USDT,0.6038,0.6227,0.6016,0.6065,845014.05458205,514526.6870616882
1655290800,2022-06-15 11:00:00,GMT/USDT,0.5807,0.608,0.5758,0.6048,817824.64042663,486699.649112392841
1655287200,2022-06-15 10:00:00,GMT/USDT,0.5754,0.5917,0.5695,0.5801,1165488.30142144,677399.573874302535
1655283600,2022-06-15 09:00:00,GMT/USDT,0.5705,0.5765,0.565,0.5743,583632.74849163,333050.51170337493
1655280000,2022-06-15 08:00:00,GMT/USDT,0.5834,0.5853,0.5682,0.571,937146.03758119,539772.300880574203
1655276400,2022-06-15 07:00:00,GMT/USDT,0.6035,0.6056,0.5825,0.5835,639628.96995667,379746.577598569905
1655272800,2022-06-15 06:00:00,GMT/USDT,0.6012,0.6075,0.5873,0.6042,741637.9004755,443709.744066702391
1655269200,2022-06-15 05:00:00,GMT/USDT,0.6132,0.6178,0.5925,0.6012,713294.51595676,431898.98999282439
1655265600,2022-06-15 04:00:00,GMT/USDT,0.624,0.6256,0.6017,0.6139,760530.35856361,465358.472355434473
1655262000,2022-06-15 03:00:00,GMT/USDT,0.6411,0.6451,0.6218,0.6241,457201.08837701,288954.337796699179
1655258400,2022-06-15 02:00:00,GMT/USDT,0.6483,0.6488,0.6344,0.6408,504773.05701398,323475.638648834089
1655254800,2022-06-15 01:00:00,GMT/USDT,0.6266,0.6598,0.6257,0.6478,423180.87445718,271508.991360734893
1655251200,2022-06-15 00:00:00,GMT/USDT,0.635,0.6414,0.6239,0.6269,419394.45971289,264867.093147833285
1655247600,2022-06-14 23:00:00,GMT/USDT,0.6157,0.6427,0.6148,0.635,509393.31854206,321911.728588296353
1655244000,2022-06-14 22:00:00,GMT/USDT,0.6084,0.6191,0.608,0.6155,350993.4872947,215136.365044821485
1655240400,2022-06-14 21:00:00,GMT/USDT,0.6216,0.6249,0.6043,0.6081,314056.84568387,193279.64214465756
1655236800,2022-06-14 20:00:00,GMT/USDT,0.6272,0.6306,0.6146,0.6212,427596.96548194,265684.155601654685
1655233200,2022-06-14 19:00:00,GMT/USDT,0.6288,0.6318,0.6245,0.6278,282795.68770561,177535.195548997952
1655229600,2022-06-14 18:00:00,GMT/USDT,0.6314,0.6395,0.6274,0.6286,326418.05751294,206895.155866792407
1655226000,2022-06-14 17:00:00,GMT/USDT,0.6421,0.6497,0.631,0.6313,330987.56532679,212025.59240200295
1655222400,2022-06-14 16:00:00,GMT/USDT,0.6521,0.6607,0.6376,0.6425,467044.30008138,301923.379575726511
1655218800,2022-06-14 15:00:00,GMT/USDT,0.6477,0.6577,0.6363,0.6525,630140.98839952,407912.970715934469
1655215200,2022-06-14 14:00:00,GMT/USDT,0.6533,0.6548,0.6308,0.6479,634405.16867386,406926.77207093724
1655211600,2022-06-14 13:00:00,GMT/USDT,0.6379,0.6599,0.6357,0.6532,563860.82656294,364740.829156261824
1655208000,2022-06-14 12:00:00,GMT/USDT,0.6333,0.6501,0.6191,0.6379,546720.78900347,347407.280713984041
1655204400,2022-06-14 11:00:00,GMT/USDT,0.6336,0.6391,0.6213,0.6328,448767.11368289,282586.14416844735
1655200800,2022-06-14 10:00:00,GMT/USDT,0.638,0.6504,0.6313,0.6332,366779.20921021,234726.276176145698
1655197200,2022-06-14 09:00:00,GMT/USDT,0.659,0.6631,0.6367,0.6368,427303.42894165,276895.559416958893
1655193600,2022-06-14 08:00:00,GMT/USDT,0.666,0.6697,0.6512,0.659,351294.6949163,232185.282207555416
1655190000,2022-06-14 07:00:00,GMT/USDT,0.6778,0.681,0.648,0.6654,793242.99796499,523868.863024202345
1655186400,2022-06-14 06:00:00,GMT/USDT,0.6879,0.6932,0.6639,0.6788,685760.89264752,463757.215994299871
1655182800,2022-06-14 05:00:00,GMT/USDT,0.6357,0.7044,0.6356,0.6869,1194844.60658157,807415.610643661891
1655179200,2022-06-14 04:00:00,GMT/USDT,0.6362,0.683,0.6277,0.635,1323051.65157992,862731.882826450375
1655175600,2022-06-14 03:00:00,GMT/USDT,0.6006,0.6542,0.5929,0.6367,1242276.65024235,780879.51850211168
1655172000,2022-06-14 02:00:00,GMT/USDT,0.569,0.6005,0.5625,0.6005,581630.06829954,337076.650831931713
1655168400,2022-06-14 01:00:00,GMT/USDT,0.5853,0.5901,0.5669,0.567,546792.03707444,316746.240790934745
1655164800,2022-06-14 00:00:00,GMT/USDT,0.5923,0.6057,0.5832,0.5833,887153.36025507,527298.572506830008
1655161200,2022-06-13 23:00:00,GMT/USDT,0.5708,0.5933,0.5638,0.5921,744551.52403802,427562.389085408269
1655157600,2022-06-13 22:00:00,GMT/USDT,0.5916,0.5939,0.5699,0.5708,395420.11924712,229768.504569437402
1655154000,2022-06-13 21:00:00,GMT/USDT,0.6065,0.61,0.5888,0.5915,204514.55828489,122705.839479466544
1655150400,2022-06-13 20:00:00,GMT/USDT,0.5974,0.6286,0.5974,0.6063,514901.42356074,315329.264187350291
1655146800,2022-06-13 19:00:00,GMT/USDT,0.589,0.6007,0.5866,0.5972,437735.34570119,259729.154337388357
1655143200,2022-06-13 18:00:00,GMT/USDT,0.5932,0.6026,0.5876,0.5885,378661.36507656,225392.332858184313
1655139600,2022-06-13 17:00:00,GMT/USDT,0.6017,0.602,0.5846,0.5935,694465.76146679,412581.467722534342
1655136000,2022-06-13 16:00:00,GMT/USDT,0.5731,0.6224,0.5679,0.6011,1634458.36566673,982391.277179947593
1655132400,2022-06-13 15:00:00,GMT/USDT,0.5544,0.586,0.5534,0.5729,1103440.46943924,629366.579243143122
1655128800,2022-06-13 14:00:00,GMT/USDT,0.5599,0.5646,0.5366,0.5544,801468.96998967,442130.281944427232
1655125200,2022-06-13 13:00:00,GMT/USDT,0.5628,0.5681,0.543,0.5604,919694.36012253,512790.989887091043
1655121600,2022-06-13 12:00:00,GMT/USDT,0.5646,0.5978,0.5612,0.5632,929373.21097133,537584.883843647786
1655118000,2022-06-13 11:00:00,GMT/USDT,0.5626,0.5709,0.5505,0.5636,586659.47125986,328046.498660445463
1655114400,2022-06-13 10:00:00,GMT/USDT,0.566,0.5891,0.5614,0.5629,924314.50285274,528326.127402193796
1655110800,2022-06-13 09:00:00,GMT/USDT,0.5554,0.602,0.5347,0.5668,1378753.65381786,771736.048337438397
1655107200,2022-06-13 08:00:00,GMT/USDT,0.5836,0.5901,0.5556,0.5562,893437.49976021,514995.476706411756
1655103600,2022-06-13 07:00:00,GMT/USDT,0.596,0.6091,0.5737,0.5836,609291.5502769,359319.468236144752
1655100000,2022-06-13 06:00:00,GMT/USDT,0.597,0.611,0.5858,0.5967,742903.0114009,443956.269457526446
1655096400,2022-06-13 05:00:00,GMT/USDT,0.6124,0.6241,0.5962,0.5984,473961.46084872,289827.247814676736
1655092800,2022-06-13 04:00:00,GMT/USDT,0.6201,0.6431,0.6125,0.6125,730401.30741642,459222.339740734588
1655089200,2022-06-13 03:00:00,GMT/USDT,0.6051,0.6337,0.5982,0.6203,748066.22466023,460025.570175846069
1655085600,2022-06-13 02:00:00,GMT/USDT,0.6208,0.6287,0.5993,0.605,896196.10228493,551317.05874099635
1655082000,2022-06-13 01:00:00,GMT/USDT,0.627,0.6399,0.6047,0.6204,1086048.14920187,673041.840726777033
1655078400,2022-06-13 00:00:00,GMT/USDT,0.6641,0.6758,0.6174,0.6273,1489064.65605941,963564.351676100356
1655074800,2022-06-12 23:00:00,GMT/USDT,0.6824,0.693,0.6627,0.6643,619508.1361471,420626.216584293843
1655071200,2022-06-12 22:00:00,GMT/USDT,0.6984,0.6998,0.682,0.6836,343167.28343445,236875.410365509421
1655067600,2022-06-12 21:00:00,GMT/USDT,0.7028,0.7044,0.6887,0.6991,316802.45856701,221252.150972842899
1655064000,2022-06-12 20:00:00,GMT/USDT,0.7018,0.7094,0.7015,0.7029,280255.11718373,197953.872767078792
1655060400,2022-06-12 19:00:00,GMT/USDT,0.721,0.7243,0.7,0.7032,585563.87162409,417914.365195248365
1655056800,2022-06-12 18:00:00,GMT/USDT,0.7375,0.7391,0.7194,0.7211,325064.56131509,236123.835535014941
1655053200,2022-06-12 17:00:00,GMT/USDT,0.7322,0.7434,0.7319,0.7375,385170.51426912,284228.124508139817
1655049600,2022-06-12 16:00:00,GMT/USDT,0.7381,0.752,0.724,0.7318,665966.66697652,490614.286220552669
1655046000,2022-06-12 15:00:00,GMT/USDT,0.7324,0.765,0.7303,0.7387,931459.18831506,692728.073476939233
1655042400,2022-06-12 14:00:00,GMT/USDT,0.688,0.741,0.67,0.732,1068990.38890235,759102.795775015467
1655038800,2022-06-12 13:00:00,GMT/USDT,0.709,0.7139,0.6752,0.6871,619498.23798311,432577.342948473879
1655035200,2022-06-12 12:00:00,GMT/USDT,0.7151,0.7253,0.7084,0.709,282137.29655258,202249.119028582454
1655031600,2022-06-12 11:00:00,GMT/USDT,0.7147,0.7194,0.7042,0.7151,548505.15160532,390159.965623894711
1655028000,2022-06-12 10:00:00,GMT/USDT,0.7157,0.7251,0.7091,0.7157,264793.09782005,189811.11096937371
1655024400,2022-06-12 09:00:00,GMT/USDT,0.7206,0.733,0.714,0.7149,779253.68882363,562996.014478949654
1655020800,2022-06-12 08:00:00,GMT/USDT,0.7134,0.7447,0.708,0.7208,597114.19685222,432559.453684943767
1655017200,2022-06-12 07:00:00,GMT/USDT,0.7086,0.7147,0.6968,0.7134,325159.64164772,229048.215786900649
1655013600,2022-06-12 06:00:00,GMT/USDT,0.7007,0.7193,0.6995,0.7088,398350.31066865,282831.777301552185
1655010000,2022-06-12 05:00:00,GMT/USDT,0.6995,0.7132,0.6897,0.7012,759205.73215463,531702.849820864855
