https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume EUR
1660017600,2022-08-09 04:00:00,USDC/EUR,0.98102,0.98103,0.98094,0.98101,485.04049,475.8295710949
1660014000,2022-08-09 03:00:00,USDC/EUR,0.98050,0.98100,0.98010,0.98074,1385.76182,1359.0720473467998
1660010400,2022-08-09 02:00:00,USDC/EUR,0.98058,0.98101,0.98050,0.98101,471.50313,462.5492855613
1660006800,2022-08-09 01:00:00,USDC/EUR,0.98104,0.98104,0.98076,0.98076,2495.86878,2447.8482646728
1660003200,2022-08-09 00:00:00,USDC/EUR,0.98080,0.98113,0.98076,0.98113,1829.47033,1794.9482248729
1659999600,2022-08-08 23:00:00,USDC/EUR,0.98033,0.98060,0.97993,0.97993,10638.83453,10425.313120982899
1659996000,2022-08-08 22:00:00,USDC/EUR,0.98083,0.98083,0.97920,0.97920,9937.80947,9731.103033024
1659992400,2022-08-08 21:00:00,USDC/EUR,0.98064,0.98064,0.98033,0.98033,8415.79897,8250.2602042601
1659988800,2022-08-08 20:00:00,USDC/EUR,0.98047,0.98123,0.98046,0.98050,16953.23547,16622.647378335
1659985200,2022-08-08 19:00:00,USDC/EUR,0.98091,0.98142,0.98091,0.98093,3194.15916,3133.2465448188
1659981600,2022-08-08 18:00:00,USDC/EUR,0.98021,0.98162,0.98020,0.98162,4192.11006,4115.0590770972
1659978000,2022-08-08 17:00:00,USDC/EUR,0.98001,0.98093,0.97784,0.98093,43815.76381,42980.19719414329
1659974400,2022-08-08 16:00:00,USDC/EUR,0.97907,0.97968,0.97907,0.97968,567.93582,556.3953641376
1659970800,2022-08-08 15:00:00,USDC/EUR,0.97949,0.97949,0.97820,0.97820,6527.18165,6384.88909003
1659967200,2022-08-08 14:00:00,USDC/EUR,0.97989,0.97998,0.97989,0.97998,808.42161,792.2370093677999
1659963600,2022-08-08 13:00:00,USDC/EUR,0.98018,0.98103,0.97943,0.97987,56764.70896,55622.0353686352
1659960000,2022-08-08 12:00:00,USDC/EUR,0.98014,0.98149,0.97709,0.98029,131727.89280,129131.536032912
1659956400,2022-08-08 11:00:00,USDC/EUR,0.98017,0.98090,0.98009,0.98034,27511.25674,26970.3854324916
1659952800,2022-08-08 10:00:00,USDC/EUR,0.98067,0.98067,0.98062,0.98062,6605.98743,6477.9633936066
1659949200,2022-08-08 09:00:00,USDC/EUR,0.98121,0.98243,0.98067,0.98067,5368.20283,5264.435469296101
1659945600,2022-08-08 08:00:00,USDC/EUR,0.97953,0.98160,0.97953,0.98108,9796.66638,9611.3134520904
1659942000,2022-08-08 07:00:00,USDC/EUR,0.98125,0.98168,0.97929,0.97934,1495.16843,1464.2782502362
1659938400,2022-08-08 06:00:00,USDC/EUR,0.98126,0.98247,0.98001,0.98212,40049.37395,39333.291143774004
1659934800,2022-08-08 05:00:00,USDC/EUR,0.98194,0.98198,0.98187,0.98198,3746.39163,3678.8816528274
1659931200,2022-08-08 04:00:00,USDC/EUR,0.98198,0.98238,0.98198,0.98210,1042.94961,1024.280811981
1659927600,2022-08-08 03:00:00,USDC/EUR,0.98241,0.98241,0.98241,0.98241,98.36363,96.6334137483
1659924000,2022-08-08 02:00:00,USDC/EUR,0.98225,0.98225,0.98225,0.98225,156.13073,153.3594095425
1659920400,2022-08-08 01:00:00,USDC/EUR,0.98255,0.98255,0.98255,0.98255,495.00000,486.36225
1659916800,2022-08-08 00:00:00,USDC/EUR,0.98355,0.98355,0.98355,0.98355,198.00000,194.74290000000002
1659913200,2022-08-07 23:00:00,USDC/EUR,0.98232,0.98232,0.98232,0.98232,0.00000,0.0
1659909600,2022-08-07 22:00:00,USDC/EUR,0.98250,0.98250,0.98232,0.98232,25831.18509,25374.489737608797
1659906000,2022-08-07 21:00:00,USDC/EUR,0.98202,0.98250,0.98201,0.98250,2769.63093,2721.162388725
1659902400,2022-08-07 20:00:00,USDC/EUR,0.98178,0.98178,0.98178,0.98178,495.00000,485.98109999999997
1659898800,2022-08-07 19:00:00,USDC/EUR,0.98204,0.98204,0.98199,0.98199,809.40096,794.8236487104001
1659895200,2022-08-07 18:00:00,USDC/EUR,0.98162,0.98162,0.98162,0.98162,510.31530,500.93570478600003
1659891600,2022-08-07 17:00:00,USDC/EUR,0.98247,0.98249,0.98247,0.98249,780.78502,767.1134742998
1659888000,2022-08-07 16:00:00,USDC/EUR,0.98247,0.98249,0.98244,0.98248,8554.74987,8404.8706522776
1659884400,2022-08-07 15:00:00,USDC/EUR,0.98249,0.98249,0.98205,0.98246,6155.06687,6047.1069971002
1659880800,2022-08-07 14:00:00,USDC/EUR,0.98248,0.98249,0.98246,0.98249,1807.47803,1775.8290896946999
1659877200,2022-08-07 13:00:00,USDC/EUR,0.98249,0.98249,0.98248,0.98249,6381.39468,6269.656459153201
1659873600,2022-08-07 12:00:00,USDC/EUR,0.98262,0.98271,0.98249,0.98249,7605.75149,7472.5747814101
1659870000,2022-08-07 11:00:00,USDC/EUR,0.98264,0.98280,0.98260,0.98263,1950.97010,1917.081749363
1659866400,2022-08-07 10:00:00,USDC/EUR,0.98277,0.98281,0.98258,0.98261,2760.74651,2712.7371281911
1659862800,2022-08-07 09:00:00,USDC/EUR,0.98272,0.98282,0.98194,0.98280,6244.03746,6136.640015688
1659859200,2022-08-07 08:00:00,USDC/EUR,0.98271,0.98287,0.98255,0.98258,5877.17987,5774.7993966646
1659855600,2022-08-07 07:00:00,USDC/EUR,0.98193,0.98266,0.98193,0.98248,4311.65999,4236.119706975201
1659852000,2022-08-07 06:00:00,USDC/EUR,0.98240,0.98272,0.98240,0.98241,12357.03941,12139.6790867781
1659848400,2022-08-07 05:00:00,USDC/EUR,0.98229,0.98284,0.98229,0.98239,1089.29841,1070.1158649999002
1659844800,2022-08-07 04:00:00,USDC/EUR,0.98200,0.98232,0.98200,0.98232,1840.28395,1807.747729764
1659841200,2022-08-07 03:00:00,USDC/EUR,0.98225,0.98225,0.98225,0.98225,0.00000,0.0
1659837600,2022-08-07 02:00:00,USDC/EUR,0.98235,0.98235,0.98222,0.98225,589.74901,579.2809650725
1659834000,2022-08-07 01:00:00,USDC/EUR,0.98224,0.98226,0.98224,0.98226,929.84397,913.3485379722
1659830400,2022-08-07 00:00:00,USDC/EUR,0.97897,0.97897,0.97897,0.97897,0.00000,0.0
1659826800,2022-08-06 23:00:00,USDC/EUR,0.97897,0.97897,0.97897,0.97897,0.00000,0.0
1659823200,2022-08-06 22:00:00,USDC/EUR,0.97897,0.97897,0.97897,0.97897,0.00000,0.0
1659819600,2022-08-06 21:00:00,USDC/EUR,0.98235,0.98235,0.97897,0.97897,26062.85733,25514.755440350098
1659816000,2022-08-06 20:00:00,USDC/EUR,0.98229,0.98499,0.98161,0.98233,28215.53954,27716.9709563282
1659812400,2022-08-06 19:00:00,USDC/EUR,0.98170,0.98255,0.98170,0.98255,298.40341,293.1962704955
1659808800,2022-08-06 18:00:00,USDC/EUR,0.98232,0.98245,0.98232,0.98245,693.71899,681.5442217255
1659805200,2022-08-06 17:00:00,USDC/EUR,0.98244,0.98244,0.98231,0.98234,151.09900,148.43059165999998
1659801600,2022-08-06 16:00:00,USDC/EUR,0.98205,0.98233,0.98154,0.98233,21783.02408,21398.1180445064
1659798000,2022-08-06 15:00:00,USDC/EUR,0.98204,0.98205,0.98157,0.98205,7956.90619,7814.079723889499
1659794400,2022-08-06 14:00:00,USDC/EUR,0.98164,0.98205,0.98164,0.98204,7028.45657,6902.2254900028
1659790800,2022-08-06 13:00:00,USDC/EUR,0.98204,0.98204,0.98204,0.98204,3620.31171,3555.2909116884002
1659787200,2022-08-06 12:00:00,USDC/EUR,0.98199,0.98205,0.98199,0.98204,3157.47394,3100.7657080376
1659783600,2022-08-06 11:00:00,USDC/EUR,0.98199,0.98204,0.98197,0.98200,3817.73098,3749.0118223599998
1659780000,2022-08-06 10:00:00,USDC/EUR,0.98204,0.98204,0.98125,0.98125,236.43752,232.0043165
1659776400,2022-08-06 09:00:00,USDC/EUR,0.98146,0.98146,0.98146,0.98146,0.00000,0.0
1659772800,2022-08-06 08:00:00,USDC/EUR,0.98146,0.98151,0.98107,0.98146,564.77782,554.3068392172
1659769200,2022-08-06 07:00:00,USDC/EUR,0.98217,0.98218,0.98167,0.98167,2164.23612,2124.5656719204003
1659765600,2022-08-06 06:00:00,USDC/EUR,0.98108,0.98108,0.98108,0.98108,495.00000,485.6346
1659762000,2022-08-06 05:00:00,USDC/EUR,0.98143,0.98143,0.98143,0.98143,297.00000,291.48471
1659758400,2022-08-06 04:00:00,USDC/EUR,0.98170,0.98170,0.98170,0.98170,0.00000,0.0
1659754800,2022-08-06 03:00:00,USDC/EUR,0.98170,0.98170,0.98170,0.98170,0.00000,0.0
1659751200,2022-08-06 02:00:00,USDC/EUR,0.98170,0.98170,0.98170,0.98170,0.00000,0.0
1659747600,2022-08-06 01:00:00,USDC/EUR,0.98170,0.98170,0.98170,0.98170,0.00000,0.0
1659744000,2022-08-06 00:00:00,USDC/EUR,0.98180,0.98180,0.98160,0.98170,7436.69042,7300.598985314
1659740400,2022-08-05 23:00:00,USDC/EUR,0.98188,0.98189,0.98182,0.98184,527.00191,517.4315553143999
1659736800,2022-08-05 22:00:00,USDC/EUR,0.98186,0.98256,0.98185,0.98251,2988.56000,2936.2900856
1659733200,2022-08-05 21:00:00,USDC/EUR,0.98250,0.98250,0.98241,0.98243,1426.63651,1401.5705065193001
1659729600,2022-08-05 20:00:00,USDC/EUR,0.98255,0.98267,0.98192,0.98267,3194.24214,3138.8859237138
1659726000,2022-08-05 19:00:00,USDC/EUR,0.98256,0.98256,0.98182,0.98235,10482.15660,10297.14653601
1659722400,2022-08-05 18:00:00,USDC/EUR,0.98217,0.98300,0.98179,0.98300,19187.87058,18861.67678014
1659718800,2022-08-05 17:00:00,USDC/EUR,0.98150,0.98231,0.98145,0.98179,7479.46104,7343.260054461601
1659715200,2022-08-05 16:00:00,USDC/EUR,0.98311,0.98324,0.98145,0.98172,4589.16751,4505.2775279172
1659711600,2022-08-05 15:00:00,USDC/EUR,0.98378,0.98434,0.98353,0.98353,23805.29630,23413.223069939002
1659708000,2022-08-05 14:00:00,USDC/EUR,0.98289,0.98348,0.98242,0.98252,11550.42491,11348.523482573199
1659704400,2022-08-05 13:00:00,USDC/EUR,0.98449,0.98496,0.98255,0.98255,6252.48020,6143.37442051
1659700800,2022-08-05 12:00:00,USDC/EUR,0.97718,0.98393,0.97691,0.98382,54970.96468,54081.5344714776
1659697200,2022-08-05 11:00:00,USDC/EUR,0.97644,0.97716,0.97634,0.97696,18278.10828,17856.980665228803
1659693600,2022-08-05 10:00:00,USDC/EUR,0.97741,0.97764,0.97699,0.97746,1990.46384,1945.5987850463998
1659690000,2022-08-05 09:00:00,USDC/EUR,0.97782,0.97789,0.97736,0.97788,35905.25311,35111.0289112068
1659686400,2022-08-05 08:00:00,USDC/EUR,0.97699,0.97820,0.97699,0.97798,22965.53570,22459.834603886
1659682800,2022-08-05 07:00:00,USDC/EUR,0.97659,0.97769,0.97068,0.97750,207434.48669,202767.210739475
1659679200,2022-08-05 06:00:00,USDC/EUR,0.97707,0.97707,0.97706,0.97706,1460.81430,1427.303219958
1659675600,2022-08-05 05:00:00,USDC/EUR,0.97630,0.97630,0.97630,0.97630,0.00000,0.0
1659672000,2022-08-05 04:00:00,USDC/EUR,0.97717,0.97717,0.97630,0.97630,11395.37667,11125.306242920999
1659668400,2022-08-05 03:00:00,USDC/EUR,0.97725,0.97725,0.97725,0.97725,0.00000,0.0
1659664800,2022-08-05 02:00:00,USDC/EUR,0.97725,0.97725,0.97725,0.97725,0.00000,0.0
1659661200,2022-08-05 01:00:00,USDC/EUR,0.97725,0.97725,0.97725,0.97725,0.00000,0.0
1659657600,2022-08-05 00:00:00,USDC/EUR,0.97725,0.97725,0.97725,0.97725,11.26991,11.0135195475
1659654000,2022-08-04 23:00:00,USDC/EUR,0.97581,0.97581,0.97561,0.97561,645.68227,629.9340794347
1659650400,2022-08-04 22:00:00,USDC/EUR,0.97617,0.97637,0.97599,0.97599,1298.48215,1267.3055935785
1659646800,2022-08-04 21:00:00,USDC/EUR,0.97605,0.97605,0.97557,0.97557,2299.89000,2243.7036873
1659643200,2022-08-04 20:00:00,USDC/EUR,0.97613,0.97613,0.97522,0.97580,31475.27210,30713.57051518
1659639600,2022-08-04 19:00:00,USDC/EUR,0.97578,0.97614,0.97551,0.97614,2383.60450,2326.73169663
1659636000,2022-08-04 18:00:00,USDC/EUR,0.97609,0.97672,0.97591,0.97591,1720.84309,1679.3879799619
1659632400,2022-08-04 17:00:00,USDC/EUR,0.97715,0.97715,0.97595,0.97686,8065.70221,7879.0618608606
1659628800,2022-08-04 16:00:00,USDC/EUR,0.97867,0.97867,0.97633,0.97705,41387.66546,40437.818537693
1659625200,2022-08-04 15:00:00,USDC/EUR,0.97917,0.97960,0.97692,0.97884,96398.64650,94358.85114006001
1659621600,2022-08-04 14:00:00,USDC/EUR,0.98154,0.98160,0.98075,0.98114,14401.74029,14130.1234681306
1659618000,2022-08-04 13:00:00,USDC/EUR,0.98145,0.98273,0.98055,0.98138,13374.77448,13125.7361791824
1659614400,2022-08-04 12:00:00,USDC/EUR,0.98259,0.98283,0.98214,0.98221,8630.36266,8476.8285082786
1659610800,2022-08-04 11:00:00,USDC/EUR,0.98100,0.98149,0.98100,0.98142,10488.00000,10293.132959999999
1659607200,2022-08-04 10:00:00,USDC/EUR,0.98054,0.98089,0.98054,0.98089,763.67240,749.078620436
1659603600,2022-08-04 09:00:00,USDC/EUR,0.98080,0.98080,0.98080,0.98080,576.18962,565.126779296
1659600000,2022-08-04 08:00:00,USDC/EUR,0.98185,0.98210,0.98177,0.98209,11434.17171,11229.385694673902
1659596400,2022-08-04 07:00:00,USDC/EUR,0.98300,0.98300,0.98075,0.98255,36736.04385,36094.9998848175
1659592800,2022-08-04 06:00:00,USDC/EUR,0.98417,0.98417,0.98417,0.98417,3951.03420,3888.489328614
1659589200,2022-08-04 05:00:00,USDC/EUR,0.98305,0.98365,0.98305,0.98365,2682.45562,2638.597470613
1659585600,2022-08-04 04:00:00,USDC/EUR,0.98402,0.98402,0.98354,0.98354,1257.01781,1236.3272968474
1659582000,2022-08-04 03:00:00,USDC/EUR,0.98337,0.98337,0.98337,0.98337,0.00000,0.0
1659578400,2022-08-04 02:00:00,USDC/EUR,0.98337,0.98337,0.98337,0.98337,0.00000,0.0
1659574800,2022-08-04 01:00:00,USDC/EUR,0.98345,0.98345,0.98311,0.98337,12332.54275,12127.4525640675
1659571200,2022-08-04 00:00:00,USDC/EUR,0.98394,0.98402,0.98384,0.98402,220.76228,217.2344987656
1659567600,2022-08-03 23:00:00,USDC/EUR,0.98417,0.98423,0.98417,0.98423,100.05253,98.47470160190001
1659564000,2022-08-03 22:00:00,USDC/EUR,0.98363,0.98393,0.98362,0.98393,2426.05381,2387.0671252733
1659560400,2022-08-03 21:00:00,USDC/EUR,0.98286,0.98351,0.98283,0.98334,11683.41680,11488.771076112002
1659556800,2022-08-03 20:00:00,USDC/EUR,0.98310,0.98310,0.98148,0.98148,20300.00001,19924.0440098148
1659553200,2022-08-03 19:00:00,USDC/EUR,0.98500,0.98500,0.98500,0.98500,0.00000,0.0
1659549600,2022-08-03 18:00:00,USDC/EUR,0.98425,0.98500,0.98424,0.98500,5184.52183,5106.754002549999
1659546000,2022-08-03 17:00:00,USDC/EUR,0.98515,0.98515,0.98413,0.98476,4032.54313,3971.0871726988
1659542400,2022-08-03 16:00:00,USDC/EUR,0.98523,0.98523,0.98384,0.98510,15437.13079,15207.117541229
1659538800,2022-08-03 15:00:00,USDC/EUR,0.98742,0.98742,0.97893,0.98610,238602.22080,235285.64993088
1659535200,2022-08-03 14:00:00,USDC/EUR,0.98500,0.98700,0.98500,0.98636,42059.10826,41485.4220233336
1659531600,2022-08-03 13:00:00,USDC/EUR,0.98160,0.98342,0.98159,0.98333,14217.90463,13980.892159817902
1659528000,2022-08-03 12:00:00,USDC/EUR,0.98183,0.98233,0.98183,0.98233,4516.09972,4436.3002379476
1659524400,2022-08-03 11:00:00,USDC/EUR,0.98132,0.98217,0.98022,0.98201,61717.78654,60607.4835601454
1659520800,2022-08-03 10:00:00,USDC/EUR,0.98142,0.98168,0.98142,0.98168,238.61283,234.24144295440001
1659517200,2022-08-03 09:00:00,USDC/EUR,0.98161,0.98183,0.98039,0.98183,27295.09302,26799.141179826598
1659513600,2022-08-03 08:00:00,USDC/EUR,0.98122,0.98260,0.98122,0.98205,33278.23151,32680.887254395497
1659510000,2022-08-03 07:00:00,USDC/EUR,0.98428,0.98428,0.98199,0.98252,17737.11075,17427.06605409
1659506400,2022-08-03 06:00:00,USDC/EUR,0.98359,0.98491,0.98293,0.98491,47918.20939,47195.1236103049
1659502800,2022-08-03 05:00:00,USDC/EUR,0.98263,0.98263,0.98263,0.98263,0.00000,0.0
1659499200,2022-08-03 04:00:00,USDC/EUR,0.98263,0.98263,0.98263,0.98263,0.00000,0.0
1659495600,2022-08-03 03:00:00,USDC/EUR,0.98263,0.98263,0.98263,0.98263,711.96269,699.5958980746999
1659492000,2022-08-03 02:00:00,USDC/EUR,0.98341,0.98366,0.98328,0.98330,5739.16569,5643.321622977
1659488400,2022-08-03 01:00:00,USDC/EUR,0.98443,0.98443,0.98443,0.98443,249.85506,245.96481671580003
1659484800,2022-08-03 00:00:00,USDC/EUR,0.98480,0.98480,0.98470,0.98472,5983.43994,5892.0129777168
1659481200,2022-08-02 23:00:00,USDC/EUR,0.98266,0.98266,0.98266,0.98266,0.00000,0.0
1659477600,2022-08-02 22:00:00,USDC/EUR,0.98336,0.98336,0.98266,0.98266,10304.37073,10125.6929415418
1659474000,2022-08-02 21:00:00,USDC/EUR,0.98336,0.98336,0.98336,0.98336,0.00000,0.0
1659470400,2022-08-02 20:00:00,USDC/EUR,0.98339,0.98339,0.98336,0.98336,4990.69000,4907.644918399999
1659466800,2022-08-02 19:00:00,USDC/EUR,0.98321,0.98333,0.98294,0.98294,370.87122,364.54415698680003
1659463200,2022-08-02 18:00:00,USDC/EUR,0.98207,0.98225,0.98180,0.98210,4889.34830,4801.82896543
1659459600,2022-08-02 17:00:00,USDC/EUR,0.98132,0.98474,0.98132,0.98474,59058.24619,58157.017353140596
1659456000,2022-08-02 16:00:00,USDC/EUR,0.98038,0.98110,0.97973,0.98090,27135.20007,26616.917748663
1659452400,2022-08-02 15:00:00,USDC/EUR,0.98113,0.98129,0.97973,0.97973,613.08801,600.6607160373001
1659448800,2022-08-02 14:00:00,USDC/EUR,0.98080,0.98080,0.97981,0.98072,14098.75582,13826.9318077904
1659445200,2022-08-02 13:00:00,USDC/EUR,0.97854,0.97973,0.97755,0.97973,11159.98197,10933.769135468101
1659441600,2022-08-02 12:00:00,USDC/EUR,0.97724,0.97944,0.97724,0.97932,1099.98621,1077.2384951772
1659438000,2022-08-02 11:00:00,USDC/EUR,0.97795,0.97796,0.97687,0.97715,33197.46588,32438.903784642003
1659434400,2022-08-02 10:00:00,USDC/EUR,0.97625,0.97877,0.97608,0.97793,17811.34791,17418.2514616263
1659430800,2022-08-02 09:00:00,USDC/EUR,0.97673,0.97717,0.97612,0.97612,57038.22366,55676.1508789992
1659427200,2022-08-02 08:00:00,USDC/EUR,0.97802,0.97830,0.97652,0.97693,2420.98059,2365.1285677887
1659423600,2022-08-02 07:00:00,USDC/EUR,0.97635,0.97889,0.97624,0.97788,20553.29647,20098.6575520836
1659420000,2022-08-02 06:00:00,USDC/EUR,0.97394,0.97534,0.97394,0.97534,87.60132,85.4410714488
1659416400,2022-08-02 05:00:00,USDC/EUR,0.97363,0.97363,0.97282,0.97282,685.99025,667.345035005
1659412800,2022-08-02 04:00:00,USDC/EUR,0.97345,0.97388,0.97296,0.97353,4524.24797,4404.4911262341
1659409200,2022-08-02 03:00:00,USDC/EUR,0.97344,0.97404,0.97254,0.97351,24167.60803,23527.4080932853
1659405600,2022-08-02 02:00:00,USDC/EUR,0.97360,0.97392,0.97313,0.97355,13712.15704,13349.470486292
1659402000,2022-08-02 01:00:00,USDC/EUR,0.97301,0.97351,0.97276,0.97351,20369.83906,19830.242023300598
1659398400,2022-08-02 00:00:00,USDC/EUR,0.97410,0.97410,0.97179,0.97179,9653.81342,9381.4793434218
1659394800,2022-08-01 23:00:00,USDC/EUR,0.97415,0.97434,0.97385,0.97385,37141.40933,36170.161476020505
1659391200,2022-08-01 22:00:00,USDC/EUR,0.97408,0.97431,0.97388,0.97393,6234.47211,6071.9394220922995
1659387600,2022-08-01 21:00:00,USDC/EUR,0.97465,0.97499,0.97388,0.97388,21377.82286,20819.4341268968
1659384000,2022-08-01 20:00:00,USDC/EUR,0.97514,0.97514,0.97433,0.97511,10606.68590,10342.685487949
1659380400,2022-08-01 19:00:00,USDC/EUR,0.97553,0.97562,0.97441,0.97500,4691.93525,4574.636868750001
1659376800,2022-08-01 18:00:00,USDC/EUR,0.97500,0.97500,0.97499,0.97499,3010.00000,2934.7199
1659373200,2022-08-01 17:00:00,USDC/EUR,0.97372,0.97551,0.97372,0.97462,7243.71133,7059.8659364446
1659369600,2022-08-01 16:00:00,USDC/EUR,0.97393,0.97436,0.97315,0.97349,13812.70459,13446.529791319099
1659366000,2022-08-01 15:00:00,USDC/EUR,0.97380,0.97407,0.97318,0.97397,10764.03985,10483.851892704499
1659362400,2022-08-01 14:00:00,USDC/EUR,0.97550,0.97595,0.97350,0.97372,74816.11313,72849.94567694361
1659358800,2022-08-01 13:00:00,USDC/EUR,0.97736,0.97736,0.97438,0.97522,50238.38012,48993.4730606264
1659355200,2022-08-01 12:00:00,USDC/EUR,0.97702,0.97727,0.97636,0.97687,10944.04137,10690.905693111901
1659351600,2022-08-01 11:00:00,USDC/EUR,0.97475,0.97655,0.97475,0.97632,8535.58520,8333.462542464
1659348000,2022-08-01 10:00:00,USDC/EUR,0.97412,0.97581,0.97405,0.97513,34707.43907,33844.265060329104
1659344400,2022-08-01 09:00:00,USDC/EUR,0.97455,0.97502,0.97354,0.97502,149062.65370,145339.068610574
1659340800,2022-08-01 08:00:00,USDC/EUR,0.97747,0.97757,0.97510,0.97575,18547.93869,18098.1511767675
1659337200,2022-08-01 07:00:00,USDC/EUR,0.97721,0.97721,0.97700,0.97700,22186.64070,21676.3479639
1659333600,2022-08-01 06:00:00,USDC/EUR,0.97919,0.97919,0.97665,0.97665,259.05509,253.0061536485
1659330000,2022-08-01 05:00:00,USDC/EUR,0.97846,0.97846,0.97775,0.97775,7250.05929,7088.7454707975
1659326400,2022-08-01 04:00:00,USDC/EUR,0.97798,0.97803,0.97720,0.97720,1720.42137,1681.195762764
1659322800,2022-08-01 03:00:00,USDC/EUR,0.97739,0.97808,0.97739,0.97788,14611.51371,14288.3070267348
1659319200,2022-08-01 02:00:00,USDC/EUR,0.97737,0.97759,0.97678,0.97678,915.33404,894.0799835912
1659315600,2022-08-01 01:00:00,USDC/EUR,0.97730,0.97731,0.97730,0.97731,2170.01579,2120.7781317249
1659312000,2022-08-01 00:00:00,USDC/EUR,0.97870,0.97870,0.97870,0.97870,207.81627,203.389783449
1659308400,2022-07-31 23:00:00,USDC/EUR,0.97927,0.97927,0.97927,0.97927,0.00000,0.0
1659304800,2022-07-31 22:00:00,USDC/EUR,0.97878,0.97927,0.97836,0.97927,14492.99520,14192.555409503999
1659301200,2022-07-31 21:00:00,USDC/EUR,0.97885,0.97920,0.97884,0.97920,1224.01545,1198.55592864
1659297600,2022-07-31 20:00:00,USDC/EUR,0.97890,0.97921,0.97875,0.97904,8695.39929,8513.143720881599
1659294000,2022-07-31 19:00:00,USDC/EUR,0.97875,0.97885,0.97835,0.97836,1661.70020,1625.741007672
1659290400,2022-07-31 18:00:00,USDC/EUR,0.97840,0.97861,0.97818,0.97818,5131.05130,5019.091760634
1659286800,2022-07-31 17:00:00,USDC/EUR,0.97831,0.97893,0.97816,0.97837,10545.02780,10316.938848685999
1659283200,2022-07-31 16:00:00,USDC/EUR,0.97859,0.97912,0.97700,0.97894,25501.52751,24964.4653406394
1659279600,2022-07-31 15:00:00,USDC/EUR,0.97948,0.97948,0.97948,0.97948,0.00000,0.0
1659276000,2022-07-31 14:00:00,USDC/EUR,0.97948,0.97948,0.97948,0.97948,867.16580,849.3715577840001
1659272400,2022-07-31 13:00:00,USDC/EUR,0.97906,0.97919,0.97858,0.97858,271.51363,265.6978080454
1659268800,2022-07-31 12:00:00,USDC/EUR,0.97909,0.97962,0.97905,0.97909,1280.67388,1253.8949891692
1659265200,2022-07-31 11:00:00,USDC/EUR,0.97969,0.97969,0.97847,0.97906,17181.68172,16821.8973047832
1659261600,2022-07-31 10:00:00,USDC/EUR,0.97914,0.97952,0.97904,0.97910,7421.84877,7266.732130707
1659258000,2022-07-31 09:00:00,USDC/EUR,0.97920,0.97924,0.97905,0.97917,515.93420,505.187290614
1659254400,2022-07-31 08:00:00,USDC/EUR,0.97888,0.97966,0.97887,0.97916,5792.60892,5671.8909501072
1659250800,2022-07-31 07:00:00,USDC/EUR,0.97880,0.97917,0.97848,0.97905,13136.14475,12860.9425174875
1659247200,2022-07-31 06:00:00,USDC/EUR,0.97872,0.97910,0.97867,0.97896,13168.45540,12891.391098384001
1659243600,2022-07-31 05:00:00,USDC/EUR,0.97866,0.97875,0.97866,0.97868,1498.50600,1466.55785208
1659240000,2022-07-31 04:00:00,USDC/EUR,0.97868,0.97868,0.97863,0.97864,347.52540,340.10225745599996
1659236400,2022-07-31 03:00:00,USDC/EUR,0.97864,0.97864,0.97864,0.97864,30.04685,29.405049283999997
1659232800,2022-07-31 02:00:00,USDC/EUR,0.97862,0.97872,0.97862,0.97872,436.74298,427.4490893856
1659229200,2022-07-31 01:00:00,USDC/EUR,0.97859,0.97862,0.97809,0.97857,1695.60863,1659.2717370591001
1659225600,2022-07-31 00:00:00,USDC/EUR,0.97865,0.97866,0.97847,0.97866,717.62402,702.3099234132
1659222000,2022-07-30 23:00:00,USDC/EUR,0.97855,0.97862,0.97845,0.97849,1027.15753,1005.0633715296999
1659218400,2022-07-30 22:00:00,USDC/EUR,0.97837,0.97870,0.97833,0.97864,3782.20906,3701.4210744784
1659214800,2022-07-30 21:00:00,USDC/EUR,0.97837,0.97847,0.97772,0.97837,1365.34246,1335.8101025902001
1659211200,2022-07-30 20:00:00,USDC/EUR,0.97782,0.97782,0.97782,0.97782,0.00000,0.0
1659207600,2022-07-30 19:00:00,USDC/EUR,0.97782,0.97782,0.97782,0.97782,1980.00000,1936.0836
1659204000,2022-07-30 18:00:00,USDC/EUR,0.97830,0.97833,0.97829,0.97829,788.12384,771.0136714335999
1659200400,2022-07-30 17:00:00,USDC/EUR,0.97836,0.97836,0.97823,0.97832,2151.63090,2104.983542088
1659196800,2022-07-30 16:00:00,USDC/EUR,0.97779,0.97779,0.97765,0.97765,3113.80000,3044.2065700000003
1659193200,2022-07-30 15:00:00,USDC/EUR,0.97796,0.97796,0.97795,0.97795,11401.63113,11150.2251635835
1659189600,2022-07-30 14:00:00,USDC/EUR,0.97791,0.97791,0.97789,0.97789,10250.00000,10023.3725
1659186000,2022-07-30 13:00:00,USDC/EUR,0.97812,0.97875,0.97804,0.97804,9260.45520,9057.095603808
1659182400,2022-07-30 12:00:00,USDC/EUR,0.97869,0.97889,0.97818,0.97865,1718.74029,1682.0451848085
1659178800,2022-07-30 11:00:00,USDC/EUR,0.97860,0.97887,0.97816,0.97886,13167.82340,12889.455613323998
1659175200,2022-07-30 10:00:00,USDC/EUR,0.97810,0.97858,0.97810,0.97858,1819.96009,1780.9765448722
1659171600,2022-07-30 09:00:00,USDC/EUR,0.97858,0.97858,0.97858,0.97858,24.29684,23.7764016872
