https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume ETH
1661922000000,2022-08-31 05:00:00,ETH/KZT,717240.63,721977.02,708130.63,720975.54,651689.7906060001,0.9039
1661918400000,2022-08-31 04:00:00,ETH/KZT,721309.08,721882.22,707861.28,709647.56,715537.6347480001,1.0083
1661914800000,2022-08-31 03:00:00,ETH/KZT,707872.49,723936.29,707872.49,713893.87,710752.736972,0.9956
1661911200000,2022-08-31 02:00:00,ETH/KZT,717411.42,722392.42,707920.07,711701.01,690634.660104,0.9704
1661907600000,2022-08-31 01:00:00,ETH/KZT,710568.18,722102.51,708149.11,711280.33,702602.709974,0.9878
1661904000000,2022-08-31 00:00:00,ETH/KZT,722356.92,722356.92,707840.74,714668.7,723459.12501,1.0123
1661900400000,2022-08-30 23:00:00,ETH/KZT,708659.67,722253.3,707961.61,709928.84,666126.230572,0.9383
1661896800000,2022-08-30 22:00:00,ETH/KZT,718349.27,722268.96,707997.95,722033.58,738207.1321919999,1.0224
1661893200000,2022-08-30 21:00:00,ETH/KZT,713496.0,722329.21,708614.63,717772.91,700833.4693240001,0.9764
1661889600000,2022-08-30 20:00:00,ETH/KZT,718209.08,721701.48,707913.48,720023.63,686974.5453829999,0.9541
1661886000000,2022-08-30 19:00:00,ETH/KZT,708700.72,723812.19,703595.38,709305.67,719333.8193763468,1.01413798
1661882400000,2022-08-30 18:00:00,ETH/KZT,705734.15,711669.45,703319.31,708250.96,606121.171568,0.8558
1661878800000,2022-08-30 17:00:00,ETH/KZT,711460.01,711729.1,703271.93,708968.14,637078.770604,0.8986
1661875200000,2022-08-30 16:00:00,ETH/KZT,704691.58,711728.54,703275.34,705241.23,658483.736451,0.9337
1661871600000,2022-08-30 15:00:00,ETH/KZT,711326.21,721951.2,703491.55,710498.23,732381.5754839999,1.0308
1661868000000,2022-08-30 14:00:00,ETH/KZT,708451.92,721757.87,707992.54,713920.35,738764.7781799999,1.0348
1661864400000,2022-08-30 13:00:00,ETH/KZT,721227.14,722325.54,707863.29,713781.41,731197.676404,1.0244
1661860800000,2022-08-30 12:00:00,ETH/KZT,691243.37,721800.86,691243.37,718889.45,686179.9800249999,0.9545
1661857200000,2022-08-30 11:00:00,ETH/KZT,690134.39,707336.42,675285.84,676256.89,659620.9705060001,0.9754
1661853600000,2022-08-30 10:00:00,ETH/KZT,706315.43,707917.57,674716.06,679381.0,661105.6511,0.9731
1661850000000,2022-08-30 09:00:00,ETH/KZT,674045.06,707810.11,674045.06,699883.34,687775.358218,0.9827
1661846400000,2022-08-30 08:00:00,ETH/KZT,664777.44,720000.0,664777.44,692711.9,668369.131017006,0.96485874
1661842800000,2022-08-30 07:00:00,ETH/KZT,695780.37,710233.59,665137.97,691915.61,710874.097714,1.0274
1661839200000,2022-08-30 06:00:00,ETH/KZT,640209.03,720000.0,636230.2,686607.27,595175.9956227378,0.86683614
1661835600000,2022-08-30 05:00:00,ETH/KZT,652127.15,733338.0,637105.93,664244.73,645365.3935803102,0.97157774
1661832000000,2022-08-30 04:00:00,ETH/KZT,662837.18,733337.0,636726.05,679657.67,628193.8688892195,0.92427982
1661828400000,2022-08-30 03:00:00,ETH/KZT,683382.87,691526.35,636878.07,675505.22,551077.158476,0.8158
1661824800000,2022-08-30 02:00:00,ETH/KZT,644105.55,689674.13,636541.24,689128.82,615667.687788,0.8934
1661821200000,2022-08-30 01:00:00,ETH/KZT,673151.64,689776.38,641547.33,660460.76,641241.351884,0.9709
1661817600000,2022-08-30 00:00:00,ETH/KZT,639003.97,690299.04,638422.89,687367.06,605020.486212,0.8802
1661814000000,2022-08-29 23:00:00,ETH/KZT,659979.79,694360.93,637955.27,669602.96,623668.196944,0.9314
1661810400000,2022-08-29 22:00:00,ETH/KZT,649283.13,700402.28,636618.24,647311.35,629833.94355,0.973
1661806800000,2022-08-29 21:00:00,ETH/KZT,667832.9,690797.11,637578.26,678881.45,725316.94118,1.0684
1661803200000,2022-08-29 20:00:00,ETH/KZT,656003.41,691268.43,636900.8,651271.33,602425.98025,0.925
1661799600000,2022-08-29 19:00:00,ETH/KZT,665314.48,733337.0,620434.47,630938.12,715984.509025126,1.13479355
1661796000000,2022-08-29 18:00:00,ETH/KZT,638607.7,665412.35,619751.0,641197.32,695827.3316639999,1.0852
1661792400000,2022-08-29 17:00:00,ETH/KZT,653388.14,664528.56,620005.19,641031.43,569748.7349840001,0.8888
1661788800000,2022-08-29 16:00:00,ETH/KZT,641650.58,664633.58,619680.87,650858.81,678064.7082580001,1.0418
1661785200000,2022-08-29 15:00:00,ETH/KZT,655643.24,672173.52,619663.66,661819.17,714301.430181,1.0793
1661781600000,2022-08-29 14:00:00,ETH/KZT,635209.42,667045.8,621723.17,630257.51,605677.46711,0.961
1661778000000,2022-08-29 13:00:00,ETH/KZT,644962.34,665182.91,621040.4,628378.97,642140.469443,1.0219
1661774400000,2022-08-29 12:00:00,ETH/KZT,635267.84,665167.46,619639.41,632807.89,581423.8893319999,0.9188
1661770800000,2022-08-29 11:00:00,ETH/KZT,641366.83,664311.27,619579.88,630756.49,612086.097896,0.9704
1661767200000,2022-08-29 10:00:00,ETH/KZT,635506.39,664935.32,619752.53,646986.81,669178.4575830001,1.0343
1661763600000,2022-08-29 09:00:00,ETH/KZT,631056.71,664592.55,619718.54,642460.72,605904.705032,0.9431
1661760000000,2022-08-29 08:00:00,ETH/KZT,589791.64,665185.53,574505.95,638969.52,616094.411184,0.9642
1661756400000,2022-08-29 07:00:00,ETH/KZT,605422.9,652199.52,569831.1,574408.07,572167.878527,0.9961
1661752800000,2022-08-29 06:00:00,ETH/KZT,603504.74,649280.58,564548.03,621478.52,674179.898496,1.0848
1661749200000,2022-08-29 05:00:00,ETH/KZT,596762.47,674001.91,573711.11,588699.99,573334.9202609999,0.9739
1661745600000,2022-08-29 04:00:00,ETH/KZT,584499.13,650840.11,570229.9,617258.65,678737.61154,1.0996
1661742000000,2022-08-29 03:00:00,ETH/KZT,612044.67,652303.41,569787.15,606290.15,619204.1301950001,1.0213
1661738400000,2022-08-29 02:00:00,ETH/KZT,600318.63,649902.49,571631.14,592076.95,541513.57847,0.9146
1661734800000,2022-08-29 01:00:00,ETH/KZT,652148.27,652148.27,569515.36,596643.92,576954.67064,0.967
1661731200000,2022-08-29 00:00:00,ETH/KZT,626192.27,651655.92,569997.86,631263.26,524137.884778,0.8303
1661727600000,2022-08-28 23:00:00,ETH/KZT,577627.55,652387.97,570200.81,629854.22,568506.4189719999,0.9026
1661724000000,2022-08-28 22:00:00,ETH/KZT,633112.65,651367.45,569842.86,580884.85,619397.5155549999,1.0663
1661720400000,2022-08-28 21:00:00,ETH/KZT,637990.17,684600.71,570516.85,637853.97,605323.41753,0.949
1661716800000,2022-08-28 20:00:00,ETH/KZT,600798.88,692173.66,572646.65,638747.44,648137.0273679999,1.0147
1661713200000,2022-08-28 19:00:00,ETH/KZT,627683.74,654629.17,572364.98,653274.83,671370.542791,1.0277
1661709600000,2022-08-28 18:00:00,ETH/KZT,598059.25,720000.0,566832.38,641728.97,603310.517580113,0.9401329
1661706000000,2022-08-28 17:00:00,ETH/KZT,617404.27,648613.32,565760.17,583470.08,520922.08742399997,0.8928
1661702400000,2022-08-28 16:00:00,ETH/KZT,641878.93,704987.0,566731.04,607519.96,686219.8331254855,1.12954286
1661698800000,2022-08-28 15:00:00,ETH/KZT,633097.41,649001.0,585021.48,625239.69,549278.3571927773,0.87850846
1661695200000,2022-08-28 14:00:00,ETH/KZT,580739.4,632573.39,543305.5,630645.63,613326.8270960274,0.97253798
1661691600000,2022-08-28 13:00:00,ETH/KZT,560894.73,604071.05,544813.41,547945.87,610356.904593,1.1139
1661688000000,2022-08-28 12:00:00,ETH/KZT,582729.19,649001.0,548191.84,559359.54,527750.9938082916,0.94349154
1661684400000,2022-08-28 11:00:00,ETH/KZT,668551.52,668551.52,545715.01,601794.61,582176.1057140001,0.9674
1661680800000,2022-08-28 10:00:00,ETH/KZT,662915.5,690051.8,486612.4,652224.97,834081.0624357746,1.27882418
1661677200000,2022-08-28 09:00:00,ETH/KZT,735274.37,738703.6,417869.16,666465.11,1026087.2174350929,1.5395963
1661673600000,2022-08-28 08:00:00,ETH/KZT,742925.36,742925.36,710844.52,739225.45,775891.03232,1.0496
1661670000000,2022-08-28 07:00:00,ETH/KZT,712907.58,742379.99,710799.05,742307.3,673792.33621,0.9077
1661666400000,2022-08-28 06:00:00,ETH/KZT,722729.71,743132.0,710354.88,719078.52,733028.643288,1.0194
1661662800000,2022-08-28 05:00:00,ETH/KZT,694403.81,741890.35,689629.96,726414.39,702121.3639321518,0.96655762
1661659200000,2022-08-28 04:00:00,ETH/KZT,692666.68,695442.05,689725.24,695423.42,667258.7714900001,0.9595
1661655600000,2022-08-28 03:00:00,ETH/KZT,694969.23,695499.49,689514.33,690658.01,713242.526927,1.0327
1661652000000,2022-08-28 02:00:00,ETH/KZT,690308.96,695428.2,689556.96,691507.65,608388.43047,0.8798
1661648400000,2022-08-28 01:00:00,ETH/KZT,694686.74,695484.09,689522.68,694882.4,688558.97016,0.9909
1661644800000,2022-08-28 00:00:00,ETH/KZT,694878.09,695453.68,689711.8,690784.89,634002.372042,0.9178
1661641200000,2022-08-27 23:00:00,ETH/KZT,691912.09,695493.83,689526.91,693569.95,697037.7997499999,1.005
1661637600000,2022-08-27 22:00:00,ETH/KZT,690316.29,695460.66,689997.01,690242.48,622391.644216,0.9017
1661634000000,2022-08-27 21:00:00,ETH/KZT,694899.98,695499.62,689624.29,693905.59,656920.422053,0.9467
1661630400000,2022-08-27 20:00:00,ETH/KZT,692517.22,695394.92,689624.42,692009.2,668411.6862799999,0.9659
1661626800000,2022-08-27 19:00:00,ETH/KZT,689687.43,695448.43,685000.1,689952.95,654976.7787319979,0.94930644
1661623200000,2022-08-27 18:00:00,ETH/KZT,692212.77,695496.21,689501.41,694569.09,689498.735643,0.9927
1661619600000,2022-08-27 17:00:00,ETH/KZT,692509.85,695342.78,689504.5,691804.06,705570.9607940001,1.0199
1661616000000,2022-08-27 16:00:00,ETH/KZT,694818.24,695441.0,689647.86,689707.69,585768.741117,0.8493
1661612400000,2022-08-27 15:00:00,ETH/KZT,694357.46,695483.35,689537.94,692662.26,608573.061636,0.8786
1661608800000,2022-08-27 14:00:00,ETH/KZT,690811.4,695485.95,689531.9,694276.05,635332.0133550001,0.9151
1661605200000,2022-08-27 13:00:00,ETH/KZT,693707.95,695378.02,689508.01,690667.81,639627.4588410001,0.9261
1661601600000,2022-08-27 12:00:00,ETH/KZT,690773.15,695258.22,689693.05,694045.81,658996.496595,0.9495
1661598000000,2022-08-27 11:00:00,ETH/KZT,690825.83,695258.63,689515.37,691333.56,632431.9406880001,0.9148
1661594400000,2022-08-27 10:00:00,ETH/KZT,695065.38,695381.56,689592.42,691606.73,625973.251323,0.9051
1661590800000,2022-08-27 09:00:00,ETH/KZT,694593.92,695297.77,689666.01,692807.87,550435.8527149999,0.7945
1661587200000,2022-08-27 08:00:00,ETH/KZT,700000.65,732142.53,689562.35,691745.4,726304.253098968,1.04995892
1661583600000,2022-08-27 07:00:00,ETH/KZT,700000.46,700000.69,700000.31,700000.67,655550.6274550001,0.9365
1661580000000,2022-08-27 06:00:00,ETH/KZT,770316.79,772145.34,700000.33,700000.45,663292.468402027,0.94756006
1661576400000,2022-08-27 05:00:00,ETH/KZT,739257.34,772177.14,737647.64,765357.77,751657.865917,0.9821
1661572800000,2022-08-27 04:00:00,ETH/KZT,755916.43,771970.49,737420.41,750642.16,729248.8584400001,0.9715
1661569200000,2022-08-27 03:00:00,ETH/KZT,752482.85,772349.97,738124.49,751033.09,809087.9478569999,1.0773
1661565600000,2022-08-27 02:00:00,ETH/KZT,765312.36,771526.38,723037.8,753598.2,698886.9706799999,0.9274
1661562000000,2022-08-27 01:00:00,ETH/KZT,751823.31,771673.7,737691.08,771673.7,721977.91372,0.9356
1661558400000,2022-08-27 00:00:00,ETH/KZT,763645.68,771172.12,737573.12,756727.25,737733.396025,0.9749
1661554800000,2022-08-26 23:00:00,ETH/KZT,758878.15,778604.78,732100.0,755946.92,650351.4010351737,0.86031358
1661551200000,2022-08-26 22:00:00,ETH/KZT,772535.1,778580.7,752386.73,769284.36,774207.779904,1.0064
1661547600000,2022-08-26 21:00:00,ETH/KZT,768420.29,778280.09,752200.94,758814.29,731952.264134,0.9646
1661544000000,2022-08-26 20:00:00,ETH/KZT,772164.73,777838.19,753688.44,755127.01,753994.3194850001,0.9985
1661540400000,2022-08-26 19:00:00,ETH/KZT,767525.29,778192.8,752506.95,776058.97,811059.2295469999,1.0451
1661536800000,2022-08-26 18:00:00,ETH/KZT,768755.87,778682.19,752074.72,772448.03,818408.6877850001,1.0595
1661533200000,2022-08-26 17:00:00,ETH/KZT,776394.99,778555.51,752331.0,752709.57,674804.129505,0.8965
1661529600000,2022-08-26 16:00:00,ETH/KZT,777472.62,778428.63,752793.82,772986.47,739748.0517899999,0.957
1661526000000,2022-08-26 15:00:00,ETH/KZT,757791.32,778521.33,753118.05,757431.62,719257.066352,0.9496
1661522400000,2022-08-26 14:00:00,ETH/KZT,798660.0,798660.0,753109.06,772142.76,767713.285842984,0.9942634
1661518800000,2022-08-26 13:00:00,ETH/KZT,756803.62,778470.99,752330.19,768576.0,604715.5968,0.7868
1661515200000,2022-08-26 12:00:00,ETH/KZT,757911.37,778535.89,747235.68,761203.25,709441.429,0.932
1661511600000,2022-08-26 11:00:00,ETH/KZT,771352.77,777287.5,743234.84,765506.5,738484.12055,0.9647
1661508000000,2022-08-26 10:00:00,ETH/KZT,757885.41,778414.3,752113.6,765698.17,724963.027356,0.9468
1661504400000,2022-08-26 09:00:00,ETH/KZT,763993.61,778572.94,752085.78,763675.63,661877.6685210001,0.8667
1661500800000,2022-08-26 08:00:00,ETH/KZT,776944.96,778428.31,752293.16,777381.73,710604.639393,0.9141
1661497200000,2022-08-26 07:00:00,ETH/KZT,775325.32,778661.03,752965.03,768534.44,707820.21924,0.921
1661493600000,2022-08-26 06:00:00,ETH/KZT,754935.93,777671.9,752549.31,755984.09,695429.764391,0.9199
1661490000000,2022-08-26 05:00:00,ETH/KZT,755455.15,778424.68,753060.47,757957.54,750150.5773380001,0.9897
1661486400000,2022-08-26 04:00:00,ETH/KZT,762729.64,778363.38,752552.24,772628.93,650476.2961670001,0.8419
1661482800000,2022-08-26 03:00:00,ETH/KZT,773023.77,778457.1,752265.73,757988.21,718648.621901,0.9481
1661479200000,2022-08-26 02:00:00,ETH/KZT,758686.81,778386.7,752229.32,764020.98,636276.672144,0.8328
1661475600000,2022-08-26 01:00:00,ETH/KZT,768757.54,778579.26,752104.57,769034.42,736427.3605920001,0.9576
1661472000000,2022-08-26 00:00:00,ETH/KZT,774874.55,778598.05,752413.26,773861.68,708083.4372,0.915
1661468400000,2022-08-25 23:00:00,ETH/KZT,758147.57,778659.91,752274.67,764907.98,707004.445914,0.9243
1661464800000,2022-08-25 22:00:00,ETH/KZT,773086.91,777950.55,752168.54,762711.04,805499.129344,1.0561
1661461200000,2022-08-25 21:00:00,ETH/KZT,770711.88,778569.13,752109.71,762799.56,728397.299844,0.9549
1661457600000,2022-08-25 20:00:00,ETH/KZT,770304.77,778611.24,752249.96,766923.85,665306.439875,0.8675
1661454000000,2022-08-25 19:00:00,ETH/KZT,761635.83,778487.5,752384.46,769635.33,783411.802407,1.0179
1661450400000,2022-08-25 18:00:00,ETH/KZT,773858.98,778524.05,752850.62,766339.49,725570.229132,0.9468
1661446800000,2022-08-25 17:00:00,ETH/KZT,771733.2,778494.08,752495.0,769222.3,783991.3681600001,1.0192
1661443200000,2022-08-25 16:00:00,ETH/KZT,763051.14,778050.75,752804.19,778050.75,721175.2401749999,0.9269
1661439600000,2022-08-25 15:00:00,ETH/KZT,763743.38,778562.25,752128.49,775811.26,686282.640596,0.8846
1661436000000,2022-08-25 14:00:00,ETH/KZT,774295.25,778569.46,752756.78,761368.98,707083.371726,0.9287
1661432400000,2022-08-25 13:00:00,ETH/KZT,771952.52,778215.52,752515.11,763129.19,741074.7564089999,0.9711
1661428800000,2022-08-25 12:00:00,ETH/KZT,772607.12,778089.96,752837.79,761338.22,741467.292458,0.9739
1661425200000,2022-08-25 11:00:00,ETH/KZT,754333.15,778688.78,752175.26,776747.74,693014.333628,0.8922
1661421600000,2022-08-25 10:00:00,ETH/KZT,757233.06,778471.27,752112.25,771831.37,710547.959222,0.9206
1661418000000,2022-08-25 09:00:00,ETH/KZT,763301.64,778566.0,752815.55,761304.67,729101.4824590001,0.9577
1661414400000,2022-08-25 08:00:00,ETH/KZT,752826.56,777907.37,747836.82,774615.42,797385.395193984,1.0293952
1661410800000,2022-08-25 07:00:00,ETH/KZT,779342.94,789805.08,743740.45,757244.42,950455.1217345623,1.25514972
1661407200000,2022-08-25 06:00:00,ETH/KZT,755294.31,789667.43,743172.79,787256.63,960222.0996321916,1.21970659
1661403600000,2022-08-25 05:00:00,ETH/KZT,754020.08,757432.87,743386.26,745318.69,716847.5160419999,0.9618
1661400000000,2022-08-25 04:00:00,ETH/KZT,747144.21,760082.53,743470.11,755468.39,752975.344313,0.9967
1661396400000,2022-08-25 03:00:00,ETH/KZT,755712.58,757869.73,743302.07,757445.17,720860.5682890001,0.9517
1661392800000,2022-08-25 02:00:00,ETH/KZT,743674.38,757543.37,743211.7,746267.52,779103.2908800001,1.044
1661389200000,2022-08-25 01:00:00,ETH/KZT,755591.3,757877.72,743328.61,752421.98,760397.652988,1.0106
1661385600000,2022-08-25 00:00:00,ETH/KZT,747667.48,757873.76,743263.77,750398.81,700797.448659,0.9339
1661382000000,2022-08-24 23:00:00,ETH/KZT,748114.62,757830.79,743306.79,754140.45,729630.885375,0.9675
1661378400000,2022-08-24 22:00:00,ETH/KZT,755231.97,757572.54,743539.77,754675.59,646077.7725989999,0.8561
1661374800000,2022-08-24 21:00:00,ETH/KZT,746710.65,761039.65,743752.59,750654.8,755233.79428,1.0061
1661371200000,2022-08-24 20:00:00,ETH/KZT,759727.83,762014.75,743668.96,754440.52,624525.862456,0.8278
1661367600000,2022-08-24 19:00:00,ETH/KZT,749345.47,757786.11,743370.91,757633.04,717175.435664,0.9466
1661364000000,2022-08-24 18:00:00,ETH/KZT,729603.1,757316.75,728427.75,752840.44,773091.8478359999,1.0269
1661360400000,2022-08-24 17:00:00,ETH/KZT,749641.72,769000.0,728924.51,734003.98,637269.4119748049,0.86820975
1661356800000,2022-08-24 16:00:00,ETH/KZT,741595.21,750958.62,728412.7,743816.59,721130.184005,0.9695
1661353200000,2022-08-24 15:00:00,ETH/KZT,741959.62,750934.27,728624.33,728846.39,731032.9291699999,1.003
1661349600000,2022-08-24 14:00:00,ETH/KZT,745997.81,751562.99,729142.63,733619.51,671115.127748,0.9148
1661346000000,2022-08-24 13:00:00,ETH/KZT,738825.65,751288.35,728772.09,743142.74,667342.18052,0.898
1661342400000,2022-08-24 12:00:00,ETH/KZT,733164.99,751420.09,729038.66,730891.71,759250.3083479999,1.0388
1661338800000,2022-08-24 11:00:00,ETH/KZT,735112.65,751349.58,729419.77,735450.49,607482.10474,0.826
1661335200000,2022-08-24 10:00:00,ETH/KZT,727561.34,751235.51,719625.98,750467.79,704017.2409227666,0.93810454
1661331600000,2022-08-24 09:00:00,ETH/KZT,728958.84,749904.01,720093.28,729368.73,725134.7736970992,0.99419504
1661328000000,2022-08-24 08:00:00,ETH/KZT,749158.03,756661.18,729768.07,729768.07,495074.658688,0.6784
1661324400000,2022-08-24 07:00:00,ETH/KZT,733306.94,754746.13,723148.73,753370.37,685801.6814354402,0.91031146
1661320800000,2022-08-24 06:00:00,ETH/KZT,727512.34,738012.73,722746.42,726316.83,819285.3842399999,1.128
1661317200000,2022-08-24 05:00:00,ETH/KZT,727524.76,738198.57,722864.51,731637.05,718028.6008700001,0.9814
1661313600000,2022-08-24 04:00:00,ETH/KZT,764611.37,771968.95,723419.4,728228.41,702376.3014450001,0.9645
1661310000000,2022-08-24 03:00:00,ETH/KZT,757387.74,772287.46,738629.02,748413.86,678961.053792,0.9072
1661306400000,2022-08-24 02:00:00,ETH/KZT,743475.55,771762.03,738991.94,769628.43,674656.2817380001,0.8766
1661302800000,2022-08-24 01:00:00,ETH/KZT,755956.84,772131.85,737744.56,746281.34,726206.371954,0.9731
1661299200000,2022-08-24 00:00:00,ETH/KZT,764056.1,772011.26,737373.14,768724.32,756809.09304,0.9845
1661295600000,2022-08-23 23:00:00,ETH/KZT,746719.7,771568.81,737833.12,771508.86,746974.878252,0.9682
1661292000000,2022-08-23 22:00:00,ETH/KZT,753183.53,772245.25,738901.14,740312.53,807162.751459,1.0903
1661288400000,2022-08-23 21:00:00,ETH/KZT,746621.76,772362.03,737986.68,759333.15,747107.886285,0.9839
1661284800000,2022-08-23 20:00:00,ETH/KZT,751290.44,771605.12,738620.08,758882.58,763587.651996,1.0062
1661281200000,2022-08-23 19:00:00,ETH/KZT,763959.01,769754.74,737771.38,764111.58,715055.6165639999,0.9358
1661277600000,2022-08-23 18:00:00,ETH/KZT,743032.51,774239.83,739190.9,767494.78,721982.339546,0.9407
1661274000000,2022-08-23 17:00:00,ETH/KZT,744146.55,772250.93,737448.17,766170.55,747705.839745,0.9759
1661270400000,2022-08-23 16:00:00,ETH/KZT,759255.9,772166.58,711001.0,741300.77,692335.7266082901,0.93394713
1661266800000,2022-08-23 15:00:00,ETH/KZT,766372.4,772332.69,737949.49,760874.32,564797.0077359999,0.7423
1661263200000,2022-08-23 14:00:00,ETH/KZT,754754.67,778483.88,738784.3,768182.29,682376.328207,0.8883
1661259600000,2022-08-23 13:00:00,ETH/KZT,761069.87,785555.96,711002.01,760761.77,807168.23797,1.061
1661256000000,2022-08-23 12:00:00,ETH/KZT,752511.15,784237.49,744466.3,753060.06,732727.4383800001,0.973
1661252400000,2022-08-23 11:00:00,ETH/KZT,783155.16,786125.71,743689.47,754586.35,666526.1229549999,0.8833
1661248800000,2022-08-23 10:00:00,ETH/KZT,777347.98,818998.72,744243.11,755041.22,689266.483656798,0.9128859
1661245200000,2022-08-23 09:00:00,ETH/KZT,755424.38,784983.48,744073.34,762070.27,699809.128941,0.9183
1661241600000,2022-08-23 08:00:00,ETH/KZT,779611.32,786075.07,744368.2,747424.68,752806.1376960002,1.0072
1661238000000,2022-08-23 07:00:00,ETH/KZT,776102.08,785746.76,743707.63,760464.57,789210.130746,1.0378
1661234400000,2022-08-23 06:00:00,ETH/KZT,783031.33,786426.63,743607.74,750355.75,616417.248625,0.8215
1661230800000,2022-08-23 05:00:00,ETH/KZT,747310.46,786408.58,743434.71,759429.59,822082.531175,1.0825
1661227200000,2022-08-23 04:00:00,ETH/KZT,783319.1,786271.92,744408.59,767716.91,662232.606566,0.8626
1661223600000,2022-08-23 03:00:00,ETH/KZT,781278.91,785716.3,743958.45,777758.3,741203.6599,0.953
1661220000000,2022-08-23 02:00:00,ETH/KZT,748630.23,786216.28,743415.18,780669.01,917832.555057,1.1757
1661216400000,2022-08-23 01:00:00,ETH/KZT,759377.04,786226.18,743989.75,747373.11,762544.784133,1.0203
1661212800000,2022-08-23 00:00:00,ETH/KZT,771615.8,785890.34,743848.33,747915.03,750083.9835869999,1.0029
1661209200000,2022-08-22 23:00:00,ETH/KZT,743650.53,785053.78,743650.53,760773.77,728745.194283,0.9579
1661205600000,2022-08-22 22:00:00,ETH/KZT,777327.74,785187.08,743412.65,769374.68,781684.6748800001,1.016
1661202000000,2022-08-22 21:00:00,ETH/KZT,759410.01,785908.35,743813.65,768829.82,771982.0222619999,1.0041
1661198400000,2022-08-22 20:00:00,ETH/KZT,771942.25,784978.91,744355.29,752283.91,788167.8525070001,1.0477
1661194800000,2022-08-22 19:00:00,ETH/KZT,755986.4,786401.42,743710.78,776989.1,782350.3247899999,1.0069
1661191200000,2022-08-22 18:00:00,ETH/KZT,769212.86,786095.48,743943.88,777021.89,683002.2413100001,0.879
1661187600000,2022-08-22 17:00:00,ETH/KZT,780396.39,786246.69,748460.56,782134.91,696725.777828,0.8908
1661184000000,2022-08-22 16:00:00,ETH/KZT,777907.89,786090.08,745775.5,774563.43,716703.5417790001,0.9253
1661180400000,2022-08-22 15:00:00,ETH/KZT,750435.4,786465.01,743687.73,745422.55,773226.8111150002,1.0373
1661176800000,2022-08-22 14:00:00,ETH/KZT,782879.14,798093.0,743580.86,779975.11,689887.9847949999,0.8845
1661173200000,2022-08-22 13:00:00,ETH/KZT,789307.81,797965.58,768234.19,772156.65,821729.10693,1.0642
1661169600000,2022-08-22 12:00:00,ETH/KZT,787987.78,797656.6,750001.0,788533.2,797469.875430228,1.01133329
1661166000000,2022-08-22 11:00:00,ETH/KZT,793489.9,798200.59,771312.9,773541.09,752655.4805699999,0.973
1661162400000,2022-08-22 10:00:00,ETH/KZT,776787.0,798120.61,770714.11,785910.2,707476.3620399999,0.9002
1661158800000,2022-08-22 09:00:00,ETH/KZT,802852.33,817059.39,770827.56,788500.2,693328.2258599999,0.8793
1661155200000,2022-08-22 08:00:00,ETH/KZT,811490.22,818929.6,763000.0,783153.54,802182.4245896059,1.02429777
1661151600000,2022-08-22 07:00:00,ETH/KZT,795262.38,823300.52,789721.5,805823.07,719519.419203,0.8929
1661148000000,2022-08-22 06:00:00,ETH/KZT,795062.2,823475.17,767789.0,805577.48,900911.613484648,1.1183426
1661144400000,2022-08-22 05:00:00,ETH/KZT,795065.28,825325.2,792475.49,819102.02,839251.929692,1.0246
1661140800000,2022-08-22 04:00:00,ETH/KZT,792581.25,825236.47,792581.25,824781.72,802265.179044,0.9727
1661137200000,2022-08-22 03:00:00,ETH/KZT,814972.89,825052.94,792781.88,808186.3,816429.80026,1.0102
1661133600000,2022-08-22 02:00:00,ETH/KZT,820243.76,825329.82,792597.41,823446.58,736325.931836,0.8942
1661130000000,2022-08-22 01:00:00,ETH/KZT,817410.55,825089.5,793932.85,797358.59,900457.0556869999,1.1293
1661126400000,2022-08-22 00:00:00,ETH/KZT,814744.29,825180.17,792574.14,809379.07,813102.2137219999,1.0046
1661122800000,2022-08-21 23:00:00,ETH/KZT,808918.05,824477.48,793285.77,812435.36,850863.5525279999,1.0473
1661119200000,2022-08-21 22:00:00,ETH/KZT,800562.95,825057.86,792536.0,803223.63,752540.218947,0.9369
1661115600000,2022-08-21 21:00:00,ETH/KZT,815017.62,824330.97,792927.05,816579.93,736310.122881,0.9017
1661112000000,2022-08-21 20:00:00,ETH/KZT,793746.89,824632.43,792500.16,819439.64,731104.046808,0.8922
1661108400000,2022-08-21 19:00:00,ETH/KZT,819660.69,824753.32,792944.25,812481.07,881785.7052709999,1.0853
1661104800000,2022-08-21 18:00:00,ETH/KZT,816479.09,824969.69,793533.83,810776.76,786291.301848,0.9698
1661101200000,2022-08-21 17:00:00,ETH/KZT,819511.2,825181.92,793025.7,805600.49,701194.6664959999,0.8704
1661097600000,2022-08-21 16:00:00,ETH/KZT,825059.5,825156.52,793668.49,794896.45,750779.697025,0.9445
1661094000000,2022-08-21 15:00:00,ETH/KZT,812028.38,824739.97,792907.84,818207.48,744732.448296,0.9102
1661090400000,2022-08-21 14:00:00,ETH/KZT,815842.04,824884.83,793499.85,810477.24,718488.07326,0.8865
1661086800000,2022-08-21 13:00:00,ETH/KZT,822222.83,825113.69,792650.66,801420.46,772409.039348,0.9638
1661083200000,2022-08-21 12:00:00,ETH/KZT,808235.26,825006.55,787315.47,817067.4,752764.19562,0.9213
1661079600000,2022-08-21 11:00:00,ETH/KZT,818754.16,825274.03,792595.74,824617.36,809526.862312,0.9817
1661076000000,2022-08-21 10:00:00,ETH/KZT,807158.32,825512.47,780000.0,793328.0,1009462.89911584,1.27244078
