https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MNET,Volume USDT
1644278400,2022-02-08 00:00:00,MNET/USDT,0.0216,0.0228,0.0173,0.0188,21339982.97674158,431258.068613753449
1644192000,2022-02-07 00:00:00,MNET/USDT,0.0191,0.0235,0.0182,0.0217,30688988.37139086,647495.211979212759
1644105600,2022-02-06 00:00:00,MNET/USDT,0.0211,0.0235,0.0183,0.0192,34174812.75105403,716197.379693023448
1644019200,2022-02-05 00:00:00,MNET/USDT,0.0167,0.0249,0.0157,0.0212,69985277.96614069,1461027.935989203594
1643932800,2022-02-04 00:00:00,MNET/USDT,0.0177,0.0179,0.0139,0.0167,30527398.07389148,479165.738806191092
1643846400,2022-02-03 00:00:00,MNET/USDT,0.0141,0.02,0.0135,0.0177,19298102.50062386,309503.737929094932
1643760000,2022-02-02 00:00:00,MNET/USDT,0.0179,0.0182,0.0135,0.0141,16865099.371818,266111.54504796284
1643673600,2022-02-01 00:00:00,MNET/USDT,0.0181,0.0191,0.0169,0.0179,14284611.17817677,256040.575663279038
1643587200,2022-01-31 00:00:00,MNET/USDT,0.0188,0.0193,0.0161,0.018,12074848.95813038,215128.654777668928
1643500800,2022-01-30 00:00:00,MNET/USDT,0.0223,0.0225,0.0174,0.0187,13303081.56420693,273689.705918973285
1643414400,2022-01-29 00:00:00,MNET/USDT,0.0223,0.0235,0.0212,0.0224,10041491.25867217,220768.045376448132
1643328000,2022-01-28 00:00:00,MNET/USDT,0.022,0.0234,0.0203,0.0223,8479936.20704775,183691.071097399562
1643241600,2022-01-27 00:00:00,MNET/USDT,0.0232,0.0241,0.0203,0.022,11266133.89351535,249534.275854617354
1643155200,2022-01-26 00:00:00,MNET/USDT,0.0235,0.028,0.0219,0.0232,17480143.86454684,441036.153603221231
1643068800,2022-01-25 00:00:00,MNET/USDT,0.0233,0.033,0.0208,0.0235,16776270.87151014,421269.627483575282
1642982400,2022-01-24 00:00:00,MNET/USDT,0.0251,0.027,0.02,0.0234,12207831.69482095,278461.444699890371
1642896000,2022-01-23 00:00:00,MNET/USDT,0.0217,0.0262,0.0212,0.0251,9242073.47935113,217885.389827152619
1642809600,2022-01-22 00:00:00,MNET/USDT,0.0286,0.0319,0.0204,0.0218,12274297.45699798,298999.006267437262
1642723200,2022-01-21 00:00:00,MNET/USDT,0.038,0.0396,0.027,0.0286,15953396.07511929,517491.304436702227
1642636800,2022-01-20 00:00:00,MNET/USDT,0.0419,0.0475,0.0369,0.038,10713726.21428734,449718.054221271461
1642550400,2022-01-19 00:00:00,MNET/USDT,0.0458,0.0463,0.038,0.0419,6249600.58375923,260621.768028352102
1642464000,2022-01-18 00:00:00,MNET/USDT,0.0486,0.051,0.0402,0.0461,8136087.05780684,375994.423115336433
1642377600,2022-01-17 00:00:00,MNET/USDT,0.0574,0.0577,0.048,0.0486,8505159.15843753,444028.456050965281
1642291200,2022-01-16 00:00:00,MNET/USDT,0.0702,0.0715,0.055,0.0574,18475655.35328888,1110913.588279012737
1642204800,2022-01-15 00:00:00,MNET/USDT,0.0522,0.0749,0.0503,0.0703,27993095.37933178,1789412.780842233372
1642118400,2022-01-14 00:00:00,MNET/USDT,0.0525,0.0539,0.0486,0.0522,5231448.37745264,268825.805397074413
1642032000,2022-01-13 00:00:00,MNET/USDT,0.0587,0.0606,0.0515,0.0525,8661601.34190533,488368.841566867044
1641945600,2022-01-12 00:00:00,MNET/USDT,0.0532,0.0608,0.0513,0.0584,11430253.08685855,638249.790210641293
1641859200,2022-01-11 00:00:00,MNET/USDT,0.0534,0.0636,0.051,0.0532,15062948.36809409,859155.157085421023
1641772800,2022-01-10 00:00:00,MNET/USDT,0.0516,0.0574,0.0458,0.0535,12530219.64354126,646237.063420131099
1641686400,2022-01-09 00:00:00,MNET/USDT,0.0523,0.0597,0.0481,0.0516,12875466.80211043,687823.404096879561
1641600000,2022-01-08 00:00:00,MNET/USDT,0.0602,0.0705,0.0489,0.0523,20393546.37411426,1193272.368537908528
1641513600,2022-01-07 00:00:00,MNET/USDT,0.0494,0.079,0.0462,0.0606,27880010.65851607,1693851.853689596047
1641427200,2022-01-06 00:00:00,MNET/USDT,0.0593,0.0597,0.0441,0.0494,10755720.96853397,535653.234422879137
1641340800,2022-01-05 00:00:00,MNET/USDT,0.058,0.07,0.0539,0.0595,21811045.13012528,1329310.043731045966
1641254400,2022-01-04 00:00:00,MNET/USDT,0.0627,0.067,0.0531,0.0579,12379577.90771868,760747.910965141247
1641168000,2022-01-03 00:00:00,MNET/USDT,0.0712,0.0726,0.059,0.0628,9300048.15513976,620897.143806825472
1641081600,2022-01-02 00:00:00,MNET/USDT,0.0785,0.0829,0.0683,0.0715,12363029.39423702,909531.783818864035
1640995200,2022-01-01 00:00:00,MNET/USDT,0.1065,0.107,0.0635,0.0787,39241189.38916028,3183805.709015371556
1640908800,2021-12-31 00:00:00,MNET/USDT,0.112,0.127,0.1,0.106,7388478.13824867,842919.486925879633
1640822400,2021-12-30 00:00:00,MNET/USDT,0.1102,0.1269,0.1044,0.1113,5262947.12194191,595681.978918179198
1640736000,2021-12-29 00:00:00,MNET/USDT,0.1189,0.1233,0.1067,0.1103,3752185.14466632,432786.39156803049
