https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MONI,Volume USDT
1643760000,2022-02-02 00:00:00,MONI/USDT,0.4135,0.4216,0.4073,0.4126,696651.11439719,287586.929437439654
1643673600,2022-02-01 00:00:00,MONI/USDT,0.4024,0.4216,0.3972,0.4135,352935.68961505,145358.270877967057
1643587200,2022-01-31 00:00:00,MONI/USDT,0.4097,0.4252,0.3955,0.4023,561965.30062198,227129.418189463046
1643500800,2022-01-30 00:00:00,MONI/USDT,0.4185,0.4208,0.3913,0.4085,506816.78541568,209698.677364309454
1643414400,2022-01-29 00:00:00,MONI/USDT,0.3996,0.4301,0.3982,0.4184,427216.65423932,177448.942112334242
1643328000,2022-01-28 00:00:00,MONI/USDT,0.4031,0.4092,0.3851,0.4001,306768.80470661,122534.145035826565
1643241600,2022-01-27 00:00:00,MONI/USDT,0.4035,0.4046,0.3816,0.4031,161304.10779655,63214.005810310944
1643155200,2022-01-26 00:00:00,MONI/USDT,0.4217,0.4255,0.4011,0.4035,283871.08545565,119548.449234402713
1643068800,2022-01-25 00:00:00,MONI/USDT,0.4191,0.4298,0.3932,0.4218,410639.82630913,171194.011890948701
1642982400,2022-01-24 00:00:00,MONI/USDT,0.4789,0.4943,0.3778,0.4195,435111.62225237,184293.390663443162
1642896000,2022-01-23 00:00:00,MONI/USDT,0.5424,0.6202,0.4747,0.4788,293501.29216584,159463.122264402611
1642809600,2022-01-22 00:00:00,MONI/USDT,0.6388,0.6389,0.53,0.5439,256433.13372024,145194.584865865079
1642723200,2022-01-21 00:00:00,MONI/USDT,0.7003,0.7051,0.6153,0.6387,208426.53455313,138716.032459264193
1642636800,2022-01-20 00:00:00,MONI/USDT,0.7466,0.7515,0.6671,0.7003,248106.01027837,180661.539840849166
1642550400,2022-01-19 00:00:00,MONI/USDT,0.7509,0.7755,0.7016,0.7459,211565.84118334,157290.11433317947
1642464000,2022-01-18 00:00:00,MONI/USDT,0.7098,1.02,0.7022,0.751,629133.49301214,518489.506475940982
1642377600,2022-01-17 00:00:00,MONI/USDT,0.7381,0.743,0.69,0.7092,238249.84704116,168304.14737227671
1642291200,2022-01-16 00:00:00,MONI/USDT,0.7866,0.7888,0.7234,0.7386,203619.37062298,154469.618756401951
1642204800,2022-01-15 00:00:00,MONI/USDT,0.8781,0.8802,0.7659,0.7881,381556.29271533,319499.422340652303
1642118400,2022-01-14 00:00:00,MONI/USDT,0.885,0.9175,0.867,0.8787,589745.30498041,522701.042905081025
1642032000,2022-01-13 00:00:00,MONI/USDT,0.8011,1.05,0.8004,0.8867,700077.05453561,629417.884367020863
1641945600,2022-01-12 00:00:00,MONI/USDT,0.749,0.8042,0.7431,0.8012,318332.50920561,246200.439230290394
1641859200,2022-01-11 00:00:00,MONI/USDT,0.7094,0.749,0.7092,0.749,166982.35325434,121793.384056996374
1641772800,2022-01-10 00:00:00,MONI/USDT,0.7144,0.7969,0.6832,0.7094,120736.34805499,88836.786895880746
1641686400,2022-01-09 00:00:00,MONI/USDT,0.6852,0.7499,0.6783,0.7141,313004.44309144,221996.998393151396
1641600000,2022-01-08 00:00:00,MONI/USDT,0.7194,0.736,0.671,0.688,158566.81096685,113450.440633254044
1641513600,2022-01-07 00:00:00,MONI/USDT,0.8008,0.8008,0.7123,0.7198,395298.02767083,294897.307188014792
1641427200,2022-01-06 00:00:00,MONI/USDT,0.7982,0.8219,0.753,0.7981,531092.97453674,410217.993299608804
1641340800,2022-01-05 00:00:00,MONI/USDT,0.9252,0.9324,0.797,0.8024,513273.11556646,451707.814082580376
1641254400,2022-01-04 00:00:00,MONI/USDT,0.9583,0.9663,0.9247,0.9247,518298.53389024,492652.902864969408
1641168000,2022-01-03 00:00:00,MONI/USDT,0.9815,0.9845,0.9526,0.9604,486309.85977266,472203.88781518028
1641081600,2022-01-02 00:00:00,MONI/USDT,0.987,0.9891,0.9601,0.9816,447828.18723832,438230.320146793258
1640995200,2022-01-01 00:00:00,MONI/USDT,0.9535,0.9972,0.95,0.9868,297272.90375583,290781.868193207964
1640908800,2021-12-31 00:00:00,MONI/USDT,0.9522,1.0138,0.95,0.95,357015.71630681,344924.0009167152
1640822400,2021-12-30 00:00:00,MONI/USDT,0.9915,1.0128,0.9521,0.9521,343793.87938487,334783.883989744486
1640736000,2021-12-29 00:00:00,MONI/USDT,1.0179,1.1968,0.9915,0.9915,393273.67868395,410216.677574680204
1640649600,2021-12-28 00:00:00,MONI/USDT,1.0237,1.0886,0.9813,1.0187,418643.50447207,425275.428184611948
