https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERTHA,Volume USDT
1644537600,2022-02-11 00:00:00,ERTHA/USDT,0.1955,0.2125,0.174,0.1772,852873.60865535,158317.307082043842
1644451200,2022-02-10 00:00:00,ERTHA/USDT,0.1985,0.2417,0.1752,0.1955,4888945.2920424,1001951.061523275682
1644364800,2022-02-09 00:00:00,ERTHA/USDT,0.1724,0.203,0.1529,0.1985,3342949.52698819,602987.744886786132
1644278400,2022-02-08 00:00:00,ERTHA/USDT,0.1869,0.1906,0.162,0.1725,2988593.63587412,540786.218921230477
1644192000,2022-02-07 00:00:00,ERTHA/USDT,0.1604,0.23,0.1583,0.1868,3421875.13900889,649456.443955559852
1644105600,2022-02-06 00:00:00,ERTHA/USDT,0.1768,0.178,0.1543,0.1604,2778185.48026796,465859.945293982507
1644019200,2022-02-05 00:00:00,ERTHA/USDT,0.1812,0.1851,0.1731,0.177,2695839.08185225,485569.096250293437
1643932800,2022-02-04 00:00:00,ERTHA/USDT,0.1888,0.2186,0.1698,0.1813,3351043.08245377,622430.413425537281
1643846400,2022-02-03 00:00:00,ERTHA/USDT,0.1963,0.2017,0.1824,0.1899,2567172.09726873,497137.318781081072
1643760000,2022-02-02 00:00:00,ERTHA/USDT,0.2006,0.2032,0.1753,0.1958,1784781.36986779,345557.062520742093
1643673600,2022-02-01 00:00:00,ERTHA/USDT,0.2107,0.2107,0.1948,0.2006,513779.70361136,104241.097151915736
1643587200,2022-01-31 00:00:00,ERTHA/USDT,0.207,0.2155,0.2,0.2106,953919.82738443,196853.694129319754
1643500800,2022-01-30 00:00:00,ERTHA/USDT,0.2327,0.2327,0.2066,0.2071,1893419.73336635,422472.50967990104
1643414400,2022-01-29 00:00:00,ERTHA/USDT,0.2353,0.2396,0.2239,0.2329,1036580.52072543,241566.601626985734
1643328000,2022-01-28 00:00:00,ERTHA/USDT,0.2418,0.2514,0.2255,0.2352,546679.88748689,130174.998670235538
1643241600,2022-01-27 00:00:00,ERTHA/USDT,0.2363,0.2634,0.2307,0.2418,1223781.09025287,306747.637282171194
1643155200,2022-01-26 00:00:00,ERTHA/USDT,0.2333,0.2636,0.2283,0.2362,842332.39079256,207870.609864987357
1643068800,2022-01-25 00:00:00,ERTHA/USDT,0.2312,0.244,0.2099,0.2333,749378.45057002,171325.87293072884
1642982400,2022-01-24 00:00:00,ERTHA/USDT,0.2492,0.2517,0.2148,0.2311,686180.14886868,158152.095670859005
1642896000,2022-01-23 00:00:00,ERTHA/USDT,0.235,0.2706,0.22,0.2492,732743.87673668,178207.826854364212
1642809600,2022-01-22 00:00:00,ERTHA/USDT,0.2583,0.2875,0.2156,0.2338,1561949.4505646,378094.702388551945
1642723200,2022-01-21 00:00:00,ERTHA/USDT,0.22,0.38,0.22,0.2583,3454893.7460252,1037737.034333879196
