https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DCR
1655596800000,2022-06-19 00:00:00,DCR/BTC,0.00110863,0.00122135,0.00109715,0.00115522,0.6714788422716066,581.25624753
1655510400000,2022-06-18 00:00:00,DCR/BTC,0.00112792,0.00113707,0.00108177,0.00111554,0.656340828706095,588.36153675
1655424000000,2022-06-17 00:00:00,DCR/BTC,0.00110355,0.00113748,0.00109791,0.00113019,0.6533318143125366,578.07254914
1655337600000,2022-06-16 00:00:00,DCR/BTC,0.00113374,0.00114221,0.00108229,0.00110208,0.5910171680684545,536.27428868
1655251200000,2022-06-15 00:00:00,DCR/BTC,0.00108702,0.00114222,0.00108408,0.00112953,0.6517129885827504,576.97713968
1655164800000,2022-06-14 00:00:00,DCR/BTC,0.00109939,0.00111739,0.00105587,0.00111215,0.6450136355,579.97
1655078400000,2022-06-13 00:00:00,DCR/BTC,0.00112154,0.00126174,0.00101897,0.00108034,0.6280039569957656,581.30214284
1654992000000,2022-06-12 00:00:00,DCR/BTC,0.0009974,0.00131552,0.00085881,0.0011141,0.696759837609875,625.40152375
1654905600000,2022-06-11 00:00:00,DCR/BTC,0.00114029,0.00114899,0.00085882,0.0010474,0.6081693323492019,580.64667973
1654819200000,2022-06-10 00:00:00,DCR/BTC,0.0011037,0.00116143,0.00106665,0.00113562,0.6620182357604256,582.95753488
1654732800000,2022-06-09 00:00:00,DCR/BTC,0.00110465,0.00117921,0.001,0.00110912,0.6641931396319103,598.84695942
1654646400000,2022-06-08 00:00:00,DCR/BTC,0.00119199,0.00131858,0.00082951,0.00107529,0.6414044543005525,596.49439156
1654560000000,2022-06-07 00:00:00,DCR/BTC,0.0011258,0.00129875,0.00106412,0.00119428,0.7193270851669724,602.31024983
1654473600000,2022-06-06 00:00:00,DCR/BTC,0.00112995,0.00118,0.00103864,0.00112574,0.64255100294,570.781
1654387200000,2022-06-05 00:00:00,DCR/BTC,0.0011552,0.00120042,0.00110538,0.00111103,0.6590165037830685,593.15815395
1654300800000,2022-06-04 00:00:00,DCR/BTC,0.00115135,0.00146,0.00076144,0.00115243,0.7092420134041937,615.43175152
1654214400000,2022-06-03 00:00:00,DCR/BTC,0.00121843,0.00127914,0.00102051,0.00115416,0.6748260343532064,584.69019404
1654128000000,2022-06-02 00:00:00,DCR/BTC,0.00123499,0.00132133,0.00119053,0.00124746,0.7263330360677016,582.24955996
1654041600000,2022-06-01 00:00:00,DCR/BTC,0.00119769,0.00146,0.00116048,0.00123626,0.7427400629600002,600.796
1653955200000,2022-05-31 00:00:00,DCR/BTC,0.00118074,0.00120082,0.00116049,0.00119976,0.65453321437056,545.553456
1653868800000,2022-05-30 00:00:00,DCR/BTC,0.00118044,0.00122028,0.00108072,0.00118104,0.686597604,581.35
1653782400000,2022-05-29 00:00:00,DCR/BTC,0.00114069,0.00121077,0.00107658,0.00118343,0.683165144965,577.2755
1653696000000,2022-05-28 00:00:00,DCR/BTC,0.00120093,0.00122338,0.00111131,0.00113571,0.6367699118855331,560.68002561
1653609600000,2022-05-27 00:00:00,DCR/BTC,0.00126155,0.0012701,0.00118789,0.00119926,0.6850083175499999,571.1925
1653523200000,2022-05-26 00:00:00,DCR/BTC,0.00117776,0.0012763,0.00113648,0.0012333,0.7197078815852341,583.56270298
1653436800000,2022-05-25 00:00:00,DCR/BTC,0.00122373,0.00125829,0.00112586,0.00117657,0.6756473088795997,574.25168828
1653350400000,2022-05-24 00:00:00,DCR/BTC,0.00126289,0.0012758,0.00121,0.00122848,0.622527671835696,506.74628145
1653264000000,2022-05-23 00:00:00,DCR/BTC,0.00129119,0.00129852,0.00122561,0.00125898,0.7195988952044862,571.57293619
1653177600000,2022-05-22 00:00:00,DCR/BTC,0.00131994,0.00136291,0.00128147,0.00129068,0.7184308498620028,556.62972221
1653091200000,2022-05-21 00:00:00,DCR/BTC,0.00126683,0.00136277,0.00126307,0.00133081,0.7886476850609786,592.60727306
1653004800000,2022-05-20 00:00:00,DCR/BTC,0.00128632,0.00142409,0.0012,0.00126966,0.7440476449997137,586.02117496
1652918400000,2022-05-19 00:00:00,DCR/BTC,0.00126141,0.00139758,0.00120001,0.00127926,0.7406479748134926,578.96594501
1652832000000,2022-05-18 00:00:00,DCR/BTC,0.00126568,0.00143632,0.001217,0.00126991,0.7330972650467289,577.28285079
1652745600000,2022-05-17 00:00:00,DCR/BTC,0.00128747,0.00134916,0.00121723,0.0012631,0.715118621267544,566.16152424
1652659200000,2022-05-16 00:00:00,DCR/BTC,0.00117188,0.0013,0.00117188,0.00129037,0.737191219814,571.3022
1652572800000,2022-05-15 00:00:00,DCR/BTC,0.00112009,0.0013323,0.00107317,0.00127265,0.7483996121968164,588.06397061
1652486400000,2022-05-14 00:00:00,DCR/BTC,0.00113714,0.00133228,0.00095003,0.00111709,0.6299224966464119,563.89592302
1652400000000,2022-05-13 00:00:00,DCR/BTC,0.00103695,0.00131904,0.0009414,0.00113217,0.643667114626072,568.52514607
1652313600000,2022-05-12 00:00:00,DCR/BTC,0.00123291,0.00135819,0.0005,0.00107646,0.6282541609458576,583.62982456
1652227200000,2022-05-11 00:00:00,DCR/BTC,0.00137095,0.00137755,0.00119119,0.00125833,0.7338035716448299,583.15670106
1652140800000,2022-05-10 00:00:00,DCR/BTC,0.00137836,0.00140754,0.00135829,0.00137704,0.7901486413754696,573.80224349
1652054400000,2022-05-09 00:00:00,DCR/BTC,0.00145043,0.0014517,0.00135,0.00138125,0.8073169218245626,584.48283933
1651968000000,2022-05-08 00:00:00,DCR/BTC,0.00143715,0.00146,0.00142095,0.00144391,0.8400317177193137,581.77567696
1651881600000,2022-05-07 00:00:00,DCR/BTC,0.00142452,0.00144798,0.00140279,0.00143156,0.8128994331159883,567.84167839
1651795200000,2022-05-06 00:00:00,DCR/BTC,0.00141684,0.00145418,0.00140001,0.00141876,0.8224168872012156,579.67301531
1651708800000,2022-05-05 00:00:00,DCR/BTC,0.00146486,0.00146486,0.0014,0.00142521,0.8212142493197154,576.20578674
1651622400000,2022-05-04 00:00:00,DCR/BTC,0.00146388,0.0014831,0.00142938,0.00145926,0.8386525587358908,574.71085258
1651536000000,2022-05-03 00:00:00,DCR/BTC,0.00148556,0.00149914,0.00145395,0.00146396,0.8084640946202608,552.24466148
1651449600000,2022-05-02 00:00:00,DCR/BTC,0.00149629,0.00150366,0.00145,0.00148325,0.8536484101429075,575.52564311
1651363200000,2022-05-01 00:00:00,DCR/BTC,0.00151678,0.00154851,0.00147576,0.00149973,0.8753940532975328,583.70110173
1651276800000,2022-04-30 00:00:00,DCR/BTC,0.00153475,0.00156688,0.00148939,0.00152036,0.846348633824228,556.6764673
1651190400000,2022-04-29 00:00:00,DCR/BTC,0.00150291,0.00156423,0.00150001,0.00153638,0.8590730599001253,559.15402433
1651104000000,2022-04-28 00:00:00,DCR/BTC,0.00152911,0.00153467,0.00150002,0.00150246,0.8621346440254644,573.81537214
1651017600000,2022-04-27 00:00:00,DCR/BTC,0.00152778,0.00156564,0.00152384,0.00152916,0.896400562522944,586.2045584
1650931200000,2022-04-26 00:00:00,DCR/BTC,0.00158299,0.00158361,0.00151976,0.00152433,0.8627202330952536,565.96683992
1650844800000,2022-04-25 00:00:00,DCR/BTC,0.00162794,0.00216753,0.00156227,0.00158272,0.9353172604793665,590.95560837
1650758400000,2022-04-24 00:00:00,DCR/BTC,0.00158164,0.00158418,0.00157694,0.00157741,0.0451454742,28.62
1650672000000,2022-04-23 00:00:00,DCR/BTC,0.00167015,0.00171166,0.0014,0.00158161,0.9315270390648079,588.97391839
1650585600000,2022-04-22 00:00:00,DCR/BTC,0.00165268,0.00199999,0.0015852,0.00166239,0.9507724725393019,571.93105862
1650499200000,2022-04-21 00:00:00,DCR/BTC,0.00153964,0.00155039,0.00152196,0.00153834,0.0460886664,29.96
1650412800000,2022-04-20 00:00:00,DCR/BTC,0.00152939,0.00163476,0.00150508,0.00155147,0.9001100701389987,580.16595238
1650326400000,2022-04-19 00:00:00,DCR/BTC,0.00166425,0.00167206,0.00140686,0.00153046,0.8688053614955328,567.67596768
1650240000000,2022-04-18 00:00:00,DCR/BTC,0.00147238,0.00205,0.00146619,0.0016487,0.955065995156355,579.28428165
1650153600000,2022-04-17 00:00:00,DCR/BTC,0.0013954,0.00147957,0.0013823,0.00147265,0.848602878848336,576.24206624
1650067200000,2022-04-16 00:00:00,DCR/BTC,0.00136845,0.0014095,0.00136484,0.00139569,0.799959961005,573.1645
1649980800000,2022-04-15 00:00:00,DCR/BTC,0.00135503,0.00139998,0.00134946,0.00137406,0.7944070753287458,578.14584176
1649894400000,2022-04-14 00:00:00,DCR/BTC,0.00136595,0.00137077,0.0013514,0.00135604,0.7882389312,581.28
1649808000000,2022-04-13 00:00:00,DCR/BTC,0.00135766,0.0013722,0.00135011,0.00135867,0.7999994574913781,588.81071746
1649721600000,2022-04-12 00:00:00,DCR/BTC,0.00133126,0.00138,0.0013223,0.00136362,0.7909021583147544,580.00187612
1649635200000,2022-04-11 00:00:00,DCR/BTC,0.00134533,0.00138,0.00131034,0.00133213,0.7729044327652691,580.20195684
1649548800000,2022-04-10 00:00:00,DCR/BTC,0.00134513,0.00134801,0.00133963,0.00134699,0.0327049172,24.28
1649462400000,2022-04-09 00:00:00,DCR/BTC,0.0013606,0.00137434,0.00133783,0.00134459,0.7668035419200001,570.288
1649376000000,2022-04-08 00:00:00,DCR/BTC,0.00133874,0.00141535,0.00133287,0.00136055,0.787524435372789,578.82799998
1649289600000,2022-04-07 00:00:00,DCR/BTC,0.00137126,0.00141787,0.00133784,0.00133838,0.7743612554160634,578.58101243
1649203200000,2022-04-06 00:00:00,DCR/BTC,0.00141007,0.00147137,0.00135,0.00138764,0.8310045532806069,598.86177487
1649116800000,2022-04-05 00:00:00,DCR/BTC,0.00138754,0.0016,0.00134099,0.00140685,0.751515993863709,534.18345514
