https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume BTC
1661450400000,2022-08-25 18:00:00,BTC/KZT,9830799.59,9830799.59,9244089.85,9416882.84,1094241.786008,0.1162
1661446800000,2022-08-25 17:00:00,BTC/KZT,9392594.0,9811443.61,9392594.0,9811443.61,1059635.90988,0.108
1661443200000,2022-08-25 16:00:00,BTC/KZT,9778784.25,9865410.64,9390417.32,9688582.23,1045398.022617,0.1079
1661439600000,2022-08-25 15:00:00,BTC/KZT,9844381.03,9894069.87,9394737.86,9894069.87,935979.009702,0.0946
1661436000000,2022-08-25 14:00:00,BTC/KZT,9837820.81,9901285.63,9000000.0,9828704.64,1137279.4138944,0.11571
1661432400000,2022-08-25 13:00:00,BTC/KZT,9699889.89,9811089.84,9434783.97,9454359.9,1523097.37989,0.1611
1661428800000,2022-08-25 12:00:00,BTC/KZT,9426978.8,9880049.97,9426978.8,9848914.8,1181869.776,0.12
1661425200000,2022-08-25 11:00:00,BTC/KZT,9893285.72,9893285.72,9415655.07,9820544.86,880902.873942,0.0897
1661421600000,2022-08-25 10:00:00,BTC/KZT,9899516.59,9899516.59,9395066.94,9553727.85,999319.93311,0.1046
1661418000000,2022-08-25 09:00:00,BTC/KZT,10039628.61,10039628.61,9497872.56,9672021.23,1172248.973076,0.1212
1661414400000,2022-08-25 08:00:00,BTC/KZT,9411339.77,10044211.22,9392515.52,10044211.22,1543644.8022299246,0.15368502
1661410800000,2022-08-25 07:00:00,BTC/KZT,9640194.03,9877778.02,9402729.04,9534564.34,1113637.114912,0.1168
1661407200000,2022-08-25 06:00:00,BTC/KZT,9878972.51,9893428.39,9392109.37,9392109.37,1128931.5462739998,0.1202
1661403600000,2022-08-25 05:00:00,BTC/KZT,9723236.4,9983799.33,9000000.0,9651145.96,1186125.838484,0.1229
1661400000000,2022-08-25 04:00:00,BTC/KZT,9591512.57,9984983.1,9591512.57,9766447.31,912186.178754,0.0934
1661396400000,2022-08-25 03:00:00,BTC/KZT,9616759.92,9949603.48,9582804.58,9911558.48,968359.263496,0.0977
1661392800000,2022-08-25 02:00:00,BTC/KZT,9667594.67,9910169.44,9587843.78,9854834.78,1062351.189284,0.1078
1661389200000,2022-08-25 01:00:00,BTC/KZT,9956659.09,9956659.09,9592583.21,9633616.93,1516331.3047820001,0.1574
1661385600000,2022-08-25 00:00:00,BTC/KZT,9699630.51,9985068.24,9601097.5,9971513.45,1086894.96605,0.109
1661382000000,2022-08-24 23:00:00,BTC/KZT,9815253.82,9965659.19,9574860.5,9965659.19,928799.436508,0.0932
1661378400000,2022-08-24 22:00:00,BTC/KZT,9673113.33,9957857.17,9614346.26,9635624.59,1173619.075062,0.1218
1661374800000,2022-08-24 21:00:00,BTC/KZT,9650010.31,9955112.03,9588520.69,9804061.08,1312763.778612,0.1339
1661371200000,2022-08-24 20:00:00,BTC/KZT,10054114.7,10054114.7,9576066.73,9915884.36,1269233.19808,0.128
1661367600000,2022-08-24 19:00:00,BTC/KZT,9778213.05,10119803.61,9664741.31,9874588.88,1812974.5183680002,0.1836
1661364000000,2022-08-24 18:00:00,BTC/KZT,10008017.97,10114509.32,9250500.0,10009501.62,1292727.1342229997,0.12915
1661360400000,2022-08-24 17:00:00,BTC/KZT,9916091.66,9999860.44,9678585.77,9678585.77,1187562.473979,0.1227
1661356800000,2022-08-24 16:00:00,BTC/KZT,9857334.57,10088527.04,9741658.73,10060108.67,1332964.3987750001,0.1325
1661353200000,2022-08-24 15:00:00,BTC/KZT,9898359.99,10108980.43,9735049.36,10062835.1,1549676.6054,0.154
1661349600000,2022-08-24 14:00:00,BTC/KZT,10119971.76,10119971.76,9671183.09,9729467.11,1347531.1947350001,0.1385
1661346000000,2022-08-24 13:00:00,BTC/KZT,9767950.92,10135164.33,9300940.06,10073435.45,1076044.3747689999,0.10682
1661342400000,2022-08-24 12:00:00,BTC/KZT,9947943.25,10130388.5,9715474.41,10130388.5,1638083.82045,0.1617
1661338800000,2022-08-24 11:00:00,BTC/KZT,9876041.8,10129578.07,9680436.48,10129578.07,1043346.5412099999,0.103
1661335200000,2022-08-24 10:00:00,BTC/KZT,10010386.05,10106312.99,9787127.97,9913351.0,1473123.9586,0.1486
1661331600000,2022-08-24 09:00:00,BTC/KZT,10139390.64,10139390.64,9704632.11,9850085.71,1515928.1907690002,0.1539
1661328000000,2022-08-24 08:00:00,BTC/KZT,10074008.85,10074008.85,9756096.89,9765982.18,965855.637602,0.0989
1661324400000,2022-08-24 07:00:00,BTC/KZT,10079369.59,10117351.13,9708982.46,9892846.61,1580876.8882779998,0.1598
1661320800000,2022-08-24 06:00:00,BTC/KZT,9922582.14,10023635.27,9688292.62,9690996.96,1112526.4510080002,0.1148
1661317200000,2022-08-24 05:00:00,BTC/KZT,9766463.59,10076316.86,9709368.46,9709368.46,863162.8560940002,0.0889
1661313600000,2022-08-24 04:00:00,BTC/KZT,10025607.94,10129655.69,9300940.06,9914120.05,1051950.7945437161,0.10610632
1661310000000,2022-08-24 03:00:00,BTC/KZT,10105316.58,10105316.58,9750057.05,10054854.08,1444882.531296,0.1437
1661306400000,2022-08-24 02:00:00,BTC/KZT,10108311.4,10108311.4,9703564.87,9712265.49,980938.8144900001,0.101
1661302800000,2022-08-24 01:00:00,BTC/KZT,9789381.06,9964650.24,9718918.66,9861405.1,966417.6998,0.098
1661299200000,2022-08-24 00:00:00,BTC/KZT,10134894.07,10134900.23,9735819.75,9767123.1,1202332.8536099999,0.1231
1661295600000,2022-08-23 23:00:00,BTC/KZT,9696492.2,10053982.51,9685481.74,9926852.48,1596237.878784,0.1608
1661292000000,2022-08-23 22:00:00,BTC/KZT,9721307.16,10116848.37,9721307.16,10092340.43,1593580.5538970002,0.1579
1661288400000,2022-08-23 21:00:00,BTC/KZT,9867120.84,10110878.63,9759185.64,9851734.8,1590069.99672,0.1614
1661284800000,2022-08-23 20:00:00,BTC/KZT,9884538.02,10051334.89,9690858.52,9713267.23,876136.7041460001,0.0902
1661281200000,2022-08-23 19:00:00,BTC/KZT,9849206.05,10125788.36,9795914.2,9795914.2,1545795.2607599997,0.1578
1661277600000,2022-08-23 18:00:00,BTC/KZT,10127640.6,10127640.6,9711865.98,9773365.14,1472846.126598,0.1507
1661274000000,2022-08-23 17:00:00,BTC/KZT,9875456.12,10063814.99,9668263.75,9861248.6,1245475.6981799998,0.1263
1661270400000,2022-08-23 16:00:00,BTC/KZT,10021510.06,10052063.78,9667703.75,9754162.07,781308.381807,0.0801
1661266800000,2022-08-23 15:00:00,BTC/KZT,9904388.53,10105117.71,9793915.89,9895077.17,1180482.706381,0.1193
1661263200000,2022-08-23 14:00:00,BTC/KZT,10075353.11,10162545.81,9674179.26,9778436.19,1199814.120513,0.1227
1661259600000,2022-08-23 13:00:00,BTC/KZT,10312716.46,10476831.04,9401324.04,9822623.57,1165968.5009243896,0.11870235
1661256000000,2022-08-23 12:00:00,BTC/KZT,10581672.13,10581672.13,10242122.84,10279372.11,1417525.4139689999,0.1379
1661252400000,2022-08-23 11:00:00,BTC/KZT,10544900.51,10560938.6,10274826.71,10274826.71,1260721.237317,0.1227
1661248800000,2022-08-23 10:00:00,BTC/KZT,10590532.3,10626984.49,10295325.63,10589656.0,1374412.3908592,0.1297882
1661245200000,2022-08-23 09:00:00,BTC/KZT,10522075.54,10592347.61,10295681.96,10592347.61,596349.170443,0.0563
1661241600000,2022-08-23 08:00:00,BTC/KZT,10390907.35,10653725.54,10315523.16,10465865.22,1153338.347244,0.1102
1661238000000,2022-08-23 07:00:00,BTC/KZT,10539589.79,10622647.32,10305307.13,10622647.32,1299149.7672360002,0.1223
1661234400000,2022-08-23 06:00:00,BTC/KZT,10354038.39,10642682.25,10303039.38,10642682.25,1746464.157225,0.1641
1661230800000,2022-08-23 05:00:00,BTC/KZT,10439296.84,10638146.16,10305786.65,10490387.27,1708884.0862829997,0.1629
1661227200000,2022-08-23 04:00:00,BTC/KZT,10358927.56,10372619.78,10313980.21,10372619.78,611984.56702,0.059
1661223600000,2022-08-23 03:00:00,BTC/KZT,10243355.96,10282044.28,10187306.55,10268475.02,1320525.8875719998,0.1286
1661220000000,2022-08-23 02:00:00,BTC/KZT,10357317.01,10357317.01,10171883.95,10171883.95,1310138.65276,0.1288
1661216400000,2022-08-23 01:00:00,BTC/KZT,10225803.14,10339931.69,10173790.19,10173790.19,1165916.3557739998,0.1146
1661212800000,2022-08-23 00:00:00,BTC/KZT,10279653.29,10366576.36,10178423.7,10297316.64,1446772.9879200002,0.1405
1661209200000,2022-08-22 23:00:00,BTC/KZT,10330466.14,10360051.32,10179138.68,10199104.36,1279987.59718,0.1255
1661205600000,2022-08-22 22:00:00,BTC/KZT,10198288.66,10379517.26,10198288.66,10303346.22,929361.8290440001,0.0902
1661202000000,2022-08-22 21:00:00,BTC/KZT,10430067.01,10603168.44,10165110.37,10229861.04,1451617.281576,0.1419
1661198400000,2022-08-22 20:00:00,BTC/KZT,10614917.58,10614917.58,10334572.19,10408174.36,1057470.514976,0.1016
1661194800000,2022-08-22 19:00:00,BTC/KZT,10611026.95,10652949.24,10289568.85,10465780.48,1219263.42592,0.1165
1661191200000,2022-08-22 18:00:00,BTC/KZT,10632507.88,10646544.9,10308030.25,10435960.04,1588353.118088,0.1522
1661187600000,2022-08-22 17:00:00,BTC/KZT,10587708.15,10647917.78,10318489.12,10525219.54,1298812.091236,0.1234
1661184000000,2022-08-22 16:00:00,BTC/KZT,10325094.44,10652004.64,10325094.44,10652004.64,1286762.160512,0.1208
1661180400000,2022-08-22 15:00:00,BTC/KZT,10296739.53,10566977.07,10291464.6,10446067.98,1099970.958294,0.1053
1661176800000,2022-08-22 14:00:00,BTC/KZT,10075716.09,10613282.59,10030055.16,10610298.7,1642309.673027163,0.15478449
1661173200000,2022-08-22 13:00:00,BTC/KZT,9908247.91,10435858.84,9850363.64,10108665.31,1410808.7979244331,0.1395643
1661169600000,2022-08-22 12:00:00,BTC/KZT,9723234.26,9914913.57,9551615.2,9872157.56,1320703.161671336,0.1337806
1661166000000,2022-08-22 11:00:00,BTC/KZT,9972839.31,9992927.75,9680332.74,9883611.08,1253241.884944,0.1268
1661162400000,2022-08-22 10:00:00,BTC/KZT,9894796.38,10002888.14,9778297.5,9778297.5,798886.9057499999,0.0817
1661158800000,2022-08-22 09:00:00,BTC/KZT,10024966.96,10024966.96,9677235.19,9684157.77,377682.15303,0.039
1661155200000,2022-08-22 08:00:00,BTC/KZT,9868034.71,10056048.18,9660253.05,10056048.18,783366.153222,0.0779
1661151600000,2022-08-22 07:00:00,BTC/KZT,9755196.69,10082230.22,9689446.27,9840496.59,1467218.041569,0.1491
1661148000000,2022-08-22 06:00:00,BTC/KZT,9802034.12,10090743.9,9674385.59,10090743.9,785059.8754199999,0.0778
1661144400000,2022-08-22 05:00:00,BTC/KZT,10030688.65,10435858.84,9645715.7,10084493.38,1073998.5449700002,0.1065
1661140800000,2022-08-22 04:00:00,BTC/KZT,9953774.64,10271267.39,9844208.31,9844208.31,686141.319207,0.0697
1661137200000,2022-08-22 03:00:00,BTC/KZT,10023320.44,10434180.79,9860156.46,10247839.89,1337343.1056450002,0.1305
1661133600000,2022-08-22 02:00:00,BTC/KZT,10225554.5,10442219.42,9807515.61,10247390.72,1530960.173568,0.1494
1661130000000,2022-08-22 01:00:00,BTC/KZT,9862285.6,10354980.35,9862285.6,10054135.46,818406.626444,0.0814
1661126400000,2022-08-22 00:00:00,BTC/KZT,10137483.61,10440807.65,9946798.5,9979422.85,1313292.04706,0.1316
1661122800000,2022-08-21 23:00:00,BTC/KZT,10049021.75,10383423.65,10025775.76,10383423.65,1250164.20746,0.1204
1661119200000,2022-08-21 22:00:00,BTC/KZT,9990301.31,10328392.5,9990301.31,10245893.45,1155736.7811599998,0.1128
1661115600000,2022-08-21 21:00:00,BTC/KZT,9906023.24,10375526.98,9874172.57,10186859.29,1503580.431204,0.1476
1661112000000,2022-08-21 20:00:00,BTC/KZT,10370588.84,10370588.84,9997038.01,10068156.79,1450821.393439,0.1441
1661108400000,2022-08-21 19:00:00,BTC/KZT,10413843.96,10413843.96,9825521.91,10174492.56,965559.3439440001,0.0949
1661104800000,2022-08-21 18:00:00,BTC/KZT,9880053.89,10440173.26,9880053.89,10245238.51,1579815.778242,0.1542
1661101200000,2022-08-21 17:00:00,BTC/KZT,10107952.66,10301862.62,9876450.86,10162377.28,1744880.1789759998,0.1717
1661097600000,2022-08-21 16:00:00,BTC/KZT,10169731.75,10425223.22,9831332.11,9891841.58,1270112.458872,0.1284
1661094000000,2022-08-21 15:00:00,BTC/KZT,10010846.87,10418036.71,9817365.33,10025907.22,1155987.102466,0.1153
1661090400000,2022-08-21 14:00:00,BTC/KZT,9952744.9,10325248.98,9814245.48,10325248.98,934435.03269,0.0905
1661086800000,2022-08-21 13:00:00,BTC/KZT,10283661.07,10443244.67,10004081.93,10200851.65,1093531.29688,0.1072
1661083200000,2022-08-21 12:00:00,BTC/KZT,10516717.72,10938360.69,10242979.92,10350255.7,1200051.702921712,0.11594416
1661079600000,2022-08-21 11:00:00,BTC/KZT,10495678.3,10540880.73,9938388.0,10339774.69,1127260.8482982418,0.1090218
1661076000000,2022-08-21 10:00:00,BTC/KZT,10803619.14,10803619.14,9938389.0,10596721.38,1398060.950680023,0.13193335
1661072400000,2022-08-21 09:00:00,BTC/KZT,11193484.9,11259541.48,10491915.3,10642948.39,879758.5661670164,0.08266117
1661068800000,2022-08-21 08:00:00,BTC/KZT,11170214.75,11215138.9,10714634.8,10898818.54,1500767.3129579998,0.1377
1661065200000,2022-08-21 07:00:00,BTC/KZT,11108684.91,11191627.46,10684141.81,11191627.46,1232198.183346,0.1101
1661061600000,2022-08-21 06:00:00,BTC/KZT,10855751.79,11183751.98,10654710.61,11183751.98,1055746.186912,0.0944
1661058000000,2022-08-21 05:00:00,BTC/KZT,10908262.81,11183604.42,10670417.78,10897092.3,1222653.75606,0.1122
1661054400000,2022-08-21 04:00:00,BTC/KZT,10955274.5,11222312.0,10784187.23,10784187.23,1318906.098229,0.1223
1661050800000,2022-08-21 03:00:00,BTC/KZT,10881987.33,11132243.06,10705262.5,10745751.44,1272296.970496,0.1184
1661047200000,2022-08-21 02:00:00,BTC/KZT,10689125.76,11171320.89,10689125.76,11171320.89,1022175.8614350001,0.0915
1661043600000,2022-08-21 01:00:00,BTC/KZT,10899048.23,11132752.63,10644324.06,11132752.63,903979.513556,0.0812
1661040000000,2022-08-21 00:00:00,BTC/KZT,10684004.19,11150180.27,10684004.19,10717702.11,1207885.0277969998,0.1127
1661036400000,2022-08-20 23:00:00,BTC/KZT,10800981.3,11216369.67,10800981.3,11095705.32,1077392.9865720002,0.0971
1661032800000,2022-08-20 22:00:00,BTC/KZT,10784306.67,11217538.59,10784306.67,11159311.11,1187350.702104,0.1064
1661029200000,2022-08-20 21:00:00,BTC/KZT,10649228.08,11205840.08,10646049.87,10646049.87,1436152.127463,0.1349
1661025600000,2022-08-20 20:00:00,BTC/KZT,11053000.12,11190923.69,10761238.68,10853388.71,1024559.894224,0.0944
1661022000000,2022-08-20 19:00:00,BTC/KZT,10736669.93,11000000.0,10444008.07,10686453.31,1513667.2906021837,0.14164356
1661018400000,2022-08-20 18:00:00,BTC/KZT,10753600.61,10753600.61,10432934.65,10639825.06,1253371.392068,0.1178
1661014800000,2022-08-20 17:00:00,BTC/KZT,10524472.86,10689209.78,10460322.63,10519543.73,888901.4451850001,0.0845
1661011200000,2022-08-20 16:00:00,BTC/KZT,10465306.12,10713858.59,10453035.58,10593175.77,1362282.4040219998,0.1286
1661007600000,2022-08-20 15:00:00,BTC/KZT,10510191.38,10728656.5,10467695.53,10500851.16,1068986.648088,0.1018
1661004000000,2022-08-20 14:00:00,BTC/KZT,10708034.27,10741821.94,10437707.56,10460567.22,1667414.414868,0.1594
1661000400000,2022-08-20 13:00:00,BTC/KZT,10437488.62,10744928.32,10437488.62,10618763.63,1370882.384633,0.1291
1660996800000,2022-08-20 12:00:00,BTC/KZT,10585344.56,10695798.64,10536792.3,10695798.64,1235364.74292,0.1155
1660993200000,2022-08-20 11:00:00,BTC/KZT,10489095.52,10617223.97,10453453.12,10536439.77,1070502.280632,0.1016
1660989600000,2022-08-20 10:00:00,BTC/KZT,10525806.04,10706734.28,10437831.65,10706734.28,1247334.54362,0.1165
1660986000000,2022-08-20 09:00:00,BTC/KZT,10490777.69,10741568.38,10459483.89,10734677.25,1669242.312375,0.1555
1660982400000,2022-08-20 08:00:00,BTC/KZT,10669464.62,10698486.06,10487803.21,10562299.09,1644549.968313,0.1557
1660978800000,2022-08-20 07:00:00,BTC/KZT,10499175.85,10728268.61,10186839.0,10584966.3,1585195.344167319,0.14975913
1660975200000,2022-08-20 06:00:00,BTC/KZT,10528515.92,10723600.28,10452363.45,10664590.55,1489843.299835,0.1397
1660971600000,2022-08-20 05:00:00,BTC/KZT,10523915.53,10687260.5,10470652.46,10662501.17,1417046.4054929998,0.1329
1660968000000,2022-08-20 04:00:00,BTC/KZT,10633747.34,10665454.08,10447198.33,10636990.77,1119011.429004,0.1052
1660964400000,2022-08-20 03:00:00,BTC/KZT,10556730.2,10725862.09,10449187.51,10499335.69,1379612.7096659997,0.1314
1660960800000,2022-08-20 02:00:00,BTC/KZT,10710702.08,10710702.08,10487790.46,10659964.85,1135286.2565249999,0.1065
1660957200000,2022-08-20 01:00:00,BTC/KZT,10641701.75,10650861.62,10437715.55,10644151.44,1259203.1153519999,0.1183
1660953600000,2022-08-20 00:00:00,BTC/KZT,10507497.74,10673126.25,10478016.99,10564078.17,1362766.08393,0.129
1660950000000,2022-08-19 23:00:00,BTC/KZT,10596494.87,10753415.18,10453280.44,10453280.44,1720609.960424,0.1646
1660946400000,2022-08-19 22:00:00,BTC/KZT,10541341.52,10675320.1,10186839.0,10546553.97,1506390.8808511044,0.14283252
1660942800000,2022-08-19 21:00:00,BTC/KZT,10829783.19,10861624.45,10674356.0,10674356.0,874284.62258984,0.08190514
1660939200000,2022-08-19 20:00:00,BTC/KZT,10772214.16,10894768.5,10674356.0,10832065.35,1270003.768830294,0.11724484
1660935600000,2022-08-19 19:00:00,BTC/KZT,10823991.48,11126262.75,10626956.36,10882626.87,1362848.775133092,0.1252316
1660932000000,2022-08-19 18:00:00,BTC/KZT,10635206.38,11085482.66,10623286.57,10714787.94,1024333.727064,0.0956
1660928400000,2022-08-19 17:00:00,BTC/KZT,11152879.82,11152879.82,10627659.0,10656503.6,1451415.79032,0.1362
1660924800000,2022-08-19 16:00:00,BTC/KZT,10635598.83,10953179.87,10634029.54,10920770.78,947922.9037039999,0.0868
1660921200000,2022-08-19 15:00:00,BTC/KZT,11016333.8,11152971.3,10639447.08,11000170.27,1391521.539155,0.1265
1660917600000,2022-08-19 14:00:00,BTC/KZT,11085663.11,11126212.96,10769166.46,10849700.31,1676278.697895,0.1545
1660914000000,2022-08-19 13:00:00,BTC/KZT,10958133.14,11127452.67,10612381.48,10745389.78,1442031.308476,0.1342
1660910400000,2022-08-19 12:00:00,BTC/KZT,11067328.81,11139658.0,10689663.62,11139658.0,1525019.1801999998,0.1369
1660906800000,2022-08-19 11:00:00,BTC/KZT,10847316.25,11099498.7,10771065.73,11028042.01,967159.284277,0.0877
1660903200000,2022-08-19 10:00:00,BTC/KZT,11062023.43,11062023.43,10699893.69,10699893.69,1730172.8096730001,0.1617
1660899600000,2022-08-19 09:00:00,BTC/KZT,11001988.45,11207142.56,10759510.92,11178318.43,1276563.964706,0.1142
1660896000000,2022-08-19 08:00:00,BTC/KZT,11367595.61,11371065.95,11091036.3,11091036.3,1275469.1745000002,0.115
1660892400000,2022-08-19 07:00:00,BTC/KZT,11444091.14,11444091.14,11147244.67,11244163.74,1660762.984398,0.1477
1660888800000,2022-08-19 06:00:00,BTC/KZT,11468205.2,11520934.04,10882219.0,11325722.89,1449809.7511519114,0.12801035
1660885200000,2022-08-19 05:00:00,BTC/KZT,11539941.62,11600047.31,11439868.8,11484771.72,1442487.328032,0.1256
1660881600000,2022-08-19 04:00:00,BTC/KZT,11378286.85,11569091.86,11227763.25,11504423.7,1568968.8174807571,0.13637961
1660878000000,2022-08-19 03:00:00,BTC/KZT,11175755.57,11463843.82,11175755.57,11458927.57,1985832.147881,0.1733
1660874400000,2022-08-19 02:00:00,BTC/KZT,11175994.83,11469281.1,11168496.89,11185316.13,1419416.6168970002,0.1269
1660870800000,2022-08-19 01:00:00,BTC/KZT,11391724.79,11434648.25,11155009.56,11434648.25,1693471.405825,0.1481
1660867200000,2022-08-19 00:00:00,BTC/KZT,11471610.79,11476342.73,11172013.59,11184449.21,1607205.3514770002,0.1437
1660863600000,2022-08-18 23:00:00,BTC/KZT,11090925.82,11452812.33,11065225.39,11357557.12,1486129.3074665854,0.13084938
1660860000000,2022-08-18 22:00:00,BTC/KZT,11040428.13,11183252.28,11024765.88,11037784.07,1241750.707875,0.1125
1660856400000,2022-08-18 21:00:00,BTC/KZT,11119237.72,11161837.02,11050860.42,11072195.49,1560072.344541,0.1409
1660852800000,2022-08-18 20:00:00,BTC/KZT,11144421.58,11183032.06,11026943.04,11115129.01,1648373.6321829997,0.1483
1660849200000,2022-08-18 19:00:00,BTC/KZT,11069963.75,11141049.19,11029211.22,11141049.19,1661130.434229,0.1491
1660845600000,2022-08-18 18:00:00,BTC/KZT,11129917.03,11177885.3,10882219.02,11177885.3,1586206.308689328,0.14190576
1660842000000,2022-08-18 17:00:00,BTC/KZT,11254437.74,11336236.99,11144545.15,11144545.15,1424272.87017,0.1278
1660838400000,2022-08-18 16:00:00,BTC/KZT,11362639.66,11446000.42,11158333.47,11158333.47,891550.844253,0.0799
1660834800000,2022-08-18 15:00:00,BTC/KZT,11351851.4,11465088.2,11224316.52,11465088.2,1714030.6859,0.1495
1660831200000,2022-08-18 14:00:00,BTC/KZT,11330307.92,11358748.03,11143113.34,11290312.22,1191127.93921,0.1055
1660827600000,2022-08-18 13:00:00,BTC/KZT,11077033.3,11312450.93,10980314.09,11312450.93,1598559.3865565488,0.14130973
1660824000000,2022-08-18 12:00:00,BTC/KZT,11097292.23,11182219.03,11057693.71,11121654.55,1039119.2064314187,0.09343207
1660820400000,2022-08-18 11:00:00,BTC/KZT,11086572.62,11182219.03,11045942.2,11085483.4,1421402.6308051322,0.12822198
1660816800000,2022-08-18 10:00:00,BTC/KZT,11072875.48,11182219.03,11045910.44,11097575.21,1345305.66337154,0.12122519
1660813200000,2022-08-18 09:00:00,BTC/KZT,11101273.75,11357094.76,10882219.01,11058275.09,1435098.70807984,0.129776
1660809600000,2022-08-18 08:00:00,BTC/KZT,11224946.28,11336464.39,11108436.68,11181715.21,1572149.158526,0.1406
1660806000000,2022-08-18 07:00:00,BTC/KZT,11469350.85,11598441.79,11111713.13,11260358.56,1822437.6857009665,0.16184544
1660802400000,2022-08-18 06:00:00,BTC/KZT,11502748.85,11564247.11,11438370.41,11463098.35,1318256.31025,0.115
1660798800000,2022-08-18 05:00:00,BTC/KZT,11638671.39,11750431.0,11453205.7,11498954.71,1571907.108857,0.1367
1660795200000,2022-08-18 04:00:00,BTC/KZT,11701645.26,11738783.2,11503687.77,11718843.62,1585559.541786,0.1353
1660791600000,2022-08-18 03:00:00,BTC/KZT,11574388.25,11736286.7,11539971.87,11539971.87,1464422.4303030001,0.1269
1660788000000,2022-08-18 02:00:00,BTC/KZT,11662204.56,11781012.12,11498171.88,11693101.31,1382124.5748420001,0.1182
1660784400000,2022-08-18 01:00:00,BTC/KZT,11708122.16,11754613.33,11497745.6,11502708.38,1800173.8614700001,0.1565
1660780800000,2022-08-18 00:00:00,BTC/KZT,11448598.32,11961550.96,11432226.02,11510668.54,1279862.2566411388,0.11118922
1660777200000,2022-08-17 23:00:00,BTC/KZT,11269001.57,11656757.65,11269001.57,11625520.08,1173014.976072,0.1009
1660773600000,2022-08-17 22:00:00,BTC/KZT,11411567.56,11579472.23,11342725.62,11569434.25,1542205.585525,0.1333
1660770000000,2022-08-17 21:00:00,BTC/KZT,11679071.13,11820953.36,10882219.01,11499976.41,1306307.2753607098,0.11359217
1660766400000,2022-08-17 20:00:00,BTC/KZT,11839716.59,11839946.26,11638060.91,11839946.26,1604312.71823,0.1355
1660762800000,2022-08-17 19:00:00,BTC/KZT,11670725.61,11806359.23,11630961.95,11643708.02,1263342.32017,0.1085
1660759200000,2022-08-17 18:00:00,BTC/KZT,11699354.69,11824419.97,11649178.18,11790813.01,1401927.666889,0.1189
1660755600000,2022-08-17 17:00:00,BTC/KZT,11840512.43,11918319.33,11820331.08,11918319.33,1456418.622126,0.1222
1660752000000,2022-08-17 16:00:00,BTC/KZT,11565287.57,11999973.64,11556313.11,11999973.64,1463277.1456608092,0.12194003
1660748400000,2022-08-17 15:00:00,BTC/KZT,11615850.09,11640017.89,11555543.25,11576195.41,1291903.407756,0.1116
1660744800000,2022-08-17 14:00:00,BTC/KZT,11784017.48,11836978.07,11467797.83,11610608.38,1528581.5262814309,0.13165387
1660741200000,2022-08-17 13:00:00,BTC/KZT,11680365.97,11796965.6,11456649.55,11680825.45,1275546.1391399999,0.1092
1660737600000,2022-08-17 12:00:00,BTC/KZT,11528542.68,11759065.92,11386223.93,11682992.96,1484822.301557885,0.12709263
1660734000000,2022-08-17 11:00:00,BTC/KZT,11457362.39,11457362.39,11363821.83,11413578.38,954175.152568,0.0836
1660730400000,2022-08-17 10:00:00,BTC/KZT,11355418.15,11542230.95,11355418.15,11399228.89,1114844.585442,0.0978
1660726800000,2022-08-17 09:00:00,BTC/KZT,11353946.28,11549022.26,11353946.28,11510572.5,1343283.81075,0.1167
1660723200000,2022-08-17 08:00:00,BTC/KZT,11699191.86,11721219.36,11450906.14,11508352.21,1756174.5472460003,0.1526
1660719600000,2022-08-17 07:00:00,BTC/KZT,11700944.69,11753708.03,11446122.24,11648749.8,1410663.60078,0.1211
1660716000000,2022-08-17 06:00:00,BTC/KZT,11737630.61,11737630.61,11519938.39,11519938.39,927355.040395,0.0805
1660712400000,2022-08-17 05:00:00,BTC/KZT,11590104.25,11757772.3,11450253.81,11638802.88,1389673.0638720002,0.1194
1660708800000,2022-08-17 04:00:00,BTC/KZT,11664846.45,11702074.24,11456529.07,11702074.24,1662864.7495040002,0.1421
1660705200000,2022-08-17 03:00:00,BTC/KZT,11513379.36,11702339.96,11494569.87,11589898.94,1203805.4834232132,0.10386678
1660701600000,2022-08-17 02:00:00,BTC/KZT,11411328.58,11544762.97,11394137.06,11394137.06,1044842.368402,0.0917
1660698000000,2022-08-17 01:00:00,BTC/KZT,11434330.98,11549187.85,11434330.98,11502819.86,1166385.933804,0.1014
1660694400000,2022-08-17 00:00:00,BTC/KZT,11489964.14,11539579.84,11369901.29,11467038.33,1155877.463664,0.1008
1660690800000,2022-08-16 23:00:00,BTC/KZT,11377056.44,11541380.79,11371272.08,11422407.5,1058857.17525,0.0927
1660687200000,2022-08-16 22:00:00,BTC/KZT,11356571.05,11540505.25,11356571.05,11376021.67,1558514.96879,0.137
1660683600000,2022-08-16 21:00:00,BTC/KZT,11489758.49,11512096.4,11405689.65,11421040.16,1427630.02,0.125
1660680000000,2022-08-16 20:00:00,BTC/KZT,11477890.32,11539621.72,11352606.79,11432221.19,1528487.973103,0.1337
1660676400000,2022-08-16 19:00:00,BTC/KZT,11467188.13,11524084.76,11390121.74,11399267.38,1063551.646554,0.0933
1660672800000,2022-08-16 18:00:00,BTC/KZT,11505197.75,11505197.75,11419104.01,11487562.58,1934505.538472,0.1684
1660669200000,2022-08-16 17:00:00,BTC/KZT,11458629.51,11542587.99,11377274.56,11542587.99,1456674.604338,0.1262
1660665600000,2022-08-16 16:00:00,BTC/KZT,11539631.43,11742348.72,11482668.33,11525320.38,1460258.0921460001,0.1267
