https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAPPX,Volume USDT
1644796800,2022-02-14 00:00:00,DAPPX/USDT,0.01506,0.01601,0.01463,0.01497,27168016.48970697,415250.1314731789734
1644710400,2022-02-13 00:00:00,DAPPX/USDT,0.01502,0.0175,0.01496,0.01506,27498124.78749736,442147.9896999266432
1644624000,2022-02-12 00:00:00,DAPPX/USDT,0.01553,0.01849,0.01453,0.01502,28327079.27551212,452603.4274314287146
1644537600,2022-02-11 00:00:00,DAPPX/USDT,0.0172,0.01745,0.01553,0.01557,24470373.4296358,405663.7310237610377
1644451200,2022-02-10 00:00:00,DAPPX/USDT,0.01685,0.01824,0.01632,0.01723,25726452.85439759,437247.7482286883269
1644364800,2022-02-09 00:00:00,DAPPX/USDT,0.01811,0.01816,0.0166,0.01686,26657989.65823108,456193.9975424026899
1644278400,2022-02-08 00:00:00,DAPPX/USDT,0.01871,0.02,0.01743,0.01812,26932501.3741371,504174.2415518888206
1644192000,2022-02-07 00:00:00,DAPPX/USDT,0.01922,0.02,0.01796,0.0187,28607559.5425113,539614.793224693664
1644105600,2022-02-06 00:00:00,DAPPX/USDT,0.01766,0.02072,0.0173,0.01922,28446646.56109305,512114.6053473975601
1644019200,2022-02-05 00:00:00,DAPPX/USDT,0.01721,0.01826,0.01711,0.01765,28828801.5703287,509387.642504669678
1643932800,2022-02-04 00:00:00,DAPPX/USDT,0.01702,0.01797,0.01691,0.01721,27488008.60412207,476132.0006831107338
1643846400,2022-02-03 00:00:00,DAPPX/USDT,0.01611,0.0178,0.016,0.01702,28952037.94639056,480700.3358384311897
1643760000,2022-02-02 00:00:00,DAPPX/USDT,0.01669,0.01797,0.0161,0.01611,30605156.63933913,515864.5304909686988
1643673600,2022-02-01 00:00:00,DAPPX/USDT,0.017,0.01784,0.01646,0.01668,27512948.34178384,469888.3157817300083
1643587200,2022-01-31 00:00:00,DAPPX/USDT,0.01738,0.01747,0.01614,0.01711,25893263.23569269,431481.7908952688726
1643500800,2022-01-30 00:00:00,DAPPX/USDT,0.01722,0.0188,0.01703,0.01738,28025991.65736849,496773.4766148227354
1643414400,2022-01-29 00:00:00,DAPPX/USDT,0.01737,0.01834,0.01682,0.01722,25261978.19494591,433852.3673904357511
1643328000,2022-01-28 00:00:00,DAPPX/USDT,0.01697,0.0188,0.01683,0.01738,29944377.86114087,521429.7559157085563
1643241600,2022-01-27 00:00:00,DAPPX/USDT,0.01855,0.01877,0.01693,0.01696,27702043.79505831,490087.5566450243848
1643155200,2022-01-26 00:00:00,DAPPX/USDT,0.01889,0.0192,0.01808,0.01854,27869097.65623214,518810.9971162277867
1643068800,2022-01-25 00:00:00,DAPPX/USDT,0.01801,0.01906,0.01754,0.01889,27145299.6216975,491991.0595003183928
1642982400,2022-01-24 00:00:00,DAPPX/USDT,0.01783,0.0217,0.017,0.01808,28182519.98498587,511850.8563739911138
1642896000,2022-01-23 00:00:00,DAPPX/USDT,0.01741,0.0181,0.01684,0.01784,30314942.01376421,529299.582237503266
1642809600,2022-01-22 00:00:00,DAPPX/USDT,0.018,0.0189,0.01721,0.01734,27172546.85400791,488791.8395832316302
1642723200,2022-01-21 00:00:00,DAPPX/USDT,0.02037,0.02042,0.01765,0.01801,12558179.47299407,239969.3361054400177
1642636800,2022-01-20 00:00:00,DAPPX/USDT,0.02079,0.02196,0.02014,0.02037,14695610.89213263,307392.6490417785537
1642550400,2022-01-19 00:00:00,DAPPX/USDT,0.02125,0.02301,0.01995,0.02079,14619064.35696008,306857.5411187076353
1642464000,2022-01-18 00:00:00,DAPPX/USDT,0.02235,0.02528,0.0204,0.02125,15354305.28773686,339458.7035152598216
1642377600,2022-01-17 00:00:00,DAPPX/USDT,0.02293,0.024,0.02202,0.02236,12361170.76047982,278634.1702702910325
1642291200,2022-01-16 00:00:00,DAPPX/USDT,0.02304,0.02376,0.022,0.02294,6190693.353223,140329.026342082313
1642204800,2022-01-15 00:00:00,DAPPX/USDT,0.02153,0.027,0.02145,0.023,10476047.20843258,242863.5744968565328
1642118400,2022-01-14 00:00:00,DAPPX/USDT,0.022,0.02286,0.02102,0.02153,11231053.08402584,247516.2108240896416
1642032000,2022-01-13 00:00:00,DAPPX/USDT,0.02298,0.0241,0.02178,0.02199,18849920.2957112,434164.3528614366065
1641945600,2022-01-12 00:00:00,DAPPX/USDT,0.02487,0.02703,0.022,0.02297,10476009.7959799,255336.9699886425946
1641859200,2022-01-11 00:00:00,DAPPX/USDT,0.02656,0.02719,0.02401,0.02488,12205737.36673265,307341.5772513430675
1641772800,2022-01-10 00:00:00,DAPPX/USDT,0.02752,0.0495,0.026,0.02657,24118411.82123992,775228.3237389086191
1641686400,2022-01-09 00:00:00,DAPPX/USDT,0.02794,0.02931,0.027,0.02753,7566714.4609782,210288.9603968792427
1641600000,2022-01-08 00:00:00,DAPPX/USDT,0.02856,0.03009,0.02747,0.028,8430785.2355398,243238.596582334919
1641513600,2022-01-07 00:00:00,DAPPX/USDT,0.02959,0.03035,0.02802,0.02856,9633050.37412448,276819.7220709532255
1641427200,2022-01-06 00:00:00,DAPPX/USDT,0.02921,0.03104,0.02803,0.02958,10637995.39826945,311483.9016586003211
1641340800,2022-01-05 00:00:00,DAPPX/USDT,0.03059,0.03102,0.029,0.02922,10179442.6033159,308294.9953488029107
1641254400,2022-01-04 00:00:00,DAPPX/USDT,0.03002,0.035,0.02998,0.03059,10344283.85434961,320691.1179140232635
1641168000,2022-01-03 00:00:00,DAPPX/USDT,0.03148,0.03158,0.02975,0.03001,10737938.49909613,330427.967357541734
1641081600,2022-01-02 00:00:00,DAPPX/USDT,0.03307,0.03318,0.03119,0.03149,11461698.91416312,367951.7126911016417
1640995200,2022-01-01 00:00:00,DAPPX/USDT,0.03206,0.03698,0.03151,0.03306,11042121.65130025,362305.8037106911502
1640908800,2021-12-31 00:00:00,DAPPX/USDT,0.03225,0.03472,0.031,0.03205,11188808.596504,356367.7406313195251
1640822400,2021-12-30 00:00:00,DAPPX/USDT,0.03128,0.03465,0.0306,0.03224,11100869.46804671,353365.8567170305002
1640736000,2021-12-29 00:00:00,DAPPX/USDT,0.03161,0.03555,0.02981,0.03128,11241680.24961268,360158.929721737071
1640649600,2021-12-28 00:00:00,DAPPX/USDT,0.03308,0.03325,0.02904,0.03159,11684608.03808537,364883.5037239924928
