https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE3S,Volume USDT
1654797600,2022-06-09 18:00:00,AAVE3S/USDT,1.2728,1.3122,1.2531,1.3027,11700.14000223,15148.774010888325
1654794000,2022-06-09 17:00:00,AAVE3S/USDT,1.2498,1.281,1.2358,1.2759,1768.20382597,2221.749470498426
1654790400,2022-06-09 16:00:00,AAVE3S/USDT,1.2882,1.3027,1.2435,1.2435,2858.70831208,3657.241577193706
1654786800,2022-06-09 15:00:00,AAVE3S/USDT,1.3075,1.3188,1.2785,1.2814,3083.09704574,3972.563785526612
1654783200,2022-06-09 14:00:00,AAVE3S/USDT,1.2742,1.3126,1.2555,1.3074,3433.28074438,4384.102740576685
1654779600,2022-06-09 13:00:00,AAVE3S/USDT,1.2742,1.2908,1.2385,1.2613,5197.30403285,6612.188864828705
1654776000,2022-06-09 12:00:00,AAVE3S/USDT,1.2523,1.2907,1.238,1.277,4499.33800728,5708.767041996174
1654772400,2022-06-09 11:00:00,AAVE3S/USDT,1.246,1.2556,1.218,1.2493,2768.07689919,3424.376270780269
1654768800,2022-06-09 10:00:00,AAVE3S/USDT,1.2061,1.2535,1.1953,1.2408,4194.21374674,5092.697452128576
1654765200,2022-06-09 09:00:00,AAVE3S/USDT,1.21,1.217,1.1817,1.2061,1988.15835201,2393.048337026093
1654761600,2022-06-09 08:00:00,AAVE3S/USDT,1.2591,1.2679,1.205,1.211,4204.5740858,5245.464357119085
1654758000,2022-06-09 07:00:00,AAVE3S/USDT,1.2919,1.2919,1.2555,1.2612,2730.5107722,3464.758134045835
1654754400,2022-06-09 06:00:00,AAVE3S/USDT,1.3042,1.3047,1.2913,1.2997,919.62156178,1192.084113204366
1654750800,2022-06-09 05:00:00,AAVE3S/USDT,1.3099,1.3119,1.293,1.293,809.06543139,1055.713194410956
1654747200,2022-06-09 04:00:00,AAVE3S/USDT,1.2853,1.3101,1.2853,1.3048,568.40819479,736.965605323838
1654743600,2022-06-09 03:00:00,AAVE3S/USDT,1.3145,1.3245,1.2835,1.292,3240.2695992,4194.127191067017
1654740000,2022-06-09 02:00:00,AAVE3S/USDT,1.3389,1.3448,1.3145,1.3148,692.97233429,923.047779937903
1654736400,2022-06-09 01:00:00,AAVE3S/USDT,1.323,1.3389,1.3006,1.3389,1376.66908332,1818.513372359091
1654732800,2022-06-09 00:00:00,AAVE3S/USDT,1.2978,1.3549,1.2874,1.3268,14468.11899292,19096.203268031279
1654729200,2022-06-08 23:00:00,AAVE3S/USDT,1.2657,1.3109,1.2657,1.2914,1309.31053248,1693.720624726371
1654725600,2022-06-08 22:00:00,AAVE3S/USDT,1.2671,1.2806,1.2523,1.2702,3823.92595221,4845.154135799615
1654722000,2022-06-08 21:00:00,AAVE3S/USDT,1.2911,1.2931,1.2541,1.2666,3409.1155464,4300.872886759283
1654718400,2022-06-08 20:00:00,AAVE3S/USDT,1.2996,1.3061,1.2655,1.2908,10390.41781878,13306.455046213412
1654714800,2022-06-08 19:00:00,AAVE3S/USDT,1.2932,1.3117,1.2786,1.2989,2000.00733087,2587.705033555378
1654711200,2022-06-08 18:00:00,AAVE3S/USDT,1.2609,1.341,1.2589,1.2932,8490.78012355,11073.789921305612
1654707600,2022-06-08 17:00:00,AAVE3S/USDT,1.268,1.2837,1.2468,1.2609,3173.40924384,4008.14416749429
1654704000,2022-06-08 16:00:00,AAVE3S/USDT,1.2173,1.2722,1.2104,1.261,2644.45349001,3298.867017179958
1654700400,2022-06-08 15:00:00,AAVE3S/USDT,1.2555,1.2578,1.2142,1.2179,1580.2627,1942.447522908102
1654696800,2022-06-08 14:00:00,AAVE3S/USDT,1.2187,1.2555,1.2187,1.2534,1763.51438006,2191.616903989195
1654693200,2022-06-08 13:00:00,AAVE3S/USDT,1.2911,1.2977,1.2022,1.2187,5821.70880736,7234.763410169614
1654689600,2022-06-08 12:00:00,AAVE3S/USDT,1.2339,1.3037,1.2301,1.2843,10383.47041361,13219.807641484974
1654686000,2022-06-08 11:00:00,AAVE3S/USDT,1.2484,1.2546,1.2111,1.2327,5113.57976313,6253.44660007497
1654682400,2022-06-08 10:00:00,AAVE3S/USDT,1.23,1.2517,1.2294,1.2428,1347.15558387,1676.469639802454
1654678800,2022-06-08 09:00:00,AAVE3S/USDT,1.2405,1.2614,1.23,1.2305,1391.25856852,1727.197584192639
1654675200,2022-06-08 08:00:00,AAVE3S/USDT,1.2331,1.2492,1.2207,1.2405,2460.39861216,3034.753661435785
1654671600,2022-06-08 07:00:00,AAVE3S/USDT,1.2284,1.2669,1.2224,1.239,3839.93096718,4783.768443476903
1654668000,2022-06-08 06:00:00,AAVE3S/USDT,1.2142,1.249,1.2066,1.23,6770.81451342,8332.443429955199
1654664400,2022-06-08 05:00:00,AAVE3S/USDT,1.256,1.2614,1.1966,1.22,2821.07159328,3463.937757343194
1654660800,2022-06-08 04:00:00,AAVE3S/USDT,1.31,1.3154,1.2409,1.256,8066.3663511,10173.613376920318
1654657200,2022-06-08 03:00:00,AAVE3S/USDT,1.1713,1.3338,1.1713,1.3022,19572.98396574,24975.238577089611
1654653600,2022-06-08 02:00:00,AAVE3S/USDT,1.1698,1.171,1.1274,1.171,1909.72296367,2190.33508369972
1654650000,2022-06-08 01:00:00,AAVE3S/USDT,1.1848,1.2232,1.1704,1.1704,4485.68467107,5402.896043483725
1654646400,2022-06-08 00:00:00,AAVE3S/USDT,1.2049,1.2323,1.1423,1.1821,8392.36950794,9941.431014397012
1654642800,2022-06-07 23:00:00,AAVE3S/USDT,1.183,1.2353,1.1458,1.2048,8570.08762581,10164.140207241253
1654639200,2022-06-07 22:00:00,AAVE3S/USDT,1.095,1.2491,1.0883,1.1907,16975.70868155,19911.710174767023
1654635600,2022-06-07 21:00:00,AAVE3S/USDT,1.111,1.1402,1.088,1.0984,6576.36203674,7342.977534631184
1654632000,2022-06-07 20:00:00,AAVE3S/USDT,1.1338,1.1338,1.0855,1.111,3789.99886219,4190.547129009216
1654628400,2022-06-07 19:00:00,AAVE3S/USDT,1.1636,1.1636,1.0743,1.1355,8400.6814252,9348.506712947162
1654624800,2022-06-07 18:00:00,AAVE3S/USDT,1.2177,1.2177,1.135,1.1636,9859.55244308,11518.382973620599
1654621200,2022-06-07 17:00:00,AAVE3S/USDT,1.2117,1.2248,1.1924,1.2248,4036.33255996,4844.989879766544
1654617600,2022-06-07 16:00:00,AAVE3S/USDT,1.2165,1.2547,1.1976,1.2056,5120.04945166,6325.389964755806
1654614000,2022-06-07 15:00:00,AAVE3S/USDT,1.1986,1.2201,1.1809,1.2081,5357.97773672,6425.532031886708
1654610400,2022-06-07 14:00:00,AAVE3S/USDT,1.2261,1.235,1.172,1.2065,13631.03145039,16347.850030714846
1654606800,2022-06-07 13:00:00,AAVE3S/USDT,1.2646,1.2672,1.21,1.2261,4608.93282114,5697.142974755718
1654603200,2022-06-07 12:00:00,AAVE3S/USDT,1.2702,1.3172,1.2555,1.2646,10683.80826012,13787.975998433338
1654599600,2022-06-07 11:00:00,AAVE3S/USDT,1.2228,1.2759,1.2228,1.2688,4667.7564035,5857.387054055371
1654596000,2022-06-07 10:00:00,AAVE3S/USDT,1.2214,1.2247,1.2104,1.2218,322.748,394.05729043
1654592400,2022-06-07 09:00:00,AAVE3S/USDT,1.2026,1.2232,1.2026,1.2214,1249.05362432,1513.731399212064
1654588800,2022-06-07 08:00:00,AAVE3S/USDT,1.211,1.2164,1.1737,1.2011,6100.78917484,7281.738930726385
1654585200,2022-06-07 07:00:00,AAVE3S/USDT,1.2177,1.2222,1.2103,1.2175,914.40425016,1112.982699092416
1654581600,2022-06-07 06:00:00,AAVE3S/USDT,1.2103,1.2307,1.1949,1.2164,5059.94789181,6142.697697525218
1654578000,2022-06-07 05:00:00,AAVE3S/USDT,1.2072,1.2261,1.1894,1.2101,9089.12412088,11001.152902876075
1654574400,2022-06-07 04:00:00,AAVE3S/USDT,1.1942,1.2103,1.1925,1.2064,5228.31574301,6292.516869426578
1654570800,2022-06-07 03:00:00,AAVE3S/USDT,1.2107,1.2154,1.1825,1.1925,11815.5114633,14096.459784037864
1654567200,2022-06-07 02:00:00,AAVE3S/USDT,1.2366,1.2566,1.1886,1.2104,24369.68766456,29900.560553553404
1654563600,2022-06-07 01:00:00,AAVE3S/USDT,1.1904,1.2899,1.165,1.2365,21100.8389134,26065.902523515103
1654560000,2022-06-07 00:00:00,AAVE3S/USDT,1.0153,1.2031,1.0093,1.1904,34863.82302193,38753.16369406401
1654556400,2022-06-06 23:00:00,AAVE3S/USDT,1.03,1.0357,0.9964,1.0127,3361.2360344,3405.568829746489
1654552800,2022-06-06 22:00:00,AAVE3S/USDT,1.0101,1.0453,0.9968,1.03,6447.40614486,6567.000730718585
1654549200,2022-06-06 21:00:00,AAVE3S/USDT,1.0322,1.0322,0.9996,1.0038,6886.71991792,6967.14355702254
1654545600,2022-06-06 20:00:00,AAVE3S/USDT,1.0285,1.07,1.0285,1.0331,3000.02599503,3133.23785303311
1654542000,2022-06-06 19:00:00,AAVE3S/USDT,1.0445,1.0504,1.0216,1.0216,2739.87476753,2820.499679357393
1654538400,2022-06-06 18:00:00,AAVE3S/USDT,1.039,1.0587,1.0331,1.0393,7981.68932107,8387.975584966109
1654534800,2022-06-06 17:00:00,AAVE3S/USDT,1.0598,1.08,1.0343,1.0343,13763.52653115,14620.658104506674
1654531200,2022-06-06 16:00:00,AAVE3S/USDT,1.0127,1.0662,1.0123,1.0587,8749.78710763,9082.98687480585
1654527600,2022-06-06 15:00:00,AAVE3S/USDT,0.9996,1.0652,0.9963,1.0091,14273.67750647,14733.289190497399
1654524000,2022-06-06 14:00:00,AAVE3S/USDT,0.9592,1.0006,0.9404,0.9939,16483.42542795,16066.098895846161
1654520400,2022-06-06 13:00:00,AAVE3S/USDT,0.9284,0.9804,0.9233,0.9592,14875.91045812,14173.662704110711
1654516800,2022-06-06 12:00:00,AAVE3S/USDT,0.9419,0.9419,0.9095,0.9284,6082.65956084,5586.507376450922
1654513200,2022-06-06 11:00:00,AAVE3S/USDT,0.883,0.9423,0.883,0.9423,9917.93898115,9027.573322678529
1654509600,2022-06-06 10:00:00,AAVE3S/USDT,0.8598,0.883,0.8574,0.883,2926.73458451,2546.067663314407
1654506000,2022-06-06 09:00:00,AAVE3S/USDT,0.8678,0.8763,0.8574,0.8603,3705.82666211,3214.890112533338
1654502400,2022-06-06 08:00:00,AAVE3S/USDT,0.8715,0.8776,0.8464,0.8689,9534.05518945,8165.388163880501
1654498800,2022-06-06 07:00:00,AAVE3S/USDT,0.8486,0.8785,0.8305,0.8678,13442.81387386,11512.121573950373
1654495200,2022-06-06 06:00:00,AAVE3S/USDT,0.9055,0.9058,0.8305,0.8502,17677.82029471,15454.770429361132
1654491600,2022-06-06 05:00:00,AAVE3S/USDT,0.8632,0.9058,0.8487,0.9038,7642.46936134,6678.931744113748
1654488000,2022-06-06 04:00:00,AAVE3S/USDT,0.8393,0.8662,0.8326,0.8637,13089.49734804,11151.79831533553
1654484400,2022-06-06 03:00:00,AAVE3S/USDT,0.9044,0.9044,0.8353,0.8443,13189.66789621,11472.709358315893
1654480800,2022-06-06 02:00:00,AAVE3S/USDT,0.8745,0.9261,0.8579,0.9057,14230.71456374,12704.341713740387
1654477200,2022-06-06 01:00:00,AAVE3S/USDT,1.0003,1.0003,0.8714,0.8808,17497.08794242,16167.462825232159
1654473600,2022-06-06 00:00:00,AAVE3S/USDT,1.0805,1.0823,0.998,1.0015,5286.16249864,5502.578141775753
1654470000,2022-06-05 23:00:00,AAVE3S/USDT,1.0145,1.0817,1.01,1.0817,7354.36672584,7798.794293448489
1654466400,2022-06-05 22:00:00,AAVE3S/USDT,1.0165,1.0382,1.0038,1.0194,4570.7154942,4651.83217831938
1654462800,2022-06-05 21:00:00,AAVE3S/USDT,1.005,1.0381,1.004,1.013,2862.26094889,2928.376623327382
1654459200,2022-06-05 20:00:00,AAVE3S/USDT,1.0029,1.0099,0.993,1.0099,2130.89749153,2129.145037475246
1654455600,2022-06-05 19:00:00,AAVE3S/USDT,1.0075,1.0339,1.003,1.003,4897.34914587,4999.017960900977
1654452000,2022-06-05 18:00:00,AAVE3S/USDT,1.002,1.0075,0.9909,1.007,6685.39611777,6688.36049105604
1654448400,2022-06-05 17:00:00,AAVE3S/USDT,1.0418,1.0454,0.9885,1.0034,17873.8206081,18108.360998799384
1654444800,2022-06-05 16:00:00,AAVE3S/USDT,1.0179,1.0435,0.978,1.0371,12995.95416119,13081.118899721808
1654441200,2022-06-05 15:00:00,AAVE3S/USDT,1.0538,1.0611,1.0178,1.0179,4087.07293789,4190.257141658231
1654437600,2022-06-05 14:00:00,AAVE3S/USDT,1.0799,1.0913,1.0485,1.0633,4749.61968581,5051.314494102664
1654434000,2022-06-05 13:00:00,AAVE3S/USDT,1.0394,1.0846,1.038,1.084,6961.4666367,7372.417455201736
1654430400,2022-06-05 12:00:00,AAVE3S/USDT,1.0403,1.0559,1.0353,1.0405,2510.0141983,2619.369335627667
1654426800,2022-06-05 11:00:00,AAVE3S/USDT,1.049,1.0546,1.0324,1.0386,4877.63706189,5094.407334145582
1654423200,2022-06-05 10:00:00,AAVE3S/USDT,1.0436,1.0531,1.0322,1.0511,4608.70725697,4799.833788735113
1654419600,2022-06-05 09:00:00,AAVE3S/USDT,1.0075,1.0561,1.0075,1.0503,5405.65140276,5635.152072061494
1654416000,2022-06-05 08:00:00,AAVE3S/USDT,1.0203,1.0221,0.993,1.0075,3177.62923824,3191.539551532692
1654412400,2022-06-05 07:00:00,AAVE3S/USDT,1.017,1.025,0.9984,1.022,7835.23558783,7891.377764103517
1654408800,2022-06-05 06:00:00,AAVE3S/USDT,1.025,1.0363,1.0056,1.0149,2995.78170758,3051.30187606297
1654405200,2022-06-05 05:00:00,AAVE3S/USDT,1.0308,1.0308,1.01,1.0221,6466.7123,6575.89665793
1654401600,2022-06-05 04:00:00,AAVE3S/USDT,1.018,1.0454,1.0111,1.04,3324.0551,3412.66265957
1654398000,2022-06-05 03:00:00,AAVE3S/USDT,1.0207,1.0403,1.015,1.0186,7402.87058083,7594.006349299756
1654394400,2022-06-05 02:00:00,AAVE3S/USDT,1.0611,1.0619,1.0207,1.0207,3118.0580158,3213.80784638597
1654390800,2022-06-05 01:00:00,AAVE3S/USDT,1.04,1.0634,1.028,1.0589,7474.96997425,7843.001906785873
1654387200,2022-06-05 00:00:00,AAVE3S/USDT,0.99,1.04,0.9881,1.04,6077.86927887,6115.471769527601
1654383600,2022-06-04 23:00:00,AAVE3S/USDT,1.0169,1.0219,0.99,0.997,3627.302,3669.93311304
1654380000,2022-06-04 22:00:00,AAVE3S/USDT,1.0113,1.0199,0.9709,1.0149,7433.91299211,7340.148662451443
1654376400,2022-06-04 21:00:00,AAVE3S/USDT,1.025,1.0392,1.005,1.0108,5167.03188825,5275.375480081698
1654372800,2022-06-04 20:00:00,AAVE3S/USDT,1.0417,1.0503,1.0251,1.0251,4055.08062175,4212.931088256629
1654369200,2022-06-04 19:00:00,AAVE3S/USDT,1.0165,1.0526,1.0123,1.0398,6248.86659646,6513.154388966706
1654365600,2022-06-04 18:00:00,AAVE3S/USDT,1.0405,1.0493,1.0027,1.0121,11772.41533568,12041.186580997688
1654362000,2022-06-04 17:00:00,AAVE3S/USDT,1.0475,1.06,1.0272,1.0498,11425.89503963,11989.94505122844
1654358400,2022-06-04 16:00:00,AAVE3S/USDT,1.0477,1.06,1.0302,1.0503,7571.50495593,7930.117470932039
1654354800,2022-06-04 15:00:00,AAVE3S/USDT,1.0179,1.0502,1.0108,1.0405,4911.98866709,5076.961407160622
1654351200,2022-06-04 14:00:00,AAVE3S/USDT,1.0696,1.1069,1.0069,1.0201,23489.2062935,24914.358397032759
1654347600,2022-06-04 13:00:00,AAVE3S/USDT,1.079,1.0846,1.0508,1.0706,5351.8572942,5699.235894653438
1654344000,2022-06-04 12:00:00,AAVE3S/USDT,1.0374,1.0836,1.0322,1.079,19269.53840768,20433.035735093154
1654340400,2022-06-04 11:00:00,AAVE3S/USDT,1.0268,1.0477,1.0126,1.0302,4944.51419888,5073.387808438738
1654336800,2022-06-04 10:00:00,AAVE3S/USDT,1.02,1.045,1.0126,1.0287,3249.04170292,3346.376828965104
1654333200,2022-06-04 09:00:00,AAVE3S/USDT,0.9947,1.0291,0.9808,1.0201,6499.22870579,6532.372275683484
1654329600,2022-06-04 08:00:00,AAVE3S/USDT,1.0412,1.0494,0.9937,0.9988,5915.18342603,6019.116078207197
1654326000,2022-06-04 07:00:00,AAVE3S/USDT,1.0379,1.056,1.0271,1.0413,3067.61086706,3205.747406206875
1654322400,2022-06-04 06:00:00,AAVE3S/USDT,1.0302,1.04,1.0232,1.032,2662.79692058,2742.0606167232
1654318800,2022-06-04 05:00:00,AAVE3S/USDT,1.0179,1.0419,1.015,1.0383,1872.889,1930.51145933
1654315200,2022-06-04 04:00:00,AAVE3S/USDT,1.0739,1.0782,1.0038,1.0182,12262.85077395,12639.572662945394
1654311600,2022-06-04 03:00:00,AAVE3S/USDT,1.0846,1.0951,1.0524,1.0665,11760.9930262,12501.076679240801
1654308000,2022-06-04 02:00:00,AAVE3S/USDT,1.0327,1.11,1.0109,1.0778,22030.47277895,23848.842898417322
1654304400,2022-06-04 01:00:00,AAVE3S/USDT,0.978,1.0322,0.9692,1.0275,6842.30383886,6918.31654689614
1654300800,2022-06-04 00:00:00,AAVE3S/USDT,0.9872,1.0006,0.9624,0.978,9476.43758198,9333.00850764118
1654297200,2022-06-03 23:00:00,AAVE3S/USDT,0.9742,1.0019,0.9647,0.99,6623.62757997,6543.773621071913
1654293600,2022-06-03 22:00:00,AAVE3S/USDT,0.9342,0.9807,0.9233,0.9694,7003.51604855,6690.490706481451
1654290000,2022-06-03 21:00:00,AAVE3S/USDT,0.9865,0.9927,0.93,0.9436,12321.30013734,11759.587753386897
1654286400,2022-06-03 20:00:00,AAVE3S/USDT,1.0083,1.0135,0.9709,0.9928,11049.96546826,10965.744065522336
1654282800,2022-06-03 19:00:00,AAVE3S/USDT,1.0151,1.0197,0.9883,1.0075,3991.06833649,4019.626297197783
1654279200,2022-06-03 18:00:00,AAVE3S/USDT,1.027,1.0342,1.0069,1.0162,3753.52682499,3824.656025551558
1654275600,2022-06-03 17:00:00,AAVE3S/USDT,1.0078,1.039,0.979,1.0261,10370.23243449,10520.704965609675
1654272000,2022-06-03 16:00:00,AAVE3S/USDT,1.0357,1.053,0.996,1.0109,12045.08249791,12346.450330960615
1654268400,2022-06-03 15:00:00,AAVE3S/USDT,1.0009,1.0432,0.9945,1.0288,10371.58035282,10595.488399919416
1654264800,2022-06-03 14:00:00,AAVE3S/USDT,1.0038,1.0374,0.9788,1.0011,14516.87060789,14662.085078076216
1654261200,2022-06-03 13:00:00,AAVE3S/USDT,1.0552,1.0771,1.0038,1.0038,16969.76711746,17703.417288308614
1654257600,2022-06-03 12:00:00,AAVE3S/USDT,1.0315,1.0724,1.0056,1.0508,15629.62284545,16218.927562130919
1654254000,2022-06-03 11:00:00,AAVE3S/USDT,1.0566,1.0634,0.9986,1.0315,11722.32959937,12199.166778825474
1654250400,2022-06-03 10:00:00,AAVE3S/USDT,0.9951,1.069,0.978,1.0613,28965.82622606,29893.287118710494
1654246800,2022-06-03 09:00:00,AAVE3S/USDT,0.9345,1.0037,0.9096,1.001,12263.80116645,11753.70795892432
1654243200,2022-06-03 08:00:00,AAVE3S/USDT,0.9298,0.9453,0.9074,0.9248,5043.25998893,4677.505876739324
1654239600,2022-06-03 07:00:00,AAVE3S/USDT,0.9153,0.9545,0.9113,0.9303,7187.11273775,6716.963965635513
1654236000,2022-06-03 06:00:00,AAVE3S/USDT,0.9016,0.9282,0.8753,0.9183,4339.8691814,3910.762254893787
1654232400,2022-06-03 05:00:00,AAVE3S/USDT,0.9148,0.9261,0.8924,0.8924,2002.69492088,1820.218358912342
1654228800,2022-06-03 04:00:00,AAVE3S/USDT,0.8782,0.93,0.8727,0.9193,8985.66780861,8174.50126251075
1654225200,2022-06-03 03:00:00,AAVE3S/USDT,0.8723,0.8854,0.8668,0.8725,2518.12210906,2209.499624356127
1654221600,2022-06-03 02:00:00,AAVE3S/USDT,0.8552,0.8831,0.8484,0.8632,9896.04020647,8543.743700178429
1654218000,2022-06-03 01:00:00,AAVE3S/USDT,0.91,0.9194,0.8364,0.854,6543.98829341,5724.292891671357
1654214400,2022-06-03 00:00:00,AAVE3S/USDT,0.8967,0.9261,0.8832,0.9076,4717.1423967,4265.531145728771
1654210800,2022-06-02 23:00:00,AAVE3S/USDT,0.9126,0.9126,0.8622,0.8964,14895.54040906,13161.653304941937
1654207200,2022-06-02 22:00:00,AAVE3S/USDT,0.9392,0.9461,0.9,0.9166,13897.85065682,12759.466680306173
1654203600,2022-06-02 21:00:00,AAVE3S/USDT,0.9677,0.9718,0.9363,0.9452,4975.5603606,4751.865221142391
1654200000,2022-06-02 20:00:00,AAVE3S/USDT,0.9899,0.9963,0.9494,0.9731,4751.06767602,4598.914594852164
1654196400,2022-06-02 19:00:00,AAVE3S/USDT,0.9988,1.0307,0.9848,0.9848,11405.86062855,11570.946728969608
1654192800,2022-06-02 18:00:00,AAVE3S/USDT,0.9836,1.01,0.9473,0.9982,12720.37797584,12287.774136295146
1654189200,2022-06-02 17:00:00,AAVE3S/USDT,1.0141,1.0368,0.9703,0.9842,15482.98066305,15357.813389440585
1654185600,2022-06-02 16:00:00,AAVE3S/USDT,1.03,1.0472,1.0007,1.0127,9034.18197507,9245.789061924733
1654182000,2022-06-02 15:00:00,AAVE3S/USDT,1.058,1.058,1,1.03,10279.75832004,10492.132048402304
1654178400,2022-06-02 14:00:00,AAVE3S/USDT,1.0759,1.0926,1.0289,1.0609,14036.47288397,14873.270988290545
1654174800,2022-06-02 13:00:00,AAVE3S/USDT,1.0267,1.1181,1.0158,1.0763,35608.21042261,37648.036101538082
1654171200,2022-06-02 12:00:00,AAVE3S/USDT,0.9961,1.036,0.9941,1.0127,4845.67571389,4912.812470957658
1654167600,2022-06-02 11:00:00,AAVE3S/USDT,1.0169,1.0342,0.9747,0.9942,9266.86646807,9336.049090174055
1654164000,2022-06-02 10:00:00,AAVE3S/USDT,1.0244,1.05,1.0004,1.0108,3756.99975586,3877.944299668406
1654160400,2022-06-02 09:00:00,AAVE3S/USDT,1.004,1.03,0.9897,1.0211,2651.67292106,2693.534130435101
1654156800,2022-06-02 08:00:00,AAVE3S/USDT,1.0196,1.0353,0.9911,1.0127,2962.35393707,2984.990451208558
1654153200,2022-06-02 07:00:00,AAVE3S/USDT,1.039,1.0525,1.0009,1.0262,5025.97458253,5141.544536478055
1654149600,2022-06-02 06:00:00,AAVE3S/USDT,1.0466,1.0754,1.0198,1.039,11121.68807254,11699.095309001508
1654146000,2022-06-02 05:00:00,AAVE3S/USDT,1.0583,1.0998,1.0366,1.0411,7021.07555479,7495.008549951765
1654142400,2022-06-02 04:00:00,AAVE3S/USDT,1.0711,1.0799,1.0412,1.0596,6417.15015434,6820.278855616547
1654138800,2022-06-02 03:00:00,AAVE3S/USDT,1.0186,1.08,1.0149,1.08,8933.81920087,9343.90373840149
1654135200,2022-06-02 02:00:00,AAVE3S/USDT,1.05,1.0568,0.9893,1.0206,10198.5024139,10398.34009074757
1654131600,2022-06-02 01:00:00,AAVE3S/USDT,1.081,1.0926,1.021,1.05,7304.55769932,7623.961226492144
1654128000,2022-06-02 00:00:00,AAVE3S/USDT,1.0314,1.1,1.0269,1.0782,10595.94092234,11296.367026654748
1654124400,2022-06-01 23:00:00,AAVE3S/USDT,1.0205,1.0319,0.9704,1.03,21072.07778558,20897.66567237702
1654120800,2022-06-01 22:00:00,AAVE3S/USDT,1.0617,1.0784,1.0006,1.0126,22526.16000039,23441.583128337596
1654117200,2022-06-01 21:00:00,AAVE3S/USDT,1.0677,1.0761,1.011,1.0557,23416.11595645,24381.249620458692
1654113600,2022-06-01 20:00:00,AAVE3S/USDT,1.047,1.1455,1.0411,1.0635,53187.38609581,57851.17868188155
1654110000,2022-06-01 19:00:00,AAVE3S/USDT,0.9451,1.0651,0.9451,1.0541,45334.13339833,46157.48596969726
1654106400,2022-06-01 18:00:00,AAVE3S/USDT,0.9387,0.9579,0.9004,0.9466,24089.45147809,22325.388845041553
1654102800,2022-06-01 17:00:00,AAVE3S/USDT,0.9168,0.9782,0.9081,0.9387,45353.69193622,42750.406400459962
1654099200,2022-06-01 16:00:00,AAVE3S/USDT,0.8305,0.9313,0.8274,0.9108,55076.07985231,48686.050861124263
1654095600,2022-06-01 15:00:00,AAVE3S/USDT,0.7928,0.8368,0.7696,0.8284,41873.53864472,33833.676320991952
1654092000,2022-06-01 14:00:00,AAVE3S/USDT,0.7353,0.867,0.7106,0.7998,46227.42321431,37546.920596465594
1654088400,2022-06-01 13:00:00,AAVE3S/USDT,0.7657,0.7865,0.6964,0.742,28429.80772507,21142.524108714292
1654084800,2022-06-01 12:00:00,AAVE3S/USDT,0.8098,0.8399,0.7579,0.7635,7216.09781248,5648.932464997528
1654081200,2022-06-01 11:00:00,AAVE3S/USDT,0.7999,0.83,0.78,0.8112,9916.78706201,7974.024404413054
1654077600,2022-06-01 10:00:00,AAVE3S/USDT,0.7738,0.8099,0.7638,0.8098,6078.13407071,4792.323785240303
1654074000,2022-06-01 09:00:00,AAVE3S/USDT,0.8018,0.8167,0.7573,0.7824,18675.07198014,14711.782523531448
1654070400,2022-06-01 08:00:00,AAVE3S/USDT,0.8466,0.8509,0.8013,0.8013,3571.43901404,2963.1028070854
1654066800,2022-06-01 07:00:00,AAVE3S/USDT,0.8282,0.844,0.8073,0.8411,13146.81161274,10810.118638053164
1654063200,2022-06-01 06:00:00,AAVE3S/USDT,0.8312,0.8389,0.8105,0.8158,3745.16398335,3080.089581698987
1654059600,2022-06-01 05:00:00,AAVE3S/USDT,0.8335,0.88,0.827,0.8312,8050.91136283,6860.556979519876
1654056000,2022-06-01 04:00:00,AAVE3S/USDT,0.8498,0.8799,0.8131,0.8268,8551.78251643,7227.759334889349
1654052400,2022-06-01 03:00:00,AAVE3S/USDT,0.8558,0.8799,0.8404,0.8478,6277.89197141,5405.769719741507
1654048800,2022-06-01 02:00:00,AAVE3S/USDT,0.8127,0.87,0.8103,0.8577,6813.70374502,5840.792958481207
1654045200,2022-06-01 01:00:00,AAVE3S/USDT,0.8075,0.8483,0.8049,0.8113,6701.9509204,5482.273079546682
1654041600,2022-06-01 00:00:00,AAVE3S/USDT,0.8729,0.8887,0.78,0.8,26141.38945495,21655.953957638754
1654038000,2022-05-31 23:00:00,AAVE3S/USDT,0.8453,0.8762,0.8231,0.8762,9184.64413078,7732.388598088284
1654034400,2022-05-31 22:00:00,AAVE3S/USDT,0.8716,0.8755,0.8351,0.8387,8480.68442083,7191.339103009507
1654030800,2022-05-31 21:00:00,AAVE3S/USDT,0.846,0.8857,0.8395,0.8734,18637.01539223,15898.833585575607
1654027200,2022-05-31 20:00:00,AAVE3S/USDT,0.8736,0.88,0.8401,0.8496,13347.23981102,11514.774939465338
1654023600,2022-05-31 19:00:00,AAVE3S/USDT,0.8585,0.89,0.8454,0.8805,26166.77299929,22720.623242091597
1654020000,2022-05-31 18:00:00,AAVE3S/USDT,0.7951,0.8775,0.78,0.8519,20916.29018269,17515.687395225596
1654016400,2022-05-31 17:00:00,AAVE3S/USDT,0.806,0.8445,0.7783,0.7826,32477.44842257,26211.555519807962
1654012800,2022-05-31 16:00:00,AAVE3S/USDT,0.7507,0.81,0.723,0.8084,18851.11692798,14556.351062664937
1654009200,2022-05-31 15:00:00,AAVE3S/USDT,0.7794,0.8389,0.7161,0.7507,33508.23111347,25916.55982149582
