https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PMON,Volume USDT
1643328000,2022-01-28 00:00:00,PMON/USDT,4.2671,4.5009,3.972,4.3376,38751.14200435,161850.119904365122
1643241600,2022-01-27 00:00:00,PMON/USDT,4.2275,4.3027,3.95,4.2641,33703.27595986,138948.100924131179
1643155200,2022-01-26 00:00:00,PMON/USDT,4.1609,4.5621,4.0863,4.2235,38184.40530314,161815.254861711785
1643068800,2022-01-25 00:00:00,PMON/USDT,4.0306,4.4453,4.0117,4.1754,36860.96538275,153666.086837016564
1642982400,2022-01-24 00:00:00,PMON/USDT,4.2613,4.3407,3.8099,4.0571,35792.5041804,147032.950806132247
1642896000,2022-01-23 00:00:00,PMON/USDT,4.2009,4.6399,4.11,4.2829,33486.82646297,143531.165591200486
1642809600,2022-01-22 00:00:00,PMON/USDT,4.3632,4.619,3.979,4.2039,37883.38458565,160239.856935671144
1642723200,2022-01-21 00:00:00,PMON/USDT,5.201,5.2233,4.0899,4.3509,36715.60391331,173209.301849943797
1642636800,2022-01-20 00:00:00,PMON/USDT,5.2344,5.7174,5.1,5.2212,29911.31019926,159355.278996092525
1642550400,2022-01-19 00:00:00,PMON/USDT,5.5758,5.6489,5.234,5.2541,30161.20220695,162480.650317660343
1642464000,2022-01-18 00:00:00,PMON/USDT,5.6298,5.6545,5.215,5.5563,30678.37470559,165395.200256694441
1642377600,2022-01-17 00:00:00,PMON/USDT,5.9133,5.9405,5.4288,5.6625,28845.74350157,164306.260117353694
1642291200,2022-01-16 00:00:00,PMON/USDT,5.7804,6.0758,5.7022,5.9042,26907.50921175,157343.424905785081
1642204800,2022-01-15 00:00:00,PMON/USDT,5.948,6.2271,5.5983,5.8066,27525.65097888,163036.140556663548
1642118400,2022-01-14 00:00:00,PMON/USDT,5.7532,6.15,5.4333,5.9741,27422.38687226,156666.0042210307
1642032000,2022-01-13 00:00:00,PMON/USDT,5.843,5.984,5.4455,5.7629,31727.69487877,182460.288768759101
1641945600,2022-01-12 00:00:00,PMON/USDT,5.4028,5.8985,5.2687,5.842,33306.60543714,183969.685499363241
1641859200,2022-01-11 00:00:00,PMON/USDT,5.5036,5.899,5.2926,5.4008,34210.68715552,187880.793792328969
1641772800,2022-01-10 00:00:00,PMON/USDT,5.6312,5.6915,5.0472,5.5037,30764.33783742,167567.078359644907
1641686400,2022-01-09 00:00:00,PMON/USDT,5.1821,5.775,5.14,5.6541,31169.22812374,168140.832051870466
1641600000,2022-01-08 00:00:00,PMON/USDT,5.2324,5.6657,4.7755,5.1721,37621.39291297,193858.259426491179
1641513600,2022-01-07 00:00:00,PMON/USDT,5.9695,5.9823,5.1595,5.2537,32528.50976816,178260.881702352302
1641427200,2022-01-06 00:00:00,PMON/USDT,5.9386,6.3698,5.7327,5.966,26280.57155534,155824.181664631364
1641340800,2022-01-05 00:00:00,PMON/USDT,6.5114,6.95,5.723,5.977,21643.14467194,139639.5795887871
1641254400,2022-01-04 00:00:00,PMON/USDT,6.7291,7.4864,6.4467,6.467,21111.10595505,141954.952983301843
1641168000,2022-01-03 00:00:00,PMON/USDT,6.9927,7.2957,6.7,6.7679,18742.40279393,128672.40922672189
1641081600,2022-01-02 00:00:00,PMON/USDT,6.8752,7.2499,6.5,7.018,26095.22600914,175821.756771718048
1640995200,2022-01-01 00:00:00,PMON/USDT,6.472,6.9367,6.377,6.8752,21552.78681439,145361.932747045518
1640908800,2021-12-31 00:00:00,PMON/USDT,6.4572,6.9326,6.2111,6.4418,22484.72705039,147659.138030257051
1640822400,2021-12-30 00:00:00,PMON/USDT,6.4097,6.9325,6.2958,6.4544,21855.47377125,144307.592065650649
1640736000,2021-12-29 00:00:00,PMON/USDT,6.7905,6.9015,6.2,6.4164,25813.10804573,170842.431373752776
1640649600,2021-12-28 00:00:00,PMON/USDT,7.6524,7.976,6.5022,6.797,21518.71296391,153762.43516700053
