https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume USD
1644019200000.0,2022-02-05 00:00:00,EURT/USD,1.144,1.1458,1.1434,1.1438,601.0722154222766,687.5064
1643932800000.0,2022-02-04 00:00:00,EURT/USD,1.1438,1.1481,1.142,1.144,68433.3979895105,78287.8073
1643846400000.0,2022-02-03 00:00:00,EURT/USD,1.131,1.146,1.1284,1.1438,73487.4447455849,84054.9393
1643760000000.0,2022-02-02 00:00:00,EURT/USD,1.1264,1.132,1.1253,1.131,302364.3547303271,341974.0852
1643673600000.0,2022-02-01 00:00:00,EURT/USD,1.1238,1.1273,1.1223,1.1264,1554.934836647727,1751.4786
1643587200000.0,2022-01-31 00:00:00,EURT/USD,1.115,1.1239,1.114,1.1238,72229.34009610252,81171.3324
1643500800000.0,2022-01-30 00:00:00,EURT/USD,1.1155,1.1174,1.1106,1.115,1430198.7202690581,1594671.5731
1643414400000.0,2022-01-29 00:00:00,EURT/USD,1.1157,1.116,1.1126,1.1155,949074.3756163156,1058692.466
1643328000000.0,2022-01-28 00:00:00,EURT/USD,1.1161,1.1203,1.1121,1.1157,2789902.839024828,3112694.5975
1643241600000.0,2022-01-27 00:00:00,EURT/USD,1.1165,1.129,1.1,1.1161,1858671.2249798405,2074462.9542
