https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MITX,Volume BTC
1660071600,2022-08-09 19:00:00,MITX/BTC,0.0000003062,0.0000003062,0.0000003062,0.0000003062,94.2368,0.00002885530816
1660068000,2022-08-09 18:00:00,MITX/BTC,0.0000003052,0.0000003088,0.0000003052,0.0000003088,1755.2309,0.00054013269082
1660064400,2022-08-09 17:00:00,MITX/BTC,0.0000003059,0.0000003072,0.0000003059,0.0000003072,1112.6379,0.00034111721511
1660060800,2022-08-09 16:00:00,MITX/BTC,0.0000003045,0.0000003059,0.0000003045,0.0000003059,5847.9907,0.00178220174184
1660057200,2022-08-09 15:00:00,MITX/BTC,0.0000003023,0.0000003023,0.0000003023,0.0000003023,0,0
1660053600,2022-08-09 14:00:00,MITX/BTC,0.0000003117,0.0000003117,0.0000003012,0.0000003023,27165.876,0.0082959529683
1660050000,2022-08-09 13:00:00,MITX/BTC,0.000000309,0.0000003117,0.000000309,0.0000003117,2953.4473,0.00091383873134
1660046400,2022-08-09 12:00:00,MITX/BTC,0.0000003087,0.0000003117,0.0000003087,0.000000309,13296.569,0.00411229118597
1660042800,2022-08-09 11:00:00,MITX/BTC,0.0000003034,0.0000003074,0.0000003005,0.0000003074,16137.8446,0.00490762095521
1660039200,2022-08-09 10:00:00,MITX/BTC,0.0000003002,0.0000003104,0.000000299,0.0000003025,134571.5287,0.04115313596633
1660035600,2022-08-09 09:00:00,MITX/BTC,0.0000002957,0.0000003001,0.0000002957,0.0000002976,33397.583,0.00994853193507
1660032000,2022-08-09 08:00:00,MITX/BTC,0.0000003009,0.0000003009,0.0000002959,0.0000002959,97580.2772,0.02888327781966
1660028400,2022-08-09 07:00:00,MITX/BTC,0.0000002993,0.0000002993,0.0000002993,0.0000002993,0,0
1660024800,2022-08-09 06:00:00,MITX/BTC,0.0000002993,0.0000002993,0.0000002993,0.0000002993,29.8779,0.00000894245547
1660021200,2022-08-09 05:00:00,MITX/BTC,0.0000003025,0.0000003025,0.0000002993,0.0000002993,1290.1998,0.00038769578942
1660017600,2022-08-09 04:00:00,MITX/BTC,0.0000003009,0.0000003009,0.0000002993,0.0000002993,751.0346,0.00022513376226
1660014000,2022-08-09 03:00:00,MITX/BTC,0.000000302,0.0000003025,0.0000003005,0.0000003005,2961.6463,0.00089222774686
1660010400,2022-08-09 02:00:00,MITX/BTC,0.0000003018,0.0000003059,0.0000003018,0.000000302,9318.808,0.00282894780188
1660006800,2022-08-09 01:00:00,MITX/BTC,0.0000002994,0.0000003022,0.0000002991,0.0000002991,3367.6613,0.00100899814692
1660003200,2022-08-09 00:00:00,MITX/BTC,0.0000003017,0.0000003024,0.0000002993,0.0000002993,2129.7806,0.00064208770537
1659999600,2022-08-08 23:00:00,MITX/BTC,0.0000002991,0.0000002991,0.0000002991,0.0000002991,0,0
1659996000,2022-08-08 22:00:00,MITX/BTC,0.0000003074,0.0000003074,0.0000002991,0.0000002991,57608.1795,0.0172725229811
1659992400,2022-08-08 21:00:00,MITX/BTC,0.0000003074,0.0000003074,0.0000003074,0.0000003074,196.8546,0.00006051310404
1659988800,2022-08-08 20:00:00,MITX/BTC,0.0000003067,0.0000003088,0.0000003047,0.0000003047,3766.635,0.00115298148736
1659985200,2022-08-08 19:00:00,MITX/BTC,0.0000002979,0.0000003117,0.0000002979,0.0000003071,133156.8817,0.04072999842228
1659981600,2022-08-08 18:00:00,MITX/BTC,0.0000002961,0.0000002974,0.000000294,0.0000002974,2545.9783,0.00075495436449
1659978000,2022-08-08 17:00:00,MITX/BTC,0.0000002951,0.0000002961,0.0000002951,0.0000002961,1089.4061,0.00032180352591
1659974400,2022-08-08 16:00:00,MITX/BTC,0.0000002947,0.0000002947,0.0000002947,0.0000002947,4193.16,0.001235724252
1659970800,2022-08-08 15:00:00,MITX/BTC,0.0000003007,0.0000003007,0.0000002922,0.000000293,24153.4119,0.00714441379649
1659967200,2022-08-08 14:00:00,MITX/BTC,0.0000002946,0.0000003057,0.0000002946,0.000000302,79410.7153,0.02355733077254
1659963600,2022-08-08 13:00:00,MITX/BTC,0.0000003025,0.0000003032,0.000000293,0.000000294,23863.8682,0.00707089865935
1659960000,2022-08-08 12:00:00,MITX/BTC,0.0000002936,0.0000003025,0.0000002936,0.0000003025,60807.3247,0.01829426236354
1659956400,2022-08-08 11:00:00,MITX/BTC,0.0000002961,0.0000002974,0.0000002936,0.0000002936,3907.3866,0.0011521277842
1659952800,2022-08-08 10:00:00,MITX/BTC,0.0000002951,0.0000002961,0.0000002895,0.0000002961,7217.9603,0.00211033344475
1659949200,2022-08-08 09:00:00,MITX/BTC,0.0000002964,0.0000002964,0.0000002863,0.0000002951,53636.6486,0.0155085429116
1659945600,2022-08-08 08:00:00,MITX/BTC,0.0000002924,0.0000002967,0.0000002914,0.0000002963,29616.1878,0.00872516401286
1659942000,2022-08-08 07:00:00,MITX/BTC,0.0000002922,0.0000002922,0.0000002922,0.0000002922,336.2922,0.00009826458084
1659938400,2022-08-08 06:00:00,MITX/BTC,0.0000002922,0.0000002961,0.0000002901,0.0000002951,8100.7641,0.00237481274075
1659934800,2022-08-08 05:00:00,MITX/BTC,0.0000002909,0.0000002951,0.0000002909,0.0000002951,19892.9379,0.0058088437121
1659931200,2022-08-08 04:00:00,MITX/BTC,0.0000002945,0.0000002945,0.0000002814,0.0000002886,216608.2135,0.06268874676464
1659927600,2022-08-08 03:00:00,MITX/BTC,0.0000002966,0.0000002992,0.0000002945,0.0000002945,29905.8509,0.00884723786806
1659924000,2022-08-08 02:00:00,MITX/BTC,0.0000003077,0.0000003077,0.0000002966,0.0000002966,65102.3773,0.01949140008343
1659920400,2022-08-08 01:00:00,MITX/BTC,0.0000003109,0.0000003109,0.0000003109,0.0000003109,300,0.00009327
1659916800,2022-08-08 00:00:00,MITX/BTC,0.0000003083,0.0000003105,0.0000003077,0.0000003104,2182.3232,0.00067410800997
1659913200,2022-08-07 23:00:00,MITX/BTC,0.0000003101,0.0000003114,0.0000003101,0.0000003114,1491.8718,0.0004633810993
1659909600,2022-08-07 22:00:00,MITX/BTC,0.0000003059,0.0000003088,0.0000003059,0.0000003088,2211.4728,0.00068085533672
1659906000,2022-08-07 21:00:00,MITX/BTC,0.0000003048,0.0000003074,0.0000003034,0.0000003074,5688.9524,0.00173298941622
1659902400,2022-08-07 20:00:00,MITX/BTC,0.0000003077,0.0000003077,0.0000003061,0.0000003061,11318.3481,0.00346675223972
1659898800,2022-08-07 19:00:00,MITX/BTC,0.0000003019,0.0000003103,0.0000003019,0.0000003094,19437.1029,0.00596847982408
1659895200,2022-08-07 18:00:00,MITX/BTC,0.0000003081,0.0000003081,0.0000003012,0.0000003019,139110.092,0.04215475685847
1659891600,2022-08-07 17:00:00,MITX/BTC,0.0000003073,0.0000003103,0.0000003073,0.0000003095,118272.2541,0.03660589436809
1659888000,2022-08-07 16:00:00,MITX/BTC,0.0000003091,0.0000003091,0.0000003065,0.0000003073,6935.0776,0.00213503782212
1659884400,2022-08-07 15:00:00,MITX/BTC,0.0000003102,0.0000003102,0.0000003091,0.0000003097,1660.0373,0.00051374760357
1659880800,2022-08-07 14:00:00,MITX/BTC,0.0000003117,0.0000003128,0.0000003117,0.0000003128,436.2743,0.00013599529504
1659877200,2022-08-07 13:00:00,MITX/BTC,0.0000003118,0.0000003122,0.000000309,0.000000309,2745.1587,0.00085491124959
1659873600,2022-08-07 12:00:00,MITX/BTC,0.0000003126,0.0000003132,0.0000003116,0.0000003116,1246.0107,0.00038856420372
1659870000,2022-08-07 11:00:00,MITX/BTC,0.0000003127,0.000000313,0.0000003127,0.000000313,915.5,0.00028639785
1659866400,2022-08-07 10:00:00,MITX/BTC,0.0000003105,0.0000003132,0.0000003102,0.0000003102,1514.5108,0.00047211043566
1659862800,2022-08-07 09:00:00,MITX/BTC,0.0000003128,0.0000003131,0.0000003128,0.0000003131,1006.0094,0.00031482307237
1659859200,2022-08-07 08:00:00,MITX/BTC,0.0000003106,0.0000003128,0.0000003091,0.0000003091,16323.3672,0.0050644878985
1659855600,2022-08-07 07:00:00,MITX/BTC,0.0000003125,0.0000003125,0.0000003125,0.0000003125,13.5252,0.000004226625
1659852000,2022-08-07 06:00:00,MITX/BTC,0.0000003168,0.0000003168,0.000000311,0.0000003124,134979.1261,0.04217573347266
1659848400,2022-08-07 05:00:00,MITX/BTC,0.0000003177,0.0000003179,0.0000003173,0.0000003176,1466.3369,0.00046575835783
1659844800,2022-08-07 04:00:00,MITX/BTC,0.0000003225,0.0000003225,0.0000003166,0.0000003179,9198.4407,0.002932093875
1659841200,2022-08-07 03:00:00,MITX/BTC,0.0000003225,0.0000003231,0.0000003225,0.0000003231,404.7767,0.00013059956355
1659837600,2022-08-07 02:00:00,MITX/BTC,0.0000003215,0.0000003256,0.0000003215,0.0000003256,967.1811,0.00031333854283
1659834000,2022-08-07 01:00:00,MITX/BTC,0.0000003237,0.0000003242,0.0000003237,0.0000003242,1069.8355,0.00034662097278
1659830400,2022-08-07 00:00:00,MITX/BTC,0.000000321,0.000000321,0.0000003207,0.0000003207,653.0187,0.00020954686998
1659826800,2022-08-06 23:00:00,MITX/BTC,0.0000003237,0.0000003241,0.0000003237,0.0000003241,216.2497,0.00007003323205
1659823200,2022-08-06 22:00:00,MITX/BTC,0.0000003186,0.0000003237,0.000000315,0.0000003237,12180.0583,0.00389632225876
1659819600,2022-08-06 21:00:00,MITX/BTC,0.0000003142,0.0000003214,0.0000003142,0.0000003214,140898.9295,0.04498101797984
1659816000,2022-08-06 20:00:00,MITX/BTC,0.0000003114,0.0000003142,0.0000003114,0.0000003142,868.1738,0.0002720434799
1659812400,2022-08-06 19:00:00,MITX/BTC,0.0000003107,0.0000003107,0.0000003107,0.0000003107,13,0.0000040391
1659808800,2022-08-06 18:00:00,MITX/BTC,0.0000003149,0.0000003165,0.0000003106,0.0000003106,7565.7421,0.0023755008381
1659805200,2022-08-06 17:00:00,MITX/BTC,0.0000003145,0.0000003145,0.0000003135,0.000000314,1646.123,0.000516614564
1659801600,2022-08-06 16:00:00,MITX/BTC,0.0000003151,0.0000003154,0.000000314,0.000000314,2840.2862,0.00089369981801
1659798000,2022-08-06 15:00:00,MITX/BTC,0.0000003169,0.00000032,0.0000003133,0.0000003148,80493.5302,0.02556380117703
1659794400,2022-08-06 14:00:00,MITX/BTC,0.0000003165,0.0000003165,0.0000003159,0.0000003164,1129.4863,0.00035726865032
1659790800,2022-08-06 13:00:00,MITX/BTC,0.0000003156,0.0000003156,0.0000003142,0.0000003145,3239.4223,0.00102004273889
1659787200,2022-08-06 12:00:00,MITX/BTC,0.0000003205,0.0000003205,0.0000003105,0.0000003156,117872.3782,0.03706708118276
1659783600,2022-08-06 11:00:00,MITX/BTC,0.0000003207,0.0000003213,0.0000003169,0.0000003213,18470.0576,0.00590044558764
1659780000,2022-08-06 10:00:00,MITX/BTC,0.0000003209,0.0000003211,0.0000003199,0.0000003209,6886.8648,0.00220956499752
1659776400,2022-08-06 09:00:00,MITX/BTC,0.0000003206,0.0000003206,0.000000318,0.0000003183,3609.2743,0.00115106649274
1659772800,2022-08-06 08:00:00,MITX/BTC,0.0000003217,0.0000003223,0.0000003197,0.0000003208,8069.783,0.00258677563664
1659769200,2022-08-06 07:00:00,MITX/BTC,0.0000003154,0.0000003237,0.0000003154,0.0000003237,36820.9181,0.01174381926687
1659765600,2022-08-06 06:00:00,MITX/BTC,0.0000003145,0.0000003151,0.0000003145,0.0000003151,5086.9671,0.00160171844649
1659762000,2022-08-06 05:00:00,MITX/BTC,0.0000003142,0.0000003145,0.0000003142,0.0000003145,6761.0839,0.00212591997578
1659758400,2022-08-06 04:00:00,MITX/BTC,0.0000003142,0.0000003142,0.0000003142,0.0000003142,77.665,0.000024402343
1659754800,2022-08-06 03:00:00,MITX/BTC,0.0000003132,0.0000003138,0.0000003132,0.0000003138,1922.232,0.0006028863136
1659751200,2022-08-06 02:00:00,MITX/BTC,0.0000003134,0.0000003141,0.0000003132,0.0000003141,16721.121,0.0052513188995
1659747600,2022-08-06 01:00:00,MITX/BTC,0.0000003129,0.0000003131,0.0000003123,0.0000003131,1958.402,0.0006125883158
1659744000,2022-08-06 00:00:00,MITX/BTC,0.000000312,0.0000003129,0.0000003119,0.0000003119,2404.601,0.0007508264683
1659740400,2022-08-05 23:00:00,MITX/BTC,0.0000003105,0.0000003133,0.0000003105,0.0000003119,2093.0407,0.00065390434256
1659736800,2022-08-05 22:00:00,MITX/BTC,0.0000003108,0.0000003141,0.0000003102,0.0000003102,3397.1851,0.00105828020079
1659733200,2022-08-05 21:00:00,MITX/BTC,0.0000003125,0.0000003125,0.0000003088,0.0000003088,22329.7041,0.00693127843273
1659729600,2022-08-05 20:00:00,MITX/BTC,0.0000003137,0.0000003137,0.0000003125,0.0000003125,506.2659,0.00015857185795
1659726000,2022-08-05 19:00:00,MITX/BTC,0.0000003133,0.0000003143,0.0000003129,0.0000003138,16214.2557,0.00508779751381
1659722400,2022-08-05 18:00:00,MITX/BTC,0.0000003128,0.0000003129,0.0000003106,0.0000003129,11118.0398,0.00346533387668
1659718800,2022-08-05 17:00:00,MITX/BTC,0.0000003125,0.0000003128,0.0000003125,0.0000003128,375.437,0.00011743247209
1659715200,2022-08-05 16:00:00,MITX/BTC,0.0000003002,0.0000003165,0.0000003002,0.0000003094,99368.0969,0.03077298299068
1659711600,2022-08-05 15:00:00,MITX/BTC,0.0000002979,0.0000002992,0.0000002979,0.0000002992,1660.5756,0.00049616332349
1659708000,2022-08-05 14:00:00,MITX/BTC,0.0000003011,0.0000003011,0.0000002963,0.0000002976,11652.3399,0.00346851698197
1659704400,2022-08-05 13:00:00,MITX/BTC,0.000000302,0.0000003044,0.0000003011,0.0000003018,1010.7961,0.00030543804903
1659700800,2022-08-05 12:00:00,MITX/BTC,0.0000002948,0.0000003046,0.0000002941,0.000000302,127881.2182,0.03790076667208
1659697200,2022-08-05 11:00:00,MITX/BTC,0.0000002947,0.0000002964,0.0000002917,0.0000002961,72787.7681,0.02144529008667
1659693600,2022-08-05 10:00:00,MITX/BTC,0.0000002932,0.0000002946,0.000000291,0.0000002919,27420.0245,0.00800044796991
1659690000,2022-08-05 09:00:00,MITX/BTC,0.0000002996,0.0000002996,0.0000002923,0.0000002933,59816.4373,0.0177107043041
1659686400,2022-08-05 08:00:00,MITX/BTC,0.0000002983,0.0000003022,0.0000002983,0.0000003022,3821.1086,0.00115110345548
1659682800,2022-08-05 07:00:00,MITX/BTC,0.0000002993,0.0000002993,0.0000002973,0.0000002978,12391.5995,0.00368630044939
1659679200,2022-08-05 06:00:00,MITX/BTC,0.0000003004,0.0000003017,0.0000003004,0.0000003017,994.4636,0.00029924439211
1659675600,2022-08-05 05:00:00,MITX/BTC,0.0000002985,0.0000002988,0.0000002983,0.0000002983,1704.6954,0.00050882242312
1659672000,2022-08-05 04:00:00,MITX/BTC,0.0000003005,0.0000003032,0.0000002983,0.0000002986,15569.5888,0.00466379401367
1659668400,2022-08-05 03:00:00,MITX/BTC,0.0000003058,0.0000003058,0.0000002987,0.0000003011,164283.6928,0.04989990727571
1659664800,2022-08-05 02:00:00,MITX/BTC,0.0000003088,0.0000003088,0.0000003058,0.0000003058,20274.9577,0.0062063583213
1659661200,2022-08-05 01:00:00,MITX/BTC,0.0000003095,0.0000003095,0.0000003088,0.0000003088,31.3293,0.00000967792379
1659657600,2022-08-05 00:00:00,MITX/BTC,0.0000003045,0.00000032,0.0000003045,0.0000003094,321940.3672,0.10122269525813
1659654000,2022-08-04 23:00:00,MITX/BTC,0.0000003015,0.0000003015,0.0000003013,0.0000003013,89.5714,0.00002699954828
1659650400,2022-08-04 22:00:00,MITX/BTC,0.0000003012,0.0000003012,0.0000003012,0.0000003012,135.1593,0.00004070998116
1659646800,2022-08-04 21:00:00,MITX/BTC,0.0000003021,0.0000003027,0.0000003016,0.0000003016,4361.2569,0.00131770781734
1659643200,2022-08-04 20:00:00,MITX/BTC,0.0000003025,0.0000003027,0.000000302,0.0000003026,5713.531,0.0017269035063
1659639600,2022-08-04 19:00:00,MITX/BTC,0.0000003026,0.0000003026,0.0000003026,0.0000003026,0,0
1659636000,2022-08-04 18:00:00,MITX/BTC,0.0000003053,0.0000003053,0.0000003026,0.0000003026,4355.6421,0.00132311147209
1659632400,2022-08-04 17:00:00,MITX/BTC,0.0000003063,0.0000003074,0.0000003044,0.0000003074,5911.3257,0.00180549168538
1659628800,2022-08-04 16:00:00,MITX/BTC,0.0000003042,0.0000003072,0.0000003037,0.0000003072,15017.1129,0.00460490038969
1659625200,2022-08-04 15:00:00,MITX/BTC,0.0000003034,0.0000003046,0.000000301,0.0000003046,4128.3718,0.00125113793467
1659621600,2022-08-04 14:00:00,MITX/BTC,0.0000003024,0.0000003054,0.0000003021,0.0000003032,2142.9737,0.0006506886804
1659618000,2022-08-04 13:00:00,MITX/BTC,0.0000003002,0.0000003061,0.0000003002,0.0000003021,25777.8061,0.00781137312187
1659614400,2022-08-04 12:00:00,MITX/BTC,0.0000002982,0.0000002992,0.0000002967,0.0000002992,2811.8948,0.00083865827273
1659610800,2022-08-04 11:00:00,MITX/BTC,0.000000296,0.0000002988,0.0000002929,0.0000002979,192215.9714,0.05672126225209
1659607200,2022-08-04 10:00:00,MITX/BTC,0.000000296,0.0000003005,0.000000293,0.000000296,90247.1902,0.02666438379572
1659603600,2022-08-04 09:00:00,MITX/BTC,0.0000003045,0.0000003046,0.0000002954,0.0000002954,39505.1291,0.01177497695554
1659600000,2022-08-04 08:00:00,MITX/BTC,0.0000003032,0.0000003032,0.0000003014,0.0000003014,9452.4157,0.00285063004664
1659596400,2022-08-04 07:00:00,MITX/BTC,0.0000003013,0.0000003031,0.0000002995,0.0000003031,12531.1379,0.00377966814725
1659592800,2022-08-04 06:00:00,MITX/BTC,0.0000003088,0.0000003088,0.0000003015,0.0000003036,137802.054,0.04193047553993
1659589200,2022-08-04 05:00:00,MITX/BTC,0.000000311,0.0000003114,0.0000003109,0.0000003114,9802.6786,0.00304876889895
1659585600,2022-08-04 04:00:00,MITX/BTC,0.0000003075,0.0000003103,0.0000003075,0.0000003103,1174.8069,0.00036383413403
1659582000,2022-08-04 03:00:00,MITX/BTC,0.0000003099,0.0000003099,0.0000003099,0.0000003099,0,0
1659578400,2022-08-04 02:00:00,MITX/BTC,0.0000003083,0.0000003103,0.0000003083,0.0000003099,126762.991,0.03928231838617
1659574800,2022-08-04 01:00:00,MITX/BTC,0.0000003091,0.0000003091,0.0000003061,0.0000003061,4628.9111,0.00142188889952
1659571200,2022-08-04 00:00:00,MITX/BTC,0.0000003091,0.0000003125,0.0000003091,0.0000003125,139.6569,0.00004322862521
1659567600,2022-08-03 23:00:00,MITX/BTC,0.0000003101,0.0000003101,0.0000003101,0.0000003101,10566.792,0.0032767621992
1659564000,2022-08-03 22:00:00,MITX/BTC,0.0000003043,0.0000003123,0.0000003028,0.0000003123,34699.5316,0.01071401976397
1659560400,2022-08-03 21:00:00,MITX/BTC,0.0000002971,0.0000003038,0.0000002971,0.0000003038,6373.7321,0.00191702308863
1659556800,2022-08-03 20:00:00,MITX/BTC,0.0000003012,0.0000003012,0.000000297,0.000000297,71618.6545,0.02146049396713
1659553200,2022-08-03 19:00:00,MITX/BTC,0.0000003007,0.0000003038,0.0000003,0.0000003038,21495.2896,0.00645425500969
1659549600,2022-08-03 18:00:00,MITX/BTC,0.0000003031,0.0000003032,0.0000003031,0.0000003032,1000.0888,0.00030318285195
1659546000,2022-08-03 17:00:00,MITX/BTC,0.0000003007,0.0000003053,0.0000003,0.0000003,185241.2506,0.0556609209753
1659542400,2022-08-03 16:00:00,MITX/BTC,0.0000003007,0.0000003007,0.0000003007,0.0000003007,503.43,0.000151381401
1659538800,2022-08-03 15:00:00,MITX/BTC,0.0000002992,0.0000003038,0.000000298,0.0000003032,130420.6275,0.0395105795345
1659535200,2022-08-03 14:00:00,MITX/BTC,0.0000003023,0.0000003046,0.0000002977,0.0000002977,21668.9496,0.00654553585669
1659531600,2022-08-03 13:00:00,MITX/BTC,0.0000003037,0.0000003042,0.0000003021,0.0000003026,3253.0137,0.00098507162674
1659528000,2022-08-03 12:00:00,MITX/BTC,0.0000003008,0.000000304,0.0000003008,0.0000003037,15121.9167,0.00457655083668
1659524400,2022-08-03 11:00:00,MITX/BTC,0.0000002992,0.0000003027,0.0000002989,0.0000003027,12657.8407,0.00381695275237
1659520800,2022-08-03 10:00:00,MITX/BTC,0.0000003016,0.0000003016,0.0000002991,0.0000002999,5258.0907,0.00157722993513
1659517200,2022-08-03 09:00:00,MITX/BTC,0.0000003008,0.0000003009,0.0000002993,0.0000003009,2200.2125,0.00066160958115
1659513600,2022-08-03 08:00:00,MITX/BTC,0.0000003021,0.0000003058,0.000000302,0.000000302,42587.5707,0.01300083699522
1659510000,2022-08-03 07:00:00,MITX/BTC,0.0000002999,0.0000003046,0.0000002999,0.0000003045,17302.9914,0.00523645961647
1659506400,2022-08-03 06:00:00,MITX/BTC,0.0000003008,0.0000003008,0.0000002986,0.0000002999,89103.1854,0.02672858797457
1659502800,2022-08-03 05:00:00,MITX/BTC,0.000000311,0.0000003113,0.0000003,0.0000003,156661.2841,0.04753690070138
1659499200,2022-08-03 04:00:00,MITX/BTC,0.0000003106,0.0000003112,0.0000003106,0.0000003106,4635.5619,0.00144047459654
1659495600,2022-08-03 03:00:00,MITX/BTC,0.0000003116,0.0000003116,0.0000003108,0.0000003109,2139.8206,0.00066580721644
1659492000,2022-08-03 02:00:00,MITX/BTC,0.000000312,0.0000003121,0.0000003113,0.0000003116,5615.7985,0.00175000882889
1659488400,2022-08-03 01:00:00,MITX/BTC,0.0000003116,0.0000003116,0.0000003116,0.0000003116,0,0
1659484800,2022-08-03 00:00:00,MITX/BTC,0.000000317,0.000000317,0.0000003116,0.0000003116,56452.6807,0.01759309628397
1659481200,2022-08-02 23:00:00,MITX/BTC,0.0000003156,0.0000003165,0.0000003156,0.0000003165,1897.2287,0.00059953803718
1659477600,2022-08-02 22:00:00,MITX/BTC,0.0000003125,0.0000003158,0.000000312,0.0000003156,30031.0103,0.00939428017056
1659474000,2022-08-02 21:00:00,MITX/BTC,0.0000003133,0.0000003133,0.0000003102,0.0000003102,484.9594,0.00015145160361
1659470400,2022-08-02 20:00:00,MITX/BTC,0.0000003128,0.0000003133,0.0000003102,0.0000003133,2206.191,0.00068724619714
1659466800,2022-08-02 19:00:00,MITX/BTC,0.000000313,0.0000003153,0.0000003128,0.0000003153,387.011,0.00012112155465
1659463200,2022-08-02 18:00:00,MITX/BTC,0.0000003101,0.0000003165,0.0000003101,0.000000313,39944.0834,0.01261834480483
1659459600,2022-08-02 17:00:00,MITX/BTC,0.0000003058,0.0000003097,0.0000003058,0.0000003097,2401.6221,0.0007392571384
1659456000,2022-08-02 16:00:00,MITX/BTC,0.0000003077,0.0000003077,0.0000003058,0.0000003058,2774.6047,0.00085086506922
1659452400,2022-08-02 15:00:00,MITX/BTC,0.0000003135,0.0000003135,0.0000003088,0.0000003088,4865.8898,0.00151380422549
1659448800,2022-08-02 14:00:00,MITX/BTC,0.0000003088,0.0000003164,0.0000003062,0.0000003164,28861.8011,0.00904398022598
1659445200,2022-08-02 13:00:00,MITX/BTC,0.0000003047,0.0000003117,0.0000003012,0.0000003117,12016.6532,0.00368711490807
1659441600,2022-08-02 12:00:00,MITX/BTC,0.0000003078,0.0000003078,0.0000003047,0.0000003047,8337.5737,0.00255146100119
1659438000,2022-08-02 11:00:00,MITX/BTC,0.0000003077,0.0000003077,0.0000003077,0.0000003077,204.9244,0.00006305523788
1659434400,2022-08-02 10:00:00,MITX/BTC,0.0000003126,0.0000003126,0.0000003088,0.0000003088,746.7311,0.00023085700835
1659430800,2022-08-02 09:00:00,MITX/BTC,0.0000003127,0.0000003133,0.0000003091,0.0000003091,1727.6849,0.00053659777538
1659427200,2022-08-02 08:00:00,MITX/BTC,0.0000003008,0.0000003128,0.0000002997,0.0000003128,306821.5872,0.09239447875541
1659423600,2022-08-02 07:00:00,MITX/BTC,0.000000312,0.000000312,0.0000003012,0.0000003012,248168.2503,0.0755659191964
1659420000,2022-08-02 06:00:00,MITX/BTC,0.0000003128,0.0000003152,0.000000312,0.0000003152,1714.2114,0.00053862297056
1659416400,2022-08-02 05:00:00,MITX/BTC,0.0000003135,0.0000003135,0.0000003128,0.0000003128,1033.9755,0.00032379377283
1659412800,2022-08-02 04:00:00,MITX/BTC,0.0000003162,0.0000003165,0.0000003162,0.0000003164,26348.7501,0.00833709784869
1659409200,2022-08-02 03:00:00,MITX/BTC,0.0000003117,0.0000003158,0.0000003117,0.000000313,45683.3036,0.01437024129273
1659405600,2022-08-02 02:00:00,MITX/BTC,0.0000003072,0.0000003117,0.0000003058,0.0000003117,6427.3098,0.00199393118217
1659402000,2022-08-02 01:00:00,MITX/BTC,0.0000003072,0.0000003072,0.0000003072,0.0000003072,107.2687,0.00003295294464
1659398400,2022-08-02 00:00:00,MITX/BTC,0.0000003047,0.0000003047,0.0000003047,0.0000003047,503.7052,0.00015347897444
1659394800,2022-08-01 23:00:00,MITX/BTC,0.0000003061,0.0000003061,0.0000003047,0.0000003047,5829.705,0.00178240098401
1659391200,2022-08-01 22:00:00,MITX/BTC,0.0000003077,0.0000003077,0.0000003062,0.0000003062,1858.5768,0.00057062590511
1659387600,2022-08-01 21:00:00,MITX/BTC,0.0000003097,0.0000003133,0.0000003077,0.0000003077,15093.6951,0.00470567821127
1659384000,2022-08-01 20:00:00,MITX/BTC,0.0000003088,0.0000003097,0.0000003088,0.0000003097,344.4461,0.00010666898388
1659380400,2022-08-01 19:00:00,MITX/BTC,0.0000003067,0.0000003088,0.0000003067,0.0000003088,8894.6451,0.00274342730305
1659376800,2022-08-01 18:00:00,MITX/BTC,0.0000003059,0.0000003087,0.0000003034,0.0000003034,3255.7228,0.00099663892995
1659373200,2022-08-01 17:00:00,MITX/BTC,0.0000003062,0.0000003062,0.0000003017,0.0000003052,105857.0814,0.03206197166629
1659369600,2022-08-01 16:00:00,MITX/BTC,0.0000003101,0.0000003114,0.0000003062,0.0000003062,21838.8947,0.00678297088242
1659366000,2022-08-01 15:00:00,MITX/BTC,0.0000003087,0.0000003101,0.0000003087,0.0000003101,542.3912,0.00016756070819
1659362400,2022-08-01 14:00:00,MITX/BTC,0.0000003087,0.0000003087,0.0000003048,0.0000003048,888.746,0.00027283077921
1659358800,2022-08-01 13:00:00,MITX/BTC,0.0000003072,0.0000003074,0.0000003072,0.0000003074,986.528,0.0003031483025
1659355200,2022-08-01 12:00:00,MITX/BTC,0.0000003048,0.0000003072,0.0000003034,0.0000003059,8271.4109,0.00253308589971
1659351600,2022-08-01 11:00:00,MITX/BTC,0.0000003119,0.0000003119,0.0000003058,0.0000003058,12204.0248,0.00373923563836
1659348000,2022-08-01 10:00:00,MITX/BTC,0.0000003101,0.0000003128,0.0000003101,0.0000003128,2438.6357,0.00075901845368
1659344400,2022-08-01 09:00:00,MITX/BTC,0.0000003072,0.0000003088,0.0000003072,0.0000003088,1968.5447,0.00060634010958
1659340800,2022-08-01 08:00:00,MITX/BTC,0.0000003088,0.0000003088,0.0000003047,0.0000003047,3245.9512,0.00099398567647
1659337200,2022-08-01 07:00:00,MITX/BTC,0.0000003096,0.0000003142,0.0000003088,0.0000003088,18750.3694,0.00582742872446
1659333600,2022-08-01 06:00:00,MITX/BTC,0.0000003008,0.0000003096,0.0000003008,0.0000003096,13281.4577,0.00406640530798
1659330000,2022-08-01 05:00:00,MITX/BTC,0.0000003156,0.0000003162,0.000000298,0.0000002998,141501.0051,0.04301878312854
1659326400,2022-08-01 04:00:00,MITX/BTC,0.0000003159,0.0000003159,0.000000313,0.000000313,2768.4511,0.00087074727189
