https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ANT
1645920000000,2022-02-27 00:00:00,ANT/BTC,0.00013819,0.00013903,0.00012908,0.00012982,0.3840112962819136,2958.02878048
1645833600000,2022-02-26 00:00:00,ANT/BTC,0.00013935,0.00014561,0.00013876,0.00014141,0.11585903583994858,819.31289046
1645747200000,2022-02-25 00:00:00,ANT/BTC,0.00012936,0.00013883,0.00012782,0.00013708,0.311617741897676,2273.2546097
1645660800000,2022-02-24 00:00:00,ANT/BTC,0.00013083,0.00013083,0.00011861,0.00012754,0.8190853555225599,6422.184064
1645574400000,2022-02-23 00:00:00,ANT/BTC,0.00012568,0.00013224,0.00012541,0.00012985,0.13727719102900252,1057.1982366500001
1645488000000,2022-02-22 00:00:00,ANT/BTC,0.0001211,0.00012683,0.00012014,0.00012516,0.11514610241063161,919.99123051
1645401600000,2022-02-21 00:00:00,ANT/BTC,0.00012956,0.00013101,0.0001206,0.0001206,0.22849449152585402,1894.64752509
1645315200000,2022-02-20 00:00:00,ANT/BTC,0.00013659,0.00013659,0.00012501,0.00012664,0.08373568818780719,661.21042473
1645228800000,2022-02-19 00:00:00,ANT/BTC,0.00013468,0.00013513,0.00013038,0.00013161,0.033751185708359395,256.44848953999997
1645142400000,2022-02-18 00:00:00,ANT/BTC,0.00013132,0.00014045,0.00013132,0.00013568,0.0482925718061056,355.92992191999997
1645056000000,2022-02-17 00:00:00,ANT/BTC,0.00013347,0.00013479,0.00012956,0.00013002,0.1535173462649838,1180.72101419
1644969600000,2022-02-16 00:00:00,ANT/BTC,0.00014445,0.00014445,0.00013474,0.00013631,0.2481718140799017,1820.64275607
1644883200000,2022-02-15 00:00:00,ANT/BTC,0.00013754,0.00014142,0.00013746,0.00014113,0.1045252432482797,740.63093069
1644796800000,2022-02-14 00:00:00,ANT/BTC,0.00013373,0.00013855,0.00013146,0.00013705,0.216152262198451,1577.17812622
1644710400000,2022-02-13 00:00:00,ANT/BTC,0.00014955,0.00014955,0.00013602,0.0001367,0.010892072790559,79.67865977
1644624000000,2022-02-12 00:00:00,ANT/BTC,0.00014309,0.00015286,0.00013932,0.00014483,0.3239482303398089,2236.74812083
1644537600000,2022-02-11 00:00:00,ANT/BTC,0.00015673,0.00015688,0.00014251,0.00014251,0.0670142893901803,470.24271553
1644451200000,2022-02-10 00:00:00,ANT/BTC,0.00016251,0.00016327,0.00015967,0.00015967,0.030651173601748002,191.9657644
1644364800000,2022-02-09 00:00:00,ANT/BTC,0.00016973,0.00017348,0.00016973,0.00017348,0.059024184250995995,340.2362477
1644278400000,2022-02-08 00:00:00,ANT/BTC,0.00018112,0.00018112,0.00016728,0.0001711,0.511030017750928,2986.73300848
1644192000000,2022-02-07 00:00:00,ANT/BTC,0.0001885,0.00018945,0.00017597,0.00017597,0.1397105840989838,793.94546854
1644105600000,2022-02-06 00:00:00,ANT/BTC,0.00021185,0.00021188,0.00018517,0.00018517,0.1732940010210363,935.86434639
1644019200000,2022-02-05 00:00:00,ANT/BTC,0.00019025,0.0002098,0.00018666,0.0002098,0.309687515379582,1476.10827159
1643932800000,2022-02-04 00:00:00,ANT/BTC,0.00021218,0.00022615,0.00018834,0.00019342,0.6156682751153028,3183.06418734
1643846400000,2022-02-03 00:00:00,ANT/BTC,0.00020638,0.00021375,0.00019801,0.00020924,0.2900712535400716,1386.30880109
1643760000000,2022-02-02 00:00:00,ANT/BTC,0.00019504,0.00022891,0.00019504,0.00021011,0.9941898178936581,4731.7586878
1643673600000,2022-02-01 00:00:00,ANT/BTC,0.00020335,0.0002097,0.00018865,0.0001914,0.932435965504692,4871.66126178
1643587200000,2022-01-31 00:00:00,ANT/BTC,0.00017675,0.00020572,0.00016888,0.00020193,2.1764915715183237,10778.44585509
1643500800000,2022-01-30 00:00:00,ANT/BTC,0.00016223,0.00018726,0.00015935,0.00018317,0.8138650138578933,4443.22221902
1643414400000,2022-01-29 00:00:00,ANT/BTC,0.00014301,0.00016693,0.00014301,0.00016459,0.6838289636360613,4154.74186546
1643328000000,2022-01-28 00:00:00,ANT/BTC,0.00014041,0.00014548,0.00013927,0.00013931,0.28942558830381426,2077.56505853
1643241600000,2022-01-27 00:00:00,ANT/BTC,0.00013255,0.00014672,0.0001285,0.00014366,0.4841087903975245,3369.82312681
1643155200000,2022-01-26 00:00:00,ANT/BTC,0.00013683,0.00013895,0.00013144,0.00013197,0.5498833117336601,4166.72964866
1643068800000,2022-01-25 00:00:00,ANT/BTC,0.00014292,0.00015009,0.00013428,0.00013568,0.3300733709956864,2432.73416123
1642982400000,2022-01-24 00:00:00,ANT/BTC,0.00013033,0.00014655,0.00011824,0.00014371,0.4708022922727467,3276.05797977
1642896000000,2022-01-23 00:00:00,ANT/BTC,0.00012913,0.0001325,0.00012394,0.00012768,0.2570130191850144,2012.94657883
1642809600000,2022-01-22 00:00:00,ANT/BTC,0.00014308,0.00014674,0.00011826,0.00012619,0.6754357113925195,5352.52960926
1642723200000,2022-01-21 00:00:00,ANT/BTC,0.00016456,0.00016456,0.00013963,0.00014458,1.0364962714113264,7169.01557208
1642636800000,2022-01-20 00:00:00,ANT/BTC,0.00015797,0.00017333,0.00015759,0.00016469,2.3486052700373614,14260.76428464
1642550400000,2022-01-19 00:00:00,ANT/BTC,0.00017418,0.00017591,0.00015953,0.00015953,0.27371514989440654,1715.75973105
1642464000000,2022-01-18 00:00:00,ANT/BTC,0.0001767,0.00018957,0.00017104,0.00017104,0.2515987919164816,1470.9938722900001
1642377600000,2022-01-17 00:00:00,ANT/BTC,0.00018509,0.00018509,0.00017164,0.00017562,0.3081822701092068,1754.82445114
1642291200000,2022-01-16 00:00:00,ANT/BTC,0.00018989,0.00019129,0.00018489,0.00018732,0.31186799520524755,1664.89427293
1642204800000,2022-01-15 00:00:00,ANT/BTC,0.00019961,0.00019961,0.00018923,0.00019155,0.3169464731392575,1654.64094565
1642118400000,2022-01-14 00:00:00,ANT/BTC,0.0002061,0.0002061,0.00019279,0.00019527,0.2709063652123647,1387.34247561
1642032000000,2022-01-13 00:00:00,ANT/BTC,0.00020849,0.00020849,0.00019649,0.00020027,0.5392221947693889,2692.47613107
1641945600000,2022-01-12 00:00:00,ANT/BTC,0.00019307,0.00021949,0.00019073,0.00021651,0.28336156756640674,1308.7689601700001
1641859200000,2022-01-11 00:00:00,ANT/BTC,0.00017943,0.00019462,0.00017596,0.00019281,0.7509856901570706,3894.95197426
1641772800000,2022-01-10 00:00:00,ANT/BTC,0.00019593,0.00019593,0.00017534,0.00017738,0.558353062194697,3147.77913065
1641686400000,2022-01-09 00:00:00,ANT/BTC,0.0001933,0.00019974,0.00018826,0.0001948,0.24403206747479197,1252.73135254
1641600000000,2022-01-08 00:00:00,ANT/BTC,0.00022353,0.00023783,0.00019183,0.00019526,0.644553739216855,3301.00245425
1641513600000,2022-01-07 00:00:00,ANT/BTC,0.00024465,0.00024465,0.00022417,0.00022417,0.2165675696213641,966.08631673
1641427200000,2022-01-06 00:00:00,ANT/BTC,0.00023597,0.00027361,0.00023597,0.00025422,1.0770252763676524,4236.58750833
1641340800000,2022-01-05 00:00:00,ANT/BTC,0.00024305,0.0002495,0.00022174,0.00023905,0.38739676542829854,1620.56793737
1641254400000,2022-01-04 00:00:00,ANT/BTC,0.0002581,0.00026445,0.00024094,0.00024138,0.09940841553219841,411.83368768
1641168000000,2022-01-03 00:00:00,ANT/BTC,0.00028283,0.00029567,0.00025498,0.00025731,0.8393981571993996,3262.20573316
1641081600000,2022-01-02 00:00:00,ANT/BTC,0.00027262,0.00028158,0.00026493,0.00027694,0.3608896464343668,1303.13297622
1640995200000,2022-01-01 00:00:00,ANT/BTC,0.00029489,0.00030355,0.00027055,0.0002754,0.22209884958778203,806.45914883
1640908800000,2021-12-31 00:00:00,ANT/BTC,0.00024347,0.00029717,0.00024175,0.00029311,0.3935856895757699,1342.79174909
1640822400000,2021-12-30 00:00:00,ANT/BTC,0.00023375,0.00026077,0.00023375,0.00023827,0.39010572257081655,1637.24229895
1640736000000,2021-12-29 00:00:00,ANT/BTC,0.0002579,0.00028129,0.00023219,0.00023486,0.828937174703516,3529.4949106
1640649600000,2021-12-28 00:00:00,ANT/BTC,0.0001829,0.00028341,0.00018178,0.00025667,4.614799462524686,17979.50466562
1640563200000,2021-12-27 00:00:00,ANT/BTC,0.00019155,0.00020646,0.000184,0.000184,0.60434870340992,3284.50382288
1640476800000,2021-12-26 00:00:00,ANT/BTC,0.00019907,0.00020753,0.00018586,0.00019347,0.6701269820327446,3463.72554935
1640390400000,2021-12-25 00:00:00,ANT/BTC,0.00021051,0.00021658,0.00019173,0.00019382,0.7086280938918192,3656.11440456
1640304000000,2021-12-24 00:00:00,ANT/BTC,0.00019268,0.00022935,0.0001907,0.00021218,1.7525244025068138,8259.6116623
1640217600000,2021-12-23 00:00:00,ANT/BTC,0.00018032,0.00021747,0.00016383,0.00019395,1.209911897330451,6238.26706538
1640131200000,2021-12-22 00:00:00,ANT/BTC,0.00014253,0.0001877,0.00014253,0.00017855,2.7826429598503073,15584.67073565
1640044800000,2021-12-21 00:00:00,ANT/BTC,0.00011981,0.00014991,0.00011981,0.00014379,1.0300872274449606,7163.83077714
1639958400000,2021-12-20 00:00:00,ANT/BTC,0.000119,0.00012149,0.000114,0.00012149,0.057972957503030303,477.18295747
1639872000000,2021-12-19 00:00:00,ANT/BTC,0.00012428,0.0001282,0.00012,0.00012,0.135110091738,1125.91743115
1639785600000,2021-12-18 00:00:00,ANT/BTC,0.000123,0.00013092,0.00012086,0.00012663,0.1630025824566951,1287.23511377
1639699200000,2021-12-17 00:00:00,ANT/BTC,0.00013147,0.00013642,0.000123,0.00012397,0.4235180748553832,3416.29486856
1639612800000,2021-12-16 00:00:00,ANT/BTC,0.00014018,0.00015518,0.00013191,0.00013201,0.5473751322931895,4146.46717895
1639526400000,2021-12-15 00:00:00,ANT/BTC,0.0001237,0.00014692,0.00011531,0.00014692,1.477458863874601,10056.21333974
1639440000000,2021-12-14 00:00:00,ANT/BTC,0.00010987,0.0001257,0.00010347,0.00012433,0.9551548836234828,7682.41682316
1639353600000,2021-12-13 00:00:00,ANT/BTC,9.082e-05,0.00010673,8.874e-05,0.00010434,0.2867415008992602,2748.14549453
1639267200000,2021-12-12 00:00:00,ANT/BTC,8.647e-05,9.606e-05,8.647e-05,9.196e-05,0.1196800886734816,1301.43637096
1639180800000,2021-12-11 00:00:00,ANT/BTC,8.689e-05,8.823e-05,8.598e-05,8.818e-05,0.08308683042688,942.241216
1639094400000,2021-12-10 00:00:00,ANT/BTC,9.61e-05,9.61e-05,8.777e-05,8.777e-05,0.1587047357120692,1808.18885396
1639008000000,2021-12-09 00:00:00,ANT/BTC,9.657e-05,9.995e-05,9.289e-05,9.502e-05,0.30854353904385395,3247.1431177
1638921600000,2021-12-08 00:00:00,ANT/BTC,8.039e-05,0.000124,8.039e-05,9.89e-05,0.323739581934335,3273.40325515
