https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NAKA,Volume USDT
1644278400,2022-02-08 00:00:00,NAKA/USDT,0.6489,0.863,0.552,0.8556,6159977.57875956,4067778.087443968482
1644192000,2022-02-07 00:00:00,NAKA/USDT,0.5826,0.7,0.5503,0.6483,6888431.19010468,4291354.124863147538
1644105600,2022-02-06 00:00:00,NAKA/USDT,0.4424,0.6141,0.4391,0.5826,6066448.37065563,3017535.620908314995
1644019200,2022-02-05 00:00:00,NAKA/USDT,0.4094,0.4826,0.4094,0.4421,4374689.94757009,1970255.255026970668
1643932800,2022-02-04 00:00:00,NAKA/USDT,0.3728,0.4156,0.3655,0.41,4426065.1513944,1723714.103946288062
1643846400,2022-02-03 00:00:00,NAKA/USDT,0.37,0.3818,0.358,0.3716,3269836.26451486,1208567.801236493589
1643760000,2022-02-02 00:00:00,NAKA/USDT,0.4328,0.4355,0.3632,0.37,4217384.6326077,1715801.945280494826
1643673600,2022-02-01 00:00:00,NAKA/USDT,0.4367,0.4598,0.422,0.4327,3243040.25364003,1418820.266509217472
1643587200,2022-01-31 00:00:00,NAKA/USDT,0.4446,0.4489,0.4001,0.4369,3138327.69000459,1316575.939130161575
1643500800,2022-01-30 00:00:00,NAKA/USDT,0.4988,0.4996,0.4211,0.4444,3167965.58660772,1473420.957648985541
1643414400,2022-01-29 00:00:00,NAKA/USDT,0.4814,0.5289,0.4631,0.4988,3013940.33751651,1465616.025867693261
1643328000,2022-01-28 00:00:00,NAKA/USDT,0.4534,0.4826,0.43,0.482,2885508.6116033,1301527.403565413363
1643241600,2022-01-27 00:00:00,NAKA/USDT,0.4603,0.4841,0.4256,0.4535,2528774.54567736,1138030.1265225333
1643155200,2022-01-26 00:00:00,NAKA/USDT,0.4429,0.5333,0.4357,0.4593,2963379.41036917,1414657.96814388551
1643068800,2022-01-25 00:00:00,NAKA/USDT,0.4591,0.47,0.4231,0.4433,2431356.26671232,1091276.501732545887
1642982400,2022-01-24 00:00:00,NAKA/USDT,0.5018,0.5049,0.4002,0.4591,2751971.00802715,1243716.391306049969
1642896000,2022-01-23 00:00:00,NAKA/USDT,0.4451,0.5521,0.4449,0.5018,2833088.37947669,1378945.403016768757
1642809600,2022-01-22 00:00:00,NAKA/USDT,0.5186,0.5395,0.434,0.4454,2642521.62067008,1279861.255655358532
1642723200,2022-01-21 00:00:00,NAKA/USDT,0.6722,0.7198,0.51,0.5186,3063280.95891527,1872641.930469007161
1642636800,2022-01-20 00:00:00,NAKA/USDT,0.759,0.8117,0.6684,0.6721,2812591.59120606,2098335.858060569238
1642550400,2022-01-19 00:00:00,NAKA/USDT,0.8641,0.915,0.752,0.7592,2245129.5985156,1807308.378208628923
1642464000,2022-01-18 00:00:00,NAKA/USDT,0.8086,0.9009,0.7525,0.8648,2514554.13077486,2063860.601114946548
1642377600,2022-01-17 00:00:00,NAKA/USDT,0.919,0.931,0.75,0.8095,2791377.745538,2357166.981420909978
1642291200,2022-01-16 00:00:00,NAKA/USDT,0.9839,0.9971,0.915,0.9199,2474960.98789032,2326644.756988085029
1642204800,2022-01-15 00:00:00,NAKA/USDT,0.9775,1.1,0.952,0.9833,2612996.69008068,2631917.528313138964
1642118400,2022-01-14 00:00:00,NAKA/USDT,1.0197,1.0993,0.9411,0.9779,2062179.91632497,2054889.292556630533
1642032000,2022-01-13 00:00:00,NAKA/USDT,1.1846,1.2009,0.9764,1.019,2342105.41852993,2551884.275881746337
1641945600,2022-01-12 00:00:00,NAKA/USDT,0.9392,1.2523,0.9385,1.1869,3057020.903047,3268559.784760954219
1641859200,2022-01-11 00:00:00,NAKA/USDT,0.9488,0.9844,0.87,0.9389,2049551.31748118,1912212.336522152214
1641772800,2022-01-10 00:00:00,NAKA/USDT,1.0472,1.0719,0.8631,0.9491,2235983.56410472,2196097.542378555136
1641686400,2022-01-09 00:00:00,NAKA/USDT,1.0709,1.127,0.9811,1.0474,2111392.05454986,2191385.70468369763
1641600000,2022-01-08 00:00:00,NAKA/USDT,1.0849,1.1499,0.9788,1.07,1860805.14856939,2002253.756106176086
1641513600,2022-01-07 00:00:00,NAKA/USDT,1.227,1.2717,1.0336,1.0882,1916392.40351783,2207730.802545340838
1641427200,2022-01-06 00:00:00,NAKA/USDT,1.2818,1.3138,1.1,1.2262,1973092.56521614,2397940.055875465342
1641340800,2022-01-05 00:00:00,NAKA/USDT,1.4425,1.533,1.2,1.2813,2422249.30480156,3370486.447845978165
1641254400,2022-01-04 00:00:00,NAKA/USDT,1.5062,1.56,1.41,1.4484,1921412.19171912,2832432.216857803621
1641168000,2022-01-03 00:00:00,NAKA/USDT,1.5571,1.5664,1.3893,1.5062,1943678.98702004,2909684.174023497441
1641081600,2022-01-02 00:00:00,NAKA/USDT,1.6251,1.6701,1.5312,1.5587,1600745.81588941,2584555.767833578395
1640995200,2022-01-01 00:00:00,NAKA/USDT,1.6201,1.67,1.5801,1.6281,1254127.8533615,2035389.47097482575
1640908800,2021-12-31 00:00:00,NAKA/USDT,1.6934,1.76,1.55,1.62,1490347.51174434,2491863.564882839318
1640822400,2021-12-30 00:00:00,NAKA/USDT,1.6422,1.79,1.6,1.6911,1542078.64299827,2629127.520176209054
1640736000,2021-12-29 00:00:00,NAKA/USDT,1.7083,1.8548,1.62,1.6398,1941194.36427895,3372370.978894747695
1640649600,2021-12-28 00:00:00,NAKA/USDT,2.0766,2.1651,1.7,1.71,2695919.11274868,5116480.989465303452
