https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume EUR
1602561600,2020-10-13 04:00:00,BCH/EUR,202.45,206.73,202.45,204.80,297.34679925,60896.624486400004
1602558000,2020-10-13 03:00:00,BCH/EUR,201.65,202.45,201.36,202.15,174.80741242,35337.318420703
1602554400,2020-10-13 02:00:00,BCH/EUR,202.58,202.60,202.58,202.60,12.25000000,2481.85
1602550800,2020-10-13 01:00:00,BCH/EUR,202.76,202.76,202.14,202.15,1.38091316,279.151595294
1602547200,2020-10-13 00:00:00,BCH/EUR,202.80,202.80,201.53,202.66,63.50884878,12870.7032937548
1602543600,2020-10-12 23:00:00,BCH/EUR,204.90,204.91,201.39,202.59,387.10599713,78423.8039585667
1602540000,2020-10-12 22:00:00,BCH/EUR,205.39,205.56,204.78,204.79,18.20163278,3727.5123770162
1602536400,2020-10-12 21:00:00,BCH/EUR,205.36,206.00,205.36,205.88,9.25007001,1904.4044136588
1602532800,2020-10-12 20:00:00,BCH/EUR,204.67,205.13,204.49,205.02,40.31997354,8266.4009751708
1602529200,2020-10-12 19:00:00,BCH/EUR,204.83,205.00,204.19,204.19,103.27213773,21087.1378030887
1602525600,2020-10-12 18:00:00,BCH/EUR,204.95,205.08,204.45,204.58,205.59373287,42060.3658705446
1602522000,2020-10-12 17:00:00,BCH/EUR,205.31,205.44,204.39,204.69,88.88575324,18194.0248306956
1602518400,2020-10-12 16:00:00,BCH/EUR,203.99,205.79,203.34,205.42,375.33279144,77100.8620176048
1602514800,2020-10-12 15:00:00,BCH/EUR,203.31,204.33,203.30,203.78,736.53378295,150090.854289551
1602511200,2020-10-12 14:00:00,BCH/EUR,203.51,203.60,202.72,203.29,115.76169799,23533.1955843871
1602507600,2020-10-12 13:00:00,BCH/EUR,200.58,204.77,200.44,204.00,720.90743258,147065.11624632
1602504000,2020-10-12 12:00:00,BCH/EUR,198.82,200.67,198.82,200.67,169.03543132,33920.3400029844
1602500400,2020-10-12 11:00:00,BCH/EUR,199.52,199.52,198.70,199.16,117.77517717,23456.1042851772
1602496800,2020-10-12 10:00:00,BCH/EUR,203.05,203.05,197.43,199.59,679.58033594,135637.4392502646
1602493200,2020-10-12 09:00:00,BCH/EUR,202.42,202.61,202.00,202.61,30.60675437,6201.2345029057005
1602489600,2020-10-12 08:00:00,BCH/EUR,203.2,203.2,202.39,202.39,1130.7,5.575
1602486000,2020-10-12 07:00:00,BCH/EUR,202.18,203.2,201.41,203.2,2281.18,11.29
1602482400,2020-10-12 06:00:00,BCH/EUR,203.32,203.32,201.83,202.18,7978.68,39.4
1602478800,2020-10-12 05:00:00,BCH/EUR,202.45,203.32,202.45,203.32,1181.91,5.814
1602475200,2020-10-12 04:00:00,BCH/EUR,202.89,202.89,202.23,202.45,441.22,2.18
1602471600,2020-10-12 03:00:00,BCH/EUR,202.64,202.89,202.64,202.89,74.0,0.3647
1602468000,2020-10-12 02:00:00,BCH/EUR,202.32,202.64,202.17,202.64,5617.94,27.75
1602464400,2020-10-12 01:00:00,BCH/EUR,202.61,202.61,202.16,202.32,1362.83,6.738
1602460800,2020-10-12 00:00:00,BCH/EUR,201.89,202.61,201.89,202.61,4507.65,22.28
1602457200,2020-10-11 23:00:00,BCH/EUR,201.63,202.0,201.63,201.89,4429.42,21.96
1602453600,2020-10-11 22:00:00,BCH/EUR,203.86,203.95,201.54,201.63,44463.26,219.8
1602450000,2020-10-11 21:00:00,BCH/EUR,202.27,204.77,201.02,203.86,23482.95,116.39
1602446400,2020-10-11 20:00:00,BCH/EUR,201.77,202.57,201.6,202.27,41573.71,205.92
1602442800,2020-10-11 19:00:00,BCH/EUR,203.58,203.82,201.77,201.77,6624.03,32.61
1602439200,2020-10-11 18:00:00,BCH/EUR,203.58,203.58,203.58,203.58,0.0,0.0
1602435600,2020-10-11 17:00:00,BCH/EUR,203.32,203.74,203.32,203.58,5313.77,26.1
1602432000,2020-10-11 16:00:00,BCH/EUR,202.69,204.64,202.5,203.32,44756.82,219.63
1602428400,2020-10-11 15:00:00,BCH/EUR,203.49,203.9,201.97,202.69,25275.28,124.56
1602424800,2020-10-11 14:00:00,BCH/EUR,201.66,203.49,201.66,203.49,27263.98,134.4
1602421200,2020-10-11 13:00:00,BCH/EUR,201.9,201.9,201.0,201.66,16130.42,80.13
1602417600,2020-10-11 12:00:00,BCH/EUR,204.03,204.03,201.66,201.9,15083.21,74.65
1602414000,2020-10-11 11:00:00,BCH/EUR,201.81,205.44,201.81,204.03,95951.27,470.39
1602410400,2020-10-11 10:00:00,BCH/EUR,200.8,202.28,200.78,201.81,13460.4,66.73
1602406800,2020-10-11 09:00:00,BCH/EUR,201.83,201.83,199.29,200.8,33240.48,166.0
1602403200,2020-10-11 08:00:00,BCH/EUR,202.18,202.18,201.69,201.83,793.04,3.93
1602399600,2020-10-11 07:00:00,BCH/EUR,201.62,202.18,201.62,202.18,246.82,1.221
1602396000,2020-10-11 06:00:00,BCH/EUR,200.38,202.1,200.38,201.62,269.24,1.334
1602392400,2020-10-11 05:00:00,BCH/EUR,200.38,200.38,200.38,200.38,0.0,0.0
1602388800,2020-10-11 04:00:00,BCH/EUR,200.84,201.36,200.38,200.38,248.53,1.236
1602385200,2020-10-11 03:00:00,BCH/EUR,201.74,201.74,200.84,200.84,1881.55,9.368
1602381600,2020-10-11 02:00:00,BCH/EUR,202.05,202.05,201.74,201.74,38.46,0.1907
1602378000,2020-10-11 01:00:00,BCH/EUR,199.44,202.32,199.44,202.05,6456.32,31.96
1602374400,2020-10-11 00:00:00,BCH/EUR,200.37,200.7,199.44,199.44,7834.78,39.13
1602370800,2020-10-10 23:00:00,BCH/EUR,201.71,201.71,199.18,200.37,76916.3,384.59
1602367200,2020-10-10 22:00:00,BCH/EUR,202.13,202.13,201.71,201.71,613.63,3.042
1602363600,2020-10-10 21:00:00,BCH/EUR,202.36,202.39,201.49,202.13,1461.39,7.233
1602360000,2020-10-10 20:00:00,BCH/EUR,202.58,202.58,201.9,202.36,3300.38,16.33
1602356400,2020-10-10 19:00:00,BCH/EUR,202.2,202.58,202.2,202.58,3243.73,16.03
1602352800,2020-10-10 18:00:00,BCH/EUR,202.11,202.69,201.92,202.2,14367.68,71.03
1602349200,2020-10-10 17:00:00,BCH/EUR,202.5,202.52,202.11,202.11,1449.23,7.158
1602345600,2020-10-10 16:00:00,BCH/EUR,202.8,203.03,201.47,202.5,9097.46,45.02
1602342000,2020-10-10 15:00:00,BCH/EUR,202.88,204.41,202.8,202.8,38526.27,189.12
1602338400,2020-10-10 14:00:00,BCH/EUR,204.04,204.04,202.64,202.88,12778.34,62.98
1602334800,2020-10-10 13:00:00,BCH/EUR,203.5,204.36,203.0,204.04,10146.35,49.68
1602331200,2020-10-10 12:00:00,BCH/EUR,203.22,203.67,202.15,203.5,15567.67,76.77
1602327600,2020-10-10 11:00:00,BCH/EUR,202.41,203.34,202.3,203.22,9235.37,45.56
1602324000,2020-10-10 10:00:00,BCH/EUR,202.31,202.73,201.0,202.41,21179.77,105.14
1602320400,2020-10-10 09:00:00,BCH/EUR,205.61,205.64,202.31,202.31,37596.23,184.81
1602316800,2020-10-10 08:00:00,BCH/EUR,206.6,207.26,205.45,205.61,59765.17,289.23
1602313200,2020-10-10 07:00:00,BCH/EUR,204.5,206.62,204.4,206.6,97653.65,475.98
1602309600,2020-10-10 06:00:00,BCH/EUR,204.46,205.2,204.46,204.5,30350.33,148.17
1602306000,2020-10-10 05:00:00,BCH/EUR,206.44,206.44,204.06,204.46,20651.28,100.59
1602302400,2020-10-10 04:00:00,BCH/EUR,205.75,206.44,205.12,206.44,11799.26,57.28
1602298800,2020-10-10 03:00:00,BCH/EUR,204.18,208.0,204.11,205.75,139943.02,676.3
1602295200,2020-10-10 02:00:00,BCH/EUR,202.61,205.02,202.13,204.18,118826.77,583.13
1602291600,2020-10-10 01:00:00,BCH/EUR,201.51,202.9,201.51,202.61,4229.2,20.9
1602288000,2020-10-10 00:00:00,BCH/EUR,200.61,201.69,200.61,201.51,6364.48,31.58
1602284400,2020-10-09 23:00:00,BCH/EUR,201.32,201.51,200.25,200.61,26263.51,130.75
1602280800,2020-10-09 22:00:00,BCH/EUR,200.98,201.32,200.98,201.32,1969.31,9.789
1602277200,2020-10-09 21:00:00,BCH/EUR,199.84,200.98,199.67,200.98,4631.08,23.11
1602273600,2020-10-09 20:00:00,BCH/EUR,199.77,200.04,199.77,199.84,2375.25,11.88
1602270000,2020-10-09 19:00:00,BCH/EUR,199.53,199.96,199.53,199.77,1613.26,8.077
1602266400,2020-10-09 18:00:00,BCH/EUR,201.08,201.08,199.53,199.53,1110.58,5.563
1602262800,2020-10-09 17:00:00,BCH/EUR,200.81,201.08,200.76,201.08,3187.47,15.86
1602259200,2020-10-09 16:00:00,BCH/EUR,202.34,202.34,200.1,200.81,12219.09,60.81
1602255600,2020-10-09 15:00:00,BCH/EUR,201.04,203.33,200.42,202.34,48133.83,237.95
1602252000,2020-10-09 14:00:00,BCH/EUR,201.56,202.04,199.5,201.04,97685.95,487.31
1602248400,2020-10-09 13:00:00,BCH/EUR,201.29,202.2,200.42,201.56,56089.63,278.56
1602244800,2020-10-09 12:00:00,BCH/EUR,202.54,202.54,201.29,201.29,11405.17,56.42
1602241200,2020-10-09 11:00:00,BCH/EUR,201.43,203.5,201.43,202.54,72511.56,357.69
1602237600,2020-10-09 10:00:00,BCH/EUR,198.82,202.38,198.82,201.43,32443.15,161.12
1602234000,2020-10-09 09:00:00,BCH/EUR,199.5,199.5,198.3,198.82,6030.67,30.29
1602230400,2020-10-09 08:00:00,BCH/EUR,199.8,199.99,199.11,199.5,16297.66,81.69
1602226800,2020-10-09 07:00:00,BCH/EUR,198.83,200.0,198.79,199.8,17250.14,86.44
1602223200,2020-10-09 06:00:00,BCH/EUR,198.86,199.05,198.43,198.83,23119.6,116.37
1602219600,2020-10-09 05:00:00,BCH/EUR,200.11,200.33,198.61,198.86,7484.38,37.66
1602216000,2020-10-09 04:00:00,BCH/EUR,201.1,201.12,199.61,200.11,39959.31,199.12
1602212400,2020-10-09 03:00:00,BCH/EUR,199.94,202.65,199.94,201.1,85228.83,422.9
1602208800,2020-10-09 02:00:00,BCH/EUR,198.54,200.01,198.45,199.94,30928.95,155.24
1602205200,2020-10-09 01:00:00,BCH/EUR,197.34,198.54,197.26,198.54,28720.98,145.13
1602201600,2020-10-09 00:00:00,BCH/EUR,198.6,199.19,197.34,197.34,23323.74,117.41
1602198000,2020-10-08 23:00:00,BCH/EUR,197.95,198.6,197.66,198.6,2322.36,11.7
1602194400,2020-10-08 22:00:00,BCH/EUR,197.53,198.53,197.52,197.95,33498.2,168.96
1602190800,2020-10-08 21:00:00,BCH/EUR,198.64,198.88,197.21,197.53,21384.36,107.92
1602187200,2020-10-08 20:00:00,BCH/EUR,199.8,200.0,198.31,198.64,20217.89,101.73
1602183600,2020-10-08 19:00:00,BCH/EUR,199.3,200.07,198.91,199.8,13549.41,67.96
1602180000,2020-10-08 18:00:00,BCH/EUR,198.67,199.49,198.21,199.3,37679.13,189.6
1602176400,2020-10-08 17:00:00,BCH/EUR,199.46,199.93,198.32,198.67,20435.85,102.74
1602172800,2020-10-08 16:00:00,BCH/EUR,200.14,201.0,199.15,199.46,50791.69,254.2
1602169200,2020-10-08 15:00:00,BCH/EUR,199.73,200.18,198.4,200.14,66238.55,332.62
1602165600,2020-10-08 14:00:00,BCH/EUR,197.07,200.79,196.21,199.73,134363.43,675.26
1602162000,2020-10-08 13:00:00,BCH/EUR,194.4,198.43,194.21,197.07,168671.73,855.83
1602158400,2020-10-08 12:00:00,BCH/EUR,191.63,195.0,191.22,194.4,39773.05,205.28
1602154800,2020-10-08 11:00:00,BCH/EUR,191.83,192.0,191.46,191.63,13022.03,67.94
1602151200,2020-10-08 10:00:00,BCH/EUR,190.44,192.22,190.41,191.83,11703.66,61.12
1602147600,2020-10-08 09:00:00,BCH/EUR,190.19,190.77,189.51,190.44,31705.97,166.56
1602144000,2020-10-08 08:00:00,BCH/EUR,190.5,190.99,190.08,190.19,7677.53,40.28
1602140400,2020-10-08 07:00:00,BCH/EUR,191.58,191.58,189.15,190.5,50751.11,267.32
1602136800,2020-10-08 06:00:00,BCH/EUR,191.28,192.36,191.28,191.58,17128.8,89.31
1602133200,2020-10-08 05:00:00,BCH/EUR,192.05,192.05,191.01,191.28,2647.56,13.85
1602129600,2020-10-08 04:00:00,BCH/EUR,191.71,192.05,191.16,192.05,18591.4,97.14
1602126000,2020-10-08 03:00:00,BCH/EUR,189.22,193.13,189.1,191.71,122135.25,637.18
1602122400,2020-10-08 02:00:00,BCH/EUR,188.45,189.22,188.45,189.22,48.95,0.2587
1602118800,2020-10-08 01:00:00,BCH/EUR,189.67,189.67,188.45,188.45,20451.3,108.32
1602115200,2020-10-08 00:00:00,BCH/EUR,189.93,189.93,189.67,189.67,758.72,4.0
1602111600,2020-10-07 23:00:00,BCH/EUR,188.58,190.12,188.58,189.93,18387.71,97.04
1602108000,2020-10-07 22:00:00,BCH/EUR,188.9,188.9,188.58,188.58,377.16,2.0
1602104400,2020-10-07 21:00:00,BCH/EUR,189.53,189.61,188.9,188.9,3634.75,19.19
1602100800,2020-10-07 20:00:00,BCH/EUR,188.63,189.53,188.45,189.53,7539.55,39.88
1602097200,2020-10-07 19:00:00,BCH/EUR,188.82,188.96,188.59,188.63,3654.54,19.37
1602093600,2020-10-07 18:00:00,BCH/EUR,188.45,188.82,188.45,188.82,12678.18,67.22
1602090000,2020-10-07 17:00:00,BCH/EUR,187.65,188.45,187.65,188.45,10081.63,53.65
1602086400,2020-10-07 16:00:00,BCH/EUR,188.95,188.95,186.75,187.65,69164.12,368.79
1602082800,2020-10-07 15:00:00,BCH/EUR,186.45,190.8,186.38,188.95,119886.92,633.68
1602079200,2020-10-07 14:00:00,BCH/EUR,186.17,186.45,185.88,186.45,8308.92,44.65
1602075600,2020-10-07 13:00:00,BCH/EUR,185.97,186.72,185.97,186.17,35105.77,188.41
1602072000,2020-10-07 12:00:00,BCH/EUR,185.33,186.31,185.33,185.97,60928.61,327.7
1602068400,2020-10-07 11:00:00,BCH/EUR,185.87,185.91,185.3,185.33,2456.45,13.25
1602064800,2020-10-07 10:00:00,BCH/EUR,185.59,185.89,185.59,185.87,519.83,2.797
1602061200,2020-10-07 09:00:00,BCH/EUR,186.48,186.48,185.52,185.59,5500.76,29.62
1602057600,2020-10-07 08:00:00,BCH/EUR,186.14,186.48,186.06,186.48,4509.42,24.22
1602054000,2020-10-07 07:00:00,BCH/EUR,186.88,186.88,186.05,186.14,19906.14,106.89
1602050400,2020-10-07 06:00:00,BCH/EUR,186.58,187.15,186.58,186.88,21018.67,112.48
1602046800,2020-10-07 05:00:00,BCH/EUR,186.84,187.59,186.58,186.58,26975.07,144.1
1602043200,2020-10-07 04:00:00,BCH/EUR,186.37,186.88,186.12,186.84,14809.1,79.38
1602039600,2020-10-07 03:00:00,BCH/EUR,187.05,187.05,185.55,186.37,743.96,4.0
1602036000,2020-10-07 02:00:00,BCH/EUR,186.1,187.05,186.1,187.05,7889.34,42.27
1602032400,2020-10-07 01:00:00,BCH/EUR,186.66,186.66,184.69,186.1,12711.64,68.52
1602028800,2020-10-07 00:00:00,BCH/EUR,187.57,187.57,186.21,186.66,16523.06,88.63
1602025200,2020-10-06 23:00:00,BCH/EUR,186.69,187.78,186.69,187.57,30289.45,161.83
1602021600,2020-10-06 22:00:00,BCH/EUR,185.87,186.78,185.87,186.69,5040.04,27.02
1602018000,2020-10-06 21:00:00,BCH/EUR,185.17,186.18,185.13,185.87,8376.18,45.18
1602014400,2020-10-06 20:00:00,BCH/EUR,188.75,188.75,184.0,185.17,78407.9,422.33
1602010800,2020-10-06 19:00:00,BCH/EUR,190.07,190.07,187.84,188.75,44720.73,237.08
1602007200,2020-10-06 18:00:00,BCH/EUR,192.01,192.61,189.77,190.07,106716.51,559.36
1602003600,2020-10-06 17:00:00,BCH/EUR,193.04,193.04,191.41,192.01,39277.92,204.73
1602000000,2020-10-06 16:00:00,BCH/EUR,194.22,195.46,192.36,193.04,29097.45,150.22
1601996400,2020-10-06 15:00:00,BCH/EUR,185.21,194.47,183.81,194.22,198407.95,1042.26
1601992800,2020-10-06 14:00:00,BCH/EUR,186.31,186.31,185.17,185.21,17196.06,92.8
1601989200,2020-10-06 13:00:00,BCH/EUR,185.88,186.31,185.42,186.31,710.53,3.822
1601985600,2020-10-06 12:00:00,BCH/EUR,185.8,186.1,185.69,185.88,9216.1,49.57
1601982000,2020-10-06 11:00:00,BCH/EUR,186.78,186.78,185.15,185.8,33335.78,179.72
1601978400,2020-10-06 10:00:00,BCH/EUR,187.25,187.25,186.69,186.78,4359.53,23.33
1601974800,2020-10-06 09:00:00,BCH/EUR,187.18,187.35,187.18,187.25,9473.34,50.58
1601971200,2020-10-06 08:00:00,BCH/EUR,186.76,187.18,186.63,187.18,6605.81,35.37
1601967600,2020-10-06 07:00:00,BCH/EUR,187.86,187.9,186.76,186.76,12336.27,65.99
1601964000,2020-10-06 06:00:00,BCH/EUR,187.81,187.86,187.51,187.86,60.02,0.3197
1601960400,2020-10-06 05:00:00,BCH/EUR,188.61,188.61,187.7,187.81,5666.24,30.18
1601956800,2020-10-06 04:00:00,BCH/EUR,188.46,188.61,188.46,188.61,188.61,1.0
1601953200,2020-10-06 03:00:00,BCH/EUR,188.32,188.46,188.1,188.46,12735.08,67.63
1601949600,2020-10-06 02:00:00,BCH/EUR,187.42,188.42,187.42,188.32,4281.47,22.75
1601946000,2020-10-06 01:00:00,BCH/EUR,187.5,187.84,187.42,187.42,5258.79,28.02
1601942400,2020-10-06 00:00:00,BCH/EUR,188.06,188.54,187.5,187.5,14825.2,78.9
1601938800,2020-10-05 23:00:00,BCH/EUR,187.38,188.12,187.38,188.06,10733.13,57.13
1601935200,2020-10-05 22:00:00,BCH/EUR,187.05,187.84,187.05,187.38,8079.98,43.11
1601931600,2020-10-05 21:00:00,BCH/EUR,186.61,187.42,186.61,187.05,6638.53,35.52
1601928000,2020-10-05 20:00:00,BCH/EUR,186.81,186.99,186.61,186.61,9024.09,48.3
1601924400,2020-10-05 19:00:00,BCH/EUR,187.06,187.24,186.81,186.81,20080.3,107.38
1601920800,2020-10-05 18:00:00,BCH/EUR,186.99,187.18,186.55,187.06,37325.14,199.8
1601917200,2020-10-05 17:00:00,BCH/EUR,187.98,187.98,186.99,186.99,20417.16,109.0
1601913600,2020-10-05 16:00:00,BCH/EUR,187.33,188.18,186.94,187.98,15884.22,84.82
1601910000,2020-10-05 15:00:00,BCH/EUR,186.92,187.33,186.7,187.33,54600.77,292.11
1601906400,2020-10-05 14:00:00,BCH/EUR,187.26,187.78,186.65,186.92,47995.21,256.51
1601902800,2020-10-05 13:00:00,BCH/EUR,187.58,187.79,187.18,187.26,14483.42,77.24
1601899200,2020-10-05 12:00:00,BCH/EUR,186.27,187.58,186.27,187.58,11488.12,61.4
1601895600,2020-10-05 11:00:00,BCH/EUR,187.04,187.25,186.27,186.27,51722.87,277.16
1601892000,2020-10-05 10:00:00,BCH/EUR,186.86,187.05,186.21,187.04,18498.3,99.24
1601888400,2020-10-05 09:00:00,BCH/EUR,186.99,187.46,186.86,186.86,29422.68,157.11
1601884800,2020-10-05 08:00:00,BCH/EUR,187.68,187.68,186.99,186.99,18505.4,98.85
1601881200,2020-10-05 07:00:00,BCH/EUR,187.17,187.68,186.98,187.68,13214.14,70.57
1601877600,2020-10-05 06:00:00,BCH/EUR,187.66,187.79,186.21,187.17,53636.26,287.2
1601874000,2020-10-05 05:00:00,BCH/EUR,188.0,188.0,187.66,187.66,14864.03,79.13
1601870400,2020-10-05 04:00:00,BCH/EUR,188.02,188.02,187.67,188.0,19064.79,101.49
1601866800,2020-10-05 03:00:00,BCH/EUR,188.49,189.1,187.97,188.02,13050.68,69.19
1601863200,2020-10-05 02:00:00,BCH/EUR,188.6,188.93,188.41,188.49,9094.36,48.22
1601859600,2020-10-05 01:00:00,BCH/EUR,189.73,189.73,188.6,188.6,26875.78,142.2
1601856000,2020-10-05 00:00:00,BCH/EUR,188.64,189.79,188.64,189.73,19358.97,102.25
1601852400,2020-10-04 23:00:00,BCH/EUR,188.2,188.74,188.2,188.64,27658.88,146.66
1601848800,2020-10-04 22:00:00,BCH/EUR,188.62,188.88,187.99,188.2,15171.22,80.62
1601845200,2020-10-04 21:00:00,BCH/EUR,188.23,188.62,188.23,188.62,2426.45,12.88
1601841600,2020-10-04 20:00:00,BCH/EUR,189.49,189.49,188.23,188.23,16351.14,86.53
1601838000,2020-10-04 19:00:00,BCH/EUR,189.32,190.35,189.32,189.49,13276.09,70.01
1601834400,2020-10-04 18:00:00,BCH/EUR,188.06,189.86,188.06,189.32,46612.22,246.42
1601830800,2020-10-04 17:00:00,BCH/EUR,187.4,188.22,187.4,188.06,8513.01,45.26
1601827200,2020-10-04 16:00:00,BCH/EUR,187.04,187.55,187.0,187.4,1970.85,10.53
1601823600,2020-10-04 15:00:00,BCH/EUR,187.65,187.74,187.04,187.04,3575.36,19.07
1601820000,2020-10-04 14:00:00,BCH/EUR,187.99,187.99,187.53,187.65,2770.52,14.77
1601816400,2020-10-04 13:00:00,BCH/EUR,187.21,188.58,187.21,187.99,14895.95,79.14
1601812800,2020-10-04 12:00:00,BCH/EUR,186.76,187.21,186.44,187.21,6258.37,33.54
1601809200,2020-10-04 11:00:00,BCH/EUR,186.76,186.76,186.76,186.76,0.0,0.0
1601805600,2020-10-04 10:00:00,BCH/EUR,187.31,187.31,186.6,186.76,9552.7,51.18
1601802000,2020-10-04 09:00:00,BCH/EUR,187.16,187.31,187.16,187.31,432.36,2.308
1601798400,2020-10-04 08:00:00,BCH/EUR,188.3,188.45,186.82,187.16,3827.58,20.47
1601794800,2020-10-04 07:00:00,BCH/EUR,189.03,189.15,188.3,188.3,8297.66,43.99
1601791200,2020-10-04 06:00:00,BCH/EUR,187.34,189.03,187.34,189.03,38085.99,202.13
1601787600,2020-10-04 05:00:00,BCH/EUR,186.98,187.75,186.98,187.34,6543.57,34.94
1601784000,2020-10-04 04:00:00,BCH/EUR,186.2,186.98,186.2,186.98,335.39,1.794
1601780400,2020-10-04 03:00:00,BCH/EUR,185.91,186.5,185.91,186.2,7762.47,41.66
1601776800,2020-10-04 02:00:00,BCH/EUR,185.89,185.91,185.48,185.91,645.79,3.481
1601773200,2020-10-04 01:00:00,BCH/EUR,187.31,187.31,185.0,185.89,19450.79,104.63
1601769600,2020-10-04 00:00:00,BCH/EUR,186.54,187.31,186.54,187.31,11678.81,62.44
1601766000,2020-10-03 23:00:00,BCH/EUR,187.18,187.18,186.54,186.54,82.76,0.4429
1601762400,2020-10-03 22:00:00,BCH/EUR,187.58,187.58,185.91,187.18,17846.08,95.62
1601758800,2020-10-03 21:00:00,BCH/EUR,187.27,187.58,187.27,187.58,2267.86,12.1
1601755200,2020-10-03 20:00:00,BCH/EUR,188.04,188.04,187.07,187.27,10445.69,55.79
1601751600,2020-10-03 19:00:00,BCH/EUR,188.19,188.49,188.04,188.04,9224.65,48.99
1601748000,2020-10-03 18:00:00,BCH/EUR,188.17,188.62,188.17,188.19,9783.72,51.95
1601744400,2020-10-03 17:00:00,BCH/EUR,188.57,188.57,188.17,188.17,2355.76,12.51
1601740800,2020-10-03 16:00:00,BCH/EUR,187.86,188.57,187.56,188.57,4214.75,22.45
1601737200,2020-10-03 15:00:00,BCH/EUR,187.43,187.86,187.38,187.86,8830.41,47.09
1601733600,2020-10-03 14:00:00,BCH/EUR,187.45,187.75,187.43,187.43,4966.39,26.48
1601730000,2020-10-03 13:00:00,BCH/EUR,187.9,187.9,187.45,187.45,5142.56,27.41
1601726400,2020-10-03 12:00:00,BCH/EUR,187.91,187.91,187.9,187.9,99.25,0.5282
1601722800,2020-10-03 11:00:00,BCH/EUR,188.0,188.0,187.81,187.91,1908.19,10.16
1601719200,2020-10-03 10:00:00,BCH/EUR,187.84,188.0,187.8,188.0,392.7,2.09
1601715600,2020-10-03 09:00:00,BCH/EUR,187.74,187.84,187.74,187.84,221.53,1.179
1601712000,2020-10-03 08:00:00,BCH/EUR,187.77,187.77,187.22,187.74,11817.77,63.11
1601708400,2020-10-03 07:00:00,BCH/EUR,186.73,187.84,186.73,187.77,15303.42,81.73
1601704800,2020-10-03 06:00:00,BCH/EUR,188.23,188.23,186.68,186.73,18302.5,97.83
1601701200,2020-10-03 05:00:00,BCH/EUR,188.58,188.58,187.98,188.23,3163.18,16.82
1601697600,2020-10-03 04:00:00,BCH/EUR,188.6,188.84,188.2,188.58,16606.43,88.08
1601694000,2020-10-03 03:00:00,BCH/EUR,187.5,188.6,187.5,188.6,23015.25,122.36
1601690400,2020-10-03 02:00:00,BCH/EUR,188.13,188.53,187.5,187.5,17418.14,92.71
1601686800,2020-10-03 01:00:00,BCH/EUR,187.72,188.13,187.72,188.13,2614.93,13.9
1601683200,2020-10-03 00:00:00,BCH/EUR,187.32,188.32,186.64,187.72,13201.14,70.34
1601679600,2020-10-02 23:00:00,BCH/EUR,186.69,187.72,186.69,187.32,4248.16,22.65
1601676000,2020-10-02 22:00:00,BCH/EUR,185.32,187.11,185.32,186.69,22036.01,118.42
1601672400,2020-10-02 21:00:00,BCH/EUR,185.88,186.94,185.32,185.32,13184.51,70.81
1601668800,2020-10-02 20:00:00,BCH/EUR,185.82,186.48,185.79,185.88,24872.08,133.68
1601665200,2020-10-02 19:00:00,BCH/EUR,186.68,186.68,185.73,185.82,35645.51,191.64
1601661600,2020-10-02 18:00:00,BCH/EUR,187.08,187.33,186.07,186.68,11983.26,64.21
1601658000,2020-10-02 17:00:00,BCH/EUR,187.21,187.28,186.75,187.08,13502.76,72.17
1601654400,2020-10-02 16:00:00,BCH/EUR,185.79,187.26,185.54,187.21,34211.65,183.11
1601650800,2020-10-02 15:00:00,BCH/EUR,187.83,187.83,185.79,185.79,12819.3,68.68
1601647200,2020-10-02 14:00:00,BCH/EUR,186.5,187.83,186.5,187.83,24869.66,132.86
1601643600,2020-10-02 13:00:00,BCH/EUR,185.24,186.62,184.22,186.5,36925.07,198.72
1601640000,2020-10-02 12:00:00,BCH/EUR,183.89,185.27,183.89,185.24,27601.62,149.53
1601636400,2020-10-02 11:00:00,BCH/EUR,183.67,184.49,183.63,183.89,31950.1,173.46
1601632800,2020-10-02 10:00:00,BCH/EUR,184.19,184.7,181.92,183.67,42481.46,232.03
1601629200,2020-10-02 09:00:00,BCH/EUR,185.76,186.16,183.52,184.19,52318.92,283.82
1601625600,2020-10-02 08:00:00,BCH/EUR,187.68,188.73,184.99,185.76,115102.76,616.94
1601622000,2020-10-02 07:00:00,BCH/EUR,187.97,188.3,187.63,187.68,23711.51,126.21
1601618400,2020-10-02 06:00:00,BCH/EUR,187.72,188.86,187.48,187.97,42990.54,228.1
1601614800,2020-10-02 05:00:00,BCH/EUR,193.97,193.97,186.36,187.72,94673.94,501.65
1601611200,2020-10-02 04:00:00,BCH/EUR,193.91,195.0,193.91,193.97,4242.79,21.79
1601607600,2020-10-02 03:00:00,BCH/EUR,193.17,194.02,193.17,193.91,6820.18,35.2
1601604000,2020-10-02 02:00:00,BCH/EUR,193.17,193.5,193.17,193.17,8598.8,44.46
1601600400,2020-10-02 01:00:00,BCH/EUR,192.36,193.17,192.36,193.17,2703.78,14.0
1601596800,2020-10-02 00:00:00,BCH/EUR,194.25,194.25,192.36,192.36,3637.12,18.83
1601593200,2020-10-01 23:00:00,BCH/EUR,191.92,194.25,191.83,194.25,2918.54,15.18
1601589600,2020-10-01 22:00:00,BCH/EUR,192.02,192.08,191.06,191.92,12958.99,67.58
1601586000,2020-10-01 21:00:00,BCH/EUR,191.38,192.02,191.16,192.02,2053.15,10.74
