https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume 2CRZ,Volume USDT
1644624000,2022-02-12 00:00:00,2CRZ/USDT,0.0145,0.0148,0.0137,0.0137,1348661.52479707,19099.250887644191
1644537600,2022-02-11 00:00:00,2CRZ/USDT,0.0153,0.0156,0.0145,0.0145,1736987.4709547,26251.598288673522
1644451200,2022-02-10 00:00:00,2CRZ/USDT,0.0157,0.0163,0.0152,0.0154,2451234.33670226,38730.695993857741
1644364800,2022-02-09 00:00:00,2CRZ/USDT,0.0155,0.0162,0.015,0.0157,1755151.49808317,27609.898957500258
1644278400,2022-02-08 00:00:00,2CRZ/USDT,0.0161,0.0164,0.015,0.0156,2688242.96195517,41876.129385707424
1644192000,2022-02-07 00:00:00,2CRZ/USDT,0.0151,0.0166,0.0147,0.0161,6332768.37114279,99005.932734740485
1644105600,2022-02-06 00:00:00,2CRZ/USDT,0.0149,0.0151,0.0142,0.015,2352681.17331421,34750.068235493307
1644019200,2022-02-05 00:00:00,2CRZ/USDT,0.0152,0.0165,0.0147,0.0149,3074321.33299534,47089.174889109761
1643932800,2022-02-04 00:00:00,2CRZ/USDT,0.0139,0.0153,0.0135,0.0152,4588153.65269564,66261.705272839591
1643846400,2022-02-03 00:00:00,2CRZ/USDT,0.0139,0.0143,0.0133,0.0138,2353012.33927591,32280.225402008574
1643760000,2022-02-02 00:00:00,2CRZ/USDT,0.0147,0.0153,0.0139,0.0139,1673846.98392783,24034.884897676259
1643673600,2022-02-01 00:00:00,2CRZ/USDT,0.0142,0.0157,0.0141,0.0148,3723584.08224138,55973.288608215134
1643587200,2022-01-31 00:00:00,2CRZ/USDT,0.0142,0.0147,0.0136,0.0143,3202252.61656289,45063.555742375682
1643500800,2022-01-30 00:00:00,2CRZ/USDT,0.0126,0.0164,0.0125,0.0141,17143307.40260609,252378.954686122329
1643414400,2022-01-29 00:00:00,2CRZ/USDT,0.0127,0.0131,0.0122,0.0126,1630112.70314185,20628.14778197227
1643328000,2022-01-28 00:00:00,2CRZ/USDT,0.0119,0.0128,0.0115,0.0127,1929013.86525461,23549.446731053006
1643241600,2022-01-27 00:00:00,2CRZ/USDT,0.0126,0.0129,0.0111,0.0119,3872648.70624859,45884.207167511118
1643155200,2022-01-26 00:00:00,2CRZ/USDT,0.0135,0.0145,0.0121,0.0127,2435877.57032841,32503.343378551043
1643068800,2022-01-25 00:00:00,2CRZ/USDT,0.0124,0.015,0.0118,0.0134,3255732.79526975,43097.481908872273
1642982400,2022-01-24 00:00:00,2CRZ/USDT,0.0134,0.0134,0.0113,0.0124,3759700.15415104,45570.700662058611
1642896000,2022-01-23 00:00:00,2CRZ/USDT,0.0125,0.0147,0.012,0.0134,3663892.83083929,48499.907207199018
1642809600,2022-01-22 00:00:00,2CRZ/USDT,0.0143,0.0144,0.0121,0.0125,2814911.10259245,36887.983218751327
1642723200,2022-01-21 00:00:00,2CRZ/USDT,0.017,0.0175,0.014,0.0143,4093913.47558669,63877.469293460836
1642636800,2022-01-20 00:00:00,2CRZ/USDT,0.018,0.0195,0.0168,0.017,5978458.56478767,106950.113624404521
1642550400,2022-01-19 00:00:00,2CRZ/USDT,0.0185,0.0185,0.0172,0.0181,3475389.04067833,61792.062309571498
1642464000,2022-01-18 00:00:00,2CRZ/USDT,0.0184,0.0191,0.0176,0.0186,2811615.61781525,51439.844153926496
1642377600,2022-01-17 00:00:00,2CRZ/USDT,0.021,0.0217,0.0178,0.0184,7990727.14369122,156579.676821369619
1642291200,2022-01-16 00:00:00,2CRZ/USDT,0.0214,0.0227,0.0206,0.0209,4755197.03719305,101891.174394665476
1642204800,2022-01-15 00:00:00,2CRZ/USDT,0.0202,0.0235,0.02,0.0215,12996425.9487313,285285.412340414839
1642118400,2022-01-14 00:00:00,2CRZ/USDT,0.0194,0.0206,0.0194,0.0202,1572113.07028052,31451.380680430823
1642032000,2022-01-13 00:00:00,2CRZ/USDT,0.0203,0.0218,0.0193,0.0194,3302355.4524452,66746.106690416445
1641945600,2022-01-12 00:00:00,2CRZ/USDT,0.0212,0.0216,0.0191,0.0203,4254885.88352554,85948.790582294127
1641859200,2022-01-11 00:00:00,2CRZ/USDT,0.0189,0.0219,0.0185,0.0212,4277863.92986761,86326.317866897444
1641772800,2022-01-10 00:00:00,2CRZ/USDT,0.0222,0.0223,0.0164,0.0189,8670540.12553413,171950.175213701585
1641686400,2022-01-09 00:00:00,2CRZ/USDT,0.023,0.0243,0.0208,0.0222,9970402.97857873,220391.825683529338
1641600000,2022-01-08 00:00:00,2CRZ/USDT,0.0215,0.0251,0.0208,0.023,8388848.95329381,187835.400065898218
1641513600,2022-01-07 00:00:00,2CRZ/USDT,0.0226,0.0234,0.0208,0.0215,4076698.41122835,89262.860093410772
1641427200,2022-01-06 00:00:00,2CRZ/USDT,0.0226,0.0234,0.0217,0.0226,73164261.1242546,1651256.03880641199
1641340800,2022-01-05 00:00:00,2CRZ/USDT,0.0268,0.0274,0.0207,0.0224,22510789.51726571,517668.02846212651
1641254400,2022-01-04 00:00:00,2CRZ/USDT,0.0288,0.0307,0.0263,0.0267,4809283.59231017,137599.28565190114
1641168000,2022-01-03 00:00:00,2CRZ/USDT,0.0263,0.0299,0.0253,0.0288,7415774.40750128,206494.897988889196
1641081600,2022-01-02 00:00:00,2CRZ/USDT,0.0256,0.0288,0.0249,0.0263,7209271.4836314,192966.866382622559
1640995200,2022-01-01 00:00:00,2CRZ/USDT,0.0229,0.0262,0.0229,0.0255,3547572.21365213,87648.90407362192
1640908800,2021-12-31 00:00:00,2CRZ/USDT,0.0239,0.0245,0.0225,0.023,1985839.38228678,46579.003899396636
1640822400,2021-12-30 00:00:00,2CRZ/USDT,0.0233,0.0248,0.0232,0.0239,1487963.47029634,35649.590614000761
1640736000,2021-12-29 00:00:00,2CRZ/USDT,0.0241,0.0251,0.0231,0.0232,1323365.84769444,31932.860187171543
1640649600,2021-12-28 00:00:00,2CRZ/USDT,0.0267,0.027,0.0239,0.024,2759437.67605177,69535.203027259101
