https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WHALE,Volume USDT
1659520800,2022-08-03 10:00:00,WHALE/USDT,1.7673,1.7809,1.7503,1.7713,7825.2621,13830.58146686
1659517200,2022-08-03 09:00:00,WHALE/USDT,1.7842,1.7864,1.756,1.7683,9296.6455,16549.74526895
1659513600,2022-08-03 08:00:00,WHALE/USDT,1.7655,1.7955,1.7606,1.7839,10334.2996,18310.20736068
1659510000,2022-08-03 07:00:00,WHALE/USDT,1.7691,1.77,1.76,1.7653,8955.5288,15836.64756685
1659506400,2022-08-03 06:00:00,WHALE/USDT,1.7758,1.7917,1.7691,1.7691,11650.8576,20715.37367325
1659502800,2022-08-03 05:00:00,WHALE/USDT,1.7789,1.7799,1.7726,1.7763,10464.8352,18581.17813927
1659499200,2022-08-03 04:00:00,WHALE/USDT,1.7843,1.7843,1.7727,1.7788,3698.8593,6582.92627949
1659495600,2022-08-03 03:00:00,WHALE/USDT,1.7846,1.7846,1.7843,1.7843,56,99.9241621
1659492000,2022-08-03 02:00:00,WHALE/USDT,1.7843,1.7843,1.7843,1.7843,0.3981,0.71032983
1659488400,2022-08-03 01:00:00,WHALE/USDT,1.7843,1.7843,1.7843,1.7843,2.2709,4.05196687
1659484800,2022-08-03 00:00:00,WHALE/USDT,1.7917,1.7917,1.7843,1.7843,695.8952,1242.24079368
1659481200,2022-08-02 23:00:00,WHALE/USDT,1.7983,1.7983,1.7983,1.7983,0,0
1659477600,2022-08-02 22:00:00,WHALE/USDT,1.7983,1.7983,1.7983,1.7983,0,0
1659474000,2022-08-02 21:00:00,WHALE/USDT,1.7983,1.7983,1.7983,1.7983,4.8098,8.64946334
1659470400,2022-08-02 20:00:00,WHALE/USDT,1.7934,1.7934,1.7922,1.7922,0.9054,1.6228044
1659466800,2022-08-02 19:00:00,WHALE/USDT,1.8011,1.8011,1.7994,1.7994,120.5779,217.17140243
1659463200,2022-08-02 18:00:00,WHALE/USDT,1.8108,1.8108,1.8046,1.8046,2.6044,4.70204761
1659459600,2022-08-02 17:00:00,WHALE/USDT,1.8283,1.8283,1.8108,1.8108,0.1216,0.22124503
1659456000,2022-08-02 16:00:00,WHALE/USDT,1.8,1.8283,1.8,1.8283,2271.9816,4110.04182592
1659452400,2022-08-02 15:00:00,WHALE/USDT,1.79,1.8074,1.7761,1.7809,1398.357,2505.42615742
1659448800,2022-08-02 14:00:00,WHALE/USDT,1.771,1.8013,1.771,1.8013,701.4641,1263.35613077
1659445200,2022-08-02 13:00:00,WHALE/USDT,1.771,1.771,1.771,1.771,0,0
1659441600,2022-08-02 12:00:00,WHALE/USDT,1.771,1.771,1.771,1.771,0.6649,1.1775379
1659438000,2022-08-02 11:00:00,WHALE/USDT,1.771,1.7799,1.771,1.771,90.3985,160.86523038
1659434400,2022-08-02 10:00:00,WHALE/USDT,1.7747,1.7747,1.768,1.771,728.615,1290.81792558
1659430800,2022-08-02 09:00:00,WHALE/USDT,1.7771,1.7771,1.7771,1.7771,1.5065,2.67720115
1659427200,2022-08-02 08:00:00,WHALE/USDT,1.7771,1.7771,1.7771,1.7771,0.7755,1.37814105
1659423600,2022-08-02 07:00:00,WHALE/USDT,1.7771,1.7771,1.7771,1.7771,0.8163,1.45064673
1659420000,2022-08-02 06:00:00,WHALE/USDT,1.7771,1.7771,1.7771,1.7771,0.8593,1.52706203
1659416400,2022-08-02 05:00:00,WHALE/USDT,1.7878,1.7878,1.7747,1.7771,336.1945,596.73926262
1659412800,2022-08-02 04:00:00,WHALE/USDT,1.779,1.7809,1.7669,1.7809,584.3015,1039.05327538
1659409200,2022-08-02 03:00:00,WHALE/USDT,1.79,1.79,1.779,1.779,705.105,1255.79907299
1659405600,2022-08-02 02:00:00,WHALE/USDT,1.796,1.802,1.7915,1.802,897.3363,1610.45535857
1659402000,2022-08-02 01:00:00,WHALE/USDT,1.8003,1.8003,1.796,1.796,1389.8499,2498.66614539
1659398400,2022-08-02 00:00:00,WHALE/USDT,1.81,1.8252,1.8003,1.8003,239.5664,437.15825887
1659394800,2022-08-01 23:00:00,WHALE/USDT,1.81,1.8152,1.81,1.8152,865.3259,1570.5885841
1659391200,2022-08-01 22:00:00,WHALE/USDT,1.806,1.806,1.8,1.8,0.6489,1.17008979
1659387600,2022-08-01 21:00:00,WHALE/USDT,1.8146,1.8146,1.8146,1.8146,4.4068,7.99657928
1659384000,2022-08-01 20:00:00,WHALE/USDT,1.81,1.81,1.81,1.81,0,0
1659380400,2022-08-01 19:00:00,WHALE/USDT,1.806,1.81,1.806,1.81,3.0104,5.446092
1659376800,2022-08-01 18:00:00,WHALE/USDT,1.806,1.806,1.806,1.806,0.719,1.298514
1659373200,2022-08-01 17:00:00,WHALE/USDT,1.817,1.817,1.806,1.806,1373.9816,2489.43860605
1659369600,2022-08-01 16:00:00,WHALE/USDT,1.83,1.83,1.83,1.83,0,0
1659366000,2022-08-01 15:00:00,WHALE/USDT,1.83,1.83,1.83,1.83,0.1005,0.183915
1659362400,2022-08-01 14:00:00,WHALE/USDT,1.8127,1.8208,1.8127,1.8127,1.7808,3.2298981
1659358800,2022-08-01 13:00:00,WHALE/USDT,1.82,1.82,1.8114,1.8114,1371.116,2485.8427007
1659355200,2022-08-01 12:00:00,WHALE/USDT,1.8324,1.8324,1.8208,1.8208,53.3685,97.17886605
1659351600,2022-08-01 11:00:00,WHALE/USDT,1.8248,1.8477,1.8248,1.8477,71.6303,132.125295
1659348000,2022-08-01 10:00:00,WHALE/USDT,1.84,1.84,1.82,1.82,2382.0779,4358.45645041
1659344400,2022-08-01 09:00:00,WHALE/USDT,1.8432,1.85,1.8432,1.85,0.3511,0.64868228
1659340800,2022-08-01 08:00:00,WHALE/USDT,1.8343,1.8343,1.8343,1.8343,0.8386,1.53824398
1659337200,2022-08-01 07:00:00,WHALE/USDT,1.8434,1.8434,1.8315,1.8315,1.9051,3.49473033
1659333600,2022-08-01 06:00:00,WHALE/USDT,1.82,1.8559,1.8134,1.8559,3023.8745,5568.15515847
1659330000,2022-08-01 05:00:00,WHALE/USDT,1.8216,1.8216,1.82,1.82,0.4181,0.76114264
1659326400,2022-08-01 04:00:00,WHALE/USDT,1.83,1.83,1.83,1.83,0.9781,1.789923
1659322800,2022-08-01 03:00:00,WHALE/USDT,1.84,1.84,1.83,1.83,5.5885,10.282135
1659319200,2022-08-01 02:00:00,WHALE/USDT,1.83,1.84,1.83,1.84,1.5158,2.78405885
1659315600,2022-08-01 01:00:00,WHALE/USDT,1.83,1.83,1.8167,1.8167,2.1133,3.84387447
1659312000,2022-08-01 00:00:00,WHALE/USDT,1.84,1.84,1.84,1.84,0.115,0.2116
1659308400,2022-07-31 23:00:00,WHALE/USDT,1.8441,1.8441,1.8299,1.8299,29.912,55.14906784
1659304800,2022-07-31 22:00:00,WHALE/USDT,1.86,1.8727,1.8448,1.8448,2071.1447,3826.22432997
1659301200,2022-07-31 21:00:00,WHALE/USDT,1.85,1.85,1.8475,1.8475,1.2008,2.2195157
1659297600,2022-07-31 20:00:00,WHALE/USDT,1.8727,1.8727,1.8518,1.8518,1.3572,2.5179049
1659294000,2022-07-31 19:00:00,WHALE/USDT,1.87,1.87,1.86,1.87,2.6629,4.96111635
1659290400,2022-07-31 18:00:00,WHALE/USDT,1.8648,1.8897,1.8648,1.8756,2647.9458,4990.72441259
1659286800,2022-07-31 17:00:00,WHALE/USDT,1.87,1.87,1.854,1.854,110.7078,206.8617682
1659283200,2022-07-31 16:00:00,WHALE/USDT,1.8453,1.87,1.8453,1.87,58.8082,109.93275753
1659279600,2022-07-31 15:00:00,WHALE/USDT,1.848,1.848,1.848,1.848,0,0
1659276000,2022-07-31 14:00:00,WHALE/USDT,1.848,1.848,1.848,1.848,1.4743,2.7245064
1659272400,2022-07-31 13:00:00,WHALE/USDT,1.87,1.8724,1.848,1.848,3.4675,6.45905418
1659268800,2022-07-31 12:00:00,WHALE/USDT,1.848,1.8688,1.848,1.8688,28.957,54.03884283
1659265200,2022-07-31 11:00:00,WHALE/USDT,1.854,1.854,1.848,1.848,1.81,3.3464225
1659261600,2022-07-31 10:00:00,WHALE/USDT,1.8687,1.8687,1.8687,1.8687,0,0
1659258000,2022-07-31 09:00:00,WHALE/USDT,1.848,1.8687,1.848,1.8687,19.391,36.10812936
1659254400,2022-07-31 08:00:00,WHALE/USDT,1.848,1.848,1.848,1.848,4.5615,8.429652
1659250800,2022-07-31 07:00:00,WHALE/USDT,1.8724,1.8724,1.848,1.848,8.0948,15.1017047
1659247200,2022-07-31 06:00:00,WHALE/USDT,1.86,1.8724,1.8551,1.8724,36.9298,69.1032549
1659243600,2022-07-31 05:00:00,WHALE/USDT,1.87,1.8724,1.87,1.8724,5.4589,10.2205366
1659240000,2022-07-31 04:00:00,WHALE/USDT,1.8551,1.8551,1.8551,1.8551,62.9738,116.82269638
1659236400,2022-07-31 03:00:00,WHALE/USDT,1.86,1.8663,1.8551,1.8551,5.8951,10.9380487
1659232800,2022-07-31 02:00:00,WHALE/USDT,1.8608,1.8608,1.8608,1.8608,0,0
1659229200,2022-07-31 01:00:00,WHALE/USDT,1.8608,1.8608,1.8608,1.8608,0,0
1659225600,2022-07-31 00:00:00,WHALE/USDT,1.8608,1.8608,1.8608,1.8608,3.1822,5.92143776
1659222000,2022-07-30 23:00:00,WHALE/USDT,1.8633,1.8633,1.8633,1.8633,10.5375,19.63452375
1659218400,2022-07-30 22:00:00,WHALE/USDT,1.8648,1.8648,1.8608,1.8633,665.0619,1237.80628903
1659214800,2022-07-30 21:00:00,WHALE/USDT,1.8655,1.8655,1.8655,1.8655,3.526,6.577753
1659211200,2022-07-30 20:00:00,WHALE/USDT,1.88,1.88,1.8655,1.8655,3.9435,7.3589297
1659207600,2022-07-30 19:00:00,WHALE/USDT,1.8864,1.8864,1.8655,1.8655,117.3,220.37696282
1659204000,2022-07-30 18:00:00,WHALE/USDT,1.89,1.89,1.8867,1.8867,4.329,8.16859762
1659200400,2022-07-30 17:00:00,WHALE/USDT,1.8945,1.8945,1.8945,1.8945,0,0
1659196800,2022-07-30 16:00:00,WHALE/USDT,1.8952,1.9072,1.8945,1.8945,24.7988,47.04234782
1659193200,2022-07-30 15:00:00,WHALE/USDT,1.8972,1.902,1.8811,1.8811,23.4023,44.39634497
1659189600,2022-07-30 14:00:00,WHALE/USDT,1.8811,1.8811,1.8811,1.8811,14.9207,28.06732877
1659186000,2022-07-30 13:00:00,WHALE/USDT,1.8931,1.902,1.8836,1.8836,9.8822,18.65436503
1659182400,2022-07-30 12:00:00,WHALE/USDT,1.8648,1.89,1.8648,1.89,428.4463,808.48748602
1659178800,2022-07-30 11:00:00,WHALE/USDT,1.86,1.88,1.8525,1.8525,8.0027,14.84789661
1659175200,2022-07-30 10:00:00,WHALE/USDT,1.87,1.87,1.8489,1.8489,1342.3136,2483.76436906
1659171600,2022-07-30 09:00:00,WHALE/USDT,1.8648,1.88,1.86,1.88,2.3415,4.37853216
1659168000,2022-07-30 08:00:00,WHALE/USDT,1.86,1.86,1.86,1.86,0.7964,1.481304
1659164400,2022-07-30 07:00:00,WHALE/USDT,1.8518,1.8518,1.8518,1.8518,0,0
1659160800,2022-07-30 06:00:00,WHALE/USDT,1.8518,1.8518,1.8518,1.8518,0.8383,1.55236394
1659157200,2022-07-30 05:00:00,WHALE/USDT,1.8521,1.8521,1.8518,1.8518,244.4519,452.67707344
1659153600,2022-07-30 04:00:00,WHALE/USDT,1.8521,1.8521,1.8521,1.8521,0,0
1659150000,2022-07-30 03:00:00,WHALE/USDT,1.8521,1.8521,1.8521,1.8521,0,0
1659146400,2022-07-30 02:00:00,WHALE/USDT,1.8521,1.8521,1.8521,1.8521,2.0652,3.82495692
1659142800,2022-07-30 01:00:00,WHALE/USDT,1.86,1.86,1.8521,1.8521,679.7032,1259.93057398
1659139200,2022-07-30 00:00:00,WHALE/USDT,1.87,1.8831,1.86,1.86,5.8666,11.02830675
1659135600,2022-07-29 23:00:00,WHALE/USDT,1.8828,1.8931,1.854,1.854,2637.7848,4979.48872289
1659132000,2022-07-29 22:00:00,WHALE/USDT,1.8648,1.8828,1.8648,1.8828,668.5398,1257.69462903
1659128400,2022-07-29 21:00:00,WHALE/USDT,1.854,1.854,1.8521,1.8521,0.7335,1.35875361
1659124800,2022-07-29 20:00:00,WHALE/USDT,1.8542,1.8542,1.8542,1.8542,0,0
1659121200,2022-07-29 19:00:00,WHALE/USDT,1.8542,1.8542,1.8542,1.8542,0.7721,1.43162782
1659117600,2022-07-29 18:00:00,WHALE/USDT,1.8542,1.8542,1.8542,1.8542,0,0
1659114000,2022-07-29 17:00:00,WHALE/USDT,1.86,1.86,1.8542,1.8542,0.8127,1.5081681
1659110400,2022-07-29 16:00:00,WHALE/USDT,1.8545,1.88,1.8545,1.86,1354.1622,2520.93046609
1659106800,2022-07-29 15:00:00,WHALE/USDT,1.8648,1.8648,1.8545,1.8545,1.0259,1.90382317
1659103200,2022-07-29 14:00:00,WHALE/USDT,1.8698,1.8831,1.8507,1.8542,2655.0346,4967.21159432
1659099600,2022-07-29 13:00:00,WHALE/USDT,1.8541,1.8541,1.8541,1.8541,0,0
1659096000,2022-07-29 12:00:00,WHALE/USDT,1.8496,1.875,1.8496,1.8541,1412.4274,2624.94009405
1659092400,2022-07-29 11:00:00,WHALE/USDT,1.8798,1.8798,1.8459,1.8459,2946.2021,5461.93112421
1659088800,2022-07-29 10:00:00,WHALE/USDT,1.8798,1.8798,1.8581,1.8798,111.7529,209.09101362
1659085200,2022-07-29 09:00:00,WHALE/USDT,1.8609,1.8798,1.8609,1.8798,4.8158,9.01188807
1659081600,2022-07-29 08:00:00,WHALE/USDT,1.8609,1.8609,1.8609,1.8609,0,0
1659078000,2022-07-29 07:00:00,WHALE/USDT,1.8756,1.8756,1.8609,1.8609,0.1544,0.28879443
1659074400,2022-07-29 06:00:00,WHALE/USDT,1.8609,1.8609,1.8609,1.8609,1.1638,2.16571542
1659070800,2022-07-29 05:00:00,WHALE/USDT,1.8609,1.8609,1.8609,1.8609,0,0
1659067200,2022-07-29 04:00:00,WHALE/USDT,1.8609,1.8609,1.8609,1.8609,0,0
1659063600,2022-07-29 03:00:00,WHALE/USDT,1.8609,1.8609,1.8609,1.8609,0.7514,1.39828026
1659060000,2022-07-29 02:00:00,WHALE/USDT,1.8609,1.8609,1.8609,1.8609,3.6646,6.81945414
1659056400,2022-07-29 01:00:00,WHALE/USDT,1.8756,1.8799,1.8609,1.8609,10.8355,20.35457919
1659052800,2022-07-29 00:00:00,WHALE/USDT,1.8801,1.8801,1.858,1.8609,667.5804,1243.33714878
1659049200,2022-07-28 23:00:00,WHALE/USDT,1.8801,1.8801,1.8801,1.8801,0,0
1659045600,2022-07-28 22:00:00,WHALE/USDT,1.8801,1.8801,1.8801,1.8801,0.8763,1.64753163
1659042000,2022-07-28 21:00:00,WHALE/USDT,1.892,1.892,1.892,1.892,0,0
1659038400,2022-07-28 20:00:00,WHALE/USDT,1.8625,1.892,1.8625,1.892,717.7783,1354.87147239
1659034800,2022-07-28 19:00:00,WHALE/USDT,1.8625,1.8625,1.8625,1.8625,0.971,1.8084875
1659031200,2022-07-28 18:00:00,WHALE/USDT,1.86,1.8864,1.85,1.8625,728.0108,1365.64543819
1659027600,2022-07-28 17:00:00,WHALE/USDT,1.8648,1.8714,1.86,1.86,11.8437,22.13077641
1659024000,2022-07-28 16:00:00,WHALE/USDT,1.8559,1.8647,1.8502,1.8502,8.7707,16.32819937
1659020400,2022-07-28 15:00:00,WHALE/USDT,1.8,1.8549,1.8,1.8549,169.3374,306.34246044
1659016800,2022-07-28 14:00:00,WHALE/USDT,1.7854,1.7854,1.7854,1.7854,0,0
1659013200,2022-07-28 13:00:00,WHALE/USDT,1.7935,1.7935,1.7854,1.7854,1.9712,3.52697357
1659009600,2022-07-28 12:00:00,WHALE/USDT,1.8099,1.8099,1.8099,1.8099,0,0
1659006000,2022-07-28 11:00:00,WHALE/USDT,1.8099,1.8099,1.8099,1.8099,0,0
1659002400,2022-07-28 10:00:00,WHALE/USDT,1.8099,1.8099,1.8099,1.8099,0.2038,0.36885762
1658998800,2022-07-28 09:00:00,WHALE/USDT,1.8099,1.8099,1.8099,1.8099,0.0983,0.17791317
1658995200,2022-07-28 08:00:00,WHALE/USDT,1.8099,1.8099,1.8099,1.8099,0.0635,0.11492865
1658991600,2022-07-28 07:00:00,WHALE/USDT,1.7941,1.7946,1.7941,1.7946,225.4815,404.64840465
1658988000,2022-07-28 06:00:00,WHALE/USDT,1.794,1.794,1.794,1.794,1.4636,2.6256984
1658984400,2022-07-28 05:00:00,WHALE/USDT,1.8059,1.8059,1.7942,1.7942,1.5407,2.76819025
1658980800,2022-07-28 04:00:00,WHALE/USDT,1.8082,1.8082,1.8082,1.8082,0,0
1658977200,2022-07-28 03:00:00,WHALE/USDT,1.83,1.83,1.8082,1.8082,30.884,55.85866086
1658973600,2022-07-28 02:00:00,WHALE/USDT,1.8108,1.8685,1.8058,1.8301,2411.4142,4381.84138582
1658970000,2022-07-28 01:00:00,WHALE/USDT,1.8255,1.8255,1.8108,1.8108,1.897,3.4478507
1658966400,2022-07-28 00:00:00,WHALE/USDT,1.8255,1.8255,1.8254,1.8254,0.1438,0.26250043
1658962800,2022-07-27 23:00:00,WHALE/USDT,1.806,1.8256,1.7791,1.8109,2806.6626,5030.46953874
1658959200,2022-07-27 22:00:00,WHALE/USDT,1.8058,1.8213,1.8056,1.8199,4543.7394,8243.41164699
1658955600,2022-07-27 21:00:00,WHALE/USDT,1.7901,1.7901,1.7901,1.7901,1.116,1.9977516
1658952000,2022-07-27 20:00:00,WHALE/USDT,1.8015,1.8015,1.8015,1.8015,0,0
1658948400,2022-07-27 19:00:00,WHALE/USDT,1.7892,1.8015,1.7892,1.8015,1.5475,2.77745288
1658944800,2022-07-27 18:00:00,WHALE/USDT,1.7299,1.7825,1.7299,1.7825,6984.5608,12206.200442
1658941200,2022-07-27 17:00:00,WHALE/USDT,1.7137,1.7137,1.7137,1.7137,0.6675,1.14389475
1658937600,2022-07-27 16:00:00,WHALE/USDT,1.7183,1.7293,1.7183,1.7293,809.5504,1397.4063563
1658934000,2022-07-27 15:00:00,WHALE/USDT,1.7029,1.7029,1.7029,1.7029,0.7026,1.19645754
1658930400,2022-07-27 14:00:00,WHALE/USDT,1.7183,1.7183,1.7183,1.7183,0,0
1658926800,2022-07-27 13:00:00,WHALE/USDT,1.7135,1.7183,1.7135,1.7183,731.0046,1255.57638638
1658923200,2022-07-27 12:00:00,WHALE/USDT,1.7028,1.7028,1.7001,1.7001,0.9373,1.59384231
1658919600,2022-07-27 11:00:00,WHALE/USDT,1.7029,1.7029,1.7029,1.7029,0,0
1658916000,2022-07-27 10:00:00,WHALE/USDT,1.7029,1.7029,1.7029,1.7029,0,0
1658912400,2022-07-27 09:00:00,WHALE/USDT,1.7029,1.7029,1.7029,1.7029,3.4,5.78986
1658908800,2022-07-27 08:00:00,WHALE/USDT,1.7147,1.7147,1.7147,1.7147,0,0
1658905200,2022-07-27 07:00:00,WHALE/USDT,1.6921,1.7147,1.6921,1.7147,2538.7506,4343.90536443
1658901600,2022-07-27 06:00:00,WHALE/USDT,1.6921,1.6921,1.6921,1.6921,0.7785,1.31729985
1658898000,2022-07-27 05:00:00,WHALE/USDT,1.692,1.7056,1.692,1.7056,1308.2155,2230.17916687
1658894400,2022-07-27 04:00:00,WHALE/USDT,1.6832,1.6832,1.6809,1.6809,0.8195,1.37901016
1658890800,2022-07-27 03:00:00,WHALE/USDT,1.6832,1.6832,1.6832,1.6832,0,0
1658887200,2022-07-27 02:00:00,WHALE/USDT,1.7,1.7,1.6832,1.6832,0.6119,1.03104376
1658883600,2022-07-27 01:00:00,WHALE/USDT,1.7,1.7,1.6866,1.6866,635.261,1074.74584747
1658880000,2022-07-27 00:00:00,WHALE/USDT,1.7,1.7224,1.6908,1.7028,753.3315,1294.78433734
1658876400,2022-07-26 23:00:00,WHALE/USDT,1.7087,1.7208,1.6966,1.7028,4058.9144,6956.286728
1658872800,2022-07-26 22:00:00,WHALE/USDT,1.692,1.7087,1.692,1.7087,740.0214,1259.71827787
1658869200,2022-07-26 21:00:00,WHALE/USDT,1.6812,1.69,1.6771,1.69,11.1556,18.77949043
1658865600,2022-07-26 20:00:00,WHALE/USDT,1.692,1.6922,1.69,1.69,6.3153,10.68378896
1658862000,2022-07-26 19:00:00,WHALE/USDT,1.6921,1.6921,1.6921,1.6921,0,0
1658858400,2022-07-26 18:00:00,WHALE/USDT,1.6921,1.6921,1.6921,1.6921,0,0
1658854800,2022-07-26 17:00:00,WHALE/USDT,1.6921,1.6921,1.6921,1.6921,0,0
1658851200,2022-07-26 16:00:00,WHALE/USDT,1.6934,1.6934,1.6921,1.6921,1.3781,2.33204174
1658847600,2022-07-26 15:00:00,WHALE/USDT,1.7099,1.7099,1.7099,1.7099,0,0
1658844000,2022-07-26 14:00:00,WHALE/USDT,1.7099,1.7099,1.7099,1.7099,0,0
1658840400,2022-07-26 13:00:00,WHALE/USDT,1.7099,1.7099,1.7099,1.7099,0,0
1658836800,2022-07-26 12:00:00,WHALE/USDT,1.7012,1.7099,1.6943,1.7099,2346.4694,3984.21160313
1658833200,2022-07-26 11:00:00,WHALE/USDT,1.7134,1.7134,1.7028,1.7028,53.385,91.29030095
1658829600,2022-07-26 10:00:00,WHALE/USDT,1.7134,1.7134,1.7134,1.7134,0,0
1658826000,2022-07-26 09:00:00,WHALE/USDT,1.7134,1.7134,1.7134,1.7134,1.6074,2.75411916
1658822400,2022-07-26 08:00:00,WHALE/USDT,1.7134,1.7134,1.7134,1.7134,0.8677,1.48671718
1658818800,2022-07-26 07:00:00,WHALE/USDT,1.7135,1.7135,1.7135,1.7135,0,0
1658815200,2022-07-26 06:00:00,WHALE/USDT,1.7135,1.7135,1.7135,1.7135,0,0
1658811600,2022-07-26 05:00:00,WHALE/USDT,1.7135,1.7135,1.7135,1.7135,0,0
1658808000,2022-07-26 04:00:00,WHALE/USDT,1.7135,1.7135,1.7135,1.7135,0,0
1658804400,2022-07-26 03:00:00,WHALE/USDT,1.7135,1.7135,1.7135,1.7135,0,0
1658800800,2022-07-26 02:00:00,WHALE/USDT,1.7199,1.7199,1.7135,1.7135,0.3844,0.6600166
1658797200,2022-07-26 01:00:00,WHALE/USDT,1.73,1.7302,1.7134,1.7134,1169.3529,2015.05811696
1658793600,2022-07-26 00:00:00,WHALE/USDT,1.7386,1.7386,1.7179,1.7179,1974.645,3407.50724404
1658790000,2022-07-25 23:00:00,WHALE/USDT,1.76,1.7603,1.7392,1.7392,1310.8557,2285.16532933
1658786400,2022-07-25 22:00:00,WHALE/USDT,1.7727,1.7727,1.7601,1.7601,705.0913,1244.04975698
1658782800,2022-07-25 21:00:00,WHALE/USDT,1.78,1.78,1.7727,1.7727,1.0653,1.89132486
1658779200,2022-07-25 20:00:00,WHALE/USDT,1.7676,1.7918,1.7676,1.7918,1416.5049,2533.82366365
1658775600,2022-07-25 19:00:00,WHALE/USDT,1.7715,1.7715,1.7525,1.7631,3912.3042,6874.29538427
1658772000,2022-07-25 18:00:00,WHALE/USDT,1.7715,1.7715,1.7715,1.7715,0,0
1658768400,2022-07-25 17:00:00,WHALE/USDT,1.7715,1.7715,1.7715,1.7715,2.4229,4.29216735
1658764800,2022-07-25 16:00:00,WHALE/USDT,1.7715,1.7715,1.7715,1.7715,41.2393,73.05541995
1658761200,2022-07-25 15:00:00,WHALE/USDT,1.7891,1.7891,1.7891,1.7891,0,0
1658757600,2022-07-25 14:00:00,WHALE/USDT,1.7891,1.7891,1.7891,1.7891,0.55,0.984005
1658754000,2022-07-25 13:00:00,WHALE/USDT,1.7701,1.7701,1.7701,1.7701,0,0
1658750400,2022-07-25 12:00:00,WHALE/USDT,1.7701,1.7701,1.7701,1.7701,0,0
1658746800,2022-07-25 11:00:00,WHALE/USDT,1.78,1.78,1.7701,1.7701,1.3767,2.440857
1658743200,2022-07-25 10:00:00,WHALE/USDT,1.7643,1.7907,1.7605,1.7907,706.2273,1261.80755427
1658739600,2022-07-25 09:00:00,WHALE/USDT,1.7643,1.7643,1.7643,1.7643,0,0
1658736000,2022-07-25 08:00:00,WHALE/USDT,1.7783,1.7783,1.7643,1.7643,2.0877,3.69125754
1658732400,2022-07-25 07:00:00,WHALE/USDT,1.7669,1.7669,1.7643,1.7643,3.2959,5.81935089
1658728800,2022-07-25 06:00:00,WHALE/USDT,1.7676,1.7676,1.7676,1.7676,0,0
1658725200,2022-07-25 05:00:00,WHALE/USDT,1.7714,1.7714,1.7676,1.7676,1.7792,3.14983868
1658721600,2022-07-25 04:00:00,WHALE/USDT,1.7821,1.7821,1.77,1.77,1.8728,3.33428865
1658718000,2022-07-25 03:00:00,WHALE/USDT,1.7892,1.7892,1.781,1.781,1391.9608,2484.3071676
1658714400,2022-07-25 02:00:00,WHALE/USDT,1.7821,1.7999,1.7813,1.7824,1150.5854,2059.52237871
1658710800,2022-07-25 01:00:00,WHALE/USDT,1.8053,1.8053,1.7813,1.7813,3643.4315,6528.08772342
1658707200,2022-07-25 00:00:00,WHALE/USDT,1.8309,1.8309,1.7993,1.7993,1520.2768,2741.69464438
1658703600,2022-07-24 23:00:00,WHALE/USDT,1.831,1.831,1.831,1.831,0,0
1658700000,2022-07-24 22:00:00,WHALE/USDT,1.8136,1.8483,1.8136,1.831,2057.5896,3795.80983018
1658696400,2022-07-24 21:00:00,WHALE/USDT,1.8216,1.8216,1.8216,1.8216,0,0
1658692800,2022-07-24 20:00:00,WHALE/USDT,1.8216,1.8216,1.8216,1.8216,0,0
1658689200,2022-07-24 19:00:00,WHALE/USDT,1.8023,1.8216,1.8021,1.8216,362.631,653.51978998
1658685600,2022-07-24 18:00:00,WHALE/USDT,1.83,1.83,1.8023,1.8023,3404.0984,6157.45509117
1658682000,2022-07-24 17:00:00,WHALE/USDT,1.8299,1.8455,1.8299,1.8301,1374.8309,2533.01620009
1658678400,2022-07-24 16:00:00,WHALE/USDT,1.8299,1.8299,1.8201,1.8201,1.1741,2.13751547
1658674800,2022-07-24 15:00:00,WHALE/USDT,1.8201,1.8201,1.8201,1.8201,0.2011,0.36602211
1658671200,2022-07-24 14:00:00,WHALE/USDT,1.82,1.8317,1.8109,1.8119,90.3602,165.38466384
1658667600,2022-07-24 13:00:00,WHALE/USDT,1.82,1.82,1.82,1.82,3.937,7.16534
1658664000,2022-07-24 12:00:00,WHALE/USDT,1.8299,1.8312,1.8299,1.8312,130.309,238.58511029
1658660400,2022-07-24 11:00:00,WHALE/USDT,1.82,1.8312,1.8185,1.8185,51.3056,93.65028047
1658656800,2022-07-24 10:00:00,WHALE/USDT,1.8321,1.8321,1.8321,1.8321,0,0
1658653200,2022-07-24 09:00:00,WHALE/USDT,1.8299,1.8321,1.8299,1.8321,633.2652,1159.77124763
1658649600,2022-07-24 08:00:00,WHALE/USDT,1.82,1.82,1.82,1.82,6.2961,11.458902
1658646000,2022-07-24 07:00:00,WHALE/USDT,1.8216,1.8216,1.8201,1.8201,4.517,8.2215798
1658642400,2022-07-24 06:00:00,WHALE/USDT,1.8307,1.8307,1.8307,1.8307,2.9765,5.44907855
1658638800,2022-07-24 05:00:00,WHALE/USDT,1.82,1.846,1.82,1.8307,5402.0435,9924.99472379
1658635200,2022-07-24 04:00:00,WHALE/USDT,1.806,1.806,1.806,1.806,1.5228,2.7501768
1658631600,2022-07-24 03:00:00,WHALE/USDT,1.81,1.81,1.81,1.81,0,0
1658628000,2022-07-24 02:00:00,WHALE/USDT,1.81,1.81,1.81,1.81,0,0
1658624400,2022-07-24 01:00:00,WHALE/USDT,1.81,1.81,1.81,1.81,1.6029,2.901249
