https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BUY,Volume BTC
1654560000,2022-06-07 00:00:00,BUY/BTC,0.0000001759,0.0000001911,0.0000001745,0.0000001791,2764923.61083881,0.503365476568187103
1654473600,2022-06-06 00:00:00,BUY/BTC,0.0000002058,0.0000002097,0.0000001745,0.0000001757,5222258.10059657,0.999570232431868565
1654387200,2022-06-05 00:00:00,BUY/BTC,0.0000001995,0.00000023,0.0000001935,0.0000002057,2252707.8663,0.46239441118992
1654300800,2022-06-04 00:00:00,BUY/BTC,0.000000194,0.0000001998,0.0000001894,0.0000001997,2176482.0876,0.42032410995007
1654214400,2022-06-03 00:00:00,BUY/BTC,0.0000001865,0.0000001989,0.0000001821,0.0000001939,2069726.051,0.39224978947882
1654128000,2022-06-02 00:00:00,BUY/BTC,0.0000001908,0.0000001954,0.0000001824,0.0000001862,2233158.7926485,0.41888474322822835
1654041600,2022-06-01 00:00:00,BUY/BTC,0.0000001948,0.0000002009,0.000000186,0.0000001906,2037295.44349776,0.392629456619988272
1653955200,2022-05-31 00:00:00,BUY/BTC,0.000000195,0.0000001987,0.0000001885,0.0000001947,1996168.8521,0.38709714485088
1653868800,2022-05-30 00:00:00,BUY/BTC,0.0000001864,0.0000002231,0.0000001838,0.0000001951,2150231.5159,0.42431881307583
1653782400,2022-05-29 00:00:00,BUY/BTC,0.0000002014,0.0000002037,0.0000001812,0.0000001861,2260126.49333125,0.43874840094838
1653696000,2022-05-28 00:00:00,BUY/BTC,0.000000207,0.0000002128,0.0000001996,0.0000002015,1888539.74251749,0.389485384617177758
1653609600,2022-05-27 00:00:00,BUY/BTC,0.000000203,0.0000002146,0.0000001992,0.0000002069,1722026.3645,0.3567735940594
1653523200,2022-05-26 00:00:00,BUY/BTC,0.0000002387,0.0000002406,0.0000001942,0.0000002024,2007606.8355,0.43839044790195
1653436800,2022-05-25 00:00:00,BUY/BTC,0.0000002363,0.0000002427,0.0000002162,0.0000002385,1805761.09382455,0.41433916736086943
1653350400,2022-05-24 00:00:00,BUY/BTC,0.000000236,0.000000242,0.0000002184,0.000000236,1818684.18767188,0.412477831522339043
1653264000,2022-05-23 00:00:00,BUY/BTC,0.0000002602,0.0000002655,0.0000002306,0.0000002358,1842989.7995,0.45602054084632
1653177600,2022-05-22 00:00:00,BUY/BTC,0.0000002642,0.0000002775,0.0000002539,0.00000026,1479567.463,0.39444169188436
1653091200,2022-05-21 00:00:00,BUY/BTC,0.0000002276,0.0000002955,0.0000002231,0.0000002645,2089935.17322903,0.529246136162827458
1653004800,2022-05-20 00:00:00,BUY/BTC,0.0000002122,0.0000002491,0.0000001948,0.0000002274,2907241.3391,0.63971377602404
1652918400,2022-05-19 00:00:00,BUY/BTC,0.0000002263,0.0000002681,0.0000001993,0.0000002085,3565522.3956537,0.775993058640271367
1652832000,2022-05-18 00:00:00,BUY/BTC,0.0000001687,0.0000002737,0.0000001654,0.0000002263,2494593.87784446,0.495834658883735158
1652745600,2022-05-17 00:00:00,BUY/BTC,0.000000156,0.0000001814,0.0000001514,0.0000001689,2410706.5323,0.39334600881563
1652659200,2022-05-16 00:00:00,BUY/BTC,0.0000001754,0.000000178,0.0000001547,0.0000001558,2315952.74817242,0.37838822887487797
1652572800,2022-05-15 00:00:00,BUY/BTC,0.0000001483,0.0000001816,0.0000001458,0.0000001755,2962285.96931859,0.457628276971639272
1652486400,2022-05-14 00:00:00,BUY/BTC,0.0000001541,0.0000001605,0.000000138,0.0000001485,2896454.1265,0.43221848711115
1652400000,2022-05-13 00:00:00,BUY/BTC,0.0000001218,0.0000001907,0.0000001168,0.0000001538,7940562.6501,1.13272707307526
1652313600,2022-05-12 00:00:00,BUY/BTC,0.0000001807,0.0000001881,0.0000001184,0.0000001247,3123931.41253856,0.425635617631275885
1652227200,2022-05-11 00:00:00,BUY/BTC,0.0000002638,0.0000002729,0.0000001723,0.0000001845,781806.69317414,0.178756097552278208
1652140800,2022-05-10 00:00:00,BUY/BTC,0.0000002855,0.0000002939,0.00000026,0.0000002641,745977.98421038,0.208922706611418448
1652054400,2022-05-09 00:00:00,BUY/BTC,0.0000003026,0.0000003058,0.0000002681,0.0000002798,933436.86955127,0.271531145184573902
1651968000,2022-05-08 00:00:00,BUY/BTC,0.0000003173,0.0000003311,0.0000002973,0.0000003025,1045818.85555273,0.330682497128529374
1651881600,2022-05-07 00:00:00,BUY/BTC,0.0000003158,0.0000003263,0.000000303,0.0000003169,1239822.176,0.38709656844426
1651795200,2022-05-06 00:00:00,BUY/BTC,0.0000003169,0.0000003302,0.0000003011,0.0000003161,1097259.25271622,0.344173145091087974
1651708800,2022-05-05 00:00:00,BUY/BTC,0.0000003073,0.0000003241,0.0000003039,0.0000003168,1003749.4768,0.31655209478123
1651622400,2022-05-04 00:00:00,BUY/BTC,0.0000003126,0.0000003256,0.0000003039,0.0000003076,1196412.81224419,0.37724311313906854
1651536000,2022-05-03 00:00:00,BUY/BTC,0.0000003141,0.0000003651,0.0000003098,0.0000003124,1109746.0041,0.35281496815076
1651449600,2022-05-02 00:00:00,BUY/BTC,0.0000003137,0.0000003159,0.0000002996,0.0000003144,1132430.90181449,0.350330976266088846
1651363200,2022-05-01 00:00:00,BUY/BTC,0.0000003539,0.0000003569,0.0000002903,0.0000003129,2177409.4445,0.68950620770728
1651276800,2022-04-30 00:00:00,BUY/BTC,0.0000003657,0.000000376,0.0000003504,0.000000354,1012798.7176,0.36692127432538
1651190400,2022-04-29 00:00:00,BUY/BTC,0.0000003708,0.0000003831,0.0000003541,0.0000003649,1009244.83247295,0.371137525643681761
1651104000,2022-04-28 00:00:00,BUY/BTC,0.0000003705,0.0000003783,0.0000003583,0.0000003704,892537.3437,0.33085225243733
1651017600,2022-04-27 00:00:00,BUY/BTC,0.0000003812,0.0000003862,0.0000003628,0.0000003701,933495.7123,0.34824651897796
1650931200,2022-04-26 00:00:00,BUY/BTC,0.0000003622,0.0000003834,0.0000003458,0.0000003817,983079.2894,0.35819263386697
1650844800,2022-04-25 00:00:00,BUY/BTC,0.0000003521,0.000000401,0.0000003464,0.0000003603,1445589.89454794,0.526859662792382932
1650758400,2022-04-24 00:00:00,BUY/BTC,0.0000003431,0.0000003858,0.0000003356,0.0000003522,1369995.83073707,0.48601012360726692
1650672000,2022-04-23 00:00:00,BUY/BTC,0.0000003307,0.0000003453,0.0000003236,0.0000003433,1328496.42685013,0.444842413711398797
1650585600,2022-04-22 00:00:00,BUY/BTC,0.0000003441,0.0000003457,0.0000003192,0.0000003308,1312652.6326,0.43686932368842
1650499200,2022-04-21 00:00:00,BUY/BTC,0.0000003252,0.0000003606,0.0000003192,0.0000003442,1290518.6759,0.43370137153531
1650412800,2022-04-20 00:00:00,BUY/BTC,0.0000003115,0.0000003462,0.0000003097,0.0000003253,1291982.76247997,0.417309608675045623
1650326400,2022-04-19 00:00:00,BUY/BTC,0.0000003175,0.0000003272,0.0000003048,0.0000003114,1213912.1882,0.38514409371297
1650240000,2022-04-18 00:00:00,BUY/BTC,0.0000003231,0.0000003317,0.000000312,0.0000003174,1207224.69424222,0.39124468235588514
1650153600,2022-04-17 00:00:00,BUY/BTC,0.0000003247,0.0000003366,0.000000317,0.0000003238,1154183.7994,0.37746038203644
1650067200,2022-04-16 00:00:00,BUY/BTC,0.0000002988,0.0000003373,0.0000002988,0.0000003244,1263267.23433394,0.393355292747533142
1649980800,2022-04-15 00:00:00,BUY/BTC,0.0000003106,0.0000003188,0.000000299,0.0000002994,1536068.2829,0.47827842525666
1649894400,2022-04-14 00:00:00,BUY/BTC,0.000000317,0.0000003286,0.0000002985,0.0000003108,1428653.98957933,0.447968161849716878
1649808000,2022-04-13 00:00:00,BUY/BTC,0.0000003279,0.0000003306,0.0000003107,0.0000003171,1203119.9037,0.38606316651174
1649721600,2022-04-12 00:00:00,BUY/BTC,0.0000003395,0.0000003571,0.0000003165,0.0000003276,1137134.3684,0.38284898014632
1649635200,2022-04-11 00:00:00,BUY/BTC,0.0000003429,0.0000003497,0.0000003192,0.0000003387,1381339.8624,0.46012409030436
1649548800,2022-04-10 00:00:00,BUY/BTC,0.0000003459,0.0000003623,0.0000003357,0.0000003405,1107368.56469163,0.386223935511487813
1649462400,2022-04-09 00:00:00,BUY/BTC,0.0000003418,0.0000003502,0.0000003342,0.0000003447,1222653.2535,0.41854081558989
1649376000,2022-04-08 00:00:00,BUY/BTC,0.0000003844,0.0000003865,0.0000003183,0.0000003415,1359254.5915,0.49620689047729
1649289600,2022-04-07 00:00:00,BUY/BTC,0.0000003749,0.0000003901,0.0000003604,0.0000003842,946945.8603645,0.35380911741280755
1649203200,2022-04-06 00:00:00,BUY/BTC,0.0000004022,0.0000004092,0.0000003698,0.0000003748,1311326.84972237,0.507163177407021664
1649116800,2022-04-05 00:00:00,BUY/BTC,0.0000003937,0.0000004203,0.0000003904,0.0000004019,1219487.31252778,0.496205270152316464
1649030400,2022-04-04 00:00:00,BUY/BTC,0.0000004011,0.0000004296,0.00000039,0.0000003938,963227.60697512,0.38409184438897347
1648944000,2022-04-03 00:00:00,BUY/BTC,0.0000003778,0.0000004147,0.0000003543,0.0000004001,1314666.2043,0.49832634975621
1648857600,2022-04-02 00:00:00,BUY/BTC,0.0000003431,0.0000003944,0.0000003307,0.0000003778,1773728.63488064,0.636102265222650024
1648771200,2022-04-01 00:00:00,BUY/BTC,0.0000003398,0.0000003528,0.0000003149,0.0000003429,1769606.96989319,0.603291640795609962
1648684800,2022-03-31 00:00:00,BUY/BTC,0.000000347,0.0000003616,0.0000003262,0.0000003397,1490924.47889555,0.509628739777422154
1648598400,2022-03-30 00:00:00,BUY/BTC,0.0000003358,0.0000003723,0.0000003222,0.0000003474,1534055.5665934,0.532347403898588678
1648512000,2022-03-29 00:00:00,BUY/BTC,0.0000003461,0.0000003681,0.0000003354,0.0000003361,901274.75120427,0.317939224187989583
1648425600,2022-03-28 00:00:00,BUY/BTC,0.000000357,0.0000003781,0.0000003453,0.0000003463,989903.7266,0.35729602446221
1648339200,2022-03-27 00:00:00,BUY/BTC,0.0000003476,0.000000376,0.0000003403,0.000000357,1141859.3313,0.40685734095998
1648252800,2022-03-26 00:00:00,BUY/BTC,0.0000003401,0.0000003494,0.0000003344,0.0000003474,1044824.66978028,0.356607598304454348
1648166400,2022-03-25 00:00:00,BUY/BTC,0.0000003488,0.0000003651,0.0000003349,0.00000034,1355962.6563,0.47153461810241
1648080000,2022-03-24 00:00:00,BUY/BTC,0.0000003549,0.0000003615,0.0000003354,0.0000003484,1317082.3988,0.45921167243989
1647993600,2022-03-23 00:00:00,BUY/BTC,0.0000003668,0.000000368,0.0000003502,0.0000003551,1227743.8585,0.43734521178404
1647907200,2022-03-22 00:00:00,BUY/BTC,0.0000003553,0.0000003684,0.000000347,0.0000003664,868057.3362,0.31045663403128
1647820800,2022-03-21 00:00:00,BUY/BTC,0.0000003618,0.0000003752,0.0000003553,0.0000003553,942497.6228,0.34323243874921
1647734400,2022-03-20 00:00:00,BUY/BTC,0.000000371,0.0000003771,0.0000003522,0.0000003623,918302.48106588,0.334703980364339268
1647648000,2022-03-19 00:00:00,BUY/BTC,0.0000003711,0.0000003812,0.0000003534,0.0000003709,891878.22127838,0.329015944308438456
1647561600,2022-03-18 00:00:00,BUY/BTC,0.0000003704,0.0000003789,0.0000003628,0.0000003714,791717.437,0.29256798356673
1647475200,2022-03-17 00:00:00,BUY/BTC,0.0000003684,0.0000003774,0.0000003548,0.0000003703,744748.5279,0.27701478299776
1647388800,2022-03-16 00:00:00,BUY/BTC,0.000000397,0.0000004019,0.0000003582,0.0000003683,887831.09586656,0.34160318574837248
1647302400,2022-03-15 00:00:00,BUY/BTC,0.0000003839,0.0000004147,0.0000003834,0.0000003972,727683.90376414,0.288420204709647458
1647216000,2022-03-14 00:00:00,BUY/BTC,0.0000003852,0.0000004519,0.0000003747,0.0000003833,962006.72799452,0.379801444397788148
1647129600,2022-03-13 00:00:00,BUY/BTC,0.0000003795,0.0000003871,0.0000003669,0.0000003854,986496.63736955,0.37457280213409689
1647043200,2022-03-12 00:00:00,BUY/BTC,0.0000003588,0.0000004823,0.000000352,0.0000003793,1324300.2001,0.49944580814552
1646956800,2022-03-11 00:00:00,BUY/BTC,0.0000003614,0.0000003773,0.0000003428,0.0000003582,1456606.20894084,0.520118461143578932
1646870400,2022-03-10 00:00:00,BUY/BTC,0.0000003567,0.0000004063,0.0000003519,0.0000003615,1119090.68364317,0.414612975880359971
1646784000,2022-03-09 00:00:00,BUY/BTC,0.000000376,0.0000003799,0.0000003521,0.0000003565,1019005.90054694,0.367728245964309624
1646697600,2022-03-08 00:00:00,BUY/BTC,0.0000003875,0.0000003897,0.0000003632,0.0000003757,877777.93399246,0.330277942427606544
1646611200,2022-03-07 00:00:00,BUY/BTC,0.0000003898,0.0000004136,0.0000003777,0.0000003876,1118563.7062,0.43685534176963
1646524800,2022-03-06 00:00:00,BUY/BTC,0.000000408,0.0000004213,0.0000003774,0.0000003894,851257.45122295,0.341838309732797315
1646438400,2022-03-05 00:00:00,BUY/BTC,0.0000004065,0.0000004192,0.0000003958,0.0000004089,893912.0244,0.36493218591764
1646352000,2022-03-04 00:00:00,BUY/BTC,0.0000004048,0.0000004183,0.0000003946,0.0000004065,865997.3336,0.35093463203022
1646265600,2022-03-03 00:00:00,BUY/BTC,0.0000004082,0.0000004175,0.0000003946,0.0000004049,755467.73879832,0.306659691890259688
1646179200,2022-03-02 00:00:00,BUY/BTC,0.0000004433,0.0000004464,0.000000403,0.0000004067,1029108.9327,0.433445999062768934
