https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume ETH
1644710400,2022-02-13 00:00:00,SNX/ETH,0.0016805,0.001687,0.0015547,0.0015558,7629.3425754,12.387331817782231
1644624000,2022-02-12 00:00:00,SNX/ETH,0.0016677,0.0017117,0.0016287,0.0016782,8806.74837136,14.705523832170481
1644537600,2022-02-11 00:00:00,SNX/ETH,0.0017102,0.0017195,0.0016394,0.0016618,822.55061814,1.38502416366928
1644451200,2022-02-10 00:00:00,SNX/ETH,0.0017824,0.0017834,0.0016965,0.0017053,1571.95964068,2.715709307953905
1644364800,2022-02-09 00:00:00,SNX/ETH,0.0017665,0.001816,0.0017419,0.0018023,3318.29727526,5.934970780946486
1644278400,2022-02-08 00:00:00,SNX/ETH,0.001871,0.0018798,0.0017442,0.0017702,1333.59511641,2.363666738551153
1644192000,2022-02-07 00:00:00,SNX/ETH,0.0018949,0.0019193,0.0018275,0.0018771,283.25752374,0.533361862648277
1644105600,2022-02-06 00:00:00,SNX/ETH,0.0019123,0.0019306,0.001856,0.0018949,1214.37402221,2.280446225129635
1644019200,2022-02-05 00:00:00,SNX/ETH,0.001876,0.0019792,0.0018691,0.0019112,1603.93979002,3.08475576989715
1643932800,2022-02-04 00:00:00,SNX/ETH,0.0018898,0.0018932,0.0017904,0.0018555,1585.56567423,2.885920768399918
1643846400,2022-02-03 00:00:00,SNX/ETH,0.0019811,0.0019991,0.001883,0.0018907,4140.12707882,8.013996881190384
1643760000,2022-02-02 00:00:00,SNX/ETH,0.0019216,0.0022225,0.0019216,0.0019777,10916.55387119,22.843297609591781
1643673600,2022-02-01 00:00:00,SNX/ETH,0.0021039,0.0021039,0.0019235,0.0019235,8977.86787856,18.210115020572462
1643587200,2022-01-31 00:00:00,SNX/ETH,0.0020209,0.0022188,0.001987,0.0021239,6846.37287077,14.286163159041998
1643500800,2022-01-30 00:00:00,SNX/ETH,0.0020646,0.00215,0.0019908,0.002017,9851.06058017,20.540509869465438
1643414400,2022-01-29 00:00:00,SNX/ETH,0.0017836,0.0021099,0.0017767,0.0020709,13689.86791206,26.567913961661767
1643328000,2022-01-28 00:00:00,SNX/ETH,0.0018834,0.0019754,0.0017906,0.0018035,2568.20090917,4.839589168140554
1643241600,2022-01-27 00:00:00,SNX/ETH,0.0018721,0.002017,0.0018527,0.0018732,3987.74830393,7.647750605905014
1643155200,2022-01-26 00:00:00,SNX/ETH,0.0017659,0.001928,0.0017659,0.0018737,3770.92327897,6.96399559814254
1643068800,2022-01-25 00:00:00,SNX/ETH,0.0017154,0.0017704,0.0016865,0.0017624,4844.92372375,8.364077642266696
1642982400,2022-01-24 00:00:00,SNX/ETH,0.0015691,0.0017475,0.0015348,0.0017176,10404.21111778,17.42220264999508
1642896000,2022-01-23 00:00:00,SNX/ETH,0.0015632,0.001592,0.0015347,0.0015495,1966.96249184,3.081939499122701
1642809600,2022-01-22 00:00:00,SNX/ETH,0.0016159,0.0016366,0.0015134,0.001571,1397.54078116,2.247497780142572
1642723200,2022-01-21 00:00:00,SNX/ETH,0.001574,0.001683,0.001574,0.001638,17183.14319342,28.297013336349049
1642636800,2022-01-20 00:00:00,SNX/ETH,0.001579,0.0015989,0.0015364,0.001581,1792.57168409,2.822734570187795
1642550400,2022-01-19 00:00:00,SNX/ETH,0.0015824,0.0016081,0.0015682,0.0015809,1443.89298959,2.300406996802766
1642464000,2022-01-18 00:00:00,SNX/ETH,0.0015575,0.0016206,0.0015504,0.0016001,2178.41513117,3.456517950574956
1642377600,2022-01-17 00:00:00,SNX/ETH,0.001621,0.0016268,0.0015335,0.0015462,733.90440654,1.150534612466376
1642291200,2022-01-16 00:00:00,SNX/ETH,0.0015856,0.0016231,0.0015616,0.0016095,2541.23054502,4.056504254388665
1642204800,2022-01-15 00:00:00,SNX/ETH,0.0015698,0.0016453,0.0015698,0.0015857,311.80105832,0.500946858848148
1642118400,2022-01-14 00:00:00,SNX/ETH,0.0015777,0.0015844,0.0015378,0.0015844,461.17581235,0.718252272532937
1642032000,2022-01-13 00:00:00,SNX/ETH,0.0016051,0.0016399,0.0015599,0.0015644,953.45217236,1.510777935726965
1641945600,2022-01-12 00:00:00,SNX/ETH,0.0015625,0.0016468,0.0015606,0.0016082,963.84627862,1.5462296870137
1641859200,2022-01-11 00:00:00,SNX/ETH,0.0015876,0.0015999,0.0015515,0.0015641,635.47123416,0.997853504640224
1641772800,2022-01-10 00:00:00,SNX/ETH,0.0016213,0.0016255,0.001567,0.0015772,1273.94889746,2.019265069543899
1641686400,2022-01-09 00:00:00,SNX/ETH,0.0016451,0.0016712,0.0016038,0.0016126,530.65827292,0.869447836356598
1641600000,2022-01-08 00:00:00,SNX/ETH,0.0016822,0.0017413,0.00162,0.0016302,490.41762476,0.810996952153124
1641513600,2022-01-07 00:00:00,SNX/ETH,0.0017419,0.0017694,0.0016704,0.0016873,1104.75624993,1.889872506010167
1641427200,2022-01-06 00:00:00,SNX/ETH,0.0017885,0.0017994,0.0017433,0.001744,2002.53734869,3.537215384140986
1641340800,2022-01-05 00:00:00,SNX/ETH,0.0017671,0.0019499,0.0017371,0.0018422,5258.19325719,9.770139094869205
1641254400,2022-01-04 00:00:00,SNX/ETH,0.0018978,0.0019627,0.0017336,0.0017336,4908.13152265,9.062051272150199
1641168000,2022-01-03 00:00:00,SNX/ETH,0.0016567,0.0019005,0.001616,0.0018861,9976.543453,17.529418913987821
1641081600,2022-01-02 00:00:00,SNX/ETH,0.0015838,0.0016605,0.001569,0.001621,1467.73703269,2.37709429227121
1640995200,2022-01-01 00:00:00,SNX/ETH,0.0014938,0.0016,0.0014938,0.0015857,3840.87117608,6.019177756012923
1640908800,2021-12-31 00:00:00,SNX/ETH,0.0014838,0.0015259,0.001467,0.0014942,1824.50793403,2.711022727806246
1640822400,2021-12-30 00:00:00,SNX/ETH,0.0014854,0.0014969,0.0014536,0.001494,1707.17221959,2.515299390915308
1640736000,2021-12-29 00:00:00,SNX/ETH,0.0015433,0.0015856,0.001481,0.0014922,1918.75302476,2.922222419412654
1640649600,2021-12-28 00:00:00,SNX/ETH,0.0015829,0.0016056,0.00152,0.0015433,4849.42920785,7.595578162001921
