https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWINGBY,Volume BTC
1645660800,2022-02-24 00:00:00,SWINGBY/BTC,0.00000035,0.00000038,0.0000003,0.00000032,342093.6669,0.116088273602
1645574400,2022-02-23 00:00:00,SWINGBY/BTC,0.00000035,0.00000036,0.00000034,0.00000034,45304.79230555,0.015857684422998
1645488000,2022-02-22 00:00:00,SWINGBY/BTC,0.00000036,0.00000036,0.00000034,0.00000035,65412.7087,0.022307240794
1645401600,2022-02-21 00:00:00,SWINGBY/BTC,0.00000035,0.00000052,0.00000034,0.00000035,429129.07097815,0.1688287899969961
1645315200,2022-02-20 00:00:00,SWINGBY/BTC,0.00000037,0.00000038,0.00000035,0.00000036,11515.3386,0.00416400875
1645228800,2022-02-19 00:00:00,SWINGBY/BTC,0.0000004,0.0000004,0.00000037,0.00000037,36434.6098,0.013658355481
1645142400,2022-02-18 00:00:00,SWINGBY/BTC,0.00000041,0.00000041,0.00000037,0.00000038,50039.4809,0.019262471535
1645056000,2022-02-17 00:00:00,SWINGBY/BTC,0.00000039,0.00000041,0.00000038,0.0000004,202035.000965,0.079110293251
1644969600,2022-02-16 00:00:00,SWINGBY/BTC,0.0000004,0.00000041,0.00000038,0.00000039,134524.237,0.052929516042
1644883200,2022-02-15 00:00:00,SWINGBY/BTC,0.0000004,0.00000041,0.00000039,0.0000004,192234.7784,0.076760140545
1644796800,2022-02-14 00:00:00,SWINGBY/BTC,0.00000043,0.00000043,0.00000039,0.0000004,208101.78197619,0.0841859880259998
1644710400,2022-02-13 00:00:00,SWINGBY/BTC,0.0000004,0.00000052,0.0000004,0.00000044,760772.45587926,0.3558360758589821
1644624000,2022-02-12 00:00:00,SWINGBY/BTC,0.00000041,0.00000041,0.00000038,0.0000004,26357.31611707,0.0105385297459987
1644537600,2022-02-11 00:00:00,SWINGBY/BTC,0.00000039,0.00000045,0.00000038,0.00000042,447141.34791604,0.1888962255900788
1644451200,2022-02-10 00:00:00,SWINGBY/BTC,0.00000038,0.00000041,0.00000037,0.0000004,232561.6418,0.08868247893
1644364800,2022-02-09 00:00:00,SWINGBY/BTC,0.00000039,0.0000004,0.00000036,0.00000038,291621.521605,0.111179133938
1644278400,2022-02-08 00:00:00,SWINGBY/BTC,0.00000041,0.00000041,0.00000038,0.0000004,144913.4843,0.058376096531
1644192000,2022-02-07 00:00:00,SWINGBY/BTC,0.00000044,0.00000045,0.0000004,0.00000041,464985.70352105,0.197422165001994
1644105600,2022-02-06 00:00:00,SWINGBY/BTC,0.00000041,0.00000044,0.00000039,0.00000043,325743.1876,0.13905314064
1644019200,2022-02-05 00:00:00,SWINGBY/BTC,0.00000039,0.00000046,0.00000038,0.00000042,143736.7806,0.059138452546
1643932800,2022-02-04 00:00:00,SWINGBY/BTC,0.00000042,0.00000042,0.00000038,0.00000039,216694.7314,0.08790727416
1643846400,2022-02-03 00:00:00,SWINGBY/BTC,0.00000042,0.00000043,0.00000041,0.00000042,173100.8476,0.072597397581
1643760000,2022-02-02 00:00:00,SWINGBY/BTC,0.00000044,0.00000044,0.00000041,0.00000042,316044.875,0.135330598453
1643673600,2022-02-01 00:00:00,SWINGBY/BTC,0.00000046,0.00000048,0.00000043,0.00000043,60872.4927,0.027389905442
1643587200,2022-01-31 00:00:00,SWINGBY/BTC,0.00000049,0.0000005,0.00000045,0.00000047,169270.69113466,0.0801347392959968
1643500800,2022-01-30 00:00:00,SWINGBY/BTC,0.00000045,0.00000061,0.00000045,0.00000049,1478606.84101703,0.7878407360720327
1643414400,2022-01-29 00:00:00,SWINGBY/BTC,0.00000045,0.00000046,0.00000044,0.00000045,167978.4367,0.074788321685
1643328000,2022-01-28 00:00:00,SWINGBY/BTC,0.00000045,0.00000047,0.00000044,0.00000045,89357.3199,0.040326217143
1643241600,2022-01-27 00:00:00,SWINGBY/BTC,0.00000044,0.00000047,0.00000044,0.00000045,345102.7773,0.156865542159
1643155200,2022-01-26 00:00:00,SWINGBY/BTC,0.00000046,0.00000048,0.00000042,0.00000044,616411.528,0.280735265286
1643068800,2022-01-25 00:00:00,SWINGBY/BTC,0.00000049,0.0000005,0.00000045,0.00000047,235285.5815,0.112120492727
1642982400,2022-01-24 00:00:00,SWINGBY/BTC,0.00000054,0.00000055,0.00000046,0.00000049,963632.55698431,0.4971970538369981
1642896000,2022-01-23 00:00:00,SWINGBY/BTC,0.00000047,0.00000056,0.00000047,0.00000054,1768011.36667924,0.9278906410129972
1642809600,2022-01-22 00:00:00,SWINGBY/BTC,0.00000049,0.0000005,0.00000045,0.00000047,662982.8749,0.319615726253
1642723200,2022-01-21 00:00:00,SWINGBY/BTC,0.00000053,0.00000056,0.00000048,0.00000048,1318101.05298822,0.6695300586669922
1642636800,2022-01-20 00:00:00,SWINGBY/BTC,0.00000056,0.00000057,0.0000005,0.00000053,877298.39299147,0.4640828362799951
1642550400,2022-01-19 00:00:00,SWINGBY/BTC,0.00000055,0.00000058,0.00000053,0.00000056,755816.8448,0.417043637817
1642464000,2022-01-18 00:00:00,SWINGBY/BTC,0.00000057,0.00000058,0.00000053,0.00000054,727499.0279665,0.4035332073209986
1642377600,2022-01-17 00:00:00,SWINGBY/BTC,0.00000063,0.00000065,0.00000056,0.00000058,914618.03607936,0.5600885036649968
1642291200,2022-01-16 00:00:00,SWINGBY/BTC,0.00000061,0.00000067,0.0000006,0.00000063,601689.35745757,0.3790131032189962
1642204800,2022-01-15 00:00:00,SWINGBY/BTC,0.0000006,0.00000062,0.00000058,0.00000062,448676.864,0.271020583455
1642118400,2022-01-14 00:00:00,SWINGBY/BTC,0.00000061,0.00000063,0.00000058,0.0000006,739544.63353333,0.449482569534998
1642032000,2022-01-13 00:00:00,SWINGBY/BTC,0.00000064,0.00000066,0.00000061,0.00000062,376438.11099047,0.2370504771199961
1641945600,2022-01-12 00:00:00,SWINGBY/BTC,0.00000061,0.00000066,0.00000059,0.00000063,637490.45885555,0.3946967447819965
1641859200,2022-01-11 00:00:00,SWINGBY/BTC,0.00000059,0.00000062,0.00000058,0.0000006,605475.78186885,0.3663977709549985
1641772800,2022-01-10 00:00:00,SWINGBY/BTC,0.00000062,0.00000066,0.00000057,0.0000006,974380.12942237,0.611121742167995
1641686400,2022-01-09 00:00:00,SWINGBY/BTC,0.00000061,0.00000064,0.00000057,0.00000063,940744.2313,0.56292191876
1641600000,2022-01-08 00:00:00,SWINGBY/BTC,0.00000065,0.00000068,0.0000006,0.0000006,456858.2972,0.294514290848
1641513600,2022-01-07 00:00:00,SWINGBY/BTC,0.00000064,0.00000068,0.00000061,0.00000064,1286605.9919,0.824152241012
1641427200,2022-01-06 00:00:00,SWINGBY/BTC,0.00000067,0.00000068,0.00000062,0.00000064,1292885.29738461,0.8518770240889965
1641340800,2022-01-05 00:00:00,SWINGBY/BTC,0.00000069,0.0000007,0.00000065,0.00000068,902525.7397,0.611154203756
1641254400,2022-01-04 00:00:00,SWINGBY/BTC,0.00000073,0.00000073,0.00000065,0.0000007,1488577.95167183,1.0205138153119912
1641168000,2022-01-03 00:00:00,SWINGBY/BTC,0.00000069,0.00000083,0.00000068,0.00000072,1559805.40443288,1.1720786739186553
1641081600,2022-01-02 00:00:00,SWINGBY/BTC,0.00000065,0.00000071,0.00000064,0.0000007,1284761.36164319,0.8638856312819833
1640995200,2022-01-01 00:00:00,SWINGBY/BTC,0.00000071,0.00000076,0.00000065,0.00000066,930901.76763509,0.6547674947509666
1640908800,2021-12-31 00:00:00,SWINGBY/BTC,0.00000067,0.00000084,0.00000063,0.00000072,3121242.08539366,2.3375622915679788
1640822400,2021-12-30 00:00:00,SWINGBY/BTC,0.00000067,0.00000068,0.00000062,0.00000066,661190.384,0.431379294897
1640736000,2021-12-29 00:00:00,SWINGBY/BTC,0.00000072,0.00000073,0.00000063,0.00000066,737409.09192608,0.4927018181659952
1640649600,2021-12-28 00:00:00,SWINGBY/BTC,0.00000073,0.00000075,0.00000069,0.00000072,694404.32197885,0.496801411552772
