https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CERE,Volume USDT
1644278400,2022-02-08 00:00:00,CERE/USDT,0.0367,0.0371,0.0311,0.0344,33193880.79667091,1145551.174711164078
1644192000,2022-02-07 00:00:00,CERE/USDT,0.0353,0.0383,0.0335,0.0369,30919382.77256185,1105300.123224263261
1644105600,2022-02-06 00:00:00,CERE/USDT,0.037,0.038,0.0323,0.0353,14252518.99004015,505844.955686784577
1644019200,2022-02-05 00:00:00,CERE/USDT,0.0409,0.042,0.0364,0.0368,14327018.886663,557346.242842028575
1643932800,2022-02-04 00:00:00,CERE/USDT,0.0322,0.0468,0.0302,0.0408,39728122.57906995,1438515.660576599399
1643846400,2022-02-03 00:00:00,CERE/USDT,0.034,0.0347,0.0306,0.0321,8626216.33619598,279230.429630606368
1643760000,2022-02-02 00:00:00,CERE/USDT,0.0356,0.0362,0.0336,0.034,8619019.75919958,299055.964520658714
1643673600,2022-02-01 00:00:00,CERE/USDT,0.0352,0.036,0.0345,0.0358,9603213.34812336,339074.509514490948
1643587200,2022-01-31 00:00:00,CERE/USDT,0.0353,0.036,0.0341,0.0352,5784534.792016,202266.050211574734
1643500800,2022-01-30 00:00:00,CERE/USDT,0.036,0.0362,0.034,0.0352,6780045.71712395,237960.88007833937
1643414400,2022-01-29 00:00:00,CERE/USDT,0.0355,0.0367,0.0344,0.0362,6045806.96570831,214830.301240616017
1643328000,2022-01-28 00:00:00,CERE/USDT,0.0355,0.0369,0.0343,0.0353,7984098.85130037,282894.771227011255
1643241600,2022-01-27 00:00:00,CERE/USDT,0.034,0.0385,0.0329,0.0357,15363010.70381878,547293.126473198321
1643155200,2022-01-26 00:00:00,CERE/USDT,0.0337,0.0402,0.0319,0.034,27511967.86279242,969685.26227804307
1643068800,2022-01-25 00:00:00,CERE/USDT,0.0337,0.0351,0.033,0.0337,11155947.38144228,376395.086212991766
1642982400,2022-01-24 00:00:00,CERE/USDT,0.0335,0.0346,0.0299,0.0337,14404632.14910287,472154.511622796239
1642896000,2022-01-23 00:00:00,CERE/USDT,0.0326,0.0348,0.0311,0.0335,11540051.06035912,387170.507337398799
1642809600,2022-01-22 00:00:00,CERE/USDT,0.0361,0.0383,0.0315,0.0326,15198487.19758891,517708.389035574485
1642723200,2022-01-21 00:00:00,CERE/USDT,0.0451,0.0455,0.0352,0.0363,22751752.14702609,908656.857744756343
1642636800,2022-01-20 00:00:00,CERE/USDT,0.0485,0.0504,0.045,0.0452,10552283.22804299,504260.485474882868
1642550400,2022-01-19 00:00:00,CERE/USDT,0.0498,0.0524,0.0482,0.0486,14128119.19062879,718626.085108218205
1642464000,2022-01-18 00:00:00,CERE/USDT,0.0535,0.054,0.0477,0.0499,8686300.54686168,441224.701242772601
1642377600,2022-01-17 00:00:00,CERE/USDT,0.0558,0.0589,0.0531,0.0533,9965662.53717494,546376.853340277977
1642291200,2022-01-16 00:00:00,CERE/USDT,0.0545,0.0575,0.0536,0.056,6533545.44983069,362445.063084051685
1642204800,2022-01-15 00:00:00,CERE/USDT,0.0557,0.0561,0.0531,0.0544,8906345.63588281,486543.79457076408
1642118400,2022-01-14 00:00:00,CERE/USDT,0.0544,0.0596,0.0505,0.0557,16946553.14672994,942899.266600073803
1642032000,2022-01-13 00:00:00,CERE/USDT,0.0605,0.061,0.0543,0.0547,8361802.387307,489400.441713252732
1641945600,2022-01-12 00:00:00,CERE/USDT,0.0573,0.0637,0.0541,0.0604,16231521.40223587,936714.202103452894
1641859200,2022-01-11 00:00:00,CERE/USDT,0.0556,0.0616,0.0513,0.0574,18779932.41279786,1053414.06503568935
1641772800,2022-01-10 00:00:00,CERE/USDT,0.0617,0.0619,0.051,0.0556,15233620.14567941,855823.290042002113
1641686400,2022-01-09 00:00:00,CERE/USDT,0.0593,0.0659,0.0572,0.0618,13867922.73062441,839164.513496594686
1641600000,2022-01-08 00:00:00,CERE/USDT,0.0669,0.068,0.0556,0.0592,26129449.07912695,1618244.273451272502
1641513600,2022-01-07 00:00:00,CERE/USDT,0.07,0.0735,0.0665,0.0669,16764496.8510015,1165226.967793047828
1641427200,2022-01-06 00:00:00,CERE/USDT,0.0677,0.0721,0.0644,0.0701,13094559.8866775,888436.574727937244
1641340800,2022-01-05 00:00:00,CERE/USDT,0.0695,0.0759,0.0634,0.0676,19630061.27339695,1364426.600561550112
1641254400,2022-01-04 00:00:00,CERE/USDT,0.0734,0.0745,0.0672,0.0695,19405619.55529827,1371930.276688393083
1641168000,2022-01-03 00:00:00,CERE/USDT,0.079,0.0797,0.0701,0.0731,24527697.35107939,1831568.754165304557
1641081600,2022-01-02 00:00:00,CERE/USDT,0.0797,0.0889,0.077,0.079,23595017.71185488,1928434.470769502173
1640995200,2022-01-01 00:00:00,CERE/USDT,0.0762,0.0821,0.0762,0.0797,19073187.31067984,1498862.94535492436
1640908800,2021-12-31 00:00:00,CERE/USDT,0.0787,0.0838,0.0721,0.0763,55754926.90949381,4346598.354984005762
1640822400,2021-12-30 00:00:00,CERE/USDT,0.0653,0.0852,0.0636,0.0787,40332433.47410058,2989475.948573573414
1640736000,2021-12-29 00:00:00,CERE/USDT,0.0659,0.0689,0.0648,0.0651,16027411.37829881,1063670.718707336978
1640649600,2021-12-28 00:00:00,CERE/USDT,0.0739,0.0746,0.0645,0.0659,25624364.15637171,1787501.105322415076
