https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCH,Volume USDT
1658919600,2022-07-27 11:00:00,XCH/USDT,40.458,40.726,40.458,40.538,13.6481,554.7318846
1658916000,2022-07-27 10:00:00,XCH/USDT,40.487,40.537,40.389,40.433,66.6146,2695.6846845
1658912400,2022-07-27 09:00:00,XCH/USDT,40.683,40.683,40.487,40.487,20.0307,813.0595671
1658908800,2022-07-27 08:00:00,XCH/USDT,40.799,40.893,40.52,40.529,28.7962,1171.7692413
1658905200,2022-07-27 07:00:00,XCH/USDT,40.523,40.799,40.523,40.699,17.5573,716.0464575
1658901600,2022-07-27 06:00:00,XCH/USDT,40.9,40.96,40.538,40.538,34.5925,1412.2783259
1658898000,2022-07-27 05:00:00,XCH/USDT,40.469,40.9,40.469,40.9,37.9399,1547.1420526
1658894400,2022-07-27 04:00:00,XCH/USDT,40.285,40.64,40.211,40.64,58.7372,2380.7291807
1658890800,2022-07-27 03:00:00,XCH/USDT,40.44,40.44,40.212,40.212,17.4398,703.7867438
1658887200,2022-07-27 02:00:00,XCH/USDT,40.667,40.667,40.211,40.393,58.4831,2355.8026082
1658883600,2022-07-27 01:00:00,XCH/USDT,40.814,40.873,40.67,40.713,24.3536,991.6399747
1658880000,2022-07-27 00:00:00,XCH/USDT,40.938,41,40.8,40.957,10.0073,408.9722496
1658876400,2022-07-26 23:00:00,XCH/USDT,40.78,40.938,40.78,40.938,1.0294,42.0078164
1658872800,2022-07-26 22:00:00,XCH/USDT,40.757,40.901,40.757,40.78,30.8516,1261.1046682
1658869200,2022-07-26 21:00:00,XCH/USDT,40.663,40.881,40.663,40.759,34.1736,1393.3901925
1658865600,2022-07-26 20:00:00,XCH/USDT,40.594,40.916,40.539,40.744,136.2854,5553.533276
1658862000,2022-07-26 19:00:00,XCH/USDT,40.446,40.77,40.327,40.77,52.7174,2138.2216308
1658858400,2022-07-26 18:00:00,XCH/USDT,40.148,40.569,40.146,40.569,74.8878,3014.2089901
1658854800,2022-07-26 17:00:00,XCH/USDT,40.424,40.637,40.171,40.171,154.4541,6247.2827072
1658851200,2022-07-26 16:00:00,XCH/USDT,40.369,40.653,40.26,40.353,100.9177,4082.3745644
1658847600,2022-07-26 15:00:00,XCH/USDT,40.069,40.731,40.068,40.329,215.8957,8679.9337915
1658844000,2022-07-26 14:00:00,XCH/USDT,39.817,40.228,39.787,40.199,130.865,5248.049412
1658840400,2022-07-26 13:00:00,XCH/USDT,40.104,40.104,39.617,39.939,134.6551,5373.8815672
1658836800,2022-07-26 12:00:00,XCH/USDT,40.3,40.433,40.104,40.105,159.6141,6440.508498
1658833200,2022-07-26 11:00:00,XCH/USDT,40.684,40.684,40.128,40.216,47.4497,1915.5889318
1658829600,2022-07-26 10:00:00,XCH/USDT,40.562,40.92,40.012,40.874,262.8646,10623.7612319
1658826000,2022-07-26 09:00:00,XCH/USDT,39.9,40.661,39.823,40.393,162.8289,6574.1163477
1658822400,2022-07-26 08:00:00,XCH/USDT,39.521,39.9,39.485,39.9,78.9844,3138.8366959
1658818800,2022-07-26 07:00:00,XCH/USDT,39.7,39.884,39.26,39.532,86.5363,3425.6035052
1658815200,2022-07-26 06:00:00,XCH/USDT,40.26,40.851,39.551,39.706,222.7724,8939.2131258
1658811600,2022-07-26 05:00:00,XCH/USDT,39.653,40.645,39.464,40.06,308.2418,12268.4207045
1658808000,2022-07-26 04:00:00,XCH/USDT,39.878,39.878,39.586,39.62,88.7849,3524.6969654
1658804400,2022-07-26 03:00:00,XCH/USDT,39.896,39.95,39.627,39.922,62.8802,2507.3122283
1658800800,2022-07-26 02:00:00,XCH/USDT,39.852,39.943,39.783,39.907,30.1445,1200.604396
1658797200,2022-07-26 01:00:00,XCH/USDT,39.284,39.894,39.262,39.894,53.649,2118.050974
1658793600,2022-07-26 00:00:00,XCH/USDT,40.057,40.133,39.3,39.365,272.7964,10826.7905711
1658790000,2022-07-25 23:00:00,XCH/USDT,40.144,40.2,39.849,39.941,279.1373,11168.8402592
1658786400,2022-07-25 22:00:00,XCH/USDT,41.605,41.605,40,40.145,287.112,11541.7977545
1658782800,2022-07-25 21:00:00,XCH/USDT,41.929,42.036,41.244,41.627,168.5994,7020.4262012
1658779200,2022-07-25 20:00:00,XCH/USDT,41.4,42.072,41.4,41.929,155.0533,6493.2318049
1658775600,2022-07-25 19:00:00,XCH/USDT,42.094,42.094,40.894,41.357,311.2749,12868.4484964
1658772000,2022-07-25 18:00:00,XCH/USDT,42,42.739,42,42.094,349.9117,14819.2313805
1658768400,2022-07-25 17:00:00,XCH/USDT,41.977,42.349,41.968,41.969,100.3936,4239.8236359
1658764800,2022-07-25 16:00:00,XCH/USDT,42.051,42.085,41.8,41.976,117.9004,4950.2267111
1658761200,2022-07-25 15:00:00,XCH/USDT,41.955,42.326,41.835,42.326,84.0271,3538.95893
1658757600,2022-07-25 14:00:00,XCH/USDT,42.104,42.288,41.933,42.104,21.2515,895.7359706
1658754000,2022-07-25 13:00:00,XCH/USDT,42.23,42.711,42.051,42.124,195.2086,8300.5442516
1658750400,2022-07-25 12:00:00,XCH/USDT,41.868,42.224,41.783,42.138,133.8586,5618.8486012
1658746800,2022-07-25 11:00:00,XCH/USDT,41.866,41.869,41.691,41.868,44.8159,1874.2104653
1658743200,2022-07-25 10:00:00,XCH/USDT,42,42.358,41.871,41.871,105.3285,4438.718061
1658739600,2022-07-25 09:00:00,XCH/USDT,42.026,42.2,41.904,42.09,33.204,1397.2533052
1658736000,2022-07-25 08:00:00,XCH/USDT,41.801,42.027,41.801,41.832,24.4638,1025.1666833
1658732400,2022-07-25 07:00:00,XCH/USDT,41.661,42.113,41.552,42,190.2684,7977.9918003
1658728800,2022-07-25 06:00:00,XCH/USDT,41.7,41.838,41.648,41.666,8.6291,359.8986085
1658725200,2022-07-25 05:00:00,XCH/USDT,41.985,42.28,41.709,41.71,45.7647,1912.0378064
1658721600,2022-07-25 04:00:00,XCH/USDT,42.222,42.23,41.65,42.096,135.7147,5706.0842964
1658718000,2022-07-25 03:00:00,XCH/USDT,41.779,42.25,41.605,42.25,144.9303,6083.5889067
1658714400,2022-07-25 02:00:00,XCH/USDT,41.789,42.219,40.099,41.704,815.4848,33725.4666514
1658710800,2022-07-25 01:00:00,XCH/USDT,41.546,41.8,41.51,41.8,6.5052,271.1370826
1658707200,2022-07-25 00:00:00,XCH/USDT,41.902,42.094,41.44,41.456,277.0463,11554.0717421
1658703600,2022-07-24 23:00:00,XCH/USDT,42.11,42.186,41.8,41.9,187.4836,7846.035227
1658700000,2022-07-24 22:00:00,XCH/USDT,41.906,42.21,41.67,42.195,162.2866,6790.4733666
1658696400,2022-07-24 21:00:00,XCH/USDT,43.428,43.898,41.73,41.993,347.5726,14850.7925213
1658692800,2022-07-24 20:00:00,XCH/USDT,43.309,43.413,43.156,43.377,368.7679,15986.9047177
1658689200,2022-07-24 19:00:00,XCH/USDT,43.8,43.812,43.153,43.178,290.6845,12646.187521
1658685600,2022-07-24 18:00:00,XCH/USDT,42.204,44,42.204,43.799,355.5395,15433.3792063
1658682000,2022-07-24 17:00:00,XCH/USDT,42.026,42.315,42.004,42.095,136.4466,5755.552005
1658678400,2022-07-24 16:00:00,XCH/USDT,42.002,42.002,41.803,41.949,42.9039,1798.4957326
1658674800,2022-07-24 15:00:00,XCH/USDT,41.762,42.485,41.761,42.207,314.429,13238.2446771
1658671200,2022-07-24 14:00:00,XCH/USDT,41.795,41.914,41.76,41.898,55.3406,2316.8672561
1658667600,2022-07-24 13:00:00,XCH/USDT,41.702,41.946,41.476,41.946,19.359,808.1099508
1658664000,2022-07-24 12:00:00,XCH/USDT,41.845,42.157,41.5,41.605,146.4139,6130.334005
1658660400,2022-07-24 11:00:00,XCH/USDT,41.901,42.662,41.659,41.845,162.9192,6867.931707
1658656800,2022-07-24 10:00:00,XCH/USDT,42.128,42.128,41.641,41.901,27.7367,1159.9573552
1658653200,2022-07-24 09:00:00,XCH/USDT,41.8,42.724,41.611,42.128,141.2291,5949.7078182
1658649600,2022-07-24 08:00:00,XCH/USDT,41.659,42.141,41.654,41.8,245.0631,10276.2729733
1658646000,2022-07-24 07:00:00,XCH/USDT,42.001,42.015,41.505,41.654,57.0351,2376.5617532
1658642400,2022-07-24 06:00:00,XCH/USDT,41.999,42.189,41.905,41.907,22.6246,951.1148082
1658638800,2022-07-24 05:00:00,XCH/USDT,41.896,42.182,41.896,42.182,16.2576,682.499988
1658635200,2022-07-24 04:00:00,XCH/USDT,41.657,41.996,41.657,41.896,35.1099,1471.0682099
1658631600,2022-07-24 03:00:00,XCH/USDT,41.538,41.828,41.538,41.828,21.8165,910.8653025
1658628000,2022-07-24 02:00:00,XCH/USDT,41.604,41.755,41.535,41.535,26.5507,1104.3895918
1658624400,2022-07-24 01:00:00,XCH/USDT,41.673,41.711,41.601,41.603,26.062,1085.5511621
1658620800,2022-07-24 00:00:00,XCH/USDT,41.848,41.905,41.673,41.673,5.924,247.3676706
1658617200,2022-07-23 23:00:00,XCH/USDT,42.003,42.003,41.673,41.673,66.8001,2792.023071
1658613600,2022-07-23 22:00:00,XCH/USDT,41.493,42.08,41.493,41.911,71.3743,2986.7907961
1658610000,2022-07-23 21:00:00,XCH/USDT,41.852,41.956,41.347,41.636,355.225,14763.6584869
1658606400,2022-07-23 20:00:00,XCH/USDT,41.748,41.853,41.602,41.852,79.8473,3330.4563994
1658602800,2022-07-23 19:00:00,XCH/USDT,41.668,42,41.564,41.816,118.7083,4958.3919395
1658599200,2022-07-23 18:00:00,XCH/USDT,41.738,41.962,41.664,41.67,43.0298,1796.333863
1658595600,2022-07-23 17:00:00,XCH/USDT,41.837,42,41.683,41.745,53.4514,2234.0212583
1658592000,2022-07-23 16:00:00,XCH/USDT,42.278,42.278,41.837,41.837,16.6192,698.8682991
1658588400,2022-07-23 15:00:00,XCH/USDT,41.888,42.419,41.885,42.08,49.586,2085.4626825
1658584800,2022-07-23 14:00:00,XCH/USDT,42.349,42.419,41.888,41.888,48.6273,2052.5438464
1658581200,2022-07-23 13:00:00,XCH/USDT,41.88,42.42,41.748,42.277,92.4093,3881.3447055
1658577600,2022-07-23 12:00:00,XCH/USDT,41.984,42.027,41.888,41.888,54.5109,2284.4754693
1658574000,2022-07-23 11:00:00,XCH/USDT,42.249,42.3,41.744,42.084,62.8252,2638.5547528
1658570400,2022-07-23 10:00:00,XCH/USDT,41.939,43.812,41.939,42.323,109.9947,4685.8091427
1658566800,2022-07-23 09:00:00,XCH/USDT,41.986,42.315,41.937,41.937,179.9253,7560.3599169
1658563200,2022-07-23 08:00:00,XCH/USDT,42.342,42.342,41.986,41.986,11.5628,487.0297656
1658559600,2022-07-23 07:00:00,XCH/USDT,42.558,42.558,42.12,42.259,32.9395,1393.0157479
1658556000,2022-07-23 06:00:00,XCH/USDT,42.607,42.645,42.401,42.56,7.1195,302.5327257
1658552400,2022-07-23 05:00:00,XCH/USDT,42.662,42.662,42.477,42.477,1.9622,83.5815892
1658548800,2022-07-23 04:00:00,XCH/USDT,42.32,42.662,42.2,42.662,12.1453,515.6770882
1658545200,2022-07-23 03:00:00,XCH/USDT,42.927,42.927,42.32,42.465,31.902,1358.7272076
1658541600,2022-07-23 02:00:00,XCH/USDT,42.64,43.408,42.64,42.927,258.158,11155.0604788
1658538000,2022-07-23 01:00:00,XCH/USDT,42.522,42.624,42.522,42.624,8.5208,362.8426361
1658534400,2022-07-23 00:00:00,XCH/USDT,42.535,42.6,42.25,42.522,0.8467,36.0415883
1658530800,2022-07-22 23:00:00,XCH/USDT,42.53,42.535,42.262,42.535,1.836,77.7650509
1658527200,2022-07-22 22:00:00,XCH/USDT,42.408,42.576,42.231,42.532,18.1159,767.2516337
1658523600,2022-07-22 21:00:00,XCH/USDT,42.274,42.796,42.264,42.408,99.6948,4241.6697314
1658520000,2022-07-22 20:00:00,XCH/USDT,42.298,42.298,41.952,42.25,47.4577,1996.0414363
1658516400,2022-07-22 19:00:00,XCH/USDT,42.719,42.817,42.038,42.049,68.4458,2897.6229807
1658512800,2022-07-22 18:00:00,XCH/USDT,42.178,42.719,42.001,42.485,43.1192,1826.190437
1658509200,2022-07-22 17:00:00,XCH/USDT,42.795,42.848,41.937,42.256,85.2882,3594.6427619
1658505600,2022-07-22 16:00:00,XCH/USDT,42.888,43.192,42.5,42.77,75.1353,3215.1053121
1658502000,2022-07-22 15:00:00,XCH/USDT,43.108,43.108,42.592,42.888,86.8217,3712.1301608
1658498400,2022-07-22 14:00:00,XCH/USDT,43.008,43.307,42.814,43.307,51.1832,2202.4946203
1658494800,2022-07-22 13:00:00,XCH/USDT,43.2,43.338,43.002,43.008,58.4981,2521.5689559
1658491200,2022-07-22 12:00:00,XCH/USDT,43.13,43.353,43,43,66.8508,2883.7356621
1658487600,2022-07-22 11:00:00,XCH/USDT,42.893,43.38,42.883,43.13,49.509,2132.3311139
1658484000,2022-07-22 10:00:00,XCH/USDT,43.2,43.2,42.852,42.852,113.298,4874.5988145
1658480400,2022-07-22 09:00:00,XCH/USDT,43.2,43.328,43.108,43.2,119.0471,5144.3461242
1658476800,2022-07-22 08:00:00,XCH/USDT,42.773,43.25,42.744,43.063,49.352,2126.6922936
1658473200,2022-07-22 07:00:00,XCH/USDT,43.1,43.1,42.775,42.904,54.8739,2353.986336
1658469600,2022-07-22 06:00:00,XCH/USDT,42.773,43.198,42.723,43.132,95.6862,4117.7643468
1658466000,2022-07-22 05:00:00,XCH/USDT,42.46,43.043,42.46,42.75,87.7988,3753.2693215
1658462400,2022-07-22 04:00:00,XCH/USDT,42.617,42.617,42.392,42.46,35.9708,1527.4230685
1658458800,2022-07-22 03:00:00,XCH/USDT,42.71,42.891,42.53,42.617,8.4581,361.116198
1658455200,2022-07-22 02:00:00,XCH/USDT,42.866,42.962,42.711,42.712,21.3944,915.5385761
1658451600,2022-07-22 01:00:00,XCH/USDT,43.26,43.298,42.8,42.8,73.0665,3138.996893
1658448000,2022-07-22 00:00:00,XCH/USDT,43.307,43.387,43.059,43.33,15.3955,666.5786504
1658444400,2022-07-21 23:00:00,XCH/USDT,43.09,43.28,42.869,43.28,24.6234,1061.0798472
1658440800,2022-07-21 22:00:00,XCH/USDT,43.357,43.357,42.875,42.941,73.0549,3146.9727071
1658437200,2022-07-21 21:00:00,XCH/USDT,43.354,43.523,43.191,43.191,2.4112,104.610757
1658433600,2022-07-21 20:00:00,XCH/USDT,43.182,43.55,43.182,43.354,55.1747,2391.402403
1658430000,2022-07-21 19:00:00,XCH/USDT,43.013,43.208,42.996,43.18,52.5194,2264.9776341
1658426400,2022-07-21 18:00:00,XCH/USDT,42.762,43.011,42.662,43.011,29.6263,1267.5342915
1658422800,2022-07-21 17:00:00,XCH/USDT,43.228,43.318,42.736,42.844,123.043,5293.4007217
1658419200,2022-07-21 16:00:00,XCH/USDT,42.773,43.353,42.773,43.307,36.3986,1571.8676596
1658415600,2022-07-21 15:00:00,XCH/USDT,42.465,42.773,42.465,42.773,6.8305,291.2454773
1658412000,2022-07-21 14:00:00,XCH/USDT,42.487,42.897,42,42.52,110.2845,4669.6203125
1658408400,2022-07-21 13:00:00,XCH/USDT,43.087,43.09,42.48,42.702,48.37,2068.0404554
1658404800,2022-07-21 12:00:00,XCH/USDT,43.013,43.375,42.958,43.242,25.5227,1102.0734253
1658401200,2022-07-21 11:00:00,XCH/USDT,43.2,43.286,42.6,42.882,72.8121,3130.2758847
1658397600,2022-07-21 10:00:00,XCH/USDT,42.848,43.612,42.845,43.298,77.9254,3366.8134792
1658394000,2022-07-21 09:00:00,XCH/USDT,42.581,42.848,42.533,42.848,31.1416,1328.599043
1658390400,2022-07-21 08:00:00,XCH/USDT,42.509,42.91,42.377,42.582,66.9416,2857.8077754
1658386800,2022-07-21 07:00:00,XCH/USDT,42.389,42.814,42.243,42.488,117.4871,4997.2084052
1658383200,2022-07-21 06:00:00,XCH/USDT,42.455,42.468,42.14,42.152,28.0338,1182.5044771
1658379600,2022-07-21 05:00:00,XCH/USDT,42.302,42.534,42.238,42.533,17.5144,742.7863466
1658376000,2022-07-21 04:00:00,XCH/USDT,42.107,42.3,41.927,42.3,111.6614,4704.223083
1658372400,2022-07-21 03:00:00,XCH/USDT,43.027,43.051,41.936,41.936,51.539,2176.9770345
1658368800,2022-07-21 02:00:00,XCH/USDT,43.659,43.659,42.959,43.097,111.936,4840.1713782
1658365200,2022-07-21 01:00:00,XCH/USDT,43.379,44.125,43.379,43.525,86.9241,3799.2470767
1658361600,2022-07-21 00:00:00,XCH/USDT,43.273,43.9,43.15,43.15,155.4307,6778.673213
1658358000,2022-07-20 23:00:00,XCH/USDT,43.296,43.363,42.531,43.3,83.9305,3619.7117764
1658354400,2022-07-20 22:00:00,XCH/USDT,43.4,43.543,43.107,43.306,26.5417,1147.8846028
1658350800,2022-07-20 21:00:00,XCH/USDT,43.544,43.6,43.123,43.595,77.6347,3363.02669
1658347200,2022-07-20 20:00:00,XCH/USDT,43.833,44.104,43,43.558,189.5844,8266.3146786
1658343600,2022-07-20 19:00:00,XCH/USDT,44.058,44.314,43.76,44.055,69.6468,3063.6342145
1658340000,2022-07-20 18:00:00,XCH/USDT,43.821,44.38,43.817,44.058,79.9634,3523.4308854
1658336400,2022-07-20 17:00:00,XCH/USDT,44.526,44.601,43.714,44.026,183.6041,8102.6441736
1658332800,2022-07-20 16:00:00,XCH/USDT,45.479,46.038,44.39,44.518,270.1976,12319.3841984
1658329200,2022-07-20 15:00:00,XCH/USDT,44.932,45.471,44.753,45.471,487.1582,21964.4532193
1658325600,2022-07-20 14:00:00,XCH/USDT,44.5,44.933,44.26,44.933,124.1364,5548.5334939
1658322000,2022-07-20 13:00:00,XCH/USDT,44.668,44.769,44.5,44.5,92.4626,4125.7313031
1658318400,2022-07-20 12:00:00,XCH/USDT,44.617,44.843,44.4,44.6,137.2699,6134.6270441
1658314800,2022-07-20 11:00:00,XCH/USDT,44.547,44.873,44.214,44.618,252.2886,11252.2547167
1658311200,2022-07-20 10:00:00,XCH/USDT,44.502,44.55,44.268,44.543,81.2594,3609.5960492
1658307600,2022-07-20 09:00:00,XCH/USDT,44.2,44.599,44.193,44.526,80.7887,3583.1077166
1658304000,2022-07-20 08:00:00,XCH/USDT,44.121,44.634,44.058,44.2,164.152,7286.7700411
1658300400,2022-07-20 07:00:00,XCH/USDT,44.771,44.771,44.121,44.121,177.5628,7860.2865105
1658296800,2022-07-20 06:00:00,XCH/USDT,44.451,44.762,44.425,44.762,64.3736727,2878.2346411405
1658293200,2022-07-20 05:00:00,XCH/USDT,44.061,44.431,43.9,44.431,70.06893261,3088.44592910688
1658289600,2022-07-20 04:00:00,XCH/USDT,44.371,44.402,44.04,44.062,78.95016519,3485.08454706634
1658286000,2022-07-20 03:00:00,XCH/USDT,44.432,44.537,44.29,44.337,80.3605355,3569.54424018596
1658282400,2022-07-20 02:00:00,XCH/USDT,44.6,44.7,44.4,44.4,78.27138902,3485.50346802848
1658278800,2022-07-20 01:00:00,XCH/USDT,43.74,44.667,43.74,44.667,93.34025979,4122.69191308643
1658275200,2022-07-20 00:00:00,XCH/USDT,44.21,44.211,43.75,43.759,109.0273,4798.2139654
1658271600,2022-07-19 23:00:00,XCH/USDT,45.107,45.107,43.905,44.097,323.94947404,14423.70066694192
1658268000,2022-07-19 22:00:00,XCH/USDT,44.857,45.1,44.784,45.047,288.6468251,12968.48016140373
1658264400,2022-07-19 21:00:00,XCH/USDT,44.751,45.119,44.662,45.052,172.77932593,7779.43923535329
1658260800,2022-07-19 20:00:00,XCH/USDT,44.25,44.914,44.161,44.751,257.46875212,11511.1965335999
1658257200,2022-07-19 19:00:00,XCH/USDT,44.685,44.857,44.25,44.25,122.64372893,5468.00693317853
1658253600,2022-07-19 18:00:00,XCH/USDT,45.175,45.331,44.315,44.71,197.89094833,8859.45058452303
1658250000,2022-07-19 17:00:00,XCH/USDT,44.839,45.52,44.817,45.218,177.01946913,7980.06735987303
1658246400,2022-07-19 16:00:00,XCH/USDT,43.656,45.12,43.656,44.839,446.88260807,19949.93355322311
1658242800,2022-07-19 15:00:00,XCH/USDT,44.425,44.5,43.436,43.656,137.18621114,6024.77753393882
1658239200,2022-07-19 14:00:00,XCH/USDT,44.101,44.422,43.67,44.422,90.72534779,4002.11465333431
1658235600,2022-07-19 13:00:00,XCH/USDT,44.494,44.676,43.801,44.212,192.07792144,8468.59760807833
1658232000,2022-07-19 12:00:00,XCH/USDT,43.994,44.656,43.979,44.484,147.23270469,6508.67449645185
1658228400,2022-07-19 11:00:00,XCH/USDT,43.719,43.994,43.718,43.8,33.91277397,1485.24967129594
1658224800,2022-07-19 10:00:00,XCH/USDT,43.452,43.717,43.32,43.717,15.34501621,667.72562914897
1658221200,2022-07-19 09:00:00,XCH/USDT,43.091,43.67,43.091,43.439,77.60011989,3369.99992418755
1658217600,2022-07-19 08:00:00,XCH/USDT,42.941,43.118,42.868,43.112,74.08751578,3183.95460263069
1658214000,2022-07-19 07:00:00,XCH/USDT,43.199,43.289,42.95,42.952,167.94094057,7244.98423648125
1658210400,2022-07-19 06:00:00,XCH/USDT,43.52,43.55,42.972,42.972,98.49717731,4274.64311313181
1658206800,2022-07-19 05:00:00,XCH/USDT,43.4,43.565,43.24,43.565,117.4119,5109.8021324
1658203200,2022-07-19 04:00:00,XCH/USDT,43.42,43.64,43.2,43.4,28.88320479,1251.69916579735
1658199600,2022-07-19 03:00:00,XCH/USDT,43.949,44.423,43.42,43.528,79.15094195,3477.78439332701
1658196000,2022-07-19 02:00:00,XCH/USDT,44.28,44.28,43.5,43.949,58.7002,2569.711527
1658192400,2022-07-19 01:00:00,XCH/USDT,44.578,44.578,44.054,44.273,62.36289553,2761.35436410237
1658188800,2022-07-19 00:00:00,XCH/USDT,45.092,45.092,44.29,44.549,62.0733,2778.6252728
1658185200,2022-07-18 23:00:00,XCH/USDT,45.063,45.326,44.857,44.958,139.82531427,6299.53810458081
1658181600,2022-07-18 22:00:00,XCH/USDT,44.315,45.063,44.161,45.063,57.0795,2542.8913994
1658178000,2022-07-18 21:00:00,XCH/USDT,44.017,44.29,44.017,44.29,93.52327887,4128.07911504541
1658174400,2022-07-18 20:00:00,XCH/USDT,44.395,44.395,43.954,43.954,40.67602321,1792.08152768421
1658170800,2022-07-18 19:00:00,XCH/USDT,44.568,44.647,44.23,44.395,98.87619099,4394.22729450472
1658167200,2022-07-18 18:00:00,XCH/USDT,44.925,44.925,44.499,44.596,39.89747679,1782.64587785709
1658163600,2022-07-18 17:00:00,XCH/USDT,45.192,45.192,44.77,45,191.07359518,8600.8373586707
1658160000,2022-07-18 16:00:00,XCH/USDT,44.889,45.809,44.768,45.2,300.32598264,13556.7480781331
1658156400,2022-07-18 15:00:00,XCH/USDT,44.395,44.952,44.282,44.952,371.87992386,16546.2779490221
1658152800,2022-07-18 14:00:00,XCH/USDT,44.776,44.9,44.2,44.342,209.59994445,9377.61830140255
1658149200,2022-07-18 13:00:00,XCH/USDT,44.489,44.764,44.291,44.764,64.49923712,2863.56006534035
1658145600,2022-07-18 12:00:00,XCH/USDT,44.738,44.764,43.999,44.6,214.71567305,9518.94830517432
1658142000,2022-07-18 11:00:00,XCH/USDT,45.427,45.65,44.72,44.837,92.02341174,4166.78284069952
1658138400,2022-07-18 10:00:00,XCH/USDT,45.379,45.93,45.309,45.412,415.22734012,18907.51494891573
1658134800,2022-07-18 09:00:00,XCH/USDT,45.494,45.973,45.25,45.321,184.66867235,8438.62095420271
1658131200,2022-07-18 08:00:00,XCH/USDT,44.999,46.024,44.999,45.5,359.51686946,16408.29154013111
1658127600,2022-07-18 07:00:00,XCH/USDT,44.694,45.073,44.423,44.873,368.54919763,16505.0981758529
1658124000,2022-07-18 06:00:00,XCH/USDT,44.55,44.742,44.002,44.694,401.02419412,17897.90039833542
1658120400,2022-07-18 05:00:00,XCH/USDT,43.521,44.797,43.51,44.555,165.85689388,7290.75324029884
1658116800,2022-07-18 04:00:00,XCH/USDT,43.447,43.56,43.117,43.56,46.60644172,2018.93952302256
1658113200,2022-07-18 03:00:00,XCH/USDT,43.421,43.554,43.164,43.419,34.6612,1498.4791379
1658109600,2022-07-18 02:00:00,XCH/USDT,43.545,43.837,43.391,43.391,47.32061506,2063.89912674074
1658106000,2022-07-18 01:00:00,XCH/USDT,43.309,43.55,43.261,43.55,62.38883619,2712.48962337264
1658102400,2022-07-18 00:00:00,XCH/USDT,43.324,43.552,43.3,43.32,63.36670305,2749.57112333421
1658098800,2022-07-17 23:00:00,XCH/USDT,43.539,43.661,43.306,43.363,71.82437702,3126.09211087022
1658095200,2022-07-17 22:00:00,XCH/USDT,43.413,43.6,43.375,43.6,16.54422874,719.23802298962
1658091600,2022-07-17 21:00:00,XCH/USDT,43.642,43.642,43.154,43.311,214.1203,9273.3455949
1658088000,2022-07-17 20:00:00,XCH/USDT,44.067,44.124,43.348,43.573,409.17012703,17897.36417532199
1658084400,2022-07-17 19:00:00,XCH/USDT,44.21,44.4,43.822,44.166,70.52808086,3108.93126067278
1658080800,2022-07-17 18:00:00,XCH/USDT,43.203,44.605,43.118,44.25,329.18719896,14436.14245913309
1658077200,2022-07-17 17:00:00,XCH/USDT,43.419,44.268,42.769,43.209,396.08231886,17276.46720822296
1658073600,2022-07-17 16:00:00,XCH/USDT,43.227,44.845,43.198,43.422,388.35743204,17158.17433906201
1658070000,2022-07-17 15:00:00,XCH/USDT,43.083,43.366,43.001,43.227,86.05333722,3717.65038779201
1658066400,2022-07-17 14:00:00,XCH/USDT,43.028,43.281,43,43.196,86.15591827,3709.6010119683
1658062800,2022-07-17 13:00:00,XCH/USDT,43.65,43.881,42.974,43.149,207.13645949,8931.06977783505
1658059200,2022-07-17 12:00:00,XCH/USDT,43.51,44.81,43.498,43.771,848.53369868,37485.71627765869
1658055600,2022-07-17 11:00:00,XCH/USDT,42.752,43.51,42.613,43.51,279.84386483,12024.03544543174
1658052000,2022-07-17 10:00:00,XCH/USDT,42.896,42.94,42.04,42.813,629.6259326,26662.9816746337
1658048400,2022-07-17 09:00:00,XCH/USDT,42.827,42.936,42.45,42.843,198.39288144,8480.23090809427
1658044800,2022-07-17 08:00:00,XCH/USDT,42.354,43.071,42.333,42.9,363.20735239,15540.44329718429
1658041200,2022-07-17 07:00:00,XCH/USDT,41.901,43.159,41.859,42.28,612.69973064,26131.2936061383
1658037600,2022-07-17 06:00:00,XCH/USDT,41.382,42.163,41.12,42.16,111.24508752,4658.50332597611
1658034000,2022-07-17 05:00:00,XCH/USDT,41.437,41.437,41.2,41.332,18.48199827,762.93917949564
1658030400,2022-07-17 04:00:00,XCH/USDT,41.632,41.633,41.343,41.343,45.382,1885.9941848
1658026800,2022-07-17 03:00:00,XCH/USDT,41.493,41.725,41.401,41.638,34.42128362,1434.57027647038
1658023200,2022-07-17 02:00:00,XCH/USDT,41.141,41.622,41.141,41.391,19.8944,824.8740792
1658019600,2022-07-17 01:00:00,XCH/USDT,41.25,41.25,40.85,41.141,79.46,3260.4485731
1658016000,2022-07-17 00:00:00,XCH/USDT,41.612,41.612,41.247,41.252,2.0884,86.3817293
1658012400,2022-07-16 23:00:00,XCH/USDT,41.034,41.819,41,41.707,141.81944335,5889.72300864673
1658008800,2022-07-16 22:00:00,XCH/USDT,40.89,41.034,40.721,41.034,21.0883,860.9192572
1658005200,2022-07-16 21:00:00,XCH/USDT,40.905,41.081,40.695,40.745,26.79663674,1097.07992111594
1658001600,2022-07-16 20:00:00,XCH/USDT,40.617,40.903,40.61,40.767,43.0618,1756.1826042
1657998000,2022-07-16 19:00:00,XCH/USDT,40.9,41,40.623,40.623,108.71274299,4441.92737156761
