https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWASH,Volume USDT
1644364800,2022-02-09 00:00:00,SWASH/USDT,0.06029,0.06466,0.05466,0.06033,4902549.19113789,288378.6860729536545
1644278400,2022-02-08 00:00:00,SWASH/USDT,0.05951,0.07094,0.05558,0.06032,5202096.35726138,323694.9910091965042
1644192000,2022-02-07 00:00:00,SWASH/USDT,0.04939,0.06635,0.04939,0.05943,5113696.33477903,304260.4828800402011
1644105600,2022-02-06 00:00:00,SWASH/USDT,0.05122,0.0558,0.04889,0.0497,2916960.59903183,149316.4571449199579
1644019200,2022-02-05 00:00:00,SWASH/USDT,0.0506,0.0517,0.04761,0.05121,2926844.47084878,145216.2169868263129
1643932800,2022-02-04 00:00:00,SWASH/USDT,0.0434,0.05127,0.04327,0.05059,2338909.54440332,109994.4276529527498
1643846400,2022-02-03 00:00:00,SWASH/USDT,0.04258,0.04421,0.04225,0.04339,1069935.33842249,46228.4305348594961
1643760000,2022-02-02 00:00:00,SWASH/USDT,0.04566,0.048,0.04224,0.04257,1914648.9174698,87022.521345023542
1643673600,2022-02-01 00:00:00,SWASH/USDT,0.0455,0.04845,0.04377,0.04566,1754424.50610931,81262.7333903080931
1643587200,2022-01-31 00:00:00,SWASH/USDT,0.05023,0.05041,0.04234,0.04551,2024988.77804115,91486.069525913001
1643500800,2022-01-30 00:00:00,SWASH/USDT,0.04854,0.05108,0.048,0.05029,865221.45815172,42718.9340318795733
1643414400,2022-01-29 00:00:00,SWASH/USDT,0.04945,0.05163,0.04742,0.04887,2154765.80258646,106179.6336434085932
1643328000,2022-01-28 00:00:00,SWASH/USDT,0.0509,0.0513,0.047,0.04937,961394.89086473,46587.9806674907932
1643241600,2022-01-27 00:00:00,SWASH/USDT,0.04959,0.0514,0.0465,0.05076,1581576.14008408,77058.7946695446108
1643155200,2022-01-26 00:00:00,SWASH/USDT,0.05003,0.057,0.04958,0.04959,2450556.03926919,129698.966542286077
1643068800,2022-01-25 00:00:00,SWASH/USDT,0.05443,0.05516,0.04724,0.0503,1731824.9567547,88205.699093585777
1642982400,2022-01-24 00:00:00,SWASH/USDT,0.05684,0.05712,0.0457,0.05423,2446021.9636532,126897.0046686351184
1642896000,2022-01-23 00:00:00,SWASH/USDT,0.05441,0.0746,0.05217,0.05682,11469016.39758467,736867.6651474574883
1642809600,2022-01-22 00:00:00,SWASH/USDT,0.04648,0.0649,0.04529,0.05444,3818581.9215007,200781.4770360539695
1642723200,2022-01-21 00:00:00,SWASH/USDT,0.05896,0.06038,0.04648,0.04648,2109062.04250958,116286.206794003102
1642636800,2022-01-20 00:00:00,SWASH/USDT,0.06109,0.06588,0.05781,0.05893,730158.3610708,45129.7002459649994
1642550400,2022-01-19 00:00:00,SWASH/USDT,0.06414,0.065,0.05767,0.06068,1045397.32657912,64556.139737039791
1642464000,2022-01-18 00:00:00,SWASH/USDT,0.07233,0.07366,0.0579,0.06432,1371459.42895309,90041.4421030546077
1642377600,2022-01-17 00:00:00,SWASH/USDT,0.07996,0.08196,0.07036,0.07234,1178065.25328522,88093.1837678778047
1642291200,2022-01-16 00:00:00,SWASH/USDT,0.0809,0.08199,0.0775,0.07966,1321632.3575364,104777.7675740212564
1642204800,2022-01-15 00:00:00,SWASH/USDT,0.07874,0.084,0.07566,0.0809,777666.20467464,62153.9295930659056
1642118400,2022-01-14 00:00:00,SWASH/USDT,0.07644,0.0853,0.07175,0.07875,1524702.89754257,117383.4319085085237
1642032000,2022-01-13 00:00:00,SWASH/USDT,0.08252,0.08666,0.07477,0.07644,1346636.72152879,110355.6218462767463
1641945600,2022-01-12 00:00:00,SWASH/USDT,0.07922,0.088,0.07597,0.08251,1640951.63515513,133584.8645661096107
1641859200,2022-01-11 00:00:00,SWASH/USDT,0.07748,0.08168,0.07188,0.0795,1126340.35724281,86822.9439537069613
1641772800,2022-01-10 00:00:00,SWASH/USDT,0.07947,0.08711,0.06811,0.07748,1357132.3319554,106078.7631883549959
1641686400,2022-01-09 00:00:00,SWASH/USDT,0.08066,0.08319,0.07674,0.0798,602659.84165794,48153.95033809152
1641600000,2022-01-08 00:00:00,SWASH/USDT,0.08733,0.0897,0.07586,0.08101,1098353.73935294,90834.4973483156791
1641513600,2022-01-07 00:00:00,SWASH/USDT,0.09396,0.09672,0.08149,0.08733,1313498.85679269,117113.7945726019895
1641427200,2022-01-06 00:00:00,SWASH/USDT,0.09753,0.09988,0.08902,0.09382,1135001.85419653,107375.6907609366029
1641340800,2022-01-05 00:00:00,SWASH/USDT,0.11598,0.1203,0.09422,0.09796,2312216.90024077,248853.252289136592
1641254400,2022-01-04 00:00:00,SWASH/USDT,0.10005,0.12902,0.09911,0.11594,3170116.68153745,355734.2302352028555
1641168000,2022-01-03 00:00:00,SWASH/USDT,0.10894,0.10943,0.0916,0.10085,1356529.55153619,140469.5492883474576
1641081600,2022-01-02 00:00:00,SWASH/USDT,0.11097,0.11109,0.10562,0.10894,1109997.97889564,120435.8969419810998
1640995200,2022-01-01 00:00:00,SWASH/USDT,0.10416,0.11601,0.10102,0.11133,1338971.73703165,144644.5257672432621
1640908800,2021-12-31 00:00:00,SWASH/USDT,0.1103,0.1136,0.10166,0.10446,1696590.37401557,182534.0637301820867
1640822400,2021-12-30 00:00:00,SWASH/USDT,0.11212,0.11585,0.10415,0.10965,1964249.54960004,216344.87169213745
1640736000,2021-12-29 00:00:00,SWASH/USDT,0.11895,0.12407,0.111,0.11256,949642.92753611,114028.6511873752137
1640649600,2021-12-28 00:00:00,SWASH/USDT,0.13286,0.14381,0.11765,0.11924,1800097.28679668,227903.032545493252
