https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ILA,Volume USDT
1643932800,2022-02-04 00:00:00,ILA/USDT,0.0686,0.0795,0.067,0.0738,17004113.94920696,1242598.140145838163
1643846400,2022-02-03 00:00:00,ILA/USDT,0.0809,0.0815,0.062,0.0686,14384792.49292765,1037774.794119459463
1643760000,2022-02-02 00:00:00,ILA/USDT,0.086,0.0881,0.0768,0.0809,18603721.75881226,1555024.379036545855
1643673600,2022-02-01 00:00:00,ILA/USDT,0.0871,0.098,0.0801,0.0862,21830000.74544021,1890780.602390605736
1643587200,2022-01-31 00:00:00,ILA/USDT,0.0685,0.0872,0.0664,0.0867,21232596.23295623,1551296.413149422686
1643500800,2022-01-30 00:00:00,ILA/USDT,0.0718,0.0722,0.0682,0.0686,23540973.26380318,1657844.18001655555
1643414400,2022-01-29 00:00:00,ILA/USDT,0.0682,0.0817,0.0677,0.0718,21737332.60208398,1542303.990994226779
1643328000,2022-01-28 00:00:00,ILA/USDT,0.0653,0.0757,0.064,0.0683,21443455.45533268,1444505.753560380414
1643241600,2022-01-27 00:00:00,ILA/USDT,0.0691,0.0708,0.0642,0.0653,23766961.23262529,1615817.686083771179
1643155200,2022-01-26 00:00:00,ILA/USDT,0.0763,0.0779,0.0668,0.0691,18249446.94143787,1370992.637424960903
1643068800,2022-01-25 00:00:00,ILA/USDT,0.0789,0.0818,0.0746,0.0764,18129113.75257116,1413233.960121429021
1642982400,2022-01-24 00:00:00,ILA/USDT,0.0802,0.0818,0.0701,0.0787,14484227.48895946,1138334.144177492431
1642896000,2022-01-23 00:00:00,ILA/USDT,0.0779,0.0817,0.0752,0.0801,22370494.23412844,1766296.141079045087
1642809600,2022-01-22 00:00:00,ILA/USDT,0.0815,0.0822,0.0695,0.0779,10798465.23406902,838889.26667982875
1642723200,2022-01-21 00:00:00,ILA/USDT,0.1024,0.1068,0.078,0.0816,11655479.53708737,1157721.36003856308
1642636800,2022-01-20 00:00:00,ILA/USDT,0.1159,0.1272,0.1021,0.1028,17649681.19794144,2073586.612016745434
1642550400,2022-01-19 00:00:00,ILA/USDT,0.1366,0.138,0.1148,0.1157,16659215.10472436,2070237.191376054898
1642464000,2022-01-18 00:00:00,ILA/USDT,0.1361,0.1394,0.1276,0.137,11085392.10881649,1496354.148674843894
1642377600,2022-01-17 00:00:00,ILA/USDT,0.1539,0.1595,0.1333,0.136,13437363.3265757,1923949.23669067793
1642291200,2022-01-16 00:00:00,ILA/USDT,0.164,0.17,0.1501,0.1532,13234129.29209231,2131018.217965145894
1642204800,2022-01-15 00:00:00,ILA/USDT,0.1636,0.1679,0.16,0.1644,12237478.92774055,2004659.021411727034
1642118400,2022-01-14 00:00:00,ILA/USDT,0.1634,0.1721,0.1601,0.1631,11523121.78729385,1890634.663004482209
1642032000,2022-01-13 00:00:00,ILA/USDT,0.176,0.1852,0.16,0.1629,11270146.05731667,1915003.665598486676
1641945600,2022-01-12 00:00:00,ILA/USDT,0.1673,0.1764,0.165,0.176,9522040.03197993,1622526.344009420764
1641859200,2022-01-11 00:00:00,ILA/USDT,0.1659,0.1724,0.1601,0.1673,11648355.83386345,1946194.754635246633
1641772800,2022-01-10 00:00:00,ILA/USDT,0.1779,0.182,0.16,0.1659,11504620.53251779,1996611.950542040595
1641686400,2022-01-09 00:00:00,ILA/USDT,0.1712,0.1842,0.171,0.178,11271602.59251097,1986337.652997456526
1641600000,2022-01-08 00:00:00,ILA/USDT,0.167,0.1762,0.1657,0.171,10792246.45836023,1841195.20349892675
1641513600,2022-01-07 00:00:00,ILA/USDT,0.1925,0.1939,0.16,0.1672,10344398.26146361,1807459.880297485642
1641427200,2022-01-06 00:00:00,ILA/USDT,0.1883,0.1942,0.1786,0.1921,9010901.51613272,1687184.188474895068
1641340800,2022-01-05 00:00:00,ILA/USDT,0.2074,0.2201,0.1801,0.1883,10006180.67643237,2050870.394722619521
1641254400,2022-01-04 00:00:00,ILA/USDT,0.1972,0.22,0.1901,0.2076,12923859.74715749,2639876.08549755017
1641168000,2022-01-03 00:00:00,ILA/USDT,0.2119,0.2216,0.1792,0.1979,11144256.48664651,2318122.54434123725
1641081600,2022-01-02 00:00:00,ILA/USDT,0.1843,0.2265,0.1843,0.2118,12795709.18842927,2595109.672780503057
1640995200,2022-01-01 00:00:00,ILA/USDT,0.1819,0.1906,0.1701,0.1842,14634368.01575736,2676518.171705107739
1640908800,2021-12-31 00:00:00,ILA/USDT,0.1693,0.2333,0.1601,0.1819,15012344.04430906,2698351.632871576604
1640822400,2021-12-30 00:00:00,ILA/USDT,0.1576,0.172,0.1472,0.1698,15315237.70313728,2415253.080912276906
1640736000,2021-12-29 00:00:00,ILA/USDT,0.1734,0.1886,0.1392,0.1569,13236172.88366509,2270357.181186187945
1640649600,2021-12-28 00:00:00,ILA/USDT,0.2026,0.2099,0.17,0.1738,10844243.281727,2002139.658575740011
